location,forecast_date,target,target_end_date,type,quantile,value,pop
46,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.95,1828.9966,884659
46,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.975,1878.1061,884659
46,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.99,1941.42352,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,point,,1733.76,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.01,1488.62632,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.025,1516.7943,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.05,1540.5683,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.1,1571.9293,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.15,1595.4319,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.2,1620.342,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.25,1640.42725,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.3,1658.78,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.35,1676.5315,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.4,1697.042,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.45,1716.4226,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.5,1733.76,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.55,1751.23305,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.6,1771.9568,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.65,1792.7792,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.7,1813.7514,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.75,1839.889,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.8,1869.1312,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.85,1909.9591,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.9,1964.0146,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.95,2041.2666,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.975,2114.55035,884659
46,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.99,2218.02658,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,point,,1841.215,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.01,1500.07447,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.025,1534.1923,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.05,1569.31045,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.1,1612.6523,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.15,1644.6549,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.2,1678.696,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.25,1706.59725,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.3,1733.844,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.35,1761.0245,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.4,1790.646,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.45,1817.0066,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.5,1841.215,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.55,1865.00705,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.6,1894.2578,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.65,1922.3662,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.7,1952.8634,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.75,1987.56,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.8,2029.4046,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.85,2084.2351,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.9,2161.0446,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.95,2271.5786,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.975,2373.1209,884659
46,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.99,2518.1916,884659
47,2020-12-28,1 wk ahead inc death,2021-01-02,point,,613.597,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.01,257.25388,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.025,301.91505,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.05,343.5452,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.1,398.6303,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.15,437.3618,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.2,462.123,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.25,493.318,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.3,519.086,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.35,543.523,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.4,565.55,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.45,587.7626,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.5,613.597,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.55,636.1004,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.6,659.884,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.65,687.5002,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.7,716.145,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.75,756.681,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.8,795.0748,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.85,836.8791,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.9,918.3768,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.95,1039.7234,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.975,1149.07925,6829174
47,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.99,1304.26536,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,point,,697.506,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.01,259.98538,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.025,308.539575,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.05,361.5946,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.1,426.1481,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.15,465.52835,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.2,498.509,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.25,536.309,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.3,568.0935,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.35,603.02175,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.4,631.207,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.45,668.12375,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.5,697.506,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.55,731.60765,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.6,768.0788,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.65,815.8861,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.7,856.2644,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.75,906.1785,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.8,977.0696,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.85,1038.692,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.9,1143.1348,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.95,1304.6016,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.975,1462.4861,6829174
47,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.99,1609.472,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,point,,738.757,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.01,248.3621,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.025,306.55765,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.05,361.84845,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.1,426.543,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.15,485.83435,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.2,519.285,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.25,563.80425,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.3,600.9965,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.35,638.643,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.4,665.7292,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.45,699.39735,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.5,738.757,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.55,784.4669,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.6,824.157,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.65,867.3974,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.7,916.7598,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.75,975.495,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.8,1032.24,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.85,1106.0609,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.9,1215.0964,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.95,1387.7549,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.975,1617.3296,6829174
47,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.99,1869.30246,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,point,,778.9295,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.01,197.22538,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.025,260.60815,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.05,316.03345,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.1,417.6435,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.15,476.24945,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.2,525.641,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.25,573.63525,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.3,614.3655,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.35,660.658,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.4,699.21,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.45,739.87775,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.5,778.9295,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.55,818.6135,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.6,866.339,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.65,927.9133,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.7,979.7254,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.75,1061.202,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.8,1137.8996,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.85,1208.4522,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.9,1326.1634,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.95,1558.6347,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.975,1784.8572,6829174
47,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.99,2054.27718,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,point,,7059.597,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.01,6703.25388,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.025,6747.91505,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.05,6789.5452,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.1,6844.6303,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.15,6883.3618,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.2,6908.123,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.25,6939.318,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.3,6965.086,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.35,6989.523,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.4,7011.55,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.45,7033.7626,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.5,7059.597,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.55,7082.1004,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.6,7105.884,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.65,7133.5002,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.7,7162.145,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.75,7202.681,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.8,7241.0748,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.85,7282.8791,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.9,7364.3768,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.95,7485.7234,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.975,7595.07925,6829174
47,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.99,7750.26536,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,point,,7757.103,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.01,6963.23926,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.025,7056.454625,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.05,7151.1398,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.1,7270.7784,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.15,7348.89015,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.2,7406.632,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.25,7475.627,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.3,7533.1795,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.35,7592.54475,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.4,7642.757,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.45,7701.88635,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.5,7757.103,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.55,7813.70805,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.6,7873.9628,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.65,7949.3863,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.7,8018.4094,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.75,8108.8595,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.8,8218.1444,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.85,8321.5711,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.9,8507.5116,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.95,8790.325,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.975,9057.56535,6829174
47,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.99,9359.73736,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,point,,8495.86,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.01,7211.60136,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.025,7363.012275,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.05,7512.98825,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.1,7697.3214,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.15,7834.7245,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.2,7925.917,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.25,8039.43125,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.3,8134.176,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.35,8231.18775,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.4,8308.4862,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.45,8401.2837,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.5,8495.86,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.55,8598.17495,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.6,8698.1198,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.65,8816.7837,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.7,8935.1692,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.75,9084.3545,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.8,9250.3844,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.85,9427.632,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.9,9722.608,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.95,10178.0799,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.975,10674.89495,6829174
47,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.99,11229.03982,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,point,,9274.7895,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.01,7408.82674,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.025,7623.620425,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.05,7829.0217,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.1,8114.9649,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.15,8310.97395,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.2,8451.558,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.25,8613.0665,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.3,8748.5415,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.35,8891.84575,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.4,9007.6962,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.45,9141.16145,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.5,9274.7895,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.55,9416.78845,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.6,9564.4588,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.65,9744.697,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.7,9914.8946,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.75,10145.5565,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.8,10388.284,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.85,10636.0842,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.9,11048.7714,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.95,11736.7146,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.975,12459.75215,6829174
47,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.99,13283.317,6829174
48,2020-12-28,1 wk ahead inc death,2021-01-02,point,,1203.0415,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.01,626.15495,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.025,717.14145,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.05,794.60275,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.1,886.6133,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.15,954.7689,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.2,989.956,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.25,1028.764,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.3,1069.382,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.35,1106.726,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.4,1130.7024,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.45,1166.3782,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.5,1203.0415,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.55,1243.40625,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.6,1284.288,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.65,1320.9134,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.7,1374.4776,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.75,1419.392,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.8,1477.106,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.85,1532.6208,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.9,1625.732,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.95,1770.1447,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.975,1891.0584,28995881
48,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.99,1981.75574,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,point,,1372.8605,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.01,633.41516,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.025,742.44245,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.05,831.9526,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.1,961.5937,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.15,1037.40135,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.2,1097.274,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.25,1145.593,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.3,1190.537,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.35,1236.574,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.4,1284.2554,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.45,1329.69515,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.5,1372.8605,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.55,1412.29,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.6,1453.0426,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.65,1500.666,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.7,1547.562,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.75,1597.7715,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.8,1662.652,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.85,1730.5833,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.9,1841.298,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.95,1989.6265,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.975,2139.619,28995881
48,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.99,2297.24068,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,point,,1420.5,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.01,569.84126,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.025,660.669775,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.05,779.8842,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.1,896.8068,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.15,993.294,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.2,1075.54,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.25,1134.45225,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.3,1199.163,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.35,1256.39075,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.4,1311.8194,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.45,1368.01835,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.5,1420.5,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.55,1472.1614,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.6,1525.083,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.65,1577.8603,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.7,1635.169,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.75,1694.0715,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.8,1767.808,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.85,1850.9987,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.9,1961.1262,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.95,2122.5645,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.975,2287.41575,28995881
48,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.99,2460.7281,28995881
48,2020-12-28,4 wk ahead inc death,2021-01-23,point,,1384.62,28995881
48,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.01,451.93187,28995881
