"","target","location","forecast_date","target_end_date","quantile","value","type"
"9926","12 day ahead inc hosp","18",2023-10-09,2023-10-21,0.55,19.229362880195,"quantile"
"9927","12 day ahead inc hosp","18",2023-10-09,2023-10-21,0.6,25.2240917030748,"quantile"
"9928","12 day ahead inc hosp","18",2023-10-09,2023-10-21,0.65,31.2177676616107,"quantile"
"9929","12 day ahead inc hosp","18",2023-10-09,2023-10-21,0.7,38.2385858251304,"quantile"
"9930","12 day ahead inc hosp","18",2023-10-09,2023-10-21,0.75,45.437622074037,"quantile"
"9931","12 day ahead inc hosp","18",2023-10-09,2023-10-21,0.8,53.4998280667184,"quantile"
"9932","12 day ahead inc hosp","18",2023-10-09,2023-10-21,0.85,64.1333941600883,"quantile"
"9933","12 day ahead inc hosp","18",2023-10-09,2023-10-21,0.9,78.6233858366179,"quantile"
"9934","12 day ahead inc hosp","18",2023-10-09,2023-10-21,0.95,96.2035776312528,"quantile"
"9935","12 day ahead inc hosp","18",2023-10-09,2023-10-21,0.975,111.792393800598,"quantile"
"9936","12 day ahead inc hosp","18",2023-10-09,2023-10-21,0.99,125.282229579241,"quantile"
"9937","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.01,0,"quantile"
"9938","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.025,0,"quantile"
"9939","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.05,0,"quantile"
"9940","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.1,0,"quantile"
"9941","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.15,0,"quantile"
"9942","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.2,0,"quantile"
"9943","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.25,0,"quantile"
"9944","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.3,0,"quantile"
"9945","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.35,0,"quantile"
"9946","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.4,0,"quantile"
"9947","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.45,0,"quantile"
"9948","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.5,1.17624788351319,"quantile"
"9949","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.55,9.31013455173498,"quantile"
"9950","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.6,15.0956140519368,"quantile"
"9951","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.65,21.5916759484049,"quantile"
"9952","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.7,29.8487012123815,"quantile"
"9953","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.75,41.0482661478312,"quantile"
"9954","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.8,49.7332112183883,"quantile"
"9955","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.85,58.820662884726,"quantile"
"9956","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.9,71.5215815378306,"quantile"
"9957","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.95,83.918000153391,"quantile"
"9958","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.975,101.134257258005,"quantile"
"9959","13 day ahead inc hosp","18",2023-10-09,2023-10-22,0.99,116.978047750686,"quantile"
"9960","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.01,0,"quantile"
"9961","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.025,0,"quantile"
"9962","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.05,0,"quantile"
"9963","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.1,0,"quantile"
"9964","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.15,0,"quantile"
"9965","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.2,0,"quantile"
"9966","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.25,0,"quantile"
"9967","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.3,0,"quantile"
"9968","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.35,0,"quantile"
"9969","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.4,0,"quantile"
"9970","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.45,0,"quantile"
"9971","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.5,0,"quantile"
"9972","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.55,3.36799684253503,"quantile"
"9973","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.6,10.5297565196563,"quantile"
"9974","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.65,17.1689348432057,"quantile"
"9975","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.7,25.3936101043303,"quantile"
"9976","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.75,33.6637420089553,"quantile"
"9977","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.8,41.1969376591049,"quantile"
"9978","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.85,50.0950704340816,"quantile"
"9979","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.9,64.7693313185993,"quantile"
"9980","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.95,83.5949703715253,"quantile"
"9981","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.975,96.2436986759537,"quantile"
"9982","14 day ahead inc hosp","18",2023-10-09,2023-10-23,0.99,115.956454834594,"quantile"
"9983","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.01,0,"quantile"
"9984","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.025,0,"quantile"
"9985","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.05,0,"quantile"
"9986","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.1,0,"quantile"
"9987","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.15,0,"quantile"
"9988","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.2,0,"quantile"
"9989","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.25,0,"quantile"
"9990","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.3,0,"quantile"
"9991","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.35,0,"quantile"
"9992","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.4,0,"quantile"
"9993","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.45,0,"quantile"
"9994","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.5,4.27705291100071,"quantile"
"9995","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.55,11.3535654817128,"quantile"
"9996","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.6,17.9093784922731,"quantile"
"9997","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.65,24.9211850338467,"quantile"
"9998","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.7,30.8142178719858,"quantile"
"9999","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.75,37.8889698910026,"quantile"
"10000","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.8,47.0063195334712,"quantile"
"10001","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.85,58.2199498803588,"quantile"
"10002","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.9,70.999740349007,"quantile"
"10003","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.95,94.994943197952,"quantile"
"10004","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.975,115.96302994183,"quantile"
"10005","15 day ahead inc hosp","18",2023-10-09,2023-10-24,0.99,134.130080739558,"quantile"
"10006","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.01,0,"quantile"
"10007","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.025,0,"quantile"
"10008","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.05,0,"quantile"
"10009","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.1,0,"quantile"
"10010","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.15,0,"quantile"
"10011","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.2,0,"quantile"
"10012","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.25,0,"quantile"
"10013","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.3,0,"quantile"
"10014","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.35,0,"quantile"
"10015","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.4,0,"quantile"
"10016","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.45,0,"quantile"
"10017","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.5,2.33320667741354,"quantile"
"10018","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.55,7.18499313152335,"quantile"
"10019","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.6,14.4113663455028,"quantile"
"10020","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.65,22.257862567635,"quantile"
"10021","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.7,32.2893668535726,"quantile"
"10022","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.75,41.8569102749324,"quantile"
"10023","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.8,50.3815898309522,"quantile"
"10024","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.85,62.0722552783811,"quantile"
"10025","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.9,76.4386367945193,"quantile"
"10026","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.95,95.283023779228,"quantile"
"10027","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.975,110.683880208527,"quantile"
"10028","16 day ahead inc hosp","18",2023-10-09,2023-10-25,0.99,130.450141123073,"quantile"
"10029","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.01,0,"quantile"
"10030","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.025,0,"quantile"
"10031","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.05,0,"quantile"
"10032","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.1,0,"quantile"
"10033","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.15,0,"quantile"
"10034","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.2,0,"quantile"
"10035","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.25,0,"quantile"
"10036","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.3,0,"quantile"
"10037","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.35,0,"quantile"
"10038","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.4,0,"quantile"
"10039","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.45,0,"quantile"
"10040","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.5,1.27245267369444,"quantile"
"10041","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.55,9.08111468904396,"quantile"
"10042","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.6,16.3665664335786,"quantile"
"10043","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.65,24.4423413155732,"quantile"
"10044","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.7,34.5472228743823,"quantile"
"10045","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.75,44.0011288972617,"quantile"
"10046","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.8,55.5665499556084,"quantile"
"10047","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.85,65.4490170500896,"quantile"
"10048","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.9,82.2450121819383,"quantile"
"10049","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.95,105.461877274105,"quantile"
"10050","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.975,137.512304295615,"quantile"
"10051","17 day ahead inc hosp","18",2023-10-09,2023-10-26,0.99,162.817595188712,"quantile"
"10052","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.01,0,"quantile"
"10053","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.025,0,"quantile"
"10054","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.05,0,"quantile"
"10055","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.1,0,"quantile"
"10056","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.15,0,"quantile"
"10057","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.2,0,"quantile"
"10058","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.25,0,"quantile"
"10059","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.3,0,"quantile"
"10060","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.35,0,"quantile"
"10061","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.4,0,"quantile"
"10062","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.45,0,"quantile"
"10063","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.5,0,"quantile"
"10064","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.55,6.03662912205016,"quantile"
"10065","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.6,13.6225081899677,"quantile"
"10066","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.65,25.2524263726756,"quantile"
"10067","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.7,32.971658289799,"quantile"
"10068","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.75,44.8338564215673,"quantile"
"10069","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.8,54.9636222706987,"quantile"
"10070","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.85,67.9909225194576,"quantile"
"10071","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.9,83.5060157059442,"quantile"
"10072","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.95,106.153627783004,"quantile"
"10073","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.975,122.301378341415,"quantile"
"10074","18 day ahead inc hosp","18",2023-10-09,2023-10-27,0.99,146.210870366355,"quantile"
"10075","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.01,0,"quantile"
"10076","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.025,0,"quantile"
"10077","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.05,0,"quantile"
"10078","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.1,0,"quantile"
"10079","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.15,0,"quantile"
"10080","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.2,0,"quantile"
"10081","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.25,0,"quantile"
"10082","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.3,0,"quantile"
"10083","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.35,0,"quantile"
"10084","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.4,0,"quantile"
"10085","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.45,0,"quantile"
"10086","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.5,0,"quantile"
"10087","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.55,9.48286461016132,"quantile"
"10088","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.6,20.4754071354496,"quantile"
"10089","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.65,28.4710957742999,"quantile"
"10090","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.7,37.289207285512,"quantile"
"10091","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.75,48.907363455789,"quantile"
"10092","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.8,59.1902481852202,"quantile"
"10093","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.85,74.2210785568773,"quantile"
"10094","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.9,87.2434891034254,"quantile"
"10095","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.95,113.348701557333,"quantile"
"10096","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.975,138.044014335768,"quantile"
"10097","19 day ahead inc hosp","18",2023-10-09,2023-10-28,0.99,164.530611589014,"quantile"
"10098","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.01,0,"quantile"
"10099","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.025,0,"quantile"
"10100","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.05,0,"quantile"
"10101","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.1,0,"quantile"
"10102","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.15,0,"quantile"
"10103","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.2,0,"quantile"
"10104","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.25,0,"quantile"
"10105","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.3,0,"quantile"
"10106","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.35,0,"quantile"
"10107","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.4,0,"quantile"
"10108","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.45,0,"quantile"
"10109","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.5,0,"quantile"
"10110","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.55,5.24937754030503,"quantile"
"10111","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.6,14.3898943479827,"quantile"
"10112","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.65,24.3825630764428,"quantile"
"10113","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.7,32.6002925883755,"quantile"
"10114","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.75,43.9455697371813,"quantile"
"10115","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.8,55.5681736027856,"quantile"
"10116","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.85,66.8973685056318,"quantile"
"10117","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.9,84.6114539280255,"quantile"
"10118","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.95,110.100575239558,"quantile"
"10119","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.975,129.975931888759,"quantile"
"10120","20 day ahead inc hosp","18",2023-10-09,2023-10-29,0.99,150.833238150506,"quantile"
"10121","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.01,0,"quantile"
"10122","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.025,0,"quantile"
"10123","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.05,0,"quantile"
"10124","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.1,0,"quantile"
"10125","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.15,0,"quantile"
"10126","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.2,0,"quantile"
"10127","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.25,0,"quantile"
"10128","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.3,0,"quantile"
"10129","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.35,0,"quantile"
"10130","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.4,0,"quantile"
"10131","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.45,0,"quantile"
"10132","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.5,0.260366830053589,"quantile"
"10133","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.55,9.38552090012789,"quantile"
"10134","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.6,18.8136846081004,"quantile"
"10135","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.65,27.466463548362,"quantile"
"10136","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.7,37.1847484543096,"quantile"
"10137","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.75,47.9246872783827,"quantile"
"10138","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.8,59.4241263355891,"quantile"
"10139","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.85,73.6563150685559,"quantile"
"10140","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.9,92.5133017723204,"quantile"
"10141","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.95,112.251605731999,"quantile"
"10142","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.975,138.191032963231,"quantile"
"10143","21 day ahead inc hosp","18",2023-10-09,2023-10-30,0.99,160.806555496862,"quantile"
"10144","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.01,0,"quantile"
"10145","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.025,0,"quantile"
"10146","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.05,0,"quantile"
"10147","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.1,0,"quantile"
"10148","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.15,0,"quantile"
"10149","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.2,0,"quantile"
"10150","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.25,0,"quantile"
"10151","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.3,0,"quantile"
"10152","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.35,0,"quantile"
"10153","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.4,0,"quantile"
"10154","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.45,0,"quantile"
"10155","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.5,7.45230499344279,"quantile"
"10156","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.55,19.4524601474109,"quantile"
"10157","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.6,29.1629241587595,"quantile"
"10158","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.65,37.6214945531147,"quantile"
"10159","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.7,47.3360460452915,"quantile"
"10160","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.75,61.0269978857763,"quantile"
"10161","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.8,73.97207417966,"quantile"
"10162","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.85,88.5215121660065,"quantile"
"10163","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.9,107.589382321762,"quantile"
"10164","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.95,132.698985587714,"quantile"
"10165","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.975,165.391221701391,"quantile"
"10166","22 day ahead inc hosp","18",2023-10-09,2023-10-31,0.99,186.307108330372,"quantile"
"10167","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.01,0,"quantile"
"10168","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.025,0,"quantile"
"10169","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.05,0,"quantile"
"10170","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.1,0,"quantile"
"10171","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.15,0,"quantile"
"10172","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.2,0,"quantile"
"10173","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.25,0,"quantile"
"10174","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.3,0,"quantile"
"10175","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.35,0,"quantile"
"10176","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.4,0,"quantile"
"10177","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.45,0,"quantile"
"10178","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.5,0,"quantile"
"10179","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.55,10.2924878755858,"quantile"
"10180","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.6,18.4458809066196,"quantile"
"10181","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.65,28.2720399369898,"quantile"
"10182","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.7,36.6430443296248,"quantile"
"10183","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.75,46.9428296368864,"quantile"
"10184","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.8,59.8939137856489,"quantile"
"10185","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.85,79.8720934838988,"quantile"
"10186","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.9,101.958891815792,"quantile"
"10187","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.95,132.007015623059,"quantile"
"10188","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.975,160.476159522965,"quantile"
"10189","23 day ahead inc hosp","18",2023-10-09,2023-11-01,0.99,179.179204697904,"quantile"
"10190","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.01,0,"quantile"
"10191","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.025,0,"quantile"
"10192","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.05,0,"quantile"
"10193","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.1,0,"quantile"
"10194","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.15,0,"quantile"
"10195","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.2,0,"quantile"
"10196","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.25,0,"quantile"
"10197","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.3,0,"quantile"
"10198","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.35,0,"quantile"
"10199","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.4,0,"quantile"
"10200","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.45,0,"quantile"
"10201","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.5,5.58908504914453,"quantile"
"10202","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.55,15.3604720748126,"quantile"
"10203","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.6,25.4886852528252,"quantile"
"10204","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.65,34.722222785681,"quantile"
"10205","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.7,42.8729402327202,"quantile"
"10206","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.75,53.9187167527726,"quantile"
"10207","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.8,71.6880417841214,"quantile"
"10208","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.85,88.2455732557401,"quantile"
"10209","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.9,109.630791162395,"quantile"
"10210","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.95,132.218121558291,"quantile"
"10211","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.975,153.891059939362,"quantile"
"10212","24 day ahead inc hosp","18",2023-10-09,2023-11-02,0.99,182.503077949273,"quantile"
"10213","25 day ahead inc hosp","18",2023-10-09,2023-11-03,0.01,0,"quantile"
"10214","25 day ahead inc hosp","18",2023-10-09,2023-11-03,0.025,0,"quantile"
"10215","25 day ahead inc hosp","18",2023-10-09,2023-11-03,0.05,0,"quantile"
"10216","25 day ahead inc hosp","18",2023-10-09,2023-11-03,0.1,0,"quantile"
"10217","25 day ahead inc hosp","18",2023-10-09,2023-11-03,0.15,0,"quantile"
"10218","25 day ahead inc hosp","18",2023-10-09,2023-11-03,0.2,0,"quantile"
"10219","25 day ahead inc hosp","18",2023-10-09,2023-11-03,0.25,0,"quantile"
"10220","25 day ahead inc hosp","18",2023-10-09,2023-11-03,0.3,0,"quantile"
"10221","25 day ahead inc hosp","18",2023-10-09,2023-11-03,0.35,0,"quantile"
"10222","25 day ahead inc hosp","18",2023-10-09,2023-11-03,0.4,0,"quantile"
"10223","25 day ahead inc hosp","18",2023-10-09,2023-11-03,0.45,0,"quantile"
