timezero,unit,target,value
2020-01-06,15,2_week_ahead_cum,0
2020-01-06,16,2_week_ahead_cum,0
2020-01-06,17,2_week_ahead_cum,0
2020-01-06,18,2_week_ahead_cum,0
2020-01-06,19,2_week_ahead_cum,0
2020-01-06,20,2_week_ahead_cum,0
2020-01-06,21,2_week_ahead_cum,0
2020-01-06,22,2_week_ahead_cum,0
2020-01-06,23,2_week_ahead_cum,0
2020-01-06,24,2_week_ahead_cum,0
2020-01-06,25,2_week_ahead_cum,0
2020-01-06,26,2_week_ahead_cum,0
2020-01-06,27,2_week_ahead_cum,0
2020-01-06,28,2_week_ahead_cum,0
2020-01-06,29,2_week_ahead_cum,0
2020-01-06,30,2_week_ahead_cum,0
2020-01-06,31,2_week_ahead_cum,0
2020-01-06,32,2_week_ahead_cum,0
2020-01-06,33,2_week_ahead_cum,0
2020-01-06,34,2_week_ahead_cum,0
2020-01-06,35,2_week_ahead_cum,0
2020-01-06,36,2_week_ahead_cum,0
2020-01-06,37,2_week_ahead_cum,0
2020-01-06,38,2_week_ahead_cum,0
2020-01-06,39,2_week_ahead_cum,0
2020-01-06,40,2_week_ahead_cum,0
2020-01-06,41,2_week_ahead_cum,0
2020-01-06,42,2_week_ahead_cum,0
2020-01-06,44,2_week_ahead_cum,0
2020-01-06,45,2_week_ahead_cum,0
2020-01-06,46,2_week_ahead_cum,0
2020-01-06,47,2_week_ahead_cum,0
2020-01-06,48,2_week_ahead_cum,0
2020-01-06,49,2_week_ahead_cum,0
2020-01-06,50,2_week_ahead_cum,0
2020-01-06,51,2_week_ahead_cum,0
2020-01-06,53,2_week_ahead_cum,0
2020-01-06,54,2_week_ahead_cum,0
2020-01-06,55,2_week_ahead_cum,0
2020-01-06,56,2_week_ahead_cum,0
2020-01-06,US,2_week_ahead_cum,0
2020-01-13,01,2_week_ahead_cum,0
2020-01-13,02,2_week_ahead_cum,0
2020-01-13,04,2_week_ahead_cum,0
2020-01-13,05,2_week_ahead_cum,0
2020-01-13,06,2_week_ahead_cum,0
2020-01-13,08,2_week_ahead_cum,0
2020-01-13,09,2_week_ahead_cum,0
2020-01-13,10,2_week_ahead_cum,0
2020-01-13,11,2_week_ahead_cum,0
2020-01-13,12,2_week_ahead_cum,0
2020-01-13,13,2_week_ahead_cum,0
2020-01-13,15,2_week_ahead_cum,0
2020-01-13,16,2_week_ahead_cum,0
2020-01-13,17,2_week_ahead_cum,0
2020-01-13,18,2_week_ahead_cum,0
2020-01-13,19,2_week_ahead_cum,0
2020-01-13,20,2_week_ahead_cum,0
2020-01-13,21,2_week_ahead_cum,0
2020-01-13,22,2_week_ahead_cum,0
2020-01-13,23,2_week_ahead_cum,0
2020-01-13,24,2_week_ahead_cum,0
2020-01-13,25,2_week_ahead_cum,0
2020-01-13,26,2_week_ahead_cum,0
2020-01-13,27,2_week_ahead_cum,0
2020-01-13,28,2_week_ahead_cum,0
2020-01-13,29,2_week_ahead_cum,0
2020-01-13,30,2_week_ahead_cum,0
2020-01-13,31,2_week_ahead_cum,0
2020-01-13,32,2_week_ahead_cum,0
2020-01-13,33,2_week_ahead_cum,0
2020-01-13,34,2_week_ahead_cum,0
2020-01-13,35,2_week_ahead_cum,0
2020-01-13,36,2_week_ahead_cum,0
2020-01-13,37,2_week_ahead_cum,0
2020-01-13,38,2_week_ahead_cum,0
2020-01-13,39,2_week_ahead_cum,0
2020-01-13,40,2_week_ahead_cum,0
2020-01-13,41,2_week_ahead_cum,0
2020-01-13,42,2_week_ahead_cum,0
2020-01-13,44,2_week_ahead_cum,0
2020-01-13,45,2_week_ahead_cum,0
2020-01-13,46,2_week_ahead_cum,0
2020-01-13,47,2_week_ahead_cum,0
2020-01-13,48,2_week_ahead_cum,0
2020-01-13,49,2_week_ahead_cum,0
2020-01-13,50,2_week_ahead_cum,0
2020-01-13,51,2_week_ahead_cum,0
2020-01-13,53,2_week_ahead_cum,0
2020-01-13,54,2_week_ahead_cum,0
2020-01-13,55,2_week_ahead_cum,0
2020-01-13,56,2_week_ahead_cum,0
2020-01-13,US,2_week_ahead_cum,0
2020-01-20,01,2_week_ahead_cum,0
2020-01-20,02,2_week_ahead_cum,0
2020-01-20,04,2_week_ahead_cum,0
2020-01-20,05,2_week_ahead_cum,0
2020-01-20,06,2_week_ahead_cum,0
2020-01-20,08,2_week_ahead_cum,0
2020-01-20,09,2_week_ahead_cum,0
2020-01-20,10,2_week_ahead_cum,0
2020-01-20,11,2_week_ahead_cum,0
2020-01-20,12,2_week_ahead_cum,0
2020-01-20,13,2_week_ahead_cum,0
2020-01-20,15,2_week_ahead_cum,0
2020-01-20,16,2_week_ahead_cum,0
2020-01-20,17,2_week_ahead_cum,0
2020-01-20,18,2_week_ahead_cum,0
2020-01-20,19,2_week_ahead_cum,0
2020-01-20,20,2_week_ahead_cum,0
2020-01-20,21,2_week_ahead_cum,0
2020-01-20,22,2_week_ahead_cum,0
2020-01-20,23,2_week_ahead_cum,0
2020-01-20,24,2_week_ahead_cum,0
2020-01-20,25,2_week_ahead_cum,0
2020-01-20,26,2_week_ahead_cum,0
2020-01-20,27,2_week_ahead_cum,0
2020-01-20,28,2_week_ahead_cum,0
2020-01-20,29,2_week_ahead_cum,0
2020-01-20,30,2_week_ahead_cum,0
2020-01-20,31,2_week_ahead_cum,0
2020-01-20,32,2_week_ahead_cum,0
2020-01-20,33,2_week_ahead_cum,0
2020-01-20,34,2_week_ahead_cum,0
2020-01-20,35,2_week_ahead_cum,0
2020-01-20,36,2_week_ahead_cum,0
2020-01-20,37,2_week_ahead_cum,0
2020-01-20,38,2_week_ahead_cum,0
2020-01-20,39,2_week_ahead_cum,0
2020-01-20,40,2_week_ahead_cum,0
2020-01-20,41,2_week_ahead_cum,0
2020-01-20,42,2_week_ahead_cum,0
2020-01-20,44,2_week_ahead_cum,0
2020-01-20,45,2_week_ahead_cum,0
2020-01-20,46,2_week_ahead_cum,0
2020-01-20,47,2_week_ahead_cum,0
2020-01-20,48,2_week_ahead_cum,0
2020-01-20,49,2_week_ahead_cum,0
2020-01-20,50,2_week_ahead_cum,0
2020-01-20,51,2_week_ahead_cum,0
2020-01-20,53,2_week_ahead_cum,0
2020-01-20,54,2_week_ahead_cum,0
2020-01-20,55,2_week_ahead_cum,0
2020-01-20,56,2_week_ahead_cum,0
2020-01-20,US,2_week_ahead_cum,0
2020-01-27,01,2_week_ahead_cum,0
2020-01-27,02,2_week_ahead_cum,0
2020-01-27,04,2_week_ahead_cum,0
2020-01-27,05,2_week_ahead_cum,0
2020-01-27,06,2_week_ahead_cum,0
2020-01-27,08,2_week_ahead_cum,0
2020-01-27,09,2_week_ahead_cum,0
2020-01-27,10,2_week_ahead_cum,0
2020-01-27,11,2_week_ahead_cum,0
2020-01-27,12,2_week_ahead_cum,0
2020-01-27,13,2_week_ahead_cum,0
2020-01-27,15,2_week_ahead_cum,0
2020-01-27,16,2_week_ahead_cum,0
2020-01-27,17,2_week_ahead_cum,0
2020-01-27,18,2_week_ahead_cum,0
2020-01-27,19,2_week_ahead_cum,0
2020-01-27,20,2_week_ahead_cum,0
2020-01-27,21,2_week_ahead_cum,0
2020-01-27,22,2_week_ahead_cum,0
2020-01-27,23,2_week_ahead_cum,0
2020-01-27,24,2_week_ahead_cum,0
2020-01-27,25,2_week_ahead_cum,0
2020-01-27,26,2_week_ahead_cum,0
2020-01-27,27,2_week_ahead_cum,0
2020-01-27,28,2_week_ahead_cum,0
2020-01-27,29,2_week_ahead_cum,0
2020-01-27,30,2_week_ahead_cum,0
2020-01-27,31,2_week_ahead_cum,0
2020-01-27,32,2_week_ahead_cum,0
2020-01-27,33,2_week_ahead_cum,0
2020-01-27,34,2_week_ahead_cum,0
2020-01-27,35,2_week_ahead_cum,0
2020-01-27,36,2_week_ahead_cum,0
2020-01-27,37,2_week_ahead_cum,0
2020-01-27,38,2_week_ahead_cum,0
2020-01-27,39,2_week_ahead_cum,0
2020-01-27,40,2_week_ahead_cum,0
2020-01-27,41,2_week_ahead_cum,0
2020-01-27,42,2_week_ahead_cum,0
2020-01-27,44,2_week_ahead_cum,0
2020-01-27,45,2_week_ahead_cum,0
2020-01-27,46,2_week_ahead_cum,0
2020-01-27,47,2_week_ahead_cum,0
2020-01-27,48,2_week_ahead_cum,0
2020-01-27,49,2_week_ahead_cum,0
2020-01-27,50,2_week_ahead_cum,0
2020-01-27,51,2_week_ahead_cum,0
2020-01-27,53,2_week_ahead_cum,0
2020-01-27,54,2_week_ahead_cum,0
2020-01-27,55,2_week_ahead_cum,0
2020-01-27,56,2_week_ahead_cum,0
2020-01-27,US,2_week_ahead_cum,0
2020-02-03,01,2_week_ahead_cum,0
2020-02-03,02,2_week_ahead_cum,0
2020-02-03,04,2_week_ahead_cum,0
2020-02-03,05,2_week_ahead_cum,0
2020-02-03,06,2_week_ahead_cum,0
2020-02-03,08,2_week_ahead_cum,0
2020-02-03,09,2_week_ahead_cum,0
2020-02-03,10,2_week_ahead_cum,0
2020-02-03,11,2_week_ahead_cum,0
2020-02-03,12,2_week_ahead_cum,0
2020-02-03,13,2_week_ahead_cum,0
2020-02-03,15,2_week_ahead_cum,0
2020-02-03,16,2_week_ahead_cum,0
2020-02-03,17,2_week_ahead_cum,0
2020-02-03,18,2_week_ahead_cum,0
2020-02-03,19,2_week_ahead_cum,0
2020-02-03,20,2_week_ahead_cum,0
2020-02-03,21,2_week_ahead_cum,0
2020-02-03,22,2_week_ahead_cum,0
2020-02-03,23,2_week_ahead_cum,0
2020-02-03,24,2_week_ahead_cum,0
2020-02-03,25,2_week_ahead_cum,0
2020-02-03,26,2_week_ahead_cum,0
2020-02-03,27,2_week_ahead_cum,0
2020-02-03,28,2_week_ahead_cum,0
2020-02-03,29,2_week_ahead_cum,0
2020-02-03,30,2_week_ahead_cum,0
2020-02-03,31,2_week_ahead_cum,0
2020-02-03,32,2_week_ahead_cum,0
2020-02-03,33,2_week_ahead_cum,0
2020-02-03,34,2_week_ahead_cum,0
2020-02-03,35,2_week_ahead_cum,0
2020-02-03,36,2_week_ahead_cum,0
2020-02-03,37,2_week_ahead_cum,0
2020-02-03,38,2_week_ahead_cum,0
2020-02-03,39,2_week_ahead_cum,0
2020-02-03,40,2_week_ahead_cum,0
2020-02-03,41,2_week_ahead_cum,0
2020-02-03,42,2_week_ahead_cum,0
2020-02-03,44,2_week_ahead_cum,0
2020-02-03,45,2_week_ahead_cum,0
2020-02-03,46,2_week_ahead_cum,0
2020-02-03,47,2_week_ahead_cum,0
2020-02-03,48,2_week_ahead_cum,0
2020-02-03,49,2_week_ahead_cum,0
2020-02-03,50,2_week_ahead_cum,0
2020-02-03,51,2_week_ahead_cum,0
2020-02-03,53,2_week_ahead_cum,0
2020-02-03,54,2_week_ahead_cum,0
2020-02-03,55,2_week_ahead_cum,0
2020-02-03,56,2_week_ahead_cum,0
2020-02-03,US,2_week_ahead_cum,0
2020-02-10,01,2_week_ahead_cum,0
2020-02-10,02,2_week_ahead_cum,0
2020-02-10,04,2_week_ahead_cum,0
2020-02-10,05,2_week_ahead_cum,0
2020-02-10,06,2_week_ahead_cum,0
2020-02-10,08,2_week_ahead_cum,0
2020-02-10,09,2_week_ahead_cum,0
2020-02-10,10,2_week_ahead_cum,0
2020-02-10,11,2_week_ahead_cum,0
2020-02-10,12,2_week_ahead_cum,0
2020-02-10,13,2_week_ahead_cum,0
2020-02-10,15,2_week_ahead_cum,0
2020-02-10,16,2_week_ahead_cum,0
2020-02-10,17,2_week_ahead_cum,0
2020-02-10,18,2_week_ahead_cum,0
2020-02-10,19,2_week_ahead_cum,0
2020-02-10,20,2_week_ahead_cum,0
2020-02-10,21,2_week_ahead_cum,0
2020-02-10,22,2_week_ahead_cum,0
2020-02-10,23,2_week_ahead_cum,0
2020-02-10,24,2_week_ahead_cum,0
2020-02-10,25,2_week_ahead_cum,0
2020-02-10,26,2_week_ahead_cum,0
2020-02-10,27,2_week_ahead_cum,0
2020-02-10,28,2_week_ahead_cum,0
2020-02-10,29,2_week_ahead_cum,0
2020-02-10,30,2_week_ahead_cum,0
2020-02-10,31,2_week_ahead_cum,0
2020-02-10,32,2_week_ahead_cum,0
2020-02-10,33,2_week_ahead_cum,0
2020-02-10,34,2_week_ahead_cum,0
2020-02-10,35,2_week_ahead_cum,0
2020-02-10,36,2_week_ahead_cum,0
2020-02-10,37,2_week_ahead_cum,0
2020-02-10,38,2_week_ahead_cum,0
2020-02-10,39,2_week_ahead_cum,0
2020-02-10,40,2_week_ahead_cum,0
2020-02-10,41,2_week_ahead_cum,0
2020-02-10,42,2_week_ahead_cum,0
2020-02-10,44,2_week_ahead_cum,0
2020-02-10,45,2_week_ahead_cum,0
2020-02-10,46,2_week_ahead_cum,0
2020-02-10,47,2_week_ahead_cum,0
2020-02-10,48,2_week_ahead_cum,0
2020-02-10,49,2_week_ahead_cum,0
2020-02-10,50,2_week_ahead_cum,0
2020-02-10,51,2_week_ahead_cum,0
2020-02-10,53,2_week_ahead_cum,1
2020-02-10,54,2_week_ahead_cum,0
2020-02-10,55,2_week_ahead_cum,0
2020-02-10,56,2_week_ahead_cum,0
2020-02-10,US,2_week_ahead_cum,1
2020-02-17,01,2_week_ahead_cum,0
2020-02-17,02,2_week_ahead_cum,0
2020-02-17,04,2_week_ahead_cum,0
2020-02-17,05,2_week_ahead_cum,0
2020-02-17,06,2_week_ahead_cum,1
2020-02-17,08,2_week_ahead_cum,0
2020-02-17,09,2_week_ahead_cum,0
2020-02-17,10,2_week_ahead_cum,0
2020-02-17,11,2_week_ahead_cum,0
2020-02-17,12,2_week_ahead_cum,0
2020-02-17,13,2_week_ahead_cum,0
2020-02-17,15,2_week_ahead_cum,0
2020-02-17,16,2_week_ahead_cum,0
2020-02-17,17,2_week_ahead_cum,0
2020-02-17,18,2_week_ahead_cum,0
2020-02-17,19,2_week_ahead_cum,0
2020-02-17,20,2_week_ahead_cum,0
2020-02-17,21,2_week_ahead_cum,0
2020-02-17,22,2_week_ahead_cum,0
2020-02-17,23,2_week_ahead_cum,0
2020-02-17,24,2_week_ahead_cum,0
2020-02-17,25,2_week_ahead_cum,0
2020-02-17,26,2_week_ahead_cum,0
2020-02-17,27,2_week_ahead_cum,0
2020-02-17,28,2_week_ahead_cum,0
2020-02-17,29,2_week_ahead_cum,0
2020-02-17,30,2_week_ahead_cum,0
2020-02-17,31,2_week_ahead_cum,0
2020-02-17,32,2_week_ahead_cum,0
2020-02-17,33,2_week_ahead_cum,0
2020-02-17,34,2_week_ahead_cum,0
2020-02-17,35,2_week_ahead_cum,0
2020-02-17,36,2_week_ahead_cum,0
2020-02-17,37,2_week_ahead_cum,0
2020-02-17,38,2_week_ahead_cum,0
2020-02-17,39,2_week_ahead_cum,0
2020-02-17,40,2_week_ahead_cum,0
2020-02-17,41,2_week_ahead_cum,0
2020-02-17,42,2_week_ahead_cum,0
2020-02-17,44,2_week_ahead_cum,0
2020-02-17,45,2_week_ahead_cum,0
2020-02-17,46,2_week_ahead_cum,0
2020-02-17,47,2_week_ahead_cum,0
2020-02-17,48,2_week_ahead_cum,0
2020-02-17,49,2_week_ahead_cum,0
2020-02-17,50,2_week_ahead_cum,0
2020-02-17,51,2_week_ahead_cum,0
2020-02-17,53,2_week_ahead_cum,16
2020-02-17,54,2_week_ahead_cum,0
2020-02-17,55,2_week_ahead_cum,0
2020-02-17,56,2_week_ahead_cum,0
2020-02-17,US,2_week_ahead_cum,17
2020-02-24,01,2_week_ahead_cum,0
2020-02-24,02,2_week_ahead_cum,0
2020-02-24,04,2_week_ahead_cum,0
2020-02-24,05,2_week_ahead_cum,0
2020-02-24,06,2_week_ahead_cum,3
2020-02-24,08,2_week_ahead_cum,0
2020-02-24,09,2_week_ahead_cum,0
2020-02-24,10,2_week_ahead_cum,0
2020-02-24,11,2_week_ahead_cum,0
2020-02-24,12,2_week_ahead_cum,2
2020-02-24,13,2_week_ahead_cum,1
2020-02-24,15,2_week_ahead_cum,0
2020-02-24,16,2_week_ahead_cum,0
2020-02-24,17,2_week_ahead_cum,0
2020-02-24,18,2_week_ahead_cum,0
2020-02-24,19,2_week_ahead_cum,0
2020-02-24,20,2_week_ahead_cum,1
2020-02-24,21,2_week_ahead_cum,0
2020-02-24,22,2_week_ahead_cum,1
2020-02-24,23,2_week_ahead_cum,0
2020-02-24,24,2_week_ahead_cum,0
2020-02-24,25,2_week_ahead_cum,0
2020-02-24,26,2_week_ahead_cum,0
2020-02-24,27,2_week_ahead_cum,0
2020-02-24,28,2_week_ahead_cum,0
2020-02-24,29,2_week_ahead_cum,0
2020-02-24,30,2_week_ahead_cum,0
2020-02-24,31,2_week_ahead_cum,0
2020-02-24,32,2_week_ahead_cum,0
2020-02-24,33,2_week_ahead_cum,0
2020-02-24,34,2_week_ahead_cum,1
2020-02-24,35,2_week_ahead_cum,0
2020-02-24,36,2_week_ahead_cum,2
2020-02-24,37,2_week_ahead_cum,0
2020-02-24,38,2_week_ahead_cum,0
2020-02-24,39,2_week_ahead_cum,0
2020-02-24,40,2_week_ahead_cum,0
2020-02-24,41,2_week_ahead_cum,0
2020-02-24,42,2_week_ahead_cum,0
2020-02-24,44,2_week_ahead_cum,0
2020-02-24,45,2_week_ahead_cum,0
2020-02-24,46,2_week_ahead_cum,1
2020-02-24,47,2_week_ahead_cum,0
2020-02-24,48,2_week_ahead_cum,0
2020-02-24,49,2_week_ahead_cum,0
2020-02-24,50,2_week_ahead_cum,0
2020-02-24,51,2_week_ahead_cum,1
2020-02-24,53,2_week_ahead_cum,39
2020-02-24,54,2_week_ahead_cum,0
2020-02-24,55,2_week_ahead_cum,0
2020-02-24,56,2_week_ahead_cum,0
2020-02-24,US,2_week_ahead_cum,52
2020-03-02,01,2_week_ahead_cum,0
2020-03-02,02,2_week_ahead_cum,0
2020-03-02,04,2_week_ahead_cum,1
2020-03-02,05,2_week_ahead_cum,0
2020-03-02,06,2_week_ahead_cum,25
2020-03-02,08,2_week_ahead_cum,6
2020-03-02,09,2_week_ahead_cum,4
2020-03-02,10,2_week_ahead_cum,0
2020-03-02,11,2_week_ahead_cum,0
2020-03-02,12,2_week_ahead_cum,13
2020-03-02,13,2_week_ahead_cum,20
2020-03-02,15,2_week_ahead_cum,0
2020-03-02,16,2_week_ahead_cum,0
2020-03-02,17,2_week_ahead_cum,6
2020-03-02,18,2_week_ahead_cum,4
2020-03-02,19,2_week_ahead_cum,0
2020-03-02,20,2_week_ahead_cum,2
2020-03-02,21,2_week_ahead_cum,3
2020-03-02,22,2_week_ahead_cum,20
2020-03-02,23,2_week_ahead_cum,0
2020-03-02,24,2_week_ahead_cum,2
2020-03-02,25,2_week_ahead_cum,1
2020-03-02,26,2_week_ahead_cum,3
2020-03-02,27,2_week_ahead_cum,1
2020-03-02,28,2_week_ahead_cum,1
2020-03-02,29,2_week_ahead_cum,3
2020-03-02,30,2_week_ahead_cum,0
2020-03-02,31,2_week_ahead_cum,0
2020-03-02,32,2_week_ahead_cum,2
2020-03-02,33,2_week_ahead_cum,0
2020-03-02,34,2_week_ahead_cum,16
2020-03-02,35,2_week_ahead_cum,0
2020-03-02,36,2_week_ahead_cum,60
2020-03-02,37,2_week_ahead_cum,0
2020-03-02,38,2_week_ahead_cum,0
2020-03-02,39,2_week_ahead_cum,3
2020-03-02,40,2_week_ahead_cum,1
2020-03-02,41,2_week_ahead_cum,4
2020-03-02,42,2_week_ahead_cum,2
2020-03-02,44,2_week_ahead_cum,0
2020-03-02,45,2_week_ahead_cum,3
2020-03-02,46,2_week_ahead_cum,1
2020-03-02,47,2_week_ahead_cum,1
2020-03-02,48,2_week_ahead_cum,5
2020-03-02,49,2_week_ahead_cum,0
2020-03-02,50,2_week_ahead_cum,2
2020-03-02,51,2_week_ahead_cum,3
2020-03-02,53,2_week_ahead_cum,94
2020-03-02,54,2_week_ahead_cum,0
2020-03-02,55,2_week_ahead_cum,4
2020-03-02,56,2_week_ahead_cum,0
2020-03-02,US,2_week_ahead_cum,318
2020-03-09,01,2_week_ahead_cum,4
2020-03-09,02,2_week_ahead_cum,2
2020-03-09,04,2_week_ahead_cum,15
2020-03-09,05,2_week_ahead_cum,5
2020-03-09,06,2_week_ahead_cum,110
2020-03-09,08,2_week_ahead_cum,31
2020-03-09,09,2_week_ahead_cum,33
2020-03-09,10,2_week_ahead_cum,5
2020-03-09,11,2_week_ahead_cum,4
2020-03-09,12,2_week_ahead_cum,54
2020-03-09,13,2_week_ahead_cum,69
2020-03-09,15,2_week_ahead_cum,0
2020-03-09,16,2_week_ahead_cum,4
2020-03-09,17,2_week_ahead_cum,47
2020-03-09,18,2_week_ahead_cum,31
2020-03-09,19,2_week_ahead_cum,3
2020-03-09,20,2_week_ahead_cum,4
2020-03-09,21,2_week_ahead_cum,9
2020-03-09,22,2_week_ahead_cum,137
2020-03-09,23,2_week_ahead_cum,1
2020-03-09,24,2_week_ahead_cum,5
2020-03-09,25,2_week_ahead_cum,44
2020-03-09,26,2_week_ahead_cum,111
2020-03-09,27,2_week_ahead_cum,5
2020-03-09,28,2_week_ahead_cum,13
2020-03-09,29,2_week_ahead_cum,10
2020-03-09,30,2_week_ahead_cum,1
2020-03-09,31,2_week_ahead_cum,2
2020-03-09,32,2_week_ahead_cum,10
2020-03-09,33,2_week_ahead_cum,2
2020-03-09,34,2_week_ahead_cum,140
2020-03-09,35,2_week_ahead_cum,1
2020-03-09,36,2_week_ahead_cum,883
2020-03-09,37,2_week_ahead_cum,5
2020-03-09,38,2_week_ahead_cum,1
2020-03-09,39,2_week_ahead_cum,25
2020-03-09,40,2_week_ahead_cum,15
2020-03-09,41,2_week_ahead_cum,13
2020-03-09,42,2_week_ahead_cum,34
2020-03-09,44,2_week_ahead_cum,2
2020-03-09,45,2_week_ahead_cum,15
2020-03-09,46,2_week_ahead_cum,1
2020-03-09,47,2_week_ahead_cum,7
2020-03-09,48,2_week_ahead_cum,30
2020-03-09,49,2_week_ahead_cum,1
2020-03-09,50,2_week_ahead_cum,12
2020-03-09,51,2_week_ahead_cum,13
2020-03-09,53,2_week_ahead_cum,188
2020-03-09,54,2_week_ahead_cum,0
2020-03-09,55,2_week_ahead_cum,17
2020-03-09,56,2_week_ahead_cum,0
2020-03-09,US,2_week_ahead_cum,2181
2020-03-16,01,2_week_ahead_cum,44
2020-03-16,02,2_week_ahead_cum,5
2020-03-16,04,2_week_ahead_cum,52
2020-03-16,05,2_week_ahead_cum,14
2020-03-16,06,2_week_ahead_cum,289
2020-03-16,08,2_week_ahead_cum,111
2020-03-16,09,2_week_ahead_cum,165
2020-03-16,10,2_week_ahead_cum,14
2020-03-16,11,2_week_ahead_cum,21
2020-03-16,12,2_week_ahead_cum,195
2020-03-16,13,2_week_ahead_cum,201
2020-03-16,15,2_week_ahead_cum,3
2020-03-16,16,2_week_ahead_cum,10
2020-03-16,17,2_week_ahead_cum,244
2020-03-16,18,2_week_ahead_cum,116
2020-03-16,19,2_week_ahead_cum,14
2020-03-16,20,2_week_ahead_cum,21
2020-03-16,21,2_week_ahead_cum,40
2020-03-16,22,2_week_ahead_cum,409
2020-03-16,23,2_week_ahead_cum,10
2020-03-16,24,2_week_ahead_cum,54
2020-03-16,25,2_week_ahead_cum,216
2020-03-16,26,2_week_ahead_cum,540
2020-03-16,27,2_week_ahead_cum,24
2020-03-16,28,2_week_ahead_cum,35
2020-03-16,29,2_week_ahead_cum,33
2020-03-16,30,2_week_ahead_cum,6
2020-03-16,31,2_week_ahead_cum,6
2020-03-16,32,2_week_ahead_cum,46
2020-03-16,33,2_week_ahead_cum,7
2020-03-16,34,2_week_ahead_cum,846
2020-03-16,35,2_week_ahead_cum,10
2020-03-16,36,2_week_ahead_cum,3544
2020-03-16,37,2_week_ahead_cum,34
2020-03-16,38,2_week_ahead_cum,3
2020-03-16,39,2_week_ahead_cum,102
2020-03-16,40,2_week_ahead_cum,42
2020-03-16,41,2_week_ahead_cum,22
2020-03-16,42,2_week_ahead_cum,136
2020-03-16,44,2_week_ahead_cum,17
2020-03-16,45,2_week_ahead_cum,40
2020-03-16,46,2_week_ahead_cum,2
2020-03-16,47,2_week_ahead_cum,50
2020-03-16,48,2_week_ahead_cum,116
2020-03-16,49,2_week_ahead_cum,8
2020-03-16,50,2_week_ahead_cum,20
2020-03-16,51,2_week_ahead_cum,52
2020-03-16,53,2_week_ahead_cum,315
2020-03-16,54,2_week_ahead_cum,2
2020-03-16,55,2_week_ahead_cum,54
2020-03-16,56,2_week_ahead_cum,0
2020-03-16,US,2_week_ahead_cum,8386
2020-03-23,01,2_week_ahead_cum,92
2020-03-23,02,2_week_ahead_cum,8
2020-03-23,04,2_week_ahead_cum,108
2020-03-23,05,2_week_ahead_cum,25
2020-03-23,06,2_week_ahead_cum,604
2020-03-23,08,2_week_ahead_cum,250
2020-03-23,09,2_week_ahead_cum,494
2020-03-23,10,2_week_ahead_cum,33
2020-03-23,11,2_week_ahead_cum,47
2020-03-23,12,2_week_ahead_cum,438
2020-03-23,13,2_week_ahead_cum,429
2020-03-23,15,2_week_ahead_cum,8
2020-03-23,16,2_week_ahead_cum,25
2020-03-23,17,2_week_ahead_cum,677
2020-03-23,18,2_week_ahead_cum,330
2020-03-23,19,2_week_ahead_cum,34
2020-03-23,20,2_week_ahead_cum,55
2020-03-23,21,2_week_ahead_cum,90
2020-03-23,22,2_week_ahead_cum,806
2020-03-23,23,2_week_ahead_cum,19
2020-03-23,24,2_week_ahead_cum,206
2020-03-23,25,2_week_ahead_cum,686
2020-03-23,26,2_week_ahead_cum,1384
2020-03-23,27,2_week_ahead_cum,64
2020-03-23,28,2_week_ahead_cum,93
2020-03-23,29,2_week_ahead_cum,116
2020-03-23,30,2_week_ahead_cum,6
2020-03-23,31,2_week_ahead_cum,17
2020-03-23,32,2_week_ahead_cum,102
2020-03-23,33,2_week_ahead_cum,22
2020-03-23,34,2_week_ahead_cum,2183
2020-03-23,35,2_week_ahead_cum,19
2020-03-23,36,2_week_ahead_cum,8627
2020-03-23,37,2_week_ahead_cum,89
2020-03-23,38,2_week_ahead_cum,7
2020-03-23,39,2_week_ahead_cum,247
2020-03-23,40,2_week_ahead_cum,94
2020-03-23,41,2_week_ahead_cum,48
2020-03-23,42,2_week_ahead_cum,503
2020-03-23,44,2_week_ahead_cum,56
2020-03-23,45,2_week_ahead_cum,80
2020-03-23,46,2_week_ahead_cum,6
2020-03-23,47,2_week_ahead_cum,106
2020-03-23,48,2_week_ahead_cum,266
2020-03-23,49,2_week_ahead_cum,18
2020-03-23,50,2_week_ahead_cum,25
2020-03-23,51,2_week_ahead_cum,130
2020-03-23,53,2_week_ahead_cum,495
2020-03-23,54,2_week_ahead_cum,5
2020-03-23,55,2_week_ahead_cum,137
2020-03-23,56,2_week_ahead_cum,0
2020-03-23,US,2_week_ahead_cum,20462
2019-12-30,01,3_week_ahead_cum,0
2019-12-30,02,3_week_ahead_cum,0
2019-12-30,04,3_week_ahead_cum,0
2019-12-30,05,3_week_ahead_cum,0
2019-12-30,06,3_week_ahead_cum,0
2019-12-30,08,3_week_ahead_cum,0
2019-12-30,09,3_week_ahead_cum,0
2019-12-30,10,3_week_ahead_cum,0
2019-12-30,11,3_week_ahead_cum,0
2019-12-30,12,3_week_ahead_cum,0
2019-12-30,13,3_week_ahead_cum,0
2019-12-30,15,3_week_ahead_cum,0
2019-12-30,16,3_week_ahead_cum,0
2019-12-30,17,3_week_ahead_cum,0
2019-12-30,18,3_week_ahead_cum,0
2019-12-30,19,3_week_ahead_cum,0
2019-12-30,20,3_week_ahead_cum,0
2019-12-30,21,3_week_ahead_cum,0
2019-12-30,22,3_week_ahead_cum,0
2019-12-30,23,3_week_ahead_cum,0
2019-12-30,24,3_week_ahead_cum,0
2019-12-30,25,3_week_ahead_cum,0
