,week,location_long,level_0,value,year,day,state_code,state,state_name
401,11,Oregon,3/14/20,0.0,2020,7,41,OR,Oregon
402,11,Pennsylvania,3/14/20,0.0,2020,7,42,PA,Pennsylvania
403,11,Rhode Island,3/14/20,0.0,2020,7,44,RI,Rhode Island
404,11,South Carolina,3/14/20,0.0,2020,7,45,SC,South Carolina
405,11,South Dakota,3/14/20,1.0,2020,7,46,SD,South Dakota
406,11,Tennessee,3/14/20,0.0,2020,7,47,TN,Tennessee
407,11,Texas,3/14/20,0.0,2020,7,48,TX,Texas
408,11,US,3/14/20,39.0,2020,7,US,nat,
409,11,Utah,3/14/20,0.0,2020,7,49,UT,Utah
410,11,Vermont,3/14/20,0.0,2020,7,50,VT,Vermont
411,11,Virginia,3/14/20,1.0,2020,7,51,VA,Virginia
412,11,Washington,3/14/20,23.0,2020,7,53,WA,Washington
413,11,West Virginia,3/14/20,0.0,2020,7,54,WV,West Virginia
414,11,Wisconsin,3/14/20,0.0,2020,7,55,WI,Wisconsin
415,11,Wyoming,3/14/20,0.0,2020,7,56,WY,Wyoming
416,12,Alabama,3/21/20,0.0,2020,7,01,AL,Alabama
417,12,Alaska,3/21/20,0.0,2020,7,02,AK,Alaska
418,12,Arizona,3/21/20,1.0,2020,7,04,AZ,Arizona
419,12,Arkansas,3/21/20,0.0,2020,7,05,AR,Arkansas
420,12,California,3/21/20,22.0,2020,7,06,CA,California
421,12,Colorado,3/21/20,6.0,2020,7,08,CO,Colorado
422,12,Connecticut,3/21/20,4.0,2020,7,09,CT,Connecticut
423,12,Delaware,3/21/20,0.0,2020,7,10,DE,Delaware
424,12,District of Columbia,3/21/20,0.0,2020,7,11,DC,District of Columbia
425,12,Florida,3/21/20,11.0,2020,7,12,FL,Florida
426,12,Georgia,3/21/20,19.0,2020,7,13,GA,Georgia
427,12,Hawaii,3/21/20,0.0,2020,7,15,HI,Hawaii
428,12,Idaho,3/21/20,0.0,2020,7,16,ID,Idaho
429,12,Illinois,3/21/20,6.0,2020,7,17,IL,Illinois
430,12,Indiana,3/21/20,4.0,2020,7,18,IN,Indiana
431,12,Iowa,3/21/20,0.0,2020,7,19,IA,Iowa
432,12,Kansas,3/21/20,1.0,2020,7,20,KS,Kansas
433,12,Kentucky,3/21/20,3.0,2020,7,21,KY,Kentucky
434,12,Louisiana,3/21/20,19.0,2020,7,22,LA,Louisiana
435,12,Maine,3/21/20,0.0,2020,7,23,ME,Maine
436,12,Maryland,3/21/20,2.0,2020,7,24,MD,Maryland
437,12,Massachusetts,3/21/20,1.0,2020,7,25,MA,Massachusetts
438,12,Michigan,3/21/20,3.0,2020,7,26,MI,Michigan
439,12,Minnesota,3/21/20,1.0,2020,7,27,MN,Minnesota
440,12,Mississippi,3/21/20,1.0,2020,7,28,MS,Mississippi
441,12,Missouri,3/21/20,3.0,2020,7,29,MO,Missouri
442,12,Montana,3/21/20,0.0,2020,7,30,MT,Montana
443,12,Nebraska,3/21/20,0.0,2020,7,31,NE,Nebraska
444,12,Nevada,3/21/20,2.0,2020,7,32,NV,Nevada
445,12,New Hampshire,3/21/20,0.0,2020,7,33,NH,New Hampshire
446,12,New Jersey,3/21/20,15.0,2020,7,34,NJ,New Jersey
447,12,New Mexico,3/21/20,0.0,2020,7,35,NM,New Mexico
448,12,New York,3/21/20,189.0,2020,7,36,NY,New York
449,12,North Carolina,3/21/20,0.0,2020,7,37,NC,North Carolina
450,12,North Dakota,3/21/20,0.0,2020,7,38,ND,North Dakota
451,12,Ohio,3/21/20,3.0,2020,7,39,OH,Ohio
452,12,Oklahoma,3/21/20,1.0,2020,7,40,OK,Oklahoma
453,12,Oregon,3/21/20,4.0,2020,7,41,OR,Oregon
454,12,Pennsylvania,3/21/20,2.0,2020,7,42,PA,Pennsylvania
455,12,Rhode Island,3/21/20,0.0,2020,7,44,RI,Rhode Island
456,12,South Carolina,3/21/20,3.0,2020,7,45,SC,South Carolina
457,12,South Dakota,3/21/20,0.0,2020,7,46,SD,South Dakota
458,12,Tennessee,3/21/20,1.0,2020,7,47,TN,Tennessee
459,12,Texas,3/21/20,5.0,2020,7,48,TX,Texas
460,12,US,3/21/20,397.0,2020,7,US,nat,
461,12,Utah,3/21/20,0.0,2020,7,49,UT,Utah
462,12,Vermont,3/21/20,2.0,2020,7,50,VT,Vermont
463,12,Virginia,3/21/20,2.0,2020,7,51,VA,Virginia
464,12,Washington,3/21/20,55.0,2020,7,53,WA,Washington
465,12,West Virginia,3/21/20,0.0,2020,7,54,WV,West Virginia
466,12,Wisconsin,3/21/20,4.0,2020,7,55,WI,Wisconsin
467,12,Wyoming,3/21/20,0.0,2020,7,56,WY,Wyoming
468,13,Alabama,3/28/20,4.0,2020,7,01,AL,Alabama
469,13,Alaska,3/28/20,2.0,2020,7,02,AK,Alaska
470,13,Arizona,3/28/20,14.0,2020,7,04,AZ,Arizona
471,13,Arkansas,3/28/20,5.0,2020,7,05,AR,Arkansas
472,13,California,3/28/20,85.0,2020,7,06,CA,California
473,13,Colorado,3/28/20,25.0,2020,7,08,CO,Colorado
474,13,Connecticut,3/28/20,29.0,2020,7,09,CT,Connecticut
475,13,Delaware,3/28/20,5.0,2020,7,10,DE,Delaware
476,13,District of Columbia,3/28/20,4.0,2020,7,11,DC,District of Columbia
477,13,Florida,3/28/20,41.0,2020,7,12,FL,Florida
478,13,Georgia,3/28/20,49.0,2020,7,13,GA,Georgia
479,13,Hawaii,3/28/20,0.0,2020,7,15,HI,Hawaii
480,13,Idaho,3/28/20,4.0,2020,7,16,ID,Idaho
481,13,Illinois,3/28/20,41.0,2020,7,17,IL,Illinois
482,13,Indiana,3/28/20,27.0,2020,7,18,IN,Indiana
483,13,Iowa,3/28/20,3.0,2020,7,19,IA,Iowa
484,13,Kansas,3/28/20,2.0,2020,7,20,KS,Kansas
485,13,Kentucky,3/28/20,6.0,2020,7,21,KY,Kentucky
486,13,Louisiana,3/28/20,117.0,2020,7,22,LA,Louisiana
487,13,Maine,3/28/20,1.0,2020,7,23,ME,Maine
488,13,Maryland,3/28/20,3.0,2020,7,24,MD,Maryland
489,13,Massachusetts,3/28/20,43.0,2020,7,25,MA,Massachusetts
490,13,Michigan,3/28/20,108.0,2020,7,26,MI,Michigan
491,13,Minnesota,3/28/20,4.0,2020,7,27,MN,Minnesota
492,13,Mississippi,3/28/20,12.0,2020,7,28,MS,Mississippi
493,13,Missouri,3/28/20,7.0,2020,7,29,MO,Missouri
494,13,Montana,3/28/20,1.0,2020,7,30,MT,Montana
495,13,Nebraska,3/28/20,2.0,2020,7,31,NE,Nebraska
496,13,Nevada,3/28/20,8.0,2020,7,32,NV,Nevada
497,13,New Hampshire,3/28/20,2.0,2020,7,33,NH,New Hampshire
498,13,New Jersey,3/28/20,124.0,2020,7,34,NJ,New Jersey
499,13,New Mexico,3/28/20,1.0,2020,7,35,NM,New Mexico
500,13,New York,3/28/20,1393.0,2020,7,36,NY,New York
501,13,North Carolina,3/28/20,5.0,2020,7,37,NC,North Carolina
502,13,North Dakota,3/28/20,1.0,2020,7,38,ND,North Dakota
503,13,Ohio,3/28/20,22.0,2020,7,39,OH,Ohio
504,13,Oklahoma,3/28/20,14.0,2020,7,40,OK,Oklahoma
505,13,Oregon,3/28/20,9.0,2020,7,41,OR,Oregon
506,13,Pennsylvania,3/28/20,32.0,2020,7,42,PA,Pennsylvania
507,13,Rhode Island,3/28/20,2.0,2020,7,44,RI,Rhode Island
508,13,South Carolina,3/28/20,12.0,2020,7,45,SC,South Carolina
509,13,South Dakota,3/28/20,0.0,2020,7,46,SD,South Dakota
510,13,Tennessee,3/28/20,6.0,2020,7,47,TN,Tennessee
511,13,Texas,3/28/20,25.0,2020,7,48,TX,Texas
512,13,US,3/28/20,2433.0,2020,7,US,nat,
513,13,Utah,3/28/20,1.0,2020,7,49,UT,Utah
514,13,Vermont,3/28/20,10.0,2020,7,50,VT,Vermont
515,13,Virginia,3/28/20,10.0,2020,7,51,VA,Virginia
516,13,Washington,3/28/20,94.0,2020,7,53,WA,Washington
517,13,West Virginia,3/28/20,0.0,2020,7,54,WV,West Virginia
518,13,Wisconsin,3/28/20,13.0,2020,7,55,WI,Wisconsin
519,13,Wyoming,3/28/20,0.0,2020,7,56,WY,Wyoming
520,14,Alabama,4/4/20,40.0,2020,7,01,AL,Alabama
521,14,Alaska,4/4/20,3.0,2020,7,02,AK,Alaska
522,14,Arizona,4/4/20,37.0,2020,7,04,AZ,Arizona
523,14,Arkansas,4/4/20,9.0,2020,7,05,AR,Arkansas
524,14,California,4/4/20,179.0,2020,7,06,CA,California
525,14,Colorado,4/4/20,80.0,2020,7,08,CO,Colorado
526,14,Connecticut,4/4/20,132.0,2020,7,09,CT,Connecticut
527,14,Delaware,4/4/20,9.0,2020,7,10,DE,Delaware
528,14,District of Columbia,4/4/20,17.0,2020,7,11,DC,District of Columbia
529,14,Florida,4/4/20,141.0,2020,7,12,FL,Florida
530,14,Georgia,4/4/20,132.0,2020,7,13,GA,Georgia
531,14,Hawaii,4/4/20,3.0,2020,7,15,HI,Hawaii
532,14,Idaho,4/4/20,6.0,2020,7,16,ID,Idaho
533,14,Illinois,4/4/20,197.0,2020,7,17,IL,Illinois
534,14,Indiana,4/4/20,85.0,2020,7,18,IN,Indiana
535,14,Iowa,4/4/20,11.0,2020,7,19,IA,Iowa
536,14,Kansas,4/4/20,17.0,2020,7,20,KS,Kansas
537,14,Kentucky,4/4/20,31.0,2020,7,21,KY,Kentucky
538,14,Louisiana,4/4/20,272.0,2020,7,22,LA,Louisiana
539,14,Maine,4/4/20,9.0,2020,7,23,ME,Maine
540,14,Maryland,4/4/20,49.0,2020,7,24,MD,Maryland
541,14,Massachusetts,4/4/20,172.0,2020,7,25,MA,Massachusetts
542,14,Michigan,4/4/20,429.0,2020,7,26,MI,Michigan
543,14,Minnesota,4/4/20,19.0,2020,7,27,MN,Minnesota
544,14,Mississippi,4/4/20,22.0,2020,7,28,MS,Mississippi
545,14,Missouri,4/4/20,23.0,2020,7,29,MO,Missouri
546,14,Montana,4/4/20,5.0,2020,7,30,MT,Montana
547,14,Nebraska,4/4/20,4.0,2020,7,31,NE,Nebraska
548,14,Nevada,4/4/20,36.0,2020,7,32,NV,Nevada
549,14,New Hampshire,4/4/20,5.0,2020,7,33,NH,New Hampshire
550,14,New Jersey,4/4/20,706.0,2020,7,34,NJ,New Jersey
551,14,New Mexico,4/4/20,10.0,2020,7,35,NM,New Mexico
552,14,New York,4/4/20,4403.0,2020,7,36,NY,New York
553,14,North Carolina,4/4/20,29.0,2020,7,37,NC,North Carolina
554,14,North Dakota,4/4/20,2.0,2020,7,38,ND,North Dakota
555,14,Ohio,4/4/20,77.0,2020,7,39,OH,Ohio
556,14,Oklahoma,4/4/20,27.0,2020,7,40,OK,Oklahoma
557,14,Oregon,4/4/20,9.0,2020,7,41,OR,Oregon
558,14,Pennsylvania,4/4/20,102.0,2020,7,42,PA,Pennsylvania
559,14,Rhode Island,4/4/20,15.0,2020,7,44,RI,Rhode Island
560,14,South Carolina,4/4/20,25.0,2020,7,45,SC,South Carolina
561,14,South Dakota,4/4/20,1.0,2020,7,46,SD,South Dakota
562,14,Tennessee,4/4/20,43.0,2020,7,47,TN,Tennessee
563,14,Texas,4/4/20,86.0,2020,7,48,TX,Texas
564,14,US,4/4/20,7948.0,2020,7,US,nat,
565,14,Utah,4/4/20,7.0,2020,7,49,UT,Utah
566,14,Vermont,4/4/20,8.0,2020,7,50,VT,Vermont
567,14,Virginia,4/4/20,39.0,2020,7,51,VA,Virginia
568,14,Washington,4/4/20,127.0,2020,7,53,WA,Washington
569,14,West Virginia,4/4/20,2.0,2020,7,54,WV,West Virginia
570,14,Wisconsin,4/4/20,37.0,2020,7,55,WI,Wisconsin
571,14,Wyoming,4/4/20,0.0,2020,7,56,WY,Wyoming
572,15,Alabama,4/11/20,48.0,2020,7,01,AL,Alabama
573,15,Alaska,4/11/20,3.0,2020,7,02,AK,Alaska
574,15,Arizona,4/11/20,65.0,2020,7,04,AZ,Arizona
575,15,Arkansas,4/11/20,11.0,2020,7,05,AR,Arkansas
576,15,California,4/11/20,315.0,2020,7,06,CA,California
577,15,Colorado,4/11/20,139.0,2020,7,08,CO,Colorado
578,15,Connecticut,4/11/20,329.0,2020,7,09,CT,Connecticut
579,15,Delaware,4/11/20,19.0,2020,7,10,DE,Delaware
580,15,District of Columbia,4/11/20,26.0,2020,7,11,DC,District of Columbia
581,15,Florida,4/11/20,243.0,2020,7,12,FL,Florida
582,15,Georgia,4/11/20,228.0,2020,7,13,GA,Georgia
583,15,Hawaii,4/11/20,5.0,2020,7,15,HI,Hawaii
584,15,Idaho,4/11/20,15.0,2020,7,16,ID,Idaho
585,15,Illinois,4/11/20,433.0,2020,7,17,IL,Illinois
586,15,Indiana,4/11/20,214.0,2020,7,18,IN,Indiana
587,15,Iowa,4/11/20,20.0,2020,7,19,IA,Iowa
588,15,Kansas,4/11/20,34.0,2020,7,20,KS,Kansas
589,15,Kentucky,4/11/20,50.0,2020,7,21,KY,Kentucky
590,15,Louisiana,4/11/20,397.0,2020,7,22,LA,Louisiana
591,15,Maine,4/11/20,9.0,2020,7,23,ME,Maine
592,15,Maryland,4/11/20,152.0,2020,7,24,MD,Maryland
593,15,Massachusetts,4/11/20,470.0,2020,7,25,MA,Massachusetts
594,15,Michigan,4/11/20,844.0,2020,7,26,MI,Michigan
595,15,Minnesota,4/11/20,40.0,2020,7,27,MN,Minnesota
596,15,Mississippi,4/11/20,58.0,2020,7,28,MS,Mississippi
597,15,Missouri,4/11/20,83.0,2020,7,29,MO,Missouri
598,15,Montana,4/11/20,0.0,2020,7,30,MT,Montana
599,15,Nebraska,4/11/20,11.0,2020,7,31,NE,Nebraska
600,15,Nevada,4/11/20,56.0,2020,7,32,NV,Nevada
601,15,New Hampshire,4/11/20,15.0,2020,7,33,NH,New Hampshire
602,15,New Jersey,4/11/20,1337.0,2020,7,34,NJ,New Jersey
603,15,New Mexico,4/11/20,8.0,2020,7,35,NM,New Mexico
604,15,New York,4/11/20,6507.0,2020,7,36,NY,New York
605,15,North Carolina,4/11/20,55.0,2020,7,37,NC,North Carolina
606,15,North Dakota,4/11/20,4.0,2020,7,38,ND,North Dakota
607,15,Ohio,4/11/20,145.0,2020,7,39,OH,Ohio
608,15,Oklahoma,4/11/20,52.0,2020,7,40,OK,Oklahoma
609,15,Oregon,4/11/20,26.0,2020,7,41,OR,Oregon
610,15,Pennsylvania,4/11/20,367.0,2020,7,42,PA,Pennsylvania
611,15,Rhode Island,4/11/20,39.0,2020,7,44,RI,Rhode Island
612,15,South Carolina,4/11/20,40.0,2020,7,45,SC,South Carolina
613,15,South Dakota,4/11/20,4.0,2020,7,46,SD,South Dakota
614,15,Tennessee,4/11/20,56.0,2020,7,47,TN,Tennessee
615,15,Texas,4/11/20,150.0,2020,7,48,TX,Texas
616,15,US,4/11/20,13508.0,2020,7,US,nat,
617,15,Utah,4/11/20,10.0,2020,7,49,UT,Utah
618,15,Vermont,4/11/20,5.0,2020,7,50,VT,Vermont
619,15,Virginia,4/11/20,78.0,2020,7,51,VA,Virginia
620,15,Washington,4/11/20,180.0,2020,7,53,WA,Washington
621,15,West Virginia,4/11/20,3.0,2020,7,54,WV,West Virginia
622,15,Wisconsin,4/11/20,83.0,2020,7,55,WI,Wisconsin
623,15,Wyoming,4/11/20,0.0,2020,7,56,WY,Wyoming
624,16,Alabama,4/18/20,61.0,2020,7,01,AL,Alabama
625,16,Alaska,4/18/20,1.0,2020,7,02,AK,Alaska
626,16,Arizona,4/18/20,63.0,2020,7,04,AZ,Arizona
627,16,Arkansas,4/18/20,13.0,2020,7,05,AR,Arkansas
628,16,California,4/18/20,536.0,2020,7,06,CA,California
629,16,Colorado,4/18/20,139.0,2020,7,08,CO,Colorado
630,16,Connecticut,4/18/20,592.0,2020,7,09,CT,Connecticut
631,16,Delaware,4/18/20,34.0,2020,7,10,DE,Delaware
632,16,District of Columbia,4/18/20,44.0,2020,7,11,DC,District of Columbia
633,16,Florida,4/18/20,310.0,2020,7,12,FL,Florida
634,16,Georgia,4/18/20,244.0,2020,7,13,GA,Georgia
635,16,Hawaii,4/18/20,1.0,2020,7,15,HI,Hawaii
636,16,Idaho,4/18/20,18.0,2020,7,16,ID,Idaho
637,16,Illinois,4/18/20,582.0,2020,7,17,IL,Illinois
638,16,Indiana,4/18/20,215.0,2020,7,18,IN,Indiana
639,16,Iowa,4/18/20,40.0,2020,7,19,IA,Iowa
640,16,Kansas,4/18/20,30.0,2020,7,20,KS,Kansas
641,16,Kentucky,4/18/20,54.0,2020,7,21,KY,Kentucky
642,16,Louisiana,4/18/20,461.0,2020,7,22,LA,Louisiana
643,16,Maine,4/18/20,13.0,2020,7,23,ME,Maine
644,16,Maryland,4/18/20,215.0,2020,7,24,MD,Maryland
645,16,Massachusetts,4/18/20,718.0,2020,7,25,MA,Massachusetts
646,16,Michigan,4/18/20,924.0,2020,7,26,MI,Michigan
647,16,Minnesota,4/18/20,57.0,2020,7,27,MN,Minnesota
648,16,Mississippi,4/18/20,59.0,2020,7,28,MS,Mississippi
649,16,Missouri,4/18/20,81.0,2020,7,29,MO,Missouri
650,16,Montana,4/18/20,4.0,2020,7,30,MT,Montana
651,16,Nebraska,4/18/20,7.0,2020,7,31,NE,Nebraska
652,16,Nevada,4/18/20,49.0,2020,7,32,NV,Nevada
653,16,New Hampshire,4/18/20,16.0,2020,7,33,NH,New Hampshire
654,16,New Jersey,4/18/20,1887.0,2020,7,34,NJ,New Jersey
655,16,New Mexico,4/18/20,34.0,2020,7,35,NM,New Mexico
656,16,New York,4/18/20,6262.0,2020,7,36,NY,New York
657,16,North Carolina,4/18/20,98.0,2020,7,37,NC,North Carolina
658,16,North Dakota,4/18/20,2.0,2020,7,38,ND,North Dakota
659,16,Ohio,4/18/20,204.0,2020,7,39,OH,Ohio
660,16,Oklahoma,4/18/20,42.0,2020,7,40,OK,Oklahoma
661,16,Oregon,4/18/20,24.0,2020,7,41,OR,Oregon
662,16,Pennsylvania,4/18/20,539.0,2020,7,42,PA,Pennsylvania
663,16,Rhode Island,4/18/20,81.0,2020,7,44,RI,Rhode Island
664,16,South Carolina,4/18/20,39.0,2020,7,45,SC,South Carolina
665,16,South Dakota,4/18/20,1.0,2020,7,46,SD,South Dakota
666,16,Tennessee,4/18/20,36.0,2020,7,47,TN,Tennessee
667,16,Texas,4/18/20,210.0,2020,7,48,TX,Texas
668,16,US,4/18/20,15411.0,2020,7,US,nat,
669,16,Utah,4/18/20,7.0,2020,7,49,UT,Utah
670,16,Vermont,4/18/20,13.0,2020,7,50,VT,Vermont
671,16,Virginia,4/18/20,128.0,2020,7,51,VA,Virginia
672,16,Washington,4/18/20,118.0,2020,7,53,WA,Washington
673,16,West Virginia,4/18/20,11.0,2020,7,54,WV,West Virginia
674,16,Wisconsin,4/18/20,75.0,2020,7,55,WI,Wisconsin
675,16,Wyoming,4/18/20,2.0,2020,7,56,WY,Wyoming
676,17,Alabama,4/25/20,56.0,2020,7,01,AL,Alabama
677,17,Alaska,4/25/20,0.0,2020,7,02,AK,Alaska
678,17,Arizona,4/25/20,93.0,2020,7,04,AZ,Arizona
679,17,Arkansas,4/25/20,10.0,2020,7,05,AR,Arkansas
680,17,California,4/25/20,549.0,2020,7,06,CA,California
681,17,Colorado,4/25/20,295.0,2020,7,08,CO,Colorado
682,17,Connecticut,4/25/20,779.0,2020,7,09,CT,Connecticut
683,17,Delaware,4/25/20,45.0,2020,7,10,DE,Delaware
684,17,District of Columbia,4/25/20,74.0,2020,7,11,DC,District of Columbia
685,17,Florida,4/25/20,307.0,2020,7,12,FL,Florida
686,17,Georgia,4/25/20,234.0,2020,7,13,GA,Georgia
687,17,Hawaii,4/25/20,4.0,2020,7,15,HI,Hawaii
688,17,Idaho,4/25/20,13.0,2020,7,16,ID,Idaho
689,17,Illinois,4/25/20,616.0,2020,7,17,IL,Illinois
690,17,Indiana,4/25/20,241.0,2020,7,18,IN,Indiana
691,17,Iowa,4/25/20,38.0,2020,7,19,IA,Iowa
692,17,Kansas,4/25/20,35.0,2020,7,20,KS,Kansas
693,17,Kentucky,4/25/20,61.0,2020,7,21,KY,Kentucky
694,17,Louisiana,4/25/20,440.0,2020,7,22,LA,Louisiana
695,17,Maine,4/25/20,15.0,2020,7,23,ME,Maine
696,17,Maryland,4/25/20,454.0,2020,7,24,MD,Maryland
697,17,Massachusetts,4/25/20,1326.0,2020,7,25,MA,Massachusetts
698,17,Michigan,4/25/20,847.0,2020,7,26,MI,Michigan
699,17,Minnesota,4/25/20,123.0,2020,7,27,MN,Minnesota
700,17,Mississippi,4/25/20,69.0,2020,7,28,MS,Mississippi
701,17,Missouri,4/25/20,84.0,2020,7,29,MO,Missouri
702,17,Montana,4/25/20,4.0,2020,7,30,MT,Montana
703,17,Nebraska,4/25/20,26.0,2020,7,31,NE,Nebraska
704,17,Nevada,4/25/20,54.0,2020,7,32,NV,Nevada
705,17,New Hampshire,4/25/20,15.0,2020,7,33,NH,New Hampshire
706,17,New Jersey,4/25/20,1844.0,2020,7,34,NJ,New Jersey
707,17,New Mexico,4/25/20,40.0,2020,7,35,NM,New Mexico
708,17,New York,4/25/20,3249.0,2020,7,36,NY,New York
709,17,North Carolina,4/25/20,118.0,2020,7,37,NC,North Carolina
710,17,North Dakota,4/25/20,7.0,2020,7,38,ND,North Dakota
711,17,Ohio,4/25/20,260.0,2020,7,39,OH,Ohio
712,17,Oklahoma,4/25/20,58.0,2020,7,40,OK,Oklahoma
713,17,Oregon,4/25/20,15.0,2020,7,41,OR,Oregon
714,17,Pennsylvania,4/25/20,751.0,2020,7,42,PA,Pennsylvania
715,17,Rhode Island,4/25/20,78.0,2020,7,44,RI,Rhode Island
716,17,South Carolina,4/25/20,47.0,2020,7,45,SC,South Carolina
717,17,South Dakota,4/25/20,3.0,2020,7,46,SD,South Dakota
718,17,Tennessee,4/25/20,35.0,2020,7,47,TN,Tennessee
719,17,Texas,4/25/20,162.0,2020,7,48,TX,Texas
720,17,US,4/25/20,14002.0,2020,7,US,nat,
721,17,Utah,4/25/20,16.0,2020,7,49,UT,Utah
722,17,Vermont,4/25/20,8.0,2020,7,50,VT,Vermont
723,17,Virginia,4/25/20,179.0,2020,7,51,VA,Virginia
724,17,Washington,4/25/20,124.0,2020,7,53,WA,Washington
725,17,West Virginia,4/25/20,16.0,2020,7,54,WV,West Virginia
726,17,Wisconsin,4/25/20,54.0,2020,7,55,WI,Wisconsin
727,17,Wyoming,4/25/20,5.0,2020,7,56,WY,Wyoming
