,level_0,location_long,value,year,week,day,state,state_code,state_name
4539,4/7/20,West Virginia,0.0,2020,15,3,WV,54,West Virginia
4540,4/7/20,Wisconsin,14.0,2020,15,3,WI,55,Wisconsin
4541,4/7/20,Wyoming,0.0,2020,15,3,WY,56,Wyoming
4542,4/7/20,US,2297.0,2020,15,3,nat,US,
4543,4/8/20,Alabama,2.0,2020,15,4,AL,01,Alabama
4544,4/8/20,Alaska,1.0,2020,15,4,AK,02,Alaska
4546,4/8/20,Arizona,16.0,2020,15,4,AZ,04,Arizona
4547,4/8/20,Arkansas,0.0,2020,15,4,AR,05,Arkansas
4548,4/8/20,California,63.0,2020,15,4,CA,06,California
4549,4/8/20,Colorado,14.0,2020,15,4,CO,08,Colorado
4550,4/8/20,Connecticut,49.0,2020,15,4,CT,09,Connecticut
4551,4/8/20,Delaware,3.0,2020,15,4,DE,10,Delaware
4553,4/8/20,District of Columbia,5.0,2020,15,4,DC,11,District of Columbia
4554,4/8/20,Florida,26.0,2020,15,4,FL,12,Florida
4555,4/8/20,Georgia,33.0,2020,15,4,GA,13,Georgia
4558,4/8/20,Hawaii,0.0,2020,15,4,HI,15,Hawaii
4559,4/8/20,Idaho,2.0,2020,15,4,ID,16,Idaho
4560,4/8/20,Illinois,82.0,2020,15,4,IL,17,Illinois
4561,4/8/20,Indiana,30.0,2020,15,4,IN,18,Indiana
4562,4/8/20,Iowa,2.0,2020,15,4,IA,19,Iowa
4563,4/8/20,Kansas,5.0,2020,15,4,KS,20,Kansas
4564,4/8/20,Kentucky,0.0,2020,15,4,KY,21,Kentucky
4565,4/8/20,Louisiana,70.0,2020,15,4,LA,22,Louisiana
4566,4/8/20,Maine,2.0,2020,15,4,ME,23,Maine
4567,4/8/20,Maryland,21.0,2020,15,4,MD,24,Maryland
4568,4/8/20,Massachusetts,77.0,2020,15,4,MA,25,Massachusetts
4569,4/8/20,Michigan,114.0,2020,15,4,MI,26,Michigan
4570,4/8/20,Minnesota,5.0,2020,15,4,MN,27,Minnesota
4571,4/8/20,Mississippi,7.0,2020,15,4,MS,28,Mississippi
4572,4/8/20,Missouri,21.0,2020,15,4,MO,29,Missouri
4573,4/8/20,Montana,0.0,2020,15,4,MT,30,Montana
4574,4/8/20,Nebraska,2.0,2020,15,4,NE,31,Nebraska
4575,4/8/20,Nevada,0.0,2020,15,4,NV,32,Nevada
4576,4/8/20,New Hampshire,4.0,2020,15,4,NH,33,New Hampshire
4577,4/8/20,New Jersey,272.0,2020,15,4,NJ,34,New Jersey
4578,4/8/20,New Mexico,0.0,2020,15,4,NM,35,New Mexico
4579,4/8/20,New York,948.0,2020,15,4,NY,36,New York
4580,4/8/20,North Carolina,13.0,2020,15,4,NC,37,North Carolina
4581,4/8/20,North Dakota,0.0,2020,15,4,ND,38,North Dakota
4583,4/8/20,Ohio,26.0,2020,15,4,OH,39,Ohio
4584,4/8/20,Oklahoma,12.0,2020,15,4,OK,40,Oklahoma
4585,4/8/20,Oregon,4.0,2020,15,4,OR,41,Oregon
4586,4/8/20,Pennsylvania,71.0,2020,15,4,PA,42,Pennsylvania
4588,4/8/20,Rhode Island,5.0,2020,15,4,RI,44,Rhode Island
4589,4/8/20,South Carolina,0.0,2020,15,4,SC,45,South Carolina
4590,4/8/20,South Dakota,0.0,2020,15,4,SD,46,South Dakota
4591,4/8/20,Tennessee,8.0,2020,15,4,TN,47,Tennessee
4592,4/8/20,Texas,29.0,2020,15,4,TX,48,Texas
4593,4/8/20,Utah,0.0,2020,15,4,UT,49,Utah
4594,4/8/20,Vermont,0.0,2020,15,4,VT,50,Vermont
4596,4/8/20,Virginia,0.0,2020,15,4,VA,51,Virginia
4597,4/8/20,Washington,26.0,2020,15,4,WA,53,Washington
4598,4/8/20,West Virginia,0.0,2020,15,4,WV,54,West Virginia
4599,4/8/20,Wisconsin,8.0,2020,15,4,WI,55,Wisconsin
4600,4/8/20,Wyoming,0.0,2020,15,4,WY,56,Wyoming
4601,4/8/20,US,2079.0,2020,15,4,nat,US,
4602,4/9/20,Alabama,4.0,2020,15,5,AL,01,Alabama
4603,4/9/20,Alaska,0.0,2020,15,5,AK,02,Alaska
4605,4/9/20,Arizona,9.0,2020,15,5,AZ,04,Arizona
4606,4/9/20,Arkansas,3.0,2020,15,5,AR,05,Arkansas
4607,4/9/20,California,49.0,2020,15,5,CA,06,California
4608,4/9/20,Colorado,0.0,2020,15,5,CO,08,Colorado
4609,4/9/20,Connecticut,54.0,2020,15,5,CT,09,Connecticut
4610,4/9/20,Delaware,4.0,2020,15,5,DE,10,Delaware
4612,4/9/20,District of Columbia,5.0,2020,15,5,DC,11,District of Columbia
4613,4/9/20,Florida,45.0,2020,15,5,FL,12,Florida
4614,4/9/20,Georgia,17.0,2020,15,5,GA,13,Georgia
4617,4/9/20,Hawaii,1.0,2020,15,5,HI,15,Hawaii
4618,4/9/20,Idaho,3.0,2020,15,5,ID,16,Idaho
4619,4/9/20,Illinois,66.0,2020,15,5,IL,17,Illinois
4620,4/9/20,Indiana,42.0,2020,15,5,IN,18,Indiana
4621,4/9/20,Iowa,2.0,2020,15,5,IA,19,Iowa
4622,4/9/20,Kansas,8.0,2020,15,5,KS,20,Kansas
4623,4/9/20,Kentucky,8.0,2020,15,5,KY,21,Kentucky
4624,4/9/20,Louisiana,50.0,2020,15,5,LA,22,Louisiana
4625,4/9/20,Maine,2.0,2020,15,5,ME,23,Maine
4626,4/9/20,Maryland,14.0,2020,15,5,MD,24,Maryland
4627,4/9/20,Massachusetts,70.0,2020,15,5,MA,25,Massachusetts
4628,4/9/20,Michigan,117.0,2020,15,5,MI,26,Michigan
4629,4/9/20,Minnesota,11.0,2020,15,5,MN,27,Minnesota
4630,4/9/20,Mississippi,9.0,2020,15,5,MS,28,Mississippi
4631,4/9/20,Missouri,7.0,2020,15,5,MO,29,Missouri
4632,4/9/20,Montana,0.0,2020,15,5,MT,30,Montana
4633,4/9/20,Nebraska,2.0,2020,15,5,NE,31,Nebraska
4634,4/9/20,Nevada,9.0,2020,15,5,NV,32,Nevada
4635,4/9/20,New Hampshire,8.0,2020,15,5,NH,33,New Hampshire
4636,4/9/20,New Jersey,205.0,2020,15,5,NJ,34,New Jersey
4637,4/9/20,New Mexico,3.0,2020,15,5,NM,35,New Mexico
4638,4/9/20,New York,944.0,2020,15,5,NY,36,New York
4639,4/9/20,North Carolina,10.0,2020,15,5,NC,37,North Carolina
4640,4/9/20,North Dakota,1.0,2020,15,5,ND,38,North Dakota
4642,4/9/20,Ohio,20.0,2020,15,5,OH,39,Ohio
4643,4/9/20,Oklahoma,1.0,2020,15,5,OK,40,Oklahoma
4644,4/9/20,Oregon,11.0,2020,15,5,OR,41,Oregon
4645,4/9/20,Pennsylvania,27.0,2020,15,5,PA,42,Pennsylvania
4647,4/9/20,Rhode Island,8.0,2020,15,5,RI,44,Rhode Island
4648,4/9/20,South Carolina,16.0,2020,15,5,SC,45,South Carolina
4649,4/9/20,South Dakota,0.0,2020,15,5,SD,46,South Dakota
4650,4/9/20,Tennessee,14.0,2020,15,5,TN,47,Tennessee
4651,4/9/20,Texas,21.0,2020,15,5,TX,48,Texas
4652,4/9/20,Utah,0.0,2020,15,5,UT,49,Utah
4653,4/9/20,Vermont,0.0,2020,15,5,VT,50,Vermont
4655,4/9/20,Virginia,43.0,2020,15,5,VA,51,Virginia
4656,4/9/20,Washington,30.0,2020,15,5,WA,53,Washington
4657,4/9/20,West Virginia,1.0,2020,15,5,WV,54,West Virginia
4658,4/9/20,Wisconsin,11.0,2020,15,5,WI,55,Wisconsin
4659,4/9/20,Wyoming,0.0,2020,15,5,WY,56,Wyoming
4660,4/9/20,US,1994.0,2020,15,5,nat,US,
4661,4/10/20,Alabama,10.0,2020,15,6,AL,01,Alabama
4662,4/10/20,Alaska,0.0,2020,15,6,AK,02,Alaska
4664,4/10/20,Arizona,8.0,2020,15,6,AZ,04,Arizona
4665,4/10/20,Arkansas,0.0,2020,15,6,AR,05,Arkansas
4666,4/10/20,California,39.0,2020,15,6,CA,06,California
4667,4/10/20,Colorado,33.0,2020,15,6,CO,08,Colorado
4668,4/10/20,Connecticut,68.0,2020,15,6,CT,09,Connecticut
4669,4/10/20,Delaware,9.0,2020,15,6,DE,10,Delaware
4671,4/10/20,District of Columbia,6.0,2020,15,6,DC,11,District of Columbia
4672,4/10/20,Florida,36.0,2020,15,6,FL,12,Florida
4673,4/10/20,Georgia,37.0,2020,15,6,GA,13,Georgia
4676,4/10/20,Hawaii,0.0,2020,15,6,HI,15,Hawaii
4677,4/10/20,Idaho,6.0,2020,15,6,ID,16,Idaho
4678,4/10/20,Illinois,69.0,2020,15,6,IL,17,Illinois
4679,4/10/20,Indiana,55.0,2020,15,6,IN,18,Indiana
4680,4/10/20,Iowa,2.0,2020,15,6,IA,19,Iowa
4681,4/10/20,Kansas,0.0,2020,15,6,KS,20,Kansas
4682,4/10/20,Kentucky,17.0,2020,15,6,KY,21,Kentucky
4683,4/10/20,Louisiana,53.0,2020,15,6,LA,22,Louisiana
4684,4/10/20,Maine,1.0,2020,15,6,ME,23,Maine
4685,4/10/20,Maryland,33.0,2020,15,6,MD,24,Maryland
4686,4/10/20,Massachusetts,96.0,2020,15,6,MA,25,Massachusetts
4687,4/10/20,Michigan,200.0,2020,15,6,MI,26,Michigan
4688,4/10/20,Minnesota,7.0,2020,15,6,MN,27,Minnesota
4689,4/10/20,Mississippi,6.0,2020,15,6,MS,28,Mississippi
4690,4/10/20,Missouri,6.0,2020,15,6,MO,29,Missouri
4691,4/10/20,Montana,0.0,2020,15,6,MT,30,Montana
4692,4/10/20,Nebraska,1.0,2020,15,6,NE,31,Nebraska
4693,4/10/20,Nevada,9.0,2020,15,6,NV,32,Nevada
4694,4/10/20,New Hampshire,0.0,2020,15,6,NH,33,New Hampshire
4695,4/10/20,New Jersey,223.0,2020,15,6,NJ,34,New Jersey
4696,4/10/20,New Mexico,1.0,2020,15,6,NM,35,New Mexico
4697,4/10/20,New York,827.0,2020,15,6,NY,36,New York
4698,4/10/20,North Carolina,7.0,2020,15,6,NC,37,North Carolina
4699,4/10/20,North Dakota,1.0,2020,15,6,ND,38,North Dakota
4701,4/10/20,Ohio,18.0,2020,15,6,OH,39,Ohio
4702,4/10/20,Oklahoma,8.0,2020,15,6,OK,40,Oklahoma
4703,4/10/20,Oregon,0.0,2020,15,6,OR,41,Oregon
4704,4/10/20,Pennsylvania,73.0,2020,15,6,PA,42,Pennsylvania
4706,4/10/20,Rhode Island,0.0,2020,15,6,RI,44,Rhode Island
4707,4/10/20,South Carolina,5.0,2020,15,6,SC,45,South Carolina
4708,4/10/20,South Dakota,0.0,2020,15,6,SD,46,South Dakota
4709,4/10/20,Tennessee,4.0,2020,15,6,TN,47,Tennessee
4710,4/10/20,Texas,28.0,2020,15,6,TX,48,Texas
4711,4/10/20,Utah,4.0,2020,15,6,UT,49,Utah
4712,4/10/20,Vermont,1.0,2020,15,6,VT,50,Vermont
4714,4/10/20,Virginia,12.0,2020,15,6,VA,51,Virginia
4715,4/10/20,Washington,27.0,2020,15,6,WA,53,Washington
4716,4/10/20,West Virginia,0.0,2020,15,6,WV,54,West Virginia
4717,4/10/20,Wisconsin,17.0,2020,15,6,WI,55,Wisconsin
4718,4/10/20,Wyoming,0.0,2020,15,6,WY,56,Wyoming
4719,4/10/20,US,2069.0,2020,15,6,nat,US,
4720,4/11/20,Alabama,12.0,2020,15,7,AL,01,Alabama
4721,4/11/20,Alaska,1.0,2020,15,7,AK,02,Alaska
4723,4/11/20,Arizona,11.0,2020,15,7,AZ,04,Arizona
4724,4/11/20,Arkansas,4.0,2020,15,7,AR,05,Arkansas
4725,4/11/20,California,21.0,2020,15,7,CA,06,California
4726,4/11/20,Colorado,24.0,2020,15,7,CO,08,Colorado
4727,4/11/20,Connecticut,46.0,2020,15,7,CT,09,Connecticut
4728,4/11/20,Delaware,1.0,2020,15,7,DE,10,Delaware
4730,4/11/20,District of Columbia,9.0,2020,15,7,DC,11,District of Columbia
4731,4/11/20,Florida,48.0,2020,15,7,FL,12,Florida
4732,4/11/20,Georgia,13.0,2020,15,7,GA,13,Georgia
4735,4/11/20,Hawaii,2.0,2020,15,7,HI,15,Hawaii
4736,4/11/20,Idaho,1.0,2020,15,7,ID,16,Idaho
4737,4/11/20,Illinois,80.0,2020,15,7,IL,17,Illinois
4738,4/11/20,Indiana,30.0,2020,15,7,IN,18,Indiana
4739,4/11/20,Iowa,3.0,2020,15,7,IA,19,Iowa
4740,4/11/20,Kansas,13.0,2020,15,7,KS,20,Kansas
4741,4/11/20,Kentucky,0.0,2020,15,7,KY,21,Kentucky
4742,4/11/20,Louisiana,51.0,2020,15,7,LA,22,Louisiana
4743,4/11/20,Maine,2.0,2020,15,7,ME,23,Maine
4744,4/11/20,Maryland,35.0,2020,15,7,MD,24,Maryland
4745,4/11/20,Massachusetts,87.0,2020,15,7,MA,25,Massachusetts
4746,4/11/20,Michigan,108.0,2020,15,7,MI,26,Michigan
4747,4/11/20,Minnesota,7.0,2020,15,7,MN,27,Minnesota
4748,4/11/20,Mississippi,11.0,2020,15,7,MS,28,Mississippi
4749,4/11/20,Missouri,17.0,2020,15,7,MO,29,Missouri
4750,4/11/20,Montana,0.0,2020,15,7,MT,30,Montana
4751,4/11/20,Nebraska,2.0,2020,15,7,NE,31,Nebraska
4752,4/11/20,Nevada,12.0,2020,15,7,NV,32,Nevada
4753,4/11/20,New Hampshire,1.0,2020,15,7,NH,33,New Hampshire
4754,4/11/20,New Jersey,251.0,2020,15,7,NJ,34,New Jersey
4755,4/11/20,New Mexico,2.0,2020,15,7,NM,35,New Mexico
4756,4/11/20,New York,893.0,2020,15,7,NY,36,New York
4757,4/11/20,North Carolina,6.0,2020,15,7,NC,37,North Carolina
4758,4/11/20,North Dakota,1.0,2020,15,7,ND,38,North Dakota
4760,4/11/20,Ohio,16.0,2020,15,7,OH,39,Ohio
4761,4/11/20,Oklahoma,6.0,2020,15,7,OK,40,Oklahoma
4762,4/11/20,Oregon,4.0,2020,15,7,OR,41,Oregon
4763,4/11/20,Pennsylvania,85.0,2020,15,7,PA,42,Pennsylvania
4765,4/11/20,Rhode Island,13.0,2020,15,7,RI,44,Rhode Island
4766,4/11/20,South Carolina,8.0,2020,15,7,SC,45,South Carolina
4767,4/11/20,South Dakota,0.0,2020,15,7,SD,46,South Dakota
4768,4/11/20,Tennessee,8.0,2020,15,7,TN,47,Tennessee
4769,4/11/20,Texas,28.0,2020,15,7,TX,48,Texas
4770,4/11/20,Utah,1.0,2020,15,7,UT,49,Utah
4771,4/11/20,Vermont,1.0,2020,15,7,VT,50,Vermont
4773,4/11/20,Virginia,9.0,2020,15,7,VA,51,Virginia
4774,4/11/20,Washington,12.0,2020,15,7,WA,53,Washington
4775,4/11/20,West Virginia,0.0,2020,15,7,WV,54,West Virginia
4776,4/11/20,Wisconsin,9.0,2020,15,7,WI,55,Wisconsin
4777,4/11/20,Wyoming,0.0,2020,15,7,WY,56,Wyoming
4778,4/11/20,US,2009.0,2020,15,7,nat,US,
4779,4/12/20,Alabama,1.0,2020,16,1,AL,01,Alabama
4780,4/12/20,Alaska,0.0,2020,16,1,AK,02,Alaska
4782,4/12/20,Arizona,8.0,2020,16,1,AZ,04,Arizona
4783,4/12/20,Arkansas,2.0,2020,16,1,AR,05,Arkansas
4784,4/12/20,California,36.0,2020,16,1,CA,06,California
4785,4/12/20,Colorado,39.0,2020,16,1,CO,08,Colorado
4786,4/12/20,Connecticut,60.0,2020,16,1,CT,09,Connecticut
4787,4/12/20,Delaware,2.0,2020,16,1,DE,10,Delaware
4789,4/12/20,District of Columbia,3.0,2020,16,1,DC,11,District of Columbia
4790,4/12/20,Florida,23.0,2020,16,1,FL,12,Florida
4791,4/12/20,Georgia,4.0,2020,16,1,GA,13,Georgia
4794,4/12/20,Hawaii,1.0,2020,16,1,HI,15,Hawaii
4795,4/12/20,Idaho,2.0,2020,16,1,ID,16,Idaho
4796,4/12/20,Illinois,43.0,2020,16,1,IL,17,Illinois
4797,4/12/20,Indiana,13.0,2020,16,1,IN,18,Indiana
4798,4/12/20,Iowa,7.0,2020,16,1,IA,19,Iowa
4799,4/12/20,Kansas,1.0,2020,16,1,KS,20,Kansas
4800,4/12/20,Kentucky,7.0,2020,16,1,KY,21,Kentucky
4801,4/12/20,Louisiana,34.0,2020,16,1,LA,22,Louisiana
4802,4/12/20,Maine,0.0,2020,16,1,ME,23,Maine
4803,4/12/20,Maryland,30.0,2020,16,1,MD,24,Maryland
4804,4/12/20,Massachusetts,70.0,2020,16,1,MA,25,Massachusetts
4805,4/12/20,Michigan,95.0,2020,16,1,MI,26,Michigan
4806,4/12/20,Minnesota,6.0,2020,16,1,MN,27,Minnesota
4807,4/12/20,Mississippi,3.0,2020,16,1,MS,28,Mississippi
4808,4/12/20,Missouri,2.0,2020,16,1,MO,29,Missouri
4809,4/12/20,Montana,0.0,2020,16,1,MT,30,Montana
4810,4/12/20,Nebraska,0.0,2020,16,1,NE,31,Nebraska
4811,4/12/20,Nevada,10.0,2020,16,1,NV,32,Nevada
4812,4/12/20,New Hampshire,1.0,2020,16,1,NH,33,New Hampshire
4813,4/12/20,New Jersey,167.0,2020,16,1,NJ,34,New Jersey
4814,4/12/20,New Mexico,7.0,2020,16,1,NM,35,New Mexico
4815,4/12/20,New York,944.0,2020,16,1,NY,36,New York
4816,4/12/20,North Carolina,0.0,2020,16,1,NC,37,North Carolina
4817,4/12/20,North Dakota,0.0,2020,16,1,ND,38,North Dakota
4819,4/12/20,Ohio,6.0,2020,16,1,OH,39,Ohio
4820,4/12/20,Oklahoma,2.0,2020,16,1,OK,40,Oklahoma
4821,4/12/20,Oregon,4.0,2020,16,1,OR,41,Oregon
4822,4/12/20,Pennsylvania,54.0,2020,16,1,PA,42,Pennsylvania
4824,4/12/20,Rhode Island,7.0,2020,16,1,RI,44,Rhode Island
4825,4/12/20,South Carolina,2.0,2020,16,1,SC,45,South Carolina
4826,4/12/20,South Dakota,0.0,2020,16,1,SD,46,South Dakota
4827,4/12/20,Tennessee,0.0,2020,16,1,TN,47,Tennessee
4828,4/12/20,Texas,17.0,2020,16,1,TX,48,Texas
4829,4/12/20,Utah,0.0,2020,16,1,UT,49,Utah
4830,4/12/20,Vermont,2.0,2020,16,1,VT,50,Vermont
4832,4/12/20,Virginia,11.0,2020,16,1,VA,51,Virginia
4833,4/12/20,Washington,11.0,2020,16,1,WA,53,Washington
4834,4/12/20,West Virginia,1.0,2020,16,1,WV,54,West Virginia
4835,4/12/20,Wisconsin,7.0,2020,16,1,WI,55,Wisconsin
4836,4/12/20,Wyoming,0.0,2020,16,1,WY,56,Wyoming
4837,4/12/20,US,1744.0,2020,16,1,nat,US,
4838,4/13/20,Alabama,6.0,2020,16,2,AL,01,Alabama
4839,4/13/20,Alaska,0.0,2020,16,2,AK,02,Alaska
4841,4/13/20,Arizona,7.0,2020,16,2,AZ,04,Arizona
4842,4/13/20,Arkansas,2.0,2020,16,2,AR,05,Arkansas
4843,4/13/20,California,74.0,2020,16,2,CA,06,California
4844,4/13/20,Colorado,17.0,2020,16,2,CO,08,Colorado
4845,4/13/20,Connecticut,48.0,2020,16,2,CT,09,Connecticut
4846,4/13/20,Delaware,6.0,2020,16,2,DE,10,Delaware
4848,4/13/20,District of Columbia,2.0,2020,16,2,DC,11,District of Columbia
4849,4/13/20,Florida,38.0,2020,16,2,FL,12,Florida
4850,4/13/20,Georgia,32.0,2020,16,2,GA,13,Georgia
4853,4/13/20,Hawaii,0.0,2020,16,2,HI,15,Hawaii
4854,4/13/20,Idaho,0.0,2020,16,2,ID,16,Idaho
4855,4/13/20,Illinois,78.0,2020,16,2,IL,17,Illinois
4856,4/13/20,Indiana,7.0,2020,16,2,IN,18,Indiana
4857,4/13/20,Iowa,0.0,2020,16,2,IA,19,Iowa
4858,4/13/20,Kansas,6.0,2020,16,2,KS,20,Kansas
4859,4/13/20,Kentucky,16.0,2020,16,2,KY,21,Kentucky
4860,4/13/20,Louisiana,44.0,2020,16,2,LA,22,Louisiana
4861,4/13/20,Maine,0.0,2020,16,2,ME,23,Maine
4862,4/13/20,Maryland,26.0,2020,16,2,MD,24,Maryland
4863,4/13/20,Massachusetts,88.0,2020,16,2,MA,25,Massachusetts
4864,4/13/20,Michigan,123.0,2020,16,2,MI,26,Michigan
4865,4/13/20,Minnesota,0.0,2020,16,2,MN,27,Minnesota
4866,4/13/20,Mississippi,2.0,2020,16,2,MS,28,Mississippi
4867,4/13/20,Missouri,5.0,2020,16,2,MO,29,Missouri
4868,4/13/20,Montana,1.0,2020,16,2,MT,30,Montana
4869,4/13/20,Nebraska,0.0,2020,16,2,NE,31,Nebraska
4870,4/13/20,Nevada,2.0,2020,16,2,NV,32,Nevada
4871,4/13/20,New Hampshire,0.0,2020,16,2,NH,33,New Hampshire
4872,4/13/20,New Jersey,93.0,2020,16,2,NJ,34,New Jersey
4873,4/13/20,New Mexico,0.0,2020,16,2,NM,35,New Mexico
4874,4/13/20,New York,948.0,2020,16,2,NY,36,New York
4875,4/13/20,North Carolina,5.0,2020,16,2,NC,37,North Carolina
4876,4/13/20,North Dakota,1.0,2020,16,2,ND,38,North Dakota
4878,4/13/20,Ohio,21.0,2020,16,2,OH,39,Ohio
4879,4/13/20,Oklahoma,3.0,2020,16,2,OK,40,Oklahoma
4880,4/13/20,Oregon,1.0,2020,16,2,OR,41,Oregon
4881,4/13/20,Pennsylvania,32.0,2020,16,2,PA,42,Pennsylvania
4883,4/13/20,Rhode Island,0.0,2020,16,2,RI,44,Rhode Island
4884,4/13/20,South Carolina,0.0,2020,16,2,SC,45,South Carolina
4885,4/13/20,South Dakota,0.0,2020,16,2,SD,46,South Dakota
4886,4/13/20,Tennessee,3.0,2020,16,2,TN,47,Tennessee
4887,4/13/20,Texas,22.0,2020,16,2,TX,48,Texas
4888,4/13/20,Utah,-5.0,2020,16,2,UT,49,Utah
4889,4/13/20,Vermont,1.0,2020,16,2,VT,50,Vermont
4891,4/13/20,Virginia,8.0,2020,16,2,VA,51,Virginia
4892,4/13/20,Washington,7.0,2020,16,2,WA,53,Washington
4893,4/13/20,West Virginia,2.0,2020,16,2,WV,54,West Virginia
4894,4/13/20,Wisconsin,10.0,2020,16,2,WI,55,Wisconsin
4895,4/13/20,Wyoming,1.0,2020,16,2,WY,56,Wyoming
4896,4/13/20,US,1784.0,2020,16,2,nat,US,
4897,4/14/20,Alabama,15.0,2020,16,3,AL,01,Alabama
4898,4/14/20,Alaska,1.0,2020,16,3,AK,02,Alaska
4900,4/14/20,Arizona,11.0,2020,16,3,AZ,04,Arizona
4901,4/14/20,Arkansas,3.0,2020,16,3,AR,05,Arkansas
4902,4/14/20,California,53.0,2020,16,3,CA,06,California
4903,4/14/20,Colorado,21.0,2020,16,3,CO,08,Colorado
4904,4/14/20,Connecticut,69.0,2020,16,3,CT,09,Connecticut
4905,4/14/20,Delaware,2.0,2020,16,3,DE,10,Delaware
4907,4/14/20,District of Columbia,15.0,2020,16,3,DC,11,District of Columbia
4908,4/14/20,Florida,72.0,2020,16,3,FL,12,Florida
4909,4/14/20,Georgia,60.0,2020,16,3,GA,13,Georgia
4912,4/14/20,Hawaii,0.0,2020,16,3,HI,15,Hawaii
4913,4/14/20,Idaho,6.0,2020,16,3,ID,16,Idaho
4914,4/14/20,Illinois,70.0,2020,16,3,IL,17,Illinois
4915,4/14/20,Indiana,37.0,2020,16,3,IN,18,Indiana
4916,4/14/20,Iowa,8.0,2020,16,3,IA,19,Iowa
4917,4/14/20,Kansas,7.0,2020,16,3,KS,20,Kansas
4918,4/14/20,Kentucky,-7.0,2020,16,3,KY,21,Kentucky
4919,4/14/20,Louisiana,129.0,2020,16,3,LA,22,Louisiana
4920,4/14/20,Maine,1.0,2020,16,3,ME,23,Maine
4921,4/14/20,Maryland,40.0,2020,16,3,MD,24,Maryland
4922,4/14/20,Massachusetts,0.0,2020,16,3,MA,25,Massachusetts
4923,4/14/20,Michigan,166.0,2020,16,3,MI,26,Michigan
4924,4/14/20,Minnesota,9.0,2020,16,3,MN,27,Minnesota
4925,4/14/20,Mississippi,13.0,2020,16,3,MS,28,Mississippi
4926,4/14/20,Missouri,26.0,2020,16,3,MO,29,Missouri
4927,4/14/20,Montana,0.0,2020,16,3,MT,30,Montana
4928,4/14/20,Nebraska,3.0,2020,16,3,NE,31,Nebraska
4929,4/14/20,Nevada,12.0,2020,16,3,NV,32,Nevada
4930,4/14/20,New Hampshire,2.0,2020,16,3,NH,33,New Hampshire
4931,4/14/20,New Jersey,362.0,2020,16,3,NJ,34,New Jersey
4932,4/14/20,New Mexico,5.0,2020,16,3,NM,35,New Mexico
4933,4/14/20,New York,871.0,2020,16,3,NY,36,New York
4934,4/14/20,North Carolina,18.0,2020,16,3,NC,37,North Carolina
4935,4/14/20,North Dakota,0.0,2020,16,3,ND,38,North Dakota
4937,4/14/20,Ohio,50.0,2020,16,3,OH,39,Ohio
4938,4/14/20,Oklahoma,9.0,2020,16,3,OK,40,Oklahoma
4939,4/14/20,Oregon,2.0,2020,16,3,OR,41,Oregon
4940,4/14/20,Pennsylvania,102.0,2020,16,3,PA,42,Pennsylvania
4942,4/14/20,Rhode Island,17.0,2020,16,3,RI,44,Rhode Island
4943,4/14/20,South Carolina,15.0,2020,16,3,SC,45,South Carolina
4944,4/14/20,South Dakota,0.0,2020,16,3,SD,46,South Dakota
4945,4/14/20,Tennessee,15.0,2020,16,3,TN,47,Tennessee
4946,4/14/20,Texas,37.0,2020,16,3,TX,48,Texas
4947,4/14/20,Utah,5.0,2020,16,3,UT,49,Utah
4948,4/14/20,Vermont,1.0,2020,16,3,VT,50,Vermont
4950,4/14/20,Virginia,5.0,2020,16,3,VA,51,Virginia
4951,4/14/20,Washington,17.0,2020,16,3,WA,53,Washington
4952,4/14/20,West Virginia,1.0,2020,16,3,WV,54,West Virginia
4953,4/14/20,Wisconsin,16.0,2020,16,3,WI,55,Wisconsin
4954,4/14/20,Wyoming,0.0,2020,16,3,WY,56,Wyoming
4955,4/14/20,US,2392.0,2020,16,3,nat,US,
4956,4/15/20,Alabama,4.0,2020,16,4,AL,01,Alabama
4957,4/15/20,Alaska,0.0,2020,16,4,AK,02,Alaska
4959,4/15/20,Arizona,12.0,2020,16,4,AZ,04,Arizona
4960,4/15/20,Arkansas,1.0,2020,16,4,AR,05,Arkansas
4961,4/15/20,California,93.0,2020,16,4,CA,06,California
4962,4/15/20,Colorado,1.0,2020,16,4,CO,08,Colorado
4963,4/15/20,Connecticut,197.0,2020,16,4,CT,09,Connecticut
4964,4/15/20,Delaware,3.0,2020,16,4,DE,10,Delaware
4966,4/15/20,District of Columbia,5.0,2020,16,4,DC,11,District of Columbia
4967,4/15/20,Florida,25.0,2020,16,4,FL,12,Florida
4968,4/15/20,Georgia,27.0,2020,16,4,GA,13,Georgia
4971,4/15/20,Hawaii,0.0,2020,16,4,HI,15,Hawaii
4972,4/15/20,Idaho,6.0,2020,16,4,ID,16,Idaho
4973,4/15/20,Illinois,81.0,2020,16,4,IL,17,Illinois
4974,4/15/20,Indiana,49.0,2020,16,4,IN,18,Indiana
4975,4/15/20,Iowa,4.0,2020,16,4,IA,19,Iowa
4976,4/15/20,Kansas,2.0,2020,16,4,KS,20,Kansas
4977,4/15/20,Kentucky,9.0,2020,16,4,KY,21,Kentucky
4978,4/15/20,Louisiana,90.0,2020,16,4,LA,22,Louisiana
4979,4/15/20,Maine,4.0,2020,16,4,ME,23,Maine
4980,4/15/20,Maryland,9.0,2020,16,4,MD,24,Maryland
4981,4/15/20,Massachusetts,264.0,2020,16,4,MA,25,Massachusetts
4982,4/15/20,Michigan,153.0,2020,16,4,MI,26,Michigan
