CEPH-Rtrend_covid,CMU-TimeSeries,MOBS-GLEAM_COVID,MUNI-ARIMA,PSI-DICE,UMass-gbq,UMass-sarix,UMass-trends_ensemble,UVA-Ensemble,SGroup-RandomForest,JHUAPLTDWG-ICATTML,JHU_IDD-CovidSP,locations
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,25
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,26
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,27
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,28
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,29
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,30
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,31
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,32
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,33
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,34
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,35
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,36
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,37
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,38
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,39
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,40
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,41
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,42
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,44
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,45
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,46
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,47
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,48
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,49
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,50
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,51
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,53
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,54
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,55
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,56
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,72
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,60
0.298770674873642,0.025910653768941364,0.08497381347860009,0.14770525436187323,0.13561489343638566,0.1197835892708002,0.11681974497496453,0.048514739681829455,0.008761495852471792,0.01314514030049213,0,0,78
0.2930897685100763,0.034699316898791126,0.08505027197696216,0.15116193979067005,0.07386369502099054,0.10145824080492913,0.049614368287744355,0.08913630518260753,0,0,0.012043097886206897,0.10988299564102208,US
