CEPH-Rtrend_covid,CMU-TimeSeries,COVIDhub-baseline,MOBS-GLEAM_COVID,PSI-DICE,SGroup-RandomForest,UMass-gbq,UMass-sarix,UMass-trends_ensemble,MUNI-ARIMA,locations
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,13
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,15
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,16
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,17
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,18
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,19
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,20
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,21
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,22
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,23
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,24
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,25
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,26
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,27
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,28
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,29
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,30
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,31
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,32
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,33
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,34
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,35
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,36
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,37
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,38
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,39
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,40
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,41
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,42
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,72
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,44
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,45
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,46
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,47
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,48
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,49
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,50
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,51
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,53
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,54
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,55
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,56
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,60
1.031380046149906e-5,0.043888733543487685,1.0120235221374683e-4,1.0236525007241728e-6,0.02028790921119197,0.29814686548325126,0.29980516446666305,0.22643131642868414,0.06756752850230512,0.0437599425592408,78
4.269484965200178e-5,0.020980174803829847,0.0021045974507240264,9.101160728248415e-7,0.10639222408797301,0.1828561558585875,0.2995965271823145,0.16056407013610072,0.2210233581423548,0.006439287372391121,US
