BPagano-RtDriven,CMU-TimeSeries,CU-select,JHUAPL-Bucky,Karlen-pypm,MUNI-ARIMA,PSI-DICE,UMass-trends_ensemble,LUcompUncertLab-VAR_3streams,UMass-sarix,USC-SI_kJalpha,UT-Osiris,locations
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,13
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,15
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,16
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,17
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,18
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,19
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,20
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,21
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,22
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,23
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,24
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,25
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,26
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,27
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,28
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,29
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,30
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,31
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,32
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,33
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,34
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,35
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,36
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,37
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,38
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,39
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,40
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,41
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,42
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,44
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,45
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,46
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,47
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,48
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,49
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,50
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,51
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,53
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,54
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,55
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,56
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,72
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,60
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,78
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,66
0.05872857807158365,0.2976991582869705,0.09043511547937183,0.09572461856237484,0.06669503552831786,0.06669451883843625,0.05297921761170203,0.13378656657358276,0.06112688547326052,0.076130305574399107,0,0,69
0.09087148910517452,0.1144271919380473,0.07830568069126095,0.08380030067697496,0.29928518478370514,0,0.048602481215449425,0.10748259344731238,0,0.0715520234993935,0.06066341726735175,0.045009637375330154,US
