BPagano-RtDriven,COVIDhub-baseline,CU-select,GT-DeepCOVID,JHUAPL-Bucky,MOBS-GLEAM_COVID,PSI-DRAFT,RobertWalraven-ESG,UCSD_NEU-DeepGLEAM,Karlen-pypm,CovidAnalytics-DELPHI,IEM_MED-CovidProject,QJHong-Encounter,prolix-euclidean,locations
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,44
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,45
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,46
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,47
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,48
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,49
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,50
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,78
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,51
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,53
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,54
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,55
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,56
0.07302898647565711,0.0815432345175957,0.10065161579913125,0.2265610789001291,0.10507112285373209,0.05920574151995578,0.08157166973077881,0.0889903435582835,0.0677341182908423,0.11564208835389438,0,0,0,0,60
0.16353953583403458,0,0.07297222597120129,0.09187309784347188,0.07334488987555128,0,0,0.03120921148744818,0,0.15411195852604123,0.05905319413640742,0.03247799231128235,0.2954451227838371,0.0259727712307248,US
