location,target_end_date,quantile,value,forecast_date,horizon
78,2022-12-23,0.550,0.11698818998496639,2022-12-04,19
US,2022-12-23,0.550,7780.6431152589375,2022-12-04,19
01,2022-12-24,0.550,103.78481620760229,2022-12-04,20
02,2022-12-24,0.550,9.263611937433806,2022-12-04,20
04,2022-12-24,0.550,215.2102020960919,2022-12-04,20
05,2022-12-24,0.550,51.08668273705015,2022-12-04,20
06,2022-12-24,0.550,1263.665959852865,2022-12-04,20
08,2022-12-24,0.550,126.89601119599958,2022-12-04,20
09,2022-12-24,0.550,101.97359783693906,2022-12-04,20
10,2022-12-24,0.550,24.425019440368928,2022-12-04,20
11,2022-12-24,0.550,18.375243809856485,2022-12-04,20
12,2022-12-24,0.550,314.20401313958547,2022-12-04,20
13,2022-12-24,0.550,163.39876595562058,2022-12-04,20
15,2022-12-24,0.550,14.960991766792642,2022-12-04,20
16,2022-12-24,0.550,32.813263516946755,2022-12-04,20
17,2022-12-24,0.550,295.36936663704654,2022-12-04,20
18,2022-12-24,0.550,132.01197055867442,2022-12-04,20
19,2022-12-24,0.550,45.764388546424776,2022-12-04,20
20,2022-12-24,0.550,59.79030685613031,2022-12-04,20
21,2022-12-24,0.550,88.75965464216766,2022-12-04,20
22,2022-12-24,0.550,105.7133255148271,2022-12-04,20
23,2022-12-24,0.550,10.024918231812798,2022-12-04,20
24,2022-12-24,0.550,81.9259636147398,2022-12-04,20
25,2022-12-24,0.550,145.04523840703467,2022-12-04,20
26,2022-12-24,0.550,156.42900113147752,2022-12-04,20
27,2022-12-24,0.550,87.99470161276706,2022-12-04,20
28,2022-12-24,0.550,45.43458007170425,2022-12-04,20
29,2022-12-24,0.550,149.98415429220088,2022-12-04,20
30,2022-12-24,0.550,19.68658173092257,2022-12-04,20
31,2022-12-24,0.550,46.7899618872914,2022-12-04,20
32,2022-12-24,0.550,57.88638757258267,2022-12-04,20
33,2022-12-24,0.550,18.264644237955142,2022-12-04,20
34,2022-12-24,0.550,250.0980434886629,2022-12-04,20
35,2022-12-24,0.550,36.811237107424276,2022-12-04,20
36,2022-12-24,0.550,536.1125386677118,2022-12-04,20
37,2022-12-24,0.550,101.96206619814151,2022-12-04,20
38,2022-12-24,0.550,13.797630286277542,2022-12-04,20
39,2022-12-24,0.550,304.75962301528546,2022-12-04,20
40,2022-12-24,0.550,73.9324838279784,2022-12-04,20
41,2022-12-24,0.550,67.09254751536847,2022-12-04,20
42,2022-12-24,0.550,258.9894318779265,2022-12-04,20
44,2022-12-24,0.550,13.533742827271883,2022-12-04,20
45,2022-12-24,0.550,62.87228170462531,2022-12-04,20
46,2022-12-24,0.550,11.973636028864588,2022-12-04,20
47,2022-12-24,0.550,91.83214360189423,2022-12-04,20
48,2022-12-24,0.550,707.0630428233435,2022-12-04,20
49,2022-12-24,0.550,63.42838017434265,2022-12-04,20
50,2022-12-24,0.550,6.027384338774733,2022-12-04,20
51,2022-12-24,0.550,88.58102442432363,2022-12-04,20
53,2022-12-24,0.550,70.64658451748008,2022-12-04,20
54,2022-12-24,0.550,27.646966239778386,2022-12-04,20
55,2022-12-24,0.550,113.94738819884031,2022-12-04,20
56,2022-12-24,0.550,12.322945692394603,2022-12-04,20
60,2022-12-24,0.550,0.097620310526252,2022-12-04,20
72,2022-12-24,0.550,26.316361730107232,2022-12-04,20
78,2022-12-24,0.550,0.11484666716264946,2022-12-04,20
US,2022-12-24,0.550,7851.883550247782,2022-12-04,20
01,2022-12-25,0.550,104.78061067567911,2022-12-04,21
02,2022-12-25,0.550,9.506121831354818,2022-12-04,21
04,2022-12-25,0.550,215.69074556271815,2022-12-04,21
05,2022-12-25,0.550,51.14052286687134,2022-12-04,21
06,2022-12-25,0.550,1275.6225667976253,2022-12-04,21
08,2022-12-25,0.550,127.49769156586918,2022-12-04,21
09,2022-12-25,0.550,100.38025673212591,2022-12-04,21
10,2022-12-25,0.550,24.454458810064253,2022-12-04,21
11,2022-12-25,0.550,18.405642234654408,2022-12-04,21
12,2022-12-25,0.550,318.08256102188454,2022-12-04,21
13,2022-12-25,0.550,163.54653114054452,2022-12-04,21
15,2022-12-25,0.550,14.780471255762956,2022-12-04,21
16,2022-12-25,0.550,32.77856536439099,2022-12-04,21
17,2022-12-25,0.550,299.54950166576396,2022-12-04,21
18,2022-12-25,0.550,131.20478308054481,2022-12-04,21
19,2022-12-25,0.550,45.69244438485371,2022-12-04,21
20,2022-12-25,0.550,59.25460185781861,2022-12-04,21
21,2022-12-25,0.550,88.78465222647249,2022-12-04,21
22,2022-12-25,0.550,105.44104586114638,2022-12-04,21
23,2022-12-25,0.550,10.222648909212584,2022-12-04,21
24,2022-12-25,0.550,83.13218110306043,2022-12-04,21
25,2022-12-25,0.550,146.34579560534027,2022-12-04,21
26,2022-12-25,0.550,155.7565923994945,2022-12-04,21
27,2022-12-25,0.550,88.04887078282893,2022-12-04,21
28,2022-12-25,0.550,46.704221803273505,2022-12-04,21
29,2022-12-25,0.550,150.32011006364846,2022-12-04,21
30,2022-12-25,0.550,19.71787140339554,2022-12-04,21
31,2022-12-25,0.550,47.55624652185299,2022-12-04,21
32,2022-12-25,0.550,57.988200917352735,2022-12-04,21
33,2022-12-25,0.550,18.623146779418757,2022-12-04,21
34,2022-12-25,0.550,247.904285447334,2022-12-04,21
35,2022-12-25,0.550,36.360021333794236,2022-12-04,21
36,2022-12-25,0.550,540.0026202908375,2022-12-04,21
37,2022-12-25,0.550,103.18615001362129,2022-12-04,21
38,2022-12-25,0.550,13.72767054554925,2022-12-04,21
39,2022-12-25,0.550,307.1375323543859,2022-12-04,21
40,2022-12-25,0.550,75.78200248844243,2022-12-04,21
41,2022-12-25,0.550,68.22210631372063,2022-12-04,21
42,2022-12-25,0.550,260.3969936953427,2022-12-04,21
44,2022-12-25,0.550,13.697831177013729,2022-12-04,21
45,2022-12-25,0.550,63.0161437973382,2022-12-04,21
46,2022-12-25,0.550,11.847651829725866,2022-12-04,21
47,2022-12-25,0.550,93.5048313305915,2022-12-04,21
48,2022-12-25,0.550,713.5379184605666,2022-12-04,21
49,2022-12-25,0.550,62.9076067042401,2022-12-04,21
50,2022-12-25,0.550,6.174805315523348,2022-12-04,21
51,2022-12-25,0.550,88.51251023162891,2022-12-04,21
53,2022-12-25,0.550,70.4303096891813,2022-12-04,21
54,2022-12-25,0.550,28.231637215437924,2022-12-04,21
55,2022-12-25,0.550,114.66730476190355,2022-12-04,21
56,2022-12-25,0.550,12.216081778490308,2022-12-04,21
60,2022-12-25,0.550,0.09749185066551048,2022-12-04,21
72,2022-12-25,0.550,26.60707733234682,2022-12-04,21
78,2022-12-25,0.550,0.10907356524886166,2022-12-04,21
US,2022-12-25,0.550,7879.881444003569,2022-12-04,21
01,2022-12-26,0.550,105.67334756774461,2022-12-04,22
02,2022-12-26,0.550,9.633440446298115,2022-12-04,22
04,2022-12-26,0.550,216.71600161480154,2022-12-04,22
05,2022-12-26,0.550,51.36859945013736,2022-12-04,22
06,2022-12-26,0.550,1292.1402581112013,2022-12-04,22
08,2022-12-26,0.550,126.0644930187963,2022-12-04,22
09,2022-12-26,0.550,101.10426187204453,2022-12-04,22
10,2022-12-26,0.550,24.919473974184314,2022-12-04,22
11,2022-12-26,0.550,18.371498426459898,2022-12-04,22
12,2022-12-26,0.550,318.1481526427717,2022-12-04,22
13,2022-12-26,0.550,163.36396488523354,2022-12-04,22
15,2022-12-26,0.550,14.586045919715652,2022-12-04,22
16,2022-12-26,0.550,33.23171254823011,2022-12-04,22
17,2022-12-26,0.550,296.1393135281901,2022-12-04,22
18,2022-12-26,0.550,129.57072582501834,2022-12-04,22
19,2022-12-26,0.550,46.04522004651276,2022-12-04,22
20,2022-12-26,0.550,59.19182416516396,2022-12-04,22
21,2022-12-26,0.550,88.88569219089293,2022-12-04,22
22,2022-12-26,0.550,105.68303088059893,2022-12-04,22
23,2022-12-26,0.550,10.003297178454277,2022-12-04,22
24,2022-12-26,0.550,83.4353117923126,2022-12-04,22
25,2022-12-26,0.550,147.6076285356929,2022-12-04,22
26,2022-12-26,0.550,155.72133463819432,2022-12-04,22
27,2022-12-26,0.550,88.62167334606747,2022-12-04,22
28,2022-12-26,0.550,46.09260249084682,2022-12-04,22
29,2022-12-26,0.550,151.06340134470634,2022-12-04,22
30,2022-12-26,0.550,20.089452397570867,2022-12-04,22
31,2022-12-26,0.550,46.7814817274528,2022-12-04,22
32,2022-12-26,0.550,59.25041048583284,2022-12-04,22
33,2022-12-26,0.550,18.68829783020294,2022-12-04,22
34,2022-12-26,0.550,249.39140892874607,2022-12-04,22
35,2022-12-26,0.550,35.97917038420513,2022-12-04,22
36,2022-12-26,0.550,542.2491327309673,2022-12-04,22
37,2022-12-26,0.550,102.17484884620899,2022-12-04,22
38,2022-12-26,0.550,13.622455621488092,2022-12-04,22
39,2022-12-26,0.550,305.918768435092,2022-12-04,22
40,2022-12-26,0.550,75.49270747864301,2022-12-04,22
41,2022-12-26,0.550,68.23121466458053,2022-12-04,22
42,2022-12-26,0.550,260.3090411554371,2022-12-04,22
44,2022-12-26,0.550,13.116897414651126,2022-12-04,22
45,2022-12-26,0.550,64.0398751499835,2022-12-04,22
46,2022-12-26,0.550,11.771367395579636,2022-12-04,22
47,2022-12-26,0.550,94.7348667972142,2022-12-04,22
48,2022-12-26,0.550,714.1801723302544,2022-12-04,22
49,2022-12-26,0.550,62.08613691531411,2022-12-04,22
50,2022-12-26,0.550,6.1514774443268925,2022-12-04,22
51,2022-12-26,0.550,88.6139916837317,2022-12-04,22
53,2022-12-26,0.550,72.68815710579736,2022-12-04,22
54,2022-12-26,0.550,27.951044775342805,2022-12-04,22
55,2022-12-26,0.550,114.24101092506434,2022-12-04,22
56,2022-12-26,0.550,12.626954660788728,2022-12-04,22
60,2022-12-26,0.550,0.09751261311280789,2022-12-04,22
72,2022-12-26,0.550,26.5730069808224,2022-12-04,22
78,2022-12-26,0.550,0.10807920410927377,2022-12-04,22
US,2022-12-26,0.550,7927.945344270773,2022-12-04,22
01,2022-12-27,0.550,106.5516742669725,2022-12-04,23
02,2022-12-27,0.550,9.381783767441096,2022-12-04,23
04,2022-12-27,0.550,215.96287137315457,2022-12-04,23
05,2022-12-27,0.550,51.55221684824518,2022-12-04,23
06,2022-12-27,0.550,1309.1699030675532,2022-12-04,23
08,2022-12-27,0.550,125.93565820998509,2022-12-04,23
09,2022-12-27,0.550,101.16267148206774,2022-12-04,23
10,2022-12-27,0.550,25.787967965656502,2022-12-04,23
11,2022-12-27,0.550,18.631673354145654,2022-12-04,23
12,2022-12-27,0.550,320.58715305271863,2022-12-04,23
13,2022-12-27,0.550,165.42104795691944,2022-12-04,23
15,2022-12-27,0.550,14.592464364553692,2022-12-04,23
16,2022-12-27,0.550,34.15936422811264,2022-12-04,23
17,2022-12-27,0.550,295.63130374264415,2022-12-04,23
18,2022-12-27,0.550,130.61735623550555,2022-12-04,23
19,2022-12-27,0.550,46.49765106743945,2022-12-04,23
20,2022-12-27,0.550,59.391305868545615,2022-12-04,23
21,2022-12-27,0.550,88.05153878422578,2022-12-04,23
22,2022-12-27,0.550,106.82360144406198,2022-12-04,23
23,2022-12-27,0.550,9.936938890490575,2022-12-04,23
24,2022-12-27,0.550,83.16683754348362,2022-12-04,23
25,2022-12-27,0.550,147.2989362893926,2022-12-04,23
26,2022-12-27,0.550,157.6439813487524,2022-12-04,23
27,2022-12-27,0.550,89.10231296917786,2022-12-04,23
28,2022-12-27,0.550,46.72906621404522,2022-12-04,23
29,2022-12-27,0.550,153.13753432642986,2022-12-04,23
30,2022-12-27,0.550,20.40960613937392,2022-12-04,23
31,2022-12-27,0.550,47.84327666288021,2022-12-04,23
32,2022-12-27,0.550,59.082650611099545,2022-12-04,23
33,2022-12-27,0.550,18.640220693066897,2022-12-04,23
34,2022-12-27,0.550,251.34831109520755,2022-12-04,23
35,2022-12-27,0.550,36.13110152279041,2022-12-04,23
36,2022-12-27,0.550,543.6366697931568,2022-12-04,23
37,2022-12-27,0.550,104.60807961370153,2022-12-04,23
38,2022-12-27,0.550,13.538130134923703,2022-12-04,23
39,2022-12-27,0.550,304.93210662135834,2022-12-04,23
40,2022-12-27,0.550,75.08346459875165,2022-12-04,23
41,2022-12-27,0.550,68.0140454129046,2022-12-04,23
42,2022-12-27,0.550,261.76525122208085,2022-12-04,23
44,2022-12-27,0.550,13.1379496058921,2022-12-04,23
45,2022-12-27,0.550,63.44023728050269,2022-12-04,23
46,2022-12-27,0.550,11.645794310526698,2022-12-04,23
47,2022-12-27,0.550,94.81578211059099,2022-12-04,23
48,2022-12-27,0.550,718.2580456240883,2022-12-04,23
49,2022-12-27,0.550,62.73049409902425,2022-12-04,23
50,2022-12-27,0.550,6.0716757578950995,2022-12-04,23
51,2022-12-27,0.550,88.54077653988988,2022-12-04,23
53,2022-12-27,0.550,72.88760241152488,2022-12-04,23
54,2022-12-27,0.550,28.030233449331952,2022-12-04,23
55,2022-12-27,0.550,113.33609929375729,2022-12-04,23
56,2022-12-27,0.550,12.325620529264715,2022-12-04,23
60,2022-12-27,0.550,0.09751261820139256,2022-12-04,23
72,2022-12-27,0.550,26.970146478920086,2022-12-04,23
78,2022-12-27,0.550,0.110577405238348,2022-12-04,23
US,2022-12-27,0.550,7922.681997220585,2022-12-04,23
01,2022-12-28,0.550,106.4197761000713,2022-12-04,24
02,2022-12-28,0.550,9.524672609237445,2022-12-04,24
04,2022-12-28,0.550,214.53116996646688,2022-12-04,24
05,2022-12-28,0.550,52.2938751499934,2022-12-04,24
06,2022-12-28,0.550,1327.0817900271857,2022-12-04,24
08,2022-12-28,0.550,125.60907047141757,2022-12-04,24
09,2022-12-28,0.550,100.86391579306363,2022-12-04,24
10,2022-12-28,0.550,24.960458034515216,2022-12-04,24
11,2022-12-28,0.550,18.49121885037745,2022-12-04,24
12,2022-12-28,0.550,321.52069261483075,2022-12-04,24
13,2022-12-28,0.550,164.6398982136364,2022-12-04,24
15,2022-12-28,0.550,15.011699664228965,2022-12-04,24
16,2022-12-28,0.550,35.077579541086344,2022-12-04,24
17,2022-12-28,0.550,298.5503939061509,2022-12-04,24
18,2022-12-28,0.550,130.59127585963037,2022-12-04,24
19,2022-12-28,0.550,47.10548986961077,2022-12-04,24
20,2022-12-28,0.550,59.48679030680318,2022-12-04,24
21,2022-12-28,0.550,89.56299541496955,2022-12-04,24
22,2022-12-28,0.550,107.11031133299896,2022-12-04,24
23,2022-12-28,0.550,9.964276978078118,2022-12-04,24
24,2022-12-28,0.550,84.73922524949562,2022-12-04,24
25,2022-12-28,0.550,147.49298735024524,2022-12-04,24
26,2022-12-28,0.550,160.94446339097473,2022-12-04,24
27,2022-12-28,0.550,89.63973737444648,2022-12-04,24
28,2022-12-28,0.550,46.515180844449745,2022-12-04,24
29,2022-12-28,0.550,153.1156338717262,2022-12-04,24
30,2022-12-28,0.550,19.96037086453375,2022-12-04,24
31,2022-12-28,0.550,47.212425801640606,2022-12-04,24
32,2022-12-28,0.550,60.059085170456264,2022-12-04,24
33,2022-12-28,0.550,18.642105687146003,2022-12-04,24
34,2022-12-28,0.550,249.5953973941275,2022-12-04,24
35,2022-12-28,0.550,36.31296866772275,2022-12-04,24
36,2022-12-28,0.550,545.235671731409,2022-12-04,24
37,2022-12-28,0.550,104.02763491655006,2022-12-04,24
38,2022-12-28,0.550,13.780226732001815,2022-12-04,24
39,2022-12-28,0.550,301.7123169531969,2022-12-04,24
40,2022-12-28,0.550,74.42809053830757,2022-12-04,24
41,2022-12-28,0.550,68.12890340599017,2022-12-04,24
42,2022-12-28,0.550,263.40682934292585,2022-12-04,24
44,2022-12-28,0.550,13.589716719880002,2022-12-04,24
45,2022-12-28,0.550,63.34840778820683,2022-12-04,24
46,2022-12-28,0.550,11.41636059248163,2022-12-04,24
47,2022-12-28,0.550,94.5485281633137,2022-12-04,24
48,2022-12-28,0.550,721.010790208192,2022-12-04,24
49,2022-12-28,0.550,63.02365104956876,2022-12-04,24
50,2022-12-28,0.550,6.172849658650841,2022-12-04,24
51,2022-12-28,0.550,89.03871664328321,2022-12-04,24
53,2022-12-28,0.550,73.49290079537066,2022-12-04,24
54,2022-12-28,0.550,27.982660122604862,2022-12-04,24
55,2022-12-28,0.550,113.28645416968718,2022-12-04,24
56,2022-12-28,0.550,12.394779581277115,2022-12-04,24
60,2022-12-28,0.550,0.09878042352577812,2022-12-04,24
72,2022-12-28,0.550,26.49103823823175,2022-12-04,24
78,2022-12-28,0.550,0.11089955801224811,2022-12-04,24
US,2022-12-28,0.550,7996.268214452715,2022-12-04,24
01,2022-12-29,0.550,105.93104287075731,2022-12-04,25
02,2022-12-29,0.550,9.424864534339953,2022-12-04,25
04,2022-12-29,0.550,214.83911022865883,2022-12-04,25
05,2022-12-29,0.550,52.38466976324264,2022-12-04,25
06,2022-12-29,0.550,1325.622760839373,2022-12-04,25
08,2022-12-29,0.550,124.80868663929773,2022-12-04,25
09,2022-12-29,0.550,102.08404543936152,2022-12-04,25
10,2022-12-29,0.550,25.03166192415645,2022-12-04,25
11,2022-12-29,0.550,18.98388879234553,2022-12-04,25
12,2022-12-29,0.550,328.73111447115656,2022-12-04,25
13,2022-12-29,0.550,165.1315852674753,2022-12-04,25
15,2022-12-29,0.550,15.061956095092187,2022-12-04,25
16,2022-12-29,0.550,34.84333848387573,2022-12-04,25
17,2022-12-29,0.550,300.53183472549733,2022-12-04,25
18,2022-12-29,0.550,132.2023353660195,2022-12-04,25
19,2022-12-29,0.550,47.15989840722853,2022-12-04,25
20,2022-12-29,0.550,59.69992811146635,2022-12-04,25
21,2022-12-29,0.550,89.9609641520497,2022-12-04,25
22,2022-12-29,0.550,106.50585289027678,2022-12-04,25
23,2022-12-29,0.550,9.900553047880916,2022-12-04,25
24,2022-12-29,0.550,86.20962609794925,2022-12-04,25
25,2022-12-29,0.550,146.49677301033114,2022-12-04,25
26,2022-12-29,0.550,158.37393211087317,2022-12-04,25
27,2022-12-29,0.550,87.54978042085101,2022-12-04,25
28,2022-12-29,0.550,47.093536769411315,2022-12-04,25
29,2022-12-29,0.550,153.10345555266068,2022-12-04,25
30,2022-12-29,0.550,20.381384225382543,2022-12-04,25
31,2022-12-29,0.550,45.9993178797405,2022-12-04,25
32,2022-12-29,0.550,60.275764162236435,2022-12-04,25
33,2022-12-29,0.550,18.6496328972983,2022-12-04,25
34,2022-12-29,0.550,250.4002777157383,2022-12-04,25
35,2022-12-29,0.550,36.20670734202217,2022-12-04,25
36,2022-12-29,0.550,553.7210194006204,2022-12-04,25
37,2022-12-29,0.550,103.18287036175633,2022-12-04,25
38,2022-12-29,0.550,13.442038025972002,2022-12-04,25
39,2022-12-29,0.550,304.2672398769583,2022-12-04,25
40,2022-12-29,0.550,75.98453870821528,2022-12-04,25
41,2022-12-29,0.550,67.77257866251148,2022-12-04,25
42,2022-12-29,0.550,263.5007428678884,2022-12-04,25
44,2022-12-29,0.550,13.725159651834064,2022-12-04,25
45,2022-12-29,0.550,64.33905708040406,2022-12-04,25
46,2022-12-29,0.550,11.465631801519908,2022-12-04,25
47,2022-12-29,0.550,92.94263403834749,2022-12-04,25
48,2022-12-29,0.550,726.1588800341096,2022-12-04,25
49,2022-12-29,0.550,63.614018126471954,2022-12-04,25
50,2022-12-29,0.550,6.26529351125968,2022-12-04,25
51,2022-12-29,0.550,89.52677926058298,2022-12-04,25
53,2022-12-29,0.550,74.7297711186334,2022-12-04,25
54,2022-12-29,0.550,27.68029272414302,2022-12-04,25
55,2022-12-29,0.550,110.51890555551017,2022-12-04,25
56,2022-12-29,0.550,12.365966324840109,2022-12-04,25
60,2022-12-29,0.550,0.0992633856033816,2022-12-04,25
72,2022-12-29,0.550,26.622130080225,2022-12-04,25
78,2022-12-29,0.550,0.10913832630752388,2022-12-04,25
US,2022-12-29,0.550,7997.24994750713,2022-12-04,25
01,2022-12-30,0.550,108.42700349580718,2022-12-04,26
02,2022-12-30,0.550,9.402501473644936,2022-12-04,26
04,2022-12-30,0.550,215.296846380651,2022-12-04,26
05,2022-12-30,0.550,51.59749652091515,2022-12-04,26
06,2022-12-30,0.550,1330.249117623316,2022-12-04,26
08,2022-12-30,0.550,124.48564921455693,2022-12-04,26
09,2022-12-30,0.550,100.40975715842907,2022-12-04,26
10,2022-12-30,0.550,25.218407407388202,2022-12-04,26
11,2022-12-30,0.550,18.853079398314097,2022-12-04,26
12,2022-12-30,0.550,332.546652802792,2022-12-04,26
13,2022-12-30,0.550,164.06485549899796,2022-12-04,26
15,2022-12-30,0.550,14.983396332578462,2022-12-04,26
16,2022-12-30,0.550,34.551344400961064,2022-12-04,26
17,2022-12-30,0.550,298.1853277194356,2022-12-04,26
18,2022-12-30,0.550,132.0357367722914,2022-12-04,26
19,2022-12-30,0.550,46.35133005502213,2022-12-04,26
20,2022-12-30,0.550,59.340848814070846,2022-12-04,26
21,2022-12-30,0.550,91.32859974344584,2022-12-04,26
22,2022-12-30,0.550,107.63532795807615,2022-12-04,26
23,2022-12-30,0.550,9.891437498815796,2022-12-04,26
24,2022-12-30,0.550,86.73118035231386,2022-12-04,26
25,2022-12-30,0.550,145.28651888730369,2022-12-04,26
26,2022-12-30,0.550,158.5461408079824,2022-12-04,26
27,2022-12-30,0.550,86.63937736872997,2022-12-04,26
28,2022-12-30,0.550,47.66056276908598,2022-12-04,26
29,2022-12-30,0.550,152.7559505114616,2022-12-04,26
30,2022-12-30,0.550,20.098007885646705,2022-12-04,26
31,2022-12-30,0.550,45.658568001769055,2022-12-04,26
32,2022-12-30,0.550,59.6297533427994,2022-12-04,26
33,2022-12-30,0.550,18.394099277283324,2022-12-04,26
34,2022-12-30,0.550,254.41626745584276,2022-12-04,26
35,2022-12-30,0.550,36.61949825930719,2022-12-04,26
36,2022-12-30,0.550,556.7292353080032,2022-12-04,26
37,2022-12-30,0.550,103.13412578478567,2022-12-04,26
38,2022-12-30,0.550,13.031141251595875,2022-12-04,26
39,2022-12-30,0.550,302.7956980463472,2022-12-04,26
40,2022-12-30,0.550,75.29411265640172,2022-12-04,26
41,2022-12-30,0.550,68.16944973134284,2022-12-04,26
42,2022-12-30,0.550,266.91726657426784,2022-12-04,26
44,2022-12-30,0.550,13.961026186124148,2022-12-04,26
45,2022-12-30,0.550,65.52917213020073,2022-12-04,26
46,2022-12-30,0.550,11.32746126349014,2022-12-04,26
47,2022-12-30,0.550,90.07926311955384,2022-12-04,26
48,2022-12-30,0.550,725.164848373339,2022-12-04,26
49,2022-12-30,0.550,63.71148632324451,2022-12-04,26
50,2022-12-30,0.550,6.174859060317244,2022-12-04,26
51,2022-12-30,0.550,90.20056037601326,2022-12-04,26
53,2022-12-30,0.550,75.39600866796346,2022-12-04,26
54,2022-12-30,0.550,27.216144136226436,2022-12-04,26
55,2022-12-30,0.550,112.44921936856122,2022-12-04,26
56,2022-12-30,0.550,12.054242163738216,2022-12-04,26
60,2022-12-30,0.550,0.09926338297624296,2022-12-04,26
72,2022-12-30,0.550,26.84532624930855,2022-12-04,26
78,2022-12-30,0.550,0.11089427694547868,2022-12-04,26
US,2022-12-30,0.550,7943.160455797541,2022-12-04,26
01,2022-12-31,0.550,109.48836167607335,2022-12-04,27
02,2022-12-31,0.550,9.329207164742655,2022-12-04,27
04,2022-12-31,0.550,216.36343830111736,2022-12-04,27
05,2022-12-31,0.550,53.067414243576344,2022-12-04,27
06,2022-12-31,0.550,1324.5471554512349,2022-12-04,27
08,2022-12-31,0.550,123.65602949161126,2022-12-04,27
09,2022-12-31,0.550,99.90753958056145,2022-12-04,27
10,2022-12-31,0.550,25.330900511995644,2022-12-04,27
11,2022-12-31,0.550,18.631798817612786,2022-12-04,27
12,2022-12-31,0.550,334.6132195119927,2022-12-04,27
13,2022-12-31,0.550,168.17283300592558,2022-12-04,27
15,2022-12-31,0.550,14.888632172861476,2022-12-04,27
16,2022-12-31,0.550,35.00361060452917,2022-12-04,27
17,2022-12-31,0.550,300.43337812794437,2022-12-04,27
18,2022-12-31,0.550,133.69990971141632,2022-12-04,27
19,2022-12-31,0.550,45.903153869943964,2022-12-04,27
20,2022-12-31,0.550,60.11313964691189,2022-12-04,27
21,2022-12-31,0.550,91.69631596752625,2022-12-04,27
22,2022-12-31,0.550,109.31928013983112,2022-12-04,27
23,2022-12-31,0.550,9.870171069020088,2022-12-04,27
24,2022-12-31,0.550,86.40220234702403,2022-12-04,27
25,2022-12-31,0.550,147.63483782493321,2022-12-04,27
26,2022-12-31,0.550,158.4408628731965,2022-12-04,27
27,2022-12-31,0.550,87.30166558428189,2022-12-04,27
28,2022-12-31,0.550,47.65980809253355,2022-12-04,27
29,2022-12-31,0.550,154.62681671487067,2022-12-04,27
30,2022-12-31,0.550,20.078358377291206,2022-12-04,27
31,2022-12-31,0.550,45.889704728481284,2022-12-04,27
32,2022-12-31,0.550,59.59482977278629,2022-12-04,27
33,2022-12-31,0.550,18.061826334748357,2022-12-04,27
34,2022-12-31,0.550,257.1597508977218,2022-12-04,27
35,2022-12-31,0.550,36.42746217422417,2022-12-04,27
36,2022-12-31,0.550,555.5399578218829,2022-12-04,27
37,2022-12-31,0.550,103.22592278134245,2022-12-04,27
38,2022-12-31,0.550,12.873570474556185,2022-12-04,27
39,2022-12-31,0.550,302.2470150737448,2022-12-04,27
40,2022-12-31,0.550,75.55800383965457,2022-12-04,27
41,2022-12-31,0.550,68.0783845162349,2022-12-04,27
42,2022-12-31,0.550,260.8465283661354,2022-12-04,27
44,2022-12-31,0.550,13.852859833013786,2022-12-04,27
45,2022-12-31,0.550,65.17336922985488,2022-12-04,27
46,2022-12-31,0.550,11.137184286729191,2022-12-04,27
47,2022-12-31,0.550,90.60699214872541,2022-12-04,27
48,2022-12-31,0.550,734.1773102112213,2022-12-04,27
49,2022-12-31,0.550,63.54853955345071,2022-12-04,27
50,2022-12-31,0.550,6.124886885266931,2022-12-04,27
51,2022-12-31,0.550,90.23441127444335,2022-12-04,27
53,2022-12-31,0.550,75.45083142580123,2022-12-04,27
54,2022-12-31,0.550,27.562694031574516,2022-12-04,27
55,2022-12-31,0.550,112.31183049903906,2022-12-04,27
56,2022-12-31,0.550,12.572125381691013,2022-12-04,27
60,2022-12-31,0.550,0.09926338590116787,2022-12-04,27
72,2022-12-31,0.550,26.42131700072937,2022-12-04,27
78,2022-12-31,0.550,0.11723604410110887,2022-12-04,27
US,2022-12-31,0.550,7925.163875501866,2022-12-04,27
01,2023-01-01,0.550,108.37474936269346,2022-12-04,28
02,2023-01-01,0.550,9.343275189759709,2022-12-04,28
04,2023-01-01,0.550,216.077284125051,2022-12-04,28
05,2023-01-01,0.550,53.08844452640317,2022-12-04,28
06,2023-01-01,0.550,1335.541343706795,2022-12-04,28
08,2023-01-01,0.550,123.36720782456526,2022-12-04,28
09,2023-01-01,0.550,100.76347584577391,2022-12-04,28
10,2023-01-01,0.550,25.615909406471747,2022-12-04,28
11,2023-01-01,0.550,18.981956237958165,2022-12-04,28
12,2023-01-01,0.550,338.6463044814685,2022-12-04,28
13,2023-01-01,0.550,169.06747068191828,2022-12-04,28
15,2023-01-01,0.550,15.092910373581931,2022-12-04,28
16,2023-01-01,0.550,35.03271156880336,2022-12-04,28
17,2023-01-01,0.550,298.9099833039814,2022-12-04,28
18,2023-01-01,0.550,133.971064772646,2022-12-04,28
19,2023-01-01,0.550,46.01013332385127,2022-12-04,28
20,2023-01-01,0.550,59.874622027037816,2022-12-04,28
21,2023-01-01,0.550,93.39118110226417,2022-12-04,28
22,2023-01-01,0.550,109.27145989104118,2022-12-04,28
23,2023-01-01,0.550,9.92550423286928,2022-12-04,28
24,2023-01-01,0.550,86.23124705132884,2022-12-04,28
25,2023-01-01,0.550,149.31954506352056,2022-12-04,28
26,2023-01-01,0.550,158.0437145971813,2022-12-04,28
