time,quantile,hosp_curr,cum_death,death,infections,cum_infections,hosp,cum_hosp
2020-05-03,85%,455220.05000000016,104077.50000000001,6190.550000000001,1046919.8,19481574.1,73392.1,1317132.95
2020-05-03,90%,530391.4,117079.80000000005,7190.600000000004,1200266.2000000002,22475684.600000005,85800.40000000001,1485820.4000000001
2020-05-03,95%,634633.9999999999,144574.55,8618.05,1434736.5999999999,26986296.6,102224.54999999999,1831988.5
2020-05-03,97.5%,716840.475,162910.47499999998,9631.399999999998,1565976.475,30634534.874999996,114821.74999999999,2091869.9000000001
2020-05-03,99%,839756.1799999998,195006.65,11342.009999999997,1766921.5799999994,36555512.20999999,134223.48999999996,2445683.5499999993
2020-05-04,1%,48649.06,18323.7,679.9,90103.87,2658155.72,7324.81,211171.12
2020-05-04,2.5%,57284.575,20928.425000000003,809.95,105965.425,3060424.45,8654.175000000001,241034.25
2020-05-04,5%,68763.45,24258.3,965.4000000000001,129096.65000000001,3611090.55,10547.250000000002,281837.8
2020-05-04,10%,83817.6,27835.9,1178.4,164044.3,4296875.1,12848.599999999999,325362.7
2020-05-04,15%,101505.20000000003,32376.4,1396.6999999999998,202120.10000000006,5018696.05,15550.45,383690.20000000007
2020-05-04,20%,115704.4,35673.4,1599.4,236867.40000000002,5727940.4,18071.4,428213.4
2020-05-04,25%,132381,38703,1831.75,274528.5,6367200.25,20661,468929.5
2020-05-04,30%,145024.7,41836.7,1998.6999999999998,307638.2,6920579.899999999,22692.6,510850.19999999995
2020-05-04,35%,158855.50000000003,45415.35,2210.2000000000003,337145.25,7544615.500000002,24900.800000000003,552152.2000000001
2020-05-04,40%,173429,48293.600000000006,2386.6000000000004,380647.2,8119247.8,27543.000000000004,586298.2000000001
2020-05-04,45%,193347.25,50840.4,2640,422453.4,8772748.5,30407.350000000002,623792.3
2020-05-04,50%,213456,55278,2907,474569,9712330.5,33986,683835.5
2020-05-04,55%,236391.15000000002,60889.5,3241.3500000000004,530754.75,10728189,37759.3,752396.15
2020-05-04,60%,262723.00000000006,66162.80000000002,3586.8000000000006,594597.4000000001,11675630.400000002,42201.8,822477.0000000002
2020-05-04,65%,292866.20000000007,72527.05,4009.9500000000025,673152.6500000001,13138673.350000009,47526.450000000004,908858.2000000002
2020-05-04,70%,325418.3,79667.90000000001,4409.200000000001,756589.1000000001,14542135.400000002,52260.000000000015,1002118.4
2020-05-04,75%,366119.25000000023,88152.25,4995.000000000002,847964.2500000001,16032764.000000004,59596.25,1100071.25
2020-05-04,80%,420597.60000000003,98670.79999999999,5676.600000000001,969441.8000000002,18497704.8,68258.40000000002,1254473
2020-05-04,85%,474878.3500000002,110446.55,6414.15,1120168.4000000004,20630329.950000007,76616.15,1394375.7000000002
2020-05-04,90%,553358.3,124193.80000000008,7535.600000000001,1279391.5,23739399.100000005,89249.00000000003,1574396.400000001
2020-05-04,95%,658573.5,152499.35,8955.25,1532478.5,28287833.55,106037.65,1933590.3499999999
2020-05-04,97.5%,745640,172753.49999999997,10017.149999999994,1661325.4249999998,32294647.749999996,119462.72499999999,2205284.6999999997
2020-05-04,99%,871338.7299999997,206607.62,12054.279999999999,1876521.9399999995,38613136.09,138492.69999999995,2573736.119999999
2020-05-05,1%,49446.19,19084.07,697.9499999999999,93945.27,2745873.8899999997,7430.75,218786.00999999998
2020-05-05,2.5%,58515.25,21793.275,843.5500000000001,111250.725,3164384.1,8847.55,249855.07499999998
2020-05-05,5%,70357.25,25230.300000000003,993.9,135212.1,3736441.4000000004,10738,292047.65
2020-05-05,10%,85918.40000000001,29082.9,1195.9,174251.5,4482689.3,13266.699999999999,339818
2020-05-05,15%,104361.45000000004,33864.75,1447.5500000000002,213046.60000000003,5248961.25,16059.850000000002,399413.10000000003
2020-05-05,20%,119146,37352,1646.4,250922.80000000005,5981790.6,18576.4,445855.19999999995
2020-05-05,25%,135610.5,40665.75,1885.5,292503.25,6657831,21423,489208.75
2020-05-05,30%,149664.9,43828.1,2061.7,326647.19999999995,7250659.8,23517.3,534329.4
2020-05-05,35%,163994.85,47770.25000000001,2272.6000000000004,358931.15,7908507.65,25612.550000000003,577800.5
2020-05-05,40%,179884,50819.2,2482.8,404300,8523095.8,28541.600000000002,615064.8
2020-05-05,45%,199589.8,53400.1,2748.75,449513.75,9245409.15,31610.55,654246.55
2020-05-05,50%,222239,58211.5,3019,506272.5,10228452.5,35333,718588
2020-05-05,55%,244916.30000000002,64339.750000000015,3368.8,564547.8000000004,11302503.100000001,39216.55,790947.95
2020-05-05,60%,272893.20000000007,69943.6,3735.400000000001,640094.8,12345055.8,43656.00000000001,866543.4000000003
2020-05-05,65%,305608.25,76744.6,4193.450000000001,722184.4500000004,13861073.350000005,49585.9,959180.4000000001
2020-05-05,70%,339458.80000000005,84148.40000000001,4609.3,810865.8000000002,15369649.200000003,54314.8,1057198.2
2020-05-05,75%,380859.5,92895.50000000003,5199.250000000001,906897.7500000005,16995873.25,62029.25,1160657.7500000005
2020-05-05,80%,440337.4,104639.6,5961.4000000000015,1036889.6000000001,19543009.2,71427.6,1325801.5999999999
2020-05-05,85%,496057.9000000002,116387.30000000002,6734.75,1193503.4500000004,21725533.450000014,80322.05,1473935.6500000004
2020-05-05,90%,577001.0000000002,131290.00000000003,7842.4,1363570.200000001,25164964.800000012,92901.20000000007,1671047.2000000007
2020-05-05,95%,687081.75,160893.14999999997,9350.149999999998,1631466.85,29768656.7,110538.9,2035692.2499999998
2020-05-05,97.5%,773358.0749999998,182997.79999999996,10550.449999999999,1777750.6500000001,34101151.324999996,124268.84999999999,2323423.3
2020-05-05,99%,903613.3799999998,217973.63999999998,12330.009999999998,1999047.9199999997,40783412.62,142662.41999999998,2708703.6199999987
2020-05-06,1%,50610.53,19792.149999999998,701.84,99418.34,2839351.3,7827.21,226614.72999999998
2020-05-06,2.5%,59648.725,22638.175,842.825,117438.15000000001,3277832.7,9091.175000000001,259297.75
2020-05-06,5%,72425.40000000001,26175.7,985.9499999999999,143474.45,3868152.7,11190.6,302662.3
2020-05-06,10%,88055.9,30216.6,1249.8000000000002,184434.4,4663161.3,13592.7,354274.89999999997
2020-05-06,15%,107199.40000000005,35303.65,1486.8500000000001,225805.6,5490186.250000001,16532,416369.55000000005
2020-05-06,20%,122938.4,39151.8,1700.6,266309.4,6266105,19125.8,463434.4
2020-05-06,25%,140416.5,42734.75,1954.75,313173.5,6984993.75,22000,508104.5
2020-05-06,30%,154535,46173.49999999999,2139.7,348110.5,7602664.3,24398.699999999997,558788.1
2020-05-06,35%,169374.7,50246.600000000006,2345.6000000000004,384716.9,8301833.4,26480,604733.5
2020-05-06,40%,186495.80000000005,53391.2,2566,433296.6,8970538.4,29717.4,644916.2
2020-05-06,45%,207310.25,56234.55,2862.55,482022.55,9739364.1,32772.5,687213.9
2020-05-06,50%,230438.5,61528.5,3159.5,544317.5,10771116.5,36820.5,755579
2020-05-06,55%,255150.35000000006,68038.6,3488.1500000000015,608894.6000000002,11948703.3,40814.9,831742.9500000002
2020-05-06,60%,284408.0000000001,73895,3894.200000000001,687970.2000000005,13043563.200000001,45540.00000000001,911990.0000000002
2020-05-06,65%,319457.85000000015,80999.45000000001,4343.200000000002,776507.8000000009,14698349.5,51759.30000000001,1012098
2020-05-06,70%,351845.1000000001,89200.70000000001,4808.6,871457.9,16190181.300000003,56533.30000000001,1114817.8
2020-05-06,75%,398827.5,98077.00000000003,5430.500000000001,977679.5000000002,18041254,64638.50000000001,1223927.7500000002
2020-05-06,80%,460035.4,111267.40000000001,6249.6,1112584.4000000001,20639614.000000004,74129.8,1397811.2
2020-05-06,85%,516328.5000000001,123644.35000000005,7055.6,1283731.0500000003,22881452.050000027,83572.75000000001,1553636.25
2020-05-06,90%,600954,139234.50000000006,8148.4000000000005,1463456.9000000004,26660721.200000007,97240.5,1770438.4000000008
2020-05-06,95%,715399.5499999998,169993.4499999999,9769.2,1742483.9999999998,31578576.349999998,115260.94999999998,2153366.6999999997
2020-05-06,97.5%,803056.1249999998,194276.39999999997,10938.675,1903626.15,36008758.35,129244.275,2451019.6999999993
2020-05-06,99%,936537.2599999998,230624.7,12943.56,2145254.61,43039339.03,148279.08999999997,2851730.969999999
2020-05-07,1%,51675,20514.45,724.9699999999999,104558.86,2943033.14,7842.96,234698.32
2020-05-07,2.5%,60773.875,23491,856.85,123463.275,3398997.6750000003,9239.575,269232.95
2020-05-07,5%,74226.45000000001,27196.9,1026.8,152295,4005995.35,11383.400000000001,315100.7
2020-05-07,10%,90378.1,31506.899999999998,1244.5,196258.6,4842672.300000001,13903.9,369448.39999999997
2020-05-07,15%,110021.40000000002,36778.950000000004,1527.95,239994.80000000002,5730357.45,16887.300000000003,433113.45000000007
2020-05-07,20%,126403,41112.799999999996,1733.4,284436.8,6540435.8,19668.600000000002,483150.4
2020-05-07,25%,145007.25,44770,2005.5,334778.75,7314680,23003,531393.75
2020-05-07,30%,159659.3,48620.799999999996,2218,371829.8,7985103.1,25207.699999999997,584122.8
2020-05-07,35%,174490.35000000003,52697.65000000001,2427.9500000000003,412041.75000000006,8707819.4,27567.15,632149.6
2020-05-07,40%,193567.40000000002,55996.2,2665.4,464479.80000000005,9452917,30791.4,675105.6000000001
2020-05-07,45%,214018.25,59020.3,2944.55,517185.80000000005,10253211.55,33984.950000000004,722110.8500000001
2020-05-07,50%,239025,64782.5,3309,586008,11334696.5,38469,793732
2020-05-07,55%,265464.85,71733.3,3614.5000000000005,653247.2000000001,12602434.750000002,42558.1,875771.3500000001
2020-05-07,60%,295483.20000000007,78028.20000000001,4044.0000000000005,736462.2000000004,13816923.600000001,47095.00000000002,960631.2000000004
2020-05-07,65%,333132.50000000006,85665.25000000003,4558.250000000002,837559.55,15551004.350000001,54110.100000000006,1065317.4000000001
2020-05-07,70%,366980.80000000005,94404.3,5050.000000000001,935867.1000000001,17126233.400000006,59267.10000000001,1171686.8000000005
2020-05-07,75%,418012.0000000001,103636.25000000003,5679.000000000003,1052783.7500000005,19111689.500000004,67282.50000000001,1292996.0000000002
2020-05-07,80%,479291.2,117818.6,6520,1195392.6000000003,21880145.8,77145.60000000003,1472029.2000000002
2020-05-07,85%,540615.35,131386.50000000006,7341.000000000002,1378502.8500000006,24264759.45000002,87220.15,1637552.9000000006
2020-05-07,90%,625615.2,147927.2000000001,8553.400000000001,1569990.1000000013,28196641.300000016,101594.40000000001,1877683.1000000003
2020-05-07,95%,746353.0499999999,181091.44999999995,10171.05,1860588.1999999993,33370650.29999999,119729.14999999994,2268082.05
2020-05-07,97.5%,838359.6249999999,205539.8,11451.299999999997,2032395.0999999999,37998509.175,134429.9,2596430.0999999996
2020-05-07,99%,970135.1999999997,243094.52999999997,13280.879999999997,2301120.89,45247440.31,152707.43999999994,3007957.2499999986
2020-05-08,1%,52712.69,21270.93,704.98,110176.2,3052561.22,8051.94,242908.66
2020-05-08,2.5%,62143.775,24356.875,865.85,130037.9,3528983.25,9517.824999999999,279241.7
2020-05-08,5%,75743.40000000001,28189.4,1050.4,160676.59999999998,4151284.95,11433.25,327693.80000000005
2020-05-08,10%,92756.59999999999,32861.1,1298,208025.2,5032207.699999999,14394.5,384333.8
2020-05-08,15%,112828.45000000001,38253.65,1568.5000000000002,255590.80000000005,6002781.950000001,17509.95,450167.2500000001
2020-05-08,20%,130444,42876.2,1818.4000000000003,303245.4,6841179.600000001,20294,504749
2020-05-08,25%,149824.5,46794.75,2061.5,358049,7684853.5,23489.25,555825.5
2020-05-08,30%,165248.3,51034.1,2289.7999999999997,396530.80000000005,8387187.5,26059.7,610022.2999999999
2020-05-08,35%,180085.60000000003,55194.9,2511.55,441468.15,9160812.700000001,28381.850000000006,659268.2500000001
2020-05-08,40%,200243,58614.399999999994,2748,499506.80000000005,9942504.4,32150.6,705816
2020-05-08,45%,222296.75,62051.649999999994,3037.75,553993.4,10792409.7,35136.450000000004,756760.6500000001
2020-05-08,50%,248854.5,68129,3417,627052,11941043,39974.5,832001
2020-05-08,55%,275217.6500000001,75277.30000000002,3767,700644.4500000001,13268138.200000001,44156.15000000001,920425.6000000001
2020-05-08,60%,306899.60000000015,82334,4211.600000000002,789461.8,14619587,49122.600000000006,1010509
2020-05-08,65%,348915.6500000001,90591.7,4740.1,899517.6500000001,16475944.4,56141.55000000001,1122425.85
2020-05-08,70%,381476.4000000001,99509.00000000003,5206.100000000001,1006484.8,18113352.6,61532.80000000001,1231927.1000000006
2020-05-08,75%,436265.50000000006,109488.00000000001,5957.000000000003,1126841.000000001,20259353.250000004,69802.75000000004,1362570
2020-05-08,80%,500977.80000000005,124428.6,6778.200000000001,1282904.0000000002,23180268.6,80060.00000000003,1552441
2020-05-08,85%,563458.5,138572.50000000003,7672.05,1484225.3,25745974.200000007,90922.60000000005,1735018.5499999998
2020-05-08,90%,653439.0000000001,156900.60000000018,8900.2,1682620.6000000027,29960915.20000001,105927.30000000005,1991517.6000000006
2020-05-08,95%,775280.3,191076.74999999994,10563.549999999997,1991316.7499999993,35249118.59999999,124972.89999999995,2388022.4
2020-05-08,97.5%,869147.0999999997,218316.49999999997,11847.55,2162399.675,40118288.42499999,139013.69999999998,2742346.925
2020-05-08,99%,1004003.3099999998,256033.32999999996,13704.289999999999,2436647.43,47580856.25,158111.83999999997,3179312.669999999
2020-05-09,1%,53970.340000000004,22030.84,750.87,115196.8,3166808.94,8386.59,251564.53
2020-05-09,2.5%,63511.8,25202.15,903.775,137205.05,3670701.85,9833.475,288849.94999999995
2020-05-09,5%,77569.45,29279.25,1052.7,170468.59999999998,4303762,11980.75,340255.7
2020-05-09,10%,95444.1,34188.9,1339.5000000000002,220971,5272559.000000001,15032.2,399985.2
2020-05-09,15%,115740.90000000001,39762.549999999996,1605.85,269305.65,6276265.6000000015,18203.050000000003,468072.1500000001
2020-05-09,20%,134657,44710,1840,322932,7152030.8,21203.199999999997,525675
2020-05-09,25%,155034.5,48816.5,2141.25,382268.25,8073933.25,24370.25,581405
2020-05-09,30%,171427.69999999998,53398.7,2352,422600.60000000003,8820290.8,27465.5,636836.2
2020-05-09,35%,186620.55000000002,57800.55,2609.1500000000005,470738.20000000007,9598814.85,29904.75,689221.8
2020-05-09,40%,208692.2,61387.4,2876,532520.4,10426614.8,33856.600000000006,739306.6
2020-05-09,45%,231307.65000000002,65150.45,3164.8500000000004,593782.85,11437587.100000001,37339.850000000006,792376.8
2020-05-09,50%,259001,71740,3511.5,671786,12649641.5,41963.5,874755
2020-05-09,55%,287923.45,79045.1,3939.4000000000005,747970.25,14042540.8,46638.15000000001,969746.8
2020-05-09,60%,319597.80000000034,86738.20000000001,4395.8,848593.4000000001,15462963.600000003,52096.60000000001,1059272
2020-05-09,65%,365482.85000000015,95557.3,4954.4500000000035,963510.6000000006,17435013.65,59248.00000000001,1182624.7500000002
2020-05-09,70%,398010.4,104782.79999999999,5447.200000000001,1081864,19184995.5,65265.70000000004,1302315.4000000004
2020-05-09,75%,454956.75,115649.25,6164.750000000005,1212737,21392937.75,74001.75000000001,1435020.5000000005
2020-05-09,80%,522122.80000000005,131600.2,7086.200000000002,1378317.4,24451088.000000007,84706.00000000003,1636166.4000000001
2020-05-09,85%,588298.4,146161.95,7995.150000000005,1587986.9000000004,27296216.750000004,96692.85000000002,1833432.2500000002
2020-05-09,90%,686345.1000000001,166416.9000000001,9268,1799211.200000003,31865140.800000004,112680.60000000002,2105751.9000000004
2020-05-09,95%,809095.7499999998,201812.34999999998,10988.6,2124013.4499999993,37347522.55,131646.49999999997,2511963.6
2020-05-09,97.5%,906890.1749999999,231113.65,12423.25,2307732.075,42407621.875,145910.675,2886485.0500000003
2020-05-09,99%,1039720.4299999997,269597.48999999993,14295.529999999999,2572932.2499999995,49842732.46,165228.39999999997,3359846.509999999
2020-05-10,1%,55339.880000000005,22753.78,739.84,121432.54,3293798.5,8572.9,260406.82
2020-05-10,2.5%,65140.575000000004,26122.675000000003,908.85,144955.4,3822328.1999999997,10170.65,299393.65
2020-05-10,5%,79788.95,30462.3,1116.8500000000001,180113.19999999998,4467069.4,12762.650000000001,352902.5
2020-05-10,10%,98843.09999999999,35616.1,1352.8000000000002,235256.6,5523414.600000001,15785.5,416290.19999999995
2020-05-10,15%,119662.25,41374.7,1673.85,287869,6548000.8500000015,19236.35,487212.50000000006
2020-05-10,20%,139462.6,46498.200000000004,1902.8000000000002,346104.2,7469143.4,22377.600000000002,546454.8
2020-05-10,25%,161437,50885.25,2215.75,409190,8500613,25870.75,609572
2020-05-10,30%,177691.2,55797.799999999996,2433.6,453023.7,9294505,29100.3,666084.3
2020-05-10,35%,193868.25,60485.75,2660.95,505607.1000000001,10089087.15,31630.100000000006,720483.3
2020-05-10,40%,218638.40000000002,64375,2974.4,571512.6,10999837,35965.600000000006,775149.6000000001
2020-05-10,45%,240303.8,68547.20000000001,3299,641265.8999999999,12151691.5,39910.95,835370.8
2020-05-10,50%,271395,75300.5,3677,724170,13395972,44504.5,919298.5
2020-05-10,55%,301188.15,83132.7,4095.300000000001,803371.4500000001,14840618.750000004,49628.05,1015898.8
2020-05-10,60%,333519.8000000001,91458,4531.000000000006,917491.8,16392180.000000006,55358.60000000003,1112411.4000000004
2020-05-10,65%,382403.5,100852.9,5156.35,1033840.1500000001,18457441.75,62743.40000000004,1246689.5500000003
2020-05-10,70%,419431.70000000007,110806.30000000002,5674.4000000000015,1161932.3000000003,20255430.1,70322.1,1373353.6000000008
2020-05-10,75%,475172.00000000023,121969.25000000006,6447.250000000001,1302965.0000000007,22582031.500000004,79442.25000000001,1518285.0000000002
2020-05-10,80%,545347.4000000001,139153.6,7388.200000000001,1479838,25938897.200000003,90338.20000000001,1723356.2000000002
2020-05-10,85%,618548.75,154925.05000000002,8378.3,1704966.25,28945301.500000015,103469.05000000003,1938706.5000000005
2020-05-10,90%,720280.7000000002,176387.50000000003,9737.100000000006,1927570.300000003,33702876.20000002,120207.50000000006,2221958.3
2020-05-10,95%,848829.2999999996,213042.04999999996,11493.349999999999,2273113.0999999996,39579307.199999996,140783.74999999997,2643320.25
2020-05-10,97.5%,947371.0249999999,243106.39999999994,12798.125,2464259.7,44925552.625,154956.4,3039305.4
2020-05-10,99%,1078985.8099999996,283472.7199999999,14691.039999999997,2720297.71,52236697.17,173497.69999999995,3549909.849999999
2020-05-11,1%,57080.53,23526.71,765.85,128464.42000000001,3429802.43,9065.46,269736.16
2020-05-11,2.5%,67127.825,27084.4,935,153852.75,3975220.05,10683.800000000001,310262.2
2020-05-11,5%,82291.45,31697.600000000002,1135.7,191792.55,4661846.15,13049.75,364901.95000000007
2020-05-11,10%,102209.2,37079.5,1421.3000000000002,251201.7,5772051.500000001,16681.6,432818.60000000003
2020-05-11,15%,124693.25,43077.450000000004,1725.0500000000004,306505.45,6837473.65,20227.2,508592.00000000006
2020-05-11,20%,144988,48553.6,1976.2,369627.8,7832331.800000001,23828.600000000002,571484
2020-05-11,25%,167452.5,53037.25,2296.75,438640,8948403.75,27372.5,637352.5
2020-05-11,30%,185875.4,58140,2535.7,488764.19999999995,9784608.2,30688.799999999996,697493.2
2020-05-11,35%,202778.65000000002,63123.8,2769.55,543730.9500000001,10591146.65,33568.3,753204.2000000001
2020-05-11,40%,228932,67292.8,3095.6000000000004,612566.4,11625190,38089.8,813183.4
2020-05-11,45%,251963.05,72106.05,3424.2000000000003,691229.25,12857901.200000001,42204.2,877614.6
2020-05-11,50%,284423.5,79039.5,3839.5,779701,14169581,47422.5,968001
2020-05-11,55%,315936.65,87514.8,4247.35,860581.3,15673333.400000002,52606.200000000004,1071151
2020-05-11,60%,352088.2000000002,96212.80000000002,4695.4,989074.6000000001,17368327,59419.20000000001,1173783.2
2020-05-11,65%,401043.55000000005,106416.00000000003,5412.35,1117401.4000000004,19602327.9,67122.05,1314625.2000000002
2020-05-11,70%,441715.4,116888.5,5948.8,1252717.1,21370421.7,75130.8,1443023.6
2020-05-11,75%,501902.0000000001,128448.50000000001,6702.75,1393790,23921914.750000004,84678.25000000003,1608271.5
2020-05-11,80%,572876.8000000002,147161.6,7666,1588348.6,27653024.8,96183.6,1824272.2000000002
2020-05-11,85%,653065.4000000001,163821.65,8740.800000000001,1822313.4000000004,30870009.050000004,110842.80000000005,2040581.200000001
2020-05-11,90%,761105.9,186311.30000000005,10152.800000000005,2072062.9000000025,35778791.20000001,127695.70000000007,2343981.3000000003
2020-05-11,95%,892798.3499999996,224005.84999999998,11947.699999999997,2418204.4499999993,41924743.199999996,150432.1,2791695.9499999997
2020-05-11,97.5%,993077.875,257113.32499999998,13308.2,2625789.3499999996,47709731.025,164658.8,3202061.025
2020-05-11,99%,1123728.5499999996,298315.0299999999,15258.419999999998,2867337.44,54772653.589999996,183241.65999999995,3751503.9499999993
2020-05-12,1%,59131.299999999996,24332.08,804.77,135647.02000000002,3574271.43,9455.91,279157.51
2020-05-12,2.5%,69467.77500000001,28048.4,964.95,162301.375,4142534.4000000004,11274.5,321192.2
2020-05-12,5%,85197.35,32883.25,1137.65,203456.25,4876387.949999999,13998.250000000002,377731.60000000003
2020-05-12,10%,106988.4,38624.4,1444.8,267687.4,6038101.2,17604.6,451175.69999999995
2020-05-12,15%,130330.1,44791.950000000004,1738.5500000000002,326663.20000000007,7188529.65,21385.15,529739.65
2020-05-12,20%,151543.40000000002,50630.8,2026.4,395314.20000000007,8227986.6,25056.6,595796.8
2020-05-12,25%,174805,55485,2349.75,470212.25,9409949.25,28927,666043.25
2020-05-12,30%,196002.9,60811.100000000006,2612.1,525701.7,10317961.8,32520.5,729409.3
2020-05-12,35%,213428.80000000005,66030.85,2845.95,584084.2500000001,11147066.75,35641.25,789297.8500000001
2020-05-12,40%,240827.00000000003,70733.8,3182.8,657426.8,12286019,40464.6,851487.4
2020-05-12,45%,266693.35,75726.5,3539.4,742320.3500000001,13600691.8,45032.7,925368.8
2020-05-12,50%,298787,83196,4016,835315.5,15006642,50587.5,1019301.5
2020-05-12,55%,333330.30000000005,92030.45000000001,4436.5,925020.5,16612783.899999999,56132.70000000002,1128590.4500000002
2020-05-12,60%,373321.2,101031,4920.8,1067152.2000000002,18401187.60000001,63582,1230796.4000000001
2020-05-12,65%,423008.2500000001,112013.75,5610.650000000002,1202590.5000000002,20778499.650000002,71760.15000000005,1387594.6
2020-05-12,70%,469430.40000000014,123127.5,6120.600000000001,1343315.0000000005,22744824.400000002,80699.70000000001,1524898.3000000003
2020-05-12,75%,531056.5,135828.75,7012.25,1490708.7500000005,25349435,90625.25,1703456.5000000005
2020-05-12,80%,608134.8,154592.80000000002,7975.800000000001,1698866.0000000002,29443184.800000004,102692.60000000002,1934929
2020-05-12,85%,691968.5000000001,173009.40000000002,9039.75,1948937.1500000004,32730778.650000006,118814.6000000001,2160437.1000000006
2020-05-12,90%,804023.4000000004,197037.60000000006,10559.500000000002,2228237.2,38039499.3,136045.30000000002,2478129.7
2020-05-12,95%,943978.8999999998,236119.84999999992,12338.399999999998,2576707.65,44562398.4,159285.24999999997,2947318.2999999993
2020-05-12,97.5%,1043595.575,272205.7,13944.325,2784573.599999999,50592011.9,175835,3375160.4749999996
2020-05-12,99%,1173586.13,313591.07999999996,15580.269999999997,3015959.5499999993,57586983.70999999,194113.89999999997,3963395.65
2020-05-13,1%,61235.950000000004,25168.1,811.95,143163.65,3728238.4200000004,10119.76,288514.97
2020-05-13,2.5%,72242.04999999999,29010.600000000002,995.975,172119.775,4316044.4,11799.05,332805.675
2020-05-13,5%,88885.70000000001,34131,1201.8500000000001,216581.35,5104717,14419.650000000001,391134.45
2020-05-13,10%,111967.4,40270.6,1515.4,285960.7,6307450.2,18813.100000000002,470743.4
2020-05-13,15%,136788.9,46702.4,1857.1500000000005,348233.5500000001,7554852.300000001,22613.750000000004,553274.75
2020-05-13,20%,159071.4,52662.4,2138.2000000000003,421623.60000000003,8661832.4,26767.800000000003,623264.8
2020-05-13,25%,183681,58016.75,2464.75,502915.75,9890124.75,30895.5,697585.75
2020-05-13,30%,206789.2,63671.4,2732.5,562892.7,10895490.1,34982.4,763057.4
2020-05-13,35%,224027.5,68916.45000000001,3005.3,625981.4500000001,11766920.900000002,38259.8,830831.5
2020-05-13,40%,254684.60000000003,74214.2,3369.8,707216.8,12968337.200000003,43504.200000000004,894656.6
2020-05-13,45%,283709.9,79192.6,3745.75,796548.2,14415476.450000001,48186.899999999994,973130.55
2020-05-13,50%,316753,87621.5,4209.5,897556.5,15915014,54207,1075210.5
2020-05-13,55%,351138.35,96798.00000000001,4621.35,995493.4000000001,17600626.1,60066.3,1187065.75
2020-05-13,60%,394019.80000000005,105828.60000000003,5181.200000000004,1147769.2,19551828.600000005,68696.8,1302071.8
2020-05-13,65%,447912.2000000003,117966.20000000001,5953.000000000003,1292082.9000000001,22061962.10000001,77531.55,1463818.2500000002
2020-05-13,70%,500328.1000000001,129536.20000000001,6592.600000000001,1442847.4000000004,24167913.500000007,86811.3,1604055.9000000004
2020-05-13,75%,564528,142809.00000000017,7359.750000000003,1593316.25,26938096.25000001,97498.00000000003,1800897.2500000002
2020-05-13,80%,642909.8,162467.6,8412.6,1820455,31294115.000000007,110524.20000000001,2046860.2
2020-05-13,85%,735070.4500000003,182104.80000000005,9570.000000000002,2073785.4,34830232.650000006,127431.40000000007,2290073.5000000005
2020-05-13,90%,854418.5,208555.1,11212.400000000001,2374470.5000000005,40257091.800000034,145822.80000000002,2628391.7
2020-05-13,95%,1003572.6,249021.24999999997,13143.149999999998,2729146.4999999995,47363150.749999985,170901.64999999997,3108243.999999999
2020-05-13,97.5%,1099251.05,286755.725,14464.075,2948572.399999999,53451501.32499999,187290.4,3560308.225
2020-05-13,99%,1230555.0899999999,330730.25999999995,16473.739999999998,3179556.7399999993,61023009.75999999,208518.01999999996,4189418.38
2020-05-14,1%,64204.53999999999,26053.48,861.95,151289.62,3884341.93,10569.060000000001,298449.44
2020-05-14,2.5%,75562.90000000001,30017.95,1023.825,181977.17500000002,4494398.7,12442.975,345609.7
2020-05-14,5%,93442.35,35422.25000000001,1253.6000000000001,229435.25,5346827.15,15214.5,405266.95
2020-05-14,10%,117462.9,41922.5,1588.3,304860.2,6591955.2,19830.9,490700.69999999995
2020-05-14,15%,143710.85,48624.8,1951.1000000000001,370653.9000000001,7922457.950000001,24105.7,579245.2000000001
2020-05-14,20%,167196.6,54721,2212,450387.80000000005,9116598.8,28393.4,652763.2000000001
2020-05-14,25%,193171.75,60747.75,2605,538743.75,10410509.75,33121,731449
2020-05-14,30%,218991.90000000002,66491.6,2896.1,603597.7,11479436.5,37135.3,800891.7
2020-05-14,35%,237613.40000000002,71912.15,3199.65,670508.2000000002,12410015.700000003,41338.100000000006,876658.1499999999
2020-05-14,40%,270297.80000000005,77808.20000000001,3600.7999999999997,756715.2,13728492.8,46534.600000000006,944993.2000000001
2020-05-14,45%,300263.85000000003,83264.70000000001,3967.8500000000004,855104.8999999999,15285590.7,51885.350000000006,1024778.8500000001
2020-05-14,50%,336873,91962.5,4435.5,962189.5,16898621.5,58192,1134945.5
2020-05-14,55%,373910.75,101378.40000000001,4936.9000000000015,1066473,18760324.950000003,64553.100000000006,1252765.05
2020-05-14,60%,421845.4,110844.4,5566.000000000002,1222912.4000000008,20802527,73974.00000000001,1378997.2000000002
2020-05-14,65%,475681.45000000054,124400.60000000003,6313.35,1379200.7500000002,23457795.250000004,83562.25000000003,1549786.3000000003
2020-05-14,70%,533960.3,136362.3,7009.300000000002,1540567.9000000004,25764280.900000006,93116.5,1701443.6
2020-05-14,75%,601598.5000000002,150940.50000000023,7894.75,1698920.0000000005,28758621.25,104703.5,1901801.0000000002
2020-05-14,80%,683804.2000000002,171120.80000000005,8933.600000000002,1947428.2000000002,33303065.400000013,118235.60000000003,2166283.6
2020-05-14,85%,787161.7500000002,192533.05000000005,10284.200000000003,2201367.200000001,37072765.05000001,136888.65,2429827.75
