location,target_id,quantile,value,location_id,type
Mississippi,1 day ahead inc,0.025,1,28,quantile
Mississippi,2 day ahead inc,0.025,1,28,quantile
Mississippi,3 day ahead inc,0.025,2,28,quantile
Mississippi,4 day ahead inc,0.025,2,28,quantile
Mississippi,5 day ahead inc,0.025,2,28,quantile
Mississippi,6 day ahead inc,0.025,2,28,quantile
Mississippi,7 day ahead inc,0.025,2,28,quantile
Minnesota,1 day ahead inc,0.025,1,27,quantile
Minnesota,2 day ahead inc,0.025,1,27,quantile
Minnesota,3 day ahead inc,0.025,2,27,quantile
Minnesota,4 day ahead inc,0.025,2,27,quantile
Minnesota,5 day ahead inc,0.025,3,27,quantile
Minnesota,6 day ahead inc,0.025,3,27,quantile
Minnesota,7 day ahead inc,0.025,2,27,quantile
Michigan,1 day ahead inc,0.025,49,26,quantile
Michigan,2 day ahead inc,0.025,47,26,quantile
Michigan,3 day ahead inc,0.025,46.975,26,quantile
Michigan,4 day ahead inc,0.025,37.95,26,quantile
Michigan,5 day ahead inc,0.025,31,26,quantile
Michigan,6 day ahead inc,0.025,24,26,quantile
Michigan,7 day ahead inc,0.025,19.975,26,quantile
Massachusetts,1 day ahead inc,0.025,21,25,quantile
Massachusetts,2 day ahead inc,0.025,31,25,quantile
Massachusetts,3 day ahead inc,0.025,36,25,quantile
Massachusetts,4 day ahead inc,0.025,33,25,quantile
Massachusetts,5 day ahead inc,0.025,36.975,25,quantile
Massachusetts,6 day ahead inc,0.025,37,25,quantile
Massachusetts,7 day ahead inc,0.025,36,25,quantile
Maryland,1 day ahead inc,0.025,9,24,quantile
Maryland,2 day ahead inc,0.025,8,24,quantile
Maryland,3 day ahead inc,0.025,9,24,quantile
Maryland,4 day ahead inc,0.025,10,24,quantile
Maryland,5 day ahead inc,0.025,12,24,quantile
Maryland,6 day ahead inc,0.025,10,24,quantile
Maryland,7 day ahead inc,0.025,11,24,quantile
Maine,1 day ahead inc,0.025,0,23,quantile
Maine,2 day ahead inc,0.025,0,23,quantile
Maine,3 day ahead inc,0.025,0,23,quantile
Maine,4 day ahead inc,0.025,0,23,quantile
Maine,5 day ahead inc,0.025,0,23,quantile
Maine,6 day ahead inc,0.025,0,23,quantile
Maine,7 day ahead inc,0.025,0,23,quantile
Louisiana,1 day ahead inc,0.025,14,22,quantile
Louisiana,2 day ahead inc,0.025,12,22,quantile
Louisiana,3 day ahead inc,0.025,10.975,22,quantile
Louisiana,4 day ahead inc,0.025,9,22,quantile
Louisiana,5 day ahead inc,0.025,8,22,quantile
Louisiana,6 day ahead inc,0.025,6,22,quantile
Louisiana,7 day ahead inc,0.025,4.975,22,quantile
Kentucky,1 day ahead inc,0.025,4,21,quantile
Kentucky,2 day ahead inc,0.025,3,21,quantile
Kentucky,3 day ahead inc,0.025,3,21,quantile
Kentucky,4 day ahead inc,0.025,4,21,quantile
Kentucky,5 day ahead inc,0.025,4,21,quantile
Kentucky,6 day ahead inc,0.025,3.975,21,quantile
Kentucky,7 day ahead inc,0.025,3,21,quantile
Kansas,1 day ahead inc,0.025,1,20,quantile
Kansas,2 day ahead inc,0.025,1,20,quantile
Kansas,3 day ahead inc,0.025,1,20,quantile
Kansas,4 day ahead inc,0.025,1,20,quantile
Kansas,5 day ahead inc,0.025,1,20,quantile
Kansas,6 day ahead inc,0.025,1,20,quantile
Kansas,7 day ahead inc,0.025,1,20,quantile
Iowa,1 day ahead inc,0.025,0,19,quantile
Iowa,2 day ahead inc,0.025,0,19,quantile
Iowa,3 day ahead inc,0.025,1,19,quantile
Iowa,4 day ahead inc,0.025,1,19,quantile
Iowa,5 day ahead inc,0.025,1,19,quantile
Iowa,6 day ahead inc,0.025,1,19,quantile
Iowa,7 day ahead inc,0.025,1,19,quantile
Indiana,1 day ahead inc,0.025,10,18,quantile
Indiana,2 day ahead inc,0.025,12,18,quantile
Indiana,3 day ahead inc,0.025,10,18,quantile
Indiana,4 day ahead inc,0.025,11,18,quantile
Indiana,5 day ahead inc,0.025,10,18,quantile
Indiana,6 day ahead inc,0.025,10,18,quantile
Indiana,7 day ahead inc,0.025,8,18,quantile
Illinois,1 day ahead inc,0.025,23,17,quantile
Illinois,2 day ahead inc,0.025,24,17,quantile
Illinois,3 day ahead inc,0.025,27,17,quantile
Illinois,4 day ahead inc,0.025,25,17,quantile
Illinois,5 day ahead inc,0.025,21,17,quantile
Illinois,6 day ahead inc,0.025,18,17,quantile
Illinois,7 day ahead inc,0.025,21,17,quantile
Idaho,1 day ahead inc,0.025,0,16,quantile
Idaho,2 day ahead inc,0.025,0,16,quantile
Idaho,3 day ahead inc,0.025,0,16,quantile
Idaho,4 day ahead inc,0.025,0,16,quantile
Idaho,5 day ahead inc,0.025,0,16,quantile
Idaho,6 day ahead inc,0.025,1,16,quantile
Idaho,7 day ahead inc,0.025,1,16,quantile
Hawaii,1 day ahead inc,0.025,0,15,quantile
Hawaii,2 day ahead inc,0.025,0,15,quantile
Hawaii,3 day ahead inc,0.025,0,15,quantile
Hawaii,4 day ahead inc,0.025,0,15,quantile
Hawaii,5 day ahead inc,0.025,0,15,quantile
Hawaii,6 day ahead inc,0.025,0,15,quantile
Hawaii,7 day ahead inc,0.025,0,15,quantile
Georgia,1 day ahead inc,0.025,15,13,quantile
Georgia,2 day ahead inc,0.025,15,13,quantile
Georgia,3 day ahead inc,0.025,15,13,quantile
Georgia,4 day ahead inc,0.025,15,13,quantile
Georgia,5 day ahead inc,0.025,16,13,quantile
Georgia,6 day ahead inc,0.025,14,13,quantile
Georgia,7 day ahead inc,0.025,12,13,quantile
Florida,1 day ahead inc,0.025,16.975,12,quantile
Florida,2 day ahead inc,0.025,17,12,quantile
Florida,3 day ahead inc,0.025,17,12,quantile
Florida,4 day ahead inc,0.025,15,12,quantile
Florida,5 day ahead inc,0.025,15.975,12,quantile
Florida,6 day ahead inc,0.025,13.975,12,quantile
Florida,7 day ahead inc,0.025,10,12,quantile
District of Columbia,1 day ahead inc,0.025,0,11,quantile
District of Columbia,2 day ahead inc,0.025,0,11,quantile
District of Columbia,3 day ahead inc,0.025,0,11,quantile
District of Columbia,4 day ahead inc,0.025,0,11,quantile
District of Columbia,5 day ahead inc,0.025,1,11,quantile
District of Columbia,6 day ahead inc,0.025,1,11,quantile
District of Columbia,7 day ahead inc,0.025,0,11,quantile
Delaware,1 day ahead inc,0.025,0,10,quantile
Delaware,2 day ahead inc,0.025,0,10,quantile
Delaware,3 day ahead inc,0.025,0,10,quantile
Delaware,4 day ahead inc,0.025,0,10,quantile
Delaware,5 day ahead inc,0.025,0,10,quantile
Delaware,6 day ahead inc,0.025,0,10,quantile
Delaware,7 day ahead inc,0.025,0,10,quantile
Connecticut,1 day ahead inc,0.025,14,9,quantile
Connecticut,2 day ahead inc,0.025,15,9,quantile
Connecticut,3 day ahead inc,0.025,14.975,9,quantile
Connecticut,4 day ahead inc,0.025,15.975,9,quantile
Connecticut,5 day ahead inc,0.025,16.975,9,quantile
Connecticut,6 day ahead inc,0.025,11.975,9,quantile
Connecticut,7 day ahead inc,0.025,14,9,quantile
Colorado,1 day ahead inc,0.025,4,8,quantile
Colorado,2 day ahead inc,0.025,4,8,quantile
Colorado,3 day ahead inc,0.025,3,8,quantile
Colorado,4 day ahead inc,0.025,3,8,quantile
Colorado,5 day ahead inc,0.025,2,8,quantile
Colorado,6 day ahead inc,0.025,2,8,quantile
Colorado,7 day ahead inc,0.025,2,8,quantile
California,1 day ahead inc,0.025,13,6,quantile
California,2 day ahead inc,0.025,12,6,quantile
California,3 day ahead inc,0.025,13,6,quantile
California,4 day ahead inc,0.025,12,6,quantile
California,5 day ahead inc,0.025,10,6,quantile
California,6 day ahead inc,0.025,8,6,quantile
California,7 day ahead inc,0.025,8,6,quantile
Arkansas,1 day ahead inc,0.025,0,5,quantile
Arkansas,2 day ahead inc,0.025,1,5,quantile
Arkansas,3 day ahead inc,0.025,1,5,quantile
Arkansas,4 day ahead inc,0.025,1,5,quantile
Arkansas,5 day ahead inc,0.025,1,5,quantile
Arkansas,6 day ahead inc,0.025,1,5,quantile
Arkansas,7 day ahead inc,0.025,1,5,quantile
Arizona,1 day ahead inc,0.025,1,4,quantile
Arizona,2 day ahead inc,0.025,2,4,quantile
Arizona,3 day ahead inc,0.025,2,4,quantile
Arizona,4 day ahead inc,0.025,3,4,quantile
Arizona,5 day ahead inc,0.025,3,4,quantile
Arizona,6 day ahead inc,0.025,3,4,quantile
Arizona,7 day ahead inc,0.025,2,4,quantile
Alaska,1 day ahead inc,0.025,0,2,quantile
Alaska,2 day ahead inc,0.025,0,2,quantile
Alaska,3 day ahead inc,0.025,0,2,quantile
Alaska,4 day ahead inc,0.025,0,2,quantile
Alaska,5 day ahead inc,0.025,0,2,quantile
Alaska,6 day ahead inc,0.025,0,2,quantile
Alaska,7 day ahead inc,0.025,1,2,quantile
Alabama,1 day ahead inc,0.025,2,1,quantile
Alabama,2 day ahead inc,0.025,3,1,quantile
Alabama,3 day ahead inc,0.025,3,1,quantile
Alabama,4 day ahead inc,0.025,4,1,quantile
Alabama,5 day ahead inc,0.025,5,1,quantile
Alabama,6 day ahead inc,0.025,6,1,quantile
Alabama,7 day ahead inc,0.025,6,1,quantile
Wyoming,1 day ahead inc,0.975,0.0249999999999773,56,quantile
Wyoming,2 day ahead inc,0.975,1,56,quantile
Wyoming,3 day ahead inc,0.975,1,56,quantile
Wyoming,4 day ahead inc,0.975,1,56,quantile
Wyoming,5 day ahead inc,0.975,2,56,quantile
Wyoming,6 day ahead inc,0.975,3,56,quantile
Wyoming,7 day ahead inc,0.975,4,56,quantile
Wisconsin,1 day ahead inc,0.975,32.05,55,quantile
Wisconsin,2 day ahead inc,0.975,44.025,55,quantile
Wisconsin,3 day ahead inc,0.975,56,55,quantile
Wisconsin,4 day ahead inc,0.975,61,55,quantile
Wisconsin,5 day ahead inc,0.975,69.05,55,quantile
Wisconsin,6 day ahead inc,0.975,95.0749999999999,55,quantile
Wisconsin,7 day ahead inc,0.975,110.1,55,quantile
West Virginia,1 day ahead inc,0.975,2,54,quantile
West Virginia,2 day ahead inc,0.975,5,54,quantile
West Virginia,3 day ahead inc,0.975,4,54,quantile
West Virginia,4 day ahead inc,0.975,11,54,quantile
West Virginia,5 day ahead inc,0.975,15,54,quantile
West Virginia,6 day ahead inc,0.975,17,54,quantile
West Virginia,7 day ahead inc,0.975,28,54,quantile
Washington,1 day ahead inc,0.975,31,53,quantile
Washington,2 day ahead inc,0.975,34,53,quantile
Washington,3 day ahead inc,0.975,38,53,quantile
Washington,4 day ahead inc,0.975,36,53,quantile
Washington,5 day ahead inc,0.975,36,53,quantile
Washington,6 day ahead inc,0.975,40,53,quantile
Washington,7 day ahead inc,0.975,45,53,quantile
Virginia,1 day ahead inc,0.975,39.025,51,quantile
Virginia,2 day ahead inc,0.975,45.05,51,quantile
Virginia,3 day ahead inc,0.975,53.025,51,quantile
Virginia,4 day ahead inc,0.975,72.025,51,quantile
Virginia,5 day ahead inc,0.975,82,51,quantile
Virginia,6 day ahead inc,0.975,93,51,quantile
Virginia,7 day ahead inc,0.975,119.025,51,quantile
Vermont,1 day ahead inc,0.975,3,50,quantile
Vermont,2 day ahead inc,0.975,3,50,quantile
Vermont,3 day ahead inc,0.975,3,50,quantile
Vermont,4 day ahead inc,0.975,3,50,quantile
Vermont,5 day ahead inc,0.975,3,50,quantile
Vermont,6 day ahead inc,0.975,3,50,quantile
Vermont,7 day ahead inc,0.975,3,50,quantile
Utah,1 day ahead inc,0.975,8,49,quantile
Utah,2 day ahead inc,0.975,8,49,quantile
Utah,3 day ahead inc,0.975,9,49,quantile
Utah,4 day ahead inc,0.975,11,49,quantile
Utah,5 day ahead inc,0.975,11,49,quantile
Utah,6 day ahead inc,0.975,13,49,quantile
Utah,7 day ahead inc,0.975,13,49,quantile
Texas,1 day ahead inc,0.975,73.025,48,quantile
Texas,2 day ahead inc,0.975,81,48,quantile
Texas,3 day ahead inc,0.975,92.025,48,quantile
Texas,4 day ahead inc,0.975,103,48,quantile
Texas,5 day ahead inc,0.975,115.025,48,quantile
Texas,6 day ahead inc,0.975,146.05,48,quantile
Texas,7 day ahead inc,0.975,145.05,48,quantile
Tennessee,1 day ahead inc,0.975,55.025,47,quantile
Tennessee,2 day ahead inc,0.975,61.025,47,quantile
Tennessee,3 day ahead inc,0.975,65.025,47,quantile
Tennessee,4 day ahead inc,0.975,66.05,47,quantile
Tennessee,5 day ahead inc,0.975,48.025,47,quantile
Tennessee,6 day ahead inc,0.975,62.0749999999999,47,quantile
Tennessee,7 day ahead inc,0.975,63,47,quantile
South Dakota,1 day ahead inc,0.975,1,46,quantile
South Dakota,2 day ahead inc,0.975,2,46,quantile
South Dakota,3 day ahead inc,0.975,2,46,quantile
South Dakota,4 day ahead inc,0.975,3,46,quantile
South Dakota,5 day ahead inc,0.975,4,46,quantile
South Dakota,6 day ahead inc,0.975,5,46,quantile
South Dakota,7 day ahead inc,0.975,5.02499999999998,46,quantile
South Carolina,1 day ahead inc,0.975,15.025,45,quantile
South Carolina,2 day ahead inc,0.975,18,45,quantile
South Carolina,3 day ahead inc,0.975,20.025,45,quantile
South Carolina,4 day ahead inc,0.975,22.025,45,quantile
South Carolina,5 day ahead inc,0.975,25.025,45,quantile
South Carolina,6 day ahead inc,0.975,31,45,quantile
South Carolina,7 day ahead inc,0.975,30,45,quantile
Rhode Island,1 day ahead inc,0.975,22,44,quantile
Rhode Island,2 day ahead inc,0.975,30,44,quantile
Rhode Island,3 day ahead inc,0.975,29,44,quantile
Rhode Island,4 day ahead inc,0.975,34.025,44,quantile
Rhode Island,5 day ahead inc,0.975,34.025,44,quantile
Rhode Island,6 day ahead inc,0.975,39,44,quantile
Rhode Island,7 day ahead inc,0.975,39.05,44,quantile
Pennsylvania,1 day ahead inc,0.975,64,42,quantile
Pennsylvania,2 day ahead inc,0.975,65,42,quantile
Pennsylvania,3 day ahead inc,0.975,78.0749999999999,42,quantile
Pennsylvania,4 day ahead inc,0.975,85,42,quantile
Pennsylvania,5 day ahead inc,0.975,87,42,quantile
Pennsylvania,6 day ahead inc,0.975,96.05,42,quantile
Pennsylvania,7 day ahead inc,0.975,96.0749999999999,42,quantile
Oregon,1 day ahead inc,0.975,6,41,quantile
Oregon,2 day ahead inc,0.975,8,41,quantile
Oregon,3 day ahead inc,0.975,8.02499999999998,41,quantile
Oregon,4 day ahead inc,0.975,9,41,quantile
Oregon,5 day ahead inc,0.975,10,41,quantile
Oregon,6 day ahead inc,0.975,13,41,quantile
Oregon,7 day ahead inc,0.975,12,41,quantile
Oklahoma,1 day ahead inc,0.975,32,40,quantile
Oklahoma,2 day ahead inc,0.975,30.025,40,quantile
Oklahoma,3 day ahead inc,0.975,37,40,quantile
Oklahoma,4 day ahead inc,0.975,41,40,quantile
Oklahoma,5 day ahead inc,0.975,45.025,40,quantile
Oklahoma,6 day ahead inc,0.975,54,40,quantile
Oklahoma,7 day ahead inc,0.975,68,40,quantile
Ohio,1 day ahead inc,0.975,78.025,39,quantile
Ohio,2 day ahead inc,0.975,81.0749999999999,39,quantile
Ohio,3 day ahead inc,0.975,82.025,39,quantile
Ohio,4 day ahead inc,0.975,87.0749999999999,39,quantile
Ohio,5 day ahead inc,0.975,88.05,39,quantile
Ohio,6 day ahead inc,0.975,102.025,39,quantile
Ohio,7 day ahead inc,0.975,119.075,39,quantile
North Dakota,1 day ahead inc,0.975,79.025,38,quantile
North Dakota,2 day ahead inc,0.975,75,38,quantile
North Dakota,3 day ahead inc,0.975,94.1749999999998,38,quantile
North Dakota,4 day ahead inc,0.975,75.1249999999999,38,quantile
North Dakota,5 day ahead inc,0.975,75.025,38,quantile
North Dakota,6 day ahead inc,0.975,85.025,38,quantile
North Dakota,7 day ahead inc,0.975,89.05,38,quantile
North Carolina,1 day ahead inc,0.975,47,37,quantile
North Carolina,2 day ahead inc,0.975,58,37,quantile
North Carolina,3 day ahead inc,0.975,63.05,37,quantile
North Carolina,4 day ahead inc,0.975,67.025,37,quantile
North Carolina,5 day ahead inc,0.975,101.025,37,quantile
North Carolina,6 day ahead inc,0.975,76.025,37,quantile
North Carolina,7 day ahead inc,0.975,91,37,quantile
New York,1 day ahead inc,0.975,1951.15,36,quantile
New York,2 day ahead inc,0.975,1966.025,36,quantile
New York,3 day ahead inc,0.975,2395.675,36,quantile
New York,4 day ahead inc,0.975,2824.475,36,quantile
New York,5 day ahead inc,0.975,3117.97499999999,36,quantile
New York,6 day ahead inc,0.975,2758.025,36,quantile
New York,7 day ahead inc,0.975,3051.65,36,quantile
New Mexico,1 day ahead inc,0.975,26,35,quantile
New Mexico,2 day ahead inc,0.975,26,35,quantile
New Mexico,3 day ahead inc,0.975,30.025,35,quantile
New Mexico,4 day ahead inc,0.975,47.025,35,quantile
New Mexico,5 day ahead inc,0.975,49,35,quantile
New Mexico,6 day ahead inc,0.975,58.05,35,quantile
New Mexico,7 day ahead inc,0.975,72,35,quantile
New Jersey,1 day ahead inc,0.975,644,34,quantile
New Jersey,2 day ahead inc,0.975,756,34,quantile
New Jersey,3 day ahead inc,0.975,920.025,34,quantile
New Jersey,4 day ahead inc,0.975,1063.3,34,quantile
New Jersey,5 day ahead inc,0.975,1661.2,34,quantile
New Jersey,6 day ahead inc,0.975,1682.15,34,quantile
New Jersey,7 day ahead inc,0.975,2080.125,34,quantile
New Hampshire,1 day ahead inc,0.975,2,33,quantile
New Hampshire,2 day ahead inc,0.975,2,33,quantile
New Hampshire,3 day ahead inc,0.975,2,33,quantile
New Hampshire,4 day ahead inc,0.975,3,33,quantile
New Hampshire,5 day ahead inc,0.975,4,33,quantile
New Hampshire,6 day ahead inc,0.975,4,33,quantile
New Hampshire,7 day ahead inc,0.975,5,33,quantile
Nevada,1 day ahead inc,0.975,43,32,quantile
Nevada,2 day ahead inc,0.975,48,32,quantile
Nevada,3 day ahead inc,0.975,70.025,32,quantile
Nevada,4 day ahead inc,0.975,74.05,32,quantile
Nevada,5 day ahead inc,0.975,85,32,quantile
Nevada,6 day ahead inc,0.975,112,32,quantile
Nevada,7 day ahead inc,0.975,129.025,32,quantile
Nebraska,1 day ahead inc,0.975,10,31,quantile
Nebraska,2 day ahead inc,0.975,13,31,quantile
Nebraska,3 day ahead inc,0.975,16,31,quantile
Nebraska,4 day ahead inc,0.975,19,31,quantile
Nebraska,5 day ahead inc,0.975,24.025,31,quantile
Nebraska,6 day ahead inc,0.975,28,31,quantile
Nebraska,7 day ahead inc,0.975,31,31,quantile
Montana,1 day ahead inc,0.975,1,30,quantile
Montana,2 day ahead inc,0.975,1,30,quantile
Montana,3 day ahead inc,0.975,1,30,quantile
Montana,4 day ahead inc,0.975,2,30,quantile
Montana,5 day ahead inc,0.975,3,30,quantile
Montana,6 day ahead inc,0.975,3,30,quantile
Montana,7 day ahead inc,0.975,4,30,quantile
Missouri,1 day ahead inc,0.975,11.025,29,quantile
Missouri,2 day ahead inc,0.975,15,29,quantile
Missouri,3 day ahead inc,0.975,18,29,quantile
Missouri,4 day ahead inc,0.975,19,29,quantile
Missouri,5 day ahead inc,0.975,22,29,quantile
Missouri,6 day ahead inc,0.975,28,29,quantile
Missouri,7 day ahead inc,0.975,32.025,29,quantile
Mississippi,1 day ahead inc,0.975,20,28,quantile
Mississippi,2 day ahead inc,0.975,21,28,quantile
Mississippi,3 day ahead inc,0.975,20,28,quantile
Mississippi,4 day ahead inc,0.975,18,28,quantile
Mississippi,5 day ahead inc,0.975,20,28,quantile
Mississippi,6 day ahead inc,0.975,18,28,quantile
Mississippi,7 day ahead inc,0.975,20,28,quantile
Minnesota,1 day ahead inc,0.975,25.025,27,quantile
Minnesota,2 day ahead inc,0.975,36.05,27,quantile
Minnesota,3 day ahead inc,0.975,33,27,quantile
Minnesota,4 day ahead inc,0.975,34.025,27,quantile
Minnesota,5 day ahead inc,0.975,34.025,27,quantile
Minnesota,6 day ahead inc,0.975,40.025,27,quantile
Minnesota,7 day ahead inc,0.975,49,27,quantile
Michigan,1 day ahead inc,0.975,371.025,26,quantile
Michigan,2 day ahead inc,0.975,445.225,26,quantile
Michigan,3 day ahead inc,0.975,532.1,26,quantile
Michigan,4 day ahead inc,0.975,591,26,quantile
Michigan,5 day ahead inc,0.975,673.025,26,quantile
Michigan,6 day ahead inc,0.975,778.025,26,quantile
Michigan,7 day ahead inc,0.975,853.175,26,quantile
Massachusetts,1 day ahead inc,0.975,227.025,25,quantile
Massachusetts,2 day ahead inc,0.975,310.175,25,quantile
Massachusetts,3 day ahead inc,0.975,414.025,25,quantile
Massachusetts,4 day ahead inc,0.975,521.624999999999,25,quantile
Massachusetts,5 day ahead inc,0.975,581.45,25,quantile
Massachusetts,6 day ahead inc,0.975,711.45,25,quantile
Massachusetts,7 day ahead inc,0.975,887.075,25,quantile
Maryland,1 day ahead inc,0.975,65,24,quantile
Maryland,2 day ahead inc,0.975,85,24,quantile
Maryland,3 day ahead inc,0.975,112,24,quantile
Maryland,4 day ahead inc,0.975,148.025,24,quantile
Maryland,5 day ahead inc,0.975,174.025,24,quantile
Maryland,6 day ahead inc,0.975,266.275,24,quantile
Maryland,7 day ahead inc,0.975,270.1,24,quantile
Maine,1 day ahead inc,0.975,10,23,quantile
Maine,2 day ahead inc,0.975,12,23,quantile
Maine,3 day ahead inc,0.975,17,23,quantile
Maine,4 day ahead inc,0.975,21,23,quantile
Maine,5 day ahead inc,0.975,21,23,quantile
Maine,6 day ahead inc,0.975,20,23,quantile
Maine,7 day ahead inc,0.975,26,23,quantile
Louisiana,1 day ahead inc,0.975,99,22,quantile
Louisiana,2 day ahead inc,0.975,94.025,22,quantile
Louisiana,3 day ahead inc,0.975,82,22,quantile
Louisiana,4 day ahead inc,0.975,93.025,22,quantile
Louisiana,5 day ahead inc,0.975,72,22,quantile
Louisiana,6 day ahead inc,0.975,71,22,quantile
Louisiana,7 day ahead inc,0.975,60,22,quantile
Kentucky,1 day ahead inc,0.975,27.025,21,quantile
Kentucky,2 day ahead inc,0.975,36,21,quantile
Kentucky,3 day ahead inc,0.975,41,21,quantile
Kentucky,4 day ahead inc,0.975,58,21,quantile
Kentucky,5 day ahead inc,0.975,63,21,quantile
Kentucky,6 day ahead inc,0.975,87.1249999999999,21,quantile
Kentucky,7 day ahead inc,0.975,128,21,quantile
Kansas,1 day ahead inc,0.975,12,20,quantile
Kansas,2 day ahead inc,0.975,14,20,quantile
Kansas,3 day ahead inc,0.975,15,20,quantile
Kansas,4 day ahead inc,0.975,17,20,quantile
Kansas,5 day ahead inc,0.975,19,20,quantile
Kansas,6 day ahead inc,0.975,21,20,quantile
Kansas,7 day ahead inc,0.975,30.025,20,quantile
Iowa,1 day ahead inc,0.975,15,19,quantile
Iowa,2 day ahead inc,0.975,18,19,quantile
Iowa,3 day ahead inc,0.975,19,19,quantile
Iowa,4 day ahead inc,0.975,23,19,quantile
Iowa,5 day ahead inc,0.975,20.025,19,quantile
Iowa,6 day ahead inc,0.975,22,19,quantile
Iowa,7 day ahead inc,0.975,22,19,quantile
Indiana,1 day ahead inc,0.975,78,18,quantile
Indiana,2 day ahead inc,0.975,102,18,quantile
Indiana,3 day ahead inc,0.975,123.05,18,quantile
Indiana,4 day ahead inc,0.975,159,18,quantile
Indiana,5 day ahead inc,0.975,206.1,18,quantile
Indiana,6 day ahead inc,0.975,268.175,18,quantile
Indiana,7 day ahead inc,0.975,280.225,18,quantile
Illinois,1 day ahead inc,0.975,202.175,17,quantile
Illinois,2 day ahead inc,0.975,251.025,17,quantile
Illinois,3 day ahead inc,0.975,376.15,17,quantile
Illinois,4 day ahead inc,0.975,427.2,17,quantile
Illinois,5 day ahead inc,0.975,471.275,17,quantile
Illinois,6 day ahead inc,0.975,636,17,quantile
Illinois,7 day ahead inc,0.975,956.2,17,quantile
Idaho,1 day ahead inc,0.975,7,16,quantile
Idaho,2 day ahead inc,0.975,7,16,quantile
Idaho,3 day ahead inc,0.975,8.02499999999998,16,quantile
Idaho,4 day ahead inc,0.975,10,16,quantile
Idaho,5 day ahead inc,0.975,9,16,quantile
Idaho,6 day ahead inc,0.975,10,16,quantile
Idaho,7 day ahead inc,0.975,10,16,quantile
Hawaii,1 day ahead inc,0.975,9,15,quantile
Hawaii,2 day ahead inc,0.975,16,15,quantile
Hawaii,3 day ahead inc,0.975,22,15,quantile
Hawaii,4 day ahead inc,0.975,30.025,15,quantile
Hawaii,5 day ahead inc,0.975,45,15,quantile
Hawaii,6 day ahead inc,0.975,51.025,15,quantile
Hawaii,7 day ahead inc,0.975,110.35,15,quantile
Georgia,1 day ahead inc,0.975,118.025,13,quantile
Georgia,2 day ahead inc,0.975,155.05,13,quantile
Georgia,3 day ahead inc,0.975,154.025,13,quantile
Georgia,4 day ahead inc,0.975,197,13,quantile
Georgia,5 day ahead inc,0.975,228.35,13,quantile
Georgia,6 day ahead inc,0.975,301.125,13,quantile
Georgia,7 day ahead inc,0.975,358.025,13,quantile
Florida,1 day ahead inc,0.975,130,12,quantile
Florida,2 day ahead inc,0.975,199.025,12,quantile
Florida,3 day ahead inc,0.975,226.025,12,quantile
Florida,4 day ahead inc,0.975,293.05,12,quantile
Florida,5 day ahead inc,0.975,321.025,12,quantile
Florida,6 day ahead inc,0.975,469.3,12,quantile
Florida,7 day ahead inc,0.975,597.025,12,quantile
District of Columbia,1 day ahead inc,0.975,8,11,quantile
District of Columbia,2 day ahead inc,0.975,8,11,quantile
District of Columbia,3 day ahead inc,0.975,7,11,quantile
District of Columbia,4 day ahead inc,0.975,6,11,quantile
District of Columbia,5 day ahead inc,0.975,6,11,quantile
District of Columbia,6 day ahead inc,0.975,6,11,quantile
District of Columbia,7 day ahead inc,0.975,6,11,quantile
Delaware,1 day ahead inc,0.975,10,10,quantile
Delaware,2 day ahead inc,0.975,11.025,10,quantile
Delaware,3 day ahead inc,0.975,10,10,quantile
Delaware,4 day ahead inc,0.975,8,10,quantile
Delaware,5 day ahead inc,0.975,8.02499999999998,10,quantile
Delaware,6 day ahead inc,0.975,8,10,quantile
Delaware,7 day ahead inc,0.975,7,10,quantile
Connecticut,1 day ahead inc,0.975,127.075,9,quantile
Connecticut,2 day ahead inc,0.975,152,9,quantile
Connecticut,3 day ahead inc,0.975,207.1,9,quantile
Connecticut,4 day ahead inc,0.975,205.05,9,quantile
Connecticut,5 day ahead inc,0.975,323.175,9,quantile
Connecticut,6 day ahead inc,0.975,350,9,quantile
Connecticut,7 day ahead inc,0.975,536.425,9,quantile
Colorado,1 day ahead inc,0.975,34,8,quantile
Colorado,2 day ahead inc,0.975,34,8,quantile
Colorado,3 day ahead inc,0.975,37.1499999999999,8,quantile
Colorado,4 day ahead inc,0.975,36.05,8,quantile
Colorado,5 day ahead inc,0.975,35.025,8,quantile
Colorado,6 day ahead inc,0.975,43.0749999999999,8,quantile
Colorado,7 day ahead inc,0.975,35,8,quantile
California,1 day ahead inc,0.975,97.025,6,quantile
California,2 day ahead inc,0.975,120,6,quantile
California,3 day ahead inc,0.975,146.05,6,quantile
California,4 day ahead inc,0.975,167.075,6,quantile
California,5 day ahead inc,0.975,191.025,6,quantile
California,6 day ahead inc,0.975,198.1,6,quantile
California,7 day ahead inc,0.975,220.025,6,quantile
Arkansas,1 day ahead inc,0.975,12,5,quantile
Arkansas,2 day ahead inc,0.975,16,5,quantile
Arkansas,3 day ahead inc,0.975,15,5,quantile
Arkansas,4 day ahead inc,0.975,21.025,5,quantile
Arkansas,5 day ahead inc,0.975,16.025,5,quantile
Arkansas,6 day ahead inc,0.975,15,5,quantile
Arkansas,7 day ahead inc,0.975,20,5,quantile
Arizona,1 day ahead inc,0.975,30,4,quantile
Arizona,2 day ahead inc,0.975,27,4,quantile
Arizona,3 day ahead inc,0.975,27,4,quantile
