location,target_id,quantile,value,location_id,type
Wyoming,1 day ahead cum,NA,0,56,point
Wyoming,2 day ahead cum,NA,0,56,point
Wyoming,3 day ahead cum,NA,0,56,point
Wyoming,4 day ahead cum,NA,0,56,point
Wyoming,5 day ahead cum,NA,0,56,point
Wyoming,6 day ahead cum,NA,0.002,56,point
Wyoming,7 day ahead cum,NA,0.026,56,point
Wisconsin,1 day ahead cum,NA,34.978,55,point
Wisconsin,2 day ahead cum,NA,40.937,55,point
Wisconsin,3 day ahead cum,NA,47.576,55,point
Wisconsin,4 day ahead cum,NA,55.199,55,point
Wisconsin,5 day ahead cum,NA,63.701,55,point
Wisconsin,6 day ahead cum,NA,73.135,55,point
Wisconsin,7 day ahead cum,NA,83.472,55,point
West Virginia,1 day ahead cum,NA,1.097,54,point
West Virginia,2 day ahead cum,NA,1.212,54,point
West Virginia,3 day ahead cum,NA,1.362,54,point
West Virginia,4 day ahead cum,NA,1.62,54,point
West Virginia,5 day ahead cum,NA,1.946,54,point
West Virginia,6 day ahead cum,NA,2.409,54,point
West Virginia,7 day ahead cum,NA,2.987,54,point
Washington,1 day ahead cum,NA,269.64,53,point
Washington,2 day ahead cum,NA,288.847,53,point
Washington,3 day ahead cum,NA,308.587,53,point
Washington,4 day ahead cum,NA,328.871,53,point
Washington,5 day ahead cum,NA,349.599,53,point
Washington,6 day ahead cum,NA,370.695,53,point
Washington,7 day ahead cum,NA,392.053,53,point
Virginia,1 day ahead cum,NA,40.946,51,point
Virginia,2 day ahead cum,NA,46.201,51,point
Virginia,3 day ahead cum,NA,52.149,51,point
Virginia,4 day ahead cum,NA,58.67,51,point
Virginia,5 day ahead cum,NA,66.056,51,point
Virginia,6 day ahead cum,NA,74.109,51,point
Virginia,7 day ahead cum,NA,83.05,51,point
Vermont,1 day ahead cum,NA,16.077,50,point
Vermont,2 day ahead cum,NA,17.985,50,point
Vermont,3 day ahead cum,NA,19.967,50,point
Vermont,4 day ahead cum,NA,21.941,50,point
Vermont,5 day ahead cum,NA,23.867,50,point
Vermont,6 day ahead cum,NA,25.609,50,point
Vermont,7 day ahead cum,NA,27.147,50,point
Utah,1 day ahead cum,NA,6.7,49,point
Utah,2 day ahead cum,NA,8.712,49,point
Utah,3 day ahead cum,NA,11.178,49,point
Utah,4 day ahead cum,NA,14.235,49,point
Utah,5 day ahead cum,NA,17.938,49,point
Utah,6 day ahead cum,NA,22.357,49,point
Utah,7 day ahead cum,NA,27.585,49,point
Texas,1 day ahead cum,NA,77.618,48,point
Texas,2 day ahead cum,NA,92.34,48,point
Texas,3 day ahead cum,NA,109.366,48,point
Texas,4 day ahead cum,NA,128.944,48,point
Texas,5 day ahead cum,NA,151.346,48,point
Texas,6 day ahead cum,NA,176.877,48,point
Texas,7 day ahead cum,NA,205.825,48,point
Tennessee,1 day ahead cum,NA,44.489,47,point
Tennessee,2 day ahead cum,NA,60.768,47,point
Tennessee,3 day ahead cum,NA,81.949,47,point
Tennessee,4 day ahead cum,NA,109.074,47,point
Tennessee,5 day ahead cum,NA,143.295,47,point
Tennessee,6 day ahead cum,NA,185.782,47,point
Tennessee,7 day ahead cum,NA,237.654,47,point
South Dakota,1 day ahead cum,NA,1,46,point
South Dakota,2 day ahead cum,NA,1,46,point
South Dakota,3 day ahead cum,NA,1,46,point
South Dakota,4 day ahead cum,NA,1.001,46,point
South Dakota,5 day ahead cum,NA,1.017,46,point
South Dakota,6 day ahead cum,NA,1.084,46,point
South Dakota,7 day ahead cum,NA,1.212,46,point
South Carolina,1 day ahead cum,NA,30.992,45,point
South Carolina,2 day ahead cum,NA,36.395,45,point
South Carolina,3 day ahead cum,NA,42.585,45,point
South Carolina,4 day ahead cum,NA,49.72,45,point
South Carolina,5 day ahead cum,NA,57.767,45,point
South Carolina,6 day ahead cum,NA,66.836,45,point
South Carolina,7 day ahead cum,NA,76.971,45,point
Rhode Island,1 day ahead cum,NA,9.164,44,point
Rhode Island,2 day ahead cum,NA,10.799,44,point
Rhode Island,3 day ahead cum,NA,12.77,44,point
Rhode Island,4 day ahead cum,NA,15.078,44,point
Rhode Island,5 day ahead cum,NA,17.811,44,point
Rhode Island,6 day ahead cum,NA,20.99,44,point
Rhode Island,7 day ahead cum,NA,24.668,44,point
Pennsylvania,1 day ahead cum,NA,97.018,42,point
Pennsylvania,2 day ahead cum,NA,118.523,42,point
Pennsylvania,3 day ahead cum,NA,143.385,42,point
Pennsylvania,4 day ahead cum,NA,171.912,42,point
Pennsylvania,5 day ahead cum,NA,204.408,42,point
Pennsylvania,6 day ahead cum,NA,241.172,42,point
Pennsylvania,7 day ahead cum,NA,282.487,42,point
Oregon,1 day ahead cum,NA,22.575,41,point
Oregon,2 day ahead cum,NA,25.575,41,point
Oregon,3 day ahead cum,NA,28.658,41,point
Oregon,4 day ahead cum,NA,32.048,41,point
Oregon,5 day ahead cum,NA,35.559,41,point
Oregon,6 day ahead cum,NA,39.291,41,point
Oregon,7 day ahead cum,NA,43.738,41,point
Oklahoma,1 day ahead cum,NA,35.958,40,point
Oklahoma,2 day ahead cum,NA,43.982,40,point
Oklahoma,3 day ahead cum,NA,53.568,40,point
Oklahoma,4 day ahead cum,NA,64.732,40,point
Oklahoma,5 day ahead cum,NA,77.657,40,point
Oklahoma,6 day ahead cum,NA,92.627,40,point
Oklahoma,7 day ahead cum,NA,109.852,40,point
Ohio,1 day ahead cum,NA,86.756,39,point
Ohio,2 day ahead cum,NA,107.293,39,point
Ohio,3 day ahead cum,NA,131.415,39,point
Ohio,4 day ahead cum,NA,159.385,39,point
Ohio,5 day ahead cum,NA,191.281,39,point
Ohio,6 day ahead cum,NA,227.183,39,point
Ohio,7 day ahead cum,NA,266.972,39,point
North Dakota,1 day ahead cum,NA,3.977,38,point
North Dakota,2 day ahead cum,NA,4.976,38,point
North Dakota,3 day ahead cum,NA,5.993,38,point
North Dakota,4 day ahead cum,NA,7.175,38,point
North Dakota,5 day ahead cum,NA,8.725,38,point
North Dakota,6 day ahead cum,NA,10.598,38,point
North Dakota,7 day ahead cum,NA,12.73,38,point
North Carolina,1 day ahead cum,NA,20.094,37,point
North Carolina,2 day ahead cum,NA,25.616,37,point
North Carolina,3 day ahead cum,NA,32.523,37,point
North Carolina,4 day ahead cum,NA,40.684,37,point
North Carolina,5 day ahead cum,NA,50.473,37,point
North Carolina,6 day ahead cum,NA,62.153,37,point
North Carolina,7 day ahead cum,NA,75.909,37,point
New York,1 day ahead cum,NA,2419.431,36,point
New York,2 day ahead cum,NA,2957.593,36,point
New York,3 day ahead cum,NA,3564.885,36,point
New York,4 day ahead cum,NA,4237.095,36,point
New York,5 day ahead cum,NA,4967.982,36,point
New York,6 day ahead cum,NA,5748.632,36,point
New York,7 day ahead cum,NA,6567.746,36,point
New Mexico,1 day ahead cum,NA,5.001,35,point
New Mexico,2 day ahead cum,NA,6.182,35,point
New Mexico,3 day ahead cum,NA,7.967,35,point
New Mexico,4 day ahead cum,NA,10.107,35,point
New Mexico,5 day ahead cum,NA,12.795,35,point
New Mexico,6 day ahead cum,NA,16.101,35,point
New Mexico,7 day ahead cum,NA,20.1,35,point
New Jersey,1 day ahead cum,NA,392.075,34,point
New Jersey,2 day ahead cum,NA,466.1,34,point
New Jersey,3 day ahead cum,NA,547.586,34,point
New Jersey,4 day ahead cum,NA,636.221,34,point
New Jersey,5 day ahead cum,NA,731.564,34,point
New Jersey,6 day ahead cum,NA,831.387,34,point
New Jersey,7 day ahead cum,NA,934.246,34,point
New Hampshire,1 day ahead cum,NA,14.875,33,point
New Hampshire,2 day ahead cum,NA,18.414,33,point
New Hampshire,3 day ahead cum,NA,22.535,33,point
New Hampshire,4 day ahead cum,NA,27.287,33,point
New Hampshire,5 day ahead cum,NA,32.7,33,point
New Hampshire,6 day ahead cum,NA,38.795,33,point
New Hampshire,7 day ahead cum,NA,45.583,33,point
Nevada,1 day ahead cum,NA,39,32,point
Nevada,2 day ahead cum,NA,47.036,32,point
Nevada,3 day ahead cum,NA,56.356,32,point
Nevada,4 day ahead cum,NA,66.899,32,point
Nevada,5 day ahead cum,NA,78.744,32,point
Nevada,6 day ahead cum,NA,91.904,32,point
Nevada,7 day ahead cum,NA,106.258,32,point
Nebraska,1 day ahead cum,NA,4.215,31,point
Nebraska,2 day ahead cum,NA,5.618,31,point
Nebraska,3 day ahead cum,NA,7.519,31,point
Nebraska,4 day ahead cum,NA,9.779,31,point
Nebraska,5 day ahead cum,NA,12.583,31,point
Nebraska,6 day ahead cum,NA,15.97,31,point
Nebraska,7 day ahead cum,NA,20.018,31,point
Montana,1 day ahead cum,NA,5,30,point
Montana,2 day ahead cum,NA,5.004,30,point
Montana,3 day ahead cum,NA,5.489,30,point
Montana,4 day ahead cum,NA,6.456,30,point
Montana,5 day ahead cum,NA,7.455,30,point
Montana,6 day ahead cum,NA,8.464,30,point
Montana,7 day ahead cum,NA,9.638,30,point
Missouri,1 day ahead cum,NA,19.019,29,point
Missouri,2 day ahead cum,NA,21.403,29,point
Missouri,3 day ahead cum,NA,24.34,29,point
Missouri,4 day ahead cum,NA,27.382,29,point
Missouri,5 day ahead cum,NA,30.633,29,point
Missouri,6 day ahead cum,NA,34.202,29,point
Missouri,7 day ahead cum,NA,38.228,29,point
Mississippi,1 day ahead cum,NA,30.696,28,point
Mississippi,2 day ahead cum,NA,37.503,28,point
Mississippi,3 day ahead cum,NA,45.435,28,point
Mississippi,4 day ahead cum,NA,54.652,28,point
Mississippi,5 day ahead cum,NA,65.265,28,point
Mississippi,6 day ahead cum,NA,77.461,28,point
Mississippi,7 day ahead cum,NA,91.391,28,point
Minnesota,1 day ahead cum,NA,19.915,27,point
Minnesota,2 day ahead cum,NA,25.131,27,point
Minnesota,3 day ahead cum,NA,31.453,27,point
Minnesota,4 day ahead cum,NA,38.959,27,point
Minnesota,5 day ahead cum,NA,47.773,27,point
Minnesota,6 day ahead cum,NA,58.027,27,point
Minnesota,7 day ahead cum,NA,69.844,27,point
Michigan,1 day ahead cum,NA,409.925,26,point
Michigan,2 day ahead cum,NA,503.75,26,point
Michigan,3 day ahead cum,NA,610.64,26,point
Michigan,4 day ahead cum,NA,731.011,26,point
Michigan,5 day ahead cum,NA,865.17,26,point
Michigan,6 day ahead cum,NA,1013.12,26,point
Michigan,7 day ahead cum,NA,1174.615,26,point
Massachusetts,1 day ahead cum,NA,137.371,25,point
Massachusetts,2 day ahead cum,NA,167.95,25,point
Massachusetts,3 day ahead cum,NA,203.358,25,point
Massachusetts,4 day ahead cum,NA,244.093,25,point
Massachusetts,5 day ahead cum,NA,290.683,25,point
Massachusetts,6 day ahead cum,NA,343.676,25,point
Massachusetts,7 day ahead cum,NA,403.659,25,point
Maryland,1 day ahead cum,NA,28.652,24,point
Maryland,2 day ahead cum,NA,35.452,24,point
Maryland,3 day ahead cum,NA,43.534,24,point
Maryland,4 day ahead cum,NA,53.03,24,point
Maryland,5 day ahead cum,NA,64.056,24,point
Maryland,6 day ahead cum,NA,76.74,24,point
Maryland,7 day ahead cum,NA,91.17,24,point
Maine,1 day ahead cum,NA,15.744,23,point
Maine,2 day ahead cum,NA,19.538,23,point
Maine,3 day ahead cum,NA,23.98,23,point
Maine,4 day ahead cum,NA,29.116,23,point
Maine,5 day ahead cum,NA,34.972,23,point
Maine,6 day ahead cum,NA,41.596,23,point
Maine,7 day ahead cum,NA,48.998,23,point
Louisiana,1 day ahead cum,NA,337.234,22,point
Louisiana,2 day ahead cum,NA,394.114,22,point
Louisiana,3 day ahead cum,NA,455.426,22,point
Louisiana,4 day ahead cum,NA,520.659,22,point
Louisiana,5 day ahead cum,NA,589.275,22,point
Louisiana,6 day ahead cum,NA,660.658,22,point
Louisiana,7 day ahead cum,NA,734.143,22,point
Kentucky,1 day ahead cum,NA,14.891,21,point
Kentucky,2 day ahead cum,NA,16.892,21,point
Kentucky,3 day ahead cum,NA,18.917,21,point
Kentucky,4 day ahead cum,NA,21.499,21,point
Kentucky,5 day ahead cum,NA,24.483,21,point
Kentucky,6 day ahead cum,NA,27.512,21,point
Kentucky,7 day ahead cum,NA,30.788,21,point
Kansas,1 day ahead cum,NA,13.111,20,point
Kansas,2 day ahead cum,NA,16.073,20,point
Kansas,3 day ahead cum,NA,19.203,20,point
Kansas,4 day ahead cum,NA,22.918,20,point
Kansas,5 day ahead cum,NA,27.173,20,point
Kansas,6 day ahead cum,NA,31.942,20,point
Kansas,7 day ahead cum,NA,37.463,20,point
Iowa,1 day ahead cum,NA,11,19,point
Iowa,2 day ahead cum,NA,14,19,point
Iowa,3 day ahead cum,NA,17.298,19,point
Iowa,4 day ahead cum,NA,21.312,19,point
Iowa,5 day ahead cum,NA,26.31,19,point
Iowa,6 day ahead cum,NA,32.266,19,point
Iowa,7 day ahead cum,NA,39.255,19,point
Indiana,1 day ahead cum,NA,68.852,18,point
Indiana,2 day ahead cum,NA,80.9,18,point
Indiana,3 day ahead cum,NA,94.487,18,point
Indiana,4 day ahead cum,NA,109.74,18,point
Indiana,5 day ahead cum,NA,126.785,18,point
Indiana,6 day ahead cum,NA,145.732,18,point
Indiana,7 day ahead cum,NA,166.701,18,point
Illinois,1 day ahead cum,NA,153.271,17,point
Illinois,2 day ahead cum,NA,187.894,17,point
Illinois,3 day ahead cum,NA,227.995,17,point
Illinois,4 day ahead cum,NA,273.793,17,point
Illinois,5 day ahead cum,NA,325.358,17,point
Illinois,6 day ahead cum,NA,382.595,17,point
Illinois,7 day ahead cum,NA,445.225,17,point
Idaho,1 day ahead cum,NA,12,16,point
Idaho,2 day ahead cum,NA,14.19,16,point
Idaho,3 day ahead cum,NA,16.907,16,point
Idaho,4 day ahead cum,NA,20.062,16,point
Idaho,5 day ahead cum,NA,23.459,16,point
Idaho,6 day ahead cum,NA,27.252,16,point
Idaho,7 day ahead cum,NA,31.689,16,point
Hawaii,1 day ahead cum,NA,1,15,point
Hawaii,2 day ahead cum,NA,1,15,point
Hawaii,3 day ahead cum,NA,1.012,15,point
Hawaii,4 day ahead cum,NA,1.054,15,point
Hawaii,5 day ahead cum,NA,1.162,15,point
Hawaii,6 day ahead cum,NA,1.384,15,point
Hawaii,7 day ahead cum,NA,1.74,15,point
Georgia,1 day ahead cum,NA,151.802,13,point
Georgia,2 day ahead cum,NA,176.547,13,point
Georgia,3 day ahead cum,NA,204.413,13,point
Georgia,4 day ahead cum,NA,235.619,13,point
Georgia,5 day ahead cum,NA,270.386,13,point
Georgia,6 day ahead cum,NA,308.872,13,point
Georgia,7 day ahead cum,NA,351.331,13,point
Florida,1 day ahead cum,NA,121.205,12,point
Florida,2 day ahead cum,NA,143.689,12,point
Florida,3 day ahead cum,NA,169.467,12,point
Florida,4 day ahead cum,NA,198.841,12,point
Florida,5 day ahead cum,NA,232.068,12,point
Florida,6 day ahead cum,NA,269.376,12,point
Florida,7 day ahead cum,NA,311.32,12,point
District of Columbia,1 day ahead cum,NA,13.991,11,point
District of Columbia,2 day ahead cum,NA,17.097,11,point
District of Columbia,3 day ahead cum,NA,20.972,11,point
District of Columbia,4 day ahead cum,NA,25.192,11,point
District of Columbia,5 day ahead cum,NA,30.128,11,point
District of Columbia,6 day ahead cum,NA,35.545,11,point
District of Columbia,7 day ahead cum,NA,41.633,11,point
Delaware,1 day ahead cum,NA,16.123,10,point
Delaware,2 day ahead cum,NA,19.939,10,point
Delaware,3 day ahead cum,NA,24.317,10,point
Delaware,4 day ahead cum,NA,29.292,10,point
Delaware,5 day ahead cum,NA,34.847,10,point
Delaware,6 day ahead cum,NA,41.032,10,point
Delaware,7 day ahead cum,NA,47.825,10,point
Connecticut,1 day ahead cum,NA,98.18,9,point
Connecticut,2 day ahead cum,NA,115.957,9,point
Connecticut,3 day ahead cum,NA,136.093,9,point
Connecticut,4 day ahead cum,NA,158.851,9,point
Connecticut,5 day ahead cum,NA,184.449,9,point
Connecticut,6 day ahead cum,NA,212.555,9,point
Connecticut,7 day ahead cum,NA,243.154,9,point
Colorado,1 day ahead cum,NA,107.067,8,point
Colorado,2 day ahead cum,NA,131.557,8,point
Colorado,3 day ahead cum,NA,160.138,8,point
Colorado,4 day ahead cum,NA,193.054,8,point
Colorado,5 day ahead cum,NA,230.52,8,point
Colorado,6 day ahead cum,NA,272.903,8,point
Colorado,7 day ahead cum,NA,320.394,8,point
California,1 day ahead cum,NA,239.352,6,point
California,2 day ahead cum,NA,279.118,6,point
California,3 day ahead cum,NA,323.643,6,point
California,4 day ahead cum,NA,373.173,6,point
California,5 day ahead cum,NA,427.891,6,point
California,6 day ahead cum,NA,487.963,6,point
California,7 day ahead cum,NA,552.991,6,point
Arkansas,1 day ahead cum,NA,12.098,5,point
Arkansas,2 day ahead cum,NA,14.977,5,point
Arkansas,3 day ahead cum,NA,18.078,5,point
Arkansas,4 day ahead cum,NA,21.814,5,point
Arkansas,5 day ahead cum,NA,26.054,5,point
Arkansas,6 day ahead cum,NA,30.991,5,point
Arkansas,7 day ahead cum,NA,36.648,5,point
Arizona,1 day ahead cum,NA,34.994,4,point
Arizona,2 day ahead cum,NA,41.871,4,point
Arizona,3 day ahead cum,NA,49.612,4,point
Arizona,4 day ahead cum,NA,58.447,4,point
Arizona,5 day ahead cum,NA,68.556,4,point
Arizona,6 day ahead cum,NA,80.069,4,point
Arizona,7 day ahead cum,NA,93.075,4,point
Alaska,1 day ahead cum,NA,10.4,2,point
Alaska,2 day ahead cum,NA,12.478,2,point
Alaska,3 day ahead cum,NA,14.818,2,point
Alaska,4 day ahead cum,NA,17.44,2,point
Alaska,5 day ahead cum,NA,20.352,2,point
Alaska,6 day ahead cum,NA,23.539,2,point
Alaska,7 day ahead cum,NA,27.004,2,point
Alabama,1 day ahead cum,NA,52.721,1,point
Alabama,2 day ahead cum,NA,77.467,1,point
Alabama,3 day ahead cum,NA,111.575,1,point
Alabama,4 day ahead cum,NA,157.498,1,point
Alabama,5 day ahead cum,NA,217.886,1,point
Alabama,6 day ahead cum,NA,295.518,1,point
Alabama,7 day ahead cum,NA,393.046,1,point
Wyoming,1 day ahead cum,0.025,0,56,quantile
Wyoming,2 day ahead cum,0.025,0,56,quantile
Wyoming,3 day ahead cum,0.025,0,56,quantile
Wyoming,4 day ahead cum,0.025,0,56,quantile
Wyoming,5 day ahead cum,0.025,0,56,quantile
Wyoming,6 day ahead cum,0.025,0,56,quantile
Wyoming,7 day ahead cum,0.025,0,56,quantile
Wisconsin,1 day ahead cum,0.025,34,55,quantile
Wisconsin,2 day ahead cum,0.025,39,55,quantile
Wisconsin,3 day ahead cum,0.025,45,55,quantile
Wisconsin,4 day ahead cum,0.025,51,55,quantile
Wisconsin,5 day ahead cum,0.025,58,55,quantile
Wisconsin,6 day ahead cum,0.025,65,55,quantile
Wisconsin,7 day ahead cum,0.025,73,55,quantile
West Virginia,1 day ahead cum,0.025,1,54,quantile
West Virginia,2 day ahead cum,0.025,1,54,quantile
West Virginia,3 day ahead cum,0.025,1,54,quantile
West Virginia,4 day ahead cum,0.025,1,54,quantile
West Virginia,5 day ahead cum,0.025,1,54,quantile
West Virginia,6 day ahead cum,0.025,1,54,quantile
West Virginia,7 day ahead cum,0.025,1,54,quantile
Washington,1 day ahead cum,0.025,263,53,quantile
Washington,2 day ahead cum,0.025,275,53,quantile
Washington,3 day ahead cum,0.025,286,53,quantile
Washington,4 day ahead cum,0.025,297,53,quantile
Washington,5 day ahead cum,0.025,307,53,quantile
Washington,6 day ahead cum,0.025,316,53,quantile
Washington,7 day ahead cum,0.025,326,53,quantile
Virginia,1 day ahead cum,0.025,40,51,quantile
Virginia,2 day ahead cum,0.025,45,51,quantile
Virginia,3 day ahead cum,0.025,50,51,quantile
Virginia,4 day ahead cum,0.025,56,51,quantile
Virginia,5 day ahead cum,0.025,62,51,quantile
Virginia,6 day ahead cum,0.025,69,51,quantile
Virginia,7 day ahead cum,0.025,76,51,quantile
Vermont,1 day ahead cum,0.025,15,50,quantile
Vermont,2 day ahead cum,0.025,16,50,quantile
Vermont,3 day ahead cum,0.025,18,50,quantile
Vermont,4 day ahead cum,0.025,19,50,quantile
Vermont,5 day ahead cum,0.025,20,50,quantile
Vermont,6 day ahead cum,0.025,21,50,quantile
Vermont,7 day ahead cum,0.025,22,50,quantile
Utah,1 day ahead cum,0.025,6,49,quantile
Utah,2 day ahead cum,0.025,7,49,quantile
Utah,3 day ahead cum,0.025,9,49,quantile
Utah,4 day ahead cum,0.025,11,49,quantile
Utah,5 day ahead cum,0.025,14,49,quantile
Utah,6 day ahead cum,0.025,17,49,quantile
Utah,7 day ahead cum,0.025,21,49,quantile
Texas,1 day ahead cum,0.025,76,48,quantile
Texas,2 day ahead cum,0.025,90,48,quantile
Texas,3 day ahead cum,0.025,106,48,quantile
Texas,4 day ahead cum,0.025,124,48,quantile
Texas,5 day ahead cum,0.025,144,48,quantile
Texas,6 day ahead cum,0.025,167,48,quantile
Texas,7 day ahead cum,0.025,192,48,quantile
Tennessee,1 day ahead cum,0.025,43,47,quantile
Tennessee,2 day ahead cum,0.025,58,47,quantile
Tennessee,3 day ahead cum,0.025,77,47,quantile
Tennessee,4 day ahead cum,0.025,101,47,quantile
Tennessee,5 day ahead cum,0.025,130,47,quantile
Tennessee,6 day ahead cum,0.025,167,47,quantile
Tennessee,7 day ahead cum,0.025,211,47,quantile
South Dakota,1 day ahead cum,0.025,1,46,quantile
South Dakota,2 day ahead cum,0.025,1,46,quantile
South Dakota,3 day ahead cum,0.025,1,46,quantile
South Dakota,4 day ahead cum,0.025,1,46,quantile
South Dakota,5 day ahead cum,0.025,1,46,quantile
South Dakota,6 day ahead cum,0.025,1,46,quantile
South Dakota,7 day ahead cum,0.025,1,46,quantile
South Carolina,1 day ahead cum,0.025,31,45,quantile
South Carolina,2 day ahead cum,0.025,36,45,quantile
South Carolina,3 day ahead cum,0.025,42,45,quantile
South Carolina,4 day ahead cum,0.025,48,45,quantile
South Carolina,5 day ahead cum,0.025,55,45,quantile
South Carolina,6 day ahead cum,0.025,63,45,quantile
South Carolina,7 day ahead cum,0.025,72,45,quantile
Rhode Island,1 day ahead cum,0.025,9,44,quantile
Rhode Island,2 day ahead cum,0.025,10,44,quantile
Rhode Island,3 day ahead cum,0.025,11,44,quantile
Rhode Island,4 day ahead cum,0.025,13,44,quantile
Rhode Island,5 day ahead cum,0.025,15,44,quantile
Rhode Island,6 day ahead cum,0.025,17,44,quantile
Rhode Island,7 day ahead cum,0.025,19,44,quantile
Pennsylvania,1 day ahead cum,0.025,95,42,quantile
Pennsylvania,2 day ahead cum,0.025,114,42,quantile
Pennsylvania,3 day ahead cum,0.025,137,42,quantile
Pennsylvania,4 day ahead cum,0.025,162,42,quantile
Pennsylvania,5 day ahead cum,0.025,190,42,quantile
Pennsylvania,6 day ahead cum,0.025,221,42,quantile
Pennsylvania,7 day ahead cum,0.025,255,42,quantile
Oregon,1 day ahead cum,0.025,22,41,quantile
Oregon,2 day ahead cum,0.025,25,41,quantile
Oregon,3 day ahead cum,0.025,28,41,quantile
Oregon,4 day ahead cum,0.025,31,41,quantile
Oregon,5 day ahead cum,0.025,34,41,quantile
Oregon,6 day ahead cum,0.025,37,41,quantile
Oregon,7 day ahead cum,0.025,41,41,quantile
Oklahoma,1 day ahead cum,0.025,36,40,quantile
Oklahoma,2 day ahead cum,0.025,44,40,quantile
Oklahoma,3 day ahead cum,0.025,53,40,quantile
Oklahoma,4 day ahead cum,0.025,63,40,quantile
Oklahoma,5 day ahead cum,0.025,75,40,quantile
Oklahoma,6 day ahead cum,0.025,88,40,quantile
Oklahoma,7 day ahead cum,0.025,103,40,quantile
Ohio,1 day ahead cum,0.025,85,39,quantile
Ohio,2 day ahead cum,0.025,104,39,quantile
Ohio,3 day ahead cum,0.025,126,39,quantile
Ohio,4 day ahead cum,0.025,151,39,quantile
Ohio,5 day ahead cum,0.025,178,39,quantile
Ohio,6 day ahead cum,0.025,207,39,quantile
Ohio,7 day ahead cum,0.025,238,39,quantile
North Dakota,1 day ahead cum,0.025,4,38,quantile
North Dakota,2 day ahead cum,0.025,5,38,quantile
North Dakota,3 day ahead cum,0.025,6,38,quantile
North Dakota,4 day ahead cum,0.025,7,38,quantile
North Dakota,5 day ahead cum,0.025,8,38,quantile
North Dakota,6 day ahead cum,0.025,9,38,quantile
North Dakota,7 day ahead cum,0.025,10,38,quantile
North Carolina,1 day ahead cum,0.025,19,37,quantile
North Carolina,2 day ahead cum,0.025,24,37,quantile
North Carolina,3 day ahead cum,0.025,30,37,quantile
North Carolina,4 day ahead cum,0.025,38,37,quantile
North Carolina,5 day ahead cum,0.025,47,37,quantile
North Carolina,6 day ahead cum,0.025,58,37,quantile
North Carolina,7 day ahead cum,0.025,70,37,quantile
New York,1 day ahead cum,0.025,2344,36,quantile
New York,2 day ahead cum,0.025,2811,36,quantile
New York,3 day ahead cum,0.025,3314,36,quantile
New York,4 day ahead cum,0.025,3847,36,quantile
New York,5 day ahead cum,0.025,4403.925,36,quantile
New York,6 day ahead cum,0.025,4971.9,36,quantile
New York,7 day ahead cum,0.025,5538.625,36,quantile
New Mexico,1 day ahead cum,0.025,5,35,quantile
New Mexico,2 day ahead cum,0.025,6,35,quantile
New Mexico,3 day ahead cum,0.025,7,35,quantile
New Mexico,4 day ahead cum,0.025,9,35,quantile
New Mexico,5 day ahead cum,0.025,11,35,quantile
New Mexico,6 day ahead cum,0.025,13,35,quantile
New Mexico,7 day ahead cum,0.025,16,35,quantile
New Jersey,1 day ahead cum,0.025,382,34,quantile
New Jersey,2 day ahead cum,0.025,446.975,34,quantile
New Jersey,3 day ahead cum,0.025,514.975,34,quantile
New Jersey,4 day ahead cum,0.025,584.975,34,quantile
New Jersey,5 day ahead cum,0.025,655,34,quantile
New Jersey,6 day ahead cum,0.025,725,34,quantile
New Jersey,7 day ahead cum,0.025,792,34,quantile
New Hampshire,1 day ahead cum,0.025,11,33,quantile
New Hampshire,2 day ahead cum,0.025,13,33,quantile
New Hampshire,3 day ahead cum,0.025,16,33,quantile
New Hampshire,4 day ahead cum,0.025,19,33,quantile
New Hampshire,5 day ahead cum,0.025,23,33,quantile
New Hampshire,6 day ahead cum,0.025,27,33,quantile
New Hampshire,7 day ahead cum,0.025,31,33,quantile
Nevada,1 day ahead cum,0.025,39,32,quantile
Nevada,2 day ahead cum,0.025,47,32,quantile
Nevada,3 day ahead cum,0.025,56,32,quantile
Nevada,4 day ahead cum,0.025,66,32,quantile
Nevada,5 day ahead cum,0.025,76,32,quantile
Nevada,6 day ahead cum,0.025,87,32,quantile
Nevada,7 day ahead cum,0.025,99,32,quantile
Nebraska,1 day ahead cum,0.025,4,31,quantile
Nebraska,2 day ahead cum,0.025,5,31,quantile
Nebraska,3 day ahead cum,0.025,6,31,quantile
Nebraska,4 day ahead cum,0.025,8,31,quantile
Nebraska,5 day ahead cum,0.025,10,31,quantile
Nebraska,6 day ahead cum,0.025,12,31,quantile
Nebraska,7 day ahead cum,0.025,15,31,quantile
Montana,1 day ahead cum,0.025,5,30,quantile
Montana,2 day ahead cum,0.025,5,30,quantile
Montana,3 day ahead cum,0.025,5,30,quantile
Montana,4 day ahead cum,0.025,5,30,quantile
Montana,5 day ahead cum,0.025,6,30,quantile
Montana,6 day ahead cum,0.025,7,30,quantile
Montana,7 day ahead cum,0.025,8,30,quantile
Missouri,1 day ahead cum,0.025,19,29,quantile
Missouri,2 day ahead cum,0.025,21,29,quantile
Missouri,3 day ahead cum,0.025,23,29,quantile
Missouri,4 day ahead cum,0.025,26,29,quantile
Missouri,5 day ahead cum,0.025,29,29,quantile
Missouri,6 day ahead cum,0.025,32,29,quantile
Missouri,7 day ahead cum,0.025,35,29,quantile
Mississippi,1 day ahead cum,0.025,29,28,quantile
Mississippi,2 day ahead cum,0.025,34,28,quantile
