location,target_id,quantile,value,location_id,type
Mississippi,1 day ahead inc,0.025,3,28,quantile
Mississippi,2 day ahead inc,0.025,3,28,quantile
Mississippi,3 day ahead inc,0.025,3,28,quantile
Mississippi,4 day ahead inc,0.025,4,28,quantile
Mississippi,5 day ahead inc,0.025,4,28,quantile
Mississippi,6 day ahead inc,0.025,4,28,quantile
Mississippi,7 day ahead inc,0.025,4,28,quantile
Minnesota,1 day ahead inc,0.025,2,27,quantile
Minnesota,2 day ahead inc,0.025,2,27,quantile
Minnesota,3 day ahead inc,0.025,3,27,quantile
Minnesota,4 day ahead inc,0.025,3,27,quantile
Minnesota,5 day ahead inc,0.025,3,27,quantile
Minnesota,6 day ahead inc,0.025,3,27,quantile
Minnesota,7 day ahead inc,0.025,3,27,quantile
Michigan,1 day ahead inc,0.025,42,26,quantile
Michigan,2 day ahead inc,0.025,40,26,quantile
Michigan,3 day ahead inc,0.025,37,26,quantile
Michigan,4 day ahead inc,0.025,32,26,quantile
Michigan,5 day ahead inc,0.025,32,26,quantile
Michigan,6 day ahead inc,0.025,31.975,26,quantile
Michigan,7 day ahead inc,0.025,29,26,quantile
Massachusetts,1 day ahead inc,0.025,23,25,quantile
Massachusetts,2 day ahead inc,0.025,38,25,quantile
Massachusetts,3 day ahead inc,0.025,40,25,quantile
Massachusetts,4 day ahead inc,0.025,43.975,25,quantile
Massachusetts,5 day ahead inc,0.025,42,25,quantile
Massachusetts,6 day ahead inc,0.025,44.975,25,quantile
Massachusetts,7 day ahead inc,0.025,45,25,quantile
Maryland,1 day ahead inc,0.025,12,24,quantile
Maryland,2 day ahead inc,0.025,10,24,quantile
Maryland,3 day ahead inc,0.025,12,24,quantile
Maryland,4 day ahead inc,0.025,12,24,quantile
Maryland,5 day ahead inc,0.025,13,24,quantile
Maryland,6 day ahead inc,0.025,13,24,quantile
Maryland,7 day ahead inc,0.025,13,24,quantile
Maine,1 day ahead inc,0.025,0,23,quantile
Maine,2 day ahead inc,0.025,1,23,quantile
Maine,3 day ahead inc,0.025,1,23,quantile
Maine,4 day ahead inc,0.025,1,23,quantile
Maine,5 day ahead inc,0.025,1,23,quantile
Maine,6 day ahead inc,0.025,1,23,quantile
Maine,7 day ahead inc,0.025,1,23,quantile
Louisiana,1 day ahead inc,0.025,19,22,quantile
Louisiana,2 day ahead inc,0.025,17.975,22,quantile
Louisiana,3 day ahead inc,0.025,17,22,quantile
Louisiana,4 day ahead inc,0.025,15,22,quantile
Louisiana,5 day ahead inc,0.025,14,22,quantile
Louisiana,6 day ahead inc,0.025,13,22,quantile
Louisiana,7 day ahead inc,0.025,12,22,quantile
Kentucky,1 day ahead inc,0.025,2,21,quantile
Kentucky,2 day ahead inc,0.025,4.975,21,quantile
Kentucky,3 day ahead inc,0.025,5,21,quantile
Kentucky,4 day ahead inc,0.025,5,21,quantile
Kentucky,5 day ahead inc,0.025,5,21,quantile
Kentucky,6 day ahead inc,0.025,6,21,quantile
Kentucky,7 day ahead inc,0.025,6,21,quantile
Kansas,1 day ahead inc,0.025,1,20,quantile
Kansas,2 day ahead inc,0.025,2,20,quantile
Kansas,3 day ahead inc,0.025,2,20,quantile
Kansas,4 day ahead inc,0.025,2,20,quantile
Kansas,5 day ahead inc,0.025,2,20,quantile
Kansas,6 day ahead inc,0.025,2,20,quantile
Kansas,7 day ahead inc,0.025,3,20,quantile
Iowa,1 day ahead inc,0.025,0,19,quantile
Iowa,2 day ahead inc,0.025,1,19,quantile
Iowa,3 day ahead inc,0.025,2,19,quantile
Iowa,4 day ahead inc,0.025,2,19,quantile
Iowa,5 day ahead inc,0.025,2,19,quantile
Iowa,6 day ahead inc,0.025,3,19,quantile
Iowa,7 day ahead inc,0.025,2.975,19,quantile
Indiana,1 day ahead inc,0.025,8,18,quantile
Indiana,2 day ahead inc,0.025,11,18,quantile
Indiana,3 day ahead inc,0.025,10.975,18,quantile
Indiana,4 day ahead inc,0.025,12,18,quantile
Indiana,5 day ahead inc,0.025,10,18,quantile
Indiana,6 day ahead inc,0.025,10,18,quantile
Indiana,7 day ahead inc,0.025,10,18,quantile
Illinois,1 day ahead inc,0.025,30,17,quantile
Illinois,2 day ahead inc,0.025,23.975,17,quantile
Illinois,3 day ahead inc,0.025,22,17,quantile
Illinois,4 day ahead inc,0.025,19,17,quantile
Illinois,5 day ahead inc,0.025,20,17,quantile
Illinois,6 day ahead inc,0.025,15.975,17,quantile
Illinois,7 day ahead inc,0.025,15,17,quantile
Idaho,1 day ahead inc,0.025,0,16,quantile
Idaho,2 day ahead inc,0.025,1,16,quantile
Idaho,3 day ahead inc,0.025,1,16,quantile
Idaho,4 day ahead inc,0.025,1,16,quantile
Idaho,5 day ahead inc,0.025,1,16,quantile
Idaho,6 day ahead inc,0.025,1,16,quantile
Idaho,7 day ahead inc,0.025,1,16,quantile
Hawaii,1 day ahead inc,0.025,0,15,quantile
Hawaii,2 day ahead inc,0.025,0,15,quantile
Hawaii,3 day ahead inc,0.025,1,15,quantile
Hawaii,4 day ahead inc,0.025,1,15,quantile
Hawaii,5 day ahead inc,0.025,1,15,quantile
Hawaii,6 day ahead inc,0.025,1,15,quantile
Hawaii,7 day ahead inc,0.025,1,15,quantile
Georgia,1 day ahead inc,0.025,4,13,quantile
Georgia,2 day ahead inc,0.025,20.975,13,quantile
Georgia,3 day ahead inc,0.025,21.975,13,quantile
Georgia,4 day ahead inc,0.025,22,13,quantile
Georgia,5 day ahead inc,0.025,22,13,quantile
Georgia,6 day ahead inc,0.025,23,13,quantile
Georgia,7 day ahead inc,0.025,23.975,13,quantile
Florida,1 day ahead inc,0.025,22,12,quantile
Florida,2 day ahead inc,0.025,26,12,quantile
Florida,3 day ahead inc,0.025,26,12,quantile
Florida,4 day ahead inc,0.025,30,12,quantile
Florida,5 day ahead inc,0.025,29,12,quantile
Florida,6 day ahead inc,0.025,30.975,12,quantile
Florida,7 day ahead inc,0.025,31,12,quantile
District of Columbia,1 day ahead inc,0.025,2,11,quantile
District of Columbia,2 day ahead inc,0.025,1,11,quantile
District of Columbia,3 day ahead inc,0.025,1,11,quantile
District of Columbia,4 day ahead inc,0.025,1,11,quantile
District of Columbia,5 day ahead inc,0.025,1,11,quantile
District of Columbia,6 day ahead inc,0.025,1,11,quantile
District of Columbia,7 day ahead inc,0.025,1,11,quantile
Delaware,1 day ahead inc,0.025,0,10,quantile
Delaware,2 day ahead inc,0.025,0,10,quantile
Delaware,3 day ahead inc,0.025,0,10,quantile
Delaware,4 day ahead inc,0.025,0,10,quantile
Delaware,5 day ahead inc,0.025,0,10,quantile
Delaware,6 day ahead inc,0.025,0,10,quantile
Delaware,7 day ahead inc,0.025,0,10,quantile
Connecticut,1 day ahead inc,0.025,15,9,quantile
Connecticut,2 day ahead inc,0.025,23,9,quantile
Connecticut,3 day ahead inc,0.025,26.975,9,quantile
Connecticut,4 day ahead inc,0.025,24.975,9,quantile
Connecticut,5 day ahead inc,0.025,28.975,9,quantile
Connecticut,6 day ahead inc,0.025,30,9,quantile
Connecticut,7 day ahead inc,0.025,31.975,9,quantile
Colorado,1 day ahead inc,0.025,9,8,quantile
Colorado,2 day ahead inc,0.025,8,8,quantile
Colorado,3 day ahead inc,0.025,8,8,quantile
Colorado,4 day ahead inc,0.025,8,8,quantile
Colorado,5 day ahead inc,0.025,7,8,quantile
Colorado,6 day ahead inc,0.025,7,8,quantile
Colorado,7 day ahead inc,0.025,7,8,quantile
California,1 day ahead inc,0.025,24,6,quantile
California,2 day ahead inc,0.025,23,6,quantile
California,3 day ahead inc,0.025,23,6,quantile
California,4 day ahead inc,0.025,23,6,quantile
California,5 day ahead inc,0.025,24.975,6,quantile
California,6 day ahead inc,0.025,26,6,quantile
California,7 day ahead inc,0.025,23,6,quantile
Arkansas,1 day ahead inc,0.025,1,5,quantile
Arkansas,2 day ahead inc,0.025,1,5,quantile
Arkansas,3 day ahead inc,0.025,1,5,quantile
Arkansas,4 day ahead inc,0.025,1,5,quantile
Arkansas,5 day ahead inc,0.025,1,5,quantile
Arkansas,6 day ahead inc,0.025,1,5,quantile
Arkansas,7 day ahead inc,0.025,1,5,quantile
Arizona,1 day ahead inc,0.025,4,4,quantile
Arizona,2 day ahead inc,0.025,3,4,quantile
Arizona,3 day ahead inc,0.025,4,4,quantile
Arizona,4 day ahead inc,0.025,4,4,quantile
Arizona,5 day ahead inc,0.025,4,4,quantile
Arizona,6 day ahead inc,0.025,5,4,quantile
Arizona,7 day ahead inc,0.025,5,4,quantile
Alaska,1 day ahead inc,0.025,0,2,quantile
Alaska,2 day ahead inc,0.025,0,2,quantile
Alaska,3 day ahead inc,0.025,0,2,quantile
Alaska,4 day ahead inc,0.025,1,2,quantile
Alaska,5 day ahead inc,0.025,0,2,quantile
Alaska,6 day ahead inc,0.025,1,2,quantile
Alaska,7 day ahead inc,0.025,1,2,quantile
Alabama,1 day ahead inc,0.025,1,1,quantile
Alabama,2 day ahead inc,0.025,4,1,quantile
Alabama,3 day ahead inc,0.025,4,1,quantile
Alabama,4 day ahead inc,0.025,5,1,quantile
Alabama,5 day ahead inc,0.025,5,1,quantile
Alabama,6 day ahead inc,0.025,5,1,quantile
Alabama,7 day ahead inc,0.025,5,1,quantile
Wyoming,1 day ahead inc,0.975,0,56,quantile
Wyoming,2 day ahead inc,0.975,0,56,quantile
Wyoming,3 day ahead inc,0.975,1,56,quantile
Wyoming,4 day ahead inc,0.975,1,56,quantile
Wyoming,5 day ahead inc,0.975,1,56,quantile
Wyoming,6 day ahead inc,0.975,2,56,quantile
Wyoming,7 day ahead inc,0.975,2,56,quantile
Wisconsin,1 day ahead inc,0.975,36,55,quantile
Wisconsin,2 day ahead inc,0.975,38.025,55,quantile
Wisconsin,3 day ahead inc,0.975,41,55,quantile
Wisconsin,4 day ahead inc,0.975,49,55,quantile
Wisconsin,5 day ahead inc,0.975,53.025,55,quantile
Wisconsin,6 day ahead inc,0.975,57.05,55,quantile
Wisconsin,7 day ahead inc,0.975,61,55,quantile
West Virginia,1 day ahead inc,0.975,21.025,54,quantile
West Virginia,2 day ahead inc,0.975,18.025,54,quantile
West Virginia,3 day ahead inc,0.975,19.025,54,quantile
West Virginia,4 day ahead inc,0.975,20,54,quantile
West Virginia,5 day ahead inc,0.975,23,54,quantile
West Virginia,6 day ahead inc,0.975,22,54,quantile
West Virginia,7 day ahead inc,0.975,27,54,quantile
Washington,1 day ahead inc,0.975,33,53,quantile
Washington,2 day ahead inc,0.975,34,53,quantile
Washington,3 day ahead inc,0.975,33,53,quantile
Washington,4 day ahead inc,0.975,34,53,quantile
Washington,5 day ahead inc,0.975,33,53,quantile
Washington,6 day ahead inc,0.975,34,53,quantile
Washington,7 day ahead inc,0.975,31,53,quantile
Virginia,1 day ahead inc,0.975,31,51,quantile
Virginia,2 day ahead inc,0.975,34,51,quantile
Virginia,3 day ahead inc,0.975,37.025,51,quantile
Virginia,4 day ahead inc,0.975,43,51,quantile
Virginia,5 day ahead inc,0.975,49,51,quantile
Virginia,6 day ahead inc,0.975,69.025,51,quantile
Virginia,7 day ahead inc,0.975,77.025,51,quantile
Vermont,1 day ahead inc,0.975,5,50,quantile
Vermont,2 day ahead inc,0.975,3,50,quantile
Vermont,3 day ahead inc,0.975,3,50,quantile
Vermont,4 day ahead inc,0.975,3,50,quantile
Vermont,5 day ahead inc,0.975,3,50,quantile
Vermont,6 day ahead inc,0.975,3,50,quantile
Vermont,7 day ahead inc,0.975,3,50,quantile
Utah,1 day ahead inc,0.975,7,49,quantile
Utah,2 day ahead inc,0.975,7,49,quantile
Utah,3 day ahead inc,0.975,7.02499999999998,49,quantile
Utah,4 day ahead inc,0.975,9,49,quantile
Utah,5 day ahead inc,0.975,9,49,quantile
Utah,6 day ahead inc,0.975,9,49,quantile
Utah,7 day ahead inc,0.975,10,49,quantile
Texas,1 day ahead inc,0.975,71,48,quantile
Texas,2 day ahead inc,0.975,75.05,48,quantile
Texas,3 day ahead inc,0.975,86.0999999999999,48,quantile
Texas,4 day ahead inc,0.975,92.025,48,quantile
Texas,5 day ahead inc,0.975,96.1249999999999,48,quantile
Texas,6 day ahead inc,0.975,115.025,48,quantile
Texas,7 day ahead inc,0.975,125,48,quantile
Tennessee,1 day ahead inc,0.975,39,47,quantile
Tennessee,2 day ahead inc,0.975,45.05,47,quantile
Tennessee,3 day ahead inc,0.975,40,47,quantile
Tennessee,4 day ahead inc,0.975,45.025,47,quantile
Tennessee,5 day ahead inc,0.975,48,47,quantile
Tennessee,6 day ahead inc,0.975,52.025,47,quantile
Tennessee,7 day ahead inc,0.975,55.025,47,quantile
South Dakota,1 day ahead inc,0.975,2,46,quantile
South Dakota,2 day ahead inc,0.975,3,46,quantile
South Dakota,3 day ahead inc,0.975,4,46,quantile
South Dakota,4 day ahead inc,0.975,4,46,quantile
South Dakota,5 day ahead inc,0.975,5,46,quantile
South Dakota,6 day ahead inc,0.975,6,46,quantile
South Dakota,7 day ahead inc,0.975,7,46,quantile
South Carolina,1 day ahead inc,0.975,15,45,quantile
South Carolina,2 day ahead inc,0.975,16,45,quantile
South Carolina,3 day ahead inc,0.975,19.025,45,quantile
South Carolina,4 day ahead inc,0.975,20,45,quantile
South Carolina,5 day ahead inc,0.975,23,45,quantile
South Carolina,6 day ahead inc,0.975,22,45,quantile
South Carolina,7 day ahead inc,0.975,25,45,quantile
Rhode Island,1 day ahead inc,0.975,30.025,44,quantile
Rhode Island,2 day ahead inc,0.975,34.025,44,quantile
Rhode Island,3 day ahead inc,0.975,36.025,44,quantile
Rhode Island,4 day ahead inc,0.975,42,44,quantile
Rhode Island,5 day ahead inc,0.975,44,44,quantile
Rhode Island,6 day ahead inc,0.975,50,44,quantile
Rhode Island,7 day ahead inc,0.975,53.0749999999999,44,quantile
Pennsylvania,1 day ahead inc,0.975,67,42,quantile
Pennsylvania,2 day ahead inc,0.975,79.025,42,quantile
Pennsylvania,3 day ahead inc,0.975,83.025,42,quantile
Pennsylvania,4 day ahead inc,0.975,86,42,quantile
Pennsylvania,5 day ahead inc,0.975,91.0999999999999,42,quantile
Pennsylvania,6 day ahead inc,0.975,94,42,quantile
Pennsylvania,7 day ahead inc,0.975,91,42,quantile
Oregon,1 day ahead inc,0.975,6,41,quantile
Oregon,2 day ahead inc,0.975,6,41,quantile
Oregon,3 day ahead inc,0.975,7,41,quantile
Oregon,4 day ahead inc,0.975,7,41,quantile
Oregon,5 day ahead inc,0.975,8,41,quantile
Oregon,6 day ahead inc,0.975,9,41,quantile
Oregon,7 day ahead inc,0.975,9,41,quantile
Oklahoma,1 day ahead inc,0.975,21,40,quantile
Oklahoma,2 day ahead inc,0.975,25,40,quantile
Oklahoma,3 day ahead inc,0.975,26,40,quantile
Oklahoma,4 day ahead inc,0.975,29,40,quantile
Oklahoma,5 day ahead inc,0.975,35,40,quantile
Oklahoma,6 day ahead inc,0.975,34,40,quantile
Oklahoma,7 day ahead inc,0.975,37,40,quantile
Ohio,1 day ahead inc,0.975,60,39,quantile
Ohio,2 day ahead inc,0.975,64,39,quantile
Ohio,3 day ahead inc,0.975,61,39,quantile
Ohio,4 day ahead inc,0.975,66.025,39,quantile
Ohio,5 day ahead inc,0.975,67,39,quantile
Ohio,6 day ahead inc,0.975,65.025,39,quantile
Ohio,7 day ahead inc,0.975,64.025,39,quantile
North Dakota,1 day ahead inc,0.975,39.025,38,quantile
North Dakota,2 day ahead inc,0.975,34.025,38,quantile
North Dakota,3 day ahead inc,0.975,35.025,38,quantile
North Dakota,4 day ahead inc,0.975,34.025,38,quantile
North Dakota,5 day ahead inc,0.975,39.0749999999999,38,quantile
North Dakota,6 day ahead inc,0.975,35,38,quantile
North Dakota,7 day ahead inc,0.975,37,38,quantile
North Carolina,1 day ahead inc,0.975,47.05,37,quantile
North Carolina,2 day ahead inc,0.975,51.025,37,quantile
North Carolina,3 day ahead inc,0.975,59,37,quantile
North Carolina,4 day ahead inc,0.975,64,37,quantile
North Carolina,5 day ahead inc,0.975,63.025,37,quantile
North Carolina,6 day ahead inc,0.975,75.025,37,quantile
North Carolina,7 day ahead inc,0.975,76.025,37,quantile
New York,1 day ahead inc,0.975,1733.2,36,quantile
New York,2 day ahead inc,0.975,1820,36,quantile
New York,3 day ahead inc,0.975,1878.525,36,quantile
New York,4 day ahead inc,0.975,1724.025,36,quantile
New York,5 day ahead inc,0.975,1594.625,36,quantile
New York,6 day ahead inc,0.975,1544.5,36,quantile
New York,7 day ahead inc,0.975,1461.425,36,quantile
New Mexico,1 day ahead inc,0.975,17,35,quantile
New Mexico,2 day ahead inc,0.975,21,35,quantile
New Mexico,3 day ahead inc,0.975,22.025,35,quantile
New Mexico,4 day ahead inc,0.975,26,35,quantile
New Mexico,5 day ahead inc,0.975,31,35,quantile
New Mexico,6 day ahead inc,0.975,33,35,quantile
New Mexico,7 day ahead inc,0.975,37.025,35,quantile
New Jersey,1 day ahead inc,0.975,554.075,34,quantile
New Jersey,2 day ahead inc,0.975,630.05,34,quantile
New Jersey,3 day ahead inc,0.975,799.2,34,quantile
New Jersey,4 day ahead inc,0.975,905.3,34,quantile
New Jersey,5 day ahead inc,0.975,908.05,34,quantile
New Jersey,6 day ahead inc,0.975,884.724999999999,34,quantile
New Jersey,7 day ahead inc,0.975,954.224999999999,34,quantile
New Hampshire,1 day ahead inc,0.975,8,33,quantile
New Hampshire,2 day ahead inc,0.975,6,33,quantile
New Hampshire,3 day ahead inc,0.975,7,33,quantile
New Hampshire,4 day ahead inc,0.975,8,33,quantile
New Hampshire,5 day ahead inc,0.975,9,33,quantile
New Hampshire,6 day ahead inc,0.975,10,33,quantile
New Hampshire,7 day ahead inc,0.975,10,33,quantile
Nevada,1 day ahead inc,0.975,24,32,quantile
Nevada,2 day ahead inc,0.975,32,32,quantile
Nevada,3 day ahead inc,0.975,35.05,32,quantile
Nevada,4 day ahead inc,0.975,44,32,quantile
Nevada,5 day ahead inc,0.975,49.025,32,quantile
Nevada,6 day ahead inc,0.975,57,32,quantile
Nevada,7 day ahead inc,0.975,60.025,32,quantile
Nebraska,1 day ahead inc,0.975,7,31,quantile
Nebraska,2 day ahead inc,0.975,8,31,quantile
Nebraska,3 day ahead inc,0.975,10,31,quantile
Nebraska,4 day ahead inc,0.975,11,31,quantile
Nebraska,5 day ahead inc,0.975,12,31,quantile
Nebraska,6 day ahead inc,0.975,15,31,quantile
Nebraska,7 day ahead inc,0.975,16,31,quantile
Montana,1 day ahead inc,0.975,3,30,quantile
Montana,2 day ahead inc,0.975,2,30,quantile
Montana,3 day ahead inc,0.975,3,30,quantile
Montana,4 day ahead inc,0.975,5,30,quantile
Montana,5 day ahead inc,0.975,6,30,quantile
Montana,6 day ahead inc,0.975,8,30,quantile
Montana,7 day ahead inc,0.975,9,30,quantile
Missouri,1 day ahead inc,0.975,16,29,quantile
Missouri,2 day ahead inc,0.975,18.025,29,quantile
Missouri,3 day ahead inc,0.975,21,29,quantile
Missouri,4 day ahead inc,0.975,24.025,29,quantile
Missouri,5 day ahead inc,0.975,26,29,quantile
Missouri,6 day ahead inc,0.975,29,29,quantile
Missouri,7 day ahead inc,0.975,28,29,quantile
Mississippi,1 day ahead inc,0.975,18,28,quantile
Mississippi,2 day ahead inc,0.975,19,28,quantile
Mississippi,3 day ahead inc,0.975,19,28,quantile
Mississippi,4 day ahead inc,0.975,21,28,quantile
Mississippi,5 day ahead inc,0.975,23,28,quantile
Mississippi,6 day ahead inc,0.975,23.025,28,quantile
Mississippi,7 day ahead inc,0.975,23,28,quantile
Minnesota,1 day ahead inc,0.975,18,27,quantile
Minnesota,2 day ahead inc,0.975,18,27,quantile
Minnesota,3 day ahead inc,0.975,21,27,quantile
Minnesota,4 day ahead inc,0.975,23,27,quantile
Minnesota,5 day ahead inc,0.975,24,27,quantile
Minnesota,6 day ahead inc,0.975,26,27,quantile
Minnesota,7 day ahead inc,0.975,27,27,quantile
Michigan,1 day ahead inc,0.975,331.05,26,quantile
Michigan,2 day ahead inc,0.975,345,26,quantile
Michigan,3 day ahead inc,0.975,330.05,26,quantile
Michigan,4 day ahead inc,0.975,362.2,26,quantile
Michigan,5 day ahead inc,0.975,364.175,26,quantile
Michigan,6 day ahead inc,0.975,360.05,26,quantile
Michigan,7 day ahead inc,0.975,307.025,26,quantile
Massachusetts,1 day ahead inc,0.975,171.025,25,quantile
Massachusetts,2 day ahead inc,0.975,236.125,25,quantile
Massachusetts,3 day ahead inc,0.975,267.525,25,quantile
Massachusetts,4 day ahead inc,0.975,307.225,25,quantile
Massachusetts,5 day ahead inc,0.975,358.175,25,quantile
Massachusetts,6 day ahead inc,0.975,431.2,25,quantile
Massachusetts,7 day ahead inc,0.975,650.5,25,quantile
Maryland,1 day ahead inc,0.975,57,24,quantile
Maryland,2 day ahead inc,0.975,65,24,quantile
Maryland,3 day ahead inc,0.975,75.025,24,quantile
Maryland,4 day ahead inc,0.975,107.075,24,quantile
Maryland,5 day ahead inc,0.975,112.025,24,quantile
Maryland,6 day ahead inc,0.975,151.1,24,quantile
Maryland,7 day ahead inc,0.975,173,24,quantile
Maine,1 day ahead inc,0.975,7,23,quantile
Maine,2 day ahead inc,0.975,10,23,quantile
Maine,3 day ahead inc,0.975,11,23,quantile
Maine,4 day ahead inc,0.975,10.025,23,quantile
Maine,5 day ahead inc,0.975,13,23,quantile
Maine,6 day ahead inc,0.975,12,23,quantile
Maine,7 day ahead inc,0.975,14,23,quantile
Louisiana,1 day ahead inc,0.975,89,22,quantile
Louisiana,2 day ahead inc,0.975,86.05,22,quantile
Louisiana,3 day ahead inc,0.975,80,22,quantile
Louisiana,4 day ahead inc,0.975,67,22,quantile
Louisiana,5 day ahead inc,0.975,64,22,quantile
Louisiana,6 day ahead inc,0.975,54,22,quantile
Louisiana,7 day ahead inc,0.975,46,22,quantile
Kentucky,1 day ahead inc,0.975,25,21,quantile
Kentucky,2 day ahead inc,0.975,33.025,21,quantile
Kentucky,3 day ahead inc,0.975,33,21,quantile
Kentucky,4 day ahead inc,0.975,43,21,quantile
Kentucky,5 day ahead inc,0.975,54,21,quantile
Kentucky,6 day ahead inc,0.975,72.025,21,quantile
Kentucky,7 day ahead inc,0.975,78.025,21,quantile
Kansas,1 day ahead inc,0.975,11,20,quantile
Kansas,2 day ahead inc,0.975,12,20,quantile
Kansas,3 day ahead inc,0.975,13.025,20,quantile
Kansas,4 day ahead inc,0.975,14.025,20,quantile
Kansas,5 day ahead inc,0.975,17.025,20,quantile
Kansas,6 day ahead inc,0.975,18.025,20,quantile
Kansas,7 day ahead inc,0.975,19,20,quantile
Iowa,1 day ahead inc,0.975,16.025,19,quantile
Iowa,2 day ahead inc,0.975,16,19,quantile
Iowa,3 day ahead inc,0.975,17,19,quantile
Iowa,4 day ahead inc,0.975,18.025,19,quantile
Iowa,5 day ahead inc,0.975,20,19,quantile
Iowa,6 day ahead inc,0.975,26,19,quantile
Iowa,7 day ahead inc,0.975,25,19,quantile
Indiana,1 day ahead inc,0.975,63.025,18,quantile
Indiana,2 day ahead inc,0.975,75,18,quantile
Indiana,3 day ahead inc,0.975,88.05,18,quantile
Indiana,4 day ahead inc,0.975,103.05,18,quantile
Indiana,5 day ahead inc,0.975,112.05,18,quantile
Indiana,6 day ahead inc,0.975,117,18,quantile
Indiana,7 day ahead inc,0.975,149,18,quantile
Illinois,1 day ahead inc,0.975,163.025,17,quantile
Illinois,2 day ahead inc,0.975,181.2,17,quantile
Illinois,3 day ahead inc,0.975,193.125,17,quantile
Illinois,4 day ahead inc,0.975,247.2,17,quantile
Illinois,5 day ahead inc,0.975,348.125,17,quantile
Illinois,6 day ahead inc,0.975,264.25,17,quantile
Illinois,7 day ahead inc,0.975,424.25,17,quantile
Idaho,1 day ahead inc,0.975,4,16,quantile
Idaho,2 day ahead inc,0.975,5,16,quantile
Idaho,3 day ahead inc,0.975,5,16,quantile
Idaho,4 day ahead inc,0.975,5,16,quantile
Idaho,5 day ahead inc,0.975,5.02499999999998,16,quantile
Idaho,6 day ahead inc,0.975,6,16,quantile
Idaho,7 day ahead inc,0.975,6,16,quantile
Hawaii,1 day ahead inc,0.975,31,15,quantile
Hawaii,2 day ahead inc,0.975,23.025,15,quantile
Hawaii,3 day ahead inc,0.975,26,15,quantile
Hawaii,4 day ahead inc,0.975,28.025,15,quantile
Hawaii,5 day ahead inc,0.975,49.05,15,quantile
Hawaii,6 day ahead inc,0.975,39.025,15,quantile
Hawaii,7 day ahead inc,0.975,34.025,15,quantile
Georgia,1 day ahead inc,0.975,66.025,13,quantile
Georgia,2 day ahead inc,0.975,96.025,13,quantile
Georgia,3 day ahead inc,0.975,112,13,quantile
Georgia,4 day ahead inc,0.975,142.025,13,quantile
Georgia,5 day ahead inc,0.975,152.025,13,quantile
Georgia,6 day ahead inc,0.975,166.075,13,quantile
Georgia,7 day ahead inc,0.975,182,13,quantile
Florida,1 day ahead inc,0.975,119,12,quantile
Florida,2 day ahead inc,0.975,144,12,quantile
Florida,3 day ahead inc,0.975,169.025,12,quantile
Florida,4 day ahead inc,0.975,207,12,quantile
Florida,5 day ahead inc,0.975,248.125,12,quantile
Florida,6 day ahead inc,0.975,266.175,12,quantile
Florida,7 day ahead inc,0.975,394.05,12,quantile
District of Columbia,1 day ahead inc,0.975,11,11,quantile
District of Columbia,2 day ahead inc,0.975,10,11,quantile
District of Columbia,3 day ahead inc,0.975,10,11,quantile
District of Columbia,4 day ahead inc,0.975,11,11,quantile
District of Columbia,5 day ahead inc,0.975,10,11,quantile
District of Columbia,6 day ahead inc,0.975,10,11,quantile
District of Columbia,7 day ahead inc,0.975,10,11,quantile
Delaware,1 day ahead inc,0.975,6,10,quantile
Delaware,2 day ahead inc,0.975,5.02499999999998,10,quantile
Delaware,3 day ahead inc,0.975,6,10,quantile
Delaware,4 day ahead inc,0.975,6,10,quantile
Delaware,5 day ahead inc,0.975,5,10,quantile
Delaware,6 day ahead inc,0.975,5,10,quantile
Delaware,7 day ahead inc,0.975,5,10,quantile
Connecticut,1 day ahead inc,0.975,116.05,9,quantile
Connecticut,2 day ahead inc,0.975,137.075,9,quantile
Connecticut,3 day ahead inc,0.975,187.1,9,quantile
Connecticut,4 day ahead inc,0.975,186.025,9,quantile
Connecticut,5 day ahead inc,0.975,232.025,9,quantile
Connecticut,6 day ahead inc,0.975,248.025,9,quantile
Connecticut,7 day ahead inc,0.975,328.125,9,quantile
Colorado,1 day ahead inc,0.975,45.025,8,quantile
Colorado,2 day ahead inc,0.975,44.025,8,quantile
Colorado,3 day ahead inc,0.975,47,8,quantile
Colorado,4 day ahead inc,0.975,45.025,8,quantile
Colorado,5 day ahead inc,0.975,41,8,quantile
Colorado,6 day ahead inc,0.975,43,8,quantile
Colorado,7 day ahead inc,0.975,42,8,quantile
California,1 day ahead inc,0.975,118.025,6,quantile
California,2 day ahead inc,0.975,122,6,quantile
California,3 day ahead inc,0.975,135.025,6,quantile
California,4 day ahead inc,0.975,142,6,quantile
California,5 day ahead inc,0.975,151.1,6,quantile
California,6 day ahead inc,0.975,147.1,6,quantile
California,7 day ahead inc,0.975,163.075,6,quantile
Arkansas,1 day ahead inc,0.975,8,5,quantile
Arkansas,2 day ahead inc,0.975,10,5,quantile
Arkansas,3 day ahead inc,0.975,9,5,quantile
Arkansas,4 day ahead inc,0.975,9,5,quantile
Arkansas,5 day ahead inc,0.975,11,5,quantile
Arkansas,6 day ahead inc,0.975,12,5,quantile
Arkansas,7 day ahead inc,0.975,12,5,quantile
Arizona,1 day ahead inc,0.975,27,4,quantile
Arizona,2 day ahead inc,0.975,30,4,quantile
Arizona,3 day ahead inc,0.975,31.025,4,quantile
Arizona,4 day ahead inc,0.975,36,4,quantile
Arizona,5 day ahead inc,0.975,39.05,4,quantile
Arizona,6 day ahead inc,0.975,39,4,quantile
