target_end_date,location,value,type,quantile,forecast_date,target
2024-01-05,29,83.78,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,29,83.2,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,29,82.62,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,29,82.03,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,29,81.39,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,29,80.7,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,29,79.97,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,29,79.23,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,29,78.5,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,29,77.82,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,29,77.2,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,29,76.69,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,29,76.29,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,29,75.99,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,29,75.79,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,29,75.66,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,29,75.58,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,29,75.54,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,29,75.52,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,29,75.5,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,29,75.46,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,29,75.39,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,29,75.27,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,29,75.08,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,29,74.8,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,29,74.43,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,30,15.96,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,30,15.84,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,30,15.73,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,30,15.63,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,30,15.52,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,30,15.42,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,30,15.3,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,30,15.18,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,30,15.04,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,30,14.88,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,30,14.71,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,30,14.54,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,30,14.37,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,30,14.22,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,30,14.09,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,30,13.99,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,30,13.93,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,30,13.91,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,30,13.91,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,30,13.93,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,30,13.97,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,30,14.02,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,30,14.07,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,30,14.12,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,30,14.16,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,30,14.19,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,30,14.19,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,30,14.17,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,30,14.11,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,30,14.02,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,31,26.6,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,31,26.2,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,31,25.84,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,31,25.52,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,31,25.22,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,31,24.96,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,31,24.72,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,31,24.51,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,31,24.31,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,31,24.14,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,31,23.98,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,31,23.83,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,31,23.68,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,31,23.55,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,31,23.41,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,31,23.28,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,31,23.14,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,31,23.01,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,31,22.87,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,31,22.74,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,31,22.61,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,31,22.5,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,31,22.4,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,31,22.31,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,31,22.24,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,31,22.19,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,31,22.16,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,31,22.16,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,31,22.19,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,31,22.25,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,32,27.18,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,32,27.11,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,32,27.05,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,32,27.0,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,32,26.97,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,32,26.94,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,32,26.93,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,32,26.94,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,32,26.96,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,32,27.0,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,32,27.06,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,32,27.12,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,32,27.19,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,32,27.26,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,32,27.33,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,32,27.39,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,32,27.44,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,32,27.48,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,32,27.51,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,32,27.54,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,32,27.57,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,32,27.61,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,32,27.65,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,32,27.69,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,32,27.75,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,32,27.83,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,32,27.92,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,32,28.04,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,32,28.17,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,32,28.34,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,33,15.16,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,33,15.07,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,33,14.99,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,33,14.92,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,33,14.86,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,33,14.79,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,33,14.72,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,33,14.64,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,33,14.55,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,33,14.45,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,33,14.33,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,33,14.21,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,33,14.09,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,33,13.98,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,33,13.87,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,33,13.78,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,33,13.7,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,33,13.64,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,33,13.59,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,33,13.55,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,33,13.51,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,33,13.48,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,33,13.44,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,33,13.4,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,33,13.35,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,33,13.28,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,33,13.2,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,33,13.1,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,33,12.98,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,33,12.83,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,34,98.83,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,34,98.01,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,34,97.26,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,34,96.58,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,34,95.95,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,34,95.33,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,34,94.72,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,34,94.08,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,34,93.39,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,34,92.64,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,34,91.84,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,34,91.01,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,34,90.16,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,34,89.31,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,34,88.49,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,34,87.72,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,34,86.99,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,34,86.33,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,34,85.73,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,34,85.19,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,34,84.71,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,34,84.3,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,34,83.94,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,34,83.66,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,34,83.43,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,34,83.27,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,34,83.18,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,34,83.15,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,34,83.19,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,34,83.3,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,35,15.02,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,35,14.9,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,35,14.79,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,35,14.68,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,35,14.58,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,35,14.49,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,35,14.41,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,35,14.35,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,35,14.3,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,35,14.27,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,35,14.26,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,35,14.26,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,35,14.27,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,35,14.3,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,35,14.32,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,35,14.36,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,35,14.4,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,35,14.44,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,35,14.48,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,35,14.52,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,35,14.56,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,35,14.59,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,35,14.62,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,35,14.64,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,35,14.65,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,35,14.65,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,35,14.65,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,35,14.63,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,35,14.59,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,35,14.54,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,36,277.72,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,36,276.52,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,36,275.41,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,36,274.36,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,36,273.32,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,36,272.25,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,36,271.1,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,36,269.83,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,36,268.38,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,36,266.73,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,36,264.93,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,36,263.01,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,36,261.04,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,36,259.06,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,36,257.15,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,36,255.34,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,36,253.68,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,36,252.18,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,36,250.84,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,36,249.66,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,36,248.62,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,36,247.72,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,36,246.97,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,36,246.35,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,36,245.86,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,36,245.51,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,36,245.28,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,36,245.17,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,36,245.19,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,36,245.31,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,37,86.58,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,37,86.72,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,37,86.88,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,37,87.06,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,37,87.24,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,37,87.4,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,37,87.53,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,37,87.6,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,37,87.61,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,37,87.54,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,37,87.41,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,37,87.24,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,37,87.07,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,37,86.9,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,37,86.78,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,37,86.71,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,37,86.72,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,37,86.81,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,37,86.94,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,37,87.11,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,37,87.31,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,37,87.5,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,37,87.68,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,37,87.82,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,37,87.92,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,37,87.96,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,37,87.91,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,37,87.77,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,37,87.51,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,37,87.11,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,38,8.39,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,38,8.28,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,38,8.16,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,38,8.05,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,38,7.94,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,38,7.83,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,38,7.72,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,38,7.62,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,38,7.52,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,38,7.43,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,38,7.34,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,38,7.27,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,38,7.19,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,38,7.13,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,38,7.08,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,38,7.03,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,38,7.0,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,38,6.98,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,38,6.96,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,38,6.96,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,38,6.96,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,38,6.96,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,38,6.98,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,38,7.0,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,38,7.02,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,38,7.05,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,38,7.08,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,38,7.12,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,38,7.15,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,38,7.19,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,39,149.15,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,39,147.17,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,39,145.42,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,39,143.86,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,39,142.44,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,39,141.1,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,39,139.79,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,39,138.44,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,39,137.01,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,39,135.45,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,39,133.79,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,39,132.07,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,39,130.34,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,39,128.65,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,39,127.02,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,39,125.52,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,39,124.17,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,39,122.96,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,39,121.89,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,39,120.94,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,39,120.09,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,39,119.34,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,39,118.66,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,39,118.04,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,39,117.48,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,39,116.94,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,39,116.43,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,39,115.92,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,39,115.4,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,39,114.86,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,40,51.46,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,40,51.0,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,40,50.59,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,40,50.23,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,40,49.91,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,40,49.62,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,40,49.34,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,40,49.08,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,40,48.81,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,40,48.54,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,40,48.28,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,40,48.02,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,40,47.78,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,40,47.56,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,40,47.38,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,40,47.24,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,40,47.15,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,40,47.11,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,40,47.11,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,40,47.14,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,40,47.21,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,40,47.31,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,40,47.44,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,40,47.59,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,40,47.76,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,40,47.94,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,40,48.14,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,40,48.34,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,40,48.55,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,40,48.75,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,41,28.4,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,41,28.3,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,41,28.24,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,41,28.2,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,41,28.2,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,41,28.21,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,41,28.25,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,41,28.29,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,41,28.35,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,41,28.41,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,41,28.47,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,41,28.54,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,41,28.62,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,41,28.71,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,41,28.81,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,41,28.92,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,41,29.05,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,41,29.2,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,41,29.35,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,41,29.5,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,41,29.66,point,NA,2024-01-01,20 day ahead inc hosp
