target_end_date,location,value,type,quantile,forecast_date,target
2023-12-25,13,68.16,point,NA,2023-12-18,7 day ahead inc hosp
2023-12-26,13,68.7,point,NA,2023-12-18,8 day ahead inc hosp
2023-12-27,13,69.2,point,NA,2023-12-18,9 day ahead inc hosp
2023-12-28,13,69.68,point,NA,2023-12-18,10 day ahead inc hosp
2023-12-29,13,70.15,point,NA,2023-12-18,11 day ahead inc hosp
2023-12-30,13,70.63,point,NA,2023-12-18,12 day ahead inc hosp
2023-12-31,13,71.13,point,NA,2023-12-18,13 day ahead inc hosp
2024-01-01,13,71.67,point,NA,2023-12-18,14 day ahead inc hosp
2024-01-02,13,72.26,point,NA,2023-12-18,15 day ahead inc hosp
2024-01-03,13,72.91,point,NA,2023-12-18,16 day ahead inc hosp
2024-01-04,13,73.61,point,NA,2023-12-18,17 day ahead inc hosp
2024-01-05,13,74.33,point,NA,2023-12-18,18 day ahead inc hosp
2024-01-06,13,75.05,point,NA,2023-12-18,19 day ahead inc hosp
2024-01-07,13,75.75,point,NA,2023-12-18,20 day ahead inc hosp
2024-01-08,13,76.41,point,NA,2023-12-18,21 day ahead inc hosp
2024-01-09,13,77.0,point,NA,2023-12-18,22 day ahead inc hosp
2024-01-10,13,77.5,point,NA,2023-12-18,23 day ahead inc hosp
2024-01-11,13,77.93,point,NA,2023-12-18,24 day ahead inc hosp
2024-01-12,13,78.29,point,NA,2023-12-18,25 day ahead inc hosp
2024-01-13,13,78.6,point,NA,2023-12-18,26 day ahead inc hosp
2024-01-14,13,78.87,point,NA,2023-12-18,27 day ahead inc hosp
2024-01-15,13,79.12,point,NA,2023-12-18,28 day ahead inc hosp
2024-01-16,13,79.35,point,NA,2023-12-18,29 day ahead inc hosp
2024-01-17,13,79.58,point,NA,2023-12-18,30 day ahead inc hosp
2024-01-18,13,79.82,point,NA,2023-12-18,31 day ahead inc hosp
2024-01-19,13,80.08,point,NA,2023-12-18,32 day ahead inc hosp
2024-01-20,13,80.38,point,NA,2023-12-18,33 day ahead inc hosp
2024-01-21,13,80.73,point,NA,2023-12-18,34 day ahead inc hosp
2024-01-22,13,81.14,point,NA,2023-12-18,35 day ahead inc hosp
2024-01-23,13,81.63,point,NA,2023-12-18,36 day ahead inc hosp
2023-12-18,15,11.87,point,NA,2023-12-18,0 day ahead inc hosp
2023-12-19,15,11.91,point,NA,2023-12-18,1 day ahead inc hosp
2023-12-20,15,11.96,point,NA,2023-12-18,2 day ahead inc hosp
2023-12-21,15,12.0,point,NA,2023-12-18,3 day ahead inc hosp
2023-12-22,15,12.04,point,NA,2023-12-18,4 day ahead inc hosp
2023-12-23,15,12.08,point,NA,2023-12-18,5 day ahead inc hosp
2023-12-24,15,12.12,point,NA,2023-12-18,6 day ahead inc hosp
2023-12-25,15,12.16,point,NA,2023-12-18,7 day ahead inc hosp
2023-12-26,15,12.21,point,NA,2023-12-18,8 day ahead inc hosp
2023-12-27,15,12.25,point,NA,2023-12-18,9 day ahead inc hosp
2023-12-28,15,12.3,point,NA,2023-12-18,10 day ahead inc hosp
2023-12-29,15,12.33,point,NA,2023-12-18,11 day ahead inc hosp
2023-12-30,15,12.36,point,NA,2023-12-18,12 day ahead inc hosp
2023-12-31,15,12.37,point,NA,2023-12-18,13 day ahead inc hosp
2024-01-01,15,12.36,point,NA,2023-12-18,14 day ahead inc hosp
2024-01-02,15,12.33,point,NA,2023-12-18,15 day ahead inc hosp
2024-01-03,15,12.27,point,NA,2023-12-18,16 day ahead inc hosp
2024-01-04,15,12.2,point,NA,2023-12-18,17 day ahead inc hosp
2024-01-05,15,12.11,point,NA,2023-12-18,18 day ahead inc hosp
2024-01-06,15,12.03,point,NA,2023-12-18,19 day ahead inc hosp
2024-01-07,15,11.95,point,NA,2023-12-18,20 day ahead inc hosp
2024-01-08,15,11.9,point,NA,2023-12-18,21 day ahead inc hosp
2024-01-09,15,11.87,point,NA,2023-12-18,22 day ahead inc hosp
2024-01-10,15,11.88,point,NA,2023-12-18,23 day ahead inc hosp
2024-01-11,15,11.92,point,NA,2023-12-18,24 day ahead inc hosp
2024-01-12,15,11.99,point,NA,2023-12-18,25 day ahead inc hosp
2024-01-13,15,12.08,point,NA,2023-12-18,26 day ahead inc hosp
2024-01-14,15,12.17,point,NA,2023-12-18,27 day ahead inc hosp
2024-01-15,15,12.26,point,NA,2023-12-18,28 day ahead inc hosp
2024-01-16,15,12.35,point,NA,2023-12-18,29 day ahead inc hosp
2024-01-17,15,12.42,point,NA,2023-12-18,30 day ahead inc hosp
2024-01-18,15,12.47,point,NA,2023-12-18,31 day ahead inc hosp
2024-01-19,15,12.49,point,NA,2023-12-18,32 day ahead inc hosp
2024-01-20,15,12.47,point,NA,2023-12-18,33 day ahead inc hosp
2024-01-21,15,12.4,point,NA,2023-12-18,34 day ahead inc hosp
2024-01-22,15,12.29,point,NA,2023-12-18,35 day ahead inc hosp
2024-01-23,15,12.11,point,NA,2023-12-18,36 day ahead inc hosp
2023-12-18,16,20.41,point,NA,2023-12-18,0 day ahead inc hosp
2023-12-19,16,20.11,point,NA,2023-12-18,1 day ahead inc hosp
2023-12-20,16,19.79,point,NA,2023-12-18,2 day ahead inc hosp
2023-12-21,16,19.48,point,NA,2023-12-18,3 day ahead inc hosp
2023-12-22,16,19.15,point,NA,2023-12-18,4 day ahead inc hosp
2023-12-23,16,18.83,point,NA,2023-12-18,5 day ahead inc hosp
2023-12-24,16,18.5,point,NA,2023-12-18,6 day ahead inc hosp
2023-12-25,16,18.18,point,NA,2023-12-18,7 day ahead inc hosp
2023-12-26,16,17.85,point,NA,2023-12-18,8 day ahead inc hosp
2023-12-27,16,17.53,point,NA,2023-12-18,9 day ahead inc hosp
2023-12-28,16,17.21,point,NA,2023-12-18,10 day ahead inc hosp
2023-12-29,16,16.9,point,NA,2023-12-18,11 day ahead inc hosp
2023-12-30,16,16.6,point,NA,2023-12-18,12 day ahead inc hosp
2023-12-31,16,16.31,point,NA,2023-12-18,13 day ahead inc hosp
2024-01-01,16,16.04,point,NA,2023-12-18,14 day ahead inc hosp
2024-01-02,16,15.79,point,NA,2023-12-18,15 day ahead inc hosp
2024-01-03,16,15.56,point,NA,2023-12-18,16 day ahead inc hosp
2024-01-04,16,15.35,point,NA,2023-12-18,17 day ahead inc hosp
2024-01-05,16,15.16,point,NA,2023-12-18,18 day ahead inc hosp
2024-01-06,16,14.97,point,NA,2023-12-18,19 day ahead inc hosp
2024-01-07,16,14.8,point,NA,2023-12-18,20 day ahead inc hosp
2024-01-08,16,14.63,point,NA,2023-12-18,21 day ahead inc hosp
2024-01-09,16,14.46,point,NA,2023-12-18,22 day ahead inc hosp
2024-01-10,16,14.29,point,NA,2023-12-18,23 day ahead inc hosp
2024-01-11,16,14.13,point,NA,2023-12-18,24 day ahead inc hosp
2024-01-12,16,13.96,point,NA,2023-12-18,25 day ahead inc hosp
2024-01-13,16,13.78,point,NA,2023-12-18,26 day ahead inc hosp
2024-01-14,16,13.61,point,NA,2023-12-18,27 day ahead inc hosp
2024-01-15,16,13.43,point,NA,2023-12-18,28 day ahead inc hosp
2024-01-16,16,13.25,point,NA,2023-12-18,29 day ahead inc hosp
2024-01-17,16,13.07,point,NA,2023-12-18,30 day ahead inc hosp
2024-01-18,16,12.88,point,NA,2023-12-18,31 day ahead inc hosp
2024-01-19,16,12.69,point,NA,2023-12-18,32 day ahead inc hosp
2024-01-20,16,12.49,point,NA,2023-12-18,33 day ahead inc hosp
2024-01-21,16,12.29,point,NA,2023-12-18,34 day ahead inc hosp
2024-01-22,16,12.09,point,NA,2023-12-18,35 day ahead inc hosp
2024-01-23,16,11.88,point,NA,2023-12-18,36 day ahead inc hosp
2023-12-18,17,169.6,point,NA,2023-12-18,0 day ahead inc hosp
2023-12-19,17,167.67,point,NA,2023-12-18,1 day ahead inc hosp
2023-12-20,17,165.83,point,NA,2023-12-18,2 day ahead inc hosp
2023-12-21,17,164.07,point,NA,2023-12-18,3 day ahead inc hosp
2023-12-22,17,162.38,point,NA,2023-12-18,4 day ahead inc hosp
2023-12-23,17,160.74,point,NA,2023-12-18,5 day ahead inc hosp
2023-12-24,17,159.14,point,NA,2023-12-18,6 day ahead inc hosp
2023-12-25,17,157.54,point,NA,2023-12-18,7 day ahead inc hosp
2023-12-26,17,155.94,point,NA,2023-12-18,8 day ahead inc hosp
2023-12-27,17,154.32,point,NA,2023-12-18,9 day ahead inc hosp
2023-12-28,17,152.68,point,NA,2023-12-18,10 day ahead inc hosp
2023-12-29,17,151.01,point,NA,2023-12-18,11 day ahead inc hosp
2023-12-30,17,149.32,point,NA,2023-12-18,12 day ahead inc hosp
2023-12-31,17,147.6,point,NA,2023-12-18,13 day ahead inc hosp
2024-01-01,17,145.85,point,NA,2023-12-18,14 day ahead inc hosp
2024-01-02,17,144.08,point,NA,2023-12-18,15 day ahead inc hosp
2024-01-03,17,142.27,point,NA,2023-12-18,16 day ahead inc hosp
2024-01-04,17,140.46,point,NA,2023-12-18,17 day ahead inc hosp
2024-01-05,17,138.67,point,NA,2023-12-18,18 day ahead inc hosp
2024-01-06,17,136.91,point,NA,2023-12-18,19 day ahead inc hosp
2024-01-07,17,135.22,point,NA,2023-12-18,20 day ahead inc hosp
2024-01-08,17,133.62,point,NA,2023-12-18,21 day ahead inc hosp
2024-01-09,17,132.13,point,NA,2023-12-18,22 day ahead inc hosp
2024-01-10,17,130.76,point,NA,2023-12-18,23 day ahead inc hosp
2024-01-11,17,129.51,point,NA,2023-12-18,24 day ahead inc hosp
2024-01-12,17,128.34,point,NA,2023-12-18,25 day ahead inc hosp
2024-01-13,17,127.24,point,NA,2023-12-18,26 day ahead inc hosp
2024-01-14,17,126.19,point,NA,2023-12-18,27 day ahead inc hosp
2024-01-15,17,125.15,point,NA,2023-12-18,28 day ahead inc hosp
2024-01-16,17,124.12,point,NA,2023-12-18,29 day ahead inc hosp
2024-01-17,17,123.06,point,NA,2023-12-18,30 day ahead inc hosp
2024-01-18,17,121.95,point,NA,2023-12-18,31 day ahead inc hosp
2024-01-19,17,120.78,point,NA,2023-12-18,32 day ahead inc hosp
2024-01-20,17,119.51,point,NA,2023-12-18,33 day ahead inc hosp
2024-01-21,17,118.13,point,NA,2023-12-18,34 day ahead inc hosp
2024-01-22,17,116.62,point,NA,2023-12-18,35 day ahead inc hosp
2024-01-23,17,114.94,point,NA,2023-12-18,36 day ahead inc hosp
2023-12-18,18,100.15,point,NA,2023-12-18,0 day ahead inc hosp
2023-12-19,18,98.68,point,NA,2023-12-18,1 day ahead inc hosp
2023-12-20,18,97.23,point,NA,2023-12-18,2 day ahead inc hosp
2023-12-21,18,95.81,point,NA,2023-12-18,3 day ahead inc hosp
2023-12-22,18,94.39,point,NA,2023-12-18,4 day ahead inc hosp
2023-12-23,18,92.97,point,NA,2023-12-18,5 day ahead inc hosp
2023-12-24,18,91.53,point,NA,2023-12-18,6 day ahead inc hosp
2023-12-25,18,90.06,point,NA,2023-12-18,7 day ahead inc hosp
2023-12-26,18,88.55,point,NA,2023-12-18,8 day ahead inc hosp
2023-12-27,18,87.0,point,NA,2023-12-18,9 day ahead inc hosp
2023-12-28,18,85.42,point,NA,2023-12-18,10 day ahead inc hosp
2023-12-29,18,83.84,point,NA,2023-12-18,11 day ahead inc hosp
2023-12-30,18,82.27,point,NA,2023-12-18,12 day ahead inc hosp
2023-12-31,18,80.74,point,NA,2023-12-18,13 day ahead inc hosp
2024-01-01,18,79.27,point,NA,2023-12-18,14 day ahead inc hosp
2024-01-02,18,77.88,point,NA,2023-12-18,15 day ahead inc hosp
2024-01-03,18,76.59,point,NA,2023-12-18,16 day ahead inc hosp
2024-01-04,18,75.39,point,NA,2023-12-18,17 day ahead inc hosp
2024-01-05,18,74.24,point,NA,2023-12-18,18 day ahead inc hosp
2024-01-06,18,73.14,point,NA,2023-12-18,19 day ahead inc hosp
2024-01-07,18,72.04,point,NA,2023-12-18,20 day ahead inc hosp
2024-01-08,18,70.95,point,NA,2023-12-18,21 day ahead inc hosp
2024-01-09,18,69.82,point,NA,2023-12-18,22 day ahead inc hosp
2024-01-10,18,68.65,point,NA,2023-12-18,23 day ahead inc hosp
2024-01-11,18,67.43,point,NA,2023-12-18,24 day ahead inc hosp
2024-01-12,18,66.19,point,NA,2023-12-18,25 day ahead inc hosp
2024-01-13,18,64.93,point,NA,2023-12-18,26 day ahead inc hosp
2024-01-14,18,63.66,point,NA,2023-12-18,27 day ahead inc hosp
2024-01-15,18,62.4,point,NA,2023-12-18,28 day ahead inc hosp
2024-01-16,18,61.16,point,NA,2023-12-18,29 day ahead inc hosp
2024-01-17,18,59.94,point,NA,2023-12-18,30 day ahead inc hosp
2024-01-18,18,58.76,point,NA,2023-12-18,31 day ahead inc hosp
2024-01-19,18,57.63,point,NA,2023-12-18,32 day ahead inc hosp
2024-01-20,18,56.56,point,NA,2023-12-18,33 day ahead inc hosp
2024-01-21,18,55.57,point,NA,2023-12-18,34 day ahead inc hosp
2024-01-22,18,54.66,point,NA,2023-12-18,35 day ahead inc hosp
2024-01-23,18,53.84,point,NA,2023-12-18,36 day ahead inc hosp
2023-12-18,19,43.17,point,NA,2023-12-18,0 day ahead inc hosp
2023-12-19,19,42.31,point,NA,2023-12-18,1 day ahead inc hosp
2023-12-20,19,41.48,point,NA,2023-12-18,2 day ahead inc hosp
2023-12-21,19,40.69,point,NA,2023-12-18,3 day ahead inc hosp
2023-12-22,19,39.92,point,NA,2023-12-18,4 day ahead inc hosp
2023-12-23,19,39.18,point,NA,2023-12-18,5 day ahead inc hosp
2023-12-24,19,38.46,point,NA,2023-12-18,6 day ahead inc hosp
2023-12-25,19,37.76,point,NA,2023-12-18,7 day ahead inc hosp
2023-12-26,19,37.08,point,NA,2023-12-18,8 day ahead inc hosp
2023-12-27,19,36.41,point,NA,2023-12-18,9 day ahead inc hosp
2023-12-28,19,35.76,point,NA,2023-12-18,10 day ahead inc hosp
2023-12-29,19,35.12,point,NA,2023-12-18,11 day ahead inc hosp
2023-12-30,19,34.5,point,NA,2023-12-18,12 day ahead inc hosp
2023-12-31,19,33.91,point,NA,2023-12-18,13 day ahead inc hosp
2024-01-01,19,33.33,point,NA,2023-12-18,14 day ahead inc hosp
2024-01-02,19,32.78,point,NA,2023-12-18,15 day ahead inc hosp
2024-01-03,19,32.26,point,NA,2023-12-18,16 day ahead inc hosp
2024-01-04,19,31.76,point,NA,2023-12-18,17 day ahead inc hosp
2024-01-05,19,31.27,point,NA,2023-12-18,18 day ahead inc hosp
2024-01-06,19,30.81,point,NA,2023-12-18,19 day ahead inc hosp
2024-01-07,19,30.35,point,NA,2023-12-18,20 day ahead inc hosp
2024-01-08,19,29.9,point,NA,2023-12-18,21 day ahead inc hosp
2024-01-09,19,29.45,point,NA,2023-12-18,22 day ahead inc hosp
2024-01-10,19,29.0,point,NA,2023-12-18,23 day ahead inc hosp
2024-01-11,19,28.56,point,NA,2023-12-18,24 day ahead inc hosp
2024-01-12,19,28.11,point,NA,2023-12-18,25 day ahead inc hosp
2024-01-13,19,27.67,point,NA,2023-12-18,26 day ahead inc hosp
2024-01-14,19,27.24,point,NA,2023-12-18,27 day ahead inc hosp
2024-01-15,19,26.81,point,NA,2023-12-18,28 day ahead inc hosp
2024-01-16,19,26.38,point,NA,2023-12-18,29 day ahead inc hosp
2024-01-17,19,25.97,point,NA,2023-12-18,30 day ahead inc hosp
2024-01-18,19,25.56,point,NA,2023-12-18,31 day ahead inc hosp
2024-01-19,19,25.17,point,NA,2023-12-18,32 day ahead inc hosp
2024-01-20,19,24.79,point,NA,2023-12-18,33 day ahead inc hosp
2024-01-21,19,24.42,point,NA,2023-12-18,34 day ahead inc hosp
2024-01-22,19,24.07,point,NA,2023-12-18,35 day ahead inc hosp
2024-01-23,19,23.74,point,NA,2023-12-18,36 day ahead inc hosp
2023-12-18,20,37.66,point,NA,2023-12-18,0 day ahead inc hosp
2023-12-19,20,37.35,point,NA,2023-12-18,1 day ahead inc hosp
2023-12-20,20,37.03,point,NA,2023-12-18,2 day ahead inc hosp
2023-12-21,20,36.71,point,NA,2023-12-18,3 day ahead inc hosp
2023-12-22,20,36.39,point,NA,2023-12-18,4 day ahead inc hosp
2023-12-23,20,36.08,point,NA,2023-12-18,5 day ahead inc hosp
2023-12-24,20,35.78,point,NA,2023-12-18,6 day ahead inc hosp
2023-12-25,20,35.5,point,NA,2023-12-18,7 day ahead inc hosp
2023-12-26,20,35.23,point,NA,2023-12-18,8 day ahead inc hosp
2023-12-27,20,34.97,point,NA,2023-12-18,9 day ahead inc hosp
2023-12-28,20,34.73,point,NA,2023-12-18,10 day ahead inc hosp
2023-12-29,20,34.5,point,NA,2023-12-18,11 day ahead inc hosp
2023-12-30,20,34.26,point,NA,2023-12-18,12 day ahead inc hosp
2023-12-31,20,34.02,point,NA,2023-12-18,13 day ahead inc hosp
2024-01-01,20,33.76,point,NA,2023-12-18,14 day ahead inc hosp
2024-01-02,20,33.48,point,NA,2023-12-18,15 day ahead inc hosp
2024-01-03,20,33.18,point,NA,2023-12-18,16 day ahead inc hosp
2024-01-04,20,32.85,point,NA,2023-12-18,17 day ahead inc hosp
2024-01-05,20,32.52,point,NA,2023-12-18,18 day ahead inc hosp
2024-01-06,20,32.18,point,NA,2023-12-18,19 day ahead inc hosp
2024-01-07,20,31.86,point,NA,2023-12-18,20 day ahead inc hosp
2024-01-08,20,31.56,point,NA,2023-12-18,21 day ahead inc hosp
2024-01-09,20,31.28,point,NA,2023-12-18,22 day ahead inc hosp
2024-01-10,20,31.05,point,NA,2023-12-18,23 day ahead inc hosp
2024-01-11,20,30.85,point,NA,2023-12-18,24 day ahead inc hosp
2024-01-12,20,30.68,point,NA,2023-12-18,25 day ahead inc hosp
2024-01-13,20,30.52,point,NA,2023-12-18,26 day ahead inc hosp
2024-01-14,20,30.38,point,NA,2023-12-18,27 day ahead inc hosp
2024-01-15,20,30.25,point,NA,2023-12-18,28 day ahead inc hosp
2024-01-16,20,30.11,point,NA,2023-12-18,29 day ahead inc hosp
2024-01-17,20,29.97,point,NA,2023-12-18,30 day ahead inc hosp
2024-01-18,20,29.82,point,NA,2023-12-18,31 day ahead inc hosp
2024-01-19,20,29.64,point,NA,2023-12-18,32 day ahead inc hosp
2024-01-20,20,29.44,point,NA,2023-12-18,33 day ahead inc hosp
2024-01-21,20,29.2,point,NA,2023-12-18,34 day ahead inc hosp
2024-01-22,20,28.92,point,NA,2023-12-18,35 day ahead inc hosp
2024-01-23,20,28.59,point,NA,2023-12-18,36 day ahead inc hosp
2023-12-18,21,63.29,point,NA,2023-12-18,0 day ahead inc hosp
2023-12-19,21,62.67,point,NA,2023-12-18,1 day ahead inc hosp
2023-12-20,21,62.07,point,NA,2023-12-18,2 day ahead inc hosp
2023-12-21,21,61.49,point,NA,2023-12-18,3 day ahead inc hosp
2023-12-22,21,60.93,point,NA,2023-12-18,4 day ahead inc hosp
2023-12-23,21,60.39,point,NA,2023-12-18,5 day ahead inc hosp
2023-12-24,21,59.86,point,NA,2023-12-18,6 day ahead inc hosp
2023-12-25,21,59.36,point,NA,2023-12-18,7 day ahead inc hosp
2023-12-26,21,58.87,point,NA,2023-12-18,8 day ahead inc hosp
2023-12-27,21,58.4,point,NA,2023-12-18,9 day ahead inc hosp
2023-12-28,21,57.95,point,NA,2023-12-18,10 day ahead inc hosp
2023-12-29,21,57.51,point,NA,2023-12-18,11 day ahead inc hosp
2023-12-30,21,57.07,point,NA,2023-12-18,12 day ahead inc hosp
2023-12-31,21,56.62,point,NA,2023-12-18,13 day ahead inc hosp
2024-01-01,21,56.18,point,NA,2023-12-18,14 day ahead inc hosp
2024-01-02,21,55.72,point,NA,2023-12-18,15 day ahead inc hosp
2024-01-03,21,55.25,point,NA,2023-12-18,16 day ahead inc hosp
2024-01-04,21,54.77,point,NA,2023-12-18,17 day ahead inc hosp
2024-01-05,21,54.28,point,NA,2023-12-18,18 day ahead inc hosp
2024-01-06,21,53.81,point,NA,2023-12-18,19 day ahead inc hosp
2024-01-07,21,53.34,point,NA,2023-12-18,20 day ahead inc hosp
2024-01-08,21,52.9,point,NA,2023-12-18,21 day ahead inc hosp
2024-01-09,21,52.49,point,NA,2023-12-18,22 day ahead inc hosp
2024-01-10,21,52.12,point,NA,2023-12-18,23 day ahead inc hosp
2024-01-11,21,51.77,point,NA,2023-12-18,24 day ahead inc hosp
2024-01-12,21,51.45,point,NA,2023-12-18,25 day ahead inc hosp
2024-01-13,21,51.15,point,NA,2023-12-18,26 day ahead inc hosp
2024-01-14,21,50.86,point,NA,2023-12-18,27 day ahead inc hosp
2024-01-15,21,50.57,point,NA,2023-12-18,28 day ahead inc hosp
2024-01-16,21,50.29,point,NA,2023-12-18,29 day ahead inc hosp
2024-01-17,21,50.0,point,NA,2023-12-18,30 day ahead inc hosp
2024-01-18,21,49.69,point,NA,2023-12-18,31 day ahead inc hosp
2024-01-19,21,49.37,point,NA,2023-12-18,32 day ahead inc hosp
2024-01-20,21,49.02,point,NA,2023-12-18,33 day ahead inc hosp
2024-01-21,21,48.65,point,NA,2023-12-18,34 day ahead inc hosp
2024-01-22,21,48.23,point,NA,2023-12-18,35 day ahead inc hosp
2024-01-23,21,47.77,point,NA,2023-12-18,36 day ahead inc hosp
2023-12-18,22,32.43,point,NA,2023-12-18,0 day ahead inc hosp
2023-12-19,22,32.77,point,NA,2023-12-18,1 day ahead inc hosp
2023-12-20,22,33.09,point,NA,2023-12-18,2 day ahead inc hosp
2023-12-21,22,33.42,point,NA,2023-12-18,3 day ahead inc hosp
2023-12-22,22,33.74,point,NA,2023-12-18,4 day ahead inc hosp
2023-12-23,22,34.06,point,NA,2023-12-18,5 day ahead inc hosp
2023-12-24,22,34.38,point,NA,2023-12-18,6 day ahead inc hosp
2023-12-25,22,34.71,point,NA,2023-12-18,7 day ahead inc hosp
2023-12-26,22,35.06,point,NA,2023-12-18,8 day ahead inc hosp
2023-12-27,22,35.42,point,NA,2023-12-18,9 day ahead inc hosp
2023-12-28,22,35.78,point,NA,2023-12-18,10 day ahead inc hosp
2023-12-29,22,36.15,point,NA,2023-12-18,11 day ahead inc hosp
2023-12-30,22,36.5,point,NA,2023-12-18,12 day ahead inc hosp
2023-12-31,22,36.85,point,NA,2023-12-18,13 day ahead inc hosp
2024-01-01,22,37.17,point,NA,2023-12-18,14 day ahead inc hosp
2024-01-02,22,37.47,point,NA,2023-12-18,15 day ahead inc hosp
2024-01-03,22,37.73,point,NA,2023-12-18,16 day ahead inc hosp
2024-01-04,22,37.96,point,NA,2023-12-18,17 day ahead inc hosp
2024-01-05,22,38.17,point,NA,2023-12-18,18 day ahead inc hosp
2024-01-06,22,38.35,point,NA,2023-12-18,19 day ahead inc hosp
2024-01-07,22,38.52,point,NA,2023-12-18,20 day ahead inc hosp
2024-01-08,22,38.67,point,NA,2023-12-18,21 day ahead inc hosp
2024-01-09,22,38.82,point,NA,2023-12-18,22 day ahead inc hosp
2024-01-10,22,38.97,point,NA,2023-12-18,23 day ahead inc hosp
2024-01-11,22,39.11,point,NA,2023-12-18,24 day ahead inc hosp
2024-01-12,22,39.25,point,NA,2023-12-18,25 day ahead inc hosp
2024-01-13,22,39.39,point,NA,2023-12-18,26 day ahead inc hosp
2024-01-14,22,39.52,point,NA,2023-12-18,27 day ahead inc hosp
2024-01-15,22,39.66,point,NA,2023-12-18,28 day ahead inc hosp
2024-01-16,22,39.8,point,NA,2023-12-18,29 day ahead inc hosp
2024-01-17,22,39.95,point,NA,2023-12-18,30 day ahead inc hosp
2024-01-18,22,40.09,point,NA,2023-12-18,31 day ahead inc hosp
2024-01-19,22,40.24,point,NA,2023-12-18,32 day ahead inc hosp
2024-01-20,22,40.39,point,NA,2023-12-18,33 day ahead inc hosp
2024-01-21,22,40.55,point,NA,2023-12-18,34 day ahead inc hosp
2024-01-22,22,40.71,point,NA,2023-12-18,35 day ahead inc hosp
2024-01-23,22,40.87,point,NA,2023-12-18,36 day ahead inc hosp
2023-12-18,23,16.1,point,NA,2023-12-18,0 day ahead inc hosp
2023-12-19,23,15.98,point,NA,2023-12-18,1 day ahead inc hosp
2023-12-20,23,15.84,point,NA,2023-12-18,2 day ahead inc hosp
2023-12-21,23,15.69,point,NA,2023-12-18,3 day ahead inc hosp
2023-12-22,23,15.53,point,NA,2023-12-18,4 day ahead inc hosp
2023-12-23,23,15.35,point,NA,2023-12-18,5 day ahead inc hosp
2023-12-24,23,15.18,point,NA,2023-12-18,6 day ahead inc hosp
2023-12-25,23,15.0,point,NA,2023-12-18,7 day ahead inc hosp
2023-12-26,23,14.84,point,NA,2023-12-18,8 day ahead inc hosp
2023-12-27,23,14.68,point,NA,2023-12-18,9 day ahead inc hosp
2023-12-28,23,14.53,point,NA,2023-12-18,10 day ahead inc hosp
2023-12-29,23,14.39,point,NA,2023-12-18,11 day ahead inc hosp
2023-12-30,23,14.26,point,NA,2023-12-18,12 day ahead inc hosp
2023-12-31,23,14.13,point,NA,2023-12-18,13 day ahead inc hosp
2024-01-01,23,14.02,point,NA,2023-12-18,14 day ahead inc hosp
2024-01-02,23,13.92,point,NA,2023-12-18,15 day ahead inc hosp
2024-01-03,23,13.82,point,NA,2023-12-18,16 day ahead inc hosp
2024-01-04,23,13.73,point,NA,2023-12-18,17 day ahead inc hosp
2024-01-05,23,13.64,point,NA,2023-12-18,18 day ahead inc hosp
2024-01-06,23,13.56,point,NA,2023-12-18,19 day ahead inc hosp
2024-01-07,23,13.48,point,NA,2023-12-18,20 day ahead inc hosp
2024-01-08,23,13.41,point,NA,2023-12-18,21 day ahead inc hosp
2024-01-09,23,13.33,point,NA,2023-12-18,22 day ahead inc hosp
2024-01-10,23,13.25,point,NA,2023-12-18,23 day ahead inc hosp
2024-01-11,23,13.17,point,NA,2023-12-18,24 day ahead inc hosp
2024-01-12,23,13.09,point,NA,2023-12-18,25 day ahead inc hosp
2024-01-13,23,13.01,point,NA,2023-12-18,26 day ahead inc hosp
2024-01-14,23,12.94,point,NA,2023-12-18,27 day ahead inc hosp
2024-01-15,23,12.86,point,NA,2023-12-18,28 day ahead inc hosp
2024-01-16,23,12.79,point,NA,2023-12-18,29 day ahead inc hosp
2024-01-17,23,12.72,point,NA,2023-12-18,30 day ahead inc hosp
2024-01-18,23,12.66,point,NA,2023-12-18,31 day ahead inc hosp
2024-01-19,23,12.61,point,NA,2023-12-18,32 day ahead inc hosp
2024-01-20,23,12.56,point,NA,2023-12-18,33 day ahead inc hosp
2024-01-21,23,12.51,point,NA,2023-12-18,34 day ahead inc hosp
2024-01-22,23,12.48,point,NA,2023-12-18,35 day ahead inc hosp
2024-01-23,23,12.46,point,NA,2023-12-18,36 day ahead inc hosp
2023-12-18,24,61.33,point,NA,2023-12-18,0 day ahead inc hosp
2023-12-19,24,61.09,point,NA,2023-12-18,1 day ahead inc hosp
2023-12-20,24,60.81,point,NA,2023-12-18,2 day ahead inc hosp
2023-12-21,24,60.51,point,NA,2023-12-18,3 day ahead inc hosp
2023-12-22,24,60.18,point,NA,2023-12-18,4 day ahead inc hosp
2023-12-23,24,59.85,point,NA,2023-12-18,5 day ahead inc hosp
2023-12-24,24,59.53,point,NA,2023-12-18,6 day ahead inc hosp
2023-12-25,24,59.22,point,NA,2023-12-18,7 day ahead inc hosp
2023-12-26,24,58.95,point,NA,2023-12-18,8 day ahead inc hosp
2023-12-27,24,58.72,point,NA,2023-12-18,9 day ahead inc hosp
2023-12-28,24,58.52,point,NA,2023-12-18,10 day ahead inc hosp
2023-12-29,24,58.33,point,NA,2023-12-18,11 day ahead inc hosp
2023-12-30,24,58.15,point,NA,2023-12-18,12 day ahead inc hosp
2023-12-31,24,57.95,point,NA,2023-12-18,13 day ahead inc hosp
