target_end_date,location,value,type,quantile,forecast_date,target
2024-01-22,13,135.97,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,13,134.88,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,13,133.89,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,13,132.96,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,13,132.07,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,13,131.18,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,13,130.26,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,13,129.28,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,13,128.21,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,13,127.02,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,13,125.76,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,13,124.46,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,13,123.18,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,13,121.95,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,13,120.84,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,13,119.88,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,13,119.1,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,13,118.49,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,13,118.0,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,13,117.59,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,13,117.22,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,13,116.86,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,13,116.45,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,13,115.97,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,13,115.37,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,13,114.61,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,13,113.66,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,13,112.47,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,13,111.0,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,13,109.21,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,15,14.75,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,15,14.71,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,15,14.67,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,15,14.66,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,15,14.65,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,15,14.64,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,15,14.63,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,15,14.61,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,15,14.58,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,15,14.53,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,15,14.46,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,15,14.38,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,15,14.3,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,15,14.22,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,15,14.14,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,15,14.08,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,15,14.03,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,15,14.0,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,15,13.97,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,15,13.96,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,15,13.95,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,15,13.94,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,15,13.94,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,15,13.93,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,15,13.91,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,15,13.9,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,15,13.88,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,15,13.86,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,15,13.83,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,15,13.8,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,15,13.76,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,15,13.71,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,15,13.67,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,15,13.61,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,15,13.55,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,15,13.48,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,15,13.41,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,16,26.55,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,16,26.38,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,16,26.22,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,16,26.05,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,16,25.89,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,16,25.73,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,16,25.57,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,16,25.41,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,16,25.27,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,16,25.13,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,16,24.99,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,16,24.86,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,16,24.74,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,16,24.62,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,16,24.51,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,16,24.4,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,16,24.29,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,16,24.19,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,16,24.09,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,16,23.99,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,16,23.89,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,16,23.8,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,16,23.71,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,16,23.62,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,16,23.53,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,16,23.45,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,16,23.36,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,16,23.28,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,16,23.2,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,16,23.12,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,16,23.04,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,16,22.96,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,16,22.88,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,16,22.81,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,16,22.73,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,16,22.65,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,16,22.58,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,17,180.18,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,17,178.6,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,17,176.92,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,17,175.16,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,17,173.35,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,17,171.52,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,17,169.69,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,17,167.91,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,17,166.2,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,17,164.6,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,17,163.09,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,17,161.68,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,17,160.35,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,17,159.1,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,17,157.93,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,17,156.83,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,17,155.8,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,17,154.8,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,17,153.84,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,17,152.89,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,17,151.94,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,17,150.98,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,17,149.97,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,17,148.92,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,17,147.83,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,17,146.73,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,17,145.63,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,17,144.54,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,17,143.49,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,17,142.49,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,17,141.55,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,17,140.7,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,17,139.96,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,17,139.33,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,17,138.84,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,17,138.51,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,17,138.35,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,18,108.68,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,18,107.57,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,18,106.44,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,18,105.3,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,18,104.16,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,18,103.03,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,18,101.94,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,18,100.88,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,18,99.87,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,18,98.93,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,18,98.05,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,18,97.21,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,18,96.42,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,18,95.67,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,18,94.94,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,18,94.23,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,18,93.53,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,18,92.84,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,18,92.16,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,18,91.49,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,18,90.82,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,18,90.15,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,18,89.5,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,18,88.84,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,18,88.2,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,18,87.56,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,18,86.95,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,18,86.35,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,18,85.78,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,18,85.25,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,18,84.75,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,18,84.29,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,18,83.87,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,18,83.51,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,18,83.2,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,18,82.95,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,18,82.76,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,19,44.42,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,19,43.8,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,19,43.18,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,19,42.58,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,19,41.98,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,19,41.41,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,19,40.86,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,19,40.34,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,19,39.85,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,19,39.41,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,19,39.0,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,19,38.62,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,19,38.26,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,19,37.92,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,19,37.58,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,19,37.24,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,19,36.91,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,19,36.57,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,19,36.24,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,19,35.92,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,19,35.62,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,19,35.34,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,19,35.1,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,19,34.89,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,19,34.7,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,19,34.54,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,19,34.4,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,19,34.28,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,19,34.16,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,19,34.04,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,19,33.92,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,19,33.78,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,19,33.64,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,19,33.47,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,19,33.27,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,19,33.04,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,19,32.78,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,20,42.97,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,20,42.52,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,20,42.07,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,20,41.61,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,20,41.17,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,20,40.74,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,20,40.33,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,20,39.96,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,20,39.64,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,20,39.36,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,20,39.12,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,20,38.91,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,20,38.71,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,20,38.5,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,20,38.28,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,20,38.02,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,20,37.72,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,20,37.39,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,20,37.04,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,20,36.68,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,20,36.33,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,20,36.01,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,20,35.72,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,20,35.48,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,20,35.28,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,20,35.12,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,20,34.98,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,20,34.88,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,20,34.78,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,20,34.7,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,20,34.61,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,20,34.53,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,20,34.43,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,20,34.31,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,20,34.17,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,20,33.99,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,20,33.78,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,21,67.36,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,21,66.58,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,21,65.76,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,21,64.91,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,21,64.05,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,21,63.19,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,21,62.37,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,21,61.59,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,21,60.89,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,21,60.27,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,21,59.72,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,21,59.22,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,21,58.76,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,21,58.31,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,21,57.86,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,21,57.38,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,21,56.87,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,21,56.33,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,21,55.78,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,21,55.24,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,21,54.72,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,21,54.24,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,21,53.81,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,21,53.45,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,21,53.15,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,21,52.89,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,21,52.67,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,21,52.47,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,21,52.28,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,21,52.09,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,21,51.88,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,21,51.65,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,21,51.37,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,21,51.04,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,21,50.65,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,21,50.19,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,21,49.63,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,22,54.92,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,22,54.7,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,22,54.51,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,22,54.34,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,22,54.18,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,22,54.01,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,22,53.81,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,22,53.57,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,22,53.27,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,22,52.91,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,22,52.49,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,22,52.04,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,22,51.56,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,22,51.08,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,22,50.6,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,22,50.15,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,22,49.74,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,22,49.35,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,22,49.0,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,22,48.67,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,22,48.36,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,22,48.07,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,22,47.78,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,22,47.49,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,22,47.2,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,22,46.92,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,22,46.64,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,22,46.35,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,22,46.08,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,22,45.8,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,22,45.52,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,22,45.25,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,22,44.98,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,22,44.71,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,22,44.45,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,22,44.18,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,22,43.92,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,23,21.22,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,23,21.12,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,23,21.02,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,23,20.91,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,23,20.81,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,23,20.7,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,23,20.6,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,23,20.49,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,23,20.39,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,23,20.29,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,23,20.19,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,23,20.09,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,23,19.99,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,23,19.9,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,23,19.81,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,23,19.73,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,23,19.66,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,23,19.59,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,23,19.52,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,23,19.46,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,23,19.41,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,23,19.36,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,23,19.32,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,23,19.28,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,23,19.24,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,23,19.21,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,23,19.18,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,23,19.15,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,23,19.12,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,23,19.08,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,23,19.05,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,23,19.0,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,23,18.95,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,23,18.89,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,23,18.83,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,23,18.75,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,23,18.66,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,24,80.65,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,24,80.06,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,24,79.44,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,24,78.79,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,24,78.12,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,24,77.44,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,24,76.77,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,24,76.11,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,24,75.48,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,24,74.88,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,24,74.3,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,24,73.75,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,24,73.22,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,24,72.7,point,NA,2024-01-15,13 day ahead inc hosp
