CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,COVIDhub-baseline,CU-select,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,UVA-Ensemble,locations
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,19185
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,20003
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,20027
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,20041
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,20053
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,20115
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,20123
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,20137
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,20143
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,20147
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,20159
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,20187
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,20207
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,21025
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,21039
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,21055
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,21087
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,21105
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,21119
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,21131
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,21139
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,21175
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,21187
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,21197
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,21223
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,26033
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,26043
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,26053
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,26085
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,27029
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,27051
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,27057
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,27075
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,27081
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,27087
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,27121
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,27135
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,27149
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,29025
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,29039
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,29041
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,29061
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,29067
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,29089
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,29121
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,29151
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,29179
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,29203
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,29215
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,30041
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,30043
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,30053
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,30057
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,30087
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,30095
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,31003
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,31095
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,31105
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,31139
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,31169
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,32027
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,33007
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,35007
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,35028
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,35037
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,35059
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,37177
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,38005
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,38049
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,38057
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,38079
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,38103
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,39115
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,39121
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40033
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40061
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40063
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40067
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40075
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40149
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40151
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,41001
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,41013
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,41057
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,41063
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,42123
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,46041
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,46043
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,46087
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,47067
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,47101
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,47127
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,47175
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48009
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48047
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48077
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48095
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48133
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48151
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48207
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48211
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48237
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48267
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48275
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48295
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48299
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48335
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48383
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48399
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,48417
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,50013
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,53051
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,53059
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,54015
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,54043
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,54047
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,54067
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,54103
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,55007
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,55011
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,55051
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,55067
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,55069
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,55091
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,56015
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,56035
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,51045
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,51169
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,51520
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,51678
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,01005
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,01007
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,01011
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,01013
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,01017
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,01019
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,01021
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,01023
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,01025
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,01027
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,01029
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,01037
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,04011
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,05005
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,05025
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,05047
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,05049
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,05065
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,05067
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,05073
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,05081
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,05095
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,05103
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,05105
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,05117
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,05127
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,05135
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,05137
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,05141
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,06003
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,06005
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,06009
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,06015
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,06043
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,06091
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,06093
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,06105
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08009
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08011
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08017
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08019
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08021
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08023
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08025
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08027
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08029
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08039
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08043
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08049
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08053
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08055
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08065
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08073
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08081
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08083
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08089
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08091
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08095
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08099
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08103
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08105
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08107
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08111
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08113
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08119
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08121
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,08125
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,12067
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13007
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13061
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13079
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13083
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13183
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13201
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13235
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13239
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13249
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13253
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13265
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13269
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13281
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13283
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13289
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13301
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13307
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,13309
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,16003
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,16009
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,16025
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,16029
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,16037
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,16041
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,16051
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,16057
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,16059
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,16063
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,16077
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,16085
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17003
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17005
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17009
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17011
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17013
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17015
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17021
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17023
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17025
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17033
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17035
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17041
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17047
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17049
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17051
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17053
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17055
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17057
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17065
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17067
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17069
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17071
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17079
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17083
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17085
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17087
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17105
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17107
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17125
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17127
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17129
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17131
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17139
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17145
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17147
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17149
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17151
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17153
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17155
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17159
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17169
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17173
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17175
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17185
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17189
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17191
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,17203
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18001
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18007
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18009
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18013
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18021
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18025
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18045
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18075
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18115
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18119
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18121
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18131
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18135
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18139
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18153
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18155
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18159
