location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Kansas,20,05/13/20, 0, 0, 1, 2, 3, 5, 8, 10, 13, 18, 19, 24, 29, 32, 47, 49, 67, 96, 122, 165, 280, 357, 496, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 3, 3, 4, 5, 6, 9, 12, 19, 31, 39, 60, 1, 5, 12, 65, 86, 141, 228, 254, 319, 335, 424, 439, 460, 492, 500, 513, 558, 567, 585, 609, 628, 633, 639
Kentucky,21,05/13/20, 4, 8, 11, 18, 27, 40, 44, 56, 60, 71, 78, 89, 132, 161, 179, 195, 216, 235, 268, 298, 353, 393, 432, 0, 0, 1, 2, 4, 6, 7, 10, 11, 13, 16, 18, 19, 22, 25, 30, 32, 39, 45, 51, 70, 81, 86, 11, 40, 120, 272, 369, 483, 684, 810, 972, 1035, 1269, 1334, 1443, 1571, 1662, 1763, 1844, 1933, 2039, 2212, 2259, 2277, 2294
Louisiana,22,05/13/20, 0, 0, 2, 3, 5, 8, 9, 12, 15, 17, 18, 21, 22, 23, 25, 29, 34, 45, 56, 64, 84, 96, 198, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 4, 4, 4, 5, 6, 8, 11, 12, 17, 2, 2, 16, 28, 49, 56, 86, 110, 127, 134, 146, 153, 158, 184, 199, 215, 243, 265, 281, 300, 308, 313, 319
Maine,23,05/13/20, 1, 2, 2, 4, 5, 7, 9, 15, 18, 23, 27, 30, 35, 48, 57, 72, 94, 110, 135, 154, 233, 277, 390, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 5, 6, 7, 9, 11, 13, 16, 21, 25, 39, 49, 53, 1, 12, 28, 86, 112, 203, 291, 331, 361, 381, 489, 534, 555, 613, 698, 738, 826, 845, 871, 939, 947, 949, 950
Maryland,24,05/13/20, 0, 0, 2, 6, 11, 13, 16, 17, 19, 22, 25, 28, 32, 35, 41, 55, 73, 86, 119, 151, 220, 251, 292, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 4, 5, 6, 8, 10, 17, 28, 31, 34, 1, 3, 37, 52, 67, 84, 137, 160, 204, 214, 288, 311, 317, 354, 392, 426, 443, 453, 492, 507, 513, 523, 524
Massachusetts,25,05/13/20, 2, 6, 9, 15, 21, 27, 33, 37, 40, 43, 46, 49, 55, 60, 67, 70, 75, 82, 97, 105, 139, 152, 178, 0, 0, 2, 3, 3, 4, 5, 6, 7, 8, 8, 10, 11, 11, 12, 12, 14, 16, 18, 21, 25, 34, 37, 5, 13, 26, 96, 156, 213, 279, 353, 433, 468, 558, 603, 631, 660, 712, 760, 812, 872, 920, 1002, 1049, 1061, 1068
Michigan,26,05/13/20, 17, 41, 44, 54, 64, 92, 106, 130, 141, 158, 170, 204, 233, 248, 273, 321, 380, 453, 502, 530, 609, 722, 961, 2, 4, 7, 11, 14, 16, 18, 24, 25, 29, 32, 35, 38, 40, 51, 55, 61, 71, 78, 98, 110, 112, 149, 7, 21, 171, 410, 689, 943, 1265, 1533, 1747, 1868, 2220, 2500, 2611, 2777, 2980, 3176, 3380, 3567, 3765, 4154, 4288, 4337, 4384
Minnesota,27,05/13/20, 12, 20, 32, 43, 68, 79, 89, 105, 128, 149, 171, 192, 214, 229, 270, 320, 375, 443, 547, 625, 802, 965, 1002, 0, 0, 3, 5, 8, 11, 13, 15, 19, 22, 24, 29, 33, 36, 39, 46, 60, 81, 90, 109, 143, 192, 223, 14, 46, 122, 380, 532, 740, 1296, 1526, 1765, 1930, 2531, 2639, 2732, 2984, 3282, 3416, 3628, 3733, 3882, 4216, 4331, 4355, 4448
Mississippi,28,05/13/20, 3, 6, 10, 21, 32, 37, 45, 50, 59, 68, 74, 99, 116, 135, 144, 165, 202, 232, 273, 313, 450, 505, 683, 0, 0, 1, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 14, 16, 18, 22, 25, 27, 36, 63, 75, 80, 5, 10, 28, 108, 182, 236, 391, 492, 583, 633, 809, 848, 891, 941, 997, 1063, 1101, 1197, 1325, 1419, 1536, 1565, 1574
Missouri,29,05/13/20, 3, 4, 7, 13, 17, 21, 27, 34, 38, 44, 48, 54, 62, 66, 71, 76, 83, 106, 119, 149, 205, 271, 404, 0, 0, 0, 2, 2, 3, 3, 4, 5, 6, 7, 8, 9, 10, 10, 11, 13, 16, 19, 27, 33, 39, 43, 6, 14, 57, 126, 171, 238, 319, 370, 394, 415, 500, 542, 566, 626, 699, 744, 814, 860, 885, 957, 986, 994, 1019
Montana,30,05/13/20, 3, 5, 8, 16, 23, 34, 39, 52, 67, 74, 85, 94, 112, 122, 138, 150, 158, 172, 194, 218, 283, 377, 398, 0, 1, 1, 2, 3, 5, 5, 6, 7, 9, 11, 13, 14, 15, 19, 20, 23, 25, 29, 31, 42, 47, 52, 4, 12, 36, 82, 157, 254, 355, 445, 516, 576, 691, 750, 794, 912, 970, 1037, 1091, 1198, 1276, 1436, 1480, 1494, 1521
Nebraska,31,05/13/20, 0, 0, 0, 1, 1, 2, 2, 3, 4, 5, 5, 6, 8, 9, 10, 13, 16, 17, 21, 29, 31, 34, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 4, 5, 6, 9, 12, 15, 16, 2, 12, 15, 25, 39, 55, 77, 85, 98, 103, 142, 144, 156, 173, 189, 194, 199, 203, 216, 245, 259, 263, 269
Nevada,32,05/13/20, 0, 0, 1, 3, 4, 7, 9, 14, 19, 21, 28, 48, 57, 70, 84, 116, 142, 175, 208, 255, 279, 315, 344, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 6, 7, 10, 14, 19, 26, 34, 43, 52, 62, 72, 21, 22, 25, 55, 135, 240, 421, 523, 533, 548, 703, 749, 816, 886, 938, 968, 1001, 1067, 1135, 1198, 1270, 1273, 1279
New Hampshire,33,05/13/20, 3, 6, 11, 18, 28, 47, 56, 63, 74, 86, 92, 103, 123, 131, 142, 164, 187, 203, 217, 263, 315, 334, 353, 0, 0, 1, 3, 5, 7, 9, 10, 11, 13, 15, 17, 20, 23, 25, 28, 35, 42, 48, 56, 63, 70, 73, 1, 14, 108, 229, 395, 503, 694, 825, 943, 1018, 1151, 1242, 1314, 1391, 1541, 1611, 1731, 1866, 1943, 2162, 2244, 2274, 2302
New Jersey,34,05/13/20, 7, 11, 15, 23, 29, 32, 39, 45, 51, 61, 68, 70, 73, 77, 85, 93, 100, 103, 107, 113, 138, 167, 192, 1, 1, 3, 5, 7, 9, 10, 12, 13, 14, 16, 18, 19, 20, 20, 21, 24, 25, 27, 30, 39, 40, 51, 2, 6, 51, 166, 261, 347, 452, 587, 673, 752, 866, 936, 1000, 1062, 1145, 1261, 1349, 1467, 1560, 1648, 1703, 1724, 1747
New Mexico,35,05/13/20, 0, 1, 4, 7, 10, 12, 14, 18, 22, 24, 27, 30, 34, 38, 39, 44, 51, 67, 80, 90, 102, 138, 184, 0, 0, 0, 0, 1, 1, 1, 2, 3, 4, 5, 5, 6, 7, 8, 9, 10, 11, 12, 16, 21, 27, 36, 2, 6, 22, 39, 75, 103, 147, 199, 266, 290, 330, 340, 347, 381, 419, 459, 497, 525, 590, 639, 667, 675, 682
New York,36,05/13/20, 24, 49, 95, 126, 168, 181, 198, 233, 248, 268, 292, 305, 330, 381, 404, 422, 442, 476, 511, 571, 602, 688, 709, 8, 17, 23, 34, 40, 46, 50, 54, 59, 65, 68, 74, 76, 80, 93, 101, 104, 110, 119, 128, 137, 144, 147, 29, 94, 367, 819, 1144, 1449, 1939, 2367, 2668, 3081, 3539, 3961, 4265, 4590, 4981, 5439, 5824, 6281, 6637, 7069, 7393, 7505, 7607
North Carolina,37,05/13/20, 10, 33, 55, 76, 101, 140, 180, 207, 241, 274, 291, 338, 366, 405, 455, 501, 512, 540, 585, 690, 907, 1215, 1323, 0, 3, 6, 11, 14, 18, 22, 27, 29, 32, 36, 39, 45, 48, 57, 61, 66, 73, 85, 93, 106, 149, 190, 11, 28, 125, 361, 531, 798, 1092, 1453, 1637, 1768, 2151, 2314, 2440, 2657, 2976, 3216, 3502, 3769, 4039, 4459, 4650, 4684, 4766
North Dakota,38,05/13/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 9, 13, 18, 32, 60, 96, 122, 132, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 4, 7, 10, 15, 19, 24, 0, 0, 1, 9, 11, 28, 59, 75, 120, 126, 133, 144, 156, 163, 166, 185, 204, 208, 225, 232, 236, 237, 252
Ohio,39,05/13/20, 4, 4, 12, 22, 30, 39, 48, 60, 78, 97, 112, 118, 124, 147, 170, 182, 209, 317, 422, 521, 696, 784, 1011, 0, 0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 13, 15, 16, 18, 21, 25, 36, 45, 69, 82, 105, 111, 7, 12, 60, 211, 346, 413, 639, 750, 824, 849, 1052, 1192, 1236, 1420, 1557, 1654, 1758, 1867, 1956, 2087, 2123, 2148, 2176
Oklahoma,40,05/13/20, 3, 5, 8, 11, 18, 25, 29, 34, 40, 49, 55, 66, 85, 99, 116, 135, 165, 170, 226, 292, 383, 473, 602, 0, 0, 0, 1, 1, 2, 3, 3, 5, 6, 7, 8, 9, 10, 12, 14, 17, 20, 29, 39, 50, 53, 73, 3, 9, 29, 110, 156, 303, 437, 473, 506, 555, 705, 762, 796, 854, 929, 984, 1066, 1126, 1160, 1286, 1318, 1322, 1328
Oregon,41,05/13/20, 5, 6, 9, 15, 27, 35, 51, 60, 75, 84, 92, 99, 108, 125, 166, 191, 243, 293, 343, 382, 451, 493, 556, 0, 0, 0, 1, 3, 5, 6, 8, 10, 10, 12, 14, 17, 21, 25, 32, 41, 44, 53, 73, 82, 96, 100, 1, 6, 66, 136, 258, 300, 552, 751, 1025, 1112, 1342, 1471, 1530, 1662, 1748, 1875, 1989, 2109, 2211, 2387, 2448, 2496, 2506
Pennsylvania,42,05/13/20, 2, 5, 16, 27, 37, 41, 49, 55, 70, 92, 103, 109, 130, 143, 167, 210, 246, 301, 365, 406, 672, 823, 1031, 0, 0, 0, 3, 4, 5, 5, 7, 8, 9, 10, 12, 13, 15, 17, 22, 27, 32, 35, 44, 64, 87, 128, 5, 19, 116, 166, 288, 381, 501, 668, 748, 789, 940, 993, 1032, 1152, 1372, 1434, 1488, 1610, 1740, 1853, 1901, 1940, 1949
Rhode Island,44,05/13/20, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 5, 6, 7, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 3, 3, 3, 3, 4, 4, 5, 7, 7, 7, 8, 9, 12, 13, 14, 16, 20, 21, 21, 22
South Carolina,45,05/13/20, 2, 4, 7, 13, 24, 32, 38, 54, 67, 76, 94, 120, 138, 149, 187, 233, 258, 292, 340, 390, 590, 680, 773, 0, 0, 0, 0, 1, 3, 4, 4, 6, 7, 9, 10, 11, 13, 18, 21, 26, 30, 34, 45, 64, 67, 77, 5, 14, 35, 125, 238, 300, 515, 582, 613, 642, 777, 842, 896, 1033, 1118, 1177, 1207, 1305, 1401, 1577, 1649, 1676, 1683
South Dakota,46,05/13/20, 0, 0, 0, 1, 2, 4, 7, 9, 11, 13, 17, 22, 26, 27, 32, 37, 41, 55, 72, 93, 143, 169, 253, 0, 0, 0, 0, 1, 1, 1, 2, 3, 4, 4, 6, 6, 8, 10, 11, 15, 18, 25, 34, 43, 54, 68, 3, 7, 20, 150, 179, 230, 353, 407, 480, 516, 649, 673, 712, 800, 849, 858, 907, 971, 988, 1066, 1102, 1118, 1124
Tennessee,47,05/13/20, 15, 20, 27, 41, 66, 80, 100, 111, 127, 136, 160, 180, 196, 216, 223, 282, 313, 350, 453, 508, 673, 748, 791, 2, 3, 4, 7, 9, 10, 12, 14, 15, 18, 21, 23, 26, 30, 33, 35, 43, 50, 57, 68, 92, 122, 135, 6, 17, 123, 313, 478, 705, 993, 1124, 1252, 1322, 1594, 1683, 1780, 1992, 2146, 2329, 2453, 2577, 2751, 3023, 3109, 3132, 3157
Texas,48,05/13/20, 19, 32, 34, 58, 112, 131, 149, 167, 184, 211, 248, 277, 291, 342, 387, 425, 454, 546, 666, 751, 1002, 1180, 1502, 0, 0, 1, 6, 10, 14, 15, 20, 23, 27, 31, 34, 38, 42, 46, 51, 59, 70, 84, 120, 143, 178, 229, 14, 36, 152, 359, 689, 1098, 1506, 1759, 1912, 2024, 2517, 2724, 2892, 3142, 3374, 3555, 3698, 3835, 4049, 4450, 4639, 4656, 4712
Utah,49,05/13/20, 0, 0, 0, 0, 1, 1, 2, 3, 5, 5, 7, 9, 16, 20, 25, 34, 51, 77, 104, 125, 149, 161, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 3, 5, 6, 9, 11, 16, 22, 26, 1, 1, 9, 45, 67, 79, 106, 120, 127, 142, 179, 183, 188, 216, 227, 257, 270, 276, 286, 323, 337, 337, 343
Vermont,50,05/13/20, 1, 2, 3, 6, 12, 15, 18, 24, 26, 31, 34, 38, 41, 42, 47, 51, 58, 71, 76, 86, 99, 118, 136, 0, 0, 0, 1, 1, 2, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 19, 19, 23, 31, 33, 0, 7, 37, 123, 192, 244, 314, 357, 404, 417, 508, 557, 569, 598, 642, 686, 723, 782, 820, 877, 895, 903, 913
Virginia,51,05/13/20, 14, 19, 32, 77, 91, 128, 143, 175, 205, 227, 247, 252, 267, 294, 359, 395, 447, 515, 566, 665, 725, 785, 1014, 1, 1, 6, 9, 15, 20, 21, 25, 32, 36, 40, 43, 49, 53, 58, 67, 73, 77, 94, 115, 143, 159, 173, 11, 36, 206, 574, 770, 1047, 1539, 1787, 2009, 2147, 2622, 2853, 2993, 3175, 3408, 3684, 3941, 4163, 4425, 4935, 5098, 5177, 5231
Washington,53,05/13/20, 35, 60, 90, 149, 174, 230, 262, 298, 316, 330, 347, 364, 383, 407, 436, 464, 506, 529, 559, 610, 668, 777, 884, 6, 9, 11, 20, 24, 36, 41, 45, 50, 53, 56, 62, 65, 77, 78, 81, 84, 92, 106, 114, 128, 134, 160, 33, 95, 282, 593, 953, 1293, 1784, 2209, 2592, 2803, 3154, 3463, 3737, 3992, 4373, 4682, 4943, 5349, 5667, 6118, 6317, 6401, 6453
West Virginia,54,05/13/20, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 4, 5, 6, 8, 10, 13, 18, 34, 52, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 3, 4, 7, 11, 24, 0, 1, 1, 7, 45, 57, 64, 72, 77, 77, 89, 92, 100, 116, 123, 129, 135, 148, 151, 161, 161, 164, 164
Wisconsin,55,05/13/20, 6, 12, 15, 24, 38, 47, 59, 64, 69, 81, 87, 105, 124, 140, 163, 174, 197, 229, 271, 317, 420, 520, 751, 0, 0, 1, 4, 6, 8, 10, 11, 13, 15, 16, 18, 22, 25, 28, 31, 34, 45, 47, 54, 76, 85, 138, 9, 22, 109, 338, 426, 626, 802, 996, 1112, 1220, 1406, 1543, 1670, 1783, 1923, 2046, 2116, 2239, 2361, 2455, 2556, 2590, 2609
Wyoming,56,05/13/20, 0, 0, 0, 0, 0, 1, 1, 2, 2, 4, 7, 12, 16, 20, 35, 58, 76, 92, 114, 136, 172, 196, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 4, 7, 8, 13, 18, 22, 23, 40, 9, 17, 17, 36, 55, 66, 92, 99, 111, 133, 215, 260, 307, 326, 326, 370, 389, 408, 430, 457, 475, 475, 475
US National,US,05/13/20, 612, 1056, 1490, 2240, 2712, 3426, 4024, 4357, 4756, 4988, 5328, 5676, 6111, 6890, 7114, 7579, 8659, 9709, 10803, 12794, 14219, 15541, 17343, 94, 152, 225, 334, 406, 522, 608, 651, 700, 748, 794, 855, 918, 1009, 1063, 1203, 1292, 1366, 1581, 1773, 2302, 2684, 2795, 310, 898, 3505, 9236, 14220, 19803, 28180, 33969, 38641, 41689, 50334, 54721, 57947, 62922, 67850, 72318, 76662, 81449, 86019, 93508, 96878, 98026, 99044
Alabama,1,05/14/20, 5, 12, 17, 50, 73, 87, 96, 120, 145, 168, 182, 196, 217, 229, 258, 289, 324, 389, 429, 494, 580, 613, 625, 0, 0, 0, 5, 7, 8, 13, 16, 17, 19, 21, 23, 24, 26, 28, 34, 42, 45, 48, 55, 63, 67, 92, 12, 36, 148, 292, 438, 600, 777, 920, 1015, 1102, 1335, 1469, 1583, 1739, 1860, 1957, 2072, 2168, 2294, 2515, 2596, 2629, 2662
Alaska,2,05/14/20, 0, 0, 0, 2, 3, 6, 7, 10, 11, 14, 17, 22, 27, 43, 61, 73, 98, 113, 135, 175, 215, 254, 326, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 5, 6, 8, 10, 14, 18, 25, 29, 32, 43, 6, 15, 19, 65, 87, 132, 257, 308, 337, 355, 407, 450, 457, 471, 498, 513, 566, 611, 650, 697, 704, 706, 726
Arizona,4,05/14/20, 4, 9, 15, 34, 52, 69, 81, 103, 119, 131, 145, 163, 225, 277, 325, 356, 361, 385, 459, 506, 577, 644, 838, 0, 1, 2, 4, 6, 9, 13, 15, 18, 20, 25, 26, 37, 43, 47, 52, 58, 66, 75, 82, 93, 105, 121, 11, 27, 137, 391, 508, 752, 945, 1201, 1399, 1520, 1887, 2074, 2196, 2421, 2545, 2644, 2846, 3127, 3291, 3506, 3672, 3692, 3713
Arkansas,5,05/14/20, 0, 0, 0, 0, 2, 3, 4, 6, 8, 9, 12, 15, 20, 24, 26, 43, 56, 73, 100, 160, 283, 414, 534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 4, 4, 5, 8, 13, 26, 48, 67, 2, 8, 8, 79, 105, 109, 130, 140, 151, 154, 199, 207, 220, 247, 300, 305, 319, 397, 422, 487, 508, 511, 513
California,6,05/14/20, 7, 14, 26, 50, 58, 67, 84, 92, 115, 127, 150, 181, 198, 243, 271, 325, 366, 437, 514, 558, 583, 801, 909, 1, 3, 5, 7, 8, 10, 12, 15, 17, 20, 25, 29, 33, 41, 45, 50, 58, 71, 82, 87, 100, 157, 202, 7, 22, 80, 362, 483, 650, 1115, 1317, 1525, 1648, 2098, 2321, 2510, 2663, 2786, 2929, 3026, 3186, 3379, 3731, 3891, 4038, 4054
Colorado,8,05/14/20, 2, 4, 7, 20, 27, 32, 34, 37, 40, 44, 55, 60, 66, 72, 76, 88, 98, 103, 130, 138, 162, 218, 225, 0, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 17, 19, 21, 22, 26, 34, 37, 48, 2, 10, 73, 159, 232, 298, 386, 464, 517, 572, 643, 678, 710, 766, 803, 867, 940, 993, 1067, 1173, 1214, 1225, 1240
Connecticut,9,05/14/20, 1, 2, 4, 5, 7, 8, 9, 10, 11, 13, 16, 18, 21, 25, 27, 29, 33, 36, 42, 48, 60, 69, 95, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 7, 8, 10, 11, 12, 16, 19, 22, 2, 5, 15, 56, 84, 107, 153, 176, 193, 217, 254, 269, 298, 315, 353, 386, 418, 456, 475, 507, 531, 542, 548
Delaware,10,05/14/20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 5, 9, 10, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 0, 0, 1, 1, 3, 4, 4, 5, 10, 12, 12, 13, 13, 13, 15, 18, 18, 21, 21, 21, 22, 23, 23
Florida,12,05/14/20, 4, 10, 15, 30, 34, 51, 57, 61, 71, 81, 88, 97, 114, 124, 136, 150, 159, 172, 191, 217, 260, 325, 394, 0, 1, 1, 5, 7, 9, 10, 12, 13, 15, 17, 20, 22, 23, 24, 27, 30, 33, 39, 42, 60, 68, 81, 4, 17, 81, 202, 352, 515, 699, 882, 976, 1052, 1167, 1251, 1345, 1462, 1542, 1659, 1729, 1850, 1928, 2074, 2163, 2202, 2232
Georgia,13,05/14/20, 5, 9, 30, 54, 74, 98, 113, 127, 137, 163, 171, 176, 196, 225, 255, 266, 329, 385, 426, 489, 546, 614, 728, 0, 1, 3, 6, 9, 11, 12, 16, 19, 21, 22, 24, 26, 28, 33, 36, 42, 53, 60, 69, 76, 81, 90, 11, 23, 96, 255, 403, 595, 872, 1017, 1119, 1230, 1536, 1708, 1799, 1991, 2097, 2222, 2368, 2492, 2627, 2920, 2981, 2999, 3022
Hawaii,15,05/14/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 3, 4, 5, 6, 28, 88, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 10, 25, 0, 0, 0, 3, 9, 9, 20, 21, 53, 53, 54, 54, 55, 56, 66, 76, 77, 78, 78, 83, 83, 83, 83
Idaho,16,05/14/20, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 4, 4, 5, 6, 7, 9, 14, 19, 27, 42, 95, 119, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 5, 8, 22, 0, 0, 4, 33, 39, 43, 51, 63, 63, 64, 69, 70, 70, 72, 72, 74, 79, 83, 87, 90, 109, 109, 112
Illinois,17,05/14/20, 5, 10, 16, 24, 30, 36, 48, 53, 63, 81, 102, 112, 130, 144, 157, 178, 189, 215, 241, 296, 415, 512, 670, 1, 1, 2, 3, 4, 4, 6, 7, 9, 11, 13, 17, 20, 20, 21, 24, 26, 28, 36, 41, 60, 79, 107, 5, 15, 61, 157, 297, 487, 673, 808, 899, 939, 1147, 1252, 1314, 1380, 1447, 1558, 1627, 1700, 1795, 1909, 1965, 1975, 1997
Indiana,18,05/14/20, 3, 8, 31, 41, 57, 76, 93, 102, 120, 139, 157, 172, 204, 228, 253, 270, 304, 358, 445, 522, 737, 817, 902, 0, 0, 2, 3, 5, 7, 10, 11, 13, 14, 15, 19, 20, 23, 26, 29, 35, 44, 53, 59, 84, 105, 136, 13, 31, 72, 227, 431, 626, 784, 905, 1002, 1037, 1327, 1468, 1562, 1752, 1855, 1964, 2066, 2176, 2275, 2503, 2644, 2671, 2685
Iowa,19,05/14/20, 7, 13, 18, 30, 40, 49, 55, 62, 65, 71, 77, 85, 105, 119, 137, 145, 168, 192, 231, 245, 318, 443, 612, 1, 1, 2, 4, 5, 6, 8, 11, 12, 13, 15, 16, 17, 19, 21, 23, 28, 31, 36, 41, 55, 75, 105, 3, 9, 54, 144, 255, 403, 575, 668, 803, 865, 1069, 1160, 1217, 1353, 1468, 1559, 1651, 1707, 1768, 1955, 2011, 2027, 2052
Kansas,20,05/14/20, 0, 0, 1, 1, 3, 4, 7, 10, 14, 16, 19, 24, 30, 40, 48, 61, 70, 102, 123, 182, 298, 386, 512, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 4, 5, 6, 8, 12, 16, 21, 41, 59, 0, 0, 5, 42, 67, 111, 198, 226, 270, 293, 380, 394, 418, 466, 474, 484, 516, 523, 530, 555, 577, 584, 589
Kentucky,21,05/14/20, 3, 7, 13, 18, 24, 39, 48, 52, 63, 68, 74, 97, 124, 155, 165, 184, 209, 229, 265, 304, 332, 393, 440, 0, 0, 0, 2, 3, 5, 6, 7, 8, 10, 14, 16, 21, 23, 26, 30, 32, 37, 42, 53, 57, 75, 85, 9, 22, 97, 255, 344, 453, 640, 789, 939, 993, 1186, 1258, 1378, 1489, 1571, 1681, 1759, 1846, 1933, 2091, 2136, 2159, 2179
Louisiana,22,05/14/20, 0, 1, 2, 4, 5, 6, 8, 10, 11, 14, 15, 17, 20, 22, 24, 30, 34, 42, 54, 66, 92, 104, 219, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 5, 6, 8, 9, 12, 15, 17, 0, 0, 15, 28, 53, 58, 90, 128, 146, 152, 170, 177, 182, 191, 208, 231, 254, 277, 294, 325, 334, 345, 354
Maine,23,05/14/20, 0, 1, 2, 3, 4, 7, 9, 11, 17, 21, 27, 32, 40, 45, 59, 75, 87, 112, 123, 160, 214, 321, 396, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 15, 20, 24, 39, 41, 58, 1, 9, 24, 74, 97, 177, 258, 287, 322, 342, 473, 537, 561, 595, 691, 726, 787, 812, 852, 916, 921, 923, 924
Maryland,24,05/14/20, 0, 0, 3, 6, 8, 13, 17, 18, 22, 25, 27, 29, 33, 37, 43, 50, 70, 86, 113, 156, 197, 276, 340, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 6, 7, 9, 11, 20, 26, 31, 37, 0, 1, 44, 63, 78, 99, 168, 201, 254, 265, 319, 337, 345, 382, 421, 455, 477, 488, 520, 539, 543, 557, 560
Massachusetts,25,05/14/20, 2, 4, 6, 14, 17, 21, 24, 33, 38, 40, 43, 46, 54, 59, 62, 68, 71, 77, 88, 100, 126, 145, 149, 0, 0, 1, 2, 3, 4, 4, 5, 7, 8, 9, 10, 11, 11, 12, 13, 14, 14, 16, 19, 23, 27, 37, 7, 18, 34, 107, 163, 205, 277, 350, 426, 460, 518, 571, 600, 626, 672, 729, 779, 842, 895, 962, 989, 1004, 1009
Michigan,26,05/14/20, 17, 29, 38, 52, 65, 86, 108, 131, 138, 150, 172, 181, 225, 240, 267, 310, 366, 455, 483, 512, 605, 735, 941, 2, 4, 7, 10, 12, 15, 17, 19, 25, 29, 31, 33, 35, 39, 46, 52, 59, 70, 79, 87, 107, 116, 154, 5, 17, 141, 358, 638, 918, 1217, 1473, 1700, 1823, 2176, 2452, 2533, 2722, 2914, 3121, 3328, 3509, 3667, 4004, 4099, 4144, 4185
Minnesota,27,05/14/20, 14, 18, 25, 43, 63, 79, 87, 106, 123, 144, 161, 194, 210, 229, 268, 315, 363, 432, 513, 565, 799, 874, 898, 1, 2, 4, 6, 7, 9, 12, 13, 17, 20, 25, 27, 28, 37, 41, 44, 55, 75, 88, 111, 143, 174, 190, 17, 48, 136, 389, 539, 739, 1255, 1463, 1696, 1850, 2339, 2454, 2536, 2772, 3067, 3227, 3407, 3501, 3641, 3997, 4119, 4152, 4249
