cnty,step_ahead,horizon,fct_date,fct_mean,fct_lb,fct_ub,fct_std
31129,4-step_ahead,2021-01-03,2021-01-31,7.025014956859472,0.0,15.900192765622409,4.015200193338992
31131,1-step_ahead,2021-01-03,2021-01-10,56.30693891295355,0.0,136.1373700418005,34.378123747929415
31131,2-step_ahead,2021-01-03,2021-01-17,69.00178137842845,0.0,204.5077108030101,51.64336131389144
31131,3-step_ahead,2021-01-03,2021-01-24,60.238690686722315,0.0,162.48412324582011,41.03134425399498
31131,4-step_ahead,2021-01-03,2021-01-31,81.17709968362048,0.0,261.7231864879893,66.09171375959326
31133,1-step_ahead,2021-01-03,2021-01-10,11.527415440428953,3.0413649273863648,20.013465953427087,4.285884097485031
31133,2-step_ahead,2021-01-03,2021-01-17,6.217347850818316,0.0,13.775149511074927,3.478573108857305
31133,3-step_ahead,2021-01-03,2021-01-24,9.448766978440943,4.769253708681768,14.128280248200126,2.3633905402824134
31133,4-step_ahead,2021-01-03,2021-01-31,11.848020425655436,1.5961842362051115,22.09985661510576,5.1776950451769315
31135,1-step_ahead,2021-01-03,2021-01-10,9.30213782440195,0.0,27.168293470365292,6.860680169284165
31135,2-step_ahead,2021-01-03,2021-01-17,7.091125024893758,0.0,20.88106801059358,5.272996972372116
31135,3-step_ahead,2021-01-03,2021-01-24,7.181531568936862,0.13488992932129928,14.228173208552423,3.558909918997758
31135,4-step_ahead,2021-01-03,2021-01-31,16.79396549496552,10.620409321767202,22.967521668163837,3.1179576632314734
31137,1-step_ahead,2021-01-03,2021-01-10,49.786071587810866,1.9661538975094264,16.17240869347669,3.5874380797897127
31137,2-step_ahead,2021-01-03,2021-01-17,47.74007202279795,1.3813117469201563,64.42358981816712,15.919767189708828
31137,3-step_ahead,2021-01-03,2021-01-24,41.8668748002561,28.02810859942955,55.70564099943327,6.989275858586798
31137,4-step_ahead,2021-01-03,2021-01-31,45.855724074748814,0.0,105.42090818982894,26.621441462078014
31139,1-step_ahead,2021-01-03,2021-01-10,16.524514386225313,12.40096955304292,20.648059219385367,2.082598400591527
31139,2-step_ahead,2021-01-03,2021-01-17,17.384096323290688,7.907834699872604,26.86035794670877,4.785990718898022
31139,3-step_ahead,2021-01-03,2021-01-24,14.805655461205394,4.727376521189627,24.88393440122116,5.0900398686948325
31139,4-step_ahead,2021-01-03,2021-01-31,17.046079433645172,0.0,38.811448241468376,9.80087076804757
31141,1-step_ahead,2021-01-03,2021-01-10,89.92709220979572,0.0,270.6687668150194,68.35069869066147
31141,2-step_ahead,2021-01-03,2021-01-17,89.85662255033323,62.85370160418642,116.85954349648009,13.63783886169032
31141,3-step_ahead,2021-01-03,2021-01-24,124.64642883119059,85.71173985268095,163.58111780970023,19.663984332580625
31141,4-step_ahead,2021-01-03,2021-01-31,149.0448955290245,99.92214288073644,198.16764817731257,24.809471034488922
31143,1-step_ahead,2021-01-03,2021-01-10,11.831674108872642,4.088921435917225,11.631601863546095,1.9047172797042602
31143,2-step_ahead,2021-01-03,2021-01-17,10.788368660140748,0.0,3.3921349819725384,0.8565997429223582
31143,3-step_ahead,2021-01-03,2021-01-24,14.507077047528362,9.01042399947757,20.003730095335875,2.7760873979440164
31143,4-step_ahead,2021-01-03,2021-01-31,17.131163848003155,11.362267144499388,22.900060551117967,2.9135841935905504
31145,1-step_ahead,2021-01-03,2021-01-10,71.5289264333834,0.0,176.11269265795204,44.472902186351526
31145,2-step_ahead,2021-01-03,2021-01-17,64.2132760809305,7.354959796519441,114.04603478362692,26.94219065330997
31145,3-step_ahead,2021-01-03,2021-01-24,93.34446526775251,0.0,218.67238782364663,55.220299955466324
31145,4-step_ahead,2021-01-03,2021-01-31,15.385971248566785,0.0,45.000194710722056,11.36368553301062
31147,1-step_ahead,2021-01-03,2021-01-10,31.22097835493071,0.0,60.91063203406122,15.381472735874047
31147,2-step_ahead,2021-01-03,2021-01-17,30.787353175214392,0.0,59.643601690986536,15.061515578531953
31147,3-step_ahead,2021-01-03,2021-01-24,34.436623592655465,13.977105668958744,54.89614151635219,10.33308986045289
31147,4-step_ahead,2021-01-03,2021-01-31,18.747176438185626,4.051370933661964,33.44298194270929,7.422123992183668
31149,1-step_ahead,2021-01-03,2021-01-10,1.0174047030834623,0.35857909336971666,1.5873303352650727,0.31029071765034244
31149,2-step_ahead,2021-01-03,2021-01-17,0.8416372652116798,0.0,4.318736781666997,1.0905900963805548
31149,3-step_ahead,2021-01-03,2021-01-24,0.7946870931319043,0.1648513160081428,0.9697897552514506,0.20326728263719895
31149,4-step_ahead,2021-01-03,2021-01-31,0.3741869908117019,0.0,0.5787515661259296,0.14614938538533576
31151,1-step_ahead,2021-01-03,2021-01-10,24.695170375647184,11.859812177479242,17.302045204191355,1.3743012693717458
31151,2-step_ahead,2021-01-03,2021-01-17,28.489264212074808,18.959346200925673,33.63719496257332,3.706527465062537
31151,3-step_ahead,2021-01-03,2021-01-24,31.137952932424927,19.709782896015287,42.56612296883455,5.771803048691733
31151,4-step_ahead,2021-01-03,2021-01-31,103.56741634822892,0.0,507.8632608306771,128.24829818956493
31153,1-step_ahead,2021-01-03,2021-01-10,703.5735159883079,393.5196238464203,431.3426874617399,9.551278690737272
31153,2-step_ahead,2021-01-03,2021-01-17,569.6724615811469,485.1755169326416,654.1068475750885,42.65942692991084
31153,3-step_ahead,2021-01-03,2021-01-24,738.2807733075663,0.0,1528.6729482413184,386.02852228316124
31153,4-step_ahead,2021-01-03,2021-01-31,802.7064909454363,3.790573454443745,1601.6224084364292,403.49288762171346
31155,1-step_ahead,2021-01-03,2021-01-10,126.3947822793581,1.7483409265601586,181.73358949342648,45.45082034516826
31155,2-step_ahead,2021-01-03,2021-01-17,111.50616910477468,46.94747750453024,168.82603199315668,30.77741274965314
31155,3-step_ahead,2021-01-03,2021-01-24,104.27573004577974,58.111628454428256,116.62746826028057,14.776727223700078
31155,4-step_ahead,2021-01-03,2021-01-31,90.71265269805208,37.20771419101771,58.3051767435121,5.327642058710705
31157,1-step_ahead,2021-01-03,2021-01-10,47.25891048491913,0.0,122.76974379748123,31.0024605549195
31157,2-step_ahead,2021-01-03,2021-01-17,36.001391879779256,9.498594169129632,62.504189590428886,13.385251369014963
31157,3-step_ahead,2021-01-03,2021-01-24,88.08330455907165,13.886618678368833,162.27999043977448,37.47307367712264
31157,4-step_ahead,2021-01-03,2021-01-31,67.65922592667464,0.0,180.0583682001856,45.46928489903677
31159,1-step_ahead,2021-01-03,2021-01-10,36.74355756943189,31.048658176640853,37.178679917415096,1.547985288074304
31159,2-step_ahead,2021-01-03,2021-01-17,34.573443335781306,0.0,97.94600779983664,24.7338403534941
31159,3-step_ahead,2021-01-03,2021-01-24,46.657070153891354,14.142574761069215,79.17156554671348,16.421462319607137
31159,4-step_ahead,2021-01-03,2021-01-31,43.815984391359116,15.404448164032033,72.22752061868624,14.349260720872275
31161,1-step_ahead,2021-01-03,2021-01-10,11.721756226844196,0.0,21.585397201167744,5.450857879082764
31161,2-step_ahead,2021-01-03,2021-01-17,12.508760817800965,0.0,26.019392116626808,6.570553564804749
31161,3-step_ahead,2021-01-03,2021-01-24,6.674607867087902,2.271060511324744,9.13798719724632,1.7340723954347412
31161,4-step_ahead,2021-01-03,2021-01-31,12.844691213988032,0.0,29.05969299789079,7.338306312598684
31163,1-step_ahead,2021-01-03,2021-01-10,3.7455279051391672,0.0,8.738643361126273,2.2067281214965337
31163,2-step_ahead,2021-01-03,2021-01-17,2.4171722697366462,0.5022939692529799,4.332050562798643,0.9671102508953695
31163,3-step_ahead,2021-01-03,2021-01-24,2.7809165912961222,0.0,10.044231026021146,2.5364219762679663
31163,4-step_ahead,2021-01-03,2021-01-31,5.333094463652078,0.0,13.99833233678967,3.53493240828022
31165,1-step_ahead,2021-01-03,2021-01-10,0.6575998200789419,0.0,1.6028177192371194,0.40475194930230285
31165,2-step_ahead,2021-01-03,2021-01-17,0.972566129157376,0.0,3.1202799925604774,0.7879494930708276
31165,3-step_ahead,2021-01-03,2021-01-24,0.8078983384716781,0.0,4.33325391378825,1.0942560388354168
31165,4-step_ahead,2021-01-03,2021-01-31,0.7832573687531916,0.0,5.937205510071004,1.499294320725001
31167,1-step_ahead,2021-01-03,2021-01-10,12.452265014452026,5.8234116133122535,19.0811184155918,3.3479057581514007
31167,2-step_ahead,2021-01-03,2021-01-17,12.113356217529779,0.0,24.262059805907608,6.126782779269598
31167,3-step_ahead,2021-01-03,2021-01-24,13.91722143401098,0.010428540231818929,27.824014327790145,7.023632774635941
31167,4-step_ahead,2021-01-03,2021-01-31,11.691346907505913,0.8619659655486843,22.520727849463142,5.469384314119813
31169,1-step_ahead,2021-01-03,2021-01-10,21.695274249621548,16.226298449643732,27.164250049573923,2.7621089898813613
31169,2-step_ahead,2021-01-03,2021-01-17,20.330385472559765,0.0,42.65488710278318,10.771436137066459
31169,3-step_ahead,2021-01-03,2021-01-24,14.93739590581065,3.8995628305535193,25.975228981067772,5.574663169321781
31169,4-step_ahead,2021-01-03,2021-01-31,18.051625830568927,3.797456472047132,32.30579518909073,7.199075433596868
31171,1-step_ahead,2021-01-03,2021-01-10,1.2522898750230371,0.0,4.5578328780256365,1.1509678984913223
31171,2-step_ahead,2021-01-03,2021-01-17,1.7924745661137085,0.0,3.610919602196413,0.9118483843930336
31171,3-step_ahead,2021-01-03,2021-01-24,2.2991736843909294,1.3768127141467,3.11350011686688,0.43855742492933836
31171,4-step_ahead,2021-01-03,2021-01-31,0.9642160794578308,0.0,7.174648246714781,1.8117798602815105
31173,1-step_ahead,2021-01-03,2021-01-10,13.077581854132767,3.931761716754061,6.007401477613612,0.524151454762513
31173,2-step_ahead,2021-01-03,2021-01-17,7.241498185810126,4.978963969005314,5.333323860153535,0.08948482099702564
31173,3-step_ahead,2021-01-03,2021-01-24,10.862803949744842,0.0,24.687183870576803,6.2341373410547485
31173,4-step_ahead,2021-01-03,2021-01-31,21.13462531179275,0.0,44.49840252934058,11.236970335692066
31175,1-step_ahead,2021-01-03,2021-01-10,15.608628747787687,11.207286794582831,20.00997070099254,2.222899976366088
31175,2-step_ahead,2021-01-03,2021-01-17,22.57678377642377,3.4367880215958597,41.7167795309753,9.666664522570567
31175,3-step_ahead,2021-01-03,2021-01-24,13.66440474510139,7.432380301044835,19.89642918915795,3.1474870929578573
31175,4-step_ahead,2021-01-03,2021-01-31,15.158361974740163,0.0,32.13154552737122,8.114026648326066
31177,1-step_ahead,2021-01-03,2021-01-10,52.48052851695724,0.0,120.492653054909,30.427437640128534
31177,2-step_ahead,2021-01-03,2021-01-17,67.29894815788408,4.455821906070499,130.1420744096977,31.738952652431113
31177,3-step_ahead,2021-01-03,2021-01-24,23.735275125049068,14.965625673799815,32.50492457629831,4.429115884469317
31177,4-step_ahead,2021-01-03,2021-01-31,59.88541907887144,0.0,290.5795763969864,73.3786809083299
31179,1-step_ahead,2021-01-03,2021-01-10,21.544548801042385,15.6016131609043,27.487484441180467,3.0014826465343853
31179,2-step_ahead,2021-01-03,2021-01-17,15.206009201337507,10.974853444442873,19.437164958232145,2.136947351966988
31179,3-step_ahead,2021-01-03,2021-01-24,17.622561688200555,0.0,37.21865884609899,9.398651223762371
31179,4-step_ahead,2021-01-03,2021-01-31,20.569749098110908,13.825712500855738,27.31378569536607,3.4060790895228115
31181,1-step_ahead,2021-01-03,2021-01-10,7.3083166561444735,0.3987629953783836,14.217870315050329,3.4896735655737237
31181,2-step_ahead,2021-01-03,2021-01-17,8.844877548494374,1.4791204692448634,16.210634627400097,3.720079332867483
31181,3-step_ahead,2021-01-03,2021-01-24,13.810699283477568,4.053370784001139,23.568027782836385,4.927943686574557
31181,4-step_ahead,2021-01-03,2021-01-31,17.294634380190658,7.505735255498199,27.08353350468561,4.943888446764499
31183,1-step_ahead,2021-01-03,2021-01-10,0.5358755601491538,0.0,1.5066194597724416,0.38045945953849536
31183,2-step_ahead,2021-01-03,2021-01-17,0.8301426464170825,0.0,2.9437494761087337,0.7433710798254378
31183,3-step_ahead,2021-01-03,2021-01-24,0.4960700750056696,0.0,2.5407717073435445,0.6416090170059456
31183,4-step_ahead,2021-01-03,2021-01-31,0.4839715455554288,0.0,1.1685874484222274,0.2950978405106635
31185,1-step_ahead,2021-01-03,2021-01-10,29.374539827232876,2.0598185641438604,56.68926109032189,13.795313769236877
31185,2-step_ahead,2021-01-03,2021-01-17,33.85742319706136,24.941668550879985,42.773177843242735,4.502906386960291
31185,3-step_ahead,2021-01-03,2021-01-24,10.40450400042501,0.0,35.909277264247955,9.067999309153524
31185,4-step_ahead,2021-01-03,2021-01-31,32.83723158978945,0.0,70.1636115244243,17.718083718288963
32001,1-step_ahead,2021-01-03,2021-01-10,206.56352388502827,0.0,415.2337939847255,104.85701868301149
32001,2-step_ahead,2021-01-03,2021-01-17,120.75313464457399,79.28603246504427,89.72091178507864,2.6350705353622144
32001,3-step_ahead,2021-01-03,2021-01-24,127.74236470547005,70.97963583267361,140.27422820373303,17.498634437136218
32001,4-step_ahead,2021-01-03,2021-01-31,143.91799393281323,0.0,267.0271916906057,67.43110901277922
32003,1-step_ahead,2021-01-03,2021-01-10,17094.381302616905,0.0,47251.230019624,11932.128792834344
32003,2-step_ahead,2021-01-03,2021-01-17,8164.217963330608,0.0,16882.65927088834,4263.297795678874
32003,3-step_ahead,2021-01-03,2021-01-24,17953.799758513185,0.0,52032.572910054456,13139.538613650115
32003,4-step_ahead,2021-01-03,2021-01-31,17653.67849592484,0.0,0.00839981586295548,0.0021211656219584543
32005,1-step_ahead,2021-01-03,2021-01-10,114.52845912872299,37.82259384539657,101.09574975282166,15.978069673592195
32005,2-step_ahead,2021-01-03,2021-01-17,133.14251518215923,21.744284839899635,244.5407455047685,56.2617324911285
32005,3-step_ahead,2021-01-03,2021-01-24,220.84320763474315,0.0,470.20837914742623,118.73948968369349
32005,4-step_ahead,2021-01-03,2021-01-31,181.02417421100117,10.879978174877618,348.2359357217827,85.19089837043057
32007,1-step_ahead,2021-01-03,2021-01-10,153.41132205893274,148.67393543983775,158.1487068366591,2.392619039601352
32007,2-step_ahead,2021-01-03,2021-01-17,94.16614025424751,75.48944605745396,107.1967393082367,8.006892235046147
32007,3-step_ahead,2021-01-03,2021-01-24,75.76963039868707,48.49436162458446,103.04489917278973,13.775388269748806
32007,4-step_ahead,2021-01-03,2021-01-31,120.0194353286332,82.31203714471344,157.72683351255301,19.044140496929185
32009,1-step_ahead,2021-01-03,2021-01-10,1.87877407321296,0.0,4.8936639396017005,1.2357737221216416
32009,2-step_ahead,2021-01-03,2021-01-17,1.4405297550722715,0.8742987434325825,2.006760766711961,0.2859752584038834
32009,3-step_ahead,2021-01-03,2021-01-24,1.7857942586047015,0.9623697573914788,2.609218759817924,0.4158709602086983
32009,4-step_ahead,2021-01-03,2021-01-31,0.8810338474941768,0.0,4.254601590409346,1.0743943410124612
32011,1-step_ahead,2021-01-03,2021-01-10,10.559011590127954,0.0,21.27964737720659,5.373648327577421
32011,2-step_ahead,2021-01-03,2021-01-17,5.816271191723383,0.0,15.859890365857774,4.005022819661054
32011,3-step_ahead,2021-01-03,2021-01-24,17.88350379824772,0.0,41.09289987101881,10.376994916923941
32011,4-step_ahead,2021-01-03,2021-01-31,35.46528324529908,0.0,76.6830293597672,19.364401353476566
32013,1-step_ahead,2021-01-03,2021-01-10,28.58042395857317,22.512917886887468,34.64793002571558,3.064397004754574
32013,2-step_ahead,2021-01-03,2021-01-17,107.15801965668629,0.0,231.11831014966657,58.36320963375419
32013,3-step_ahead,2021-01-03,2021-01-24,34.077109054925515,21.656002622851723,46.49821548670674,6.273286076731065
32013,4-step_ahead,2021-01-03,2021-01-31,52.26705267340672,0.0,133.41042772747753,33.689501951383214
32015,1-step_ahead,2021-01-03,2021-01-10,13.727468566332524,8.315526750822764,19.139410381734802,2.7333039472000094
32015,2-step_ahead,2021-01-03,2021-01-17,11.550876469211545,0.0,25.499363683735414,6.439233253468539
32015,3-step_ahead,2021-01-03,2021-01-24,2.282913311186832,0.0,1.454345994732133,0.3672590895788215
32015,4-step_ahead,2021-01-03,2021-01-31,4.117319533090088,9.528983862133051e-07,6.286354182015372e-05,1.563400086715667e-05
32017,1-step_ahead,2021-01-03,2021-01-10,18.16263703620773,0.0,46.010194078831546,11.618735878492815
32017,2-step_ahead,2021-01-03,2021-01-17,18.74685810064692,0.0,37.93801484396864,9.58030677877996
32017,3-step_ahead,2021-01-03,2021-01-24,26.23903971141673,1.5726125070853998,50.905466915748065,12.457791517339055
32017,4-step_ahead,2021-01-03,2021-01-31,10.635756577983788,0.5083809991765066,20.763132156791066,5.114836150912768
32019,1-step_ahead,2021-01-03,2021-01-10,131.11849262507582,76.17929936260403,186.05768587715028,27.747067301653093
32019,2-step_ahead,2021-01-03,2021-01-17,151.84039788925944,0.0,307.1037437786,77.55145044914141
32019,3-step_ahead,2021-01-03,2021-01-24,182.9625078672581,0.0,527.9629405272077,133.323974880608
32019,4-step_ahead,2021-01-03,2021-01-31,181.40002492159127,2.5693926509047422,360.23065719226065,90.31850114680705
32021,1-step_ahead,2021-01-03,2021-01-10,11.799716782656706,6.3844913975723925,16.26047597183182,2.49393549855036
32021,2-step_ahead,2021-01-03,2021-01-17,6.12566379861639,3.5541708791554667,8.697156718077315,1.2987337977075373
32021,3-step_ahead,2021-01-03,2021-01-24,13.721907277044526,8.045824861663254,19.397989692425803,2.8667082905966033
32021,4-step_ahead,2021-01-03,2021-01-31,9.931540273420662,0.0,20.088522367163893,5.072859183627246
32023,1-step_ahead,2021-01-03,2021-01-10,100.64191842777734,24.11656151543965,177.16727532673497,38.6491701543675
32023,2-step_ahead,2021-01-03,2021-01-17,56.75485411287922,22.90695162722208,90.60275643616687,17.094900204278986
32023,3-step_ahead,2021-01-03,2021-01-24,121.61746129795948,0.01185572767856652,0.047687092188303255,0.00904832437114564
32023,4-step_ahead,2021-01-03,2021-01-31,137.18554748625192,122.35238060023096,152.01509069339164,7.4905833568587585
32027,1-step_ahead,2021-01-03,2021-01-10,0.05013528787893,0.0,0.2050634988044075,0.05178371181929482
32027,2-step_ahead,2021-01-03,2021-01-17,136.41270786041102,119.2320013854097,153.59341433541238,8.677124482323908
32027,3-step_ahead,2021-01-03,2021-01-24,128.37963633392138,49.13565337923715,207.62361928860557,40.02221361347688
32027,4-step_ahead,2021-01-03,2021-01-31,0.016360991320483367,0.0,0.033054181382406,0.008347015500607576
32029,1-step_ahead,2021-01-03,2021-01-10,1.1449088885162353,0.0,2.7975397322714532,0.706449427341276
32029,2-step_ahead,2021-01-03,2021-01-17,1.793989991179984,0.0,4.6088299387275535,1.1638459441231195
32029,3-step_ahead,2021-01-03,2021-01-24,1.2434935331079853,0.0,2.7080120408108903,0.6838414244471945
32029,4-step_ahead,2021-01-03,2021-01-31,0.0020261999794472354,0.0,0.08430826590691402,0.0212899661381096
32031,1-step_ahead,2021-01-03,2021-01-10,2695.259227558326,0.0,10481.64476045802,2646.879990014652
32031,2-step_ahead,2021-01-03,2021-01-17,1471.1552406513174,163.64285255206838,2263.6332402372645,530.3006029508072
32031,3-step_ahead,2021-01-03,2021-01-24,74.43159639653636,56.23871744301042,90.50115236432823,8.652130030635812
32031,4-step_ahead,2021-01-03,2021-01-31,1869.522706664373,1853.9293041387118,1885.1161091900344,7.875455821041062
32033,1-step_ahead,2021-01-03,2021-01-10,35.38262062560267,14.526066724648516,56.239174526556816,10.533613081289975
32033,2-step_ahead,2021-01-03,2021-01-17,9.31574833835974,5.650738137776385,12.980758538943098,1.851015252819877
32033,3-step_ahead,2021-01-03,2021-01-24,25.208754938588452,12.791218688220894,37.62629118895601,6.2714829547310895
32033,4-step_ahead,2021-01-03,2021-01-31,23.937555942893148,5.653180870735724,42.221931015050586,9.234532864725976
32510,1-step_ahead,2021-01-03,2021-01-10,373.7907901875328,369.4628586569898,378.11872139264295,2.185823923144737
32510,2-step_ahead,2021-01-03,2021-01-17,334.48252814313645,327.23841265797597,341.72664362287406,3.658644183055074
32510,3-step_ahead,2021-01-03,2021-01-24,334.66080962560767,324.6129988262389,344.70861951697566,5.074651689579995
32510,4-step_ahead,2021-01-03,2021-01-31,222.57529922308802,0.0,612.6381436299267,154.7066019267492
33001,1-step_ahead,2021-01-03,2021-01-10,311.8900648602445,0.0,698.4632834728858,176.37961703860753
33001,2-step_ahead,2021-01-03,2021-01-17,265.5537449181672,0.0,725.0056293255809,183.08222962767195
33001,3-step_ahead,2021-01-03,2021-01-24,158.76087271333176,110.32930437930986,172.24787457340403,15.636002574266206
33001,4-step_ahead,2021-01-03,2021-01-31,63.665055175317136,43.38465608701095,83.94545426362332,10.24262580217484
33003,1-step_ahead,2021-01-03,2021-01-10,120.53775505740637,71.12488525868626,169.95062485296924,24.955994847041158
33003,2-step_ahead,2021-01-03,2021-01-17,108.76992636216521,32.47642602547828,44.70978332711648,3.0892316418278285
33003,3-step_ahead,2021-01-03,2021-01-24,122.82134295993427,12.941387430885325,200.4991071379477,47.36306053208646
33003,4-step_ahead,2021-01-03,2021-01-31,142.45291727433332,0.0,339.0220002764749,85.61161623143306
33005,1-step_ahead,2021-01-03,2021-01-10,179.20212126169983,126.54703066607605,231.8572099867344,26.593479626428877
33005,2-step_ahead,2021-01-03,2021-01-17,198.80545680819242,9.719494155172553,387.89141940816336,95.49796092247243
33005,3-step_ahead,2021-01-03,2021-01-24,161.0001817332153,67.12228341940254,254.87797774717566,47.41305412317504
33005,4-step_ahead,2021-01-03,2021-01-31,142.0295965326329,59.71683772140046,92.29340354202928,8.226405510259804
33007,1-step_ahead,2021-01-03,2021-01-10,100.448060943986,27.864565702468923,173.03155617043944,36.65833092625518
33007,2-step_ahead,2021-01-03,2021-01-17,239.90458218870492,0.0,1355.0989228462292,342.19669768844176
33007,3-step_ahead,2021-01-03,2021-01-24,90.15085425653936,65.39646682465767,114.90524167226305,12.502215870607419
33007,4-step_ahead,2021-01-03,2021-01-31,158.41078503297018,0.0,395.30736976850676,99.82509337588554
33009,1-step_ahead,2021-01-03,2021-01-10,231.37747172650245,0.0,697.9221396320012,176.24296455353564
33009,2-step_ahead,2021-01-03,2021-01-17,168.21321686180994,0.0,384.73065093976913,97.15420478276998
33009,3-step_ahead,2021-01-03,2021-01-24,187.8373287917197,0.0,434.4030443916461,109.69773848273891
33009,4-step_ahead,2021-01-03,2021-01-31,194.9436303102465,0.0,385.79040280849546,97.4218188910342
33011,1-step_ahead,2021-01-03,2021-01-10,2739.85409153594,0.0,7226.4651142198045,1824.864927833284
33011,2-step_ahead,2021-01-03,2021-01-17,3713.5980213124817,0.0,13108.481838375325,3310.2226864584154
33011,3-step_ahead,2021-01-03,2021-01-24,2803.1982376978362,0.0,7759.495232545208,1959.4684930669716
33011,4-step_ahead,2021-01-03,2021-01-31,2091.3832904257856,1523.5248018833195,2614.183470530827,275.41885571906755
33013,1-step_ahead,2021-01-03,2021-01-10,1020.1792542122727,0.0,3956.7483170240853,999.178867935375
33013,2-step_ahead,2021-01-03,2021-01-17,748.6232593409962,0.0,2206.53685517556,557.2062765594849
33013,3-step_ahead,2021-01-03,2021-01-24,486.68458797729966,20.96436123510829,21.780350671538415,0.20605793849245604
33013,4-step_ahead,2021-01-03,2021-01-31,425.6872204526118,219.76378479127845,631.6106488024355,104.00173333615078
33015,1-step_ahead,2021-01-03,2021-01-10,1557.3016612784095,0.0,4697.369509118002,1186.204421494445
33015,2-step_ahead,2021-01-03,2021-01-17,973.7435678908656,700.6448850220556,1246.8422496216072,137.92862742412916
33015,3-step_ahead,2021-01-03,2021-01-24,1248.8987131870535,5.140046516922098,5.245410348336269,0.02660702813489165
33015,4-step_ahead,2021-01-03,2021-01-31,1163.0576883709505,531.4652301672824,864.7062059921968,84.1517615719481
33017,1-step_ahead,2021-01-03,2021-01-10,715.3893168752652,0.0,1559.2533058810684,393.7508348184516
33017,2-step_ahead,2021-01-03,2021-01-17,570.6640321159712,288.7417146061366,852.5863495751257,142.3850088305528
33017,3-step_ahead,2021-01-03,2021-01-24,518.5266428270977,508.9137883517008,528.1394972958809,4.854977006106085
33017,4-step_ahead,2021-01-03,2021-01-31,518.2147891035473,504.8816990450868,531.5478791035798,6.733883853154801
33019,1-step_ahead,2021-01-03,2021-01-10,422.0197583092745,0.0,3245.022323542529,819.4500817026588
33019,2-step_ahead,2021-01-03,2021-01-17,244.79026534104668,4.124469954875013e-07,1.801945596592199e-06,3.508834851274489e-07
33019,3-step_ahead,2021-01-03,2021-01-24,270.11634137600294,0.0,156.82724332585346,39.60283922370037
33019,4-step_ahead,2021-01-03,2021-01-31,114.66757713016344,12.338411357984919,216.99674247420884,51.681396746521195
34001,1-step_ahead,2021-01-03,2021-01-10,1021.1466621521472,1016.9461797855768,1025.3471428627918,2.121455322529043
34001,2-step_ahead,2021-01-03,2021-01-17,1292.3536010973144,1210.0940324940864,1374.6119142417742,41.54491963325451
34001,3-step_ahead,2021-01-03,2021-01-24,1041.8874004308611,1029.9642312646642,1053.8105695096954,6.021802587129071
34001,4-step_ahead,2021-01-03,2021-01-31,2873.891564472036,0.0,16405.73429034643,4142.862194531927
34003,1-step_ahead,2021-01-03,2021-01-10,4406.5810356387565,0.0,9984.409006018845,2521.3154055603145
34003,2-step_ahead,2021-01-03,2021-01-17,3663.8356441836263,518.8827545630443,6808.754946390388,1588.3515635927636
34003,3-step_ahead,2021-01-03,2021-01-24,3907.906702866208,320.51886622203637,7495.029924648539,1811.7452167743695
34003,4-step_ahead,2021-01-03,2021-01-31,3651.903738020062,0.0,10343.258549351738,2611.933977109025
34005,1-step_ahead,2021-01-03,2021-01-10,2170.7596024261325,0.0,5773.173080085118,1457.8719899204843
34005,2-step_ahead,2021-01-03,2021-01-17,2522.6437471286954,0.0,7651.126259302177,1932.1025907328728
34005,3-step_ahead,2021-01-03,2021-01-24,2002.605570928767,1228.5343279801489,2776.6751912026207,390.9446624299171
34005,4-step_ahead,2021-01-03,2021-01-31,1192.3147232982255,660.3820339236779,1724.2427896658105,268.65170599548804
34007,1-step_ahead,2021-01-03,2021-01-10,1773.6009075757183,1750.5512330826032,1796.6499704621726,11.641095297871075
34007,2-step_ahead,2021-01-03,2021-01-17,2092.2973875068124,0.0,3592.8670004427727,907.2896465764577
34007,3-step_ahead,2021-01-03,2021-01-24,1966.0797641874615,0.0,4274.119969020945,1079.3232245002387
34007,4-step_ahead,2021-01-03,2021-01-31,1874.0448936173361,0.0,4187.962704552539,1057.5663395334695
34009,1-step_ahead,2021-01-03,2021-01-10,175.9369139805371,171.5935332313603,180.280294723324,2.193626639384771
34009,2-step_ahead,2021-01-03,2021-01-17,492.2223721893998,390.4007263731682,517.4306974834036,32.07827553288773
34009,3-step_ahead,2021-01-03,2021-01-24,152.9010287143839,108.57101673780521,197.2310400333716,22.388894771607678
34009,4-step_ahead,2021-01-03,2021-01-31,138.45592346221844,88.29863984558584,188.61320702398282,25.33196140868611
34011,1-step_ahead,2021-01-03,2021-01-10,1140.6125331219582,364.46616881426803,1916.7588967818308,391.99311312312193
34011,2-step_ahead,2021-01-03,2021-01-17,1167.8370228944398,199.1214973928204,1751.423720628687,391.99551091814817
34011,3-step_ahead,2021-01-03,2021-01-24,624.3818960934108,0.0,1295.0219512121155,327.0257452555847
34011,4-step_ahead,2021-01-03,2021-01-31,1008.9217599224236,0.0,3395.279491958574,857.39381110065
34013,1-step_ahead,2021-01-03,2021-01-10,3652.540864304057,714.4738662230047,4616.402399737586,985.335488261258
34013,2-step_ahead,2021-01-03,2021-01-17,2369.5051287909696,1.8118680172867696,4737.1983893232455,1195.8046770974645
34013,3-step_ahead,2021-01-03,2021-01-24,2843.453709838035,0.0,5748.985444295564,1451.7640010847383
34013,4-step_ahead,2021-01-03,2021-01-31,2343.29906109418,1439.2927597495336,3247.305359445229,456.56883830699377
