"V1","location","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper","location_name"
91,"US","2020-05-06",130084.78666427,31507.2649858999,321612.562228112,16242.6838517008,3377.98670305056,42002.7026758072,12992.2822921889,2705.38799963839,33572.4950812725,1288.822,315.975,3205.525,6874.27536180857,1177.56094683707,18221.5894475962,1620.3050157322,277.145849901195,4285.15931962624,75402.244,38947.325,128033.65,3821.24229215268,0,97576.4919962295,2619.84607560577,157.003602941176,24089.8901038016,"US"
92,"US","2020-05-07",122969.838079166,28573.9410369983,307862.807611178,15301.4059137476,3029.67747403182,39910.6987687262,12239.307993792,2417.89826163302,31936.1405546737,1218.913,286,3071.35,6455.59254929552,1021.6811039382,17122.9353372166,1523.60579172576,239.544272948843,4052.99722107732,76621.157,39233.5,131070.875,2174.24246155449,0,88486.4229290952,2227.48316496021,126.198529411765,22363.3647425549,"US"
93,"US","2020-05-08",116131.845208084,25843.3466356588,293756.121272691,14403.6535600381,2712.1213250359,37675.8555364824,11521.7892406978,2165.47872638241,30186.4215421753,1150.613,259,2926.35,6068.68346579362,896.617742254091,16343.7392211564,1429.80000618983,211.405995253994,3800.06307017308,77771.77,39492.725,133954.55,663.232142906668,0,79911.4597263568,1950.53725546584,97.3841176470588,20685.5961538379,"US"
94,"US","2020-05-09",109570.781648647,23316.1854232579,279611.607338316,13548.9153600379,2405.54777727862,35727.0183202084,10838.4627794564,1925.88315063591,28578.3366780488,1084.257,233.975,2790.35,5692.35265236202,774.616037866503,15149.1126929084,1341.95263563213,180.795796058087,3563.67598245236,78856.027,39724.95,136692.475,40.8669970244238,0,70335.8374727944,1704.71145978995,67.2241911764706,19079.3634442205,"US"
95,"US","2020-05-10",103275.20583838,20976.1749736199,265750.031868495,12733.1951133142,2126.94015267283,33884.580890118,10186.0257492284,1702.04185179672,27078.2663406899,1020.954,208,2652.375,5320.11209717314,658.588747073038,14374.0777996605,1254.50694324749,156.711238967431,3399.33039290195,79876.981,39939.8,139319.775,1.64508949088407,0,61818.8460210623,1474.52327918703,35.69125,17401.477542461,"US"
96,"US","2020-05-11",97246.7663884883,18812.1092112239,252555.983762741,11957.0083443824,1870.68962388489,31933.877229323,9565.10872741082,1499.60821080236,25530.1302783284,960.953,186,2522.275,4975.67993084892,557.227771493213,13421.4883160222,1172.50878587681,131.976751794065,3159.4090780209,80837.934,40135.55,141839.525,0,0,53673.7492588702,1294.83043292657,6.67235294117648,15886.4910801277,"US"
97,"US","2020-05-12",91483.5411973316,16801.1078645157,239653.614689299,11217.4739911937,1642.34721920323,30062.2781913713,8974.12870518265,1315.61868578006,24015.9984569021,906.114,168,2390.35,4648.00836738207,499.320271419005,12722.0643100703,1095.93979768473,117.775344267768,2981.03457111978,81744.048,40314.3,144227.35,0,0,46273.9409372082,1118.47146056649,0,14507.2701900325,"US"
98,"US","2020-05-13",85988.4297263726,14916.8093252031,226393.756473391,10511.8368300013,1440.75459357453,28299.9472323959,8409.53464165586,1151.79172025408,22613.3972168336,852.406,151,2259.375,4337.44312866291,427.595149259925,11717.3038349643,1023.31156349361,99.6174401147099,2773.15416871946,82596.454,40475,146487.325,0,0,40002.7320319795,940.543772160214,0,13188.7565231624,"US"
99,"US","2020-05-14",80746.3776016641,13223.6674339945,213886.725617342,9840.43395604136,1247.47051404585,26632.1900478831,7872.74403927362,998.128816697901,21292.3674298818,800.324,131,2137.275,4037.18055294313,352.973682159773,10941.6044228674,952.153139874818,82.4795504385965,2575.16111887919,83396.778,40615.7,148625.15,0,0,35927.5508928571,773.105607266676,0,11860.1134731661,"US"
100,"US","2020-05-15",75757.5654665573,11651.2624647474,201751.870464773,9200.23628532956,1076.66041784916,24963.6879432389,7360.54074061027,860.975703648776,19987.408885407,752.696,116,2012.275,3761.78450043119,305.568471941071,10180.0196724423,886.240398652122,72.494100877193,2399.99700533685,84149.474,40741.35,150638.175,0,0,31868.9612844611,645.442934516103,0,10474.1039072937,"US"
101,"US","2020-05-16",71015.3718145707,10212.9442104176,190333.931843512,8594.94706462181,923.10643285056,23396.1184396263,6875.64117609311,737.577341651404,18717.8134929136,705.535,101,1902.15,3504.90684124753,260.784227227021,9539.56838334653,827.163921844757,61.0130018067373,2230.27252701482,84855.009,40843.275,152540.975,0,0,28094.7506892231,636.659346015273,0,9467.61025765536,"US"
102,"US","2020-05-17",66512.1086631488,8943.16741531129,179085.660845448,8019.27928117422,791.12722325576,21745.6789066458,6414.81181291063,631.919911437247,17417.8067669095,660.748,85,1787.025,3259.76594814009,220.130640514456,8675.39366533697,768.988904857776,51.1381637342705,2044.44121320222,85515.757,40928.275,154328.75,0,0,24121.6121527778,631.599046691762,0,8485.43276910106,"US"
103,"US","2020-05-18",62233.3236373285,7782.2989383952,168090.978348494,7475.0188741189,673.814044478483,20221.9210244114,5979.29617461965,537.146850912568,16179.7756614385,618.344,73,1675.025,3022.98980968179,169.977436072592,8034.90559166549,712.745010387359,40.1161572034347,1905.15271038376,86134.101,41002.2,156004.1,0,0,20337.2713241437,625.703703838082,0,7563.07638684286,"US"
104,"US","2020-05-19",58170.6522602417,6756.69781267408,157291.262520997,6961.10938310571,575.947635751331,18854.9431371942,5568.45609794268,459.263161549708,15084.6898830546,577.584,65,1568.1,2802.11454994158,147.867354222897,7638.34180523489,660.946168344624,34.7567300663518,1785.43971197469,86711.685,41067.175,157572.225,0,0,16316.9785526316,617.500433613222,0,6630.11553385963,"US"
105,"US","2020-05-20",54307.2602399015,5833.92292363983,147135.861982545,6473.89501626427,483.870246710526,17548.9715572427,5178.510177916,386.015008178204,14054.3554520499,538.451,56,1465.05,2588.25524262132,108.390150886695,6997.71425973579,610.824667209438,25.4518402777778,1648.77213018782,87250.136,41125.1,159043.15,0,0,14421.0631578947,606.605819636211,0,5806.01958207878,"US"
106,"US","2020-05-21",50655.2821669711,4997.67931608467,137234.960959444,6013.34067382575,404.952992131063,16238.2414088164,4810.02900100198,323.576336642803,12994.2158678518,501.513,47,1363.05,2396.8459092801,101.068290598291,6486.40984405322,564.85537701457,23.1716693376068,1521.59511292006,87751.649,41173.1,160417.025,0,0,13065.1164473684,595.086503969706,0,5032.50832140683,"US"
107,"US","2020-05-22",47196.5005663537,4268.82371565204,128338.206421015,5579.5039496758,339.284788995727,15020.7818894007,4463.03380455391,271.761949858492,12014.1746243954,468.056,40,1270.125,2208.48363467166,72.8556543803419,6009.94991528477,520.342702380506,16.7893913398693,1415.5241059434,88219.705,41213.1,161699.925,0,0,13140.5664473684,580.915738210946,0,4426.71844123648,"US"
108,"US","2020-05-23",43925.8526482567,3623.17940106677,119462.779023114,5173.66619078059,281.539781669247,13967.0476726734,4138.65102385031,224.664671052632,11208.1592376029,435.802,34,1183.025,2047.39305578156,63.9088671214407,5723.00808724901,482.401151258554,15.0747046254399,1331.58587133218,88655.507,41249.05,162893.725,0,0,13212.4546052632,565.554422870344,0,3889.56919481727,"US"
109,"US","2020-05-24",40827.8730843307,3064.31490814376,111038.510634732,4788.98888849803,229.390619730287,12938.6448498139,3830.94241342037,183.2333846435,10333.504856269,405.433,29,1097.1,1883.11991341727,45.400456145162,5133.43721886172,444.25121666146,10.5119815947941,1218.03839654358,89060.94,41278.05,164004.475,0,0,13185.2640350877,547.168823927019,0,3418.0948955191,"US"
110,"US","2020-05-25",37925.2265217538,2571.16269034489,103057.979961457,4430.25878177368,185.085239260009,12018.8748384782,3543.86930097097,148.606650219298,9591.27892946622,376.137,23,1017.075,1746.54932623926,35.5249267848165,4695.67869920112,411.831564004649,8.45746527777778,1116.45423913881,89437.077,41302.025,165035.25,0,0,13135.8539473684,530.567802483481,0,3022.40376436472,"US"
111,"US","2020-05-26",35193.1419876025,2164.11202822762,95574.4917366712,4094.95331069627,150.361957151144,11136.0981544958,3275.24904231347,120.475403733693,8911.10350884646,348.884,20,942.075,1608.6503689076,27.4429656862745,4415.25287365283,379.170345705193,6.42970085470086,1039.68350617853,89785.961,41324.975,165992.1,0,0,13037.5875,513.540967784993,0,2835.25726190476,"US"
112,"US","2020-05-27",32630.8127067567,1796.96228781474,88881.3749924564,3782.59728610206,118.621508924082,10336.1346493276,3025.46306458004,94.7972382764295,8284.65108363171,321.869,15,872.075,1484.84005526016,15.5564950980392,4138.85487789752,350.164416133583,3.64448686525892,980.345800772907,90107.83,41340,166877.9,0,0,12987.0625,494.848839430014,0,2747.90185776942,"US"
113,"US","2020-05-28",30221.0363368718,1474.96045954229,82315.1429800071,3490.77970962078,94.7816170186023,9552.23965794558,2792.1156856095,75.4616073775081,7634.65365982325,298.398,13.975,810,1358.05948088697,11.7915625,3793.47459684536,320.347897202363,2.74965277777778,899.871877050753,90406.228,41354.975,167700.6,0,0,12870.4875,474.014447546898,0,2705.52399122807,"US"
114,"US","2020-05-29",27972.308448111,1210.96146381579,76428.3793604166,3220.26190671335,71.3415518162393,8871.62905891258,2575.81772597867,56.59806703917,7135.81848425321,275.237,10,747.025,1253.66749105006,4.9975,3491.68976802512,295.594906860928,1.10958333333333,824.098503172524,90681.465,41365.025,168463.3,0,0,12500.1375,452.573399531025,0,2607.15594298246,"US"
115,"US","2020-05-30",25873.9823931475,981.524867346061,71026.2094532774,2971.18653258811,53.7079110962567,8205.08360057544,2376.63410292486,42.6177575100553,6595.30708680896,254.912,9,692.125,1157.91297148321,0,3342.20219516165,272.581256388787,0,788.930173494054,90936.377,41374.05,169170.05,0,0,12277.9,429.997167496392,0,2577.49265135879,"US"
116,"US","2020-05-31",23906.2234424965,785.033403728732,65558.7476057359,2738.18943903765,37.7898637106358,7619.32305291157,2190.45542533682,30.0608333333333,6085.24191183805,234.696,6,644.025,1061.53036007205,0,2984.00344612409,250.541278144881,0,708.639285038577,91171.073,41380.05,169822.825,0,0,12052.1625,405.447793578644,0,2496.16600877193,"US"
117,"US","2020-06-01",22076.877835275,616.582600089969,60911.3521268475,2524.03400876043,25.6954166666667,7039.60167823759,2019.18801996584,20.2285934714795,5635.54129924642,217.286,5,594,981.379076588865,0,2797.68931287881,231.049079266472,0,658.352087356872,91388.359,41385.05,170429.5,0,0,11679.3375,381.078216053391,0,2402.65177072583,"US"
118,"US","2020-06-02",20369.3636548196,482.223498187399,56456.4544551529,2323.28738500292,16.0488541666667,6594.3368476456,1858.70278488247,12.8023592257416,5270.73406895703,200.274,4,551,899.202697881208,0,2640.07555842152,212.039265952507,0,618.472558020969,91588.633,41390.05,170989.275,0,0,11284.6875,355.525533874459,0,2306.27593309254,"US"
119,"US","2020-06-03",18782.5326792794,365.83048532554,52166.2950130896,2137.54970002531,8.73758169934641,6118.19309346731,1710.36825911326,6.9913940736551,4899.61640997762,184.722,2,508.025,825.726774596039,0,2433.95186054786,194.390164033855,0,578.460677392246,91773.355,41393.05,171504.125,0,0,10798.5625,328.439437518037,0,2214.5899122807,"US"
120,"US","2020-06-04",17315.190612732,283.492640931373,48196.6620655568,1965.94391827581,4.4140625,5652.00953121042,1572.89480706325,3.54579861111111,4536.21684248446,169.97,2,472,760.805620087532,0,2204.8444917795,179.432926844269,0,517.56661613262,91943.325,41396.05,171983.925,0,0,10271.9375,301.415564430014,0,2076.9183625731,"US"
121,"US","2020-06-05",15955.6192262932,205.409517031171,44737.8634255707,1809.45668347463,1.22222222222222,5248.46697920919,1447.43924152536,1,4222.38524776544,156.161,1,436.075,699.742246349514,0,2077.89893326499,164.67970829792,0,494.830556369478,92099.486,41398.05,172425.85,0,0,9987.43749999999,274.792836724387,0,1991.35080409357,"US"
122,"US","2020-06-06",14697.7258285097,150.502661741853,41536.7985353863,1664.21093334038,0,4867.31012264943,1331.28587630346,0,3916.01684620795,144.012,0,404.05,639.546325105884,0,1931.40929150538,151.138325017329,0,461.539724713711,92243.498,41399.05,172837.65,0,0,9455.89999999999,247.610950649351,0,1878.99100877193,"US"
123,"US","2020-06-07",13527.7564224706,104.640605360734,38253.3692795788,1529.70813823272,0,4490.52377284652,1223.62015709936,0,3598.33802959628,132.712,0,376.025,587.33758488807,0,1773.93858959593,138.716561258272,0,423.14695707264,92376.21,41399.075,173217.575,0,0,8924.8625,220.280363492063,0,1786.42809597523,"US"
124,"US","2020-06-08",12452.7832502448,72.3389968262946,35624.2301470406,1406.36615213634,0,4143.65153318227,1125.04715483299,0,3325.01808218699,122.243,0,350.025,540.785867295501,0,1645.63001590751,127.816616791207,0,393.065722680098,92498.453,41399.1,173569.475,0,0,8419,193.372619949495,0,1705.275,"US"
125,"US","2020-06-09",11451.3422083425,44.4990026395174,33224.8141914355,1291.52285679803,0,3871.94815569396,1033.11074085998,0,3108.91635253055,112.076,0,322,495.674448067889,0,1521.3325550242,116.819876114851,0,358.911284455246,92610.529,41399.125,173891.475,0,0,7787.3875,165.936042279942,0,1607,"US"
126,"US","2020-06-10",10530.0850002847,24.9614236111111,30740.0668614362,1186.77510793327,0,3578.77997861594,949.265466317884,0,2874.6170420832,102.999,0,296.025,456.154079766458,0,1405.81824836412,107.80253413491,0,332.225151773429,92713.528,41399.15,174187.5,0,0,7220.775,138.974464141414,0,1500.45,"US"
127,"US","2020-06-11",9678.25104165529,12.5564930555556,28386.7546527604,1090.22209828129,0,3303.60970210453,872.108816585289,0,2662.1884585084,94.739,0,276.025,418.102882364664,0,1330.55095131187,98.3262518575422,0,314.86464055359,92808.267,41399.175,174463.45,0,0,6724.7625,112.647165584416,0,1429.075,"US"
128,"US","2020-06-12",8897.24530004224,3.44444444444444,26314.5804212395,1000.17663247086,0,3071.55897926023,800.232995820919,0,2451.07411198032,86.973,0,258,381.640061119148,0,1187.8188043922,89.7891938809213,0,275.6654840261,92895.24,41399.2,174720.475,0,0,6210.8125,86.1588498556999,0,1343.5875,"US"
129,"US","2020-06-13",8174.80600849625,0,24383.4265786887,917.58830037274,0,2836.91914373155,734.205948972459,0,2264.15523447216,79.669,0,239,350.219513194451,0,1111.38061686432,82.4583236183321,0,265.308861783749,92974.909,41399.225,174957.525,0,0,5593.375,60.389034992785,0,1269.05,"US"
130,"US","2020-06-14",7506.10814039618,0,22527.0360582345,841.445908091856,0,2602.64464994145,673.324716139261,0,2078.10201527693,73.106,0,218.05,320.884138292955,0,1050.39194882356,75.3706654673199,0,247.716588202926,93048.015,41399.25,175174.6,0,0,5005.95,34.7970184343434,0,1159.0625,"US"
131,"US","2020-06-15",6891.60318229757,0,20797.8783090468,771.311151524653,0,2427.96858928642,617.349815920655,0,1945.90635504202,67.229,0,204.05,292.141144918442,0,960.869059226592,68.9220499875597,0,225.262297609833,93115.244,41399.25,175374.75,0,0,4504.325,10.5399815656566,0,1091.625,"US"
132,"US","2020-06-16",6320.01946436696,0,19258.9346571321,706.059299764365,0,2229.19391895793,564.99975615161,0,1785.94173886002,61.759,0,189.025,266.683964883375,0,869.856903130517,62.9138249812795,0,207.777539575041,93177.003,41399.25,175559.875,0,0,3930.85,0,0,1001.625,"US"
133,"US","2020-06-17",5798.31622516267,0,17811.89168372,647.031121959632,0,2059.19815989115,517.847312438937,0,1644.10149394626,56.711,0,174,245.917435902045,0,785.840283364188,58.0849248321037,0,191.246731381149,93233.714,41399.25,175729.975,0,0,3311.625,0,0,925,"US"
134,"US","2020-06-18",5312.84090734045,0,16518.7120308549,590.951573446209,0,1919.21138239287,472.928673534227,0,1538.11623265602,52.044,0,159.025,220.026790619322,0,761.104501319759,51.9766419154547,0,178.896084626158,93285.758,41399.25,175888.025,0,0,2785.6,0,0,847.1125,"US"
135,"US","2020-06-19",4863.72777061011,0,15340.1882778756,539.446674738097,0,1755.28211622807,431.730041057493,0,1406.17588861624,47.753,0,147.025,199.673819437202,0,667.169942024886,47.081861809063,0,162.282247517597,93333.511,41399.25,176033.075,0,0,2261.675,0,0,761.5125,"US"
136,"US","2020-06-20",4448.70625104957,0,14050.2973333421,492.148132571861,0,1632.72695695096,393.851388330705,0,1308.85308039849,43.724,0,137.025,181.384469049655,0,633.113376213677,42.745222225212,0,153.008648908281,93377.235,41399.25,176167.15,0,0,1734.7,0,0,695.65,"US"
137,"US","2020-06-21",4067.75661756636,0,12976.2669499931,448.054948991583,0,1497.66716146867,358.667863699686,0,1189.78824612909,40.04,0,128.025,163.910275512177,0,574.891833766401,38.5597350081635,0,136.60615770431,93417.275,41399.25,176290.3,0,0,1186.8125,0,0,609.1,"US"
138,"US","2020-06-22",3718.38828324313,0,11951.6539760742,408.147636633615,0,1371.17827938294,326.660122895856,0,1093.55815007683,36.578,0,118,150.714853020419,0,542.948119860124,35.700832920876,0,129.512079002654,93453.853,41399.25,176402.45,0,0,704.775,0,0,537.525,"US"
139,"US","2020-06-23",3393.22520767216,0,11019.4532724026,370.764782606214,0,1261.57724088691,296.675864462683,0,999.378654466341,33.343,0,108.05,134.52074829626,0,479.072093837535,31.76964832584,0,114.203831430008,93487.196,41399.25,176505.625,0,0,207.125,0,0,469.5125,"US"
140,"US","2020-06-24",3092.29394606692,0,10113.4717958924,335.895570140021,0,1136.58751108777,268.694191346785,0,911.361979638009,30.525,0,99.025,120.152402468945,0,416.183766631653,28.2070783245178,0,98.8681091988077,93517.721,41399.25,176599.75,0,0,0,0,0,399.1875,"US"
141,"US","2020-06-25",2812.88366523849,0,9317.13045792035,303.12518681558,0,1057.11290324463,242.510170295786,0,846.86483339169,27.583,0,91.025,108.100050900896,0,399.484778536414,25.4463181157379,0,94.1761414341378,93545.304,41399.25,176684.925,0,0,0,0,0,351.3125,"US"
142,"US","2020-06-26",2553.85677319626,0,8579.24356915809,273.37728484684,0,958.605703197946,218.75258828609,0,760.417616488903,25.262,0,84.05,94.9511435120263,0,346.209246951986,22.3712080190192,0,80.6627232142857,93570.566,41399.25,176761.175,0,0,0,0,0,296.5375,"US"
143,"US","2020-06-27",2315.49535275136,0,7902.89926799228,245.976113847668,0,863.956855450513,196.791734978785,0,688.328001283847,22.821,0,77.025,84.4801548303262,0,303.660149684874,19.867723562845,0,70.4852926587301,93593.387,41399.25,176832.4,0,0,0,0,0,234.05,"US"
144,"US","2020-06-28",2097.14936339568,0,7150.16687083825,221.196781429913,0,776.205325046685,176.94279994221,0,619.400348950478,20.548,0,71,77.0268988238928,0,271.580736750672,18.1058723303442,0,65.5063145290167,93613.935,41399.25,176897.6,0,0,0,0,0,181.0125,"US"
145,"US","2020-06-29",1895.43452962961,0,6511.49743967762,198.652347678057,0,696.139309079401,158.832602407955,0,557.675358579329,18.782,0,65,68.2237724108365,0,254.894850023343,16.1162466902121,0,60.8201695261438,93632.717,41399.25,176958.725,0,0,0,0,0,132.6125,"US"
146,"US","2020-06-30",1709.62821730749,0,5913.21327321414,177.03902666983,0,622.216541379372,141.588928636714,0,497.503591853408,16.849,0,59,60.1870247425519,0,223.152656014329,14.171017573706,0,52.1690841817496,93649.566,41399.25,177014.825,0,0,0,0,0,86.2124999999998,"US"
147,"US","2020-07-01",1539.56551256479,0,5375.5079182827,157.778214830478,0,568.255314834267,126.16127653102,0,453.617012429972,15.288,0,54,53.5232907735582,0,197.872484827264,12.5867704984601,0,46.1429344654528,93664.854,41399.25,177064.925,0,0,0,0,0,55.6249999999999,"US"
148,"US","2020-07-02",1383.16796926735,0,4866.29739845938,140.941989929382,0,507.869119981326,112.732004841529,0,405.052048319328,13.633,0,48,48.5688893294141,0,181.798656898657,11.4719609858322,0,42.3844304388422,93678.487,41399.25,177109.025,0,0,0,0,0,17.6874999999998,"US"
149,"US","2020-07-03",1243.41475533839,0,4400.2648659592,125.669597199391,0,449.698009700675,100.477931961099,0,360.453244070064,11.936,0,42,43.6466481140763,0,167.268452380952,10.2632320026422,0,41.8040476190476,93690.423,41399.25,177146.15,0,0,0,0,0,0,"US"
150,"US","2020-07-04",1116.85029144389,0,3990.76464227358,112.33796750937,0,407.043681318681,89.7369275697256,0,324.136735527544,10.673,0,38,38.7870759419975,0,140.576147741148,9.11625708127442,0,33.7621428571429,93701.096,41399.25,177181.2,0,0,0,0,0,0,"US"
151,"US","2020-07-05",1001.98322936692,0,3571.78611636321,100.673127361789,0,365.980157271242,80.3906240855163,0,289.251282387955,9.672,0,35,34.9201064529382,0,127.981969582705,8.27743453173074,0,30.1316239316239,93710.768,41399.25,177213.25,0,0,0,0,0,0,"US"
152,"US","2020-07-06",897.298132682733,0,3184.03657017615,89.8372966643092,0,330.457866479925,71.7605084773113,0,261.285416666667,8.722,0,31.025,30.8926525317003,0,107.868253968254,7.33158678608973,0,27.0544146825397,93719.49,41399.25,177240.325,0,0,0,0,0,0,"US"
153,"US","2020-07-07",795.391148591824,0,2840.60378297152,78.8191616256207,0,290.611001692344,62.9714549107454,0,227.378829656863,7.7,0,27.025,21.9035693442179,0,75.9700396825396,5.1608770850065,0,18.3748015873016,93727.19,41399.25,177265.375,0,0,0,0,0,0,"US"
154,"US","2020-07-08",703.718124009281,0,2502.73253092904,68.988979348236,0,254.110911576169,55.0777265398258,0,202.566034282303,6.738,0,24.025,18.6619038632936,0,62.0031746031746,4.40451901325798,0,15.6002777777778,93733.928,41399.25,177287.4,0,0,0,0,0,0,"US"
155,"US","2020-07-09",605.255862488767,0,2170.8624774429,56.3703610295836,0,198.123209796739,45.008019569573,0,161.720823457588,6.041,0,22,0,0,0,0,0,0,93739.969,41399.25,177306.475,0,0,0,0,0,0,"US"
156,"US","2020-07-10",516.623557092087,0,1853.98962418301,44.8678067063312,0,157.57123015873,35.8269694386367,0,129.980272750126,5.424,0,19.025,0,0,0,0,0,0,93745.393,41399.25,177323.525,0,0,0,0,0,0,"US"
157,"US","2020-07-11",438.563903097019,0,1562.96839088199,34.5696091209874,0,120.47385620915,27.5960324530002,0,94.114417690153,4.907,0,17,0,0,0,0,0,0,93750.3,41399.25,177337.6,0,0,0,0,0,0,"US"
158,"US","2020-07-12",369.018223787839,0,1323.14160539216,25.4287711966998,0,88.7285714285714,20.3253325638328,0,69.7930555555555,4.411,0,15,0,0,0,0,0,0,93754.711,41399.25,177350.65,0,0,0,0,0,0,"US"
159,"US","2020-07-13",305.647647306817,0,1084.82238270308,17.133105994006,0,59.5638431013431,13.7276553819546,0,48.5141025641026,3.932,0,14,0,0,0,0,0,0,93758.643,41399.25,177362.7,0,0,0,0,0,0,"US"
160,"US","2020-07-14",249.635505601751,0,893.861566293184,9.76538100167806,0,33.1141666666667,7.80581032896842,0,26.7334523809524,3.578,0,12,0,0,0,0,0,0,93762.221,41399.25,177372.75,0,0,0,0,0,0,"US"
161,"US","2020-07-15",201.305984656645,0,704.402711789844,4.49173118344074,0,15.7305555555555,3.58766035125006,0,12.3022222222222,3.058,0,10,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
162,"US","2020-07-16",158.566514829791,0,546.692841880342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
163,"US","2020-07-17",125.966181564974,0,437.414916864181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
164,"US","2020-07-18",96.6186538509736,0,334.370253357753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
165,"US","2020-07-19",70.617391743615,0,241.261385836386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
166,"US","2020-07-20",47.2259849367136,0,158.522922502334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
167,"US","2020-07-21",26.5804593256417,0,88.7948412698412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
168,"US","2020-07-22",12.2244838174081,0,41.5107142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
169,"US","2020-07-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
170,"US","2020-07-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
171,"US","2020-07-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
172,"US","2020-07-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
173,"US","2020-07-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
174,"US","2020-07-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
175,"US","2020-07-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
176,"US","2020-07-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
177,"US","2020-07-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
178,"US","2020-08-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
179,"US","2020-08-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
180,"US","2020-08-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
181,"US","2020-08-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93765.279,41399.25,177380.8,0,0,0,0,0,0,"US"
1,"Texas","2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Texas"
2,"Texas","2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Texas"
3,"Texas","2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Texas"
4,"Texas","2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Texas"
5,"Texas","2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Texas"
6,"Texas","2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Texas"
7,"Texas","2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Texas"
8,"Texas","2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Texas"
9,"Texas","2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Texas"
10,"Texas","2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Texas"
11,"Texas","2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Texas"
