"target","location","location_name","type","quantile","value"
"5 wk ahead cum death",30,"Montana","quantile",0.025,0.0561365049096638
"6 wk ahead cum death",30,"Montana","quantile",0.025,0.0503713501342736
"1 wk ahead cum death",30,"Montana","quantile",0.5,0.228078970771342
"2 wk ahead cum death",30,"Montana","quantile",0.5,0.191009481226667
"3 wk ahead cum death",30,"Montana","quantile",0.5,0.176099751163603
"4 wk ahead cum death",30,"Montana","quantile",0.5,0.159761094913991
"5 wk ahead cum death",30,"Montana","quantile",0.5,0.148543529403383
"6 wk ahead cum death",30,"Montana","quantile",0.5,0.138197345197911
"1 wk ahead cum death",30,"Montana","quantile",0.975,0.602423424465415
"2 wk ahead cum death",30,"Montana","quantile",0.975,0.71017267473969
"3 wk ahead cum death",30,"Montana","quantile",0.975,0.749809724882466
"4 wk ahead cum death",30,"Montana","quantile",0.975,0.777414401019871
"5 wk ahead cum death",30,"Montana","quantile",0.975,0.795319965686954
"6 wk ahead cum death",30,"Montana","quantile",0.975,0.811431304667815
"1 wk ahead cum death",31,"Nebraska","quantile",0.025,0.121627952859838
"2 wk ahead cum death",31,"Nebraska","quantile",0.025,0.0765660343694779
"3 wk ahead cum death",31,"Nebraska","quantile",0.025,0.053789848251096
"4 wk ahead cum death",31,"Nebraska","quantile",0.025,0.0419590247281757
"5 wk ahead cum death",31,"Nebraska","quantile",0.025,0.0320005283006537
"6 wk ahead cum death",31,"Nebraska","quantile",0.025,0.0253715556360894
"1 wk ahead cum death",31,"Nebraska","quantile",0.5,0.231729735533346
"2 wk ahead cum death",31,"Nebraska","quantile",0.5,0.209458322227639
"3 wk ahead cum death",31,"Nebraska","quantile",0.5,0.188141220034036
"4 wk ahead cum death",31,"Nebraska","quantile",0.5,0.167223185389477
"5 wk ahead cum death",31,"Nebraska","quantile",0.5,0.143618652095866
"6 wk ahead cum death",31,"Nebraska","quantile",0.5,0.121667589233827
"1 wk ahead cum death",31,"Nebraska","quantile",0.975,0.646642311606817
"2 wk ahead cum death",31,"Nebraska","quantile",0.975,0.713975643402883
"3 wk ahead cum death",31,"Nebraska","quantile",0.975,0.758068931714868
"4 wk ahead cum death",31,"Nebraska","quantile",0.975,0.790817789882347
"5 wk ahead cum death",31,"Nebraska","quantile",0.975,0.82438081960348
"6 wk ahead cum death",31,"Nebraska","quantile",0.975,0.852960855130084
"1 wk ahead cum death",32,"Nevada","quantile",0.025,0.200608121188315
"2 wk ahead cum death",32,"Nevada","quantile",0.025,0.150300542802805
"3 wk ahead cum death",32,"Nevada","quantile",0.025,0.121921075556115
"4 wk ahead cum death",32,"Nevada","quantile",0.025,0.100409869048062
"5 wk ahead cum death",32,"Nevada","quantile",0.025,0.0810814361461096
"6 wk ahead cum death",32,"Nevada","quantile",0.025,0.0686622457393403
"1 wk ahead cum death",32,"Nevada","quantile",0.5,0.272197671191042
"2 wk ahead cum death",32,"Nevada","quantile",0.5,0.253682703839687
"3 wk ahead cum death",32,"Nevada","quantile",0.5,0.235010235432758
"4 wk ahead cum death",32,"Nevada","quantile",0.5,0.214565563837694
"5 wk ahead cum death",32,"Nevada","quantile",0.5,0.186551755661018
"6 wk ahead cum death",32,"Nevada","quantile",0.5,0.166578865514099
"1 wk ahead cum death",32,"Nevada","quantile",0.975,0.527194207620642
"2 wk ahead cum death",32,"Nevada","quantile",0.975,0.596016753357508
"3 wk ahead cum death",32,"Nevada","quantile",0.975,0.643068689011127
"4 wk ahead cum death",32,"Nevada","quantile",0.975,0.685024567114244
"5 wk ahead cum death",32,"Nevada","quantile",0.975,0.732366808192872
"6 wk ahead cum death",32,"Nevada","quantile",0.975,0.76475888874656
"1 wk ahead cum death",33,"New Hampshire","quantile",0.025,0.147422380612869
"2 wk ahead cum death",33,"New Hampshire","quantile",0.025,0.0988714223847578
"3 wk ahead cum death",33,"New Hampshire","quantile",0.025,0.0815649901210799
"4 wk ahead cum death",33,"New Hampshire","quantile",0.025,0.0704112875851834
"5 wk ahead cum death",33,"New Hampshire","quantile",0.025,0.0615409603637093
"6 wk ahead cum death",33,"New Hampshire","quantile",0.025,0.052590340627716
"1 wk ahead cum death",33,"New Hampshire","quantile",0.5,0.243594187728113
"2 wk ahead cum death",33,"New Hampshire","quantile",0.5,0.223831914473172
"3 wk ahead cum death",33,"New Hampshire","quantile",0.5,0.212399880826672
"4 wk ahead cum death",33,"New Hampshire","quantile",0.5,0.199809075429083
"5 wk ahead cum death",33,"New Hampshire","quantile",0.5,0.185529642403531
"6 wk ahead cum death",33,"New Hampshire","quantile",0.5,0.168567267687036
"1 wk ahead cum death",33,"New Hampshire","quantile",0.975,0.608983431659018
"2 wk ahead cum death",33,"New Hampshire","quantile",0.975,0.67729666314207
"3 wk ahead cum death",33,"New Hampshire","quantile",0.975,0.706035129052248
"4 wk ahead cum death",33,"New Hampshire","quantile",0.975,0.729779636985734
"5 wk ahead cum death",33,"New Hampshire","quantile",0.975,0.752929397232759
"6 wk ahead cum death",33,"New Hampshire","quantile",0.975,0.778842391685247
"1 wk ahead cum death",34,"New Jersey","quantile",0.025,0.210357769326164
"2 wk ahead cum death",34,"New Jersey","quantile",0.025,0.171104754368361
"3 wk ahead cum death",34,"New Jersey","quantile",0.025,0.14528888147877
"4 wk ahead cum death",34,"New Jersey","quantile",0.025,0.122905349065198
"5 wk ahead cum death",34,"New Jersey","quantile",0.025,0.101812326430394
"6 wk ahead cum death",34,"New Jersey","quantile",0.025,0.0844442547802132
"1 wk ahead cum death",34,"New Jersey","quantile",0.5,0.287085207282635
"2 wk ahead cum death",34,"New Jersey","quantile",0.5,0.268971913435361
"3 wk ahead cum death",34,"New Jersey","quantile",0.5,0.248516572008399
"4 wk ahead cum death",34,"New Jersey","quantile",0.5,0.224668854991334
"5 wk ahead cum death",34,"New Jersey","quantile",0.5,0.195991827805031
"6 wk ahead cum death",34,"New Jersey","quantile",0.5,0.169552270806452
"1 wk ahead cum death",34,"New Jersey","quantile",0.975,0.502557023391201
"2 wk ahead cum death",34,"New Jersey","quantile",0.975,0.559923332196278
"3 wk ahead cum death",34,"New Jersey","quantile",0.975,0.606194546512832
"4 wk ahead cum death",34,"New Jersey","quantile",0.975,0.652425795943469
"5 wk ahead cum death",34,"New Jersey","quantile",0.975,0.702195845764574
"6 wk ahead cum death",34,"New Jersey","quantile",0.975,0.746003474413334
"1 wk ahead cum death",35,"New Mexico","quantile",0.025,0.180267755876603
"2 wk ahead cum death",35,"New Mexico","quantile",0.025,0.107845408070622
"3 wk ahead cum death",35,"New Mexico","quantile",0.025,0.077333489947904
"4 wk ahead cum death",35,"New Mexico","quantile",0.025,0.0554378594848287
"5 wk ahead cum death",35,"New Mexico","quantile",0.025,0.0408104424752533
"6 wk ahead cum death",35,"New Mexico","quantile",0.025,0.0306537557242396
"1 wk ahead cum death",35,"New Mexico","quantile",0.5,0.257601279347635
"2 wk ahead cum death",35,"New Mexico","quantile",0.5,0.223637311949689
"3 wk ahead cum death",35,"New Mexico","quantile",0.5,0.19353856996326
"4 wk ahead cum death",35,"New Mexico","quantile",0.5,0.171178735089006
"5 wk ahead cum death",35,"New Mexico","quantile",0.5,0.148040719885809
"6 wk ahead cum death",35,"New Mexico","quantile",0.5,0.124675244012891
"1 wk ahead cum death",35,"New Mexico","quantile",0.975,0.562130964775761
"2 wk ahead cum death",35,"New Mexico","quantile",0.975,0.668517279979689
"3 wk ahead cum death",35,"New Mexico","quantile",0.975,0.729127940088836
"4 wk ahead cum death",35,"New Mexico","quantile",0.975,0.773383405426165
"5 wk ahead cum death",35,"New Mexico","quantile",0.975,0.811148837638938
"6 wk ahead cum death",35,"New Mexico","quantile",0.975,0.844671000262869
"1 wk ahead cum death",36,"New York","quantile",0.025,0.257929654010133
"2 wk ahead cum death",36,"New York","quantile",0.025,0.21620069652557
"3 wk ahead cum death",36,"New York","quantile",0.025,0.185427812006074
"4 wk ahead cum death",36,"New York","quantile",0.025,0.157566705915782
"5 wk ahead cum death",36,"New York","quantile",0.025,0.135294282638087
"6 wk ahead cum death",36,"New York","quantile",0.025,0.115654731835712
"1 wk ahead cum death",36,"New York","quantile",0.5,0.317127402798884
"2 wk ahead cum death",36,"New York","quantile",0.5,0.307091890546431
"3 wk ahead cum death",36,"New York","quantile",0.5,0.290515379439083
"4 wk ahead cum death",36,"New York","quantile",0.5,0.266829692771097
"5 wk ahead cum death",36,"New York","quantile",0.5,0.242775392145553
"6 wk ahead cum death",36,"New York","quantile",0.5,0.217158392786907
"1 wk ahead cum death",36,"New York","quantile",0.975,0.424942943190982
"2 wk ahead cum death",36,"New York","quantile",0.975,0.476707412927999
"3 wk ahead cum death",36,"New York","quantile",0.975,0.524056808554843
"4 wk ahead cum death",36,"New York","quantile",0.975,0.575603601313121
"5 wk ahead cum death",36,"New York","quantile",0.975,0.62193032521636
"6 wk ahead cum death",36,"New York","quantile",0.975,0.667186875377381
"1 wk ahead cum death",37,"North Carolina","quantile",0.025,0.142498054549797
"2 wk ahead cum death",37,"North Carolina","quantile",0.025,0.101082302350979
"3 wk ahead cum death",37,"North Carolina","quantile",0.025,0.087584620648173
"4 wk ahead cum death",37,"North Carolina","quantile",0.025,0.0737480716424243
"5 wk ahead cum death",37,"North Carolina","quantile",0.025,0.0608035076803477
"6 wk ahead cum death",37,"North Carolina","quantile",0.025,0.0509403257181781
"1 wk ahead cum death",37,"North Carolina","quantile",0.5,0.243583980643016
"2 wk ahead cum death",37,"North Carolina","quantile",0.5,0.229936246761737
"3 wk ahead cum death",37,"North Carolina","quantile",0.5,0.223202876075406
"4 wk ahead cum death",37,"North Carolina","quantile",0.5,0.203570372906922
"5 wk ahead cum death",37,"North Carolina","quantile",0.5,0.179444356934449
"6 wk ahead cum death",37,"North Carolina","quantile",0.5,0.158711445610143
"1 wk ahead cum death",37,"North Carolina","quantile",0.975,0.613917964807188
"2 wk ahead cum death",37,"North Carolina","quantile",0.975,0.668981450887283
"3 wk ahead cum death",37,"North Carolina","quantile",0.975,0.689212503276421
"4 wk ahead cum death",37,"North Carolina","quantile",0.975,0.722681555450653
"5 wk ahead cum death",37,"North Carolina","quantile",0.975,0.759752135385203
"6 wk ahead cum death",37,"North Carolina","quantile",0.975,0.790348228671679
"1 wk ahead cum death",38,"North Dakota","quantile",0.025,0.178091839875939
"2 wk ahead cum death",38,"North Dakota","quantile",0.025,0.108178607934822
"3 wk ahead cum death",38,"North Dakota","quantile",0.025,0.074456900450416
"4 wk ahead cum death",38,"North Dakota","quantile",0.025,0.055121604089382
"5 wk ahead cum death",38,"North Dakota","quantile",0.025,0.0441572690411846
"6 wk ahead cum death",38,"North Dakota","quantile",0.025,0.0355295033660698
"1 wk ahead cum death",38,"North Dakota","quantile",0.5,0.225053787614559
"2 wk ahead cum death",38,"North Dakota","quantile",0.5,0.181691702949356
"3 wk ahead cum death",38,"North Dakota","quantile",0.5,0.15935934277467
"4 wk ahead cum death",38,"North Dakota","quantile",0.5,0.142006954031691
"5 wk ahead cum death",38,"North Dakota","quantile",0.5,0.130500311675201
"6 wk ahead cum death",38,"North Dakota","quantile",0.5,0.116141689296412
"1 wk ahead cum death",38,"North Dakota","quantile",0.975,0.596854372509502
"2 wk ahead cum death",38,"North Dakota","quantile",0.975,0.710129689115823
"3 wk ahead cum death",38,"North Dakota","quantile",0.975,0.766183756774914
"4 wk ahead cum death",38,"North Dakota","quantile",0.975,0.802871441878927
"5 wk ahead cum death",38,"North Dakota","quantile",0.975,0.825342419283614
"6 wk ahead cum death",38,"North Dakota","quantile",0.975,0.848328807337518
"1 wk ahead cum death",39,"Ohio","quantile",0.025,0.195618785734238
"2 wk ahead cum death",39,"Ohio","quantile",0.025,0.149504450784761
"3 wk ahead cum death",39,"Ohio","quantile",0.025,0.122621169704395
"4 wk ahead cum death",39,"Ohio","quantile",0.025,0.0997169357696521
"5 wk ahead cum death",39,"Ohio","quantile",0.025,0.0802788320843725
"6 wk ahead cum death",39,"Ohio","quantile",0.025,0.0670195169105884
"1 wk ahead cum death",39,"Ohio","quantile",0.5,0.267695234760202
"2 wk ahead cum death",39,"Ohio","quantile",0.5,0.245235047246954
"3 wk ahead cum death",39,"Ohio","quantile",0.5,0.226338078214945
"4 wk ahead cum death",39,"Ohio","quantile",0.5,0.204865401483998
"5 wk ahead cum death",39,"Ohio","quantile",0.5,0.181771265303839
"6 wk ahead cum death",39,"Ohio","quantile",0.5,0.162748903309105
"1 wk ahead cum death",39,"Ohio","quantile",0.975,0.53668597950556
"2 wk ahead cum death",39,"Ohio","quantile",0.975,0.605260501968285
"3 wk ahead cum death",39,"Ohio","quantile",0.975,0.65104075208066
"4 wk ahead cum death",39,"Ohio","quantile",0.975,0.69541766274635
"5 wk ahead cum death",39,"Ohio","quantile",0.975,0.737949902611789
"6 wk ahead cum death",39,"Ohio","quantile",0.975,0.770231579780307
"1 wk ahead cum death",4,"Arizona","quantile",0.025,0.187264927922118
"2 wk ahead cum death",4,"Arizona","quantile",0.025,0.123062314841328
"3 wk ahead cum death",4,"Arizona","quantile",0.025,0.0968935396047553
"4 wk ahead cum death",4,"Arizona","quantile",0.025,0.0778621872244055
"5 wk ahead cum death",4,"Arizona","quantile",0.025,0.0652597789792698
"6 wk ahead cum death",4,"Arizona","quantile",0.025,0.0565542548698038
"1 wk ahead cum death",4,"Arizona","quantile",0.5,0.272335854554619
"2 wk ahead cum death",4,"Arizona","quantile",0.5,0.248679903151337
"3 wk ahead cum death",4,"Arizona","quantile",0.5,0.23802602799049
"4 wk ahead cum death",4,"Arizona","quantile",0.5,0.223327568169507
"5 wk ahead cum death",4,"Arizona","quantile",0.5,0.211001292839654
"6 wk ahead cum death",4,"Arizona","quantile",0.5,0.198691748306124
"1 wk ahead cum death",4,"Arizona","quantile",0.975,0.540399217523263
"2 wk ahead cum death",4,"Arizona","quantile",0.975,0.628257782007336
"3 wk ahead cum death",4,"Arizona","quantile",0.975,0.665080432404755
"4 wk ahead cum death",4,"Arizona","quantile",0.975,0.698810244606088
"5 wk ahead cum death",4,"Arizona","quantile",0.975,0.723738928181076
"6 wk ahead cum death",4,"Arizona","quantile",0.975,0.744753996824072
"1 wk ahead cum death",40,"Oklahoma","quantile",0.025,0.15733492597634
"2 wk ahead cum death",40,"Oklahoma","quantile",0.025,0.104413942258008
"3 wk ahead cum death",40,"Oklahoma","quantile",0.025,0.0816224212977634
"4 wk ahead cum death",40,"Oklahoma","quantile",0.025,0.0663295705118846
"5 wk ahead cum death",40,"Oklahoma","quantile",0.025,0.054481461640008
"6 wk ahead cum death",40,"Oklahoma","quantile",0.025,0.0456484411400968
"1 wk ahead cum death",40,"Oklahoma","quantile",0.5,0.24249242375202
"2 wk ahead cum death",40,"Oklahoma","quantile",0.5,0.218112805116012
"3 wk ahead cum death",40,"Oklahoma","quantile",0.5,0.205869402147025
"4 wk ahead cum death",40,"Oklahoma","quantile",0.5,0.193731828511279
"5 wk ahead cum death",40,"Oklahoma","quantile",0.5,0.17831454453841
"6 wk ahead cum death",40,"Oklahoma","quantile",0.5,0.163175477071025
"1 wk ahead cum death",40,"Oklahoma","quantile",0.975,0.600172650271639
"2 wk ahead cum death",40,"Oklahoma","quantile",0.975,0.67747325262598
"3 wk ahead cum death",40,"Oklahoma","quantile",0.975,0.712508176555212
"4 wk ahead cum death",40,"Oklahoma","quantile",0.975,0.739938600976837
"5 wk ahead cum death",40,"Oklahoma","quantile",0.975,0.767203993821581
"6 wk ahead cum death",40,"Oklahoma","quantile",0.975,0.791176081788878
"1 wk ahead cum death",41,"Oregon","quantile",0.025,0.233933468748704
"2 wk ahead cum death",41,"Oregon","quantile",0.025,0.172332273581885
"3 wk ahead cum death",41,"Oregon","quantile",0.025,0.140565792625562
"4 wk ahead cum death",41,"Oregon","quantile",0.025,0.120450799760284
"5 wk ahead cum death",41,"Oregon","quantile",0.025,0.102433592280327
"6 wk ahead cum death",41,"Oregon","quantile",0.025,0.0868494194627608
"1 wk ahead cum death",41,"Oregon","quantile",0.5,0.301271947860503
"2 wk ahead cum death",41,"Oregon","quantile",0.5,0.280289200204001
"3 wk ahead cum death",41,"Oregon","quantile",0.5,0.259546232412436
"4 wk ahead cum death",41,"Oregon","quantile",0.5,0.243453020760446
"5 wk ahead cum death",41,"Oregon","quantile",0.5,0.224381693601236
"6 wk ahead cum death",41,"Oregon","quantile",0.5,0.202806458151905
"1 wk ahead cum death",41,"Oregon","quantile",0.975,0.464794583390793
"2 wk ahead cum death",41,"Oregon","quantile",0.975,0.547378526214113
"3 wk ahead cum death",41,"Oregon","quantile",0.975,0.599887974962002
"4 wk ahead cum death",41,"Oregon","quantile",0.975,0.63609617947927
"5 wk ahead cum death",41,"Oregon","quantile",0.975,0.673184714118436
"6 wk ahead cum death",41,"Oregon","quantile",0.975,0.710344122385335
"1 wk ahead cum death",42,"Pennsylvania","quantile",0.025,0.175330057874576
"2 wk ahead cum death",42,"Pennsylvania","quantile",0.025,0.126687918978658
"3 wk ahead cum death",42,"Pennsylvania","quantile",0.025,0.104808023888538
"4 wk ahead cum death",42,"Pennsylvania","quantile",0.025,0.0879112890882984
"5 wk ahead cum death",42,"Pennsylvania","quantile",0.025,0.0712946886709214
"6 wk ahead cum death",42,"Pennsylvania","quantile",0.025,0.0573058883846867
"1 wk ahead cum death",42,"Pennsylvania","quantile",0.5,0.264656836544731
"2 wk ahead cum death",42,"Pennsylvania","quantile",0.5,0.24687226957721
"3 wk ahead cum death",42,"Pennsylvania","quantile",0.5,0.234704048633999
"4 wk ahead cum death",42,"Pennsylvania","quantile",0.5,0.216199713855424
"5 wk ahead cum death",42,"Pennsylvania","quantile",0.5,0.187955612673691
"6 wk ahead cum death",42,"Pennsylvania","quantile",0.5,0.159938418460821
"1 wk ahead cum death",42,"Pennsylvania","quantile",0.975,0.560013105580692
"2 wk ahead cum death",42,"Pennsylvania","quantile",0.975,0.626439811444132
"3 wk ahead cum death",42,"Pennsylvania","quantile",0.975,0.660487927477463
"4 wk ahead cum death",42,"Pennsylvania","quantile",0.975,0.695888997056278
"5 wk ahead cum death",42,"Pennsylvania","quantile",0.975,0.740749698655387
"6 wk ahead cum death",42,"Pennsylvania","quantile",0.975,0.782755693154492
"1 wk ahead cum death",44,"Rhode Island","quantile",0.025,0.131550601837973
"2 wk ahead cum death",44,"Rhode Island","quantile",0.025,0.0710419269455141
"3 wk ahead cum death",44,"Rhode Island","quantile",0.025,0.0425222313979444
"4 wk ahead cum death",44,"Rhode Island","quantile",0.025,0.0268811982080577
"5 wk ahead cum death",44,"Rhode Island","quantile",0.025,0.0189108430080205
"6 wk ahead cum death",44,"Rhode Island","quantile",0.025,0.0151355978042144
"1 wk ahead cum death",44,"Rhode Island","quantile",0.5,0.243599957492289
"2 wk ahead cum death",44,"Rhode Island","quantile",0.5,0.203982972205144
"3 wk ahead cum death",44,"Rhode Island","quantile",0.5,0.15926412258475
"4 wk ahead cum death",44,"Rhode Island","quantile",0.5,0.121593905026926
"5 wk ahead cum death",44,"Rhode Island","quantile",0.5,0.0972892544483567
"6 wk ahead cum death",44,"Rhode Island","quantile",0.5,0.0853377400005763
"1 wk ahead cum death",44,"Rhode Island","quantile",0.975,0.624849440669739
"2 wk ahead cum death",44,"Rhode Island","quantile",0.975,0.724975100849342
"3 wk ahead cum death",44,"Rhode Island","quantile",0.975,0.798213646017306
"4 wk ahead cum death",44,"Rhode Island","quantile",0.975,0.851524896765016
"5 wk ahead cum death",44,"Rhode Island","quantile",0.975,0.883799902543623
"6 wk ahead cum death",44,"Rhode Island","quantile",0.975,0.899526662195209
"1 wk ahead cum death",45,"South Carolina","quantile",0.025,0.174727833642166
"2 wk ahead cum death",45,"South Carolina","quantile",0.025,0.123213056181582
"3 wk ahead cum death",45,"South Carolina","quantile",0.025,0.101443408812467
"4 wk ahead cum death",45,"South Carolina","quantile",0.025,0.0840328848211574
"5 wk ahead cum death",45,"South Carolina","quantile",0.025,0.0715738227470418
"6 wk ahead cum death",45,"South Carolina","quantile",0.025,0.0595306601289715
"1 wk ahead cum death",45,"South Carolina","quantile",0.5,0.2624818632987
"2 wk ahead cum death",45,"South Carolina","quantile",0.5,0.241456717482952
"3 wk ahead cum death",45,"South Carolina","quantile",0.5,0.233136217693491
"4 wk ahead cum death",45,"South Carolina","quantile",0.5,0.220068641456662
"5 wk ahead cum death",45,"South Carolina","quantile",0.5,0.206893933092964
"6 wk ahead cum death",45,"South Carolina","quantile",0.5,0.183835471973256
"1 wk ahead cum death",45,"South Carolina","quantile",0.975,0.562790303059134
"2 wk ahead cum death",45,"South Carolina","quantile",0.975,0.635330226335466
"3 wk ahead cum death",45,"South Carolina","quantile",0.975,0.665420373494043
"4 wk ahead cum death",45,"South Carolina","quantile",0.975,0.69589847372218
"5 wk ahead cum death",45,"South Carolina","quantile",0.975,0.721532244159994
"6 wk ahead cum death",45,"South Carolina","quantile",0.975,0.756633867897773
"1 wk ahead cum death",46,"South Dakota","quantile",0.025,0.083855297927776
"2 wk ahead cum death",46,"South Dakota","quantile",0.025,0.0408210435381632
"3 wk ahead cum death",46,"South Dakota","quantile",0.025,0.0227440857043082
"4 wk ahead cum death",46,"South Dakota","quantile",0.025,0.0131622486391667
"5 wk ahead cum death",46,"South Dakota","quantile",0.025,0.00833976167634009
"6 wk ahead cum death",46,"South Dakota","quantile",0.025,0.00590722551081596
"1 wk ahead cum death",46,"South Dakota","quantile",0.5,0.228531493197207
"2 wk ahead cum death",46,"South Dakota","quantile",0.5,0.206990327825038
"3 wk ahead cum death",46,"South Dakota","quantile",0.5,0.171018355415717
"4 wk ahead cum death",46,"South Dakota","quantile",0.5,0.12741181177707
"5 wk ahead cum death",46,"South Dakota","quantile",0.5,0.0919030448010446
"6 wk ahead cum death",46,"South Dakota","quantile",0.5,0.0673311859335715
"1 wk ahead cum death",46,"South Dakota","quantile",0.975,0.687613208875017
"2 wk ahead cum death",46,"South Dakota","quantile",0.975,0.752188628636799
"3 wk ahead cum death",46,"South Dakota","quantile",0.975,0.806237558879975
"4 wk ahead cum death",46,"South Dakota","quantile",0.975,0.859425939583764
"5 wk ahead cum death",46,"South Dakota","quantile",0.975,0.899757193522615
"6 wk ahead cum death",46,"South Dakota","quantile",0.975,0.926761588555613
"1 wk ahead cum death",47,"Tennessee","quantile",0.025,0.16813096567576
"2 wk ahead cum death",47,"Tennessee","quantile",0.025,0.120159106712485
"3 wk ahead cum death",47,"Tennessee","quantile",0.025,0.102165745617269
"4 wk ahead cum death",47,"Tennessee","quantile",0.025,0.0891005511808084
"5 wk ahead cum death",47,"Tennessee","quantile",0.025,0.0778770092425477
"6 wk ahead cum death",47,"Tennessee","quantile",0.025,0.0684086370919157
"1 wk ahead cum death",47,"Tennessee","quantile",0.5,0.276228265386434
"2 wk ahead cum death",47,"Tennessee","quantile",0.5,0.256822412901234
"3 wk ahead cum death",47,"Tennessee","quantile",0.5,0.247502932398422
"4 wk ahead cum death",47,"Tennessee","quantile",0.5,0.231946942130481
"5 wk ahead cum death",47,"Tennessee","quantile",0.5,0.214788234546221
"6 wk ahead cum death",47,"Tennessee","quantile",0.5,0.197515761522956
"1 wk ahead cum death",47,"Tennessee","quantile",0.975,0.555640768937807
"2 wk ahead cum death",47,"Tennessee","quantile",0.975,0.623018480386281
"3 wk ahead cum death",47,"Tennessee","quantile",0.975,0.650331321984309
"4 wk ahead cum death",47,"Tennessee","quantile",0.975,0.67895250668871
"5 wk ahead cum death",47,"Tennessee","quantile",0.975,0.707334756211232
"6 wk ahead cum death",47,"Tennessee","quantile",0.975,0.734075601385129
"1 wk ahead cum death",48,"Texas","quantile",0.025,0.179381461329152
"2 wk ahead cum death",48,"Texas","quantile",0.025,0.118444228145282
"3 wk ahead cum death",48,"Texas","quantile",0.025,0.0931315872700478
"4 wk ahead cum death",48,"Texas","quantile",0.025,0.0761223928658979
"5 wk ahead cum death",48,"Texas","quantile",0.025,0.062323582681038
"6 wk ahead cum death",48,"Texas","quantile",0.025,0.0526169558291936
"1 wk ahead cum death",48,"Texas","quantile",0.5,0.272983018802239
"2 wk ahead cum death",48,"Texas","quantile",0.5,0.251367767510711
"3 wk ahead cum death",48,"Texas","quantile",0.5,0.238119996976761
"4 wk ahead cum death",48,"Texas","quantile",0.5,0.222380361737326
"5 wk ahead cum death",48,"Texas","quantile",0.5,0.203985954016441
"6 wk ahead cum death",48,"Texas","quantile",0.5,0.187738686463507
"1 wk ahead cum death",48,"Texas","quantile",0.975,0.547635519868609
"2 wk ahead cum death",48,"Texas","quantile",0.975,0.630188004344008
"3 wk ahead cum death",48,"Texas","quantile",0.975,0.668748415753191
"4 wk ahead cum death",48,"Texas","quantile",0.975,0.701497245396776
"5 wk ahead cum death",48,"Texas","quantile",0.975,0.733690463302521
"6 wk ahead cum death",48,"Texas","quantile",0.975,0.759644357707299
"1 wk ahead cum death",49,"Utah","quantile",0.025,0.155097831904738
"2 wk ahead cum death",49,"Utah","quantile",0.025,0.0876425801305221
"3 wk ahead cum death",49,"Utah","quantile",0.025,0.0718091829276633
"4 wk ahead cum death",49,"Utah","quantile",0.025,0.0606610501045134
"5 wk ahead cum death",49,"Utah","quantile",0.025,0.051788436398193
"6 wk ahead cum death",49,"Utah","quantile",0.025,0.0436892907330125
"1 wk ahead cum death",49,"Utah","quantile",0.5,0.236016675557617
"2 wk ahead cum death",49,"Utah","quantile",0.5,0.205141948613391
"3 wk ahead cum death",49,"Utah","quantile",0.5,0.199172030202414
"4 wk ahead cum death",49,"Utah","quantile",0.5,0.187461886403161
"5 wk ahead cum death",49,"Utah","quantile",0.5,0.177017923635436
"6 wk ahead cum death",49,"Utah","quantile",0.5,0.167318239438026
"1 wk ahead cum death",49,"Utah","quantile",0.975,0.608885492537645
"2 wk ahead cum death",49,"Utah","quantile",0.975,0.707215471256087
"3 wk ahead cum death",49,"Utah","quantile",0.975,0.729018786869922
"4 wk ahead cum death",49,"Utah","quantile",0.975,0.751877063492326
"5 wk ahead cum death",49,"Utah","quantile",0.975,0.77119363996637
"6 wk ahead cum death",49,"Utah","quantile",0.975,0.788992469828962
"1 wk ahead cum death",5,"Arkansas","quantile",0.025,0.166061314537305
"2 wk ahead cum death",5,"Arkansas","quantile",0.025,0.0950025683177884
"3 wk ahead cum death",5,"Arkansas","quantile",0.025,0.0746846773695005
"4 wk ahead cum death",5,"Arkansas","quantile",0.025,0.0628655215371021
"5 wk ahead cum death",5,"Arkansas","quantile",0.025,0.054625655361614
"6 wk ahead cum death",5,"Arkansas","quantile",0.025,0.0459931012002653
"1 wk ahead cum death",5,"Arkansas","quantile",0.5,0.229418943801494
"2 wk ahead cum death",5,"Arkansas","quantile",0.5,0.184960023053552
"3 wk ahead cum death",5,"Arkansas","quantile",0.5,0.17309542320778
"4 wk ahead cum death",5,"Arkansas","quantile",0.5,0.165600943663483
"5 wk ahead cum death",5,"Arkansas","quantile",0.5,0.155286874969775
"6 wk ahead cum death",5,"Arkansas","quantile",0.5,0.143187976011719
"1 wk ahead cum death",5,"Arkansas","quantile",0.975,0.604519741661201
"2 wk ahead cum death",5,"Arkansas","quantile",0.975,0.72003740862866
"3 wk ahead cum death",5,"Arkansas","quantile",0.975,0.752219899422719
"4 wk ahead cum death",5,"Arkansas","quantile",0.975,0.771533534799415
"5 wk ahead cum death",5,"Arkansas","quantile",0.975,0.790087469668611
"6 wk ahead cum death",5,"Arkansas","quantile",0.975,0.810818922788016
"1 wk ahead cum death",50,"Vermont","quantile",0.025,0.248433947165025
"2 wk ahead cum death",50,"Vermont","quantile",0.025,0.182254622181389
"3 wk ahead cum death",50,"Vermont","quantile",0.025,0.1377956109231
"4 wk ahead cum death",50,"Vermont","quantile",0.025,0.109113577250227
"5 wk ahead cum death",50,"Vermont","quantile",0.025,0.0907424538493403
