forecast_date,target,location,target_end_date,type,quantile,value
2020-11-09,2 wk ahead cum death,17,2020-11-21,quantile,0.8,12733
2020-11-09,2 wk ahead cum death,17,2020-11-21,quantile,0.85,12949
2020-11-09,2 wk ahead cum death,17,2020-11-21,quantile,0.9,13191.000000000002
2020-11-09,2 wk ahead cum death,17,2020-11-21,quantile,0.95,13521.5
2020-11-09,2 wk ahead cum death,17,2020-11-21,quantile,0.975,13813.5
2020-11-09,2 wk ahead cum death,17,2020-11-21,quantile,0.99,13989.2
2020-11-09,2 wk ahead cum death,17,2020-11-21,point,NA,11712
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.01,4556.99
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.025,4563.95
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.05,4585.85
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.1,4626.6
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.15,4661.7
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.2,4695
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.25,4739.75
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.3,4802.7
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.35,4841.65
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.4,4884.8
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.45,4927.55
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.5,5002.5
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.55,5057.35
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.6,5117
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.65,5181.35
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.7,5237.8
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.75,5301.25
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.8,5371.2
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.85,5466.1500000000005
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.9,5612.000000000002
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.95,5782.1500000000005
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.975,6023.625
2020-11-09,2 wk ahead cum death,18,2020-11-21,quantile,0.99,6045.339999999999
2020-11-09,2 wk ahead cum death,18,2020-11-21,point,NA,5002.5
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.01,1606.8899999999999
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.025,1620.475
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.05,1649.65
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.1,1682
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.15,1711
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.2,1733.8000000000002
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.25,1751
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.3,1789.6999999999998
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.35,1820.3
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.4,1849.6
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.45,1870
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.5,1916
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.55,1944.45
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.6,1979.4
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.65,2001.7
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.7,2038
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.75,2080.75
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.8,2114
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.85,2159.15
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.9,2199.3
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.95,2247.05
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.975,2290.1
2020-11-09,2 wk ahead cum death,21,2020-11-21,quantile,0.99,2328
2020-11-09,2 wk ahead cum death,21,2020-11-21,point,NA,1916
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.01,8004.91
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.025,8069.1
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.05,8136.55
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.1,8290.3
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.15,8429.900000000001
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.2,8520.199999999999
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.25,8634.25
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.3,8757.6
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.35,8888.35
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.4,9019.4
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.45,9173
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.5,9305
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.55,9439.05
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.6,9553.2
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.65,9655.15
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.7,9795.8
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.75,9942.5
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.8,10074
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.85,10319.45
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.9,10519
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.95,11017.5
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.975,11331.874999999998
2020-11-09,2 wk ahead cum death,26,2020-11-21,quantile,0.99,11621.269999999999
2020-11-09,2 wk ahead cum death,26,2020-11-21,point,NA,9305
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.01,2751.94
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.025,2796.325
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.05,2844.6000000000004
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.1,2922.9
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.15,2966.85
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.2,2997
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.25,3030.5
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.3,3071.4
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.35,3094
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.4,3127
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.45,3149.55
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.5,3174
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.55,3206
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.6,3240.2000000000003
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.65,3276.3500000000004
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.7,3296.3
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.75,3335.25
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.8,3355.3999999999996
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.85,3397
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.9,3434.1
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.95,3478.1
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.975,3510.0499999999997
2020-11-09,2 wk ahead cum death,27,2020-11-21,quantile,0.99,3551.01
2020-11-09,2 wk ahead cum death,27,2020-11-21,point,NA,3174
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.01,5522.8
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.025,5565.8
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.05,5615.8
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.1,5702.6
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.15,5793.6
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.2,5868.6
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.25,5970
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.3,6038.4
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.35,6075.200000000001
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.4,6112.200000000001
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.45,6150
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.5,6174
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.55,6208.8
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.6,6260.2
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.65,6337.4
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.7,6450.4000000000005
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.75,6569.000000000001
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.8,6760.799999999999
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.85,6921.6
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.9,7021.800000000001
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.95,7301.4
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.975,7618.4
2020-11-09,2 wk ahead cum death,39,2020-11-21,quantile,0.99,8358.200000000003
2020-11-09,2 wk ahead cum death,39,2020-11-21,point,NA,6174
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.01,2298.9300000000003
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.025,2330.375
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.05,2350.95
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.1,2387.9
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.15,2444
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.2,2482
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.25,2509.25
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.3,2546
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.35,2565
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.4,2587.2
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.45,2609.55
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.5,2630
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.55,2650
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.6,2669.8
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.65,2701.7
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.7,2729.5
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.75,2772.25
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.8,2811.3999999999996
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.85,2864.15
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.9,2937.2000000000003
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.95,3046.05
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.975,3139.725
2020-11-09,2 wk ahead cum death,55,2020-11-21,quantile,0.99,3241.3199999999997
2020-11-09,2 wk ahead cum death,55,2020-11-21,point,NA,2630
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.01,49.800000000000004
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.025,113
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.05,165.5
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.1,216
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.15,273.5
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.2,333
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.25,399.5
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.3,444
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.35,485.00000000000006
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.4,531
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.45,582.5
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.5,647
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.55,703
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.6,761
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.65,833.5000000000005
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.7,914.0000000000001
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.75,1013.0000000000001
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.8,1122
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.85,1203
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.9,1324
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.95,1452.5
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.975,1585.75
2020-11-09,2 wk ahead inc death,17,2020-11-21,quantile,0.99,1675.7
2020-11-09,2 wk ahead inc death,17,2020-11-21,point,NA,647
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.01,3
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.025,9.475000000000001
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.05,18
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.1,40.900000000000006
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.15,56.85000000000001
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.2,72
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.25,96.75
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.3,128.7
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.35,147.65
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.4,171
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.45,193.55
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.5,224.5
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.55,260.45000000000005
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.6,291
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.65,324
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.7,348
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.75,382
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.8,421.4000000000003
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.85,468.15000000000003
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.9,536
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.95,620.1999999999998
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.975,726.5749999999999
2020-11-09,2 wk ahead inc death,18,2020-11-21,quantile,0.99,767.1499999999999
2020-11-09,2 wk ahead inc death,18,2020-11-21,point,NA,224.5
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.01,30
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.025,40
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.05,53
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.1,70.9
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.15,87
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.2,96
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.25,107
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.3,128
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.35,142.65
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.4,155.60000000000002
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.45,171.55
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.5,190.5
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.55,209
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.6,221
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.65,239.35000000000008
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.7,258
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.75,278.25000000000006
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.8,294.20000000000005
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.85,326
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.9,346
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.95,377.04999999999995
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.975,390.04999999999995
2020-11-09,2 wk ahead inc death,21,2020-11-21,quantile,0.99,408.03
2020-11-09,2 wk ahead inc death,21,2020-11-21,point,NA,190.5
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.01,59.64
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.025,90.55000000000001
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.05,126.55000000000001
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.1,204.1
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.15,276.3
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.2,321
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.25,371.75
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.3,433.3
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.35,491.55000000000007
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.4,568
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.45,647.8000000000001
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.5,702
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.55,771.25
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.6,824.6
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.65,872.6000000000004
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.7,941.4000000000001
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.75,1016
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.8,1078.8000000000002
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.85,1148.35
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.9,1274.8000000000002
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.95,1479.9
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.975,1616.4499999999998
2020-11-09,2 wk ahead inc death,26,2020-11-21,quantile,0.99,1718.419999999999
2020-11-09,2 wk ahead inc death,26,2020-11-21,point,NA,702
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.01,55.980000000000004
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.025,77.95
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.05,95.95
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.1,133.8
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.15,158
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.2,173.8
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.25,191.75
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.3,205
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.35,221
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.4,235.60000000000002
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.45,245
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.5,259.5
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.55,273
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.6,290.40000000000003
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.65,304.70000000000016
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.7,319.3
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.75,335.25000000000006
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.8,350.20000000000005
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.85,365
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.9,384
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.95,412.04999999999995
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.975,433
2020-11-09,2 wk ahead inc death,27,2020-11-21,quantile,0.99,445.01
2020-11-09,2 wk ahead inc death,27,2020-11-21,point,NA,259.5
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.01,13.96
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.025,33.400000000000006
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.05,67.2
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.1,105.80000000000001
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.15,153.8
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.2,198.8
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.25,252
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.3,284
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.35,303
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.4,321.4
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.45,342.20000000000005
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.5,357
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.55,375
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.6,398.6
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.65,440.4000000000001
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.7,504.60000000000014
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.75,560
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.8,661.6000000000001
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.85,737.2000000000002
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.9,798.8000000000006
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.95,957.1999999999999
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.975,1093.5999999999988
2020-11-09,2 wk ahead inc death,39,2020-11-21,quantile,0.99,1471.1600000000005
2020-11-09,2 wk ahead inc death,39,2020-11-21,point,NA,357
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.01,18.97
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.025,37
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.05,46
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.1,67
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.15,89
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.2,110.80000000000001
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.25,125
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.3,140.7
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.35,153
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.4,163
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.45,177
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.5,186
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.55,193
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.6,207
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.65,219
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.7,238
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.75,258
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.8,283
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.85,304
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.9,331.20000000000016
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.95,402.04999999999995
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.975,428.525
2020-11-09,2 wk ahead inc death,55,2020-11-21,quantile,0.99,502.0899999999999
2020-11-09,2 wk ahead inc death,55,2020-11-21,point,NA,186
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.01,10548.6
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.025,10762
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.05,10914.5
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.1,11087
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.15,11263.5
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.2,11422
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.25,11633.5
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.3,11763
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.35,11897.5
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.4,12010
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.45,12209
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.5,12389
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.55,12560
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.6,12739
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.65,12982.5
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.7,13195
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.75,13472.500000000004
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.8,13861
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.85,14125
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.9,14520.000000000002
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.95,14916.5
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.975,15290.5
2020-11-09,3 wk ahead cum death,17,2020-11-28,quantile,0.99,15510.400000000001
2020-11-09,3 wk ahead cum death,17,2020-11-28,point,NA,12389
2020-11-09,3 wk ahead cum death,18,2020-11-28,quantile,0.01,4563
2020-11-09,3 wk ahead cum death,18,2020-11-28,quantile,0.025,4573.475
2020-11-09,3 wk ahead cum death,18,2020-11-28,quantile,0.05,4601.95
2020-11-09,3 wk ahead cum death,18,2020-11-28,quantile,0.1,4663.8
2020-11-09,3 wk ahead cum death,18,2020-11-28,quantile,0.15,4719
2020-11-09,3 wk ahead cum death,18,2020-11-28,quantile,0.2,4772.4
2020-11-09,3 wk ahead cum death,18,2020-11-28,quantile,0.25,4846.5
2020-11-09,3 wk ahead cum death,18,2020-11-28,quantile,0.3,4952
2020-11-09,3 wk ahead cum death,18,2020-11-28,quantile,0.35,5014.65
