location,forecast_date,value,target_end_date,target,type,quantile
29199,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
29201,2020-08-08,101,2020-08-22,2 wk ahead inc case,point,NA
29203,2020-08-08,13,2020-08-22,2 wk ahead inc case,point,NA
29205,2020-08-08,15,2020-08-22,2 wk ahead inc case,point,NA
29207,2020-08-08,33,2020-08-22,2 wk ahead inc case,point,NA
29209,2020-08-08,107,2020-08-22,2 wk ahead inc case,point,NA
29211,2020-08-08,31,2020-08-22,2 wk ahead inc case,point,NA
29213,2020-08-08,464,2020-08-22,2 wk ahead inc case,point,NA
29215,2020-08-08,28,2020-08-22,2 wk ahead inc case,point,NA
29217,2020-08-08,16,2020-08-22,2 wk ahead inc case,point,NA
29219,2020-08-08,24,2020-08-22,2 wk ahead inc case,point,NA
29221,2020-08-08,64,2020-08-22,2 wk ahead inc case,point,NA
29223,2020-08-08,74,2020-08-22,2 wk ahead inc case,point,NA
29225,2020-08-08,42,2020-08-22,2 wk ahead inc case,point,NA
29227,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
29229,2020-08-08,14,2020-08-22,2 wk ahead inc case,point,NA
30001,2020-08-08,21,2020-08-22,2 wk ahead inc case,point,NA
30003,2020-08-08,96,2020-08-22,2 wk ahead inc case,point,NA
30005,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30007,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
30009,2020-08-08,45,2020-08-22,2 wk ahead inc case,point,NA
30011,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30013,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30015,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
30017,2020-08-08,26,2020-08-22,2 wk ahead inc case,point,NA
30019,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
30021,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
30023,2020-08-08,19,2020-08-22,2 wk ahead inc case,point,NA
30025,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
30027,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
30029,2020-08-08,88,2020-08-22,2 wk ahead inc case,point,NA
30031,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30033,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30035,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30037,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30039,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
30041,2020-08-08,6,2020-08-22,2 wk ahead inc case,point,NA
30043,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
30045,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
30047,2020-08-08,58,2020-08-22,2 wk ahead inc case,point,NA
30049,2020-08-08,35,2020-08-22,2 wk ahead inc case,point,NA
30051,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30053,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
30055,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
30057,2020-08-08,16,2020-08-22,2 wk ahead inc case,point,NA
30059,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30061,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30063,2020-08-08,196,2020-08-22,2 wk ahead inc case,point,NA
30065,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
30067,2020-08-08,9,2020-08-22,2 wk ahead inc case,point,NA
30069,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30071,2020-08-08,99,2020-08-22,2 wk ahead inc case,point,NA
30073,2020-08-08,11,2020-08-22,2 wk ahead inc case,point,NA
30075,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30077,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
30079,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30081,2020-08-08,24,2020-08-22,2 wk ahead inc case,point,NA
30083,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30085,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30087,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30089,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30091,2020-08-08,5,2020-08-22,2 wk ahead inc case,point,NA
30093,2020-08-08,45,2020-08-22,2 wk ahead inc case,point,NA
30095,2020-08-08,5,2020-08-22,2 wk ahead inc case,point,NA
30097,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30099,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30101,2020-08-08,20,2020-08-22,2 wk ahead inc case,point,NA
30103,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
30105,2020-08-08,11,2020-08-22,2 wk ahead inc case,point,NA
30107,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
30109,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
30111,2020-08-08,44,2020-08-22,2 wk ahead inc case,point,NA
31001,2020-08-08,45,2020-08-22,2 wk ahead inc case,point,NA
31003,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
31005,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
31007,2020-08-08,10,2020-08-22,2 wk ahead inc case,point,NA
31009,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31011,2020-08-08,9,2020-08-22,2 wk ahead inc case,point,NA
31013,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31015,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
31017,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31019,2020-08-08,153,2020-08-22,2 wk ahead inc case,point,NA
31021,2020-08-08,24,2020-08-22,2 wk ahead inc case,point,NA
31023,2020-08-08,29,2020-08-22,2 wk ahead inc case,point,NA
31025,2020-08-08,38,2020-08-22,2 wk ahead inc case,point,NA
31027,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
31029,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
31031,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
31033,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31035,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31037,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31039,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31041,2020-08-08,12,2020-08-22,2 wk ahead inc case,point,NA
31043,2020-08-08,101,2020-08-22,2 wk ahead inc case,point,NA
31045,2020-08-08,18,2020-08-22,2 wk ahead inc case,point,NA
31047,2020-08-08,10,2020-08-22,2 wk ahead inc case,point,NA
31049,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
31051,2020-08-08,12,2020-08-22,2 wk ahead inc case,point,NA
31053,2020-08-08,44,2020-08-22,2 wk ahead inc case,point,NA
31055,2020-08-08,790,2020-08-22,2 wk ahead inc case,point,NA
31057,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
31059,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
31061,2020-08-08,5,2020-08-22,2 wk ahead inc case,point,NA
31063,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31065,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
31067,2020-08-08,44,2020-08-22,2 wk ahead inc case,point,NA
31069,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31071,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31073,2020-08-08,5,2020-08-22,2 wk ahead inc case,point,NA
31075,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31077,2020-08-08,10,2020-08-22,2 wk ahead inc case,point,NA
31079,2020-08-08,56,2020-08-22,2 wk ahead inc case,point,NA
31081,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31083,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31085,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31087,2020-08-08,11,2020-08-22,2 wk ahead inc case,point,NA
31089,2020-08-08,20,2020-08-22,2 wk ahead inc case,point,NA
31091,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31093,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
31095,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
31097,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31099,2020-08-08,30,2020-08-22,2 wk ahead inc case,point,NA
31101,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31103,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31105,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
31107,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31109,2020-08-08,286,2020-08-22,2 wk ahead inc case,point,NA
31111,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31113,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31115,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31117,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
31119,2020-08-08,71,2020-08-22,2 wk ahead inc case,point,NA
31121,2020-08-08,32,2020-08-22,2 wk ahead inc case,point,NA
31123,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31125,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
31127,2020-08-08,47,2020-08-22,2 wk ahead inc case,point,NA
31129,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31131,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
31133,2020-08-08,5,2020-08-22,2 wk ahead inc case,point,NA
31135,2020-08-08,25,2020-08-22,2 wk ahead inc case,point,NA
31137,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
31139,2020-08-08,21,2020-08-22,2 wk ahead inc case,point,NA
31141,2020-08-08,16,2020-08-22,2 wk ahead inc case,point,NA
31143,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31145,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
31147,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31149,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
31151,2020-08-08,22,2020-08-22,2 wk ahead inc case,point,NA
31153,2020-08-08,314,2020-08-22,2 wk ahead inc case,point,NA
31155,2020-08-08,43,2020-08-22,2 wk ahead inc case,point,NA
31157,2020-08-08,14,2020-08-22,2 wk ahead inc case,point,NA
31159,2020-08-08,81,2020-08-22,2 wk ahead inc case,point,NA
31161,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
31163,2020-08-08,6,2020-08-22,2 wk ahead inc case,point,NA
31165,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31167,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31169,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31171,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31173,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
31175,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
31177,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31179,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
31181,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31183,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
31185,2020-08-08,14,2020-08-22,2 wk ahead inc case,point,NA
32001,2020-08-08,12,2020-08-22,2 wk ahead inc case,point,NA
32003,2020-08-08,5874,2020-08-22,2 wk ahead inc case,point,NA
32005,2020-08-08,61,2020-08-22,2 wk ahead inc case,point,NA
32007,2020-08-08,98,2020-08-22,2 wk ahead inc case,point,NA
32009,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
32011,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
32013,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
32015,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
32017,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
32019,2020-08-08,41,2020-08-22,2 wk ahead inc case,point,NA
32021,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
32023,2020-08-08,52,2020-08-22,2 wk ahead inc case,point,NA
32027,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
32029,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
32031,2020-08-08,1180,2020-08-22,2 wk ahead inc case,point,NA
32033,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
32510,2020-08-08,51,2020-08-22,2 wk ahead inc case,point,NA
33001,2020-08-08,16,2020-08-22,2 wk ahead inc case,point,NA
33003,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
33005,2020-08-08,11,2020-08-22,2 wk ahead inc case,point,NA
33007,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
33009,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
33011,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
33013,2020-08-08,21,2020-08-22,2 wk ahead inc case,point,NA
33015,2020-08-08,78,2020-08-22,2 wk ahead inc case,point,NA
33017,2020-08-08,46,2020-08-22,2 wk ahead inc case,point,NA
33019,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
34001,2020-08-08,203,2020-08-22,2 wk ahead inc case,point,NA
34003,2020-08-08,420,2020-08-22,2 wk ahead inc case,point,NA
34005,2020-08-08,418,2020-08-22,2 wk ahead inc case,point,NA
34007,2020-08-08,678,2020-08-22,2 wk ahead inc case,point,NA
34009,2020-08-08,42,2020-08-22,2 wk ahead inc case,point,NA
34011,2020-08-08,365,2020-08-22,2 wk ahead inc case,point,NA
34013,2020-08-08,347,2020-08-22,2 wk ahead inc case,point,NA
34015,2020-08-08,237,2020-08-22,2 wk ahead inc case,point,NA
34017,2020-08-08,312,2020-08-22,2 wk ahead inc case,point,NA
34019,2020-08-08,40,2020-08-22,2 wk ahead inc case,point,NA
34021,2020-08-08,155,2020-08-22,2 wk ahead inc case,point,NA
34023,2020-08-08,105,2020-08-22,2 wk ahead inc case,point,NA
34025,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
34027,2020-08-08,163,2020-08-22,2 wk ahead inc case,point,NA
34029,2020-08-08,206,2020-08-22,2 wk ahead inc case,point,NA
34031,2020-08-08,419,2020-08-22,2 wk ahead inc case,point,NA
34033,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
34035,2020-08-08,111,2020-08-22,2 wk ahead inc case,point,NA
34037,2020-08-08,44,2020-08-22,2 wk ahead inc case,point,NA
34039,2020-08-08,543,2020-08-22,2 wk ahead inc case,point,NA
34041,2020-08-08,29,2020-08-22,2 wk ahead inc case,point,NA
35001,2020-08-08,318,2020-08-22,2 wk ahead inc case,point,NA
35003,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
35005,2020-08-08,155,2020-08-22,2 wk ahead inc case,point,NA
35006,2020-08-08,188,2020-08-22,2 wk ahead inc case,point,NA
35007,2020-08-08,12,2020-08-22,2 wk ahead inc case,point,NA
35009,2020-08-08,244,2020-08-22,2 wk ahead inc case,point,NA
35011,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
35013,2020-08-08,513,2020-08-22,2 wk ahead inc case,point,NA
35015,2020-08-08,66,2020-08-22,2 wk ahead inc case,point,NA
35017,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
35019,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
35021,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
35023,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
35025,2020-08-08,277,2020-08-22,2 wk ahead inc case,point,NA
35027,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
35028,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
35029,2020-08-08,13,2020-08-22,2 wk ahead inc case,point,NA
35031,2020-08-08,39,2020-08-22,2 wk ahead inc case,point,NA
35033,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
35035,2020-08-08,31,2020-08-22,2 wk ahead inc case,point,NA
35037,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
35041,2020-08-08,57,2020-08-22,2 wk ahead inc case,point,NA
35043,2020-08-08,79,2020-08-22,2 wk ahead inc case,point,NA
35045,2020-08-08,74,2020-08-22,2 wk ahead inc case,point,NA
35047,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
35049,2020-08-08,85,2020-08-22,2 wk ahead inc case,point,NA
35051,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
35053,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
35055,2020-08-08,15,2020-08-22,2 wk ahead inc case,point,NA
35057,2020-08-08,8,2020-08-22,2 wk ahead inc case,point,NA
35059,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
35061,2020-08-08,74,2020-08-22,2 wk ahead inc case,point,NA
36001,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
36003,2020-08-08,8,2020-08-22,2 wk ahead inc case,point,NA
36007,2020-08-08,220,2020-08-22,2 wk ahead inc case,point,NA
36009,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
36011,2020-08-08,31,2020-08-22,2 wk ahead inc case,point,NA
36013,2020-08-08,64,2020-08-22,2 wk ahead inc case,point,NA
36015,2020-08-08,15,2020-08-22,2 wk ahead inc case,point,NA
36017,2020-08-08,30,2020-08-22,2 wk ahead inc case,point,NA
36019,2020-08-08,15,2020-08-22,2 wk ahead inc case,point,NA
36021,2020-08-08,52,2020-08-22,2 wk ahead inc case,point,NA
36023,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
36025,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
36027,2020-08-08,263,2020-08-22,2 wk ahead inc case,point,NA
36029,2020-08-08,798,2020-08-22,2 wk ahead inc case,point,NA
36031,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
36033,2020-08-08,133,2020-08-22,2 wk ahead inc case,point,NA
36035,2020-08-08,34,2020-08-22,2 wk ahead inc case,point,NA
36037,2020-08-08,28,2020-08-22,2 wk ahead inc case,point,NA
36039,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
36041,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
36043,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
36045,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
36049,2020-08-08,5,2020-08-22,2 wk ahead inc case,point,NA
36051,2020-08-08,14,2020-08-22,2 wk ahead inc case,point,NA
36053,2020-08-08,34,2020-08-22,2 wk ahead inc case,point,NA
36055,2020-08-08,1169,2020-08-22,2 wk ahead inc case,point,NA
36057,2020-08-08,52,2020-08-22,2 wk ahead inc case,point,NA
36059,2020-08-08,1388,2020-08-22,2 wk ahead inc case,point,NA
36063,2020-08-08,277,2020-08-22,2 wk ahead inc case,point,NA
36065,2020-08-08,177,2020-08-22,2 wk ahead inc case,point,NA
36067,2020-08-08,284,2020-08-22,2 wk ahead inc case,point,NA
36069,2020-08-08,18,2020-08-22,2 wk ahead inc case,point,NA
36071,2020-08-08,233,2020-08-22,2 wk ahead inc case,point,NA
36073,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
36075,2020-08-08,21,2020-08-22,2 wk ahead inc case,point,NA
36077,2020-08-08,29,2020-08-22,2 wk ahead inc case,point,NA
36079,2020-08-08,62,2020-08-22,2 wk ahead inc case,point,NA
36083,2020-08-08,140,2020-08-22,2 wk ahead inc case,point,NA
36087,2020-08-08,157,2020-08-22,2 wk ahead inc case,point,NA
36091,2020-08-08,143,2020-08-22,2 wk ahead inc case,point,NA
36093,2020-08-08,137,2020-08-22,2 wk ahead inc case,point,NA
36095,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
36097,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
36099,2020-08-08,6,2020-08-22,2 wk ahead inc case,point,NA
36101,2020-08-08,17,2020-08-22,2 wk ahead inc case,point,NA
36103,2020-08-08,1524,2020-08-22,2 wk ahead inc case,point,NA
36105,2020-08-08,16,2020-08-22,2 wk ahead inc case,point,NA
36107,2020-08-08,30,2020-08-22,2 wk ahead inc case,point,NA
36109,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
36111,2020-08-08,176,2020-08-22,2 wk ahead inc case,point,NA
36113,2020-08-08,38,2020-08-22,2 wk ahead inc case,point,NA
36115,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
36117,2020-08-08,16,2020-08-22,2 wk ahead inc case,point,NA
36119,2020-08-08,583,2020-08-22,2 wk ahead inc case,point,NA
36121,2020-08-08,8,2020-08-22,2 wk ahead inc case,point,NA
36123,2020-08-08,6,2020-08-22,2 wk ahead inc case,point,NA
37001,2020-08-08,168,2020-08-22,2 wk ahead inc case,point,NA
37003,2020-08-08,39,2020-08-22,2 wk ahead inc case,point,NA
37005,2020-08-08,95,2020-08-22,2 wk ahead inc case,point,NA
37007,2020-08-08,42,2020-08-22,2 wk ahead inc case,point,NA
37009,2020-08-08,95,2020-08-22,2 wk ahead inc case,point,NA
37011,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
37013,2020-08-08,104,2020-08-22,2 wk ahead inc case,point,NA
37015,2020-08-08,51,2020-08-22,2 wk ahead inc case,point,NA
37017,2020-08-08,61,2020-08-22,2 wk ahead inc case,point,NA
37019,2020-08-08,16,2020-08-22,2 wk ahead inc case,point,NA
37021,2020-08-08,277,2020-08-22,2 wk ahead inc case,point,NA
37023,2020-08-08,96,2020-08-22,2 wk ahead inc case,point,NA
37025,2020-08-08,652,2020-08-22,2 wk ahead inc case,point,NA
37027,2020-08-08,164,2020-08-22,2 wk ahead inc case,point,NA
37029,2020-08-08,57,2020-08-22,2 wk ahead inc case,point,NA
37031,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
37033,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
37035,2020-08-08,379,2020-08-22,2 wk ahead inc case,point,NA
37037,2020-08-08,160,2020-08-22,2 wk ahead inc case,point,NA
37039,2020-08-08,5,2020-08-22,2 wk ahead inc case,point,NA
37041,2020-08-08,54,2020-08-22,2 wk ahead inc case,point,NA
37043,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
37045,2020-08-08,247,2020-08-22,2 wk ahead inc case,point,NA
37047,2020-08-08,150,2020-08-22,2 wk ahead inc case,point,NA
37049,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
37051,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
37053,2020-08-08,12,2020-08-22,2 wk ahead inc case,point,NA
37055,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
37057,2020-08-08,223,2020-08-22,2 wk ahead inc case,point,NA
37059,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
37061,2020-08-08,77,2020-08-22,2 wk ahead inc case,point,NA
37063,2020-08-08,703,2020-08-22,2 wk ahead inc case,point,NA
37065,2020-08-08,149,2020-08-22,2 wk ahead inc case,point,NA
37067,2020-08-08,671,2020-08-22,2 wk ahead inc case,point,NA
37069,2020-08-08,190,2020-08-22,2 wk ahead inc case,point,NA
37071,2020-08-08,554,2020-08-22,2 wk ahead inc case,point,NA
37073,2020-08-08,22,2020-08-22,2 wk ahead inc case,point,NA
37075,2020-08-08,62,2020-08-22,2 wk ahead inc case,point,NA
37077,2020-08-08,165,2020-08-22,2 wk ahead inc case,point,NA
37079,2020-08-08,48,2020-08-22,2 wk ahead inc case,point,NA
37081,2020-08-08,788,2020-08-22,2 wk ahead inc case,point,NA
37083,2020-08-08,140,2020-08-22,2 wk ahead inc case,point,NA
37085,2020-08-08,240,2020-08-22,2 wk ahead inc case,point,NA
37087,2020-08-08,241,2020-08-22,2 wk ahead inc case,point,NA
37089,2020-08-08,111,2020-08-22,2 wk ahead inc case,point,NA
37091,2020-08-08,98,2020-08-22,2 wk ahead inc case,point,NA
37093,2020-08-08,140,2020-08-22,2 wk ahead inc case,point,NA
37095,2020-08-08,5,2020-08-22,2 wk ahead inc case,point,NA
37097,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
37099,2020-08-08,10,2020-08-22,2 wk ahead inc case,point,NA
37101,2020-08-08,522,2020-08-22,2 wk ahead inc case,point,NA
37103,2020-08-08,5,2020-08-22,2 wk ahead inc case,point,NA
37105,2020-08-08,235,2020-08-22,2 wk ahead inc case,point,NA
37107,2020-08-08,115,2020-08-22,2 wk ahead inc case,point,NA
37109,2020-08-08,267,2020-08-22,2 wk ahead inc case,point,NA
37111,2020-08-08,368,2020-08-22,2 wk ahead inc case,point,NA
37113,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
37115,2020-08-08,12,2020-08-22,2 wk ahead inc case,point,NA
37117,2020-08-08,69,2020-08-22,2 wk ahead inc case,point,NA
37119,2020-08-08,2917,2020-08-22,2 wk ahead inc case,point,NA
37121,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
37123,2020-08-08,13,2020-08-22,2 wk ahead inc case,point,NA
37125,2020-08-08,213,2020-08-22,2 wk ahead inc case,point,NA
37127,2020-08-08,353,2020-08-22,2 wk ahead inc case,point,NA
37129,2020-08-08,18,2020-08-22,2 wk ahead inc case,point,NA
37131,2020-08-08,48,2020-08-22,2 wk ahead inc case,point,NA
37133,2020-08-08,464,2020-08-22,2 wk ahead inc case,point,NA
37135,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
37137,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
37139,2020-08-08,220,2020-08-22,2 wk ahead inc case,point,NA
37141,2020-08-08,143,2020-08-22,2 wk ahead inc case,point,NA
37143,2020-08-08,34,2020-08-22,2 wk ahead inc case,point,NA
37145,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
37147,2020-08-08,339,2020-08-22,2 wk ahead inc case,point,NA
37149,2020-08-08,20,2020-08-22,2 wk ahead inc case,point,NA
37151,2020-08-08,271,2020-08-22,2 wk ahead inc case,point,NA
37153,2020-08-08,40,2020-08-22,2 wk ahead inc case,point,NA
37155,2020-08-08,473,2020-08-22,2 wk ahead inc case,point,NA
37157,2020-08-08,143,2020-08-22,2 wk ahead inc case,point,NA
37159,2020-08-08,403,2020-08-22,2 wk ahead inc case,point,NA
37161,2020-08-08,234,2020-08-22,2 wk ahead inc case,point,NA
37163,2020-08-08,31,2020-08-22,2 wk ahead inc case,point,NA
37165,2020-08-08,127,2020-08-22,2 wk ahead inc case,point,NA
37167,2020-08-08,124,2020-08-22,2 wk ahead inc case,point,NA
37169,2020-08-08,70,2020-08-22,2 wk ahead inc case,point,NA
37171,2020-08-08,173,2020-08-22,2 wk ahead inc case,point,NA
37173,2020-08-08,82,2020-08-22,2 wk ahead inc case,point,NA
37175,2020-08-08,21,2020-08-22,2 wk ahead inc case,point,NA
37177,2020-08-08,11,2020-08-22,2 wk ahead inc case,point,NA
37179,2020-08-08,367,2020-08-22,2 wk ahead inc case,point,NA
37181,2020-08-08,77,2020-08-22,2 wk ahead inc case,point,NA
37183,2020-08-08,1957,2020-08-22,2 wk ahead inc case,point,NA
37185,2020-08-08,36,2020-08-22,2 wk ahead inc case,point,NA
37187,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
37189,2020-08-08,12,2020-08-22,2 wk ahead inc case,point,NA
37191,2020-08-08,24,2020-08-22,2 wk ahead inc case,point,NA
37193,2020-08-08,191,2020-08-22,2 wk ahead inc case,point,NA
37195,2020-08-08,125,2020-08-22,2 wk ahead inc case,point,NA
