location,forecast_date,value,target_end_date,target,type,quantile
48153,2020-09-21,8,2020-10-03,2 wk ahead inc case,point,NA
48155,2020-09-21,23,2020-09-26,1 wk ahead inc case,point,NA
48155,2020-09-21,30,2020-10-03,2 wk ahead inc case,point,NA
48157,2020-09-21,891,2020-09-26,1 wk ahead inc case,point,NA
48157,2020-09-21,1492,2020-10-03,2 wk ahead inc case,point,NA
48159,2020-09-21,14,2020-09-26,1 wk ahead inc case,point,NA
48159,2020-09-21,18,2020-10-03,2 wk ahead inc case,point,NA
48161,2020-09-21,21,2020-09-26,1 wk ahead inc case,point,NA
48161,2020-09-21,29,2020-10-03,2 wk ahead inc case,point,NA
48163,2020-09-21,14,2020-09-26,1 wk ahead inc case,point,NA
48163,2020-09-21,26,2020-10-03,2 wk ahead inc case,point,NA
48165,2020-09-21,11,2020-09-26,1 wk ahead inc case,point,NA
48165,2020-09-21,11,2020-10-03,2 wk ahead inc case,point,NA
48167,2020-09-21,70,2020-09-26,1 wk ahead inc case,point,NA
48167,2020-09-21,163,2020-10-03,2 wk ahead inc case,point,NA
48169,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
48169,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
48171,2020-09-21,12,2020-09-26,1 wk ahead inc case,point,NA
48171,2020-09-21,16,2020-10-03,2 wk ahead inc case,point,NA
48173,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
48173,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
48175,2020-09-21,8,2020-09-26,1 wk ahead inc case,point,NA
48175,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
48177,2020-09-21,11,2020-09-26,1 wk ahead inc case,point,NA
48177,2020-09-21,11,2020-10-03,2 wk ahead inc case,point,NA
48179,2020-09-21,22,2020-09-26,1 wk ahead inc case,point,NA
48179,2020-09-21,29,2020-10-03,2 wk ahead inc case,point,NA
48181,2020-09-21,251,2020-09-26,1 wk ahead inc case,point,NA
48181,2020-09-21,383,2020-10-03,2 wk ahead inc case,point,NA
48183,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48183,2020-09-21,56,2020-10-03,2 wk ahead inc case,point,NA
48185,2020-09-21,15,2020-09-26,1 wk ahead inc case,point,NA
48185,2020-09-21,14,2020-10-03,2 wk ahead inc case,point,NA
48187,2020-09-21,87,2020-09-26,1 wk ahead inc case,point,NA
48187,2020-09-21,85,2020-10-03,2 wk ahead inc case,point,NA
48189,2020-09-21,103,2020-09-26,1 wk ahead inc case,point,NA
48189,2020-09-21,83,2020-10-03,2 wk ahead inc case,point,NA
48191,2020-09-21,22,2020-09-26,1 wk ahead inc case,point,NA
48191,2020-09-21,16,2020-10-03,2 wk ahead inc case,point,NA
48193,2020-09-21,18,2020-09-26,1 wk ahead inc case,point,NA
48193,2020-09-21,31,2020-10-03,2 wk ahead inc case,point,NA
48195,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
48195,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
48197,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
48197,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
48199,2020-09-21,29,2020-09-26,1 wk ahead inc case,point,NA
48199,2020-09-21,29,2020-10-03,2 wk ahead inc case,point,NA
48201,2020-09-21,8716,2020-09-26,1 wk ahead inc case,point,NA
48201,2020-09-21,5180,2020-10-03,2 wk ahead inc case,point,NA
48203,2020-09-21,60,2020-09-26,1 wk ahead inc case,point,NA
48203,2020-09-21,86,2020-10-03,2 wk ahead inc case,point,NA
48205,2020-09-21,25,2020-09-26,1 wk ahead inc case,point,NA
48205,2020-09-21,24,2020-10-03,2 wk ahead inc case,point,NA
48207,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
48207,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
48209,2020-09-21,118,2020-09-26,1 wk ahead inc case,point,NA
48209,2020-09-21,110,2020-10-03,2 wk ahead inc case,point,NA
48211,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
48211,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
48213,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
48213,2020-09-21,37,2020-10-03,2 wk ahead inc case,point,NA
48215,2020-09-21,2949,2020-09-26,1 wk ahead inc case,point,NA
48215,2020-09-21,1955,2020-10-03,2 wk ahead inc case,point,NA
48217,2020-09-21,451,2020-09-26,1 wk ahead inc case,point,NA
48217,2020-09-21,474,2020-10-03,2 wk ahead inc case,point,NA
48219,2020-09-21,12,2020-09-26,1 wk ahead inc case,point,NA
48219,2020-09-21,12,2020-10-03,2 wk ahead inc case,point,NA
48221,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48221,2020-09-21,31,2020-10-03,2 wk ahead inc case,point,NA
48223,2020-09-21,19,2020-09-26,1 wk ahead inc case,point,NA
48223,2020-09-21,18,2020-10-03,2 wk ahead inc case,point,NA
48225,2020-09-21,11,2020-09-26,1 wk ahead inc case,point,NA
48225,2020-09-21,15,2020-10-03,2 wk ahead inc case,point,NA
48227,2020-09-21,20,2020-09-26,1 wk ahead inc case,point,NA
48227,2020-09-21,20,2020-10-03,2 wk ahead inc case,point,NA
48229,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
48229,2020-09-21,5,2020-10-03,2 wk ahead inc case,point,NA
48231,2020-09-21,107,2020-09-26,1 wk ahead inc case,point,NA
48231,2020-09-21,136,2020-10-03,2 wk ahead inc case,point,NA
48233,2020-09-21,48,2020-09-26,1 wk ahead inc case,point,NA
48233,2020-09-21,64,2020-10-03,2 wk ahead inc case,point,NA
48235,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48235,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
48237,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
48237,2020-09-21,8,2020-10-03,2 wk ahead inc case,point,NA
48239,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
48239,2020-09-21,8,2020-10-03,2 wk ahead inc case,point,NA
48241,2020-09-21,107,2020-09-26,1 wk ahead inc case,point,NA
48241,2020-09-21,131,2020-10-03,2 wk ahead inc case,point,NA
48243,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48243,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
48245,2020-09-21,202,2020-09-26,1 wk ahead inc case,point,NA
48245,2020-09-21,189,2020-10-03,2 wk ahead inc case,point,NA
48247,2020-09-21,10,2020-09-26,1 wk ahead inc case,point,NA
48247,2020-09-21,12,2020-10-03,2 wk ahead inc case,point,NA
48249,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48249,2020-09-21,22,2020-10-03,2 wk ahead inc case,point,NA
48251,2020-09-21,218,2020-09-26,1 wk ahead inc case,point,NA
48251,2020-09-21,336,2020-10-03,2 wk ahead inc case,point,NA
48253,2020-09-21,80,2020-09-26,1 wk ahead inc case,point,NA
48253,2020-09-21,74,2020-10-03,2 wk ahead inc case,point,NA
48255,2020-09-21,16,2020-09-26,1 wk ahead inc case,point,NA
48255,2020-09-21,28,2020-10-03,2 wk ahead inc case,point,NA
48257,2020-09-21,72,2020-09-26,1 wk ahead inc case,point,NA
48257,2020-09-21,11,2020-10-03,2 wk ahead inc case,point,NA
48259,2020-09-21,25,2020-09-26,1 wk ahead inc case,point,NA
48259,2020-09-21,24,2020-10-03,2 wk ahead inc case,point,NA
48261,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48261,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
48263,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
48263,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
48265,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
48265,2020-09-21,8,2020-10-03,2 wk ahead inc case,point,NA
48267,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48267,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
48269,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48269,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
48271,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
48271,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
48273,2020-09-21,76,2020-09-26,1 wk ahead inc case,point,NA
48273,2020-09-21,84,2020-10-03,2 wk ahead inc case,point,NA
48275,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
48275,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
48277,2020-09-21,120,2020-09-26,1 wk ahead inc case,point,NA
48277,2020-09-21,140,2020-10-03,2 wk ahead inc case,point,NA
48279,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
48279,2020-09-21,7,2020-10-03,2 wk ahead inc case,point,NA
48281,2020-09-21,11,2020-09-26,1 wk ahead inc case,point,NA
48281,2020-09-21,11,2020-10-03,2 wk ahead inc case,point,NA
48283,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
48285,2020-09-21,12,2020-09-26,1 wk ahead inc case,point,NA
48285,2020-09-21,8,2020-10-03,2 wk ahead inc case,point,NA
48287,2020-09-21,30,2020-09-26,1 wk ahead inc case,point,NA
48287,2020-09-21,47,2020-10-03,2 wk ahead inc case,point,NA
48289,2020-09-21,18,2020-09-26,1 wk ahead inc case,point,NA
48289,2020-09-21,19,2020-10-03,2 wk ahead inc case,point,NA
48291,2020-09-21,47,2020-09-26,1 wk ahead inc case,point,NA
48291,2020-09-21,46,2020-10-03,2 wk ahead inc case,point,NA
48293,2020-09-21,69,2020-09-26,1 wk ahead inc case,point,NA
48293,2020-09-21,65,2020-10-03,2 wk ahead inc case,point,NA
48295,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
48295,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
48297,2020-09-21,8,2020-09-26,1 wk ahead inc case,point,NA
48297,2020-09-21,4,2020-10-03,2 wk ahead inc case,point,NA
48299,2020-09-21,5,2020-09-26,1 wk ahead inc case,point,NA
48299,2020-09-21,11,2020-10-03,2 wk ahead inc case,point,NA
48301,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48301,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
48303,2020-09-21,169,2020-09-26,1 wk ahead inc case,point,NA
48303,2020-09-21,167,2020-10-03,2 wk ahead inc case,point,NA
48305,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
48305,2020-09-21,6,2020-10-03,2 wk ahead inc case,point,NA
48307,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
48307,2020-09-21,4,2020-10-03,2 wk ahead inc case,point,NA
48309,2020-09-21,21,2020-09-26,1 wk ahead inc case,point,NA
48309,2020-09-21,126,2020-10-03,2 wk ahead inc case,point,NA
48311,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
48311,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
48313,2020-09-21,47,2020-09-26,1 wk ahead inc case,point,NA
48313,2020-09-21,52,2020-10-03,2 wk ahead inc case,point,NA
48315,2020-09-21,12,2020-09-26,1 wk ahead inc case,point,NA
48315,2020-09-21,24,2020-10-03,2 wk ahead inc case,point,NA
48317,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
48317,2020-09-21,6,2020-10-03,2 wk ahead inc case,point,NA
48319,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
48319,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
48321,2020-09-21,41,2020-09-26,1 wk ahead inc case,point,NA
48321,2020-09-21,51,2020-10-03,2 wk ahead inc case,point,NA
48323,2020-09-21,10,2020-09-26,1 wk ahead inc case,point,NA
48323,2020-09-21,10,2020-10-03,2 wk ahead inc case,point,NA
48325,2020-09-21,27,2020-09-26,1 wk ahead inc case,point,NA
48325,2020-09-21,27,2020-10-03,2 wk ahead inc case,point,NA
48327,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
48327,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
48329,2020-09-21,278,2020-09-26,1 wk ahead inc case,point,NA
48329,2020-09-21,259,2020-10-03,2 wk ahead inc case,point,NA
48331,2020-09-21,13,2020-09-26,1 wk ahead inc case,point,NA
48331,2020-09-21,13,2020-10-03,2 wk ahead inc case,point,NA
48333,2020-09-21,7,2020-09-26,1 wk ahead inc case,point,NA
48333,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
48335,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
48335,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
48337,2020-09-21,10,2020-09-26,1 wk ahead inc case,point,NA
48337,2020-09-21,10,2020-10-03,2 wk ahead inc case,point,NA
48339,2020-09-21,474,2020-09-26,1 wk ahead inc case,point,NA
48339,2020-09-21,339,2020-10-03,2 wk ahead inc case,point,NA
48341,2020-09-21,17,2020-09-26,1 wk ahead inc case,point,NA
48341,2020-09-21,30,2020-10-03,2 wk ahead inc case,point,NA
48343,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
48343,2020-09-21,6,2020-10-03,2 wk ahead inc case,point,NA
48345,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48345,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
48347,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
48347,2020-09-21,31,2020-10-03,2 wk ahead inc case,point,NA
48349,2020-09-21,58,2020-09-26,1 wk ahead inc case,point,NA
48349,2020-09-21,53,2020-10-03,2 wk ahead inc case,point,NA
48351,2020-09-21,14,2020-09-26,1 wk ahead inc case,point,NA
48351,2020-09-21,20,2020-10-03,2 wk ahead inc case,point,NA
48353,2020-09-21,51,2020-09-26,1 wk ahead inc case,point,NA
48353,2020-09-21,65,2020-10-03,2 wk ahead inc case,point,NA
48355,2020-09-21,768,2020-09-26,1 wk ahead inc case,point,NA
48355,2020-09-21,803,2020-10-03,2 wk ahead inc case,point,NA
48357,2020-09-21,34,2020-09-26,1 wk ahead inc case,point,NA
48357,2020-09-21,42,2020-10-03,2 wk ahead inc case,point,NA
48359,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48359,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
48361,2020-09-21,42,2020-09-26,1 wk ahead inc case,point,NA
48361,2020-09-21,42,2020-10-03,2 wk ahead inc case,point,NA
48363,2020-09-21,97,2020-09-26,1 wk ahead inc case,point,NA
48363,2020-09-21,116,2020-10-03,2 wk ahead inc case,point,NA
48365,2020-09-21,12,2020-09-26,1 wk ahead inc case,point,NA
48365,2020-09-21,12,2020-10-03,2 wk ahead inc case,point,NA
48367,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48367,2020-09-21,71,2020-10-03,2 wk ahead inc case,point,NA
48369,2020-09-21,5,2020-09-26,1 wk ahead inc case,point,NA
48369,2020-09-21,5,2020-10-03,2 wk ahead inc case,point,NA
48371,2020-09-21,7,2020-09-26,1 wk ahead inc case,point,NA
48371,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
48373,2020-09-21,5,2020-09-26,1 wk ahead inc case,point,NA
48373,2020-09-21,25,2020-10-03,2 wk ahead inc case,point,NA
48375,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48375,2020-09-21,43,2020-10-03,2 wk ahead inc case,point,NA
48377,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
48377,2020-09-21,26,2020-10-03,2 wk ahead inc case,point,NA
48379,2020-09-21,10,2020-09-26,1 wk ahead inc case,point,NA
48379,2020-09-21,15,2020-10-03,2 wk ahead inc case,point,NA
48381,2020-09-21,69,2020-09-26,1 wk ahead inc case,point,NA
48381,2020-09-21,68,2020-10-03,2 wk ahead inc case,point,NA
48383,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
48383,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
48385,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48385,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
48387,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
48387,2020-09-21,6,2020-10-03,2 wk ahead inc case,point,NA
48389,2020-09-21,9,2020-09-26,1 wk ahead inc case,point,NA
48389,2020-09-21,10,2020-10-03,2 wk ahead inc case,point,NA
48391,2020-09-21,5,2020-09-26,1 wk ahead inc case,point,NA
48391,2020-09-21,8,2020-10-03,2 wk ahead inc case,point,NA
48393,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48393,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
48395,2020-09-21,34,2020-09-26,1 wk ahead inc case,point,NA
48395,2020-09-21,42,2020-10-03,2 wk ahead inc case,point,NA
48397,2020-09-21,261,2020-09-26,1 wk ahead inc case,point,NA
48397,2020-09-21,325,2020-10-03,2 wk ahead inc case,point,NA
48399,2020-09-21,31,2020-09-26,1 wk ahead inc case,point,NA
48399,2020-09-21,31,2020-10-03,2 wk ahead inc case,point,NA
48401,2020-09-21,29,2020-09-26,1 wk ahead inc case,point,NA
48401,2020-09-21,27,2020-10-03,2 wk ahead inc case,point,NA
48403,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
48403,2020-09-21,4,2020-10-03,2 wk ahead inc case,point,NA
48405,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
48407,2020-09-21,15,2020-09-26,1 wk ahead inc case,point,NA
48407,2020-09-21,14,2020-10-03,2 wk ahead inc case,point,NA
48409,2020-09-21,63,2020-09-26,1 wk ahead inc case,point,NA
48409,2020-09-21,75,2020-10-03,2 wk ahead inc case,point,NA
48411,2020-09-21,5,2020-09-26,1 wk ahead inc case,point,NA
48411,2020-09-21,7,2020-10-03,2 wk ahead inc case,point,NA
48413,2020-09-21,9,2020-09-26,1 wk ahead inc case,point,NA
48413,2020-09-21,10,2020-10-03,2 wk ahead inc case,point,NA
48415,2020-09-21,9,2020-09-26,1 wk ahead inc case,point,NA
48415,2020-09-21,9,2020-10-03,2 wk ahead inc case,point,NA
48417,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
48417,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
48419,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
48419,2020-09-21,11,2020-10-03,2 wk ahead inc case,point,NA
48421,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
48421,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
48423,2020-09-21,168,2020-09-26,1 wk ahead inc case,point,NA
48423,2020-09-21,227,2020-10-03,2 wk ahead inc case,point,NA
48425,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
48425,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
48427,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48427,2020-09-21,12,2020-10-03,2 wk ahead inc case,point,NA
48429,2020-09-21,40,2020-10-03,2 wk ahead inc case,point,NA
48431,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48431,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
48433,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
48433,2020-09-21,4,2020-10-03,2 wk ahead inc case,point,NA
48435,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
48435,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
48437,2020-09-21,9,2020-09-26,1 wk ahead inc case,point,NA
48437,2020-09-21,15,2020-10-03,2 wk ahead inc case,point,NA
48439,2020-09-21,3948,2020-09-26,1 wk ahead inc case,point,NA
48439,2020-09-21,3225,2020-10-03,2 wk ahead inc case,point,NA
48441,2020-09-21,71,2020-09-26,1 wk ahead inc case,point,NA
48441,2020-09-21,72,2020-10-03,2 wk ahead inc case,point,NA
48443,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48443,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
48445,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
48445,2020-09-21,6,2020-10-03,2 wk ahead inc case,point,NA
48447,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
48447,2020-09-21,6,2020-10-03,2 wk ahead inc case,point,NA
48449,2020-09-21,111,2020-09-26,1 wk ahead inc case,point,NA
48449,2020-09-21,134,2020-10-03,2 wk ahead inc case,point,NA
48451,2020-09-21,128,2020-09-26,1 wk ahead inc case,point,NA
48451,2020-09-21,150,2020-10-03,2 wk ahead inc case,point,NA
48453,2020-09-21,1438,2020-09-26,1 wk ahead inc case,point,NA
48453,2020-09-21,2050,2020-10-03,2 wk ahead inc case,point,NA
48455,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
48455,2020-09-21,7,2020-10-03,2 wk ahead inc case,point,NA
48457,2020-09-21,27,2020-09-26,1 wk ahead inc case,point,NA
48457,2020-09-21,36,2020-10-03,2 wk ahead inc case,point,NA
48459,2020-09-21,21,2020-09-26,1 wk ahead inc case,point,NA
48459,2020-09-21,21,2020-10-03,2 wk ahead inc case,point,NA
48461,2020-09-21,9,2020-09-26,1 wk ahead inc case,point,NA
48461,2020-09-21,13,2020-10-03,2 wk ahead inc case,point,NA
48463,2020-09-21,45,2020-09-26,1 wk ahead inc case,point,NA
48463,2020-09-21,39,2020-10-03,2 wk ahead inc case,point,NA
48465,2020-09-21,664,2020-09-26,1 wk ahead inc case,point,NA
48465,2020-09-21,597,2020-10-03,2 wk ahead inc case,point,NA
48467,2020-09-21,56,2020-09-26,1 wk ahead inc case,point,NA
48467,2020-09-21,76,2020-10-03,2 wk ahead inc case,point,NA
48469,2020-09-21,49,2020-09-26,1 wk ahead inc case,point,NA
48469,2020-09-21,48,2020-10-03,2 wk ahead inc case,point,NA
48471,2020-09-21,281,2020-09-26,1 wk ahead inc case,point,NA
48471,2020-09-21,265,2020-10-03,2 wk ahead inc case,point,NA
48473,2020-09-21,29,2020-09-26,1 wk ahead inc case,point,NA
48473,2020-09-21,28,2020-10-03,2 wk ahead inc case,point,NA
48475,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
48475,2020-09-21,6,2020-10-03,2 wk ahead inc case,point,NA
48477,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
48477,2020-09-21,18,2020-10-03,2 wk ahead inc case,point,NA
48479,2020-09-21,801,2020-09-26,1 wk ahead inc case,point,NA
48479,2020-09-21,817,2020-10-03,2 wk ahead inc case,point,NA
48481,2020-09-21,18,2020-09-26,1 wk ahead inc case,point,NA
48481,2020-09-21,21,2020-10-03,2 wk ahead inc case,point,NA
48483,2020-09-21,17,2020-09-26,1 wk ahead inc case,point,NA
48483,2020-09-21,19,2020-10-03,2 wk ahead inc case,point,NA
48485,2020-09-21,106,2020-09-26,1 wk ahead inc case,point,NA
48485,2020-09-21,130,2020-10-03,2 wk ahead inc case,point,NA
48487,2020-09-21,7,2020-09-26,1 wk ahead inc case,point,NA
48487,2020-09-21,4,2020-10-03,2 wk ahead inc case,point,NA
48489,2020-09-21,15,2020-09-26,1 wk ahead inc case,point,NA
48489,2020-09-21,9,2020-10-03,2 wk ahead inc case,point,NA
48491,2020-09-21,498,2020-09-26,1 wk ahead inc case,point,NA
48491,2020-09-21,847,2020-10-03,2 wk ahead inc case,point,NA
48493,2020-09-21,27,2020-09-26,1 wk ahead inc case,point,NA
48493,2020-09-21,26,2020-10-03,2 wk ahead inc case,point,NA
48495,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
48495,2020-09-21,4,2020-10-03,2 wk ahead inc case,point,NA
48497,2020-09-21,36,2020-09-26,1 wk ahead inc case,point,NA
48497,2020-09-21,36,2020-10-03,2 wk ahead inc case,point,NA
48499,2020-09-21,10,2020-09-26,1 wk ahead inc case,point,NA
48499,2020-09-21,23,2020-10-03,2 wk ahead inc case,point,NA
48501,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
48501,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
48503,2020-09-21,40,2020-09-26,1 wk ahead inc case,point,NA
48503,2020-09-21,51,2020-10-03,2 wk ahead inc case,point,NA
48505,2020-09-21,30,2020-09-26,1 wk ahead inc case,point,NA
48505,2020-09-21,46,2020-10-03,2 wk ahead inc case,point,NA
48507,2020-09-21,46,2020-10-03,2 wk ahead inc case,point,NA
49001,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
49001,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
49003,2020-09-21,5,2020-09-26,1 wk ahead inc case,point,NA
49003,2020-09-21,5,2020-10-03,2 wk ahead inc case,point,NA
49005,2020-09-21,20,2020-09-26,1 wk ahead inc case,point,NA
49005,2020-09-21,19,2020-10-03,2 wk ahead inc case,point,NA
49007,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
49007,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
49009,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
49009,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
49011,2020-09-21,251,2020-09-26,1 wk ahead inc case,point,NA
49011,2020-09-21,339,2020-10-03,2 wk ahead inc case,point,NA
49013,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
49013,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
49015,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
49015,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
49017,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
49017,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
49019,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
49019,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
49021,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
49021,2020-09-21,4,2020-10-03,2 wk ahead inc case,point,NA
49023,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
49023,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
49025,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
49027,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
49027,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
49029,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
49029,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
49031,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
49031,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
49033,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
49033,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
49035,2020-09-21,1412,2020-09-26,1 wk ahead inc case,point,NA
49035,2020-09-21,1690,2020-10-03,2 wk ahead inc case,point,NA
49037,2020-09-21,9,2020-09-26,1 wk ahead inc case,point,NA
49037,2020-09-21,9,2020-10-03,2 wk ahead inc case,point,NA
49039,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
49039,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
49041,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
49041,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
49043,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
49043,2020-09-21,11,2020-10-03,2 wk ahead inc case,point,NA
49045,2020-09-21,36,2020-09-26,1 wk ahead inc case,point,NA
49045,2020-09-21,32,2020-10-03,2 wk ahead inc case,point,NA
49047,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
49047,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
