    ,forecast_date,target,target_end_date,location,type,quantile,value
7506,2020-05-04,44 day ahead cum death,2020-06-17,12,point,,3459
7557,2020-05-04,45 day ahead cum death,2020-06-18,12,point,,3502
7608,2020-05-04,46 day ahead cum death,2020-06-19,12,point,,3545
7659,2020-05-04,47 day ahead cum death,2020-06-20,12,point,,3587
7710,2020-05-04,48 day ahead cum death,2020-06-21,12,point,,3630
7761,2020-05-04,49 day ahead cum death,2020-06-22,12,point,,3672
7812,2020-05-04,50 day ahead cum death,2020-06-23,12,point,,3713
7863,2020-05-04,51 day ahead cum death,2020-06-24,12,point,,3754
7914,2020-05-04,52 day ahead cum death,2020-06-25,12,point,,3795
7965,2020-05-04,53 day ahead cum death,2020-06-26,12,point,,3836
8016,2020-05-04,54 day ahead cum death,2020-06-27,12,point,,3876
8067,2020-05-04,55 day ahead cum death,2020-06-28,12,point,,3915
8118,2020-05-04,56 day ahead cum death,2020-06-29,12,point,,3955
8169,2020-05-04,57 day ahead cum death,2020-06-30,12,point,,3993
8220,2020-05-04,58 day ahead cum death,2020-07-01,12,point,,4031
8271,2020-05-04,59 day ahead cum death,2020-07-02,12,point,,4069
8322,2020-05-04,60 day ahead cum death,2020-07-03,12,point,,4106
8373,2020-05-04,61 day ahead cum death,2020-07-04,12,point,,4143
8424,2020-05-04,62 day ahead cum death,2020-07-05,12,point,,4179
8475,2020-05-04,63 day ahead cum death,2020-07-06,12,point,,4214
8526,2020-05-04,64 day ahead cum death,2020-07-07,12,point,,4249
8577,2020-05-04,65 day ahead cum death,2020-07-08,12,point,,4284
8628,2020-05-04,66 day ahead cum death,2020-07-09,12,point,,4317
8679,2020-05-04,67 day ahead cum death,2020-07-10,12,point,,4351
8730,2020-05-04,68 day ahead cum death,2020-07-11,12,point,,4383
8781,2020-05-04,69 day ahead cum death,2020-07-12,12,point,,4415
8832,2020-05-04,70 day ahead cum death,2020-07-13,12,point,,4446
8883,2020-05-04,71 day ahead cum death,2020-07-14,12,point,,4477
8934,2020-05-04,72 day ahead cum death,2020-07-15,12,point,,4507
8985,2020-05-04,73 day ahead cum death,2020-07-16,12,point,,4536
9036,2020-05-04,74 day ahead cum death,2020-07-17,12,point,,4565
9087,2020-05-04,75 day ahead cum death,2020-07-18,12,point,,4593
9138,2020-05-04,76 day ahead cum death,2020-07-19,12,point,,4620
9189,2020-05-04,77 day ahead cum death,2020-07-20,12,point,,4647
9240,2020-05-04,78 day ahead cum death,2020-07-21,12,point,,4674
9291,2020-05-04,79 day ahead cum death,2020-07-22,12,point,,4699
9342,2020-05-04,80 day ahead cum death,2020-07-23,12,point,,4724
9393,2020-05-04,81 day ahead cum death,2020-07-24,12,point,,4749
9444,2020-05-04,82 day ahead cum death,2020-07-25,12,point,,4772
9495,2020-05-04,83 day ahead cum death,2020-07-26,12,point,,4795
9546,2020-05-04,84 day ahead cum death,2020-07-27,12,point,,4818
9597,2020-05-04,85 day ahead cum death,2020-07-28,12,point,,4840
9648,2020-05-04,86 day ahead cum death,2020-07-29,12,point,,4862
9699,2020-05-04,87 day ahead cum death,2020-07-30,12,point,,4882
9750,2020-05-04,88 day ahead cum death,2020-07-31,12,point,,4903
9801,2020-05-04,89 day ahead cum death,2020-08-01,12,point,,4923
9852,2020-05-04,90 day ahead cum death,2020-08-02,12,point,,4942
9903,2020-05-04,91 day ahead cum death,2020-08-03,12,point,,4960
9954,2020-05-04,92 day ahead cum death,2020-08-04,12,point,,4979
10005,2020-05-04,93 day ahead cum death,2020-08-05,12,point,,4996
10056,2020-05-04,94 day ahead cum death,2020-08-06,12,point,,5013
10107,2020-05-04,95 day ahead cum death,2020-08-07,12,point,,5030
10158,2020-05-04,96 day ahead cum death,2020-08-08,12,point,,5046
10209,2020-05-04,97 day ahead cum death,2020-08-09,12,point,,5062
10260,2020-05-04,98 day ahead cum death,2020-08-10,12,point,,5077
10311,2020-05-04,99 day ahead cum death,2020-08-11,12,point,,5092
10362,2020-05-04,100 day ahead cum death,2020-08-12,12,point,,5106
10413,2020-05-04,101 day ahead cum death,2020-08-13,12,point,,5120
10464,2020-05-04,102 day ahead cum death,2020-08-14,12,point,,5134
10515,2020-05-04,103 day ahead cum death,2020-08-15,12,point,,5147
10566,2020-05-04,104 day ahead cum death,2020-08-16,12,point,,5160
10617,2020-05-04,105 day ahead cum death,2020-08-17,12,point,,5172
10668,2020-05-04,106 day ahead cum death,2020-08-18,12,point,,5184
10719,2020-05-04,107 day ahead cum death,2020-08-19,12,point,,5196
10770,2020-05-04,108 day ahead cum death,2020-08-20,12,point,,5207
10821,2020-05-04,109 day ahead cum death,2020-08-21,12,point,,5218
10872,2020-05-04,110 day ahead cum death,2020-08-22,12,point,,5228
10923,2020-05-04,111 day ahead cum death,2020-08-23,12,point,,5238
10974,2020-05-04,112 day ahead cum death,2020-08-24,12,point,,5248
11025,2020-05-04,113 day ahead cum death,2020-08-25,12,point,,5258
11076,2020-05-04,114 day ahead cum death,2020-08-26,12,point,,5267
11127,2020-05-04,115 day ahead cum death,2020-08-27,12,point,,5276
11178,2020-05-04,116 day ahead cum death,2020-08-28,12,point,,5284
11229,2020-05-04,117 day ahead cum death,2020-08-29,12,point,,5293
11280,2020-05-04,118 day ahead cum death,2020-08-30,12,point,,5301
11331,2020-05-04,119 day ahead cum death,2020-08-31,12,point,,5309
11382,2020-05-04,120 day ahead cum death,2020-09-01,12,point,,5316
11433,2020-05-04,121 day ahead cum death,2020-09-02,12,point,,5323
11484,2020-05-04,122 day ahead cum death,2020-09-03,12,point,,5330
11535,2020-05-04,123 day ahead cum death,2020-09-04,12,point,,5337
11586,2020-05-04,124 day ahead cum death,2020-09-05,12,point,,5344
11637,2020-05-04,125 day ahead cum death,2020-09-06,12,point,,5350
11688,2020-05-04,126 day ahead cum death,2020-09-07,12,point,,5356
11739,2020-05-04,127 day ahead cum death,2020-09-08,12,point,,5362
11790,2020-05-04,128 day ahead cum death,2020-09-09,12,point,,5368
11841,2020-05-04,129 day ahead cum death,2020-09-10,12,point,,5374
5263,2020-05-04,0 day ahead cum death,2020-05-04,13,point,,1234
5314,2020-05-04,1 day ahead cum death,2020-05-05,13,point,,1284
5365,2020-05-04,2 day ahead cum death,2020-05-06,13,point,,1332
5416,2020-05-04,3 day ahead cum death,2020-05-07,13,point,,1379
5467,2020-05-04,4 day ahead cum death,2020-05-08,13,point,,1425
5518,2020-05-04,5 day ahead cum death,2020-05-09,13,point,,1470
5569,2020-05-04,6 day ahead cum death,2020-05-10,13,point,,1514
5620,2020-05-04,7 day ahead cum death,2020-05-11,13,point,,1558
5671,2020-05-04,8 day ahead cum death,2020-05-12,13,point,,1601
5722,2020-05-04,9 day ahead cum death,2020-05-13,13,point,,1644
5773,2020-05-04,10 day ahead cum death,2020-05-14,13,point,,1686
5824,2020-05-04,11 day ahead cum death,2020-05-15,13,point,,1728
5875,2020-05-04,12 day ahead cum death,2020-05-16,13,point,,1770
5926,2020-05-04,13 day ahead cum death,2020-05-17,13,point,,1811
5977,2020-05-04,14 day ahead cum death,2020-05-18,13,point,,1853
6028,2020-05-04,15 day ahead cum death,2020-05-19,13,point,,1894
6079,2020-05-04,16 day ahead cum death,2020-05-20,13,point,,1935
6130,2020-05-04,17 day ahead cum death,2020-05-21,13,point,,1976
6181,2020-05-04,18 day ahead cum death,2020-05-22,13,point,,2017
6232,2020-05-04,19 day ahead cum death,2020-05-23,13,point,,2058
6283,2020-05-04,20 day ahead cum death,2020-05-24,13,point,,2099
6334,2020-05-04,21 day ahead cum death,2020-05-25,13,point,,2140
6385,2020-05-04,22 day ahead cum death,2020-05-26,13,point,,2180
6436,2020-05-04,23 day ahead cum death,2020-05-27,13,point,,2221
6487,2020-05-04,24 day ahead cum death,2020-05-28,13,point,,2262
6538,2020-05-04,25 day ahead cum death,2020-05-29,13,point,,2302
6589,2020-05-04,26 day ahead cum death,2020-05-30,13,point,,2343
6640,2020-05-04,27 day ahead cum death,2020-05-31,13,point,,2383
6691,2020-05-04,28 day ahead cum death,2020-06-01,13,point,,2423
6742,2020-05-04,29 day ahead cum death,2020-06-02,13,point,,2463
6793,2020-05-04,30 day ahead cum death,2020-06-03,13,point,,2503
6844,2020-05-04,31 day ahead cum death,2020-06-04,13,point,,2542
6895,2020-05-04,32 day ahead cum death,2020-06-05,13,point,,2582
6946,2020-05-04,33 day ahead cum death,2020-06-06,13,point,,2620
6997,2020-05-04,34 day ahead cum death,2020-06-07,13,point,,2659
7048,2020-05-04,35 day ahead cum death,2020-06-08,13,point,,2697
7099,2020-05-04,36 day ahead cum death,2020-06-09,13,point,,2735
7150,2020-05-04,37 day ahead cum death,2020-06-10,13,point,,2772
7201,2020-05-04,38 day ahead cum death,2020-06-11,13,point,,2808
7252,2020-05-04,39 day ahead cum death,2020-06-12,13,point,,2844
7303,2020-05-04,40 day ahead cum death,2020-06-13,13,point,,2880
7354,2020-05-04,41 day ahead cum death,2020-06-14,13,point,,2915
7405,2020-05-04,42 day ahead cum death,2020-06-15,13,point,,2949
7456,2020-05-04,43 day ahead cum death,2020-06-16,13,point,,2983
7507,2020-05-04,44 day ahead cum death,2020-06-17,13,point,,3016
7558,2020-05-04,45 day ahead cum death,2020-06-18,13,point,,3048
7609,2020-05-04,46 day ahead cum death,2020-06-19,13,point,,3080
7660,2020-05-04,47 day ahead cum death,2020-06-20,13,point,,3111
7711,2020-05-04,48 day ahead cum death,2020-06-21,13,point,,3141
7762,2020-05-04,49 day ahead cum death,2020-06-22,13,point,,3171
7813,2020-05-04,50 day ahead cum death,2020-06-23,13,point,,3199
7864,2020-05-04,51 day ahead cum death,2020-06-24,13,point,,3227
7915,2020-05-04,52 day ahead cum death,2020-06-25,13,point,,3255
7966,2020-05-04,53 day ahead cum death,2020-06-26,13,point,,3281
8017,2020-05-04,54 day ahead cum death,2020-06-27,13,point,,3307
8068,2020-05-04,55 day ahead cum death,2020-06-28,13,point,,3332
8119,2020-05-04,56 day ahead cum death,2020-06-29,13,point,,3357
8170,2020-05-04,57 day ahead cum death,2020-06-30,13,point,,3380
8221,2020-05-04,58 day ahead cum death,2020-07-01,13,point,,3403
8272,2020-05-04,59 day ahead cum death,2020-07-02,13,point,,3425
8323,2020-05-04,60 day ahead cum death,2020-07-03,13,point,,3447
8374,2020-05-04,61 day ahead cum death,2020-07-04,13,point,,3468
8425,2020-05-04,62 day ahead cum death,2020-07-05,13,point,,3488
8476,2020-05-04,63 day ahead cum death,2020-07-06,13,point,,3507
8527,2020-05-04,64 day ahead cum death,2020-07-07,13,point,,3526
8578,2020-05-04,65 day ahead cum death,2020-07-08,13,point,,3544
8629,2020-05-04,66 day ahead cum death,2020-07-09,13,point,,3562
8680,2020-05-04,67 day ahead cum death,2020-07-10,13,point,,3579
8731,2020-05-04,68 day ahead cum death,2020-07-11,13,point,,3595
8782,2020-05-04,69 day ahead cum death,2020-07-12,13,point,,3611
8833,2020-05-04,70 day ahead cum death,2020-07-13,13,point,,3626
8884,2020-05-04,71 day ahead cum death,2020-07-14,13,point,,3641
8935,2020-05-04,72 day ahead cum death,2020-07-15,13,point,,3655
8986,2020-05-04,73 day ahead cum death,2020-07-16,13,point,,3668
9037,2020-05-04,74 day ahead cum death,2020-07-17,13,point,,3681
9088,2020-05-04,75 day ahead cum death,2020-07-18,13,point,,3694
9139,2020-05-04,76 day ahead cum death,2020-07-19,13,point,,3706
9190,2020-05-04,77 day ahead cum death,2020-07-20,13,point,,3718
9241,2020-05-04,78 day ahead cum death,2020-07-21,13,point,,3729
9292,2020-05-04,79 day ahead cum death,2020-07-22,13,point,,3740
9343,2020-05-04,80 day ahead cum death,2020-07-23,13,point,,3750
9394,2020-05-04,81 day ahead cum death,2020-07-24,13,point,,3760
9445,2020-05-04,82 day ahead cum death,2020-07-25,13,point,,3769
9496,2020-05-04,83 day ahead cum death,2020-07-26,13,point,,3778
9547,2020-05-04,84 day ahead cum death,2020-07-27,13,point,,3787
9598,2020-05-04,85 day ahead cum death,2020-07-28,13,point,,3796
9649,2020-05-04,86 day ahead cum death,2020-07-29,13,point,,3804
9700,2020-05-04,87 day ahead cum death,2020-07-30,13,point,,3811
9751,2020-05-04,88 day ahead cum death,2020-07-31,13,point,,3819
9802,2020-05-04,89 day ahead cum death,2020-08-01,13,point,,3826
9853,2020-05-04,90 day ahead cum death,2020-08-02,13,point,,3833
9904,2020-05-04,91 day ahead cum death,2020-08-03,13,point,,3839
9955,2020-05-04,92 day ahead cum death,2020-08-04,13,point,,3846
10006,2020-05-04,93 day ahead cum death,2020-08-05,13,point,,3852
10057,2020-05-04,94 day ahead cum death,2020-08-06,13,point,,3857
10108,2020-05-04,95 day ahead cum death,2020-08-07,13,point,,3863
10159,2020-05-04,96 day ahead cum death,2020-08-08,13,point,,3868
10210,2020-05-04,97 day ahead cum death,2020-08-09,13,point,,3873
10261,2020-05-04,98 day ahead cum death,2020-08-10,13,point,,3878
10312,2020-05-04,99 day ahead cum death,2020-08-11,13,point,,3883
10363,2020-05-04,100 day ahead cum death,2020-08-12,13,point,,3887
10414,2020-05-04,101 day ahead cum death,2020-08-13,13,point,,3891
10465,2020-05-04,102 day ahead cum death,2020-08-14,13,point,,3895
10516,2020-05-04,103 day ahead cum death,2020-08-15,13,point,,3899
10567,2020-05-04,104 day ahead cum death,2020-08-16,13,point,,3903
10618,2020-05-04,105 day ahead cum death,2020-08-17,13,point,,3907
10669,2020-05-04,106 day ahead cum death,2020-08-18,13,point,,3910
10720,2020-05-04,107 day ahead cum death,2020-08-19,13,point,,3913
10771,2020-05-04,108 day ahead cum death,2020-08-20,13,point,,3916
10822,2020-05-04,109 day ahead cum death,2020-08-21,13,point,,3919
10873,2020-05-04,110 day ahead cum death,2020-08-22,13,point,,3922
10924,2020-05-04,111 day ahead cum death,2020-08-23,13,point,,3925
10975,2020-05-04,112 day ahead cum death,2020-08-24,13,point,,3928
11026,2020-05-04,113 day ahead cum death,2020-08-25,13,point,,3930
11077,2020-05-04,114 day ahead cum death,2020-08-26,13,point,,3933
11128,2020-05-04,115 day ahead cum death,2020-08-27,13,point,,3935
11179,2020-05-04,116 day ahead cum death,2020-08-28,13,point,,3937
11230,2020-05-04,117 day ahead cum death,2020-08-29,13,point,,3939
11281,2020-05-04,118 day ahead cum death,2020-08-30,13,point,,3941
11332,2020-05-04,119 day ahead cum death,2020-08-31,13,point,,3943
11383,2020-05-04,120 day ahead cum death,2020-09-01,13,point,,3945
11434,2020-05-04,121 day ahead cum death,2020-09-02,13,point,,3947
11485,2020-05-04,122 day ahead cum death,2020-09-03,13,point,,3948
11536,2020-05-04,123 day ahead cum death,2020-09-04,13,point,,3950
11587,2020-05-04,124 day ahead cum death,2020-09-05,13,point,,3951
11638,2020-05-04,125 day ahead cum death,2020-09-06,13,point,,3953
11689,2020-05-04,126 day ahead cum death,2020-09-07,13,point,,3954
11740,2020-05-04,127 day ahead cum death,2020-09-08,13,point,,3955
11791,2020-05-04,128 day ahead cum death,2020-09-09,13,point,,3957
11842,2020-05-04,129 day ahead cum death,2020-09-10,13,point,,3958
5264,2020-05-04,0 day ahead cum death,2020-05-04,15,point,,18
5315,2020-05-04,1 day ahead cum death,2020-05-05,15,point,,19
5366,2020-05-04,2 day ahead cum death,2020-05-06,15,point,,20
5417,2020-05-04,3 day ahead cum death,2020-05-07,15,point,,22
5468,2020-05-04,4 day ahead cum death,2020-05-08,15,point,,23
5519,2020-05-04,5 day ahead cum death,2020-05-09,15,point,,24
5570,2020-05-04,6 day ahead cum death,2020-05-10,15,point,,25
5621,2020-05-04,7 day ahead cum death,2020-05-11,15,point,,26
5672,2020-05-04,8 day ahead cum death,2020-05-12,15,point,,27
5723,2020-05-04,9 day ahead cum death,2020-05-13,15,point,,28
5774,2020-05-04,10 day ahead cum death,2020-05-14,15,point,,29
5825,2020-05-04,11 day ahead cum death,2020-05-15,15,point,,30
5876,2020-05-04,12 day ahead cum death,2020-05-16,15,point,,31
5927,2020-05-04,13 day ahead cum death,2020-05-17,15,point,,32
5978,2020-05-04,14 day ahead cum death,2020-05-18,15,point,,33
6029,2020-05-04,15 day ahead cum death,2020-05-19,15,point,,34
6080,2020-05-04,16 day ahead cum death,2020-05-20,15,point,,35
6131,2020-05-04,17 day ahead cum death,2020-05-21,15,point,,35
6182,2020-05-04,18 day ahead cum death,2020-05-22,15,point,,36
6233,2020-05-04,19 day ahead cum death,2020-05-23,15,point,,37
6284,2020-05-04,20 day ahead cum death,2020-05-24,15,point,,38
6335,2020-05-04,21 day ahead cum death,2020-05-25,15,point,,38
6386,2020-05-04,22 day ahead cum death,2020-05-26,15,point,,39
6437,2020-05-04,23 day ahead cum death,2020-05-27,15,point,,40
6488,2020-05-04,24 day ahead cum death,2020-05-28,15,point,,41
6539,2020-05-04,25 day ahead cum death,2020-05-29,15,point,,41
6590,2020-05-04,26 day ahead cum death,2020-05-30,15,point,,42
6641,2020-05-04,27 day ahead cum death,2020-05-31,15,point,,43
6692,2020-05-04,28 day ahead cum death,2020-06-01,15,point,,43
6743,2020-05-04,29 day ahead cum death,2020-06-02,15,point,,44
6794,2020-05-04,30 day ahead cum death,2020-06-03,15,point,,45
6845,2020-05-04,31 day ahead cum death,2020-06-04,15,point,,45
6896,2020-05-04,32 day ahead cum death,2020-06-05,15,point,,46
6947,2020-05-04,33 day ahead cum death,2020-06-06,15,point,,47
6998,2020-05-04,34 day ahead cum death,2020-06-07,15,point,,47
7049,2020-05-04,35 day ahead cum death,2020-06-08,15,point,,48
7100,2020-05-04,36 day ahead cum death,2020-06-09,15,point,,49
7151,2020-05-04,37 day ahead cum death,2020-06-10,15,point,,49
7202,2020-05-04,38 day ahead cum death,2020-06-11,15,point,,50
7253,2020-05-04,39 day ahead cum death,2020-06-12,15,point,,51
7304,2020-05-04,40 day ahead cum death,2020-06-13,15,point,,51
7355,2020-05-04,41 day ahead cum death,2020-06-14,15,point,,52
7406,2020-05-04,42 day ahead cum death,2020-06-15,15,point,,52
7457,2020-05-04,43 day ahead cum death,2020-06-16,15,point,,53
7508,2020-05-04,44 day ahead cum death,2020-06-17,15,point,,54
7559,2020-05-04,45 day ahead cum death,2020-06-18,15,point,,54
7610,2020-05-04,46 day ahead cum death,2020-06-19,15,point,,55
7661,2020-05-04,47 day ahead cum death,2020-06-20,15,point,,56
7712,2020-05-04,48 day ahead cum death,2020-06-21,15,point,,56
7763,2020-05-04,49 day ahead cum death,2020-06-22,15,point,,57
7814,2020-05-04,50 day ahead cum death,2020-06-23,15,point,,58
7865,2020-05-04,51 day ahead cum death,2020-06-24,15,point,,58
7916,2020-05-04,52 day ahead cum death,2020-06-25,15,point,,59
7967,2020-05-04,53 day ahead cum death,2020-06-26,15,point,,60
8018,2020-05-04,54 day ahead cum death,2020-06-27,15,point,,60
8069,2020-05-04,55 day ahead cum death,2020-06-28,15,point,,61
8120,2020-05-04,56 day ahead cum death,2020-06-29,15,point,,62
8171,2020-05-04,57 day ahead cum death,2020-06-30,15,point,,63
8222,2020-05-04,58 day ahead cum death,2020-07-01,15,point,,63
8273,2020-05-04,59 day ahead cum death,2020-07-02,15,point,,64
8324,2020-05-04,60 day ahead cum death,2020-07-03,15,point,,65
8375,2020-05-04,61 day ahead cum death,2020-07-04,15,point,,65
8426,2020-05-04,62 day ahead cum death,2020-07-05,15,point,,66
8477,2020-05-04,63 day ahead cum death,2020-07-06,15,point,,67
8528,2020-05-04,64 day ahead cum death,2020-07-07,15,point,,68
8579,2020-05-04,65 day ahead cum death,2020-07-08,15,point,,68
8630,2020-05-04,66 day ahead cum death,2020-07-09,15,point,,69
8681,2020-05-04,67 day ahead cum death,2020-07-10,15,point,,70
8732,2020-05-04,68 day ahead cum death,2020-07-11,15,point,,71
8783,2020-05-04,69 day ahead cum death,2020-07-12,15,point,,71
8834,2020-05-04,70 day ahead cum death,2020-07-13,15,point,,72
8885,2020-05-04,71 day ahead cum death,2020-07-14,15,point,,73
8936,2020-05-04,72 day ahead cum death,2020-07-15,15,point,,74
8987,2020-05-04,73 day ahead cum death,2020-07-16,15,point,,74
9038,2020-05-04,74 day ahead cum death,2020-07-17,15,point,,75
9089,2020-05-04,75 day ahead cum death,2020-07-18,15,point,,76
9140,2020-05-04,76 day ahead cum death,2020-07-19,15,point,,77
9191,2020-05-04,77 day ahead cum death,2020-07-20,15,point,,78
9242,2020-05-04,78 day ahead cum death,2020-07-21,15,point,,78
9293,2020-05-04,79 day ahead cum death,2020-07-22,15,point,,79
9344,2020-05-04,80 day ahead cum death,2020-07-23,15,point,,80
9395,2020-05-04,81 day ahead cum death,2020-07-24,15,point,,81
9446,2020-05-04,82 day ahead cum death,2020-07-25,15,point,,81
9497,2020-05-04,83 day ahead cum death,2020-07-26,15,point,,82
9548,2020-05-04,84 day ahead cum death,2020-07-27,15,point,,83
9599,2020-05-04,85 day ahead cum death,2020-07-28,15,point,,84
9650,2020-05-04,86 day ahead cum death,2020-07-29,15,point,,84
9701,2020-05-04,87 day ahead cum death,2020-07-30,15,point,,85
9752,2020-05-04,88 day ahead cum death,2020-07-31,15,point,,86
9803,2020-05-04,89 day ahead cum death,2020-08-01,15,point,,87
9854,2020-05-04,90 day ahead cum death,2020-08-02,15,point,,87
9905,2020-05-04,91 day ahead cum death,2020-08-03,15,point,,88
9956,2020-05-04,92 day ahead cum death,2020-08-04,15,point,,89
10007,2020-05-04,93 day ahead cum death,2020-08-05,15,point,,90
10058,2020-05-04,94 day ahead cum death,2020-08-06,15,point,,90
10109,2020-05-04,95 day ahead cum death,2020-08-07,15,point,,91
10160,2020-05-04,96 day ahead cum death,2020-08-08,15,point,,92
10211,2020-05-04,97 day ahead cum death,2020-08-09,15,point,,93
10262,2020-05-04,98 day ahead cum death,2020-08-10,15,point,,93
10313,2020-05-04,99 day ahead cum death,2020-08-11,15,point,,94
10364,2020-05-04,100 day ahead cum death,2020-08-12,15,point,,95
10415,2020-05-04,101 day ahead cum death,2020-08-13,15,point,,95
10466,2020-05-04,102 day ahead cum death,2020-08-14,15,point,,96
10517,2020-05-04,103 day ahead cum death,2020-08-15,15,point,,97
10568,2020-05-04,104 day ahead cum death,2020-08-16,15,point,,97
10619,2020-05-04,105 day ahead cum death,2020-08-17,15,point,,98
10670,2020-05-04,106 day ahead cum death,2020-08-18,15,point,,99
10721,2020-05-04,107 day ahead cum death,2020-08-19,15,point,,99
10772,2020-05-04,108 day ahead cum death,2020-08-20,15,point,,100
10823,2020-05-04,109 day ahead cum death,2020-08-21,15,point,,100
10874,2020-05-04,110 day ahead cum death,2020-08-22,15,point,,101
10925,2020-05-04,111 day ahead cum death,2020-08-23,15,point,,102
10976,2020-05-04,112 day ahead cum death,2020-08-24,15,point,,102
11027,2020-05-04,113 day ahead cum death,2020-08-25,15,point,,103
11078,2020-05-04,114 day ahead cum death,2020-08-26,15,point,,103
11129,2020-05-04,115 day ahead cum death,2020-08-27,15,point,,104
11180,2020-05-04,116 day ahead cum death,2020-08-28,15,point,,104
11231,2020-05-04,117 day ahead cum death,2020-08-29,15,point,,105
11282,2020-05-04,118 day ahead cum death,2020-08-30,15,point,,106
11333,2020-05-04,119 day ahead cum death,2020-08-31,15,point,,106
11384,2020-05-04,120 day ahead cum death,2020-09-01,15,point,,107
11435,2020-05-04,121 day ahead cum death,2020-09-02,15,point,,107
11486,2020-05-04,122 day ahead cum death,2020-09-03,15,point,,108
11537,2020-05-04,123 day ahead cum death,2020-09-04,15,point,,108
11588,2020-05-04,124 day ahead cum death,2020-09-05,15,point,,109
11639,2020-05-04,125 day ahead cum death,2020-09-06,15,point,,109
11690,2020-05-04,126 day ahead cum death,2020-09-07,15,point,,109
11741,2020-05-04,127 day ahead cum death,2020-09-08,15,point,,110
11792,2020-05-04,128 day ahead cum death,2020-09-09,15,point,,110
11843,2020-05-04,129 day ahead cum death,2020-09-10,15,point,,111
5265,2020-05-04,0 day ahead cum death,2020-05-04,16,point,,68
5316,2020-05-04,1 day ahead cum death,2020-05-05,16,point,,73
5367,2020-05-04,2 day ahead cum death,2020-05-06,16,point,,77
5418,2020-05-04,3 day ahead cum death,2020-05-07,16,point,,81
5469,2020-05-04,4 day ahead cum death,2020-05-08,16,point,,86
5520,2020-05-04,5 day ahead cum death,2020-05-09,16,point,,90
5571,2020-05-04,6 day ahead cum death,2020-05-10,16,point,,94
5622,2020-05-04,7 day ahead cum death,2020-05-11,16,point,,98
5673,2020-05-04,8 day ahead cum death,2020-05-12,16,point,,102
5724,2020-05-04,9 day ahead cum death,2020-05-13,16,point,,106
5775,2020-05-04,10 day ahead cum death,2020-05-14,16,point,,110
5826,2020-05-04,11 day ahead cum death,2020-05-15,16,point,,113
5877,2020-05-04,12 day ahead cum death,2020-05-16,16,point,,117
5928,2020-05-04,13 day ahead cum death,2020-05-17,16,point,,121
5979,2020-05-04,14 day ahead cum death,2020-05-18,16,point,,124
6030,2020-05-04,15 day ahead cum death,2020-05-19,16,point,,128
6081,2020-05-04,16 day ahead cum death,2020-05-20,16,point,,132
6132,2020-05-04,17 day ahead cum death,2020-05-21,16,point,,135
6183,2020-05-04,18 day ahead cum death,2020-05-22,16,point,,139
6234,2020-05-04,19 day ahead cum death,2020-05-23,16,point,,142
6285,2020-05-04,20 day ahead cum death,2020-05-24,16,point,,146
6336,2020-05-04,21 day ahead cum death,2020-05-25,16,point,,149
6387,2020-05-04,22 day ahead cum death,2020-05-26,16,point,,153
6438,2020-05-04,23 day ahead cum death,2020-05-27,16,point,,156
6489,2020-05-04,24 day ahead cum death,2020-05-28,16,point,,160
6540,2020-05-04,25 day ahead cum death,2020-05-29,16,point,,163
6591,2020-05-04,26 day ahead cum death,2020-05-30,16,point,,167
6642,2020-05-04,27 day ahead cum death,2020-05-31,16,point,,170
6693,2020-05-04,28 day ahead cum death,2020-06-01,16,point,,174
6744,2020-05-04,29 day ahead cum death,2020-06-02,16,point,,177
6795,2020-05-04,30 day ahead cum death,2020-06-03,16,point,,181
6846,2020-05-04,31 day ahead cum death,2020-06-04,16,point,,184
6897,2020-05-04,32 day ahead cum death,2020-06-05,16,point,,188
6948,2020-05-04,33 day ahead cum death,2020-06-06,16,point,,192
6999,2020-05-04,34 day ahead cum death,2020-06-07,16,point,,195
7050,2020-05-04,35 day ahead cum death,2020-06-08,16,point,,199
7101,2020-05-04,36 day ahead cum death,2020-06-09,16,point,,202
7152,2020-05-04,37 day ahead cum death,2020-06-10,16,point,,206
7203,2020-05-04,38 day ahead cum death,2020-06-11,16,point,,209
7254,2020-05-04,39 day ahead cum death,2020-06-12,16,point,,213
7305,2020-05-04,40 day ahead cum death,2020-06-13,16,point,,217
7356,2020-05-04,41 day ahead cum death,2020-06-14,16,point,,220
7407,2020-05-04,42 day ahead cum death,2020-06-15,16,point,,224
7458,2020-05-04,43 day ahead cum death,2020-06-16,16,point,,228
7509,2020-05-04,44 day ahead cum death,2020-06-17,16,point,,231
7560,2020-05-04,45 day ahead cum death,2020-06-18,16,point,,235
7611,2020-05-04,46 day ahead cum death,2020-06-19,16,point,,239
7662,2020-05-04,47 day ahead cum death,2020-06-20,16,point,,242
7713,2020-05-04,48 day ahead cum death,2020-06-21,16,point,,246
7764,2020-05-04,49 day ahead cum death,2020-06-22,16,point,,250
7815,2020-05-04,50 day ahead cum death,2020-06-23,16,point,,254
7866,2020-05-04,51 day ahead cum death,2020-06-24,16,point,,257
7917,2020-05-04,52 day ahead cum death,2020-06-25,16,point,,261
7968,2020-05-04,53 day ahead cum death,2020-06-26,16,point,,265
8019,2020-05-04,54 day ahead cum death,2020-06-27,16,point,,268
8070,2020-05-04,55 day ahead cum death,2020-06-28,16,point,,272
8121,2020-05-04,56 day ahead cum death,2020-06-29,16,point,,276
8172,2020-05-04,57 day ahead cum death,2020-06-30,16,point,,279
