target,location,location_name,type,quantile,value
7 day ahead cum,06,California,quantile,0.99,1123.1557147771523
7 day ahead cum,06,California,point,NA,982.0401918036329
1 wk ahead inc,06,California,quantile,0.01,174.49698587485503
1 wk ahead inc,06,California,quantile,0.025,185.30898848982147
1 wk ahead inc,06,California,quantile,0.05,196.65560812401964
1 wk ahead inc,06,California,quantile,0.1,208.67886665449086
1 wk ahead inc,06,California,quantile,0.15,219.8396337911983
1 wk ahead inc,06,California,quantile,0.2,228.87918203329906
1 wk ahead inc,06,California,quantile,0.25,236.29895609584554
1 wk ahead inc,06,California,quantile,0.3,243.74700961625564
1 wk ahead inc,06,California,quantile,0.35,253.66563135184862
1 wk ahead inc,06,California,quantile,0.4,260.5963216895192
1 wk ahead inc,06,California,quantile,0.45,267.90789328302293
1 wk ahead inc,06,California,quantile,0.5,276.3234593258617
1 wk ahead inc,06,California,quantile,0.55,285.373356873433
1 wk ahead inc,06,California,quantile,0.6,293.6906141153244
1 wk ahead inc,06,California,quantile,0.65,301.91179432537064
1 wk ahead inc,06,California,quantile,0.7,310.6037406469229
1 wk ahead inc,06,California,quantile,0.75,321.58772209302344
1 wk ahead inc,06,California,quantile,0.8,333.7978817997345
1 wk ahead inc,06,California,quantile,0.85,343.97348176767247
1 wk ahead inc,06,California,quantile,0.9,359.84258733572597
1 wk ahead inc,06,California,quantile,0.95,384.725883634038
1 wk ahead inc,06,California,quantile,0.975,397.7605465823824
1 wk ahead inc,06,California,quantile,0.99,413.26835886637673
1 wk ahead inc,06,California,point,NA,281.2239638143294
1 wk ahead cum,06,California,quantile,0.01,832.0161902652662
1 wk ahead cum,06,California,quantile,0.025,841.0600220043273
1 wk ahead cum,06,California,quantile,0.05,849.0622586278018
1 wk ahead cum,06,California,quantile,0.1,857.4834027625056
1 wk ahead cum,06,California,quantile,0.15,866.584001330821
1 wk ahead cum,06,California,quantile,0.2,872.7613233003882
1 wk ahead cum,06,California,quantile,0.25,878.300751364378
1 wk ahead cum,06,California,quantile,0.3,883.4126493342337
1 wk ahead cum,06,California,quantile,0.35,890.9113227465999
1 wk ahead cum,06,California,quantile,0.4,896.2349107308588
1 wk ahead cum,06,California,quantile,0.45,901.4918079772156
1 wk ahead cum,06,California,quantile,0.5,907.4616031818974
1 wk ahead cum,06,California,quantile,0.55,913.7275870026677
1 wk ahead cum,06,California,quantile,0.6,920.4619548007604
1 wk ahead cum,06,California,quantile,0.65,926.6018986381804
1 wk ahead cum,06,California,quantile,0.7,932.8414588069625
1 wk ahead cum,06,California,quantile,0.75,940.9271204254344
1 wk ahead cum,06,California,quantile,0.8,950.7146878682756
1 wk ahead cum,06,California,quantile,0.85,958.1904843234947
1 wk ahead cum,06,California,quantile,0.9,969.6874579904144
1 wk ahead cum,06,California,quantile,0.95,989.1832465385437
1 wk ahead cum,06,California,quantile,0.975,999.3573272339357
1 wk ahead cum,06,California,quantile,0.99,1009.9363023555301
1 wk ahead cum,06,California,point,NA,911.4705251137764
2 wk ahead inc,06,California,quantile,0.01,113.75024221771518
2 wk ahead inc,06,California,quantile,0.025,123.79364621434142
2 wk ahead inc,06,California,quantile,0.05,130.57669024703586
2 wk ahead inc,06,California,quantile,0.1,146.0669091188696
2 wk ahead inc,06,California,quantile,0.15,156.06354919677727
2 wk ahead inc,06,California,quantile,0.2,165.673292067269
2 wk ahead inc,06,California,quantile,0.25,174.3908017575845
2 wk ahead inc,06,California,quantile,0.3,182.8345502536037
2 wk ahead inc,06,California,quantile,0.35,194.4737004468083
2 wk ahead inc,06,California,quantile,0.4,201.9352689322598
2 wk ahead inc,06,California,quantile,0.45,210.25368814199317
2 wk ahead inc,06,California,quantile,0.5,218.25238493328655
2 wk ahead inc,06,California,quantile,0.55,230.42978220961774
2 wk ahead inc,06,California,quantile,0.6,238.31672438164622
2 wk ahead inc,06,California,quantile,0.65,246.33038751756482
2 wk ahead inc,06,California,quantile,0.7,258.81831843861903
2 wk ahead inc,06,California,quantile,0.75,269.9994919186223
2 wk ahead inc,06,California,quantile,0.8,283.63523379805497
2 wk ahead inc,06,California,quantile,0.85,300.3001130427999
2 wk ahead inc,06,California,quantile,0.9,315.81168374927836
2 wk ahead inc,06,California,quantile,0.95,349.3881187011821
2 wk ahead inc,06,California,quantile,0.975,374.7091531758169
2 wk ahead inc,06,California,quantile,0.99,386.8565502694118
2 wk ahead inc,06,California,point,NA,226.8077220501913
2 wk ahead cum,06,California,quantile,0.01,945.7664324829814
2 wk ahead cum,06,California,quantile,0.025,964.8536682186684
2 wk ahead cum,06,California,quantile,0.05,979.6389488748376
2 wk ahead cum,06,California,quantile,0.1,1003.5503118813753
2 wk ahead cum,06,California,quantile,0.15,1022.6475505275982
2 wk ahead cum,06,California,quantile,0.2,1038.434615367657
2 wk ahead cum,06,California,quantile,0.25,1052.6915531219624
2 wk ahead cum,06,California,quantile,0.3,1066.2471995878377
2 wk ahead cum,06,California,quantile,0.35,1085.3850231934082
2 wk ahead cum,06,California,quantile,0.4,1098.1701796631187
2 wk ahead cum,06,California,quantile,0.45,1111.7454961192086
2 wk ahead cum,06,California,quantile,0.5,1125.713988115184
2 wk ahead cum,06,California,quantile,0.55,1144.1573692122854
2 wk ahead cum,06,California,quantile,0.6,1158.7786791824064
2 wk ahead cum,06,California,quantile,0.65,1172.9322861557455
2 wk ahead cum,06,California,quantile,0.7,1191.6597772455816
2 wk ahead cum,06,California,quantile,0.75,1210.9266123440566
2 wk ahead cum,06,California,quantile,0.8,1234.3499216663306
2 wk ahead cum,06,California,quantile,0.85,1258.4905973662947
2 wk ahead cum,06,California,quantile,0.9,1285.4991417396927
2 wk ahead cum,06,California,quantile,0.95,1338.5713652397258
2 wk ahead cum,06,California,quantile,0.975,1374.0664804097526
2 wk ahead cum,06,California,quantile,0.99,1396.7928526249418
2 wk ahead cum,06,California,point,NA,1138.2782471639675
3 wk ahead inc,06,California,quantile,0.01,72.87251179159456
3 wk ahead inc,06,California,quantile,0.025,76.69039940858325
3 wk ahead inc,06,California,quantile,0.05,82.54709934519865
3 wk ahead inc,06,California,quantile,0.1,94.44219076172267
3 wk ahead inc,06,California,quantile,0.15,103.46994678151576
3 wk ahead inc,06,California,quantile,0.2,112.76830389698164
3 wk ahead inc,06,California,quantile,0.25,122.16917626173759
3 wk ahead inc,06,California,quantile,0.3,129.9391479206896
3 wk ahead inc,06,California,quantile,0.35,139.15108335784726
3 wk ahead inc,06,California,quantile,0.4,148.18857134190262
3 wk ahead inc,06,California,quantile,0.45,158.2228726293692
3 wk ahead inc,06,California,quantile,0.5,167.72269282036882
3 wk ahead inc,06,California,quantile,0.55,177.78187547860685
3 wk ahead inc,06,California,quantile,0.6,187.92851283717079
3 wk ahead inc,06,California,quantile,0.65,198.06188823897716
3 wk ahead inc,06,California,quantile,0.7,209.09916745131838
3 wk ahead inc,06,California,quantile,0.75,222.8413382742017
3 wk ahead inc,06,California,quantile,0.8,237.73368868125448
3 wk ahead inc,06,California,quantile,0.85,251.9616082951922
3 wk ahead inc,06,California,quantile,0.9,272.44222052107773
3 wk ahead inc,06,California,quantile,0.95,304.7264703872944
3 wk ahead inc,06,California,quantile,0.975,332.35595737138533
3 wk ahead inc,06,California,quantile,0.99,350.3845510249435
3 wk ahead inc,06,California,point,NA,177.08383258136172
3 wk ahead cum,06,California,quantile,0.01,1018.6389442745759
3 wk ahead cum,06,California,quantile,0.025,1041.544067627252
3 wk ahead cum,06,California,quantile,0.05,1062.1860482200364
3 wk ahead cum,06,California,quantile,0.1,1097.9925026430976
3 wk ahead cum,06,California,quantile,0.15,1126.117497309114
3 wk ahead cum,06,California,quantile,0.2,1151.202919264639
3 wk ahead cum,06,California,quantile,0.25,1174.8607293837006
3 wk ahead cum,06,California,quantile,0.3,1196.1863475085272
3 wk ahead cum,06,California,quantile,0.35,1224.5361065512554
3 wk ahead cum,06,California,quantile,0.4,1246.358751005021
3 wk ahead cum,06,California,quantile,0.45,1269.968368748578
3 wk ahead cum,06,California,quantile,0.5,1293.4366809355529
3 wk ahead cum,06,California,quantile,0.55,1321.939244690892
3 wk ahead cum,06,California,quantile,0.6,1346.7071920195774
3 wk ahead cum,06,California,quantile,0.65,1370.9941743947224
3 wk ahead cum,06,California,quantile,0.7,1400.7589446969
3 wk ahead cum,06,California,quantile,0.75,1433.7679506182583
3 wk ahead cum,06,California,quantile,0.8,1472.0836103475851
3 wk ahead cum,06,California,quantile,0.85,1510.4522056614871
3 wk ahead cum,06,California,quantile,0.9,1557.9413622607706
3 wk ahead cum,06,California,quantile,0.95,1643.29783562702
3 wk ahead cum,06,California,quantile,0.975,1706.422437781138
3 wk ahead cum,06,California,quantile,0.99,1747.1774036498853
3 wk ahead cum,06,California,point,NA,1315.362079745329
4 wk ahead inc,06,California,quantile,0.01,45.48191362791481
4 wk ahead inc,06,California,quantile,0.025,48.861804033471024
4 wk ahead inc,06,California,quantile,0.05,52.636444702541354
4 wk ahead inc,06,California,quantile,0.1,60.15234131709796
4 wk ahead inc,06,California,quantile,0.15,68.30290836562999
4 wk ahead inc,06,California,quantile,0.2,74.92455847967376
4 wk ahead inc,06,California,quantile,0.25,84.74315423007896
4 wk ahead inc,06,California,quantile,0.3,91.33647831395166
4 wk ahead inc,06,California,quantile,0.35,100.52094031437666
4 wk ahead inc,06,California,quantile,0.4,107.84494504808504
4 wk ahead inc,06,California,quantile,0.45,119.15813164065412
4 wk ahead inc,06,California,quantile,0.5,127.1171783390204
4 wk ahead inc,06,California,quantile,0.55,138.50056735482286
4 wk ahead inc,06,California,quantile,0.6,148.9204233575506
4 wk ahead inc,06,California,quantile,0.65,162.26840269136693
4 wk ahead inc,06,California,quantile,0.7,173.35869124229694
4 wk ahead inc,06,California,quantile,0.75,185.0229070019789
4 wk ahead inc,06,California,quantile,0.8,199.8541339525531
4 wk ahead inc,06,California,quantile,0.85,215.76515223842992
4 wk ahead inc,06,California,quantile,0.9,234.24013792865327
4 wk ahead inc,06,California,quantile,0.95,264.2562848365418
4 wk ahead inc,06,California,quantile,0.975,290.7928596188369
4 wk ahead inc,06,California,quantile,0.99,302.30073178566465
4 wk ahead inc,06,California,point,NA,139.7279739927534
4 wk ahead cum,06,California,quantile,0.01,1064.1208579024908
4 wk ahead cum,06,California,quantile,0.025,1090.4058716607228
4 wk ahead cum,06,California,quantile,0.05,1114.8224929225776
4 wk ahead cum,06,California,quantile,0.1,1158.1448439601954
4 wk ahead cum,06,California,quantile,0.15,1194.420405674744
4 wk ahead cum,06,California,quantile,0.2,1226.1274777443125
4 wk ahead cum,06,California,quantile,0.25,1259.603883613779
4 wk ahead cum,06,California,quantile,0.3,1287.5228258224788
4 wk ahead cum,06,California,quantile,0.35,1325.0570468656324
4 wk ahead cum,06,California,quantile,0.4,1354.2036960531066
4 wk ahead cum,06,California,quantile,0.45,1389.1265003892322
4 wk ahead cum,06,California,quantile,0.5,1420.5538592745734
4 wk ahead cum,06,California,quantile,0.55,1460.439812045715
4 wk ahead cum,06,California,quantile,0.6,1495.6276153771278
4 wk ahead cum,06,California,quantile,0.65,1533.2625770860895
4 wk ahead cum,06,California,quantile,0.7,1574.1176359391968
4 wk ahead cum,06,California,quantile,0.75,1618.7908576202374
4 wk ahead cum,06,California,quantile,0.8,1671.9377443001379
4 wk ahead cum,06,California,quantile,0.85,1726.217357899917
4 wk ahead cum,06,California,quantile,0.9,1792.1815001894238
4 wk ahead cum,06,California,quantile,0.95,1907.5541204635615
4 wk ahead cum,06,California,quantile,0.975,1997.215297399975
4 wk ahead cum,06,California,quantile,0.99,2049.47813543555
4 wk ahead cum,06,California,point,NA,1455.0900537380826
5 wk ahead inc,06,California,quantile,0.01,29.635276667158927
5 wk ahead inc,06,California,quantile,0.025,31.5894169046933
5 wk ahead inc,06,California,quantile,0.05,34.14559373963601
5 wk ahead inc,06,California,quantile,0.1,39.00865340780143
5 wk ahead inc,06,California,quantile,0.15,45.57671010134053
5 wk ahead inc,06,California,quantile,0.2,51.74398733397803
5 wk ahead inc,06,California,quantile,0.25,57.86583046929173
5 wk ahead inc,06,California,quantile,0.3,64.84449437928801
5 wk ahead inc,06,California,quantile,0.35,72.44310519853141
5 wk ahead inc,06,California,quantile,0.4,81.31375271398132
5 wk ahead inc,06,California,quantile,0.45,90.22068285261898
5 wk ahead inc,06,California,quantile,0.5,98.09186402565821
5 wk ahead inc,06,California,quantile,0.55,108.72677064787646
5 wk ahead inc,06,California,quantile,0.6,119.37032645904213
5 wk ahead inc,06,California,quantile,0.65,130.98379292167482
5 wk ahead inc,06,California,quantile,0.7,144.6251639929289
5 wk ahead inc,06,California,quantile,0.75,157.35797575269373
5 wk ahead inc,06,California,quantile,0.8,167.1298238640022
5 wk ahead inc,06,California,quantile,0.85,185.0346119611296
5 wk ahead inc,06,California,quantile,0.9,206.12777921299403
5 wk ahead inc,06,California,quantile,0.95,233.31892592720567
5 wk ahead inc,06,California,quantile,0.975,254.70861374847172
5 wk ahead inc,06,California,quantile,0.99,265.91488286178185
5 wk ahead inc,06,California,point,NA,112.1063251126593
5 wk ahead cum,06,California,quantile,0.01,1093.7561345696497
5 wk ahead cum,06,California,quantile,0.025,1121.9952885654159
5 wk ahead cum,06,California,quantile,0.05,1148.9680866622134
5 wk ahead cum,06,California,quantile,0.1,1197.153497367997
5 wk ahead cum,06,California,quantile,0.15,1239.9971157760847
5 wk ahead cum,06,California,quantile,0.2,1277.8714650782906
5 wk ahead cum,06,California,quantile,0.25,1317.4697140830706
5 wk ahead cum,06,California,quantile,0.3,1352.367320201767
5 wk ahead cum,06,California,quantile,0.35,1397.5001520641638
5 wk ahead cum,06,California,quantile,0.4,1435.5174487670874
5 wk ahead cum,06,California,quantile,0.45,1479.3471832418509
5 wk ahead cum,06,California,quantile,0.5,1518.6457233002316
5 wk ahead cum,06,California,quantile,0.55,1569.1665826935916
5 wk ahead cum,06,California,quantile,0.6,1614.99794183617
5 wk ahead cum,06,California,quantile,0.65,1664.2463700077647
5 wk ahead cum,06,California,quantile,0.7,1718.7427999321258
5 wk ahead cum,06,California,quantile,0.75,1776.148833372931
5 wk ahead cum,06,California,quantile,0.8,1839.0675681641405
5 wk ahead cum,06,California,quantile,0.85,1911.2519698610465
5 wk ahead cum,06,California,quantile,0.9,1998.3092794024176
5 wk ahead cum,06,California,quantile,0.95,2140.873046390768
5 wk ahead cum,06,California,quantile,0.975,2251.923911148447
5 wk ahead cum,06,California,quantile,0.99,2315.3930182973318
5 wk ahead cum,06,California,point,NA,1567.196378850742
6 wk ahead inc,06,California,quantile,0.01,20.37130578931006
6 wk ahead inc,06,California,quantile,0.025,21.45425451509297
6 wk ahead inc,06,California,quantile,0.05,22.888211893261925
6 wk ahead inc,06,California,quantile,0.1,26.92080575191285
6 wk ahead inc,06,California,quantile,0.15,31.00258944391063
6 wk ahead inc,06,California,quantile,0.2,36.32438322149205
6 wk ahead inc,06,California,quantile,0.25,41.25658714055495
6 wk ahead inc,06,California,quantile,0.3,46.764605386264265
6 wk ahead inc,06,California,quantile,0.35,53.77347914402745
6 wk ahead inc,06,California,quantile,0.4,60.78938456355814
6 wk ahead inc,06,California,quantile,0.45,67.27470719368917
6 wk ahead inc,06,California,quantile,0.5,77.81293272066499
6 wk ahead inc,06,California,quantile,0.55,86.85529756572895
6 wk ahead inc,06,California,quantile,0.6,95.61157617875875
6 wk ahead inc,06,California,quantile,0.65,103.92088708395188
6 wk ahead inc,06,California,quantile,0.7,119.9037060727339
6 wk ahead inc,06,California,quantile,0.75,133.62162732018686
6 wk ahead inc,06,California,quantile,0.8,144.00925329919556
6 wk ahead inc,06,California,quantile,0.85,160.52567674818653
6 wk ahead inc,06,California,quantile,0.9,182.0038060502468
6 wk ahead inc,06,California,quantile,0.95,205.5841704611781
6 wk ahead inc,06,California,quantile,0.975,224.3287683202481
6 wk ahead inc,06,California,quantile,0.99,233.89919207574746
6 wk ahead inc,06,California,point,NA,91.34223755401673
6 wk ahead cum,06,California,quantile,0.01,1114.1274403589598
6 wk ahead cum,06,California,quantile,0.025,1143.449543080509
6 wk ahead cum,06,California,quantile,0.05,1171.8562985554754
6 wk ahead cum,06,California,quantile,0.1,1224.07430311991
6 wk ahead cum,06,California,quantile,0.15,1270.9997052199953
6 wk ahead cum,06,California,quantile,0.2,1314.1958482997825
6 wk ahead cum,06,California,quantile,0.25,1358.7263012236258
6 wk ahead cum,06,California,quantile,0.3,1399.131925588031
6 wk ahead cum,06,California,quantile,0.35,1451.2736312081913
6 wk ahead cum,06,California,quantile,0.4,1496.306833330646
6 wk ahead cum,06,California,quantile,0.45,1546.6218904355405
6 wk ahead cum,06,California,quantile,0.5,1596.4586560208966
6 wk ahead cum,06,California,quantile,0.55,1656.0218802593204
6 wk ahead cum,06,California,quantile,0.6,1710.6095180149289
6 wk ahead cum,06,California,quantile,0.65,1768.1672570917167
6 wk ahead cum,06,California,quantile,0.7,1838.6465060048597
6 wk ahead cum,06,California,quantile,0.75,1909.7704606931175
6 wk ahead cum,06,California,quantile,0.8,1983.0768214633358
6 wk ahead cum,06,California,quantile,0.85,2071.777646609233
6 wk ahead cum,06,California,quantile,0.9,2180.3130854526644
6 wk ahead cum,06,California,quantile,0.95,2346.457216851945
6 wk ahead cum,06,California,quantile,0.975,2476.252679468695
6 wk ahead cum,06,California,quantile,0.99,2549.2922103730793
6 wk ahead cum,06,California,point,NA,1658.5386164047586
1 day ahead inc,08,Colorado,quantile,0.01,15.646311156423245
1 day ahead inc,08,Colorado,quantile,0.025,16.512098474728536
1 day ahead inc,08,Colorado,quantile,0.05,17.674778089943782
1 day ahead inc,08,Colorado,quantile,0.1,18.21811395766345
1 day ahead inc,08,Colorado,quantile,0.15,18.850394742034137
1 day ahead inc,08,Colorado,quantile,0.2,19.19768250644824
1 day ahead inc,08,Colorado,quantile,0.25,19.51047304541195
1 day ahead inc,08,Colorado,quantile,0.3,19.808586616919857
1 day ahead inc,08,Colorado,quantile,0.35,20.11434005326575
1 day ahead inc,08,Colorado,quantile,0.4,20.507319502032267
1 day ahead inc,08,Colorado,quantile,0.45,20.927367153663923
1 day ahead inc,08,Colorado,quantile,0.5,21.275816663964353
1 day ahead inc,08,Colorado,quantile,0.55,21.812602926632085
1 day ahead inc,08,Colorado,quantile,0.6,22.10178399677494
1 day ahead inc,08,Colorado,quantile,0.65,22.598000549385656
1 day ahead inc,08,Colorado,quantile,0.7,23.3759716243423
1 day ahead inc,08,Colorado,quantile,0.75,23.95506331802108
1 day ahead inc,08,Colorado,quantile,0.8,24.59133320141018
1 day ahead inc,08,Colorado,quantile,0.85,25.406624034925013
1 day ahead inc,08,Colorado,quantile,0.9,26.401860593460558
1 day ahead inc,08,Colorado,quantile,0.95,27.75781018418521
1 day ahead inc,08,Colorado,quantile,0.975,29.008898865927748
1 day ahead inc,08,Colorado,quantile,0.99,30.054953529545468
1 day ahead inc,08,Colorado,point,NA,21.854017654240817
1 day ahead cum,08,Colorado,quantile,0.01,321.64631115642317
1 day ahead cum,08,Colorado,quantile,0.025,322.51209847472853
1 day ahead cum,08,Colorado,quantile,0.05,323.6747780899438
1 day ahead cum,08,Colorado,quantile,0.1,324.21811395766343
1 day ahead cum,08,Colorado,quantile,0.15,324.8503947420341
1 day ahead cum,08,Colorado,quantile,0.2,325.19768250644825
1 day ahead cum,08,Colorado,quantile,0.25,325.51047304541197
1 day ahead cum,08,Colorado,quantile,0.3,325.8085866169198
1 day ahead cum,08,Colorado,quantile,0.35,326.1143400532658
1 day ahead cum,08,Colorado,quantile,0.4,326.50731950203226
1 day ahead cum,08,Colorado,quantile,0.45,326.92736715366385
1 day ahead cum,08,Colorado,quantile,0.5,327.2758166639644
1 day ahead cum,08,Colorado,quantile,0.55,327.8126029266321
1 day ahead cum,08,Colorado,quantile,0.6,328.10178399677494
1 day ahead cum,08,Colorado,quantile,0.65,328.59800054938563
1 day ahead cum,08,Colorado,quantile,0.7,329.3759716243423
1 day ahead cum,08,Colorado,quantile,0.75,329.95506331802113
1 day ahead cum,08,Colorado,quantile,0.8,330.5913332014102
1 day ahead cum,08,Colorado,quantile,0.85,331.406624034925
1 day ahead cum,08,Colorado,quantile,0.9,332.40186059346064
1 day ahead cum,08,Colorado,quantile,0.95,333.7578101841852
1 day ahead cum,08,Colorado,quantile,0.975,335.00889886592773
1 day ahead cum,08,Colorado,quantile,0.99,336.05495352954546
1 day ahead cum,08,Colorado,point,NA,327.8540176542408
2 day ahead inc,08,Colorado,quantile,0.01,14.854779122406256
2 day ahead inc,08,Colorado,quantile,0.025,15.86558297634168
2 day ahead inc,08,Colorado,quantile,0.05,16.883527822811562
2 day ahead inc,08,Colorado,quantile,0.1,17.542114476312374
2 day ahead inc,08,Colorado,quantile,0.15,18.33634523030338
2 day ahead inc,08,Colorado,quantile,0.2,18.79414866223316
2 day ahead inc,08,Colorado,quantile,0.25,19.116220588109226
2 day ahead inc,08,Colorado,quantile,0.3,19.549564738507353
2 day ahead inc,08,Colorado,quantile,0.35,19.843698314943346
2 day ahead inc,08,Colorado,quantile,0.4,20.248366893617607
2 day ahead inc,08,Colorado,quantile,0.45,20.59761158013612
2 day ahead inc,08,Colorado,quantile,0.5,21.049934123908738
2 day ahead inc,08,Colorado,quantile,0.55,21.54567422015689
2 day ahead inc,08,Colorado,quantile,0.6,21.91724582730004
2 day ahead inc,08,Colorado,quantile,0.65,22.32874677399176
2 day ahead inc,08,Colorado,quantile,0.7,23.084976524172358
2 day ahead inc,08,Colorado,quantile,0.75,23.774442048794995
2 day ahead inc,08,Colorado,quantile,0.8,24.430434726898714
2 day ahead inc,08,Colorado,quantile,0.85,25.198838732730227
2 day ahead inc,08,Colorado,quantile,0.9,26.326762850339733
2 day ahead inc,08,Colorado,quantile,0.95,28.037937022713336
2 day ahead inc,08,Colorado,quantile,0.975,29.34833452716937
2 day ahead inc,08,Colorado,quantile,0.99,30.609961640026054
2 day ahead inc,08,Colorado,point,NA,21.594659771215174
2 day ahead cum,08,Colorado,quantile,0.01,336.5010902788295
2 day ahead cum,08,Colorado,quantile,0.025,338.3776814510702
2 day ahead cum,08,Colorado,quantile,0.05,340.5583059127554
2 day ahead cum,08,Colorado,quantile,0.1,341.76022843397584
2 day ahead cum,08,Colorado,quantile,0.15,343.1867399723376
2 day ahead cum,08,Colorado,quantile,0.2,343.9918311686814
2 day ahead cum,08,Colorado,quantile,0.25,344.6266936335212
2 day ahead cum,08,Colorado,quantile,0.3,345.3581513554272
2 day ahead cum,08,Colorado,quantile,0.35,345.95803836820915
2 day ahead cum,08,Colorado,quantile,0.4,346.7556863956499
2 day ahead cum,08,Colorado,quantile,0.45,347.52497873379997
2 day ahead cum,08,Colorado,quantile,0.5,348.32575078787306
2 day ahead cum,08,Colorado,quantile,0.55,349.35827714678896
2 day ahead cum,08,Colorado,quantile,0.6,350.019029824075
2 day ahead cum,08,Colorado,quantile,0.65,350.92674732337736
2 day ahead cum,08,Colorado,quantile,0.7,352.46094814851466
2 day ahead cum,08,Colorado,quantile,0.75,353.729505366816
2 day ahead cum,08,Colorado,quantile,0.8,355.02176792830886
2 day ahead cum,08,Colorado,quantile,0.85,356.60546276765524
2 day ahead cum,08,Colorado,quantile,0.9,358.7286234438003
2 day ahead cum,08,Colorado,quantile,0.95,361.79574720689857
2 day ahead cum,08,Colorado,quantile,0.975,364.35723339309715
2 day ahead cum,08,Colorado,quantile,0.99,366.66491516957154
2 day ahead cum,08,Colorado,point,NA,349.448677425456
3 day ahead inc,08,Colorado,quantile,0.01,14.017737253091507
3 day ahead inc,08,Colorado,quantile,0.025,15.061104574878565
3 day ahead inc,08,Colorado,quantile,0.05,16.04746105039814
3 day ahead inc,08,Colorado,quantile,0.1,16.949060753070427
3 day ahead inc,08,Colorado,quantile,0.15,17.7493703034532
3 day ahead inc,08,Colorado,quantile,0.2,18.18213903745657
3 day ahead inc,08,Colorado,quantile,0.25,18.84077221828805
3 day ahead inc,08,Colorado,quantile,0.3,19.14947299807185
3 day ahead inc,08,Colorado,quantile,0.35,19.481283309285548
3 day ahead inc,08,Colorado,quantile,0.4,20.018356111807663
3 day ahead inc,08,Colorado,quantile,0.45,20.222158173445862
3 day ahead inc,08,Colorado,quantile,0.5,20.6782499891838
3 day ahead inc,08,Colorado,quantile,0.55,21.078571833955507
3 day ahead inc,08,Colorado,quantile,0.6,21.691805024284253
3 day ahead inc,08,Colorado,quantile,0.65,22.239145464015024
3 day ahead inc,08,Colorado,quantile,0.7,22.76187366176539
3 day ahead inc,08,Colorado,quantile,0.75,23.182336003940943
3 day ahead inc,08,Colorado,quantile,0.8,24.221018095496373
3 day ahead inc,08,Colorado,quantile,0.85,25.032337117022404
3 day ahead inc,08,Colorado,quantile,0.9,26.42607233167009
3 day ahead inc,08,Colorado,quantile,0.95,28.049523534630584
3 day ahead inc,08,Colorado,quantile,0.975,29.785294815299547
3 day ahead inc,08,Colorado,quantile,0.99,31.080219572460532
3 day ahead inc,08,Colorado,point,NA,21.246095311916573
3 day ahead cum,08,Colorado,quantile,0.01,350.5188275319211
3 day ahead cum,08,Colorado,quantile,0.025,353.4387860259488
3 day ahead cum,08,Colorado,quantile,0.05,356.60576696315354
3 day ahead cum,08,Colorado,quantile,0.1,358.7092891870463
3 day ahead cum,08,Colorado,quantile,0.15,360.9361102757907
3 day ahead cum,08,Colorado,quantile,0.2,362.17397020613794
3 day ahead cum,08,Colorado,quantile,0.25,363.46746585180915
3 day ahead cum,08,Colorado,quantile,0.3,364.5076243534991
3 day ahead cum,08,Colorado,quantile,0.35,365.43932167749466
3 day ahead cum,08,Colorado,quantile,0.4,366.7740425074575
3 day ahead cum,08,Colorado,quantile,0.45,367.7471369072459
3 day ahead cum,08,Colorado,quantile,0.5,369.0040007770569
3 day ahead cum,08,Colorado,quantile,0.55,370.43684898074446
3 day ahead cum,08,Colorado,quantile,0.6,371.71083484835924
3 day ahead cum,08,Colorado,quantile,0.65,373.16589278739235
3 day ahead cum,08,Colorado,quantile,0.7,375.22282181028
3 day ahead cum,08,Colorado,quantile,0.75,376.9118413707569
3 day ahead cum,08,Colorado,quantile,0.8,379.24278602380525
3 day ahead cum,08,Colorado,quantile,0.85,381.63779988467763
3 day ahead cum,08,Colorado,quantile,0.9,385.1546957754704
3 day ahead cum,08,Colorado,quantile,0.95,389.84527074152913
3 day ahead cum,08,Colorado,quantile,0.975,394.1425282083967
3 day ahead cum,08,Colorado,quantile,0.99,397.74513474203206
3 day ahead cum,08,Colorado,point,NA,370.6947727373726
4 day ahead inc,08,Colorado,quantile,0.01,13.177753227315595
4 day ahead inc,08,Colorado,quantile,0.025,14.275917669427256
4 day ahead inc,08,Colorado,quantile,0.05,15.110595114727369
4 day ahead inc,08,Colorado,quantile,0.1,16.254288924105186
4 day ahead inc,08,Colorado,quantile,0.15,17.016551311494837
4 day ahead inc,08,Colorado,quantile,0.2,17.577882415353464
4 day ahead inc,08,Colorado,quantile,0.25,18.27858513434988
4 day ahead inc,08,Colorado,quantile,0.3,18.69608092718985
4 day ahead inc,08,Colorado,quantile,0.35,19.087612294342023
4 day ahead inc,08,Colorado,quantile,0.4,19.53186801906604
4 day ahead inc,08,Colorado,quantile,0.45,19.82997879712293
4 day ahead inc,08,Colorado,quantile,0.5,20.26126989415605
4 day ahead inc,08,Colorado,quantile,0.55,20.77901573501004
4 day ahead inc,08,Colorado,quantile,0.6,21.241138921095505
4 day ahead inc,08,Colorado,quantile,0.65,21.895395098440968
4 day ahead inc,08,Colorado,quantile,0.7,22.247367504574623
4 day ahead inc,08,Colorado,quantile,0.75,23.022541961947645
4 day ahead inc,08,Colorado,quantile,0.8,23.881819393633513
4 day ahead inc,08,Colorado,quantile,0.85,24.93833696751019
4 day ahead inc,08,Colorado,quantile,0.9,26.27446884029481
