location_name,forecast_date,target,target_end_date,location,type,quantile,value
New York,2021-06-06,3 wk ahead cum death,2021-06-26,36,quantile,0.35,54603.30320014835
New York,2021-06-06,4 wk ahead cum death,2021-07-03,36,quantile,0.35,55175.522587200685
New York,2021-06-06,5 wk ahead cum death,2021-07-10,36,quantile,0.35,55782.8348170656
New York,2021-06-06,6 wk ahead cum death,2021-07-17,36,quantile,0.35,56410.21194384403
New York,2021-06-06,7 wk ahead cum death,2021-07-24,36,quantile,0.35,57045.45850004427
New York,2021-06-06,8 wk ahead cum death,2021-07-31,36,quantile,0.35,57664.73045434906
New York,2021-06-06,9 wk ahead cum death,2021-08-07,36,quantile,0.35,58273.701500065064
New York,2021-06-06,10 wk ahead cum death,2021-08-14,36,quantile,0.35,58871.79908784082
New York,2021-06-06,11 wk ahead cum death,2021-08-21,36,quantile,0.35,59462.28832296142
New York,2021-06-06,12 wk ahead cum death,2021-08-28,36,quantile,0.35,60024.84289642815
New York,2021-06-06,13 wk ahead cum death,2021-09-04,36,quantile,0.35,60605.21077501652
New York,2021-06-06,14 wk ahead cum death,2021-09-11,36,quantile,0.35,61144.56822482556
New York,2021-06-06,1 wk ahead inc death,2021-06-12,36,quantile,0.35,252.5068758720212
New York,2021-06-06,2 wk ahead inc death,2021-06-19,36,quantile,0.35,411.52712951995056
New York,2021-06-06,3 wk ahead inc death,2021-06-26,36,quantile,0.35,510.2518429402902
New York,2021-06-06,4 wk ahead inc death,2021-07-03,36,quantile,0.35,572.1031358448104
New York,2021-06-06,5 wk ahead inc death,2021-07-10,36,quantile,0.35,607.6521429204774
New York,2021-06-06,6 wk ahead inc death,2021-07-17,36,quantile,0.35,622.7299069813686
New York,2021-06-06,7 wk ahead inc death,2021-07-24,36,quantile,0.35,627.4561140378165
New York,2021-06-06,8 wk ahead inc death,2021-07-31,36,quantile,0.35,627.4903228741838
New York,2021-06-06,9 wk ahead inc death,2021-08-07,36,quantile,0.35,616.6557145337865
New York,2021-06-06,10 wk ahead inc death,2021-08-14,36,quantile,0.35,601.9215035111642
New York,2021-06-06,11 wk ahead inc death,2021-08-21,36,quantile,0.35,587.6798546983395
New York,2021-06-06,12 wk ahead inc death,2021-08-28,36,quantile,0.35,571.1407555986792
New York,2021-06-06,13 wk ahead inc death,2021-09-04,36,quantile,0.35,555.695694459512
New York,2021-06-06,14 wk ahead inc death,2021-09-11,36,quantile,0.35,537.7884611064131
New York,2021-06-06,1 wk ahead cum death,2021-06-12,36,quantile,0.4,53685.503094349464
New York,2021-06-06,2 wk ahead cum death,2021-06-19,36,quantile,0.4,54104.92312573418
New York,2021-06-06,3 wk ahead cum death,2021-06-26,36,quantile,0.4,54622.98884188538
New York,2021-06-06,4 wk ahead cum death,2021-07-03,36,quantile,0.4,55200.409797386965
New York,2021-06-06,5 wk ahead cum death,2021-07-10,36,quantile,0.4,55819.16802513585
New York,2021-06-06,6 wk ahead cum death,2021-07-17,36,quantile,0.4,56448.27306292241
New York,2021-06-06,7 wk ahead cum death,2021-07-24,36,quantile,0.4,57085.487404306376
New York,2021-06-06,8 wk ahead cum death,2021-07-31,36,quantile,0.4,57721.17311859247
New York,2021-06-06,9 wk ahead cum death,2021-08-07,36,quantile,0.4,58352.978273114735
New York,2021-06-06,10 wk ahead cum death,2021-08-14,36,quantile,0.4,58972.05575221351
New York,2021-06-06,11 wk ahead cum death,2021-08-21,36,quantile,0.4,59569.65255278998
New York,2021-06-06,12 wk ahead cum death,2021-08-28,36,quantile,0.4,60148.105966319396
New York,2021-06-06,13 wk ahead cum death,2021-09-04,36,quantile,0.4,60710.9347545545
New York,2021-06-06,14 wk ahead cum death,2021-09-11,36,quantile,0.4,61261.51779273553
New York,2021-06-06,1 wk ahead inc death,2021-06-12,36,quantile,0.4,256.5030943494683
New York,2021-06-06,2 wk ahead inc death,2021-06-19,36,quantile,0.4,419.1550501161633
New York,2021-06-06,3 wk ahead inc death,2021-06-26,36,quantile,0.4,518.1026410670602
New York,2021-06-06,4 wk ahead inc death,2021-07-03,36,quantile,0.4,580.0880368783837
New York,2021-06-06,5 wk ahead inc death,2021-07-10,36,quantile,0.4,615.739111115942
New York,2021-06-06,6 wk ahead inc death,2021-07-17,36,quantile,0.4,634.7259971368127
New York,2021-06-06,7 wk ahead inc death,2021-07-24,36,quantile,0.4,640.2178747251819
New York,2021-06-06,8 wk ahead inc death,2021-07-31,36,quantile,0.4,637.1389184564513
New York,2021-06-06,9 wk ahead inc death,2021-08-07,36,quantile,0.4,628.8879917290178
New York,2021-06-06,10 wk ahead inc death,2021-08-14,36,quantile,0.4,617.7561863432769
New York,2021-06-06,11 wk ahead inc death,2021-08-21,36,quantile,0.4,606.2553984772879
New York,2021-06-06,12 wk ahead inc death,2021-08-28,36,quantile,0.4,590.7302293842048
New York,2021-06-06,13 wk ahead inc death,2021-09-04,36,quantile,0.4,574.1001752362529
New York,2021-06-06,14 wk ahead inc death,2021-09-11,36,quantile,0.4,555.9746176437388
New York,2021-06-06,1 wk ahead cum death,2021-06-12,36,quantile,0.45,53687.07101437894
New York,2021-06-06,2 wk ahead cum death,2021-06-19,36,quantile,0.45,54111.62221060361
New York,2021-06-06,3 wk ahead cum death,2021-06-26,36,quantile,0.45,54638.48729437084
New York,2021-06-06,4 wk ahead cum death,2021-07-03,36,quantile,0.45,55228.58670833203
New York,2021-06-06,5 wk ahead cum death,2021-07-10,36,quantile,0.45,55854.83380353619
New York,2021-06-06,6 wk ahead cum death,2021-07-17,36,quantile,0.45,56501.35749404448
New York,2021-06-06,7 wk ahead cum death,2021-07-24,36,quantile,0.45,57153.556625018406
New York,2021-06-06,8 wk ahead cum death,2021-07-31,36,quantile,0.45,57802.59876923082
New York,2021-06-06,9 wk ahead cum death,2021-08-07,36,quantile,0.45,58442.43031889835
New York,2021-06-06,10 wk ahead cum death,2021-08-14,36,quantile,0.45,59068.94445814803
New York,2021-06-06,11 wk ahead cum death,2021-08-21,36,quantile,0.45,59679.394843164664
New York,2021-06-06,12 wk ahead cum death,2021-08-28,36,quantile,0.45,60271.36615172682
New York,2021-06-06,13 wk ahead cum death,2021-09-04,36,quantile,0.45,60843.89060734748
New York,2021-06-06,14 wk ahead cum death,2021-09-11,36,quantile,0.45,61397.21114345454
New York,2021-06-06,1 wk ahead inc death,2021-06-12,36,quantile,0.45,258.07101437894164
New York,2021-06-06,2 wk ahead inc death,2021-06-19,36,quantile,0.45,424.7000248688244
New York,2021-06-06,3 wk ahead inc death,2021-06-26,36,quantile,0.45,526.8650837672263
New York,2021-06-06,4 wk ahead inc death,2021-07-03,36,quantile,0.45,590.7868915480751
New York,2021-06-06,5 wk ahead inc death,2021-07-10,36,quantile,0.45,628.0515197222019
New York,2021-06-06,6 wk ahead inc death,2021-07-17,36,quantile,0.45,646.5236905082916
New York,2021-06-06,7 wk ahead inc death,2021-07-24,36,quantile,0.45,652.1930720346311
New York,2021-06-06,8 wk ahead inc death,2021-07-31,36,quantile,0.45,648.8279191559457
New York,2021-06-06,9 wk ahead inc death,2021-08-07,36,quantile,0.45,639.4079348211366
New York,2021-06-06,10 wk ahead inc death,2021-08-14,36,quantile,0.45,626.2057168706714
New York,2021-06-06,11 wk ahead inc death,2021-08-21,36,quantile,0.45,611.2583605298903
New York,2021-06-06,12 wk ahead inc death,2021-08-28,36,quantile,0.45,597.4480104315298
New York,2021-06-06,13 wk ahead inc death,2021-09-04,36,quantile,0.45,584.5482113665406
New York,2021-06-06,14 wk ahead inc death,2021-09-11,36,quantile,0.45,566.3830345085298
New York,2021-06-06,1 wk ahead cum death,2021-06-12,36,quantile,0.5,53688.66335293184
New York,2021-06-06,2 wk ahead cum death,2021-06-19,36,quantile,0.5,54119.3940478306
New York,2021-06-06,3 wk ahead cum death,2021-06-26,36,quantile,0.5,54656.04490638888
New York,2021-06-06,4 wk ahead cum death,2021-07-03,36,quantile,0.5,55258.889138385995
New York,2021-06-06,5 wk ahead cum death,2021-07-10,36,quantile,0.5,55900.115645141195
New York,2021-06-06,6 wk ahead cum death,2021-07-17,36,quantile,0.5,56560.40974273575
New York,2021-06-06,7 wk ahead cum death,2021-07-24,36,quantile,0.5,57226.61792894038
New York,2021-06-06,8 wk ahead cum death,2021-07-31,36,quantile,0.5,57889.65776410332
New York,2021-06-06,9 wk ahead cum death,2021-08-07,36,quantile,0.5,58543.30047475949
New York,2021-06-06,10 wk ahead cum death,2021-08-14,36,quantile,0.5,59183.31628414183
New York,2021-06-06,11 wk ahead cum death,2021-08-21,36,quantile,0.5,59806.872136816084
New York,2021-06-06,12 wk ahead cum death,2021-08-28,36,quantile,0.5,60412.10728243384
New York,2021-06-06,13 wk ahead cum death,2021-09-04,36,quantile,0.5,60998.00877647316
New York,2021-06-06,14 wk ahead cum death,2021-09-11,36,quantile,0.5,61564.39181098169
New York,2021-06-06,1 wk ahead inc death,2021-06-12,36,quantile,0.5,259.6633529318424
New York,2021-06-06,2 wk ahead inc death,2021-06-19,36,quantile,0.5,430.7306948987607
New York,2021-06-06,3 wk ahead inc death,2021-06-26,36,quantile,0.5,536.6508585582778
New York,2021-06-06,4 wk ahead inc death,2021-07-03,36,quantile,0.5,602.8442319971145
New York,2021-06-06,5 wk ahead inc death,2021-07-10,36,quantile,0.5,641.2265067551998
New York,2021-06-06,6 wk ahead inc death,2021-07-17,36,quantile,0.5,660.294097594553
New York,2021-06-06,7 wk ahead inc death,2021-07-24,36,quantile,0.5,666.2081862046325
New York,2021-06-06,8 wk ahead inc death,2021-07-31,36,quantile,0.5,663.039835162941
New York,2021-06-06,9 wk ahead inc death,2021-08-07,36,quantile,0.5,653.6427106561678
New York,2021-06-06,10 wk ahead inc death,2021-08-14,36,quantile,0.5,640.0158093823411
New York,2021-06-06,11 wk ahead inc death,2021-08-21,36,quantile,0.5,623.5558526742534
New York,2021-06-06,12 wk ahead inc death,2021-08-28,36,quantile,0.5,605.2351456177566
New York,2021-06-06,13 wk ahead inc death,2021-09-04,36,quantile,0.5,585.9014940393172
New York,2021-06-06,14 wk ahead inc death,2021-09-11,36,quantile,0.5,566.3830345085298
New York,2021-06-06,1 wk ahead cum death,2021-06-12,36,quantile,0.55,53690.71227168286
New York,2021-06-06,2 wk ahead cum death,2021-06-19,36,quantile,0.55,54127.855722088956
New York,2021-06-06,3 wk ahead cum death,2021-06-26,36,quantile,0.55,54674.337991053646
New York,2021-06-06,4 wk ahead cum death,2021-07-03,36,quantile,0.55,55289.55178044845
New York,2021-06-06,5 wk ahead cum death,2021-07-10,36,quantile,0.55,55945.02689105876
New York,2021-06-06,6 wk ahead cum death,2021-07-17,36,quantile,0.55,56620.95791920468
New York,2021-06-06,7 wk ahead cum death,2021-07-24,36,quantile,0.55,57303.23055699115
New York,2021-06-06,8 wk ahead cum death,2021-07-31,36,quantile,0.55,57981.0528487292
New York,2021-06-06,9 wk ahead cum death,2021-08-07,36,quantile,0.55,58649.31517317491
New York,2021-06-06,10 wk ahead cum death,2021-08-14,36,quantile,0.55,59303.657993682544
New York,2021-06-06,11 wk ahead cum death,2021-08-21,36,quantile,0.55,59941.15569739714
New York,2021-06-06,12 wk ahead cum death,2021-08-28,36,quantile,0.55,60559.880525945046
New York,2021-06-06,13 wk ahead cum death,2021-09-04,36,quantile,0.55,61158.7910938157
New York,2021-06-06,14 wk ahead cum death,2021-09-11,36,quantile,0.55,61737.69853181082
New York,2021-06-06,1 wk ahead inc death,2021-06-12,36,quantile,0.55,261.71227168285407
New York,2021-06-06,2 wk ahead inc death,2021-06-19,36,quantile,0.55,437.1434504061006
New York,2021-06-06,3 wk ahead inc death,2021-06-26,36,quantile,0.55,546.4822689646913
New York,2021-06-06,4 wk ahead inc death,2021-07-03,36,quantile,0.55,615.2137893948035
New York,2021-06-06,5 wk ahead inc death,2021-07-10,36,quantile,0.55,655.0545301799502
New York,2021-06-06,6 wk ahead inc death,2021-07-17,36,quantile,0.55,674.7745379558066
New York,2021-06-06,7 wk ahead inc death,2021-07-24,36,quantile,0.55,680.969986746223
New York,2021-06-06,8 wk ahead inc death,2021-07-31,36,quantile,0.55,677.822291738054
New York,2021-06-06,9 wk ahead inc death,2021-08-07,36,quantile,0.55,668.3625829146956
New York,2021-06-06,10 wk ahead inc death,2021-08-14,36,quantile,0.55,654.6645128023811
New York,2021-06-06,11 wk ahead inc death,2021-08-21,36,quantile,0.55,638.0363947211633
New York,2021-06-06,12 wk ahead inc death,2021-08-28,36,quantile,0.55,619.4738659680821
New York,2021-06-06,13 wk ahead inc death,2021-09-04,36,quantile,0.55,599.8592094983077
New York,2021-06-06,14 wk ahead inc death,2021-09-11,36,quantile,0.55,579.8352818593048
New York,2021-06-06,1 wk ahead cum death,2021-06-12,36,quantile,0.6,53695.624774124284
New York,2021-06-06,2 wk ahead cum death,2021-06-19,36,quantile,0.6,54145.824981945276
New York,2021-06-06,3 wk ahead cum death,2021-06-26,36,quantile,0.6,54712.74123611113
New York,2021-06-06,4 wk ahead cum death,2021-07-03,36,quantile,0.6,55354.98210158272
New York,2021-06-06,5 wk ahead cum death,2021-07-10,36,quantile,0.6,56042.17126618877
New York,2021-06-06,6 wk ahead cum death,2021-07-17,36,quantile,0.6,56748.438162062026
New York,2021-06-06,7 wk ahead cum death,2021-07-24,36,quantile,0.6,57458.37214651855
New York,2021-06-06,8 wk ahead cum death,2021-07-31,36,quantile,0.6,58164.84346454457
New York,2021-06-06,9 wk ahead cum death,2021-08-07,36,quantile,0.6,58861.10746873047
New York,2021-06-06,10 wk ahead cum death,2021-08-14,36,quantile,0.6,59542.58856693577
New York,2021-06-06,11 wk ahead cum death,2021-08-21,36,quantile,0.6,60206.22526780594
New York,2021-06-06,12 wk ahead cum death,2021-08-28,36,quantile,0.6,60850.008642181994
New York,2021-06-06,13 wk ahead cum death,2021-09-04,36,quantile,0.6,61476.03489901684
New York,2021-06-06,14 wk ahead cum death,2021-09-11,36,quantile,0.6,62090.50925072867
New York,2021-06-06,1 wk ahead inc death,2021-06-12,36,quantile,0.6,266.6247741242856
New York,2021-06-06,2 wk ahead inc death,2021-06-19,36,quantile,0.6,450.4559853453102
New York,2021-06-06,3 wk ahead inc death,2021-06-26,36,quantile,0.6,567.5284208371144
New York,2021-06-06,4 wk ahead inc death,2021-07-03,36,quantile,0.6,641.2246326426845
New York,2021-06-06,5 wk ahead inc death,2021-07-10,36,quantile,0.6,682.9055650519396
New York,2021-06-06,6 wk ahead inc death,2021-07-17,36,quantile,0.6,703.5535234938972
New York,2021-06-06,7 wk ahead inc death,2021-07-24,36,quantile,0.6,709.9339844565184
New York,2021-06-06,8 wk ahead inc death,2021-07-31,36,quantile,0.6,707.2577830062014
New York,2021-06-06,9 wk ahead inc death,2021-08-07,36,quantile,0.6,698.9061628413168
New York,2021-06-06,10 wk ahead inc death,2021-08-14,36,quantile,0.6,685.017118677088
New York,2021-06-06,11 wk ahead inc death,2021-08-21,36,quantile,0.6,667.0583028710331
New York,2021-06-06,12 wk ahead inc death,2021-08-28,36,quantile,0.6,647.4748263431611
New York,2021-06-06,13 wk ahead inc death,2021-09-04,36,quantile,0.6,626.0218261205998
New York,2021-06-06,14 wk ahead inc death,2021-09-11,36,quantile,0.6,604.1916137770196
New York,2021-06-06,1 wk ahead cum death,2021-06-12,36,quantile,0.65,53697.985689902795
New York,2021-06-06,2 wk ahead cum death,2021-06-19,36,quantile,0.65,54160.33821747049
New York,2021-06-06,3 wk ahead cum death,2021-06-26,36,quantile,0.65,54745.25503753314
New York,2021-06-06,4 wk ahead cum death,2021-07-03,36,quantile,0.65,55405.85942058371
New York,2021-06-06,5 wk ahead cum death,2021-07-10,36,quantile,0.65,56105.097547197205
New York,2021-06-06,6 wk ahead cum death,2021-07-17,36,quantile,0.65,56829.73747969071
New York,2021-06-06,7 wk ahead cum death,2021-07-24,36,quantile,0.65,57560.10458484799
New York,2021-06-06,8 wk ahead cum death,2021-07-31,36,quantile,0.65,58290.342895566966
New York,2021-06-06,9 wk ahead cum death,2021-08-07,36,quantile,0.65,59018.32116203381
New York,2021-06-06,10 wk ahead cum death,2021-08-14,36,quantile,0.65,59735.39153164359
New York,2021-06-06,11 wk ahead cum death,2021-08-21,36,quantile,0.65,60426.61418134824
New York,2021-06-06,12 wk ahead cum death,2021-08-28,36,quantile,0.65,61096.35625552547
New York,2021-06-06,13 wk ahead cum death,2021-09-04,36,quantile,0.65,61759.63028150127
New York,2021-06-06,14 wk ahead cum death,2021-09-11,36,quantile,0.65,62397.47834148499
New York,2021-06-06,1 wk ahead inc death,2021-06-12,36,quantile,0.65,268.98568990279017
New York,2021-06-06,2 wk ahead inc death,2021-06-19,36,quantile,0.65,461.80732243324746
New York,2021-06-06,3 wk ahead inc death,2021-06-26,36,quantile,0.65,583.0600039434387
New York,2021-06-06,4 wk ahead inc death,2021-07-03,36,quantile,0.65,657.3929247624707
New York,2021-06-06,5 wk ahead inc death,2021-07-10,36,quantile,0.65,701.3170210498124
New York,2021-06-06,6 wk ahead inc death,2021-07-17,36,quantile,0.65,726.0886059808968
New York,2021-06-06,7 wk ahead inc death,2021-07-24,36,quantile,0.65,734.4195684452643
New York,2021-06-06,8 wk ahead inc death,2021-07-31,36,quantile,0.65,733.8737989196263
New York,2021-06-06,9 wk ahead inc death,2021-08-07,36,quantile,0.65,722.9866520368305
New York,2021-06-06,10 wk ahead inc death,2021-08-14,36,quantile,0.65,706.5230683602757
New York,2021-06-06,11 wk ahead inc death,2021-08-21,36,quantile,0.65,687.6010823875215
New York,2021-06-06,12 wk ahead inc death,2021-08-28,36,quantile,0.65,668.2834573076369
New York,2021-06-06,13 wk ahead inc death,2021-09-04,36,quantile,0.65,649.0675012797423
New York,2021-06-06,14 wk ahead inc death,2021-09-11,36,quantile,0.65,629.0983128619584
New York,2021-06-06,1 wk ahead cum death,2021-06-12,36,quantile,0.7,53701.54949037249
New York,2021-06-06,2 wk ahead cum death,2021-06-19,36,quantile,0.7,54170.17709815243
New York,2021-06-06,3 wk ahead cum death,2021-06-26,36,quantile,0.7,54766.5269787501
New York,2021-06-06,4 wk ahead cum death,2021-07-03,36,quantile,0.7,55443.1123621827
New York,2021-06-06,5 wk ahead cum death,2021-07-10,36,quantile,0.7,56171.035901996096
New York,2021-06-06,6 wk ahead cum death,2021-07-17,36,quantile,0.7,56937.25843410719
New York,2021-06-06,7 wk ahead cum death,2021-07-24,36,quantile,0.7,57710.19413098472
New York,2021-06-06,8 wk ahead cum death,2021-07-31,36,quantile,0.7,58468.729688701475
New York,2021-06-06,9 wk ahead cum death,2021-08-07,36,quantile,0.7,59229.8039502624
New York,2021-06-06,10 wk ahead cum death,2021-08-14,36,quantile,0.7,59971.50706981212
New York,2021-06-06,11 wk ahead cum death,2021-08-21,36,quantile,0.7,60694.550127645634
New York,2021-06-06,12 wk ahead cum death,2021-08-28,36,quantile,0.7,61387.95825767596
New York,2021-06-06,13 wk ahead cum death,2021-09-04,36,quantile,0.7,62057.6290737207
New York,2021-06-06,14 wk ahead cum death,2021-09-11,36,quantile,0.7,62726.547754230414
New York,2021-06-06,1 wk ahead inc death,2021-06-12,36,quantile,0.7,272.54949037249025
New York,2021-06-06,2 wk ahead inc death,2021-06-19,36,quantile,0.7,468.70222368012026
New York,2021-06-06,3 wk ahead inc death,2021-06-26,36,quantile,0.7,595.3882357239403
New York,2021-06-06,4 wk ahead inc death,2021-07-03,36,quantile,0.7,679.6409038648953
New York,2021-06-06,5 wk ahead inc death,2021-07-10,36,quantile,0.7,728.3344275262862
New York,2021-06-06,6 wk ahead inc death,2021-07-17,36,quantile,0.7,754.7178706874313
New York,2021-06-06,7 wk ahead inc death,2021-07-24,36,quantile,0.7,763.3569031130304
New York,2021-06-06,8 wk ahead inc death,2021-07-31,36,quantile,0.7,760.4857772874849
New York,2021-06-06,9 wk ahead inc death,2021-08-07,36,quantile,0.7,753.4872883635135
New York,2021-06-06,10 wk ahead inc death,2021-08-14,36,quantile,0.7,739.5843248935562
New York,2021-06-06,11 wk ahead inc death,2021-08-21,36,quantile,0.7,722.6191700200143
New York,2021-06-06,12 wk ahead inc death,2021-08-28,36,quantile,0.7,704.4760052381125
New York,2021-06-06,13 wk ahead inc death,2021-09-04,36,quantile,0.7,684.5450946334225
New York,2021-06-06,14 wk ahead inc death,2021-09-11,36,quantile,0.7,660.9677776892961
New York,2021-06-06,1 wk ahead cum death,2021-06-12,36,quantile,0.75,53707.43514095479
New York,2021-06-06,2 wk ahead cum death,2021-06-19,36,quantile,0.75,54190.00542182133
New York,2021-06-06,3 wk ahead cum death,2021-06-26,36,quantile,0.75,54799.87828198627
New York,2021-06-06,4 wk ahead cum death,2021-07-03,36,quantile,0.75,55496.6391502734
New York,2021-06-06,5 wk ahead cum death,2021-07-10,36,quantile,0.75,56237.559966365705
New York,2021-06-06,6 wk ahead cum death,2021-07-17,36,quantile,0.75,57003.55882451847
New York,2021-06-06,7 wk ahead cum death,2021-07-24,36,quantile,0.75,57800.51480847407
New York,2021-06-06,8 wk ahead cum death,2021-07-31,36,quantile,0.75,58602.97245385438
New York,2021-06-06,9 wk ahead cum death,2021-08-07,36,quantile,0.75,59388.957429995084
New York,2021-06-06,10 wk ahead cum death,2021-08-14,36,quantile,0.75,60172.44743824406
New York,2021-06-06,11 wk ahead cum death,2021-08-21,36,quantile,0.75,60901.77089240984
New York,2021-06-06,12 wk ahead cum death,2021-08-28,36,quantile,0.75,61628.915295847735
New York,2021-06-06,13 wk ahead cum death,2021-09-04,36,quantile,0.75,62334.48329987036
New York,2021-06-06,14 wk ahead cum death,2021-09-11,36,quantile,0.75,63019.050118386804
New York,2021-06-06,1 wk ahead inc death,2021-06-12,36,quantile,0.75,278.43514095478895
New York,2021-06-06,2 wk ahead inc death,2021-06-19,36,quantile,0.75,482.57028086654464
New York,2021-06-06,3 wk ahead inc death,2021-06-26,36,quantile,0.75,611.8603132317439
New York,2021-06-06,4 wk ahead inc death,2021-07-03,36,quantile,0.75,693.2971801320891
New York,2021-06-06,5 wk ahead inc death,2021-07-10,36,quantile,0.75,748.1818505462361
New York,2021-06-06,6 wk ahead inc death,2021-07-17,36,quantile,0.75,779.3880714427141
New York,2021-06-06,7 wk ahead inc death,2021-07-24,36,quantile,0.75,787.6204206275652
New York,2021-06-06,8 wk ahead inc death,2021-07-31,36,quantile,0.75,785.7587059985526
New York,2021-06-06,9 wk ahead inc death,2021-08-07,36,quantile,0.75,777.1433844158164
New York,2021-06-06,10 wk ahead inc death,2021-08-14,36,quantile,0.75,762.8001412010562
New York,2021-06-06,11 wk ahead inc death,2021-08-21,36,quantile,0.75,746.3136631487214
New York,2021-06-06,12 wk ahead inc death,2021-08-28,36,quantile,0.75,728.8672905355779
New York,2021-06-06,13 wk ahead inc death,2021-09-04,36,quantile,0.75,710.6623182075491
New York,2021-06-06,14 wk ahead inc death,2021-09-11,36,quantile,0.75,684.2572455565314
New York,2021-06-06,1 wk ahead cum death,2021-06-12,36,quantile,0.8,53713.594246827866
New York,2021-06-06,2 wk ahead cum death,2021-06-19,36,quantile,0.8,54211.80771352046
New York,2021-06-06,3 wk ahead cum death,2021-06-26,36,quantile,0.8,54841.701193931556
New York,2021-06-06,4 wk ahead cum death,2021-07-03,36,quantile,0.8,55554.06778629971
New York,2021-06-06,5 wk ahead cum death,2021-07-10,36,quantile,0.8,56314.34479401197
New York,2021-06-06,6 wk ahead cum death,2021-07-17,36,quantile,0.8,57098.15027309576
New York,2021-06-06,7 wk ahead cum death,2021-07-24,36,quantile,0.8,57895.38375707509
New York,2021-06-06,8 wk ahead cum death,2021-07-31,36,quantile,0.8,58683.03972317824
New York,2021-06-06,9 wk ahead cum death,2021-08-07,36,quantile,0.8,59470.94866330243
New York,2021-06-06,10 wk ahead cum death,2021-08-14,36,quantile,0.8,60268.3516413031
New York,2021-06-06,11 wk ahead cum death,2021-08-21,36,quantile,0.8,61053.35609181251
New York,2021-06-06,12 wk ahead cum death,2021-08-28,36,quantile,0.8,61825.140487894656
New York,2021-06-06,13 wk ahead cum death,2021-09-04,36,quantile,0.8,62576.32561299353
New York,2021-06-06,14 wk ahead cum death,2021-09-11,36,quantile,0.8,63280.575851606445
New York,2021-06-06,1 wk ahead inc death,2021-06-12,36,quantile,0.8,284.5942468278605
New York,2021-06-06,2 wk ahead inc death,2021-06-19,36,quantile,0.8,498.138290828123
New York,2021-06-06,3 wk ahead inc death,2021-06-26,36,quantile,0.8,630.0894344316679
New York,2021-06-06,4 wk ahead inc death,2021-07-03,36,quantile,0.8,712.5590358946342
New York,2021-06-06,5 wk ahead inc death,2021-07-10,36,quantile,0.8,761.6091934983081
New York,2021-06-06,6 wk ahead inc death,2021-07-17,36,quantile,0.8,788.8954418098454
New York,2021-06-06,7 wk ahead inc death,2021-07-24,36,quantile,0.8,804.7685129451437
New York,2021-06-06,8 wk ahead inc death,2021-07-31,36,quantile,0.8,807.1918252556163
New York,2021-06-06,9 wk ahead inc death,2021-08-07,36,quantile,0.8,801.1254317749132
New York,2021-06-06,10 wk ahead inc death,2021-08-14,36,quantile,0.8,788.3998099565579
New York,2021-06-06,11 wk ahead inc death,2021-08-21,36,quantile,0.8,770.2419582989896
New York,2021-06-06,12 wk ahead inc death,2021-08-28,36,quantile,0.8,750.4356924719148
New York,2021-06-06,13 wk ahead inc death,2021-09-04,36,quantile,0.8,733.5529438121623
New York,2021-06-06,14 wk ahead inc death,2021-09-11,36,quantile,0.8,711.0163234736713
New York,2021-06-06,1 wk ahead cum death,2021-06-12,36,quantile,0.85,53726.656203672326
New York,2021-06-06,2 wk ahead cum death,2021-06-19,36,quantile,0.85,54259.86368278941
New York,2021-06-06,3 wk ahead cum death,2021-06-26,36,quantile,0.85,54937.847971011295
New York,2021-06-06,4 wk ahead cum death,2021-07-03,36,quantile,0.85,55709.83751383571
New York,2021-06-06,5 wk ahead cum death,2021-07-10,36,quantile,0.85,56539.513018766884
New York,2021-06-06,6 wk ahead cum death,2021-07-17,36,quantile,0.85,57391.82992859187
New York,2021-06-06,7 wk ahead cum death,2021-07-24,36,quantile,0.85,58251.58786032584
New York,2021-06-06,8 wk ahead cum death,2021-07-31,36,quantile,0.85,59106.47368709831
New York,2021-06-06,9 wk ahead cum death,2021-08-07,36,quantile,0.85,59943.48073561937
New York,2021-06-06,10 wk ahead cum death,2021-08-14,36,quantile,0.85,60747.461426063775
New York,2021-06-06,11 wk ahead cum death,2021-08-21,36,quantile,0.85,61523.88890838068
New York,2021-06-06,12 wk ahead cum death,2021-08-28,36,quantile,0.85,62272.276380021445
New York,2021-06-06,13 wk ahead cum death,2021-09-04,36,quantile,0.85,63016.799767637065
New York,2021-06-06,14 wk ahead cum death,2021-09-11,36,quantile,0.85,63752.10614166358
New York,2021-06-06,1 wk ahead inc death,2021-06-12,36,quantile,0.85,297.65620367232185
New York,2021-06-06,2 wk ahead inc death,2021-06-19,36,quantile,0.85,533.175262514432
New York,2021-06-06,3 wk ahead inc death,2021-06-26,36,quantile,0.85,679.6429292568137
New York,2021-06-06,4 wk ahead inc death,2021-07-03,36,quantile,0.85,772.6600745066141
New York,2021-06-06,5 wk ahead inc death,2021-07-10,36,quantile,0.85,825.6695430403197
New York,2021-06-06,6 wk ahead inc death,2021-07-17,36,quantile,0.85,848.6994766883682
New York,2021-06-06,7 wk ahead inc death,2021-07-24,36,quantile,0.85,851.979701990375
New York,2021-06-06,8 wk ahead inc death,2021-07-31,36,quantile,0.85,848.441444558963
New York,2021-06-06,9 wk ahead inc death,2021-08-07,36,quantile,0.85,839.4602442248273
New York,2021-06-06,10 wk ahead inc death,2021-08-14,36,quantile,0.85,824.7315341855501
New York,2021-06-06,11 wk ahead inc death,2021-08-21,36,quantile,0.85,805.3896880150119
