location,forecast_date,target_end_date,target,type,quantile,value
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.15,4100
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.2,4563
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.25,5078
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.3,5652
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.35,6146
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.4,6684
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.45,7270
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.5,7842
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.55,8602
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.6,9359
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.65,10182
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.7,11080
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.75,12497
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.8,14097
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.85,15903
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.9,17943
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.95,21659
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.975,26149
US,2022-05-08,2022-05-14,1 wk ahead inc death,quantile,0.99,31575
US,2022-05-08,2022-05-21,2 wk ahead inc death,point,,9174
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.01,1823
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.025,2227
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.05,2720
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.1,3324
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.15,3819
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.2,4389
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.25,5044
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.3,5797
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.35,6516
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.4,7326
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.45,8236
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.5,9174
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.55,10414
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.6,11712
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.65,13173
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.7,14817
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.75,17284
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.8,20163
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.85,23525
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.9,27449
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.95,34637
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.975,43714
US,2022-05-08,2022-05-21,2 wk ahead inc death,quantile,0.99,55178
US,2022-05-08,2022-05-28,3 wk ahead inc death,point,,10553
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.01,1432
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.025,1823
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.05,2323
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.1,2959
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.15,3510
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.2,4164
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.25,4940
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.3,5862
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.35,6805
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.4,7901
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.45,9173
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.5,10553
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.55,12369
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.6,14365
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.65,16684
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.7,19380
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.75,23323
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.8,28072
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.85,33789
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.9,40673
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.95,53333
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.975,69939
US,2022-05-08,2022-05-28,3 wk ahead inc death,quantile,0.99,91725
US,2022-05-08,2022-06-04,4 wk ahead inc death,point,,11914
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.01,1112
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.025,1476
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.05,1959
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.1,2601
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.15,3184
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.2,3897
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.25,4771
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.3,5842
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.35,6993
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.4,8372
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.45,10024
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.5,11914
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.55,14372
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.6,17210
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.65,20611
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.7,24686
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.75,30533
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.8,37766
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.85,46716
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.9,57789
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.95,77942
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.975,105127
US,2022-05-08,2022-06-04,4 wk ahead inc death,quantile,0.99,141800
