target,forecast_date,target_end_date,type,quantile,location,value
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.5,25,21248.6398517097
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.55,25,20310.0264579228
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.55,25,20592.5798909263
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.55,25,20918.3902050725
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.55,25,21269.5091429576
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.6,25,20316.8838923106
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.6,25,20610.3176023264
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.6,25,20945.7617295715
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.6,25,21311.3331097442
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.65,25,20324.1524430465
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.65,25,20626.0616333762
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.65,25,20970.3664823305
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.65,25,21340.7409989864
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.7,25,20328.4317811877
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.7,25,20632.445040136
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.7,25,20984.6596527573
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.7,25,21361.1713845925
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.75,25,20329.1249827043
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.75,25,20640.2378972697
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.75,25,20995.9021862764
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.75,25,21379.4853769892
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.8,25,20329.4975624227
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.8,25,20649.8153352927
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.8,25,21016.2841385384
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.8,25,21417.240793355802
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.85,25,20340.2345663153
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.85,25,20681.6531570164
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.85,25,21060.589718983
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.85,25,21473.5479045985
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.9,25,20358.9138767095
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.9,25,20718.2579111903
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.9,25,21126.2866973873
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.9,25,21575.2120605609
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.95,25,20378.0635716568
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.95,25,20774.464100903202
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.95,25,21276.7496460159
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.95,25,21802.8919943397
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.975,25,20412.9443835994
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.975,25,20917.9469759709
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.975,25,21463.6638271586
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.975,25,22018.074330198102
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.99,25,20485.9729533535
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.99,25,21073.6071897146
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.99,25,21685.031656396
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.99,25,22308.9442564828
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.01,26,28773.4827797652
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.01,26,29100.695674215498
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.01,26,29475.9047198045
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.01,26,29788.833260903597
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.025,26,28851.2106683819
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.025,26,29266.4614184129
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.025,26,29705.558036128703
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.025,26,30112.1448247435
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.05,26,28904.7852417648
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.05,26,29397.941380995297
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.05,26,29889.7919686242
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.05,26,30367.547054375802
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.1,26,28963.4660537542
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.1,26,29502.310909005802
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.1,26,30052.0126115441
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.1,26,30569.1934166332
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.15,26,29005.748351671402
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.15,26,29586.1754982071
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.15,26,30176.0136843994
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.15,26,30719.2502538306
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.2,26,29029.691510081
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.2,26,29629.837581702202
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.2,26,30242.4129813293
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.2,26,30811.0686027027
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.25,26,29062.985342052
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.25,26,29683.9066716716
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.25,26,30318.8296678448
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.25,26,30901.236016248902
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.3,26,29072.287016960898
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.3,26,29713.4469468777
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.3,26,30361.0897675691
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.3,26,30971.2648746417
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.35,26,29098.0478575818
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.35,26,29750.3577145091
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.35,26,30422.8085909975
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.35,26,31042.750164591
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.4,26,29102.4736291151
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.4,26,29772.562720925096
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.4,26,30456.4188456227
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.4,26,31089.5644149784
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.45,26,29113.988686755096
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.45,26,29801.4246553972
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.45,26,30488.0606708091
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.45,26,31131.5531106933
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.5,26,29124.3187091956
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.5,26,29826.1140210932
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.5,26,30527.8091229072
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.5,26,31183.2242729065
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.55,26,29133.1748288862
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.55,26,29839.6909309187
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.55,26,30550.146814056203
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.55,26,31209.5003681166
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.6,26,29144.0563675304
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.6,26,29874.4094886087
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.6,26,30596.9900433579
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.6,26,31269.3238827727
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.65,26,29170.038072717598
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.65,26,29908.386736701497
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.65,26,30644.6235247164
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.65,26,31338.582248541803
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.7,26,29198.458483745602
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.7,26,29977.003575903
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.7,26,30740.913512698502
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.7,26,31458.406396192797
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.75,26,29223.9620868714
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.75,26,30027.025216181202
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.75,26,30829.5073945877
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.75,26,31598.441686228998
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.8,26,29272.214131235298
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.8,26,30110.577235829303
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.8,26,30953.7445448
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.8,26,31764.355769117203
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.85,26,29294.3076350137
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.85,26,30172.5025424295
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.85,26,31055.0900967011
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.85,26,31896.1906649906
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.9,26,29335.388273974102
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.9,26,30256.4632939752
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.9,26,31187.417304388196
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.9,26,32058.8963331035
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.95,26,29417.1087838152
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.95,26,30412.378497677797
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.95,26,31377.2148145208
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.95,26,32296.1433208305
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.975,26,29536.812777181498
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.975,26,30660.3996765025
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.975,26,31777.4403082719
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.975,26,32807.627829747595
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.99,26,29871.4637788346
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.99,26,31240.581009357404
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.99,26,32599.3499334424
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.99,26,33871.8103431853
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.01,27,10558.80018513
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.01,27,10673.8261428346
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.01,27,10792.5121726428
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.01,27,10908.94139046
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.025,27,10584.5504818179
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.025,27,10719.266343636
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.025,27,10871.6063579075
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.025,27,11023.5160368252
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.05,27,10603.2134460582
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.05,27,10750.4165855279
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.05,27,10914.907780601501
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.05,27,11076.139973521398
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.1,27,10623.5997618945
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.1,27,10782.5850101161
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.1,27,10960.7973942855
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.1,27,11132.777323517299
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.15,27,10637.0811446104
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.15,27,10811.0813949599
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.15,27,11000.563042330901
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.15,27,11184.0009294673
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.2,27,10642.3290157923
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.2,27,10822.95846873
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.2,27,11018.4241858904
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.2,27,11210.6428741896
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.25,27,10651.4031923884
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.25,27,10838.4708059937
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.25,27,11040.231375232901
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.25,27,11238.8461964199
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.3,27,10655.3771254768
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.3,27,10848.775990223001
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.3,27,11058.0151464088
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.3,27,11259.9226342191
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.35,27,10658.7114541881
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.35,27,10860.2463965864
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.35,27,11072.7373470751
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.35,27,11281.284869591202
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.4,27,10659.3369532195
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.4,27,10866.8725241401
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.4,27,11083.1624659325
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.4,27,11296.0215929718
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.45,27,10664.217708944001
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.45,27,10875.8068435029
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.45,27,11093.895381946999
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.45,27,11309.1920807571
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.5,27,10667.6890816416
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.5,27,10885.0089512761
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.5,27,11109.2971163804
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.5,27,11330.631196145501
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.55,27,10674.224894044499
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.55,27,10896.7498008937
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.55,27,11128.7921615908
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.55,27,11354.8490647171
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.6,27,10680.8608832486
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.6,27,10907.201046222901
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.6,27,11147.6383532442
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.6,27,11381.5568407795
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.65,27,10689.1356365028
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.65,27,10921.304068010699
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.65,27,11167.5304266891
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.65,27,11406.1093553122
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.7,27,10695.8606220867
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.7,27,10937.849256605201
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.7,27,11189.9986058569
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.7,27,11436.179900916899
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.75,27,10705.736945779201
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.75,27,10952.8270544436
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.75,27,11209.599820887199
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.75,27,11461.6019911086
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.8,27,10720.424289624101
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.8,27,10973.9033422751
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.8,27,11238.1554192341
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.8,27,11494.085911973401
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.85,27,10731.5448306522
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.85,27,10997.5456509651
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.85,27,11272.978953529098
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.85,27,11539.2603446813
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.9,27,10754.7323169599
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.9,27,11040.164300948602
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.9,27,11339.7100038415
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.9,27,11629.3735390778
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.95,27,10818.1867062838
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.95,27,11142.8005516561
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.95,27,11478.1398281333
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.95,27,11799.7771173271
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.975,27,10870.4870101589
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.975,27,11248.343068517901
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.975,27,11646.9250685949
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.975,27,12036.888966223201
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.99,27,10922.2201968727
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.99,27,11383.3967054607
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.99,27,11840.313140145301
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.99,27,12292.9446465945
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.01,28,10398.7680573914
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.01,28,10404.9849147432
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.01,28,10414.4849147432
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.01,28,10416.553790968599
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.025,28,10413.1131643897
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.025,28,10427.2752745241
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.025,28,10447.185061898599
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.025,28,10465.8893859549
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.05,28,10417.0661185069
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.05,28,10437.222112354599
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.05,28,10460.3510885377
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.05,28,10483.034499540301
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.1,28,10422.062382411601
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.1,28,10447.9876028613
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.1,28,10474.9263673226
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.1,28,10503.7333630908
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.15,28,10425.0784993395
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.15,28,10452.921336351601
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.15,28,10483.2083601299
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.15,28,10514.2046805582
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.2,28,10427.1453220627
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.2,28,10457.6653042754
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.2,28,10489.4071492374
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.2,28,10522.001805462
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.25,28,10427.9548047947
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.25,28,10459.834519454
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.25,28,10493.2998250081
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.25,28,10528.0230726967
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.3,28,10429.2488832547
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.3,28,10462.7401109237
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.3,28,10497.782566771899
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.3,28,10534.0037503723
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.35,28,10430.1118595512
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.35,28,10465.0860262135
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.35,28,10502.1805606276
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.35,28,10539.8545643407
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.4,28,10430.960091862
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.4,28,10467.2487855677
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.4,28,10505.5503145641
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.4,28,10544.4080131566
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.45,28,10431.7804987725
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.45,28,10469.7674411399
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.45,28,10509.3411846891
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.45,28,10549.0988052238
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.5,28,10433.0781344455
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.5,28,10472.7515227579
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.5,28,10513.8677166653
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.5,28,10555.531295056899
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.55,28,10433.8666616116
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.55,28,10475.352394769301
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.55,28,10517.918958607199
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.55,28,10560.993281459101
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.6,28,10435.8427077708
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.6,28,10480.0251654437
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.6,28,10523.6890897664
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.6,28,10567.649834759599
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.65,28,10438.2565966081
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.65,28,10483.4934614549
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.65,28,10529.369384448
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.65,28,10575.1493633841
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.7,28,10439.7979235912
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.7,28,10486.5603612037
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.7,28,10532.9911065014
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.7,28,10580.3270704577
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.75,28,10440.6369537438
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.75,28,10489.3077431623
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.75,28,10537.4659619662
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.75,28,10586.9587820993
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.8,28,10441.6135723341
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.8,28,10492.3781493641
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.8,28,10541.6853936455
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.8,28,10593.7490201543
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.85,28,10444.568195557
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.85,28,10498.2577230182
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.85,28,10550.727129679599
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.85,28,10605.9974630799
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.9,28,10449.2078133753
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.9,28,10506.9778471838
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.9,28,10562.1748001506
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.9,28,10621.8624760846
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.95,28,10459.8800449515
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.95,28,10523.572591963199
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.95,28,10590.5729995434
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.95,28,10661.9623866145
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.975,28,10473.6272403602
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.975,28,10551.1580301294
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.975,28,10633.2268440503
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.975,28,10714.2526434236
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.99,28,10486.5942052335
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.99,28,10576.0952044966
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.99,28,10683.842301819399
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.99,28,10772.127392939301
1 wk ahead cum death,2021-12-26,2022-01-01,quantile,0.01,29,16104.063621823401
2 wk ahead cum death,2021-12-26,2022-01-08,quantile,0.01,29,16184.925826981498
3 wk ahead cum death,2021-12-26,2022-01-15,quantile,0.01,29,16289.647067779199
4 wk ahead cum death,2021-12-26,2022-01-22,quantile,0.01,29,16397.2970545873
