target,location,forecast_date,target_end_date,type,quantile,value
4 wk ahead cum death,22,2022-01-16,2022-02-12,quantile,0.9,16192.993779960756
1 wk ahead cum death,22,2022-01-16,2022-01-22,quantile,0.95,15302.037029799503
2 wk ahead cum death,22,2022-01-16,2022-01-29,quantile,0.95,15521.924019020658
3 wk ahead cum death,22,2022-01-16,2022-02-05,quantile,0.95,15824.941275262583
4 wk ahead cum death,22,2022-01-16,2022-02-12,quantile,0.95,16363.766101228692
1 wk ahead cum death,22,2022-01-16,2022-01-22,quantile,0.975,15313.495274192053
2 wk ahead cum death,22,2022-01-16,2022-01-29,quantile,0.975,15561.1920772373
3 wk ahead cum death,22,2022-01-16,2022-02-05,quantile,0.975,15922.161762609685
4 wk ahead cum death,22,2022-01-16,2022-02-12,quantile,0.975,16478.377823004907
1 wk ahead cum death,22,2022-01-16,2022-01-22,quantile,0.99,15325.689537234291
2 wk ahead cum death,22,2022-01-16,2022-01-29,quantile,0.99,15616.020265506195
3 wk ahead cum death,22,2022-01-16,2022-02-05,quantile,0.99,16130.200955675526
4 wk ahead cum death,22,2022-01-16,2022-02-12,quantile,0.99,16699.787351191728
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.01,31090.986792917727
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.01,31490.521158389372
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.01,31926.185530608975
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.01,32385.2383366879
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.025,31192.834343368944
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.025,31753.85094555298
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.025,32315.875097003467
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.025,32977.45728010069
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.05,31234.189785403723
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.05,31859.30422148825
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.05,32527.830005408898
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.05,33239.52311941238
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.1,31327.606612714917
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.1,32005.20166235135
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.1,32715.632061711753
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.1,33503.76840296306
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.15,31333.91716711483
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.15,32032.818578198014
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.15,32778.659564333546
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.15,33608.31394157096
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.2,31376.518218576013
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.2,32138.135158515623
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.2,32964.73464319784
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.2,33859.495282421914
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.25,31410.270884834936
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.25,32206.79497492165
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.25,33042.200546123524
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.25,33978.07593802341
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.3,31417.62266004488
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.3,32220.55581249048
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.3,33060.1227615105
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.3,34024.175257289986
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.35,31433.53669666632
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.35,32254.266824979604
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.35,33119.14024899718
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.35,34121.001930782484
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.4,31437.17897437058
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.4,32281.667167451036
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.4,33165.964708093554
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.4,34193.025669667244
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.45,31440.42853002786
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.45,32302.197641719133
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.45,33204.303622540676
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.45,34259.52424827929
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.5,31440.926151061816
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.5,32331.587558506446
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.5,33271.811419486046
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.5,34334.82056104706
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.55,31449.44417313867
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.55,32379.637537120754
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.55,33379.070822777256
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.55,34468.85594471598
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.6,31489.83123092571
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.6,32467.031757035733
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.6,33524.716589766
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.6,34664.6321126065
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.65,31560.857532478272
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.65,32606.49854549107
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.65,33710.26880413084
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.65,34908.51894367911
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.7,31576.413529998485
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.7,32639.966193918182
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.7,33758.60770994775
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.7,34978.1628089654
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.75,31624.900826982495
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.75,32693.30416348362
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.75,33845.56993148643
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.75,35075.227434317254
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.8,31631.836904432676
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.8,32734.119669014828
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.8,33912.305728650215
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.8,35163.84565609384
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.85,31644.366170781013
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.85,32837.121443102165
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.85,34106.60611005926
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.85,35469.97279274122
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.9,31758.63812204756
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.9,32971.39006225287
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.9,34278.08460137196
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.9,35801.70527196108
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.95,31832.846919905758
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.95,33099.40745928668
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.95,34589.40204478181
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.95,36397.288370262235
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.975,31895.439238908286
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.975,33243.2015521535
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.975,34916.020138621585
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.975,36766.052019011935
1 wk ahead cum death,26,2022-01-16,2022-01-22,quantile,0.99,31926.129314330366
2 wk ahead cum death,26,2022-01-16,2022-01-29,quantile,0.99,33333.610146417996
3 wk ahead cum death,26,2022-01-16,2022-02-05,quantile,0.99,35102.53506081071
4 wk ahead cum death,26,2022-01-16,2022-02-12,quantile,0.99,37044.41719920262
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.01,11228.648305291214
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.01,11335.541318428199
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.01,11441.594688064946
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.01,11581.558377242824
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.025,11240.829260026405
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.025,11375.093425390722
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.025,11527.406162048235
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.025,11710.650917816547
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.05,11260.15837348822
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.05,11406.45175620066
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.05,11579.132796404807
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.05,11796.945750867333
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.1,11293.53758534246
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.1,11473.660906996827
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.1,11704.4454362229
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.1,11965.184044536549
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.15,11312.959554534551
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.15,11522.48099205561
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.15,11771.022599157328
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.15,12071.731810728366
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.2,11327.99154615113
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.2,11556.005305464976
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.2,11820.89202755148
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.2,12132.66905541006
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.25,11331.532355134816
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.25,11564.787482922835
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.25,11834.148030791286
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.25,12147.790785573427
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.3,11332.85327536781
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.3,11568.47485281396
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.3,11848.279950510343
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.3,12178.344302428943
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.35,11334.112341522465
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.35,11573.427155819654
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.35,11856.991121664098
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.35,12194.39577884147
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.4,11339.508658427274
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.4,11585.494759178511
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.4,11873.820732722732
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.4,12217.325936361794
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.45,11343.020472375243
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.45,11592.25357263966
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.45,11889.969447280557
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.45,12235.802213016428
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.5,11346.569775549038
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.5,11604.572404562878
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.5,11910.070589673076
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.5,12267.030436846017
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.55,11352.700323588968
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.55,11621.456530997073
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.55,11941.556154828697
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.55,12317.674577940248
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.6,11360.028803246585
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.6,11640.30145708585
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.6,11980.99463423466
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.6,12376.692087151852
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.65,11369.807173840905
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.65,11657.851651751886
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.65,12009.934876315616
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.65,12417.113705917709
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.7,11374.940861733681
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.7,11670.670707469215
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.7,12035.829757966934
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.7,12485.853764820666
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.75,11384.608878945133
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.75,11690.100668242476
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.75,12091.380860675541
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.75,12576.749943580491
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.8,11394.209554641657
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.8,11719.69576557248
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.8,12129.93641280721
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.8,12664.938415247168
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.85,11404.784649366633
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.85,11737.916873890394
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.85,12154.69826199257
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.85,12720.937921192864
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.9,11425.044141313747
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.9,11771.68359173524
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.9,12206.355555042448
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.9,12780.79724622783
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.95,11442.498047535639
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.95,11829.567613049221
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.95,12365.457513691477
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.95,12960.607351215442
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.975,11489.109382385057
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.975,11900.163537203865
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.975,12462.478441371368
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.975,13074.311344436046
1 wk ahead cum death,27,2022-01-16,2022-01-22,quantile,0.99,11512.441843420196
2 wk ahead cum death,27,2022-01-16,2022-01-29,quantile,0.99,11993.400211565953
3 wk ahead cum death,27,2022-01-16,2022-02-05,quantile,0.99,12594.619833982098
4 wk ahead cum death,27,2022-01-16,2022-02-12,quantile,0.99,13225.447697635213
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.01,10687.388124990048
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.01,10750.945509936431
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.01,10835.91827961363
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.01,10933.513991340018
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.025,10699.01089452481
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.025,10784.619411284099
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.025,10886.932265648838
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.025,11006.379580426084
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.05,10700.678315620455
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.05,10800.515429053234
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.05,10912.684619638863
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.05,11051.205424055159
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.1,10709.200373733118
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.1,10820.740207658295
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.1,10964.304001550921
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.1,11131.119603792018
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.15,10717.55324516432
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.15,10843.080588366292
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.15,10995.35684964345
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.15,11186.941782781072
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.2,10720.45249403529
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.2,10855.29237407615
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.2,11016.008017115548
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.2,11225.951405835294
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.25,10723.063571441076
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.25,10866.868792275429
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.25,11034.878692542017
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.25,11253.604033283762
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.3,10731.051609278813
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.3,10880.898369929067
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.3,11054.696502209688
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.3,11296.655878166635
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.35,10731.992643007325
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.35,10883.346380830993
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.35,11063.289419205197
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.35,11311.570427830298
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.4,10735.067687028211
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.4,10889.769469728453
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.4,11073.90938889186
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.4,11324.896205059682
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.45,10739.865944244897
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.45,10897.246132549884
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.45,11087.829465049112
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.45,11344.11931917294
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.5,10743.805332167645
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.5,10902.624569201507
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.5,11099.732233856412
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.5,11362.933844126874
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.55,10750.76367392456
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.55,10912.309238253521
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.55,11118.047703403221
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.55,11388.385537492515
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.6,10757.123647677927
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.6,10922.501925314533
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.6,11133.845233641558
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.6,11413.587740517767
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.65,10766.772961564215
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.65,10940.645281919846
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.65,11160.317029069876
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.65,11450.127495598692
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.7,10771.58012045387
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.7,10953.578173794926
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.7,11190.42092088559
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.7,11487.576628241255
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.75,10777.735965252903
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.75,10967.08744748585
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.75,11212.283297127995
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.75,11535.252575359591
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.8,10778.612324930167
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.8,10969.12494345089
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.8,11222.73621471379
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.8,11576.57495029776
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.85,10779.394707590087
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.85,10974.429346745248
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.85,11236.13245623351
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.85,11600.275152421706
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.9,10781.981912392248
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.9,10985.777885210115
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.9,11256.553650574779
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.9,11734.142430482556
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.95,10789.89212646089
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.95,11026.772948260932
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.95,11326.217332941615
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.95,11864.343519377846
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.975,10808.774491947985
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.975,11055.324764314206
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.975,11474.358190194327
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.975,12017.389044734608
1 wk ahead cum death,28,2022-01-16,2022-01-22,quantile,0.99,10820.771755200265
2 wk ahead cum death,28,2022-01-16,2022-01-29,quantile,0.99,11086.772088589958
3 wk ahead cum death,28,2022-01-16,2022-02-05,quantile,0.99,11605.217204004945
4 wk ahead cum death,28,2022-01-16,2022-02-12,quantile,0.99,12168.484789977301
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.01,16935.510496387244
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.01,17078.748112397858
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.01,17243.674447652782
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.01,17450.24700617123
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.025,16983.07970659955
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.025,17181.407207365846
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.025,17406.599753411396
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.025,17644.970801236326
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.05,17024.012092447934
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.05,17276.369816580103
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.05,17554.215880245556
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.05,17856.92041187807
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.1,17065.732978069427
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.1,17345.040352894503
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.1,17708.480985012786
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.1,18118.525747443753
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.15,17113.529517332667
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.15,17458.1400468281
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.15,17864.55809679869
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.15,18313.991931750694
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.2,17130.326993877716
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.2,17498.836775731783
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.2,17940.78111334557
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.2,18424.23419580618
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.25,17150.728909714613
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.25,17527.514901245213
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.25,17984.66141223027
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.25,18494.1031854459
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.3,17159.042792471075
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.3,17547.5302302328
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.3,18018.896475752175
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.3,18568.269207691734
1 wk ahead cum death,29,2022-01-16,2022-01-22,quantile,0.35,17166.962053197407
2 wk ahead cum death,29,2022-01-16,2022-01-29,quantile,0.35,17566.476989206658
3 wk ahead cum death,29,2022-01-16,2022-02-05,quantile,0.35,18054.935253571293
4 wk ahead cum death,29,2022-01-16,2022-02-12,quantile,0.35,18621.920107491933
