target,forecast_date,target_end_date,type,quantile,location,value
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.975,09,9326.0
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.975,09,9599.942860921225
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.975,09,9848.436739095052
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.975,09,10122.142854817708
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.99,09,9339.129257202148
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.99,09,9648.114974975586
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.99,09,9900.184365844727
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.99,09,10192.29866027832
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.01,10,2298.1428575515747
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.01,10,2312.255093574524
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.01,10,2334.540809571743
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.01,10,2392.2550963759422
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.025,10,2300.021335169746
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.025,10,2321.6713347882765
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.025,10,2356.395824827478
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.025,10,2422.3422502654053
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.05,10,2304.4399978399
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.05,10,2327.5828544378005
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.05,10,2365.5701006446284
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.05,10,2432.1558130774897
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.1,10,2307.57142829895
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.1,10,2332.9899990081785
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.1,10,2373.734898602236
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.1,10,2440.475373303164
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.15,10,2308.399156889607
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.15,10,2340.0182043724158
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.15,10,2389.7324944463576
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.15,10,2461.8039246526564
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.2,10,2309.1428565979004
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.2,10,2342.6642837524414
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.2,10,2398.569046383811
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.2,10,2473.497616177512
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.25,10,2310.7182269939867
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.25,10,2347.5304729351487
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.25,10,2405.2542830281345
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.25,10,2486.2542830281345
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.3,10,2310.7263718289437
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.3,10,2348.440658633143
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.3,10,2408.2978020352425
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.3,10,2491.440658633143
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.35,10,2311.176622311839
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.35,10,2349.505193631419
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.35,10,2415.2404327293607
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.35,10,2510.577167501089
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.4,10,2312.3891108089856
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.4,10,2352.174825912135
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.4,10,2421.851016569967
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.4,10,2519.5653033741664
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.45,10,2314.149478547501
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.45,10,2355.5525404142613
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.45,10,2427.4339398603265
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.45,10,2526.8625115613763
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.5,10,2316.807100847756
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.5,10,2359.94043341815
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.5,10,2432.792238203397
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.5,10,2533.6418626077316
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.55,10,2318.817135450081
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.55,10,2365.2252982482814
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.55,10,2439.377678740483
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.55,10,2544.561774601323
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.6,10,2319.810626406748
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.6,10,2371.2391981077976
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.6,10,2445.810624499399
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.6,10,2553.365182273884
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.65,10,2322.571430206299
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.65,10,2378.250002861023
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.65,10,2453.64944636759
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.65,10,2564.0815900476355
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.7,10,2326.189997356967
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.7,10,2383.2614256559173
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.7,10,2459.30088668245
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.7,10,2570.4106617953917
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.75,10,2326.384953688366
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.75,10,2389.384953688366
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.75,10,2473.5706777106984
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.75,10,2590.2360886918627
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.8,10,2328.158092077356
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.8,10,2399.2295184689574
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.8,10,2483.73111019074
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.8,10,2605.7410160579175
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.85,10,2331.649136263877
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.85,10,2405.6821011170173
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.85,10,2492.5660403237207
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.85,10,2625.3279421791894
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.9,10,2335.4107154499393
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.9,10,2410.1249984394412
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.9,10,2506.0678832661015
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.9,10,2646.4964568745
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.95,10,2348.952381134033
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.95,10,2436.095241546631
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.95,10,2553.3143720165826
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.95,10,2716.277637571828
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.975,10,2355.214132036548
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.975,10,2508.2916826521314
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.975,10,2642.434543064729
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.975,10,2831.2916826521314
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.99,10,2371.3331691196654
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.99,10,2686.3712652296913
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.99,10,2899.8426906040404
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.99,10,3156.0498362949584
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.01,11,1211.2857142955065
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.01,11,1212.6342857390644
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.01,11,1226.4438107842022
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.01,11,1281.3295262688214
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.025,11,1211.928571432829
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.025,11,1214.7476191222668
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.025,11,1233.3904768782004
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.025,11,1288.2761923628195
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.05,11,1212.821428567171
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.05,11,1216.2738095025222
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.05,11,1237.4880960342423
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.05,11,1292.8837013653022
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.1,11,1213.7186813904689
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.1,11,1219.8003140046046
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.1,11,1251.0384098784816
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.1,11,1319.4384009411901
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.15,11,1213.8571429252625
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.15,11,1220.9428572177887
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.15,11,1254.4952370358528
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.15,11,1339.4952348560341
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.2,11,1214.4285714030266
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.2,11,1222.9999997019768
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.2,11,1264.8571438306826
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.2,11,1357.3681285448984
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.25,11,1214.8051948547363
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.25,11,1225.4623376846314
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.25,11,1281.2480544226448
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.25,11,1383.3909148352425
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.3,11,1215.285714149475
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.3,11,1227.2285711288453
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.3,11,1291.5142892292527
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.3,11,1403.1344051411243
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.35,11,1216.3571426868439
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.35,11,1230.7499997615814
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.35,11,1299.5404899755958
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.35,11,1414.8515351963995
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.4,11,1216.5428572654723
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.4,11,1232.8107145786284
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.4,11,1306.7472198912717
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.4,11,1428.1928338966143
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.45,11,1217.3714283943177
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.45,11,1234.7523812294007
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.45,11,1310.1603178099963
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.45,11,1441.8210243420613
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.5,11,1218.0
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.5,11,1237.1047617594402
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.5,11,1318.7137868941802
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.5,11,1455.382787974826
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.55,11,1219.0000002384186
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.55,11,1239.3333337836796
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.55,11,1333.7142831370907
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.55,11,1471.6421439875191
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.6,11,1219.5317459106445
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.6,11,1243.1210308074951
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.6,11,1348.036364953965
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.6,11,1488.6871238219996
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.65,11,1219.7857139110565
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.65,11,1246.6836732115064
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.65,11,1357.5408127989087
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.65,11,1500.6166043473806
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.7,11,1220.6785714626312
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.7,11,1251.5357148647308
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.7,11,1366.8373068546643
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.7,11,1511.749298947398
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.75,11,1221.8857145309448
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.75,11,1255.314284324646
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.75,11,1372.7904756831538
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.75,11,1527.1952121071863
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.8,11,1222.3333331743877
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.8,11,1265.476189772288
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.8,11,1411.3873019975301
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.8,11,1575.1307836874237
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.85,11,1224.0
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.85,11,1534.6363664106889
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.85,11,1727.2077928022904
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.85,11,1893.5212294075247
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.9,11,1228.4404764175415
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.9,11,1550.0811670765734
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.9,11,1827.7906939862955
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.9,11,1996.4889964010295
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.95,11,1229.8571434020996
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.95,11,1556.9999961853027
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.95,11,1873.4990112041605
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.95,11,2075.930973220759
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.975,11,1232.2380956013997
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.975,11,1559.3809483846028
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.975,11,1882.141044441311
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.975,11,2094.630838491255
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.99,11,1336.0476175944011
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.99,11,1663.1904703776042
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.99,11,1989.7072150570223
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.99,11,2244.367076303767
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.01,12,62570.00952275594
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.01,12,62700.7428548056
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.01,12,62858.57958775895
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.01,12,63042.436734975745
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.025,12,62584.7142868042
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.025,12,62727.333330729656
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.025,12,62911.19047381062
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.025,12,63132.39285875935
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.05,12,62589.331632614136
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.05,12,62762.47447967529
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.05,12,62965.29590545382
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.05,12,63263.148288188495
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.1,12,62613.60203933716
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.1,12,62801.65918328421
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.1,12,63055.51633050101
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.1,12,63401.83720479609
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.15,12,62623.2142868042
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.15,12,62825.20714534578
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.15,12,63086.588709096904
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.15,12,63438.51177855827
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.2,12,62627.5714263916
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.2,12,62831.26785665239
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.2,12,63108.6367511605
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.2,12,63470.69901988924
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.25,12,62642.8571472168
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.25,12,62847.38095867823
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.25,12,63136.17914097437
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.25,12,63535.362797444424
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.3,12,62647.4285736084
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.3,12,62856.06121483628
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.3,12,63149.38156297116
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.3,12,63563.90628114052
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.35,12,62648.98809051514
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.35,12,62872.130926586375
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.35,12,63176.26643027846
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.35,12,63592.931276479634
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.4,12,62651.0
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.4,12,62884.242855866105
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.4,12,63200.99794805163
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.4,12,63619.091349828086
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.45,12,62664.39999694824
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.45,12,62907.25712345673
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.45,12,63227.23513554169
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.45,12,63656.42853294632
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.5,12,62675.0
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.5,12,62920.380947779086
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.5,12,63258.746586389985
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.5,12,63701.911404116225
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.55,12,62690.904764811195
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.55,12,62943.03388066
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.55,12,63291.89128610959
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.55,12,63744.556092601284
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.6,12,62708.63428344727
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.6,12,62962.65845786296
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.6,12,63356.801310646166
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.6,12,63822.05233073049
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.65,12,62734.17346954346
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.65,12,63003.235540928006
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.65,12,63418.30878733987
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.65,12,63886.752214962624
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.7,12,62749.1680652394
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.7,12,63026.113046908475
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.7,12,63464.53618251924
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.7,12,63956.3219084307
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.75,12,62749.55221871769
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.75,12,63046.341497049834
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.75,12,63514.906036431545
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.75,12,64011.29889684414
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.8,12,62756.13095537821
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.8,12,63067.177906626435
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.8,12,63711.82724399867
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.8,12,64257.68794651332
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.85,12,62774.06632232666
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.85,12,63093.47700886149
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.85,12,63746.04843208245
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.85,12,64374.33416816643
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.9,12,62850.177847726
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.9,12,63212.08723486321
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.9,12,63872.580743932886
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.9,12,64529.448084020776
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.95,12,63222.714294433594
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.95,12,63656.23609427133
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.95,12,64317.521799837734
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.95,12,65253.33500408954
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.975,12,63222.714294433594
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.975,12,63756.71300724591
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.975,12,64417.99871281232
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.975,12,65407.65807091027
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.99,12,63222.714294433594
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.99,12,63907.82833426334
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.99,12,64569.11403982974
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.99,12,65796.31815883087
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.01,13,31596.0
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.01,13,31755.428565508977
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.01,13,31939.285712725774
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.01,13,32204.14285994257
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.025,13,31604.23809814453
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.025,13,31798.895239868165
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.025,13,31982.75238708496
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.025,13,32276.35357574463
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.05,13,31623.73809814453
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.05,13,31858.80952330999
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.05,13,32108.446376425283
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.05,13,32404.64780159618
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.1,13,31645.399993896484
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.1,13,31902.19943322189
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.1,13,32238.83678483603
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.1,13,32593.979649826262
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.15,13,31671.918365478516
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.15,13,31938.148786980033
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.15,13,32286.05429100572
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.15,13,32653.605719228377
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.2,13,31677.114288330078
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.2,13,31962.92380244215
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.2,13,32324.097802228527
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.2,13,32734.526360578137
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.25,13,31679.26530456543
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.25,13,31972.367345574123
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.25,13,32341.42484137537
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.25,13,32773.13912055017
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.3,13,31693.0357131958
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.3,13,31988.39477746129
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.3,13,32395.52115737564
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.3,13,32843.03544150955
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.35,13,31700.0714263916
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.35,13,32011.16481781006
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.35,13,32425.575807575602
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.35,13,32874.88335834249
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.4,13,31706.428568522137
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.4,13,32021.193864324567
