,date,location,location_name,cases,deaths,hosps
13682,2021-10-29,34,New Jersey,1306,12,83
13683,2021-10-30,34,New Jersey,1230,11,69
13684,2021-10-31,34,New Jersey,1215,0,72
13685,2021-11-01,34,New Jersey,821,8,89
13686,2021-11-02,34,New Jersey,1215,24,69
13687,2021-11-03,34,New Jersey,1298,7,69
13688,2021-11-04,34,New Jersey,1504,0,70
13689,2021-11-05,34,New Jersey,1385,51,92
13690,2021-11-06,34,New Jersey,1403,18,71
13691,2021-11-07,34,New Jersey,926,5,75
13692,2021-11-08,34,New Jersey,852,7,91
13693,2021-11-09,34,New Jersey,1464,27,105
13694,2021-11-10,34,New Jersey,1638,15,101
13695,2021-11-11,34,New Jersey,1823,12,73
13696,2021-11-12,34,New Jersey,1821,6,80
13697,2021-11-13,34,New Jersey,1638,17,97
13698,2021-11-14,34,New Jersey,1701,3,86
13699,2021-11-15,34,New Jersey,1362,5,135
13700,2021-11-16,34,New Jersey,1739,23,105
13701,2021-11-17,34,New Jersey,1948,20,114
13702,2021-11-18,34,New Jersey,2473,10,117
13703,2021-11-19,34,New Jersey,2239,13,107
13704,2021-11-20,34,New Jersey,2199,7,107
13705,2021-11-21,34,New Jersey,1602,4,109
13706,2021-11-22,34,New Jersey,1543,11,140
13707,2021-11-23,34,New Jersey,2640,30,116
13708,2021-11-24,34,New Jersey,2208,12,116
13709,2021-11-25,34,New Jersey,2851,16,125
13710,2021-11-26,34,New Jersey,2144,3,137
13711,2021-11-27,34,New Jersey,1990,9,146
13712,2021-11-28,34,New Jersey,1869,4,159
13713,2021-11-29,34,New Jersey,2241,9,175
13714,2021-11-30,34,New Jersey,3251,42,164
13715,2021-12-01,34,New Jersey,3188,19,152
13716,2021-12-02,34,New Jersey,4462,11,187
13717,2021-12-03,34,New Jersey,4463,14,191
13718,2021-12-04,34,New Jersey,4414,18,179
13719,2021-12-05,34,New Jersey,3496,5,175
13720,2021-12-06,34,New Jersey,2989,8,259
13721,2021-12-07,34,New Jersey,3950,29,226
13722,2021-12-08,34,New Jersey,4258,24,266
13723,2021-12-09,34,New Jersey,5617,8,264
13724,2021-12-10,34,New Jersey,5463,17,245
13725,2021-12-11,34,New Jersey,4596,25,230
13726,2021-12-12,34,New Jersey,3842,8,224
13727,2021-12-13,34,New Jersey,3279,13,246
13728,2021-12-14,34,New Jersey,4397,24,273
13729,2021-12-15,34,New Jersey,4989,30,255
13730,2021-12-16,34,New Jersey,7223,16,285
13731,2021-12-17,34,New Jersey,7397,16,293
13732,2021-12-18,34,New Jersey,7644,33,259
13733,2021-12-19,34,New Jersey,7345,6,273
13734,2021-12-20,34,New Jersey,7095,16,323
13735,2021-12-21,34,New Jersey,8494,32,430
13736,2021-12-22,34,New Jersey,11906,28,413
13737,2021-12-23,34,New Jersey,18122,32,409
13738,2021-12-24,34,New Jersey,18941,26,405
13739,2021-12-25,34,New Jersey,19481,6,429
13740,2021-12-26,34,New Jersey,14159,7,510
13741,2021-12-27,34,New Jersey,9732,8,672
13742,2021-12-28,34,New Jersey,15234,48,702
13743,2021-12-29,34,New Jersey,26473,50,753
13744,2021-12-30,34,New Jersey,35175,33,772
13745,2021-12-31,34,New Jersey,33724,37,773
13746,2022-01-01,34,New Jersey,32391,16,855
13747,2022-01-02,34,New Jersey,26452,3,826
13748,2022-01-03,34,New Jersey,21743,17,911
13749,2022-01-04,34,New Jersey,29614,78,951
13750,2022-01-05,34,New Jersey,37285,58,947
13751,2022-01-06,34,New Jersey,32264,106,955
13752,2022-01-07,34,New Jersey,38461,59,919
13753,2022-01-08,34,New Jersey,32700,70,787
13754,2022-01-09,34,New Jersey,28514,12,759
13755,2022-01-10,34,New Jersey,23058,38,931
13756,2022-01-11,34,New Jersey,25407,140,848
13757,2022-01-12,34,New Jersey,23275,103,797
13758,2022-01-13,34,New Jersey,23672,116,808
13759,2022-01-14,34,New Jersey,23109,106,712
13760,2022-01-15,34,New Jersey,16859,120,565
13761,2022-01-16,34,New Jersey,15445,10,501
13762,2022-01-17,34,New Jersey,8953,30,658
13763,2022-01-18,34,New Jersey,11247,51,694
13764,2022-01-19,34,New Jersey,10914,145,590
13765,2022-01-20,34,New Jersey,12074,161,543
13766,2022-01-21,34,New Jersey,11883,142,500
13767,2022-01-22,34,New Jersey,8924,128,398
13768,2022-01-23,34,New Jersey,9195,13,404
13769,2022-01-24,34,New Jersey,4844,40,492
13770,2022-01-25,34,New Jersey,5722,151,455
13771,2022-01-26,34,New Jersey,7127,143,415
13772,2022-01-27,34,New Jersey,6724,115,376
13773,2022-01-28,34,New Jersey,10118,112,376
13774,2022-01-29,34,New Jersey,5379,71,326
13775,2020-07-14,35,New Mexico,223,3,19
13776,2020-07-15,35,New Mexico,327,6,19
13777,2020-07-16,35,New Mexico,297,5,24
13778,2020-07-17,35,New Mexico,318,3,25
13779,2020-07-18,35,New Mexico,280,4,23
13780,2020-07-19,35,New Mexico,235,2,23
13781,2020-07-20,35,New Mexico,244,7,23
13782,2020-07-21,35,New Mexico,302,10,12
13783,2020-07-22,35,New Mexico,311,3,21
13784,2020-07-23,35,New Mexico,335,5,21
13785,2020-07-24,35,New Mexico,312,5,17
13786,2020-07-25,35,New Mexico,313,6,17
13787,2020-07-26,35,New Mexico,254,7,13
13788,2020-07-27,35,New Mexico,460,5,11
13789,2020-07-28,35,New Mexico,289,7,15
13790,2020-07-29,35,New Mexico,345,6,17
13791,2020-07-30,35,New Mexico,252,3,16
13792,2020-07-31,35,New Mexico,212,7,17
13793,2020-08-01,35,New Mexico,196,9,16
13794,2020-08-02,35,New Mexico,220,3,12
13795,2020-08-03,35,New Mexico,114,1,13
13796,2020-08-04,35,New Mexico,210,3,15
13797,2020-08-05,35,New Mexico,226,9,15
13798,2020-08-06,35,New Mexico,207,2,20
13799,2020-08-07,35,New Mexico,192,6,20
13800,2020-08-08,35,New Mexico,150,6,17
13801,2020-08-09,35,New Mexico,200,4,9
13802,2020-08-10,35,New Mexico,129,5,13
13803,2020-08-11,35,New Mexico,199,3,17
13804,2020-08-12,35,New Mexico,173,2,9
13805,2020-08-13,35,New Mexico,171,2,11
13806,2020-08-14,35,New Mexico,173,6,15
13807,2020-08-15,35,New Mexico,142,8,7
13808,2020-08-16,35,New Mexico,106,3,10
13809,2020-08-17,35,New Mexico,92,4,62
13810,2020-08-18,35,New Mexico,79,5,4
13811,2020-08-19,35,New Mexico,170,6,11
13812,2020-08-20,35,New Mexico,202,5,12
13813,2020-08-21,35,New Mexico,144,5,15
13814,2020-08-22,35,New Mexico,207,4,89
13815,2020-08-23,35,New Mexico,94,2,85
13816,2020-08-24,35,New Mexico,146,4,11
13817,2020-08-25,35,New Mexico,64,3,20
13818,2020-08-26,35,New Mexico,126,3,13
13819,2020-08-27,35,New Mexico,188,9,11
13820,2020-08-28,35,New Mexico,122,3,13
13821,2020-08-29,35,New Mexico,136,2,12
13822,2020-08-30,35,New Mexico,105,1,10
13823,2020-08-31,35,New Mexico,69,9,4
13824,2020-09-01,35,New Mexico,108,8,8
13825,2020-09-02,35,New Mexico,152,3,9
13826,2020-09-03,35,New Mexico,200,1,12
13827,2020-09-04,35,New Mexico,90,3,3
13828,2020-09-05,35,New Mexico,146,6,4
13829,2020-09-06,35,New Mexico,59,3,10
13830,2020-09-07,35,New Mexico,37,4,4
13831,2020-09-08,35,New Mexico,37,0,11
13832,2020-09-09,35,New Mexico,87,6,5
13833,2020-09-10,35,New Mexico,161,3,6
13834,2020-09-11,35,New Mexico,134,2,6
13835,2020-09-12,35,New Mexico,98,3,14
13836,2020-09-13,35,New Mexico,100,2,6
13837,2020-09-14,35,New Mexico,81,0,7
13838,2020-09-15,35,New Mexico,81,7,8
13839,2020-09-16,35,New Mexico,118,2,11
13840,2020-09-17,35,New Mexico,158,4,16
13841,2020-09-18,35,New Mexico,151,5,13
13842,2020-09-19,35,New Mexico,162,6,56
13843,2020-09-20,35,New Mexico,67,2,10
13844,2020-09-21,35,New Mexico,104,2,5
13845,2020-09-22,35,New Mexico,107,3,10
13846,2020-09-23,35,New Mexico,197,3,9
13847,2020-09-24,35,New Mexico,237,2,8
13848,2020-09-25,35,New Mexico,263,6,14
13849,2020-09-26,35,New Mexico,205,5,23
13850,2020-09-27,35,New Mexico,152,0,11
13851,2020-09-28,35,New Mexico,141,3,19
13852,2020-09-29,35,New Mexico,172,2,19
13853,2020-09-30,35,New Mexico,278,2,23
13854,2020-10-01,35,New Mexico,226,5,10
13855,2020-10-02,35,New Mexico,339,5,15
13856,2020-10-03,35,New Mexico,296,3,30
13857,2020-10-04,35,New Mexico,181,2,14
13858,2020-10-05,35,New Mexico,155,2,14
13859,2020-10-06,35,New Mexico,315,0,26
13860,2020-10-07,35,New Mexico,425,2,25
13861,2020-10-08,35,New Mexico,384,3,18
13862,2020-10-09,35,New Mexico,485,3,15
13863,2020-10-10,35,New Mexico,481,5,37
13864,2020-10-11,35,New Mexico,261,4,28
13865,2020-10-12,35,New Mexico,379,4,15
13866,2020-10-13,35,New Mexico,351,3,18
13867,2020-10-14,35,New Mexico,577,3,27
13868,2020-10-15,35,New Mexico,668,1,23
13869,2020-10-16,35,New Mexico,812,6,32
13870,2020-10-17,35,New Mexico,573,1,32
13871,2020-10-18,35,New Mexico,445,5,33
13872,2020-10-19,35,New Mexico,514,1,33
13873,2020-10-20,35,New Mexico,594,7,49
13874,2020-10-21,35,New Mexico,819,8,54
13875,2020-10-22,35,New Mexico,662,3,45
13876,2020-10-23,35,New Mexico,791,7,60
13877,2020-10-24,35,New Mexico,872,5,90
13878,2020-10-25,35,New Mexico,823,2,44
13879,2020-10-26,35,New Mexico,723,9,51
13880,2020-10-27,35,New Mexico,583,4,43
13881,2020-10-28,35,New Mexico,657,11,59
13882,2020-10-29,35,New Mexico,1078,3,58
13883,2020-10-30,35,New Mexico,1005,13,68
13884,2020-10-31,35,New Mexico,581,11,78
13885,2020-11-01,35,New Mexico,742,8,57
13886,2020-11-02,35,New Mexico,872,10,66
13887,2020-11-03,35,New Mexico,1136,9,76
13888,2020-11-04,35,New Mexico,1011,14,98
13889,2020-11-05,35,New Mexico,859,23,78
13890,2020-11-06,35,New Mexico,1284,6,93
13891,2020-11-07,35,New Mexico,1277,16,88
13892,2020-11-08,35,New Mexico,1210,14,75
13893,2020-11-09,35,New Mexico,1408,12,70
13894,2020-11-10,35,New Mexico,1258,14,206
13895,2020-11-11,35,New Mexico,1487,14,88
13896,2020-11-12,35,New Mexico,1742,18,76
13897,2020-11-13,35,New Mexico,1230,22,123
13898,2020-11-14,35,New Mexico,1165,10,123
13899,2020-11-15,35,New Mexico,1030,7,113
13900,2020-11-16,35,New Mexico,1253,21,98
13901,2020-11-17,35,New Mexico,2105,28,121
13902,2020-11-18,35,New Mexico,2892,26,133
13903,2020-11-19,35,New Mexico,3665,12,119
13904,2020-11-20,35,New Mexico,2982,23,157
13905,2020-11-21,35,New Mexico,2342,25,108
13906,2020-11-22,35,New Mexico,2456,33,121
13907,2020-11-23,35,New Mexico,2252,17,119
13908,2020-11-24,35,New Mexico,2099,28,118
13909,2020-11-25,35,New Mexico,1855,23,122
13910,2020-11-26,35,New Mexico,1694,18,106
13911,2020-11-27,35,New Mexico,2056,35,124
13912,2020-11-28,35,New Mexico,2130,23,116
13913,2020-11-29,35,New Mexico,1435,13,127
13914,2020-11-30,35,New Mexico,1678,28,137
13915,2020-12-01,35,New Mexico,2324,21,122
13916,2020-12-02,35,New Mexico,1544,40,155
13917,2020-12-03,35,New Mexico,1899,44,145
13918,2020-12-04,35,New Mexico,2073,33,145
13919,2020-12-05,35,New Mexico,1921,32,138
13920,2020-12-06,35,New Mexico,1232,11,121
13921,2020-12-07,35,New Mexico,1859,7,126
13922,2020-12-08,35,New Mexico,0,0,119
13923,2020-12-09,35,New Mexico,3003,67,123
13924,2020-12-10,35,New Mexico,1781,23,114
13925,2020-12-11,35,New Mexico,1834,43,140
13926,2020-12-12,35,New Mexico,1793,24,147
13927,2020-12-13,35,New Mexico,1442,44,112
13928,2020-12-14,35,New Mexico,1499,21,116
13929,2020-12-15,35,New Mexico,1258,28,131
13930,2020-12-16,35,New Mexico,1800,43,114
13931,2020-12-17,35,New Mexico,1688,54,121
13932,2020-12-18,35,New Mexico,1455,25,138
13933,2020-12-19,35,New Mexico,1430,27,109
13934,2020-12-20,35,New Mexico,1063,16,103
13935,2020-12-21,35,New Mexico,815,9,114
13936,2020-12-22,35,New Mexico,1267,23,105
13937,2020-12-23,35,New Mexico,1167,40,156
13938,2020-12-24,35,New Mexico,1924,29,131
13939,2020-12-25,35,New Mexico,1456,35,136
13940,2020-12-26,35,New Mexico,604,9,145
13941,2020-12-27,35,New Mexico,742,30,111
13942,2020-12-28,35,New Mexico,691,36,123
13943,2020-12-29,35,New Mexico,1216,21,127
13944,2020-12-30,35,New Mexico,1311,33,160
13945,2020-12-31,35,New Mexico,1678,41,105
13946,2021-01-01,35,New Mexico,1278,25,114
13947,2021-01-02,35,New Mexico,1237,32,95
13948,2021-01-03,35,New Mexico,1015,17,101
13949,2021-01-04,35,New Mexico,921,23,120
13950,2021-01-05,35,New Mexico,1184,20,107
13951,2021-01-06,35,New Mexico,1485,47,86
13952,2021-01-07,35,New Mexico,1835,39,104
13953,2021-01-08,35,New Mexico,1637,30,86
13954,2021-01-09,35,New Mexico,1498,22,103
13955,2021-01-10,35,New Mexico,1203,17,119
13956,2021-01-11,35,New Mexico,930,15,92
13957,2021-01-12,35,New Mexico,887,30,106
13958,2021-01-13,35,New Mexico,1145,13,104
13959,2021-01-14,35,New Mexico,1424,29,102
13960,2021-01-15,35,New Mexico,1262,38,108
13961,2021-01-16,35,New Mexico,1088,36,125
13962,2021-01-17,35,New Mexico,744,22,120
13963,2021-01-18,35,New Mexico,626,26,88
13964,2021-01-19,35,New Mexico,691,17,89
13965,2021-01-20,35,New Mexico,881,34,93
13966,2021-01-21,35,New Mexico,988,35,101
13967,2021-01-22,35,New Mexico,908,33,112
13968,2021-01-23,35,New Mexico,848,38,106
13969,2021-01-24,35,New Mexico,626,30,83
13970,2021-01-25,35,New Mexico,491,12,95
13971,2021-01-26,35,New Mexico,600,14,78
13972,2021-01-27,35,New Mexico,751,27,76
13973,2021-01-28,35,New Mexico,672,28,77
13974,2021-01-29,35,New Mexico,1079,22,84
13975,2021-01-30,35,New Mexico,741,17,98
13976,2021-01-31,35,New Mexico,525,18,64
13977,2021-02-01,35,New Mexico,486,12,63
13978,2021-02-02,35,New Mexico,432,15,67
13979,2021-02-03,35,New Mexico,670,28,52
13980,2021-02-04,35,New Mexico,559,17,74
13981,2021-02-05,35,New Mexico,582,23,64
13982,2021-02-06,35,New Mexico,421,8,48
13983,2021-02-07,35,New Mexico,342,13,35
13984,2021-02-08,35,New Mexico,311,13,37
13985,2021-02-09,35,New Mexico,413,18,46
13986,2021-02-10,35,New Mexico,510,31,42
13987,2021-02-11,35,New Mexico,533,18,33
13988,2021-02-12,35,New Mexico,401,23,32
13989,2021-02-13,35,New Mexico,565,14,34
13990,2021-02-14,35,New Mexico,282,13,20
13991,2021-02-15,35,New Mexico,190,9,34
13992,2021-02-16,35,New Mexico,299,12,39
13993,2021-02-17,35,New Mexico,272,12,38
13994,2021-02-18,35,New Mexico,407,18,28
13995,2021-02-19,35,New Mexico,311,19,36
13996,2021-02-20,35,New Mexico,425,11,37
13997,2021-02-21,35,New Mexico,314,14,21
13998,2021-02-22,35,New Mexico,234,11,29
13999,2021-02-23,35,New Mexico,312,9,28
14000,2021-02-24,35,New Mexico,446,14,25
14001,2021-02-25,35,New Mexico,299,13,28
14002,2021-02-26,35,New Mexico,656,14,15
14003,2021-02-27,35,New Mexico,152,15,24
14004,2021-02-28,35,New Mexico,244,16,28
14005,2021-03-01,35,New Mexico,165,13,27
14006,2021-03-02,35,New Mexico,245,11,18
14007,2021-03-03,35,New Mexico,356,13,30
14008,2021-03-04,35,New Mexico,258,16,21
14009,2021-03-05,35,New Mexico,304,18,27
14010,2021-03-06,35,New Mexico,282,9,25
14011,2021-03-07,35,New Mexico,180,12,24
14012,2021-03-08,35,New Mexico,118,3,21
14013,2021-03-09,35,New Mexico,198,19,21
14014,2021-03-10,35,New Mexico,249,9,20
14015,2021-03-11,35,New Mexico,233,6,13
14016,2021-03-12,35,New Mexico,264,4,21
14017,2021-03-13,35,New Mexico,183,1,19
14018,2021-03-14,35,New Mexico,144,2,13
14019,2021-03-15,35,New Mexico,177,1,19
14020,2021-03-16,35,New Mexico,176,7,21
14021,2021-03-17,35,New Mexico,243,12,24
14022,2021-03-18,35,New Mexico,251,5,17
14023,2021-03-19,35,New Mexico,216,5,25
14024,2021-03-20,35,New Mexico,186,7,10
14025,2021-03-21,35,New Mexico,171,0,12
14026,2021-03-22,35,New Mexico,162,3,10
14027,2021-03-23,35,New Mexico,171,11,17
14028,2021-03-24,35,New Mexico,211,6,21
14029,2021-03-25,35,New Mexico,216,7,20
14030,2021-03-26,35,New Mexico,225,7,18
14031,2021-03-27,35,New Mexico,171,2,18
14032,2021-03-28,35,New Mexico,161,0,21
14033,2021-03-29,35,New Mexico,182,0,13
14034,2021-03-30,35,New Mexico,147,7,8
14035,2021-03-31,35,New Mexico,275,5,18
14036,2021-04-01,35,New Mexico,293,5,12
14037,2021-04-02,35,New Mexico,207,7,17
14038,2021-04-03,35,New Mexico,0,0,13
14039,2021-04-04,35,New Mexico,0,0,8
14040,2021-04-05,35,New Mexico,443,4,12
14041,2021-04-06,35,New Mexico,178,8,23
14042,2021-04-07,35,New Mexico,216,2,20
14043,2021-04-08,35,New Mexico,258,11,20
14044,2021-04-09,35,New Mexico,121,2,14
14045,2021-04-10,35,New Mexico,0,0,12
14046,2021-04-11,35,New Mexico,0,0,15
14047,2021-04-12,35,New Mexico,619,3,20
14048,2021-04-13,35,New Mexico,177,9,20
14049,2021-04-14,35,New Mexico,214,8,22
14050,2021-04-15,35,New Mexico,227,1,16
14051,2021-04-16,35,New Mexico,263,4,16
14052,2021-04-17,35,New Mexico,0,0,17
14053,2021-04-18,35,New Mexico,0,0,13
14054,2021-04-19,35,New Mexico,610,6,19
14055,2021-04-20,35,New Mexico,137,3,22
14056,2021-04-21,35,New Mexico,168,10,21
14057,2021-04-22,35,New Mexico,207,3,9
14058,2021-04-23,35,New Mexico,231,1,27
14059,2021-04-24,35,New Mexico,0,0,11
14060,2021-04-25,35,New Mexico,0,0,38
14061,2021-04-26,35,New Mexico,623,3,27
14062,2021-04-27,35,New Mexico,153,12,24
14063,2021-04-28,35,New Mexico,221,12,27
14064,2021-04-29,35,New Mexico,229,7,18
14065,2021-04-30,35,New Mexico,286,9,14
14066,2021-05-01,35,New Mexico,0,0,16
14067,2021-05-02,35,New Mexico,0,0,37
14068,2021-05-03,35,New Mexico,639,6,22
14069,2021-05-04,35,New Mexico,204,10,28
14070,2021-05-05,35,New Mexico,205,2,27
14071,2021-05-06,35,New Mexico,273,4,20
14072,2021-05-07,35,New Mexico,279,9,41
14073,2021-05-08,35,New Mexico,0,0,25
14074,2021-05-09,35,New Mexico,0,0,17
14075,2021-05-10,35,New Mexico,568,8,23
14076,2021-05-11,35,New Mexico,136,2,31
14077,2021-05-12,35,New Mexico,195,3,26
14078,2021-05-13,35,New Mexico,200,1,20
14079,2021-05-14,35,New Mexico,218,1,15
14080,2021-05-15,35,New Mexico,0,0,14
14081,2021-05-16,35,New Mexico,0,0,28
14082,2021-05-17,35,New Mexico,536,3,28
14083,2021-05-18,35,New Mexico,150,2,21
14084,2021-05-19,35,New Mexico,153,4,21
14085,2021-05-20,35,New Mexico,206,4,30
14086,2021-05-21,35,New Mexico,173,5,23
14087,2021-05-22,35,New Mexico,0,0,22
14088,2021-05-23,35,New Mexico,0,0,19
14089,2021-05-24,35,New Mexico,318,114,20
14090,2021-05-25,35,New Mexico,219,0,23
14091,2021-05-26,35,New Mexico,165,9,16
14092,2021-05-27,35,New Mexico,128,5,26
14093,2021-05-28,35,New Mexico,123,4,14
14094,2021-05-29,35,New Mexico,0,0,14
14095,2021-05-30,35,New Mexico,0,0,10
14096,2021-05-31,35,New Mexico,0,0,18
14097,2021-06-01,35,New Mexico,330,1,17
14098,2021-06-02,35,New Mexico,71,4,24
14099,2021-06-03,35,New Mexico,108,5,8
14100,2021-06-04,35,New Mexico,142,7,10
14101,2021-06-05,35,New Mexico,0,0,16
14102,2021-06-06,35,New Mexico,0,0,10
14103,2021-06-07,35,New Mexico,214,6,14
14104,2021-06-08,35,New Mexico,61,1,17
14105,2021-06-09,35,New Mexico,76,5,8
14106,2021-06-10,35,New Mexico,96,3,17
14107,2021-06-11,35,New Mexico,125,2,12
14108,2021-06-12,35,New Mexico,0,0,10
14109,2021-06-13,35,New Mexico,0,0,14
14110,2021-06-14,35,New Mexico,227,5,16
14111,2021-06-15,35,New Mexico,121,0,19
14112,2021-06-16,35,New Mexico,80,3,14
14113,2021-06-17,35,New Mexico,105,5,12
14114,2021-06-18,35,New Mexico,121,6,14
14115,2021-06-19,35,New Mexico,0,0,10
14116,2021-06-20,35,New Mexico,0,0,8
14117,2021-06-21,35,New Mexico,263,10,7
14118,2021-06-22,35,New Mexico,97,4,14
14119,2021-06-23,35,New Mexico,76,2,15
14120,2021-06-24,35,New Mexico,81,2,11
14121,2021-06-25,35,New Mexico,75,1,15
14122,2021-06-26,35,New Mexico,0,0,15
14123,2021-06-27,35,New Mexico,0,0,7
14124,2021-06-28,35,New Mexico,148,1,14
14125,2021-06-29,35,New Mexico,46,2,13
14126,2021-06-30,35,New Mexico,58,2,11
14127,2021-07-01,35,New Mexico,87,3,10
14128,2021-07-02,35,New Mexico,86,1,14
14129,2021-07-03,35,New Mexico,0,0,11
14130,2021-07-04,35,New Mexico,0,0,8
14131,2021-07-05,35,New Mexico,0,0,21
14132,2021-07-06,35,New Mexico,200,2,9
14133,2021-07-07,35,New Mexico,81,1,20
14134,2021-07-08,35,New Mexico,132,6,20
14135,2021-07-09,35,New Mexico,124,1,17
14136,2021-07-10,35,New Mexico,0,0,9
14137,2021-07-11,35,New Mexico,0,0,8
14138,2021-07-12,35,New Mexico,299,4,18
14139,2021-07-13,35,New Mexico,115,1,13
14140,2021-07-14,35,New Mexico,180,3,13
14141,2021-07-15,35,New Mexico,156,10,13
14142,2021-07-16,35,New Mexico,187,7,14
14143,2021-07-17,35,New Mexico,0,0,20
14144,2021-07-18,35,New Mexico,0,0,16
14145,2021-07-19,35,New Mexico,377,4,20
14146,2021-07-20,35,New Mexico,135,4,14
14147,2021-07-21,35,New Mexico,271,5,23
14148,2021-07-22,35,New Mexico,271,2,24
14149,2021-07-23,35,New Mexico,244,3,18
14150,2021-07-24,35,New Mexico,0,0,18
14151,2021-07-25,35,New Mexico,0,0,25
14152,2021-07-26,35,New Mexico,631,3,24
14153,2021-07-27,35,New Mexico,238,2,33
14154,2021-07-28,35,New Mexico,328,5,21
14155,2021-07-29,35,New Mexico,401,1,22
14156,2021-07-30,35,New Mexico,331,2,24
14157,2021-07-31,35,New Mexico,0,0,33
14158,2021-08-01,35,New Mexico,0,0,28
14159,2021-08-02,35,New Mexico,1076,4,31
14160,2021-08-03,35,New Mexico,478,1,29
14161,2021-08-04,35,New Mexico,607,1,43
14162,2021-08-05,35,New Mexico,670,3,29
14163,2021-08-06,35,New Mexico,546,6,39
14164,2021-08-07,35,New Mexico,0,0,40
14165,2021-08-08,35,New Mexico,0,0,39
14166,2021-08-09,35,New Mexico,1305,0,37
14167,2021-08-10,35,New Mexico,683,5,54
14168,2021-08-11,35,New Mexico,713,7,37
14169,2021-08-12,35,New Mexico,1279,4,55
14170,2021-08-13,35,New Mexico,796,5,47
14171,2021-08-14,35,New Mexico,0,0,49
14172,2021-08-15,35,New Mexico,0,0,55
14173,2021-08-16,35,New Mexico,1771,5,65
14174,2021-08-17,35,New Mexico,746,4,56
14175,2021-08-18,35,New Mexico,874,4,52
14176,2021-08-19,35,New Mexico,967,4,48
14177,2021-08-20,35,New Mexico,869,9,58
14178,2021-08-21,35,New Mexico,0,0,55
14179,2021-08-22,35,New Mexico,0,0,69
14180,2021-08-23,35,New Mexico,2198,9,63
14181,2021-08-24,35,New Mexico,874,2,58
14182,2021-08-25,35,New Mexico,768,5,57
14183,2021-08-26,35,New Mexico,922,9,85
14184,2021-08-27,35,New Mexico,951,8,64
14185,2021-08-28,35,New Mexico,0,0,57
14186,2021-08-29,35,New Mexico,0,0,64
14187,2021-08-30,35,New Mexico,2276,7,61
14188,2021-08-31,35,New Mexico,829,6,69
14189,2021-09-01,35,New Mexico,873,11,73
14190,2021-09-02,35,New Mexico,988,15,63
14191,2021-09-03,35,New Mexico,915,8,72
14192,2021-09-04,35,New Mexico,0,0,66
14193,2021-09-05,35,New Mexico,0,0,48
14194,2021-09-06,35,New Mexico,0,0,44
14195,2021-09-07,35,New Mexico,2499,10,54
14196,2021-09-08,35,New Mexico,541,15,57
14197,2021-09-09,35,New Mexico,576,8,62
14198,2021-09-10,35,New Mexico,880,20,55
14199,2021-09-11,35,New Mexico,0,0,59
14200,2021-09-12,35,New Mexico,0,0,52
14201,2021-09-13,35,New Mexico,1777,14,62
14202,2021-09-14,35,New Mexico,736,12,62
14203,2021-09-15,35,New Mexico,686,18,55
14204,2021-09-16,35,New Mexico,877,13,51
14205,2021-09-17,35,New Mexico,758,13,57
14206,2021-09-18,35,New Mexico,0,0,34
14207,2021-09-19,35,New Mexico,0,0,44
14208,2021-09-20,35,New Mexico,1509,14,55
14209,2021-09-21,35,New Mexico,410,11,41
14210,2021-09-22,35,New Mexico,714,19,43
14211,2021-09-23,35,New Mexico,722,16,45
14212,2021-09-24,35,New Mexico,713,14,50
14213,2021-09-25,35,New Mexico,0,0,33
14214,2021-09-26,35,New Mexico,0,0,44
14215,2021-09-27,35,New Mexico,1986,15,39
14216,2021-09-28,35,New Mexico,610,12,59
14217,2021-09-29,35,New Mexico,633,12,56
14218,2021-09-30,35,New Mexico,1007,13,56
14219,2021-10-01,35,New Mexico,791,11,57
14220,2021-10-02,35,New Mexico,0,0,30
14221,2021-10-03,35,New Mexico,0,0,41
14222,2021-10-04,35,New Mexico,1762,11,49
14223,2021-10-05,35,New Mexico,539,7,80
14224,2021-10-06,35,New Mexico,831,10,69
14225,2021-10-07,35,New Mexico,1023,14,53
14226,2021-10-08,35,New Mexico,973,15,36
14227,2021-10-09,35,New Mexico,0,0,36
14228,2021-10-10,35,New Mexico,0,0,35
14229,2021-10-11,35,New Mexico,0,0,58
14230,2021-10-12,35,New Mexico,2427,16,55
14231,2021-10-13,35,New Mexico,708,14,53
14232,2021-10-14,35,New Mexico,876,20,67
14233,2021-10-15,35,New Mexico,801,11,41
14234,2021-10-16,35,New Mexico,0,0,35
14235,2021-10-17,35,New Mexico,0,0,47
14236,2021-10-18,35,New Mexico,1877,12,63
14237,2021-10-19,35,New Mexico,516,10,59
14238,2021-10-20,35,New Mexico,629,14,42
14239,2021-10-21,35,New Mexico,1132,7,77
14240,2021-10-22,35,New Mexico,982,14,69
14241,2021-10-23,35,New Mexico,0,0,72
14242,2021-10-24,35,New Mexico,0,0,50
14243,2021-10-25,35,New Mexico,2321,15,82
14244,2021-10-26,35,New Mexico,686,10,73
14245,2021-10-27,35,New Mexico,957,15,64
14246,2021-10-28,35,New Mexico,1300,12,67
14247,2021-10-29,35,New Mexico,1054,10,65
14248,2021-10-30,35,New Mexico,0,0,64
14249,2021-10-31,35,New Mexico,0,0,63
14250,2021-11-01,35,New Mexico,2626,12,68
14251,2021-11-02,35,New Mexico,674,12,70
14252,2021-11-03,35,New Mexico,1161,12,68
14253,2021-11-04,35,New Mexico,1612,16,61
14254,2021-11-05,35,New Mexico,1460,12,68
14255,2021-11-06,35,New Mexico,0,0,62
