location,location_name,date,orig_obs,issue_date,real_diff,relative_diff
18,Indiana,2021-01-23,406,2021-02-14,10,0.024630541871921183
18,Indiana,2021-01-30,274,2021-02-14,38,0.1386861313868613
18,Indiana,2021-02-06,1785,2021-02-14,-1295,-0.7254901960784313
US,US,2020-03-21,408,2021-02-14,9,0.022058823529411766
US,US,2020-03-28,2432,2021-02-14,13,0.005345394736842105
US,US,2020-04-04,8091,2021-02-14,63,0.00778642936596218
US,US,2020-04-11,14610,2021-02-14,11,7.529089664613279e-4
US,US,2020-04-18,15047,2021-02-14,44,0.002924170931082608
US,US,2020-04-25,15422,2021-02-14,77,0.004992867332382311
US,US,2020-05-02,13553,2021-02-14,-136,-0.010034678668929388
US,US,2020-05-09,12278,2021-02-14,8,6.515719172503665e-4
US,US,2020-05-16,9994,2021-02-14,18,0.0018010806483890335
US,US,2020-05-23,8554,2021-02-14,9,0.0010521393500116905
US,US,2020-05-30,6614,2021-02-14,-12,-0.0018143332325370426
US,US,2020-06-06,6118,2021-02-14,-32,-0.005230467473030402
US,US,2020-06-13,5214,2021-02-14,-13,-0.002493287303413886
US,US,2020-06-20,4220,2021-02-14,-12,-0.002843601895734597
US,US,2020-06-27,3965,2021-02-14,-67,-0.016897856242118536
US,US,2020-07-04,3700,2021-02-14,-3,-8.108108108108108e-4
US,US,2020-07-11,5253,2021-02-14,16,0.0030458785455929945
US,US,2020-07-18,5539,2021-02-14,4,7.221520129987362e-4
US,US,2020-07-25,6485,2021-02-14,-42,-0.006476484194294526
US,US,2020-08-01,8019,2021-02-14,-12,-0.0014964459408903852
US,US,2020-08-08,7271,2021-02-14,11,0.0015128593040847202
US,US,2020-08-15,7060,2021-02-14,1,1.4164305949008498e-4
US,US,2020-08-22,6801,2021-02-14,4,5.881488016468167e-4
US,US,2020-08-29,6315,2021-02-14,8,0.001266825019794141
US,US,2020-09-05,5869,2021-02-14,-3,-5.111603339580849e-4
US,US,2020-09-12,5141,2021-02-14,8,0.0015561174868702586
US,US,2020-09-19,5574,2021-02-14,20,0.003588087549336204
US,US,2020-09-26,5381,2021-02-14,25,0.004645976584278015
US,US,2020-10-03,4904,2021-02-14,34,0.006933115823817292
US,US,2020-10-10,4992,2021-02-14,16,0.003205128205128205
US,US,2020-10-17,5034,2021-02-14,61,0.012117600317838697
US,US,2020-10-24,5757,2021-02-14,15,0.0026055237102657635
US,US,2020-10-31,5747,2021-02-14,51,0.00887419523229511
US,US,2020-11-07,6973,2021-02-14,72,0.010325541373870643
US,US,2020-11-14,7609,2021-02-14,61,0.008016822184255487
US,US,2020-11-21,10300,2021-02-14,156,0.015145631067961166
US,US,2020-11-28,10126,2021-02-14,165,0.016294686944499308
US,US,2020-12-05,15051,2021-02-14,89,0.005913228356919806
US,US,2020-12-12,16679,2021-02-14,158,0.009472989987409317
US,US,2020-12-19,18224,2021-02-14,122,0.006694468832309043
US,US,2020-12-26,15693,2021-02-14,166,0.010577964697635889
US,US,2021-01-02,18238,2021-02-14,63,0.0034543261322513433
US,US,2021-01-09,22217,2021-02-14,-22,-9.90232704685601e-4
US,US,2021-01-16,23347,2021-02-14,123,0.005268342827772305
US,US,2021-01-23,21599,2021-02-14,39,0.0018056391499606463
US,US,2021-01-30,22054,2021-02-14,39,0.0017683866872222726
US,US,2021-02-06,22639,2021-02-14,-1389,-0.061354300101594594
10,Delaware,2020-04-04,2,2021-02-21,15,7.5
10,Delaware,2020-04-11,38,2021-02-21,-11,-0.2894736842105263
10,Delaware,2020-04-18,47,2021-02-21,-4,-0.0851063829787234
10,Delaware,2020-05-16,84,2021-02-21,-1,-0.011904761904761904
10,Delaware,2020-05-30,52,2021-02-21,1,0.019230769230769232
10,Delaware,2020-07-11,16,2021-02-21,-9,-0.5625
10,Delaware,2020-07-25,12,2021-02-21,-1,-0.08333333333333333
10,Delaware,2020-08-01,-4,2021-02-21,10,2.5
10,Delaware,2020-10-17,14,2021-02-21,1,0.07142857142857142
10,Delaware,2020-10-24,22,2021-02-21,1,0.045454545454545456
10,Delaware,2020-10-31,23,2021-02-21,3,0.13043478260869565
10,Delaware,2020-11-07,16,2021-02-21,1,0.0625
10,Delaware,2020-11-21,18,2021-02-21,2,0.1111111111111111
10,Delaware,2020-11-28,26,2021-02-21,1,0.038461538461538464
10,Delaware,2020-12-05,23,2021-02-21,6,0.2608695652173913
10,Delaware,2020-12-12,41,2021-02-21,4,0.0975609756097561
10,Delaware,2020-12-19,51,2021-02-21,14,0.27450980392156865
10,Delaware,2020-12-26,56,2021-02-21,9,0.16071428571428573
10,Delaware,2021-01-02,49,2021-02-21,6,0.12244897959183673
10,Delaware,2021-01-09,46,2021-02-21,10,0.21739130434782608
10,Delaware,2021-01-16,46,2021-02-21,14,0.30434782608695654
10,Delaware,2021-01-23,49,2021-02-21,17,0.3469387755102041
10,Delaware,2021-01-30,46,2021-02-21,1,0.021739130434782608
10,Delaware,2021-02-06,27,2021-02-21,1,0.037037037037037035
10,Delaware,2021-02-13,44,2021-02-21,-17,-0.38636363636363635
39,Ohio,2020-04-04,77,2021-02-21,74,0.961038961038961
39,Ohio,2020-04-11,145,2021-02-21,36,0.2482758620689655
39,Ohio,2020-04-18,204,2021-02-21,82,0.4019607843137255
39,Ohio,2020-04-25,260,2021-02-21,49,0.18846153846153846
39,Ohio,2020-05-02,311,2021-02-21,29,0.0932475884244373
39,Ohio,2020-05-09,309,2021-02-21,-8,-0.025889967637540454
39,Ohio,2020-05-16,279,2021-02-21,6,0.021505376344086023
39,Ohio,2020-05-23,346,2021-02-21,-63,-0.18208092485549132
39,Ohio,2020-05-30,193,2021-02-21,-10,-0.05181347150259067
39,Ohio,2020-06-06,223,2021-02-21,-36,-0.16143497757847533
39,Ohio,2020-06-13,184,2021-02-21,-50,-0.2717391304347826
39,Ohio,2020-06-20,141,2021-02-21,-26,-0.18439716312056736
39,Ohio,2020-06-27,107,2021-02-21,3,0.028037383177570093
39,Ohio,2020-07-04,103,2021-02-21,8,0.07766990291262135
39,Ohio,2020-07-11,129,2021-02-21,1,0.007751937984496124
39,Ohio,2020-07-18,96,2021-02-21,33,0.34375
39,Ohio,2020-07-25,165,2021-02-21,21,0.12727272727272726
39,Ohio,2020-08-01,218,2021-02-21,-27,-0.12385321100917432
39,Ohio,2020-08-08,153,2021-02-21,14,0.0915032679738562
39,Ohio,2020-08-15,156,2021-02-21,31,0.1987179487179487
39,Ohio,2020-08-22,151,2021-02-21,38,0.25165562913907286
39,Ohio,2020-08-29,151,2021-02-21,31,0.2052980132450331
39,Ohio,2020-09-05,130,2021-02-21,40,0.3076923076923077
39,Ohio,2020-09-12,155,2021-02-21,-1,-0.0064516129032258064
39,Ohio,2020-09-19,201,2021-02-21,-69,-0.34328358208955223
39,Ohio,2020-09-26,128,2021-02-21,18,0.140625
39,Ohio,2020-10-03,185,2021-02-21,-50,-0.2702702702702703
39,Ohio,2020-10-10,72,2021-02-21,92,1.2777777777777777
39,Ohio,2020-10-17,70,2021-02-21,120,1.7142857142857142
39,Ohio,2020-10-24,139,2021-02-21,103,0.7410071942446043
39,Ohio,2020-10-31,95,2021-02-21,194,2.042105263157895
39,Ohio,2020-11-07,205,2021-02-21,201,0.9804878048780488
39,Ohio,2020-11-14,208,2021-02-21,308,1.4807692307692308
39,Ohio,2020-11-21,270,2021-02-21,436,1.614814814814815
39,Ohio,2020-11-28,394,2021-02-21,553,1.4035532994923858
39,Ohio,2020-12-05,568,2021-02-21,616,1.0845070422535212
39,Ohio,2020-12-12,531,2021-02-21,787,1.4821092278719397
39,Ohio,2020-12-19,554,2021-02-21,812,1.4657039711191335
39,Ohio,2020-12-26,445,2021-02-21,777,1.746067415730337
39,Ohio,2021-01-02,541,2021-02-21,553,1.022181146025878
39,Ohio,2021-01-09,582,2021-02-21,25,0.0429553264604811
39,Ohio,2021-01-16,536,2021-02-21,-111,-0.20708955223880596
39,Ohio,2021-01-23,545,2021-02-21,-222,-0.4073394495412844
39,Ohio,2021-01-30,441,2021-02-21,-155,-0.35147392290249435
39,Ohio,2021-02-06,531,2021-02-21,-317,-0.5969868173258004
39,Ohio,2021-02-13,4688,2021-02-21,-4573,-0.9754692832764505
US,US,2020-04-04,8154,2021-02-21,89,0.010914888398332106
US,US,2020-04-11,14621,2021-02-21,25,0.001709869365980439
US,US,2020-04-18,15091,2021-02-21,78,0.005168643562388178
US,US,2020-04-25,15499,2021-02-21,49,0.003161494289954191
US,US,2020-05-02,13417,2021-02-21,29,0.0021614369829321013
US,US,2020-05-09,12286,2021-02-21,-8,-6.511476477291225e-4
US,US,2020-05-16,10012,2021-02-21,5,4.994007191370355e-4
US,US,2020-05-23,8563,2021-02-21,-63,-0.007357234614037137
US,US,2020-05-30,6602,2021-02-21,-9,-0.0013632232656770676
US,US,2020-06-06,6086,2021-02-21,-36,-0.005915215248110417
US,US,2020-06-13,5201,2021-02-21,-50,-0.009613535858488752
US,US,2020-06-20,4208,2021-02-21,-26,-0.006178707224334601
US,US,2020-06-27,3898,2021-02-21,3,7.696254489481786e-4
US,US,2020-07-04,3697,2021-02-21,8,0.0021639166892074655
US,US,2020-07-11,5269,2021-02-21,-8,-0.0015183146707155057
US,US,2020-07-18,5543,2021-02-21,33,0.005953454807865776
US,US,2020-07-25,6443,2021-02-21,20,0.0031041440322830977
US,US,2020-08-01,8007,2021-02-21,-17,-0.0021231422505307855
US,US,2020-08-08,7282,2021-02-21,14,0.0019225487503433123
US,US,2020-08-15,7061,2021-02-21,31,0.004390312986829061
US,US,2020-08-22,6805,2021-02-21,38,0.0055841293166789124
US,US,2020-08-29,6323,2021-02-21,31,0.004902736043017555
US,US,2020-09-05,5866,2021-02-21,40,0.006818956699624957
US,US,2020-09-12,5149,2021-02-21,-1,-1.942124684404739e-4
US,US,2020-09-19,5594,2021-02-21,-69,-0.012334644261708974
US,US,2020-09-26,5406,2021-02-21,18,0.003329633740288568
US,US,2020-10-03,4938,2021-02-21,-50,-0.01012555690562981
US,US,2020-10-10,5008,2021-02-21,92,0.018370607028753993
US,US,2020-10-17,5095,2021-02-21,121,0.023748773307163885
US,US,2020-10-24,5772,2021-02-21,104,0.018018018018018018
US,US,2020-10-31,5798,2021-02-21,197,0.03397723352880304
US,US,2020-11-07,7045,2021-02-21,202,0.028672817601135558
US,US,2020-11-14,7670,2021-02-21,308,0.04015645371577575
US,US,2020-11-21,10456,2021-02-21,438,0.04188982402448355
US,US,2020-11-28,10291,2021-02-21,554,0.053833446701000875
US,US,2020-12-05,15140,2021-02-21,622,0.04108322324966975
US,US,2020-12-12,16837,2021-02-21,791,0.04697986577181208
US,US,2020-12-19,18346,2021-02-21,826,0.04502343835168429
US,US,2020-12-26,15859,2021-02-21,786,0.049561763036761464
US,US,2021-01-02,18301,2021-02-21,559,0.030544778973826566
US,US,2021-01-09,22195,2021-02-21,35,0.0015769317413831944
US,US,2021-01-16,23470,2021-02-21,-97,-0.004132935662547934
US,US,2021-01-23,21638,2021-02-21,-205,-0.009474073389407523
US,US,2021-01-30,22093,2021-02-21,-154,-0.006970533653193319
US,US,2021-02-06,21250,2021-02-21,-316,-0.014870588235294118
US,US,2021-02-13,22043,2021-02-21,-4590,-0.2082293698679853
44,Rhode Island,2020-03-28,1,2021-02-28,2,2
44,Rhode Island,2020-04-04,19,2021-02-28,5,0.2631578947368421
44,Rhode Island,2020-04-11,42,2021-02-28,12,0.2857142857142857
44,Rhode Island,2020-04-18,71,2021-02-28,22,0.30985915492957744
44,Rhode Island,2020-04-25,81,2021-02-28,20,0.24691358024691357
44,Rhode Island,2020-05-02,161,2021-02-28,-35,-0.21739130434782608
44,Rhode Island,2020-05-09,104,2021-02-28,30,0.28846153846153844
44,Rhode Island,2020-05-16,68,2021-02-28,40,0.5882352941176471
44,Rhode Island,2020-05-23,71,2021-02-28,34,0.4788732394366197
44,Rhode Island,2020-05-30,92,2021-02-28,-17,-0.18478260869565216
44,Rhode Island,2020-06-06,161,2021-02-28,-103,-0.639751552795031
44,Rhode Island,2020-06-13,11,2021-02-28,13,1.1818181818181819
44,Rhode Island,2020-06-20,25,2021-02-28,11,0.44
44,Rhode Island,2020-06-27,19,2021-02-28,4,0.21052631578947367
44,Rhode Island,2020-07-04,53,2021-02-28,-32,-0.6037735849056604
44,Rhode Island,2020-07-11,7,2021-02-28,7,1
44,Rhode Island,2020-07-18,4,2021-02-28,8,2
44,Rhode Island,2020-07-25,11,2021-02-28,-2,-0.18181818181818182
44,Rhode Island,2020-08-01,18,2021-02-28,-12,-0.6666666666666666
44,Rhode Island,2020-08-08,5,2021-02-28,5,1
44,Rhode Island,2020-08-15,2,2021-02-28,6,3
44,Rhode Island,2020-08-22,11,2021-02-28,9,0.8181818181818182
44,Rhode Island,2020-08-29,8,2021-02-28,2,0.25
44,Rhode Island,2020-09-05,23,2021-02-28,-11,-0.4782608695652174
44,Rhode Island,2020-09-12,2,2021-02-28,7,3.5
44,Rhode Island,2020-09-19,17,2021-02-28,-2,-0.11764705882352941
44,Rhode Island,2020-09-26,19,2021-02-28,-9,-0.47368421052631576
44,Rhode Island,2020-10-03,11,2021-02-28,-1,-0.09090909090909091
44,Rhode Island,2020-10-10,12,2021-02-28,5,0.4166666666666667
44,Rhode Island,2020-10-17,22,2021-02-28,4,0.18181818181818182
44,Rhode Island,2020-10-24,25,2021-02-28,-8,-0.32
44,Rhode Island,2020-10-31,24,2021-02-28,1,0.041666666666666664
44,Rhode Island,2020-11-07,23,2021-02-28,2,0.08695652173913043
44,Rhode Island,2020-11-14,30,2021-02-28,12,0.4
44,Rhode Island,2020-11-21,40,2021-02-28,8,0.2
44,Rhode Island,2020-11-28,52,2021-02-28,16,0.3076923076923077
44,Rhode Island,2020-12-05,67,2021-02-28,16,0.23880597014925373
44,Rhode Island,2020-12-12,96,2021-02-28,44,0.4583333333333333
44,Rhode Island,2020-12-19,116,2021-02-28,16,0.13793103448275862
44,Rhode Island,2020-12-26,79,2021-02-28,23,0.2911392405063291
44,Rhode Island,2021-01-02,73,2021-02-28,28,0.3835616438356164
44,Rhode Island,2021-01-09,139,2021-02-28,-34,-0.2446043165467626
44,Rhode Island,2021-01-16,89,2021-02-28,10,0.11235955056179775
44,Rhode Island,2021-01-23,78,2021-02-28,17,0.21794871794871795
44,Rhode Island,2021-01-30,71,2021-02-28,6,0.08450704225352113
44,Rhode Island,2021-02-06,58,2021-02-28,9,0.15517241379310345
44,Rhode Island,2021-02-13,78,2021-02-28,-19,-0.24358974358974358
44,Rhode Island,2021-02-20,86,2021-02-28,-60,-0.6976744186046512
US,US,2020-03-28,2445,2021-02-28,2,8.179959100204499e-4
US,US,2020-04-04,8243,2021-02-28,5,6.065752759917505e-4
US,US,2020-04-11,14646,2021-02-28,12,8.193363375665711e-4
US,US,2020-04-18,15169,2021-02-28,22,0.0014503263234227702
US,US,2020-04-25,15548,2021-02-28,20,0.0012863390789812194
US,US,2020-05-02,13446,2021-02-28,-35,-0.0026030046110367393
US,US,2020-05-09,12278,2021-02-28,30,0.0024433946896888744
US,US,2020-05-16,10017,2021-02-28,40,0.003993211540381352
US,US,2020-05-23,8500,2021-02-28,34,0.004
US,US,2020-05-30,6593,2021-02-28,-17,-0.002578492340360989
US,US,2020-06-06,6050,2021-02-28,-103,-0.017024793388429754
US,US,2020-06-13,5151,2021-02-28,13,0.0025237817899437004
US,US,2020-06-20,4182,2021-02-28,11,0.0026303204208512673
US,US,2020-06-27,3901,2021-02-28,4,0.0010253781081773904
US,US,2020-07-04,3705,2021-02-28,-32,-0.00863697705802969
US,US,2020-07-11,5261,2021-02-28,7,0.0013305455236647026
US,US,2020-07-18,5576,2021-02-28,8,0.0014347202295552368
US,US,2020-07-25,6463,2021-02-28,-2,-3.0945381401825775e-4
US,US,2020-08-01,7990,2021-02-28,-12,-0.001501877346683354
US,US,2020-08-08,7296,2021-02-28,5,6.853070175438596e-4
US,US,2020-08-15,7092,2021-02-28,6,8.460236886632825e-4
US,US,2020-08-22,6843,2021-02-28,9,0.00131521262604121
US,US,2020-08-29,6354,2021-02-28,2,3.147623544224111e-4
US,US,2020-09-05,5906,2021-02-28,-11,-0.0018625126989502202
US,US,2020-09-12,5148,2021-02-28,7,0.0013597513597513598
US,US,2020-09-19,5525,2021-02-28,-2,-3.6199095022624434e-4
US,US,2020-09-26,5424,2021-02-28,-9,-0.00165929203539823
US,US,2020-10-03,4888,2021-02-28,-1,-2.0458265139116204e-4
US,US,2020-10-10,5100,2021-02-28,5,9.80392156862745e-4
US,US,2020-10-17,5216,2021-02-28,4,7.668711656441718e-4
US,US,2020-10-24,5876,2021-02-28,-8,-0.0013614703880190605
US,US,2020-10-31,5995,2021-02-28,1,1.6680567139282736e-4
US,US,2020-11-07,7247,2021-02-28,2,2.7597626604112044e-4
US,US,2020-11-14,7978,2021-02-28,12,0.0015041363750313362
US,US,2020-11-21,10894,2021-02-28,8,7.343491830365339e-4
US,US,2020-11-28,10845,2021-02-28,16,0.001475334255417243
US,US,2020-12-05,15762,2021-02-28,16,0.0010150996066489023
US,US,2020-12-12,17628,2021-02-28,44,0.002496029044701611
US,US,2020-12-19,19172,2021-02-28,16,8.345503859795535e-4
US,US,2020-12-26,16645,2021-02-28,23,0.0013817963352358066
US,US,2021-01-02,18860,2021-02-28,28,0.0014846235418875928
US,US,2021-01-09,22230,2021-02-28,-34,-0.0015294646873594243
US,US,2021-01-16,23373,2021-02-28,10,4.2784409361228766e-4
US,US,2021-01-23,21433,2021-02-28,17,7.931694116549247e-4
US,US,2021-01-30,21939,2021-02-28,6,2.734855736359907e-4
US,US,2021-02-06,20934,2021-02-28,9,4.299226139294927e-4
US,US,2021-02-13,17453,2021-02-28,-19,-0.0010886380564945855
US,US,2021-02-20,12953,2021-02-28,-60,-0.004632131552536092
39,Ohio,2020-03-14,0,2021-03-07,1,1
39,Ohio,2020-03-21,3,2021-03-07,4,1.3333333333333333
39,Ohio,2020-03-28,22,2021-03-07,21,0.9545454545454546
39,Ohio,2020-04-04,151,2021-03-07,-35,-0.23178807947019867
39,Ohio,2020-04-11,181,2021-03-07,-17,-0.09392265193370165
39,Ohio,2020-04-18,286,2021-03-07,-34,-0.11888111888111888
39,Ohio,2020-04-25,309,2021-03-07,-41,-0.13268608414239483
39,Ohio,2020-05-02,340,2021-03-07,-31,-0.09117647058823529
39,Ohio,2020-05-09,301,2021-03-07,-32,-0.10631229235880399
39,Ohio,2020-05-16,285,2021-03-07,-45,-0.15789473684210525
39,Ohio,2020-05-23,283,2021-03-07,-38,-0.13427561837455831
39,Ohio,2020-05-30,183,2021-03-07,-17,-0.09289617486338798
39,Ohio,2020-06-06,187,2021-03-07,-18,-0.0962566844919786
39,Ohio,2020-06-13,134,2021-03-07,-23,-0.17164179104477612
39,Ohio,2020-06-20,115,2021-03-07,-25,-0.21739130434782608
39,Ohio,2020-06-27,110,2021-03-07,-29,-0.2636363636363636
39,Ohio,2020-07-04,111,2021-03-07,-21,-0.1891891891891892
39,Ohio,2020-07-11,130,2021-03-07,-18,-0.13846153846153847
39,Ohio,2020-07-18,129,2021-03-07,-19,-0.14728682170542637
39,Ohio,2020-07-25,186,2021-03-07,-19,-0.10215053763440861
39,Ohio,2020-08-01,191,2021-03-07,-20,-0.10471204188481675
39,Ohio,2020-08-08,167,2021-03-07,-17,-0.10179640718562874
39,Ohio,2020-08-15,187,2021-03-07,-21,-0.11229946524064172
39,Ohio,2020-08-22,189,2021-03-07,-29,-0.15343915343915343
39,Ohio,2020-08-29,182,2021-03-07,-18,-0.0989010989010989
39,Ohio,2020-09-05,170,2021-03-07,-20,-0.11764705882352941
39,Ohio,2020-09-12,154,2021-03-07,-15,-0.09740259740259741
39,Ohio,2020-09-19,132,2021-03-07,-21,-0.1590909090909091
39,Ohio,2020-09-26,146,2021-03-07,-24,-0.1643835616438356
39,Ohio,2020-10-03,135,2021-03-07,-15,-0.1111111111111111
39,Ohio,2020-10-10,164,2021-03-07,-18,-0.10975609756097561
39,Ohio,2020-10-17,190,2021-03-07,-20,-0.10526315789473684
39,Ohio,2020-10-24,242,2021-03-07,-26,-0.10743801652892562
39,Ohio,2020-10-31,289,2021-03-07,-19,-0.0657439446366782
39,Ohio,2020-11-07,406,2021-03-07,-24,-0.059113300492610835
39,Ohio,2020-11-14,516,2021-03-07,-37,-0.07170542635658915
39,Ohio,2020-11-21,706,2021-03-07,-42,-0.059490084985835696
39,Ohio,2020-11-28,947,2021-03-07,-52,-0.054910242872228086
39,Ohio,2020-12-05,1184,2021-03-07,-60,-0.05067567567567568
39,Ohio,2020-12-12,1318,2021-03-07,-44,-0.03338391502276176
39,Ohio,2020-12-19,1366,2021-03-07,-36,-0.02635431918008785
39,Ohio,2020-12-26,1222,2021-03-07,-26,-0.02127659574468085
39,Ohio,2021-01-02,1094,2021-03-07,-10,-0.009140767824497258
39,Ohio,2021-01-09,607,2021-03-07,304,0.500823723228995
39,Ohio,2021-01-16,425,2021-03-07,438,1.0305882352941176
39,Ohio,2021-01-23,323,2021-03-07,333,1.0309597523219813
39,Ohio,2021-01-30,286,2021-03-07,223,0.7797202797202797
39,Ohio,2021-02-06,214,2021-03-07,170,0.794392523364486
39,Ohio,2021-02-13,115,2021-03-07,144,1.2521739130434784
39,Ohio,2021-02-20,36,2021-03-07,134,3.7222222222222223
39,Ohio,2021-02-27,488,2021-03-07,-439,-0.8995901639344263
66,Guam,2021-02-27,0,2021-03-07,1,1
US,US,2020-03-14,41,2021-03-07,1,0.024390243902439025
US,US,2020-03-21,417,2021-03-07,4,0.009592326139088728
US,US,2020-03-28,2447,2021-03-07,21,0.00858193706579485
US,US,2020-04-04,8248,2021-03-07,-35,-0.00424345295829292
US,US,2020-04-11,14658,2021-03-07,-17,-0.0011597762314094692
US,US,2020-04-18,15191,2021-03-07,-34,-0.002238167335922586
US,US,2020-04-25,15568,2021-03-07,-41,-0.00263360739979445
US,US,2020-05-02,13411,2021-03-07,-31,-0.0023115353068376707
US,US,2020-05-09,12308,2021-03-07,-32,-0.0025999350016249595
US,US,2020-05-16,10057,2021-03-07,-45,-0.004474495376354777
US,US,2020-05-23,8534,2021-03-07,-38,-0.00445277712678697
US,US,2020-05-30,6576,2021-03-07,-17,-0.0025851581508515814
US,US,2020-06-06,5947,2021-03-07,-18,-0.0030267361694972256
US,US,2020-06-13,5164,2021-03-07,-23,-0.004453911696359412
US,US,2020-06-20,4193,2021-03-07,-25,-0.005962318149296446
US,US,2020-06-27,3905,2021-03-07,-29,-0.007426376440460947
US,US,2020-07-04,3673,2021-03-07,-21,-0.0057173972229784915
US,US,2020-07-11,5268,2021-03-07,-18,-0.003416856492027335
US,US,2020-07-18,5584,2021-03-07,-19,-0.0034025787965616047
US,US,2020-07-25,6461,2021-03-07,-19,-0.0029407212505804057
US,US,2020-08-01,7978,2021-03-07,-20,-0.00250689395838556
US,US,2020-08-08,7301,2021-03-07,-17,-0.0023284481577866044
US,US,2020-08-15,7098,2021-03-07,-21,-0.0029585798816568047
US,US,2020-08-22,6852,2021-03-07,-29,-0.0042323409223584355
US,US,2020-08-29,6356,2021-03-07,-18,-0.0028319697923222154
US,US,2020-09-05,5895,2021-03-07,-20,-0.0033927056827820186
US,US,2020-09-12,5155,2021-03-07,-15,-0.002909796314258002
US,US,2020-09-19,5523,2021-03-07,-21,-0.0038022813688212928
US,US,2020-09-26,5415,2021-03-07,-24,-0.00443213296398892
US,US,2020-10-03,4887,2021-03-07,-15,-0.003069367710251688
US,US,2020-10-10,5105,2021-03-07,-18,-0.003525954946131244
US,US,2020-10-17,5220,2021-03-07,-20,-0.0038314176245210726
US,US,2020-10-24,5868,2021-03-07,-26,-0.004430811179277437
US,US,2020-10-31,5996,2021-03-07,-19,-0.0031687791861240828
US,US,2020-11-07,7249,2021-03-07,-24,-0.0033108014898606706
US,US,2020-11-14,7990,2021-03-07,-37,-0.004630788485607009
US,US,2020-11-21,10902,2021-03-07,-42,-0.003852504127682994
US,US,2020-11-28,10861,2021-03-07,-52,-0.004787772764938772
US,US,2020-12-05,15778,2021-03-07,-60,-0.0038027633413613895
US,US,2020-12-12,17672,2021-03-07,-44,-0.002489814395654142
US,US,2020-12-19,19188,2021-03-07,-36,-0.001876172607879925
US,US,2020-12-26,16668,2021-03-07,-26,-0.0015598752099832012
US,US,2021-01-02,18888,2021-03-07,-10,-5.294366793731469e-4
US,US,2021-01-09,22196,2021-03-07,304,0.013696161470535232
US,US,2021-01-16,23383,2021-03-07,438,0.018731557114142754
US,US,2021-01-23,21450,2021-03-07,333,0.015524475524475525
US,US,2021-01-30,21945,2021-03-07,223,0.010161768056504898
US,US,2021-02-06,20943,2021-03-07,170,0.008117270687103089
US,US,2021-02-13,17434,2021-03-07,144,0.008259722381553286
US,US,2021-02-20,12893,2021-03-07,134,0.01039323664003723
US,US,2021-02-27,14237,2021-03-07,-438,-0.03076490833743064
29,Missouri,2020-05-02,115,2021-03-14,1,0.008695652173913044
29,Missouri,2020-05-09,122,2021-03-14,3,0.02459016393442623
29,Missouri,2020-05-16,97,2021-03-14,1,0.010309278350515464
29,Missouri,2020-05-30,47,2021-03-14,3,0.06382978723404255
29,Missouri,2020-06-20,86,2021-03-14,2,0.023255813953488372
29,Missouri,2020-07-04,36,2021-03-14,1,0.027777777777777776
29,Missouri,2020-07-18,45,2021-03-14,1,0.022222222222222223
29,Missouri,2020-07-25,64,2021-03-14,1,0.015625
29,Missouri,2020-08-08,51,2021-03-14,7,0.13725490196078433
29,Missouri,2020-08-22,73,2021-03-14,1,0.0136986301369863
29,Missouri,2020-08-29,77,2021-03-14,2,0.025974025974025976
29,Missouri,2020-09-05,140,2021-03-14,1,0.007142857142857143
29,Missouri,2020-09-12,60,2021-03-14,2,0.03333333333333333
29,Missouri,2020-09-19,97,2021-03-14,3,0.030927835051546393
29,Missouri,2020-12-26,422,2021-03-14,1,0.002369668246445498
29,Missouri,2021-02-06,404,2021-03-14,-2,-0.0049504950495049506
29,Missouri,2021-02-13,322,2021-03-14,-14,-0.043478260869565216
29,Missouri,2021-02-20,293,2021-03-14,-14,-0.04778156996587031
29,Missouri,2021-02-27,222,2021-03-14,1,0.0045045045045045045
29,Missouri,2021-03-06,225,2021-03-14,5,0.022222222222222223
39,Ohio,2020-07-25,167,2021-03-14,1,0.005988023952095809
39,Ohio,2020-08-01,171,2021-03-14,1,0.005847953216374269
39,Ohio,2020-09-19,111,2021-03-14,1,0.009009009009009009
39,Ohio,2020-10-24,216,2021-03-14,1,0.004629629629629629
39,Ohio,2020-11-07,382,2021-03-14,1,0.002617801047120419
39,Ohio,2020-11-21,664,2021-03-14,1,0.0015060240963855422
39,Ohio,2020-11-28,895,2021-03-14,1,0.0011173184357541898
39,Ohio,2020-12-05,1124,2021-03-14,1,8.896797153024911e-4
39,Ohio,2020-12-12,1274,2021-03-14,3,0.002354788069073783
39,Ohio,2020-12-19,1330,2021-03-14,2,0.0015037593984962407
39,Ohio,2020-12-26,1196,2021-03-14,1,8.361204013377926e-4
39,Ohio,2021-01-02,1084,2021-03-14,1,9.225092250922509e-4
39,Ohio,2021-01-09,911,2021-03-14,22,0.024149286498353458
39,Ohio,2021-01-16,863,2021-03-14,33,0.038238702201622246
39,Ohio,2021-01-23,656,2021-03-14,38,0.057926829268292686
39,Ohio,2021-01-30,509,2021-03-14,37,0.07269155206286837
39,Ohio,2021-02-06,384,2021-03-14,34,0.08854166666666667
39,Ohio,2021-02-13,259,2021-03-14,17,0.06563706563706563
39,Ohio,2021-02-20,170,2021-03-14,54,0.3176470588235294
39,Ohio,2021-02-27,49,2021-03-14,67,1.3673469387755102
39,Ohio,2021-03-06,7,2021-03-14,46,6.571428571428571
US,US,2020-05-02,13380,2021-03-14,1,7.473841554559044e-5
