location,location_name,date,orig_obs,issue_date,real_diff,relative_diff
06,California,2021-02-17,712,2021-02-28,-2,-0.0028089887640449437
09,Connecticut,2021-02-17,87,2021-02-28,-1,-0.011494252873563218
10,Delaware,2021-02-17,23,2021-02-28,-10,-0.43478260869565216
12,Florida,2021-02-17,693,2021-02-28,5,0.007215007215007215
17,Illinois,2021-02-17,181,2021-02-28,1,0.0055248618784530384
28,Mississippi,2021-02-17,40,2021-02-28,2,0.05
33,New Hampshire,2021-02-17,9,2021-02-28,-1,-0.1111111111111111
36,New York,2021-02-17,610,2021-02-28,3,0.004918032786885246
39,Ohio,2021-02-17,237,2021-02-28,1,0.004219409282700422
40,Oklahoma,2021-02-17,133,2021-02-28,-2,-0.015037593984962405
42,Pennsylvania,2021-02-17,274,2021-02-28,-1,-0.0036496350364963502
45,South Carolina,2021-02-17,134,2021-02-28,-2,-0.014925373134328358
48,Texas,2021-02-17,768,2021-02-28,-13,-0.016927083333333332
51,Virginia,2021-02-17,166,2021-02-28,6,0.03614457831325301
53,Washington,2021-02-17,46,2021-02-28,-1,-0.021739130434782608
05,Arkansas,2021-02-16,69,2021-02-28,-1,-0.014492753623188406
04,Arizona,2021-02-16,180,2021-02-28,1,0.005555555555555556
06,California,2021-02-16,763,2021-02-28,-2,-0.002621231979030144
12,Florida,2021-02-16,766,2021-02-28,1,0.0013054830287206266
33,New Hampshire,2021-02-16,16,2021-02-28,-1,-0.0625
36,New York,2021-02-16,676,2021-02-28,3,0.004437869822485207
39,Ohio,2021-02-16,190,2021-02-28,1,0.005263157894736842
40,Oklahoma,2021-02-16,158,2021-02-28,-1,-0.006329113924050633
42,Pennsylvania,2021-02-16,281,2021-02-28,-3,-0.010676156583629894
47,Tennessee,2021-02-16,105,2021-02-28,1,0.009523809523809525
53,Washington,2021-02-16,69,2021-02-28,-1,-0.014492753623188406
05,Arkansas,2021-02-15,60,2021-02-28,-1,-0.016666666666666666
04,Arizona,2021-02-15,191,2021-02-28,1,0.005235602094240838
06,California,2021-02-15,716,2021-02-28,-2,-0.002793296089385475
09,Connecticut,2021-02-15,98,2021-02-28,-2,-0.02040816326530612
12,Florida,2021-02-15,767,2021-02-28,1,0.001303780964797914
37,North Carolina,2021-02-15,239,2021-02-28,1,0.0041841004184100415
33,New Hampshire,2021-02-15,17,2021-02-28,-2,-0.11764705882352941
40,Oklahoma,2021-02-15,135,2021-02-28,-1,-0.007407407407407408
42,Pennsylvania,2021-02-15,278,2021-02-28,-1,-0.0035971223021582736
45,South Carolina,2021-02-15,173,2021-02-28,-2,-0.011560693641618497
53,Washington,2021-02-15,73,2021-02-28,-1,-0.0136986301369863
04,Arizona,2021-02-14,192,2021-02-28,1,0.005208333333333333
35,New Mexico,2021-02-14,19,2021-02-28,1,0.05263157894736842
36,New York,2021-02-14,558,2021-02-28,-1,-0.0017921146953405018
40,Oklahoma,2021-02-14,128,2021-02-28,2,0.015625
45,South Carolina,2021-02-14,119,2021-02-28,-3,-0.025210084033613446
53,Washington,2021-02-14,65,2021-02-28,-1,-0.015384615384615385
55,Wisconsin,2021-02-14,76,2021-02-28,-1,-0.013157894736842105
04,Arizona,2021-02-13,206,2021-02-28,1,0.0048543689320388345
36,New York,2021-02-13,577,2021-02-28,-1,-0.0017331022530329288
40,Oklahoma,2021-02-13,131,2021-02-28,-3,-0.022900763358778626
47,Tennessee,2021-02-13,98,2021-02-28,3,0.030612244897959183
55,Wisconsin,2021-02-13,88,2021-02-28,-1,-0.011363636363636364
28,Mississippi,2021-02-12,49,2021-02-28,-1,-0.02040816326530612
37,North Carolina,2021-02-12,220,2021-02-28,1,0.004545454545454545
48,Texas,2021-02-12,928,2021-02-28,1,0.0010775862068965517
28,Mississippi,2021-02-11,59,2021-02-28,-1,-0.01694915254237288
31,Nebraska,2021-02-04,32,2021-02-28,-1,-0.03125
26,Michigan,2021-01-22,186,2021-02-28,-1,-0.005376344086021506
06,California,2021-01-05,2548,2021-02-28,7,0.0027472527472527475
21,Kentucky,2020-12-16,403,2021-02-28,-2,-0.004962779156327543
US,US,2020-08-02,4626,2021-02-28,-4,-8.646779074794639e-4
US,US,2020-08-05,4903,2021-02-28,-1,-2.0395676116663266e-4
US,US,2020-08-06,4923,2021-02-28,-1,-2.0312817387771684e-4
US,US,2020-08-07,4639,2021-02-28,3,6.466910972192282e-4
US,US,2020-08-08,4137,2021-02-28,4,9.668842156151801e-4
US,US,2020-08-09,4070,2021-02-28,3,7.371007371007371e-4
US,US,2020-08-10,4770,2021-02-28,7,0.0014675052410901468
US,US,2020-08-14,4715,2021-02-28,-1,-2.1208907741251324e-4
US,US,2020-08-18,4255,2021-02-28,7,0.001645123384253819
US,US,2020-08-19,4381,2021-02-28,8,0.0018260671079662178
US,US,2020-08-26,4153,2021-02-28,3,7.223693715386468e-4
US,US,2020-08-30,3878,2021-02-28,4,0.0010314595152140279
US,US,2020-08-31,4093,2021-02-28,4,9.772782799902272e-4
US,US,2020-09-01,4080,2021-02-28,-1,-2.4509803921568627e-4
US,US,2020-09-02,3837,2021-02-28,1,2.6062027625749283e-4
US,US,2020-09-11,4046,2021-02-28,-2,-4.943153732081067e-4
US,US,2020-09-13,3037,2021-02-28,-3,-9.878169245966415e-4
US,US,2020-09-16,3556,2021-02-28,1,2.8121484814398203e-4
US,US,2020-09-24,3626,2021-02-28,-1,-2.757859900717044e-4
US,US,2020-10-01,3894,2021-02-28,-1,-2.5680534155110427e-4
US,US,2020-10-05,5371,2021-02-28,-2,-3.723701359150996e-4
US,US,2020-10-16,5555,2021-02-28,-16,-0.00288028802880288
US,US,2020-10-17,5202,2021-02-28,-4,-7.689350249903883e-4
US,US,2020-10-22,6018,2021-02-28,1,1.6616816218012627e-4
US,US,2020-10-25,5421,2021-02-28,1,1.8446781036709093e-4
US,US,2020-10-27,6852,2021-02-28,-9,-0.0013134851138353765
US,US,2020-11-02,7913,2021-02-28,2,2.527486414760521e-4
US,US,2020-11-12,10580,2021-02-28,-12,-0.0011342155009451795
US,US,2020-12-16,15267,2021-02-28,-2,-1.3100150651732494e-4
US,US,2021-01-05,17732,2021-02-28,7,3.9476652379878186e-4
US,US,2021-01-22,13229,2021-02-28,-1,-7.559150351500492e-5
US,US,2021-02-04,10112,2021-02-28,-1,-9.889240506329114e-5
US,US,2021-02-11,7958,2021-02-28,-1,-1.2565971349585322e-4
US,US,2021-02-12,7578,2021-02-28,1,1.319609395618897e-4
US,US,2021-02-13,6520,2021-02-28,-1,-1.5337423312883436e-4
US,US,2021-02-14,5914,2021-02-28,-2,-3.3818058843422386e-4
US,US,2021-02-15,7048,2021-02-28,-9,-0.0012769580022701475
US,US,2021-02-16,7271,2021-02-28,-2,-2.7506532801540364e-4
US,US,2021-02-17,6961,2021-02-28,-14,-0.002011205286596753
US,US,2021-02-18,6784,2021-02-28,-57,-0.008402122641509434
US,US,2021-02-19,6780,2021-02-28,-22,-0.0032448377581120944
34,New Jersey,2020-12-13,349,2021-03-07,-3,-0.008595988538681949
34,New Jersey,2020-12-12,364,2021-03-07,-1,-0.0027472527472527475
34,New Jersey,2020-12-11,480,2021-03-07,-2,-0.004166666666666667
34,New Jersey,2020-12-10,442,2021-03-07,-4,-0.00904977375565611
34,New Jersey,2020-12-09,483,2021-03-07,-2,-0.004140786749482402
34,New Jersey,2020-12-08,477,2021-03-07,-2,-0.0041928721174004195
34,New Jersey,2020-12-07,462,2021-03-07,-3,-0.006493506493506494
34,New Jersey,2020-12-06,376,2021-03-07,-4,-0.010638297872340425
34,New Jersey,2020-12-05,433,2021-03-07,-8,-0.018475750577367205
22,Louisiana,2020-12-04,216,2021-03-07,5,0.023148148148148147
34,New Jersey,2020-12-04,454,2021-03-07,-3,-0.006607929515418502
34,New Jersey,2020-12-02,401,2021-03-07,-2,-0.004987531172069825
27,Minnesota,2020-12-01,214,2021-03-07,-2,-0.009345794392523364
34,New Jersey,2020-12-01,397,2021-03-07,-3,-0.007556675062972292
34,New Jersey,2020-11-30,516,2021-03-07,-5,-0.009689922480620155
34,New Jersey,2020-11-28,387,2021-03-07,-5,-0.012919896640826873
27,Minnesota,2020-11-27,258,2021-03-07,-1,-0.003875968992248062
34,New Jersey,2020-11-27,392,2021-03-07,-10,-0.025510204081632654
34,New Jersey,2020-11-26,314,2021-03-07,-5,-0.01592356687898089
34,New Jersey,2020-11-25,359,2021-03-07,-3,-0.008356545961002786
34,New Jersey,2020-11-24,371,2021-03-07,-2,-0.005390835579514825
27,Minnesota,2020-11-23,247,2021-03-07,-1,-0.004048582995951417
34,New Jersey,2020-11-23,386,2021-03-07,-5,-0.012953367875647668
34,New Jersey,2020-11-22,307,2021-03-07,-4,-0.013029315960912053
34,New Jersey,2020-11-21,340,2021-03-07,-4,-0.011764705882352941
34,New Jersey,2020-11-20,362,2021-03-07,-2,-0.0055248618784530384
34,New Jersey,2020-11-19,336,2021-03-07,-4,-0.011904761904761904
27,Minnesota,2020-11-18,274,2021-03-07,-1,-0.0036496350364963502
34,New Jersey,2020-11-18,340,2021-03-07,-5,-0.014705882352941176
34,New Jersey,2020-11-17,318,2021-03-07,-4,-0.012578616352201259
34,New Jersey,2020-11-16,346,2021-03-07,-5,-0.014450867052023121
34,New Jersey,2020-11-15,286,2021-03-07,-3,-0.01048951048951049
34,New Jersey,2020-11-14,264,2021-03-07,-2,-0.007575757575757576
34,New Jersey,2020-11-13,246,2021-03-07,-2,-0.008130081300813009
02,Alaska,2020-11-12,18,2021-03-07,-1,-0.05555555555555555
05,Arkansas,2020-11-12,124,2021-03-07,-1,-0.008064516129032258
04,Arizona,2020-11-12,173,2021-03-07,-4,-0.023121387283236993
12,Florida,2020-11-12,535,2021-03-07,1,0.001869158878504673
17,Illinois,2020-11-12,604,2021-03-07,6,0.009933774834437087
28,Mississippi,2020-11-12,74,2021-03-07,-1,-0.013513513513513514
34,New Jersey,2020-11-12,304,2021-03-07,-2,-0.006578947368421052
36,New York,2020-11-12,449,2021-03-07,-2,-0.004454342984409799
45,South Carolina,2020-11-12,73,2021-03-07,3,0.0410958904109589
34,New Jersey,2020-11-11,282,2021-03-07,-5,-0.01773049645390071
34,New Jersey,2020-11-10,250,2021-03-07,-1,-0.004
34,New Jersey,2020-11-09,230,2021-03-07,-1,-0.004347826086956522
34,New Jersey,2020-11-08,196,2021-03-07,-4,-0.02040816326530612
34,New Jersey,2020-11-07,171,2021-03-07,-1,-0.005847953216374269
34,New Jersey,2020-11-06,183,2021-03-07,-3,-0.01639344262295082
34,New Jersey,2020-11-05,169,2021-03-07,-1,-0.005917159763313609
34,New Jersey,2020-11-02,161,2021-03-07,-3,-0.018633540372670808
34,New Jersey,2020-10-31,106,2021-03-07,-1,-0.009433962264150943
35,New Mexico,2020-10-30,72,2021-03-07,-4,-0.05555555555555555
05,Arkansas,2020-10-28,96,2021-03-07,-1,-0.010416666666666666
17,Illinois,2020-10-28,375,2021-03-07,1,0.0026666666666666666
34,New Jersey,2020-10-28,108,2021-03-07,-1,-0.009259259259259259
36,New York,2020-10-28,151,2021-03-07,-1,-0.006622516556291391
55,Wisconsin,2020-10-28,364,2021-03-07,-1,-0.0027472527472527475
34,New Jersey,2020-10-27,106,2021-03-07,-2,-0.018867924528301886
35,New Mexico,2020-10-27,42,2021-03-07,1,0.023809523809523808
53,Washington,2020-10-27,37,2021-03-07,8,0.21621621621621623
53,Washington,2020-10-25,30,2021-03-07,-1,-0.03333333333333333
17,Illinois,2020-10-23,292,2021-03-07,-1,-0.003424657534246575
22,Louisiana,2020-10-23,212,2021-03-07,1,0.0047169811320754715
53,Washington,2020-10-22,29,2021-03-07,-1,-0.034482758620689655
53,Washington,2020-10-20,34,2021-03-07,1,0.029411764705882353
24,Maryland,2020-10-19,80,2021-03-07,-6,-0.075
35,New Mexico,2020-10-13,18,2021-03-07,1,0.05555555555555555
36,New York,2020-10-05,138,2021-03-07,2,0.014492753623188406
47,Tennessee,2020-07-20,146,2021-03-07,1,0.00684931506849315
47,Tennessee,2020-07-19,102,2021-03-07,1,0.00980392156862745
47,Tennessee,2020-07-18,104,2021-03-07,2,0.019230769230769232
47,Tennessee,2020-07-17,123,2021-03-07,2,0.016260162601626018
47,Tennessee,2020-07-16,178,2021-03-07,7,0.03932584269662921
47,Tennessee,2020-07-15,132,2021-03-07,3,0.022727272727272728
47,Tennessee,2020-07-14,180,2021-03-07,1,0.005555555555555556
02,Alaska,2021-02-26,2,2021-03-07,-1,-0.5
01,Alabama,2021-02-26,89,2021-03-07,15,0.16853932584269662
04,Arizona,2021-02-26,153,2021-03-07,-31,-0.20261437908496732
06,California,2021-02-26,516,2021-03-07,3,0.005813953488372093
08,Colorado,2021-02-26,90,2021-03-07,-27,-0.3
09,Connecticut,2021-02-26,79,2021-03-07,-1,-0.012658227848101266
11,District of Columbia,2021-02-26,21,2021-03-07,-7,-0.3333333333333333
10,Delaware,2021-02-26,20,2021-03-07,-1,-0.05
12,Florida,2021-02-26,560,2021-03-07,16,0.02857142857142857
13,Georgia,2021-02-26,305,2021-03-07,-24,-0.07868852459016394
15,Hawaii,2021-02-26,2,2021-03-07,2,1
19,Iowa,2021-02-26,35,2021-03-07,4,0.11428571428571428
16,Idaho,2021-02-26,14,2021-03-07,8,0.5714285714285714
17,Illinois,2021-02-26,150,2021-03-07,-9,-0.06
18,Indiana,2021-02-26,91,2021-03-07,-2,-0.02197802197802198
20,Kansas,2021-02-26,42,2021-03-07,-8,-0.19047619047619047
21,Kentucky,2021-02-26,177,2021-03-07,-22,-0.12429378531073447
22,Louisiana,2021-02-26,80,2021-03-07,6,0.075
25,Massachusetts,2021-02-26,111,2021-03-07,-4,-0.036036036036036036
24,Maryland,2021-02-26,100,2021-03-07,7,0.07
23,Maine,2021-02-26,9,2021-03-07,-1,-0.1111111111111111
26,Michigan,2021-02-26,98,2021-03-07,9,0.09183673469387756
27,Minnesota,2021-02-26,30,2021-03-07,9,0.3
29,Missouri,2021-02-26,76,2021-03-07,2,0.02631578947368421
28,Mississippi,2021-02-26,49,2021-03-07,-8,-0.16326530612244897
30,Montana,2021-02-26,13,2021-03-07,2,0.15384615384615385
37,North Carolina,2021-02-26,167,2021-03-07,-49,-0.2934131736526946
38,North Dakota,2021-02-26,10,2021-03-07,5,0.5
31,Nebraska,2021-02-26,22,2021-03-07,-2,-0.09090909090909091
34,New Jersey,2021-02-26,232,2021-03-07,-7,-0.03017241379310345
35,New Mexico,2021-02-26,28,2021-03-07,-13,-0.4642857142857143
32,Nevada,2021-02-26,50,2021-03-07,8,0.16
36,New York,2021-02-26,616,2021-03-07,-18,-0.02922077922077922
39,Ohio,2021-02-26,204,2021-03-07,-8,-0.0392156862745098
40,Oklahoma,2021-02-26,99,2021-03-07,6,0.06060606060606061
41,Oregon,2021-02-26,23,2021-03-07,-5,-0.21739130434782608
42,Pennsylvania,2021-02-26,212,2021-03-07,-7,-0.0330188679245283
72,Puerto Rico,2021-02-26,10,2021-03-07,4,0.4
44,Rhode Island,2021-02-26,14,2021-03-07,-3,-0.21428571428571427
45,South Carolina,2021-02-26,101,2021-03-07,-8,-0.07920792079207921
46,South Dakota,2021-02-26,10,2021-03-07,-3,-0.3
47,Tennessee,2021-02-26,135,2021-03-07,-43,-0.31851851851851853
48,Texas,2021-02-26,628,2021-03-07,-38,-0.06050955414012739
49,Utah,2021-02-26,29,2021-03-07,6,0.20689655172413793
51,Virginia,2021-02-26,396,2021-03-07,-265,-0.6691919191919192
78,Virgin Islands,2021-02-26,1,2021-03-07,-1,-1
50,Vermont,2021-02-26,6,2021-03-07,-1,-0.16666666666666666
53,Washington,2021-02-26,48,2021-03-07,-5,-0.10416666666666667
55,Wisconsin,2021-02-26,60,2021-03-07,4,0.06666666666666667
54,West Virginia,2021-02-26,18,2021-03-07,5,0.2777777777777778
56,Wyoming,2021-02-26,7,2021-03-07,-3,-0.42857142857142855
02,Alaska,2021-02-25,3,2021-03-07,-1,-0.3333333333333333
01,Alabama,2021-02-25,89,2021-03-07,3,0.033707865168539325
06,California,2021-02-25,516,2021-03-07,-9,-0.01744186046511628
08,Colorado,2021-02-25,92,2021-03-07,-36,-0.391304347826087
12,Florida,2021-02-25,593,2021-03-07,-1,-0.0016863406408094434
15,Hawaii,2021-02-25,2,2021-03-07,1,0.5
16,Idaho,2021-02-25,14,2021-03-07,2,0.14285714285714285
17,Illinois,2021-02-25,159,2021-03-07,4,0.025157232704402517
20,Kansas,2021-02-25,39,2021-03-07,4,0.10256410256410256
24,Maryland,2021-02-25,99,2021-03-07,-1,-0.010101010101010102
23,Maine,2021-02-25,10,2021-03-07,-1,-0.1
29,Missouri,2021-02-25,74,2021-03-07,1,0.013513513513513514
28,Mississippi,2021-02-25,49,2021-03-07,1,0.02040816326530612
30,Montana,2021-02-25,13,2021-03-07,3,0.23076923076923078
37,North Carolina,2021-02-25,167,2021-03-07,-28,-0.16766467065868262
35,New Mexico,2021-02-25,28,2021-03-07,-1,-0.03571428571428571
36,New York,2021-02-25,618,2021-03-07,-22,-0.03559870550161812
40,Oklahoma,2021-02-25,100,2021-03-07,-4,-0.04
42,Pennsylvania,2021-02-25,216,2021-03-07,10,0.046296296296296294
45,South Carolina,2021-02-25,98,2021-03-07,-11,-0.11224489795918367
46,South Dakota,2021-02-25,10,2021-03-07,1,0.1
47,Tennessee,2021-02-25,135,2021-03-07,-1,-0.007407407407407408
48,Texas,2021-02-25,623,2021-03-07,-28,-0.0449438202247191
51,Virginia,2021-02-25,393,2021-03-07,3,0.007633587786259542
53,Washington,2021-02-25,48,2021-03-07,-5,-0.10416666666666667
08,Colorado,2021-02-24,75,2021-03-07,-10,-0.13333333333333333
11,District of Columbia,2021-02-24,21,2021-03-07,1,0.047619047619047616
12,Florida,2021-02-24,585,2021-03-07,1,0.0017094017094017094
17,Illinois,2021-02-24,169,2021-03-07,-2,-0.011834319526627219
20,Kansas,2021-02-24,43,2021-03-07,1,0.023255813953488372
24,Maryland,2021-02-24,124,2021-03-07,1,0.008064516129032258
28,Mississippi,2021-02-24,42,2021-03-07,-1,-0.023809523809523808
35,New Mexico,2021-02-24,25,2021-03-07,-1,-0.04
36,New York,2021-02-24,681,2021-03-07,-3,-0.004405286343612335
40,Oklahoma,2021-02-24,114,2021-03-07,1,0.008771929824561403
42,Pennsylvania,2021-02-24,260,2021-03-07,-2,-0.007692307692307693
45,South Carolina,2021-02-24,118,2021-03-07,-1,-0.00847457627118644
48,Texas,2021-02-24,684,2021-03-07,1,0.0014619883040935672
51,Virginia,2021-02-24,156,2021-03-07,-1,-0.00641025641025641
04,Arizona,2021-02-23,153,2021-03-07,-1,-0.006535947712418301
08,Colorado,2021-02-23,87,2021-03-07,-22,-0.25287356321839083
12,Florida,2021-02-23,718,2021-03-07,2,0.002785515320334262
17,Illinois,2021-02-23,140,2021-03-07,-1,-0.007142857142857143
20,Kansas,2021-02-23,45,2021-03-07,-1,-0.022222222222222223
36,New York,2021-02-23,640,2021-03-07,-1,-0.0015625
40,Oklahoma,2021-02-23,144,2021-03-07,1,0.006944444444444444
45,South Carolina,2021-02-23,112,2021-03-07,2,0.017857142857142856
51,Virginia,2021-02-23,173,2021-03-07,-1,-0.005780346820809248
53,Washington,2021-02-23,47,2021-03-07,-1,-0.02127659574468085
04,Arizona,2021-02-22,173,2021-03-07,-1,-0.005780346820809248
12,Florida,2021-02-22,688,2021-03-07,1,0.0014534883720930232
35,New Mexico,2021-02-22,29,2021-03-07,-1,-0.034482758620689655
32,Nevada,2021-02-22,61,2021-03-07,-14,-0.22950819672131148
40,Oklahoma,2021-02-22,143,2021-03-07,-1,-0.006993006993006993
53,Washington,2021-02-22,44,2021-03-07,-1,-0.022727272727272728
04,Arizona,2021-02-21,118,2021-03-07,-1,-0.00847457627118644
35,New Mexico,2021-02-21,21,2021-03-07,-2,-0.09523809523809523
40,Oklahoma,2021-02-21,145,2021-03-07,-1,-0.006896551724137931
04,Arizona,2021-02-20,133,2021-03-07,-1,-0.007518796992481203
16,Idaho,2021-02-20,23,2021-03-07,1,0.043478260869565216
37,North Carolina,2021-02-20,119,2021-03-07,-12,-0.10084033613445378
48,Texas,2021-02-20,801,2021-03-07,1,0.0012484394506866417
06,California,2021-02-19,661,2021-03-07,1,0.0015128593040847202
37,North Carolina,2021-02-19,162,2021-03-07,-1,-0.006172839506172839
35,New Mexico,2021-02-19,36,2021-03-07,-2,-0.05555555555555555
40,Oklahoma,2021-02-19,161,2021-03-07,-1,-0.006211180124223602
35,New Mexico,2021-02-13,34,2021-03-07,-1,-0.029411764705882353
35,New Mexico,2021-02-12,32,2021-03-07,-1,-0.03125
27,Minnesota,2021-02-11,46,2021-03-07,-1,-0.021739130434782608
35,New Mexico,2021-02-11,33,2021-03-07,-4,-0.12121212121212122
35,New Mexico,2021-02-09,46,2021-03-07,-1,-0.021739130434782608
35,New Mexico,2021-02-05,64,2021-03-07,-1,-0.015625
35,New Mexico,2021-02-02,67,2021-03-07,-2,-0.029850746268656716
27,Minnesota,2021-01-27,81,2021-03-07,-1,-0.012345679012345678
35,New Mexico,2021-01-27,76,2021-03-07,-1,-0.013157894736842105
27,Minnesota,2021-01-26,47,2021-03-07,-1,-0.02127659574468085
35,New Mexico,2021-01-25,95,2021-03-07,-1,-0.010526315789473684
35,New Mexico,2021-01-24,83,2021-03-07,-1,-0.012048192771084338
26,Michigan,2021-01-22,185,2021-03-07,1,0.005405405405405406
35,New Mexico,2021-01-21,101,2021-03-07,-3,-0.0297029702970297
35,New Mexico,2021-01-20,93,2021-03-07,-1,-0.010752688172043012
34,New Jersey,2021-01-19,364,2021-03-07,-2,-0.005494505494505495
34,New Jersey,2021-01-18,419,2021-03-07,-2,-0.00477326968973747
34,New Jersey,2021-01-17,347,2021-03-07,-4,-0.011527377521613832
34,New Jersey,2021-01-16,376,2021-03-07,-1,-0.0026595744680851063
35,New Mexico,2021-01-16,125,2021-03-07,-1,-0.008
34,New Jersey,2021-01-15,414,2021-03-07,-3,-0.007246376811594203
35,New Mexico,2021-01-15,108,2021-03-07,-2,-0.018518518518518517
34,New Jersey,2021-01-14,436,2021-03-07,-4,-0.009174311926605505
34,New Jersey,2021-01-13,437,2021-03-07,-5,-0.011441647597254004
35,New Mexico,2021-01-13,104,2021-03-07,-1,-0.009615384615384616
34,New Jersey,2021-01-12,479,2021-03-07,-3,-0.006263048016701462
34,New Jersey,2021-01-11,465,2021-03-07,-3,-0.0064516129032258064
34,New Jersey,2021-01-10,391,2021-03-07,-6,-0.015345268542199489
34,New Jersey,2021-01-09,382,2021-03-07,-1,-0.002617801047120419
34,New Jersey,2021-01-08,459,2021-03-07,-2,-0.004357298474945534
35,New Mexico,2021-01-08,86,2021-03-07,-2,-0.023255813953488372
34,New Jersey,2021-01-07,397,2021-03-07,-4,-0.010075566750629723
34,New Jersey,2021-01-06,439,2021-03-07,-3,-0.00683371298405467
35,New Mexico,2021-01-06,86,2021-03-07,-2,-0.023255813953488372
34,New Jersey,2021-01-05,481,2021-03-07,-2,-0.004158004158004158
35,New Mexico,2021-01-05,107,2021-03-07,-2,-0.018691588785046728
35,New Mexico,2021-01-04,120,2021-03-07,-2,-0.016666666666666666
34,New Jersey,2021-01-03,368,2021-03-07,-2,-0.005434782608695652
34,New Jersey,2021-01-02,406,2021-03-07,-2,-0.0049261083743842365
34,New Jersey,2021-01-01,385,2021-03-07,-3,-0.007792207792207792
34,New Jersey,2020-12-31,406,2021-03-07,-5,-0.012315270935960592
34,New Jersey,2020-12-30,440,2021-03-07,-2,-0.004545454545454545
35,New Mexico,2020-12-30,160,2021-03-07,-1,-0.00625
34,New Jersey,2020-12-29,492,2021-03-07,-6,-0.012195121951219513
34,New Jersey,2020-12-28,425,2021-03-07,-1,-0.002352941176470588
34,New Jersey,2020-12-27,356,2021-03-07,-2,-0.0056179775280898875
35,New Mexico,2020-12-27,111,2021-03-07,-1,-0.009009009009009009
34,New Jersey,2020-12-26,405,2021-03-07,-3,-0.007407407407407408
34,New Jersey,2020-12-25,349,2021-03-07,-1,-0.0028653295128939827
34,New Jersey,2020-12-24,383,2021-03-07,-2,-0.005221932114882507
34,New Jersey,2020-12-23,420,2021-03-07,-2,-0.004761904761904762
34,New Jersey,2020-12-22,483,2021-03-07,-2,-0.004140786749482402
35,New Mexico,2020-12-22,105,2021-03-07,-2,-0.01904761904761905
34,New Jersey,2020-12-21,518,2021-03-07,-7,-0.013513513513513514
34,New Jersey,2020-12-20,383,2021-03-07,-3,-0.007832898172323759
34,New Jersey,2020-12-19,384,2021-03-07,-4,-0.010416666666666666
34,New Jersey,2020-12-18,438,2021-03-07,-4,-0.0091324200913242
35,New Mexico,2020-12-18,138,2021-03-07,-2,-0.014492753623188406
34,New Jersey,2020-12-17,408,2021-03-07,-3,-0.007352941176470588
35,New Mexico,2020-12-17,121,2021-03-07,-3,-0.024793388429752067
34,New Jersey,2020-12-16,402,2021-03-07,-2,-0.004975124378109453
34,New Jersey,2020-12-15,473,2021-03-07,-3,-0.006342494714587738
35,New Mexico,2020-12-15,131,2021-03-07,-1,-0.007633587786259542
27,Minnesota,2020-12-14,158,2021-03-07,-1,-0.006329113924050633
34,New Jersey,2020-12-14,482,2021-03-07,-4,-0.008298755186721992
22,Louisiana,2020-09-26,63,2021-03-07,1,0.015873015873015872
39,Ohio,2020-09-24,103,2021-03-07,1,0.009708737864077669
25,Massachusetts,2020-09-16,23,2021-03-07,-1,-0.043478260869565216
25,Massachusetts,2020-09-14,38,2021-03-07,-2,-0.05263157894736842
25,Massachusetts,2020-09-13,23,2021-03-07,2,0.08695652173913043
25,Massachusetts,2020-09-10,22,2021-03-07,-2,-0.09090909090909091
25,Massachusetts,2020-09-09,22,2021-03-07,-2,-0.09090909090909091
24,Maryland,2020-09-02,50,2021-03-07,-2,-0.04
36,New York,2020-09-02,77,2021-03-07,-4,-0.05194805194805195
47,Tennessee,2020-08-26,113,2021-03-07,2,0.017699115044247787
47,Tennessee,2020-08-25,128,2021-03-07,1,0.0078125
47,Tennessee,2020-08-24,112,2021-03-07,1,0.008928571428571428
47,Tennessee,2020-08-23,97,2021-03-07,1,0.010309278350515464
47,Tennessee,2020-08-21,95,2021-03-07,1,0.010526315789473684
47,Tennessee,2020-08-20,111,2021-03-07,1,0.009009009009009009
47,Tennessee,2020-08-19,138,2021-03-07,2,0.014492753623188406
47,Tennessee,2020-08-17,133,2021-03-07,2,0.015037593984962405
47,Tennessee,2020-08-15,102,2021-03-07,1,0.00980392156862745
47,Tennessee,2020-08-13,148,2021-03-07,1,0.006756756756756757
47,Tennessee,2020-08-12,134,2021-03-07,1,0.007462686567164179
47,Tennessee,2020-08-10,130,2021-03-07,2,0.015384615384615385
47,Tennessee,2020-08-09,138,2021-03-07,2,0.014492753623188406
48,Texas,2020-08-09,596,2021-03-07,-1,-0.0016778523489932886
47,Tennessee,2020-08-06,151,2021-03-07,2,0.013245033112582781
47,Tennessee,2020-08-05,145,2021-03-07,3,0.020689655172413793
47,Tennessee,2020-08-04,165,2021-03-07,14,0.08484848484848485
48,Texas,2020-08-04,760,2021-03-07,-1,-0.0013157894736842105
47,Tennessee,2020-08-03,175,2021-03-07,11,0.06285714285714286
48,Texas,2020-08-03,757,2021-03-07,-1,-0.001321003963011889
47,Tennessee,2020-08-02,127,2021-03-07,8,0.06299212598425197
48,Texas,2020-08-02,700,2021-03-07,-1,-0.0014285714285714286
47,Tennessee,2020-08-01,139,2021-03-07,6,0.04316546762589928
47,Tennessee,2020-07-31,134,2021-03-07,4,0.029850746268656716
47,Tennessee,2020-07-30,149,2021-03-07,3,0.020134228187919462
47,Tennessee,2020-07-29,153,2021-03-07,6,0.0392156862745098
47,Tennessee,2020-07-28,139,2021-03-07,1,0.007194244604316547
