dates,simple_countries,q.01,q.025,q.05,q.10,q.15,q.20,q.25,q.30,q.35,q.40,q.45,q.50,q.55,q.60,q.65,q.70,q.75,q.80,q.85,q.90,q.95,q.975,q.99,obs,countries,truth_confirmed,fcst_date
2020-05-15,poland,14.9957624637135,23.9803586917372,36.0580536548621,55.7087435045387,73.0288418093589,92.2501159219266,109.146585420282,126.138568447932,148.174011587843,169.487663126467,191.267590195092,217.242719517483,243.731604124158,275.482015343498,313.630987314881,361.531492863678,409.165252825135,473.59356549342,551.045577355152,673.773151665023,906.596698557976,1162.46054751634,1610.2914161586,0,Poland,,2020-04-26
2020-05-15,portugal,32.1048920799009,49.2158577705968,66.4414930191881,98.3234258870759,125.613341658791,149.854965136229,174.424937504424,202.707676023761,229.416975487393,260.699739674361,289.331322838855,322.609061345573,358.947557786248,394.898934455479,436.438775740158,483.710024449465,543.629039325956,635.288889613913,733.586498558567,878.519551560715,1121.03775384402,1405.27249485609,1873.76774869744,0,Portugal,,2020-04-26
2020-05-15,romania,16.5665843832952,25.1794492770733,37.013399591823,58.4326935328034,74.9533961144446,91.3361256135073,108.253801021041,124.994829680272,145.100830390043,165.275601671152,188.45070597343,211.898651538567,240.850168708227,270.839568735458,301.183138124806,345.989363070049,389.912858359174,456.786202784888,542.799216712839,668.265813018418,933.81592118279,1172.73822219632,1621.74836958649,0,Romania,,2020-04-26
2020-05-15,russia,324.322011747303,595.120471546295,861.493223649246,1305.62852884348,1655.51737161695,2120.15806906656,2568.4557636705,3061.01463679181,3544.5335050568,4192.63363942055,4897.91662591628,5581.10368952395,6380.45674621126,7323.14032736097,8481.52485575663,9762.81038443477,11556.882601655,13724.2450302997,16690.2569539886,21911.4764989538,32573.6548339589,45008.5544709191,62568.0073345149,0,Russia,,2020-04-26
2020-05-15,sanmarino,0.0690116297889923,0.15947352547407,0.331855020759838,0.693658094382004,1.13473029691858,1.60755577730997,2.11120182764488,2.58401544493004,3.23369522864545,3.90405183652843,4.72410246149633,5.56143731322648,6.57945830410409,7.77128679883844,9.01086456850502,10.9321239274449,13.0017126209545,15.2952162015896,18.986597590124,23.8897206004588,33.6548032479138,45.1556031143792,59.5058639932938,0,San Marino,,2020-04-26
2020-05-15,serbia,0.712778555932693,1.66661535952784,2.84095043806202,5.68311016389161,8.89027402766456,12.3391885330226,16.6414240470881,20.8982859945976,26.1487813887709,31.412804909162,37.2604369048518,43.8624739642196,52.6330225410994,61.520771732182,73.2326018281217,85.1041817307682,102.313232762683,124.273195981992,157.566944950584,203.224792211365,316.135921650577,434.966959298704,684.972946512934,0,Serbia,,2020-04-26
2020-05-15,slovenia,0.0710142364088357,0.173167317469262,0.307490642356254,0.602664535150427,0.991864898002917,1.45710892842253,1.99289743314516,2.62830043724923,3.21831111337102,3.98878587924487,4.87160807910854,5.81355634475043,6.95920001987208,8.24361818066502,9.85185923387377,11.8074292191907,14.4198742022006,17.4824381929446,21.8119149415249,28.5824316411843,40.7359739814182,54.2646588967226,73.7143414107128,0,Slovenia,,2020-04-26
2020-05-15,spain,224.834487265616,333.662886829418,459.121948596812,654.908128012544,805.69870704573,967.353169089943,1125.93611672638,1299.7900210633,1473.95224998274,1629.90791539926,1808.50694796468,1992.90105761624,2213.66581800342,2455.36552513296,2700.27042934765,3047.99457923639,3418.55071749389,3875.41024299027,4446.72624491366,5210.93726042828,6962.32744733329,8655.4135631044,10649.5018332317,0,Spain,,2020-04-26
2020-05-15,sweden,57.0180236541927,81.6187901939762,114.625487550041,165.163375893157,209.072593676485,255.40356715516,298.984141785149,346.073750465769,386.03355445731,428.522824735703,482.090339965494,535.694986998637,593.120423298145,651.930726778643,731.905090188166,817.835464178596,921.440537176653,1063.18417259864,1242.61676895044,1504.64418140494,1902.20401081405,2422.75303804642,3123.8773356715,0,Sweden,,2020-04-26
2020-05-15,switzerland,8.918849926137,14.7496844313076,22.120917271948,34.82373332547,45.2466976742829,55.0686947046977,63.7063370604613,73.4685718548077,83.731727396809,94.7186089202444,104.78806733958,115.29078214625,128.258169967357,141.742364534468,156.459727997281,172.09027019239,191.93635615023,220.876244336595,257.608896483869,298.734699189004,384.016789046004,474.322288790873,550.724480164188,0,Switzerland,,2020-04-26
2020-05-15,ukraine,0.147391361719908,0.476008767416766,1.54984120954027,5.36130224366193,11.1324279055004,19.0562668976064,28.7514601925311,39.5503086422887,52.5260941706122,69.930959683053,90.3311845951919,115.645655264481,149.706870239302,186.912851579942,247.083097352742,320.791548318457,431.338783815886,581.375307358827,858.641215732263,1313.10447161137,2461.02190046839,4683.6863366601,9198.21686824199,0,Ukraine,,2020-04-26
2020-05-15,unitedkingdom,363.869385003554,571.819881859398,746.628379520229,1089.47043395128,1358.01908090297,1649.72653298723,1884.13784791248,2134.39309738332,2398.34549605369,2695.92474279677,2997.5627730368,3299.06997646214,3658.80522912003,4087.92811695147,4508.70639862294,5068.64531887465,5660.09758015922,6306.83768586283,7400.9970288001,8735.92564844162,11386.1713786437,13564.3461740764,17264.956946117,0,United Kingdom,,2020-04-26
2020-05-15,us,2795.36033957984,4103.89978079078,5467.70432355507,7495.24790506446,9157.581935023,10805.7505771741,12418.7234560303,14039.877807705,15608.5848943113,17453.0310614426,19550.8463460194,21561.8455410056,23642.3416701255,26120.9128864649,28937.0657588547,32138.2368737551,35784.7912532812,40425.5902703071,46200.1947360931,54184.6290079935,67935.2853009285,81244.393781558,107422.250425091,0,US,,2020-04-26
2020-05-16,albania,0.150396564830317,0.46095053487628,0.767168693222193,1.61421423790586,2.46021784975655,3.37477608492477,4.43914633340606,5.43157880701243,6.87663234482734,8.12898980445261,9.7829076026859,11.7106540783735,13.6275001726492,15.937464107534,18.6043139722999,22.3952413842943,26.1784882286971,31.4786079563097,39.2457976930942,52.8741961347561,76.1089745734465,105.313636276178,146.504879702337,0,Albania,,2020-04-26
2020-05-16,andorra,6.42728366347057e-05,0.000275435376206942,0.000920226865114525,0.00405751141306813,0.0113487887569462,0.023938346924062,0.0448708407033094,0.0822430727514302,0.14718229152582,0.258966266672349,0.424506650848276,0.723641916701974,1.18905279096385,1.88096768558668,3.10558526755309,5.22622346979542,8.27278390280008,13.2913593733665,22.893242136264,40.6759985306102,86.3132391448022,157.706038773701,251.626358019811,0,Andorra,,2020-04-26
2020-05-16,austria,2.53751359872131,5.09364439311187,7.83105538067518,12.5721656680707,17.2549666293963,21.7899855299433,25.9574925809311,30.9623948799673,35.6154449448191,40.6771070629159,45.2264120757797,51.0960350361194,57.4702983469358,64.1773503986105,71.9004274853109,80.357943281144,90.9540700400072,104.568729975094,119.189463733806,140.082386039461,184.353160792263,227.687347196976,282.457148879172,0,Austria,,2020-04-26
2020-05-16,belarus,42.0517989798326,71.8034362087875,111.347445469953,184.827417934858,255.153147155237,334.986105161775,422.488496429844,506.195949441168,609.747941196417,716.343076703606,857.859006364975,1018.17929385285,1215.56835002484,1445.44195919405,1751.96943844967,2089.75655090267,2545.52762714373,3111.64083371833,4099.47805892209,5655.08132715199,9493.81838335493,14236.1495121487,25467.6377816967,0,Belarus,,2020-04-26
2020-05-16,belgium,48.9024588222852,76.5915531771929,104.100088049408,155.752660437591,196.616280203186,235.936833586533,280.149108256708,318.546931145602,362.788689456358,407.409934506652,462.871491670724,519.436023704577,576.214584980133,644.716884169574,725.333436739285,804.196393988887,910.377578352883,1041.91691570248,1206.70181191183,1464.79479653521,1896.11317609777,2340.97185016482,2966.64529323115,0,Belgium,,2020-04-26
2020-05-16,bosniaandherzegovina,0.112979452917725,0.252235904387607,0.56646009403064,1.30752879172988,2.30262274380359,3.22190059758316,4.45560857566985,5.76441038497453,7.15683081653125,8.81730486404223,10.7365301171719,13.389755875227,15.9501753609351,18.8715866268256,22.5620264681493,26.9289444122913,32.4133672156414,39.6827630686678,48.8192073029009,66.0035742020918,100.396449372019,141.726126018359,228.428938470183,0,Bosnia and Herzegovina,,2020-04-26
2020-05-16,bulgaria,0.198782953519797,0.499901188981444,1.10572381142217,2.55326951186617,4.29251909956742,6.17884269055926,8.42279608436541,11.0373284273318,13.8039000602882,17.0718868374859,21.1906832221702,25.7631056875282,30.9142178535075,37.0687973571228,44.9856362938381,54.666875469661,68.057787131286,85.2896960423195,108.530767848264,152.882517620123,257.257588057233,375.939531854716,616.931281520179,0,Bulgaria,,2020-04-26
2020-05-16,canada,74.8595900246757,115.340440680982,159.936576243648,239.703576208826,303.019245108063,372.137898547193,437.721792362123,513.910351528899,579.388192107072,655.606035727433,741.841816283238,841.062294145369,955.102568278484,1072.09195365542,1204.99138288098,1380.48419616387,1542.07260323979,1789.40339356368,2118.60839779336,2638.77981892613,3430.91418662726,4489.94654743107,6052.64075849416,0,Canada,,2020-04-26
2020-05-16,croatia,0.227339143964363,0.476782634979482,0.866500299446079,1.72733880163776,2.569338124725,3.51930076891244,4.56332776493937,5.71577096144703,7.07465534689236,8.52416884835207,10.0533898742822,11.9655091637129,14.1060708094925,16.4215704705144,19.1467099229602,22.5878815473695,26.021395317017,30.7061267140831,38.1293414758392,47.7164361121122,70.3063448088565,98.9257069996974,136.403048451105,0,Croatia,,2020-04-26
2020-05-16,czechia,1.54023645091493,2.9477538030462,4.92292080824476,8.51233494861327,12.2415892354592,15.5993638303894,19.4038169449317,23.2096087510619,27.0090593230705,31.2672990216004,35.5385489931517,40.1072944513654,45.3358938232242,50.8927417605404,58.2867265674173,65.5361536044334,75.1799149784367,88.6635235865496,105.474111540123,131.212430724313,174.707625141661,218.790776593883,284.3413230381,0,Czechia,,2020-04-26
2020-05-16,denmark,7.61715648396199,12.1426877053275,19.0341723550689,28.7631277443012,38.4432017416466,46.7476974530139,54.1635503777659,61.4004330385374,70.0622074571572,79.1860493561397,87.7628731070097,98.1411247255205,110.483482293762,124.422860913326,137.699599365587,154.2116292735,173.450086384364,196.594215061614,223.483134397929,267.152268014366,355.26057215509,450.520388972797,581.495926548514,0,Denmark,,2020-04-26
2020-05-16,estonia,0.0482589634787113,0.133067130637322,0.310319573555125,0.672281677371182,1.09699556433661,1.59450969978171,2.26382999913804,3.03968297167586,3.92036881565407,5.0293269302352,6.23331241779446,7.71259979981216,9.44098308632141,11.7620647695492,14.1801330019369,17.3684739190693,21.8694195952803,27.5146805344996,34.7634461118303,46.781210515369,68.1169539490271,93.6423526384659,141.735167620445,0,Estonia,,2020-04-26
2020-05-16,finland,3.99019951299016,7.93581652776718,12.402272527257,20.0491324115804,26.3987031713088,32.7810718716664,40.0690012570576,46.8667046686634,54.7237928649789,62.2405764568228,70.7928483467037,79.8871980211879,90.081127013802,102.126959467357,115.64851078238,132.806202105661,154.914597790314,178.993082791445,213.305141649245,265.867919655247,367.520240276826,473.245937858343,619.524718400912,0,Finland,,2020-04-26
2020-05-16,france,61.3460671367482,90.0413510569209,128.538456721329,183.958951286108,237.345170510084,279.039187633852,326.659341558846,374.567645811464,417.567562825195,468.287335202785,521.122861969581,580.418158147575,645.280983533898,714.465670597678,787.744689984719,874.877783207593,970.341911091918,1108.92289986578,1296.45633305509,1551.94422499859,1959.06694917969,2375.86089138993,3016.42517937866,0,France,,2020-04-26
2020-05-16,germany,98.2377668251383,137.465577987316,202.867590644261,289.474960579034,353.672315624381,420.313740266433,494.290611505871,571.362902460175,650.32966125893,729.478910110786,813.919827331604,892.215591751025,981.670161078597,1084.07164083812,1197.3479105794,1336.02569367192,1492.94473320301,1689.65804491511,1936.08706317181,2319.00667548568,2962.70266356352,3673.22225280027,4612.77024783463,0,Germany,,2020-04-26
2020-05-16,greece,0.376812856790821,0.717384540402102,1.25542564799421,2.25393422843067,3.28293904894254,4.2429214716102,5.38925319526535,6.55992349273698,7.84126800916346,9.26002756373219,10.745101596233,12.3287747569451,14.1826587089706,16.2088119891441,18.3597109260852,21.155457141775,24.3593260918777,27.9705221153907,33.623847125827,40.5370514774384,54.1155829432657,70.4334262066857,88.1291617910024,0,Greece,,2020-04-26
2020-05-16,hungary,2.63024311405693,4.79373563038126,7.59612363241301,12.5344927810165,17.854762614639,23.1526646926121,28.3474927031419,33.989486404678,40.5761573841513,47.7839794345495,55.0337152929258,62.8815002204319,73.2197770874832,85.6870229076665,98.6891585481577,112.789420081361,132.257626531686,155.500268849839,190.606453616097,248.250672615998,349.963304296217,462.268104663961,616.703559978566,0,Hungary,,2020-04-26
2020-05-16,ireland,20.5850422325578,31.0259308002103,50.1053440632814,76.3690969209212,100.840025819518,125.697532311428,150.69813503314,176.696129980351,201.004911650415,228.579757228888,258.508721209771,292.92077172987,334.392474071396,384.343820687943,435.648942014775,501.064441660628,574.035135332957,679.735052656622,824.424628523095,1053.21336509862,1451.96464599308,1957.36545573431,2517.12177840339,0,Ireland,,2020-04-26
2020-05-16,italy,196.605393064463,272.374820245089,371.602541917967,497.882214884039,623.28803326637,735.38898784259,849.827306444635,984.516513463331,1097.46031314706,1227.37470342071,1352.53479636984,1497.75567737758,1654.88278582886,1821.06861410974,2021.64760240395,2223.24728623069,2433.64793454301,2716.19531992496,3086.1597012512,3564.68345333661,4463.30963761149,5504.33639401318,6648.6659431962,0,Italy,,2020-04-26
2020-05-16,lithuania,0.000207678948995113,0.000922619555201112,0.00255925291216777,0.00977281413696643,0.0263043879654162,0.0575790026614066,0.117283150213497,0.208961760856699,0.373245946555599,0.629226910724128,0.991675670970075,1.50709098060701,2.1696930028703,3.22708627462835,4.79385299993648,7.35416083755903,10.9275841128237,16.5236348574589,24.7228120913161,39.0936984951662,79.2102502874144,145.35168483753,268.808788646287,0,Lithuania,,2020-04-26
2020-05-16,luxembourg,0.00266862081805407,0.0106282826412535,0.0342339907863943,0.112636836610319,0.232195378117883,0.398706581027275,0.665607274674071,1.06592558918497,1.55927310926234,2.33128191058876,3.17164915602558,4.262777865213,5.7977115495441,8.31293293166368,11.4369100880795,15.8520032285913,21.813148603402,31.5006630654523,43.5964903158978,63.6631698661824,107.743218898277,155.039113012667,228.611540362283,0,Luxembourg,,2020-04-26
2020-05-16,moldova,1.16285187997217,2.67704088773115,5.36954863211752,11.2336916331653,17.0883903309401,23.5271965556561,29.5193519076315,36.8446075469386,45.228362233862,55.4959173783904,66.0863021797711,79.1242189790723,95.7629163560734,111.589871911943,131.041677935402,157.218764276738,187.783845390014,240.966883796214,309.518533921554,425.730866530792,668.834375935025,990.603049910807,1583.61842537945,0,Moldova,,2020-04-26
2020-05-16,netherlands,29.7875758434245,48.8882478488794,75.0847417034421,107.612500392199,139.293373929848,168.709489818108,195.701222985071,226.88779835723,256.605922779577,286.844499622257,320.280245519994,357.228231273711,395.729060636416,436.329524374597,491.736743841385,541.267667847141,616.731012331845,697.883987468803,808.420940773215,955.680955688267,1250.14902676095,1540.40936298373,2006.48566926756,0,Netherlands,,2020-04-26
2020-05-16,northmacedonia,0.161138763006528,0.461984612462328,0.919329241800993,1.83707555684996,2.91716592169343,4.04368529646752,5.46393783575179,6.90913595623655,8.75251133224674,10.7143903892576,13.2009551111376,15.7640557618922,18.8000676146355,22.3969243894811,26.3374591730907,32.5735733080074,39.5088998911525,47.4915462037812,58.4015784902105,77.7168814898135,110.689796015507,159.366396310345,241.131416558709,0,North Macedonia,,2020-04-26
2020-05-16,norway,1.32803952190566,2.22188370827559,3.57677195138407,6.36005716598458,9.16895928267109,11.6893713874475,13.9867153392438,16.8217036047332,19.6325213127485,22.5406706077026,26.2283268451984,30.1203028866079,33.8821628314782,38.1726417767703,43.5978488614831,49.3956349336823,54.9496409597842,62.8792092604914,73.593526110042,87.8713289262896,114.739203155052,145.65255463313,180.944198048675,0,Norway,,2020-04-26
2020-05-16,poland,13.528065105301,22.4853098192086,33.4120899893187,51.5498697666284,69.3173529219685,84.930594737429,102.458277363163,120.004483271649,138.407105823032,160.229667016618,184.314891120561,208.672914275495,234.346093067712,266.235663434191,307.598508964051,346.643527458451,400.34935937782,456.601242465398,541.821572162661,676.236427932524,893.141641103226,1150.61161079161,1618.96564380392,0,Poland,,2020-04-26
2020-05-16,portugal,27.4616000863021,48.2840724978324,64.0420617256412,93.570456609272,119.570851931713,145.448981163194,169.503018827569,194.606803775643,222.747001073895,252.899147321544,282.03476728418,310.782016301344,344.256665078606,384.115327375877,430.011430120264,485.082828555097,550.027374858856,624.582401739097,728.192698891742,884.381910085983,1146.12790178615,1402.74476372244,1871.45431427956,0,Portugal,,2020-04-26
2020-05-16,romania,13.7605558242879,23.7639999919853,34.4866908125322,53.3976186709957,68.7704898591435,85.5652639427855,103.112468786919,120.13222960373,137.83381598724,157.29724819041,180.084065730125,206.761153923376,234.736080172956,263.945050449377,293.82931649961,336.176306138902,389.156147973254,454.922746349241,541.355003280951,674.844876885654,902.136278159451,1197.73341603149,1579.22011215091,0,Romania,,2020-04-26
2020-05-16,russia,308.453438521381,530.52199318837,800.366604319224,1225.61249204191,1575.28374190416,2014.21596984984,2481.7691121906,2948.62199918067,3386.36868621743,4012.27088690977,4703.69735819844,5503.78463133849,6320.89828176437,7152.8804864676,8359.37117344118,9701.79298589922,11581.7566230122,14022.0149899129,16947.2521987135,22736.5888676203,33575.8728095428,47148.9607199709,66746.4657101806,0,Russia,,2020-04-26
2020-05-16,sanmarino,0.0599580472432884,0.149644642343875,0.313846763862998,0.670959122357389,1.08406739091913,1.50378605296037,1.96716045596326,2.44980243496079,2.99242687636651,3.66162260178991,4.37919302237324,5.25538704898812,6.39204020249787,7.64234927972085,8.99638795707356,10.7015048925263,12.6937627285457,15.1142727917811,18.8517273576244,24.099555707609,33.9108064502763,43.7255517741251,60.2768053802855,0,San Marino,,2020-04-26
2020-05-16,serbia,0.660307162902282,1.43092291026486,2.57254531255823,5.44951971702814,8.10602725583834,11.6813330018617,15.3289706785385,19.1464814335195,23.415246779921,28.9173160032458,34.3121912409789,40.0561681762018,47.5207284745453,56.8793886310474,67.091332998226,79.1314212629235,95.7152274948522,119.055314649823,146.839365825656,196.526632656173,304.70632506728,427.225924246852,642.820903865048,0,Serbia,,2020-04-26
2020-05-16,slovenia,0.0511833605098184,0.121014366808573,0.25704935238862,0.565564150783043,0.898687955430904,1.32800193341235,1.83197235622443,2.33537384130023,2.93367446092733,3.64803973583105,4.52981742341561,5.55685304338601,6.64611935317321,7.90863461411571,9.3255520529488,11.1396216448093,13.4123350654181,16.3608185757556,20.5972066141581,27.3084846307817,39.8037834325795,53.5253192711662,77.4087561007904,0,Slovenia,,2020-04-26
2020-05-16,spain,208.505215022748,307.10098960882,426.959446316332,598.030686623837,764.965663025652,901.836419086781,1049.73156537268,1206.84000656826,1365.71198921151,1547.1027135435,1718.20751694607,1905.17305297583,2094.64244890633,2328.83557125952,2611.79742205088,2920.23017080305,3303.22787455737,3802.02986018156,4369.40308316699,5157.84539835382,6899.05497933701,8696.81528505714,10338.8482577243,0,Spain,,2020-04-26
2020-05-16,sweden,49.491719745394,81.0629538537181,109.535821515416,154.370786222641,199.141049968777,241.753550398679,283.080005780896,324.265727538962,370.724142078275,414.183324069622,465.100457001645,516.396668871683,577.540418452034,641.998919533833,709.410334336686,804.222694026761,924.841618118697,1050.97335568842,1250.77212906992,1515.9812220618,1972.79224722143,2546.38886192245,3191.78624344023,0,Sweden,,2020-04-26
2020-05-16,switzerland,7.80773548909123,13.7714959156739,19.9550795489619,31.549134590292,42.5210631562602,52.6910798710944,60.8074185893046,69.8923147743902,80.2376090460092,89.714132541906,101.007665903143,112.381705155071,124.162329840433,136.308575840561,150.350539136983,167.237785093074,187.779057719245,211.605548004566,242.779936145413,285.584128496939,362.060611684145,437.945249123414,572.225218560142,0,Switzerland,,2020-04-26
2020-05-16,ukraine,0.130127031911787,0.431774339943309,1.4991379396633,5.36908068627703,11.0164343110083,17.879190196703,26.4070992237428,37.0896604060633,50.3421296467801,66.629734608099,87.6460606115623,111.778357256956,142.332597503877,184.884938540866,236.109369587051,320.270338286717,426.335914146916,583.571166841872,852.156963956075,1336.04318749971,2441.51317897395,4737.53108429887,10178.4581739146,0,Ukraine,,2020-04-26
2020-05-16,unitedkingdom,338.304302912092,535.996858348603,719.751584907062,1031.04784490047,1283.66501115709,1538.32793542138,1798.11152621828,2061.13526283646,2321.68538609658,2585.46138502729,2884.03175238792,3190.68694630159,3546.66122655095,3953.00705109776,4418.11267328283,4978.50451991973,5630.86126614835,6391.51142757298,7308.0526246131,8797.17868831226,11293.2222266993,14024.7835837554,17904.1417886583,0,United Kingdom,,2020-04-26
2020-05-16,us,2595.43445404237,3979.68200829313,5223.13212904853,7057.16270160814,8679.73351294162,10256.3155856489,11873.8361665761,13533.3307868341,14981.031807814,16888.9783528574,18756.1420340896,20910.8404257681,23047.6792359497,25460.6096000835,28459.0111346398,31874.0770185856,35313.2590813579,40088.7421067597,46354.7440379902,53991.2318970012,68926.6931065939,83467.4464675849,110888.530374614,0,US,,2020-04-26
2020-05-17,albania,0.165965158855104,0.371202076774212,0.744513139975521,1.53255831208411,2.3778753128819,3.34437284573635,4.29470572457786,5.36886078745443,6.70571057631787,8.04924336734912,9.49547080281092,11.2848466942659,13.3084828929121,15.7866443604694,18.7573800043164,21.5953707836478,25.9841084351035,31.3591947179553,38.9752831210483,53.0179205758161,76.9644208399783,114.048842662253,154.674407176523,0,Albania,,2020-04-26
2020-05-17,andorra,4.61139653110843e-05,0.000202533723550771,0.000918320947373335,0.00453477143184586,0.0105074199208485,0.02350971731148,0.0438862721863196,0.084871952122319,0.148843495981066,0.250976218272011,0.397640668876617,0.650057799944534,1.06639233488799,1.8238771640802,2.94231945801797,4.78823737468706,7.74292256775485,12.9483168990884,22.2743656197552,40.1189951097844,89.3215263411391,154.833580271597,245.239491549683,0,Andorra,,2020-04-26
2020-05-17,austria,1.98860154926174,4.16208929537529,7.04539856904835,11.4904056369314,15.5414735634763,19.6204494610548,23.9166324474117,28.1920489184188,32.8710916635348,37.3527290666929,42.2860221914572,47.6728951529365,53.648477243672,59.9145538211585,67.6622453767607,76.3637261072265,86.9874700932382,100.431974721282,117.081496777146,140.370591888943,182.945762696361,220.111514745618,284.246477068357,0,Austria,,2020-04-26
2020-05-17,belarus,40.0866647868143,69.6397353874685,110.646032845841,181.647771159688,252.858764567661,331.998807681925,410.697728007997,496.941584551957,597.809820782862,725.157959137621,844.6218922002,1007.28009651879,1186.38253983622,1467.25975042734,1777.30521949013,2103.75700061425,2572.13184265035,3215.48908841272,4230.61376429849,6033.93110798769,10117.6431653041,14671.4544029566,27802.3995706046,0,Belarus,,2020-04-26
2020-05-17,belgium,43.9900919801416,65.1581549159188,94.6801141911949,139.147497027012,178.26690995079,218.664536592817,259.026606862674,301.273585497956,343.074306524017,387.485802809365,436.02483520377,489.595944869134,548.405866164893,610.631187827157,684.867945318882,772.848130069463,876.932670940349,1011.01182535631,1190.92187867763,1446.01742935305,1889.32186741657,2318.55383666642,3054.70595271123,0,Belgium,,2020-04-26
2020-05-17,bosniaandherzegovina,0.0851951119466378,0.2565996329716,0.524415182461813,1.18695335954013,2.07007822106131,2.98501908449677,4.12137028266793,5.33589523909407,6.77613860634236,8.35755539551503,10.2232501409126,12.1992079550504,14.7714997853977,17.5911808771782,20.7763678313003,25.2714539016227,30.1590899687986,37.614698285395,47.9277937502368,65.6633413023225,96.9509405092609,143.424846526639,220.951556907406,0,Bosnia and Herzegovina,,2020-04-26
2020-05-17,bulgaria,0.125593953747104,0.39107506161085,0.925377469147771,2.25142774868666,3.60439658075485,5.3328256670469,7.35420177918066,9.86575985238056,12.7525993636475,16.3561592000243,20.767597409798,24.9219958618245,30.0665036845265,37.0173599347949,45.0899681157947,55.6883974302708,68.1705810747801,84.7500046540623,111.211142563566,157.551881420302,251.25162533508,375.204237138665,623.907182413652,0,Bulgaria,,2020-04-26
2020-05-17,canada,71.7447497803187,101.33976253468,149.330897194634,215.40866111608,276.983574695406,348.234947996908,415.206316539348,484.06834779814,551.98529058094,631.250301675631,711.316683056878,803.154506078781,913.915175864226,1034.43018687064,1177.39598288641,1332.32646418986,1532.56798636937,1787.55004585716,2110.61918648093,2647.89344928674,3409.10182628013,4534.54095233615,6253.07436628271,0,Canada,,2020-04-26
2020-05-17,croatia,0.193692568283445,0.400604346581693,0.693111487417975,1.37801678523454,2.31996252689519,3.1732314740873,4.21105653866626,5.40078606634352,6.73793419950985,8.11664380204438,9.44860216242961,11.2378222952818,13.2863684132556,15.5518896972233,18.1625506260625,21.1970679879054,25.2465991675113,30.5299159482464,37.3501523321217,47.8524227574532,69.0514600827356,92.164526049982,131.648497210756,0,Croatia,,2020-04-26
2020-05-17,czechia,1.57091640343834,2.83477563190457,4.68925929578846,8.23347127998516,11.413325814837,14.7237881905699,17.8115173324627,21.3417256731922,25.0215382437091,28.9629047210263,33.5800580585792,38.4823344200752,42.9103767241774,48.52210735344,55.4379068138774,64.2566261832588,72.8186647685768,85.8780639664665,101.950154676686,124.42003461468,172.658060843844,213.03261218924,286.535392115808,0,Czechia,,2020-04-26
2020-05-17,denmark,6.1483780047323,10.9817389511597,17.4838376830834,27.3549249843826,35.7969017640209,43.3678406326017,51.0793693578781,60.6878459984476,69.4362776677082,77.7778871015493,85.7973280246752,97.0282174784631,108.666490581683,121.355645966263,135.83685833392,152.089577131814,171.663668667742,195.381073731501,226.817073110322,269.730928881345,347.492521720326,438.980369555204,565.464921853485,0,Denmark,,2020-04-26
2020-05-17,estonia,0.0353790793789152,0.0992538634930048,0.246746642654551,0.609726966863071,1.0781175511461,1.64191315338217,2.12137073705917,2.79166722955993,3.80848223278698,4.82925930792812,5.99768789488021,7.35556432312576,8.98019053506898,11.1890134103655,13.5696845139116,16.5368422416531,20.6335980187352,25.8101800568827,32.906875239209,43.2713959151523,65.3468916955046,87.9282966221672,124.844402798228,0,Estonia,,2020-04-26
2020-05-17,finland,3.78537643449451,7.15897915397005,11.0511843067584,18.1449534626002,24.8927096811284,31.5394047729384,38.4490792499134,45.5516867390417,53.4700380143019,61.5116720480989,70.1406312531276,78.967407599956,89.8132878452118,101.22914769328,112.68394335195,127.774651465754,146.01395429327,174.598653438148,211.172920051136,261.006671431756,363.889248648191,475.715085517541,650.35495376447,0,Finland,,2020-04-26
2020-05-17,france,53.2882364601729,80.7251387308619,118.873153874917,175.086052223297,224.594706969861,263.715240270532,302.492302841687,342.985588505805,386.998894621766,440.645104275566,495.612459376361,557.072239765937,616.734918449185,678.585345147751,751.567029681406,842.290823059462,949.686602715563,1083.02501548703,1242.62853721473,1507.25070522369,1915.18596320148,2357.03924158719,3081.14904368994,0,France,,2020-04-26
2020-05-17,germany,83.7601750176207,128.028807086101,183.919348407981,260.45073226706,327.664380267775,393.53832245933,458.405137736874,534.715353942943,604.975487204305,679.356091902007,762.51685437166,850.061579395435,940.640483262611,1044.89033093674,1159.97528007124,1281.32386974703,1424.82944859315,1612.64367145324,1887.55500326066,2230.74256964747,2902.26031299511,3527.29722768591,4538.71557867151,0,Germany,,2020-04-26
2020-05-17,greece,0.34362441327795,0.741012295744187,1.2360445669141,2.251400391968,3.20614137051818,4.10972062003262,5.09942405356098,6.04009122405944,7.42705678927036,8.73017777255648,10.1448997238521,11.9618391279292,13.6639381639597,15.7127675191563,17.9596713496305,20.5547658604079,23.6327007169462,27.2810606864849,32.4022257945873,40.4900066518551,54.9766161182971,71.1230253526888,92.7008967964156,0,Greece,,2020-04-26
2020-05-17,hungary,2.10477556210749,3.96482640881073,6.7605346588501,12.2106545431097,16.7769302537443,22.2095806293854,28.1324749850851,33.6155063179898,39.604984949427,45.7751430151168,52.9357268925739,62.4432664797144,71.3370721478152,82.0141275950826,95.2553133208665,112.18286866703,130.302266739396,155.624375743106,193.457493454537,246.397848342445,358.020190707938,477.245147955667,650.220645705503,0,Hungary,,2020-04-26
