country,state,location,quantile,forecast_date,target,target_end_date,value
US,AR,05,0.150,2020-05-25,0 day ahead cum death,2020-05-25,118
US,AR,05,0.200,2020-05-25,0 day ahead cum death,2020-05-25,120
US,AR,05,0.250,2020-05-25,0 day ahead cum death,2020-05-25,121
US,AR,05,0.300,2020-05-25,0 day ahead cum death,2020-05-25,122
US,AR,05,0.350,2020-05-25,0 day ahead cum death,2020-05-25,124
US,AR,05,0.400,2020-05-25,0 day ahead cum death,2020-05-25,126
US,AR,05,0.450,2020-05-25,0 day ahead cum death,2020-05-25,128
US,AR,05,0.500,2020-05-25,0 day ahead cum death,2020-05-25,274
US,AR,05,NA,2020-05-25,0 day ahead cum death,2020-05-25,274
US,AR,05,0.550,2020-05-25,0 day ahead cum death,2020-05-25,274
US,AR,05,0.600,2020-05-25,0 day ahead cum death,2020-05-25,274
US,AR,05,0.650,2020-05-25,0 day ahead cum death,2020-05-25,274
US,AR,05,0.700,2020-05-25,0 day ahead cum death,2020-05-25,274
US,AR,05,0.750,2020-05-25,0 day ahead cum death,2020-05-25,274
US,AR,05,0.800,2020-05-25,0 day ahead cum death,2020-05-25,274
US,AR,05,0.850,2020-05-25,0 day ahead cum death,2020-05-25,274
US,AR,05,0.900,2020-05-25,0 day ahead cum death,2020-05-25,274
US,AR,05,0.950,2020-05-25,0 day ahead cum death,2020-05-25,274
US,AR,05,0.975,2020-05-25,0 day ahead cum death,2020-05-25,274
US,AR,05,0.990,2020-05-25,0 day ahead cum death,2020-05-25,274
US,AR,05,0.010,2020-05-25,1 day ahead cum death,2020-05-26,115
US,AR,05,0.025,2020-05-25,1 day ahead cum death,2020-05-26,115
US,AR,05,0.050,2020-05-25,1 day ahead cum death,2020-05-26,116
US,AR,05,0.100,2020-05-25,1 day ahead cum death,2020-05-26,118
US,AR,05,0.150,2020-05-25,1 day ahead cum death,2020-05-26,120
US,AR,05,0.200,2020-05-25,1 day ahead cum death,2020-05-26,122
US,AR,05,0.250,2020-05-25,1 day ahead cum death,2020-05-26,124
US,AR,05,0.300,2020-05-25,1 day ahead cum death,2020-05-26,126
US,AR,05,0.350,2020-05-25,1 day ahead cum death,2020-05-26,128
US,AR,05,0.400,2020-05-25,1 day ahead cum death,2020-05-26,130
US,AR,05,0.450,2020-05-25,1 day ahead cum death,2020-05-26,133
US,AR,05,0.500,2020-05-25,1 day ahead cum death,2020-05-26,137
US,AR,05,NA,2020-05-25,1 day ahead cum death,2020-05-26,137
US,AR,05,0.550,2020-05-25,1 day ahead cum death,2020-05-26,353
US,AR,05,0.600,2020-05-25,1 day ahead cum death,2020-05-26,353
US,AR,05,0.650,2020-05-25,1 day ahead cum death,2020-05-26,353
US,AR,05,0.700,2020-05-25,1 day ahead cum death,2020-05-26,353
US,AR,05,0.750,2020-05-25,1 day ahead cum death,2020-05-26,353
US,AR,05,0.800,2020-05-25,1 day ahead cum death,2020-05-26,353
US,AR,05,0.850,2020-05-25,1 day ahead cum death,2020-05-26,353
US,AR,05,0.900,2020-05-25,1 day ahead cum death,2020-05-26,353
US,AR,05,0.950,2020-05-25,1 day ahead cum death,2020-05-26,353
US,AR,05,0.975,2020-05-25,1 day ahead cum death,2020-05-26,353
US,AR,05,0.990,2020-05-25,1 day ahead cum death,2020-05-26,353
US,AR,05,0.010,2020-05-25,2 day ahead cum death,2020-05-27,115
US,AR,05,0.025,2020-05-25,2 day ahead cum death,2020-05-27,116
US,AR,05,0.050,2020-05-25,2 day ahead cum death,2020-05-27,117
US,AR,05,0.100,2020-05-25,2 day ahead cum death,2020-05-27,119
US,AR,05,0.150,2020-05-25,2 day ahead cum death,2020-05-27,121
US,AR,05,0.200,2020-05-25,2 day ahead cum death,2020-05-27,123
US,AR,05,0.250,2020-05-25,2 day ahead cum death,2020-05-27,126
US,AR,05,0.300,2020-05-25,2 day ahead cum death,2020-05-27,128
US,AR,05,0.350,2020-05-25,2 day ahead cum death,2020-05-27,131
US,AR,05,0.400,2020-05-25,2 day ahead cum death,2020-05-27,134
US,AR,05,0.450,2020-05-25,2 day ahead cum death,2020-05-27,137
US,AR,05,0.500,2020-05-25,2 day ahead cum death,2020-05-27,141
US,AR,05,NA,2020-05-25,2 day ahead cum death,2020-05-27,141
US,AR,05,0.550,2020-05-25,2 day ahead cum death,2020-05-27,147
US,AR,05,0.600,2020-05-25,2 day ahead cum death,2020-05-27,417
US,AR,05,0.650,2020-05-25,2 day ahead cum death,2020-05-27,417
US,AR,05,0.700,2020-05-25,2 day ahead cum death,2020-05-27,417
US,AR,05,0.750,2020-05-25,2 day ahead cum death,2020-05-27,417
US,AR,05,0.800,2020-05-25,2 day ahead cum death,2020-05-27,417
US,AR,05,0.850,2020-05-25,2 day ahead cum death,2020-05-27,417
US,AR,05,0.900,2020-05-25,2 day ahead cum death,2020-05-27,417
US,AR,05,0.950,2020-05-25,2 day ahead cum death,2020-05-27,417
US,AR,05,0.975,2020-05-25,2 day ahead cum death,2020-05-27,417
US,AR,05,0.990,2020-05-25,2 day ahead cum death,2020-05-27,417
US,AR,05,0.010,2020-05-25,3 day ahead cum death,2020-05-28,115
US,AR,05,0.025,2020-05-25,3 day ahead cum death,2020-05-28,116
US,AR,05,0.050,2020-05-25,3 day ahead cum death,2020-05-28,117
US,AR,05,0.100,2020-05-25,3 day ahead cum death,2020-05-28,120
US,AR,05,0.150,2020-05-25,3 day ahead cum death,2020-05-28,122
US,AR,05,0.200,2020-05-25,3 day ahead cum death,2020-05-28,125
US,AR,05,0.250,2020-05-25,3 day ahead cum death,2020-05-28,127
US,AR,05,0.300,2020-05-25,3 day ahead cum death,2020-05-28,130
US,AR,05,0.350,2020-05-25,3 day ahead cum death,2020-05-28,133
US,AR,05,0.400,2020-05-25,3 day ahead cum death,2020-05-28,136
US,AR,05,0.450,2020-05-25,3 day ahead cum death,2020-05-28,140
US,AR,05,0.500,2020-05-25,3 day ahead cum death,2020-05-28,145
US,AR,05,NA,2020-05-25,3 day ahead cum death,2020-05-28,145
US,AR,05,0.550,2020-05-25,3 day ahead cum death,2020-05-28,151
US,AR,05,0.600,2020-05-25,3 day ahead cum death,2020-05-28,164
US,AR,05,0.650,2020-05-25,3 day ahead cum death,2020-05-28,474
US,AR,05,0.700,2020-05-25,3 day ahead cum death,2020-05-28,474
US,AR,05,0.750,2020-05-25,3 day ahead cum death,2020-05-28,474
US,AR,05,0.800,2020-05-25,3 day ahead cum death,2020-05-28,474
US,AR,05,0.850,2020-05-25,3 day ahead cum death,2020-05-28,474
US,AR,05,0.900,2020-05-25,3 day ahead cum death,2020-05-28,474
US,AR,05,0.950,2020-05-25,3 day ahead cum death,2020-05-28,474
US,AR,05,0.975,2020-05-25,3 day ahead cum death,2020-05-28,474
US,AR,05,0.990,2020-05-25,3 day ahead cum death,2020-05-28,474
US,AR,05,0.010,2020-05-25,4 day ahead cum death,2020-05-29,115
US,AR,05,0.025,2020-05-25,4 day ahead cum death,2020-05-29,116
US,AR,05,0.050,2020-05-25,4 day ahead cum death,2020-05-29,117
US,AR,05,0.100,2020-05-25,4 day ahead cum death,2020-05-29,120
US,AR,05,0.150,2020-05-25,4 day ahead cum death,2020-05-29,123
US,AR,05,0.200,2020-05-25,4 day ahead cum death,2020-05-29,126
US,AR,05,0.250,2020-05-25,4 day ahead cum death,2020-05-29,129
US,AR,05,0.300,2020-05-25,4 day ahead cum death,2020-05-29,132
US,AR,05,0.350,2020-05-25,4 day ahead cum death,2020-05-29,135
US,AR,05,0.400,2020-05-25,4 day ahead cum death,2020-05-29,139
US,AR,05,0.450,2020-05-25,4 day ahead cum death,2020-05-29,143
US,AR,05,0.500,2020-05-25,4 day ahead cum death,2020-05-29,148
US,AR,05,NA,2020-05-25,4 day ahead cum death,2020-05-29,148
US,AR,05,0.550,2020-05-25,4 day ahead cum death,2020-05-29,154
US,AR,05,0.600,2020-05-25,4 day ahead cum death,2020-05-29,166
US,AR,05,0.650,2020-05-25,4 day ahead cum death,2020-05-29,527
US,AR,05,0.700,2020-05-25,4 day ahead cum death,2020-05-29,527
US,AR,05,0.750,2020-05-25,4 day ahead cum death,2020-05-29,527
US,AR,05,0.800,2020-05-25,4 day ahead cum death,2020-05-29,527
US,AR,05,0.850,2020-05-25,4 day ahead cum death,2020-05-29,527
US,AR,05,0.900,2020-05-25,4 day ahead cum death,2020-05-29,527
US,AR,05,0.950,2020-05-25,4 day ahead cum death,2020-05-29,527
US,AR,05,0.975,2020-05-25,4 day ahead cum death,2020-05-29,527
US,AR,05,0.990,2020-05-25,4 day ahead cum death,2020-05-29,527
US,AR,05,0.010,2020-05-25,5 day ahead cum death,2020-05-30,115
US,AR,05,0.025,2020-05-25,5 day ahead cum death,2020-05-30,116
US,AR,05,0.050,2020-05-25,5 day ahead cum death,2020-05-30,118
US,AR,05,0.100,2020-05-25,5 day ahead cum death,2020-05-30,121
US,AR,05,0.150,2020-05-25,5 day ahead cum death,2020-05-30,124
US,AR,05,0.200,2020-05-25,5 day ahead cum death,2020-05-30,127
US,AR,05,0.250,2020-05-25,5 day ahead cum death,2020-05-30,130
US,AR,05,0.300,2020-05-25,5 day ahead cum death,2020-05-30,134
US,AR,05,0.350,2020-05-25,5 day ahead cum death,2020-05-30,137
US,AR,05,0.400,2020-05-25,5 day ahead cum death,2020-05-30,141
US,AR,05,0.450,2020-05-25,5 day ahead cum death,2020-05-30,145
US,AR,05,0.500,2020-05-25,5 day ahead cum death,2020-05-30,151
US,AR,05,NA,2020-05-25,5 day ahead cum death,2020-05-30,151
US,AR,05,0.550,2020-05-25,5 day ahead cum death,2020-05-30,157
US,AR,05,0.600,2020-05-25,5 day ahead cum death,2020-05-30,168
US,AR,05,0.650,2020-05-25,5 day ahead cum death,2020-05-30,577
US,AR,05,0.700,2020-05-25,5 day ahead cum death,2020-05-30,577
US,AR,05,0.750,2020-05-25,5 day ahead cum death,2020-05-30,577
US,AR,05,0.800,2020-05-25,5 day ahead cum death,2020-05-30,577
US,AR,05,0.850,2020-05-25,5 day ahead cum death,2020-05-30,577
US,AR,05,0.900,2020-05-25,5 day ahead cum death,2020-05-30,577
US,AR,05,0.950,2020-05-25,5 day ahead cum death,2020-05-30,577
US,AR,05,0.975,2020-05-25,5 day ahead cum death,2020-05-30,577
US,AR,05,0.990,2020-05-25,5 day ahead cum death,2020-05-30,577
US,AR,05,0.010,2020-05-25,6 day ahead cum death,2020-05-31,115
US,AR,05,0.025,2020-05-25,6 day ahead cum death,2020-05-31,116
US,AR,05,0.050,2020-05-25,6 day ahead cum death,2020-05-31,118
US,AR,05,0.100,2020-05-25,6 day ahead cum death,2020-05-31,121
US,AR,05,0.150,2020-05-25,6 day ahead cum death,2020-05-31,125
US,AR,05,0.200,2020-05-25,6 day ahead cum death,2020-05-31,128
US,AR,05,0.250,2020-05-25,6 day ahead cum death,2020-05-31,132
US,AR,05,0.300,2020-05-25,6 day ahead cum death,2020-05-31,135
US,AR,05,0.350,2020-05-25,6 day ahead cum death,2020-05-31,139
US,AR,05,0.400,2020-05-25,6 day ahead cum death,2020-05-31,143
US,AR,05,0.450,2020-05-25,6 day ahead cum death,2020-05-31,148
US,AR,05,0.500,2020-05-25,6 day ahead cum death,2020-05-31,153
US,AR,05,NA,2020-05-25,6 day ahead cum death,2020-05-31,153
US,AR,05,0.550,2020-05-25,6 day ahead cum death,2020-05-31,160
US,AR,05,0.600,2020-05-25,6 day ahead cum death,2020-05-31,170
US,AR,05,0.650,2020-05-25,6 day ahead cum death,2020-05-31,625
US,AR,05,0.700,2020-05-25,6 day ahead cum death,2020-05-31,625
US,AR,05,0.750,2020-05-25,6 day ahead cum death,2020-05-31,625
US,AR,05,0.800,2020-05-25,6 day ahead cum death,2020-05-31,625
US,AR,05,0.850,2020-05-25,6 day ahead cum death,2020-05-31,625
US,AR,05,0.900,2020-05-25,6 day ahead cum death,2020-05-31,625
US,AR,05,0.950,2020-05-25,6 day ahead cum death,2020-05-31,625
US,AR,05,0.975,2020-05-25,6 day ahead cum death,2020-05-31,625
US,AR,05,0.990,2020-05-25,6 day ahead cum death,2020-05-31,625
US,AR,05,0.010,2020-05-25,7 day ahead cum death,2020-06-01,115
US,AR,05,0.025,2020-05-25,7 day ahead cum death,2020-06-01,116
US,AR,05,0.050,2020-05-25,7 day ahead cum death,2020-06-01,118
US,AR,05,0.100,2020-05-25,7 day ahead cum death,2020-06-01,122
US,AR,05,0.150,2020-05-25,7 day ahead cum death,2020-06-01,126
US,AR,05,0.200,2020-05-25,7 day ahead cum death,2020-06-01,129
US,AR,05,0.250,2020-05-25,7 day ahead cum death,2020-06-01,133
US,AR,05,0.300,2020-05-25,7 day ahead cum death,2020-06-01,137
US,AR,05,0.350,2020-05-25,7 day ahead cum death,2020-06-01,141
US,AR,05,0.400,2020-05-25,7 day ahead cum death,2020-06-01,145
US,AR,05,0.450,2020-05-25,7 day ahead cum death,2020-06-01,150
US,AR,05,0.500,2020-05-25,7 day ahead cum death,2020-06-01,155
US,AR,05,NA,2020-05-25,7 day ahead cum death,2020-06-01,155
US,AR,05,0.550,2020-05-25,7 day ahead cum death,2020-06-01,162
US,AR,05,0.600,2020-05-25,7 day ahead cum death,2020-06-01,173
US,AR,05,0.650,2020-05-25,7 day ahead cum death,2020-06-01,218
US,AR,05,0.700,2020-05-25,7 day ahead cum death,2020-06-01,672
US,AR,05,0.750,2020-05-25,7 day ahead cum death,2020-06-01,672
US,AR,05,0.800,2020-05-25,7 day ahead cum death,2020-06-01,672
US,AR,05,0.850,2020-05-25,7 day ahead cum death,2020-06-01,672
US,AR,05,0.900,2020-05-25,7 day ahead cum death,2020-06-01,672
US,AR,05,0.950,2020-05-25,7 day ahead cum death,2020-06-01,672
US,AR,05,0.975,2020-05-25,7 day ahead cum death,2020-06-01,672
US,AR,05,0.990,2020-05-25,7 day ahead cum death,2020-06-01,672
US,AR,05,0.010,2020-05-25,8 day ahead cum death,2020-06-02,115
US,AR,05,0.025,2020-05-25,8 day ahead cum death,2020-06-02,117
US,AR,05,0.050,2020-05-25,8 day ahead cum death,2020-06-02,119
US,AR,05,0.100,2020-05-25,8 day ahead cum death,2020-06-02,122
US,AR,05,0.150,2020-05-25,8 day ahead cum death,2020-06-02,126
US,AR,05,0.200,2020-05-25,8 day ahead cum death,2020-06-02,130
US,AR,05,0.250,2020-05-25,8 day ahead cum death,2020-06-02,134
US,AR,05,0.300,2020-05-25,8 day ahead cum death,2020-06-02,138
US,AR,05,0.350,2020-05-25,8 day ahead cum death,2020-06-02,142
US,AR,05,0.400,2020-05-25,8 day ahead cum death,2020-06-02,147
US,AR,05,0.450,2020-05-25,8 day ahead cum death,2020-06-02,152
US,AR,05,0.500,2020-05-25,8 day ahead cum death,2020-06-02,157
US,AR,05,NA,2020-05-25,8 day ahead cum death,2020-06-02,157
US,AR,05,0.550,2020-05-25,8 day ahead cum death,2020-06-02,164
US,AR,05,0.600,2020-05-25,8 day ahead cum death,2020-06-02,175
US,AR,05,0.650,2020-05-25,8 day ahead cum death,2020-06-02,200
US,AR,05,0.700,2020-05-25,8 day ahead cum death,2020-06-02,717
US,AR,05,0.750,2020-05-25,8 day ahead cum death,2020-06-02,717
US,AR,05,0.800,2020-05-25,8 day ahead cum death,2020-06-02,717
US,AR,05,0.850,2020-05-25,8 day ahead cum death,2020-06-02,717
US,AR,05,0.900,2020-05-25,8 day ahead cum death,2020-06-02,717
US,AR,05,0.950,2020-05-25,8 day ahead cum death,2020-06-02,717
US,AR,05,0.975,2020-05-25,8 day ahead cum death,2020-06-02,717
US,AR,05,0.990,2020-05-25,8 day ahead cum death,2020-06-02,717
US,AR,05,0.010,2020-05-25,9 day ahead cum death,2020-06-03,115
US,AR,05,0.025,2020-05-25,9 day ahead cum death,2020-06-03,117
US,AR,05,0.050,2020-05-25,9 day ahead cum death,2020-06-03,119
US,AR,05,0.100,2020-05-25,9 day ahead cum death,2020-06-03,123
US,AR,05,0.150,2020-05-25,9 day ahead cum death,2020-06-03,127
US,AR,05,0.200,2020-05-25,9 day ahead cum death,2020-06-03,131
US,AR,05,0.250,2020-05-25,9 day ahead cum death,2020-06-03,135
US,AR,05,0.300,2020-05-25,9 day ahead cum death,2020-06-03,139
US,AR,05,0.350,2020-05-25,9 day ahead cum death,2020-06-03,144
US,AR,05,0.400,2020-05-25,9 day ahead cum death,2020-06-03,148
US,AR,05,0.450,2020-05-25,9 day ahead cum death,2020-06-03,153
US,AR,05,0.500,2020-05-25,9 day ahead cum death,2020-06-03,159
US,AR,05,NA,2020-05-25,9 day ahead cum death,2020-06-03,159
US,AR,05,0.550,2020-05-25,9 day ahead cum death,2020-06-03,167
US,AR,05,0.600,2020-05-25,9 day ahead cum death,2020-06-03,177
US,AR,05,0.650,2020-05-25,9 day ahead cum death,2020-06-03,198
US,AR,05,0.700,2020-05-25,9 day ahead cum death,2020-06-03,761
US,AR,05,0.750,2020-05-25,9 day ahead cum death,2020-06-03,761
US,AR,05,0.800,2020-05-25,9 day ahead cum death,2020-06-03,761
US,AR,05,0.850,2020-05-25,9 day ahead cum death,2020-06-03,761
US,AR,05,0.900,2020-05-25,9 day ahead cum death,2020-06-03,761
US,AR,05,0.950,2020-05-25,9 day ahead cum death,2020-06-03,761
US,AR,05,0.975,2020-05-25,9 day ahead cum death,2020-06-03,761
US,AR,05,0.990,2020-05-25,9 day ahead cum death,2020-06-03,761
US,AR,05,0.010,2020-05-25,10 day ahead cum death,2020-06-04,115
US,AR,05,0.025,2020-05-25,10 day ahead cum death,2020-06-04,117
US,AR,05,0.050,2020-05-25,10 day ahead cum death,2020-06-04,119
US,AR,05,0.100,2020-05-25,10 day ahead cum death,2020-06-04,123
US,AR,05,0.150,2020-05-25,10 day ahead cum death,2020-06-04,128
US,AR,05,0.200,2020-05-25,10 day ahead cum death,2020-06-04,132
US,AR,05,0.250,2020-05-25,10 day ahead cum death,2020-06-04,136
US,AR,05,0.300,2020-05-25,10 day ahead cum death,2020-06-04,140
US,AR,05,0.350,2020-05-25,10 day ahead cum death,2020-06-04,145
US,AR,05,0.400,2020-05-25,10 day ahead cum death,2020-06-04,150
US,AR,05,0.450,2020-05-25,10 day ahead cum death,2020-06-04,155
US,AR,05,0.500,2020-05-25,10 day ahead cum death,2020-06-04,161
US,AR,05,NA,2020-05-25,10 day ahead cum death,2020-06-04,161
US,AR,05,0.550,2020-05-25,10 day ahead cum death,2020-06-04,169
US,AR,05,0.600,2020-05-25,10 day ahead cum death,2020-06-04,179
US,AR,05,0.650,2020-05-25,10 day ahead cum death,2020-06-04,198
US,AR,05,0.700,2020-05-25,10 day ahead cum death,2020-06-04,804
US,AR,05,0.750,2020-05-25,10 day ahead cum death,2020-06-04,804
US,AR,05,0.800,2020-05-25,10 day ahead cum death,2020-06-04,804
US,AR,05,0.850,2020-05-25,10 day ahead cum death,2020-06-04,804
US,AR,05,0.900,2020-05-25,10 day ahead cum death,2020-06-04,804
US,AR,05,0.950,2020-05-25,10 day ahead cum death,2020-06-04,804
US,AR,05,0.975,2020-05-25,10 day ahead cum death,2020-06-04,804
US,AR,05,0.990,2020-05-25,10 day ahead cum death,2020-06-04,804
US,AR,05,0.010,2020-05-25,11 day ahead cum death,2020-06-05,115
US,AR,05,0.025,2020-05-25,11 day ahead cum death,2020-06-05,117
US,AR,05,0.050,2020-05-25,11 day ahead cum death,2020-06-05,119
US,AR,05,0.100,2020-05-25,11 day ahead cum death,2020-06-05,124
US,AR,05,0.150,2020-05-25,11 day ahead cum death,2020-06-05,128
US,AR,05,0.200,2020-05-25,11 day ahead cum death,2020-06-05,133
US,AR,05,0.250,2020-05-25,11 day ahead cum death,2020-06-05,137
US,AR,05,0.300,2020-05-25,11 day ahead cum death,2020-06-05,141
US,AR,05,0.350,2020-05-25,11 day ahead cum death,2020-06-05,146
US,AR,05,0.400,2020-05-25,11 day ahead cum death,2020-06-05,151
US,AR,05,0.450,2020-05-25,11 day ahead cum death,2020-06-05,157
US,AR,05,0.500,2020-05-25,11 day ahead cum death,2020-06-05,163
US,AR,05,NA,2020-05-25,11 day ahead cum death,2020-06-05,163
US,AR,05,0.550,2020-05-25,11 day ahead cum death,2020-06-05,170
US,AR,05,0.600,2020-05-25,11 day ahead cum death,2020-06-05,181
US,AR,05,0.650,2020-05-25,11 day ahead cum death,2020-06-05,198
US,AR,05,0.700,2020-05-25,11 day ahead cum death,2020-06-05,847
US,AR,05,0.750,2020-05-25,11 day ahead cum death,2020-06-05,847
US,AR,05,0.800,2020-05-25,11 day ahead cum death,2020-06-05,847
US,AR,05,0.850,2020-05-25,11 day ahead cum death,2020-06-05,847
US,AR,05,0.900,2020-05-25,11 day ahead cum death,2020-06-05,847
US,AR,05,0.950,2020-05-25,11 day ahead cum death,2020-06-05,847
US,AR,05,0.975,2020-05-25,11 day ahead cum death,2020-06-05,847
US,AR,05,0.990,2020-05-25,11 day ahead cum death,2020-06-05,847
US,AR,05,0.010,2020-05-25,12 day ahead cum death,2020-06-06,116
US,AR,05,0.025,2020-05-25,12 day ahead cum death,2020-06-06,117
US,AR,05,0.050,2020-05-25,12 day ahead cum death,2020-06-06,119
US,AR,05,0.100,2020-05-25,12 day ahead cum death,2020-06-06,124
US,AR,05,0.150,2020-05-25,12 day ahead cum death,2020-06-06,129
US,AR,05,0.200,2020-05-25,12 day ahead cum death,2020-06-06,133
US,AR,05,0.250,2020-05-25,12 day ahead cum death,2020-06-06,138
US,AR,05,0.300,2020-05-25,12 day ahead cum death,2020-06-06,143
US,AR,05,0.350,2020-05-25,12 day ahead cum death,2020-06-06,147
US,AR,05,0.400,2020-05-25,12 day ahead cum death,2020-06-06,153
US,AR,05,0.450,2020-05-25,12 day ahead cum death,2020-06-06,158
US,AR,05,0.500,2020-05-25,12 day ahead cum death,2020-06-06,165
US,AR,05,NA,2020-05-25,12 day ahead cum death,2020-06-06,165
US,AR,05,0.550,2020-05-25,12 day ahead cum death,2020-06-06,172
US,AR,05,0.600,2020-05-25,12 day ahead cum death,2020-06-06,182
US,AR,05,0.650,2020-05-25,12 day ahead cum death,2020-06-06,199
US,AR,05,0.700,2020-05-25,12 day ahead cum death,2020-06-06,889
US,AR,05,0.750,2020-05-25,12 day ahead cum death,2020-06-06,889
US,AR,05,0.800,2020-05-25,12 day ahead cum death,2020-06-06,889
US,AR,05,0.850,2020-05-25,12 day ahead cum death,2020-06-06,889
US,AR,05,0.900,2020-05-25,12 day ahead cum death,2020-06-06,889
US,AR,05,0.950,2020-05-25,12 day ahead cum death,2020-06-06,889
US,AR,05,0.975,2020-05-25,12 day ahead cum death,2020-06-06,889
US,AR,05,0.990,2020-05-25,12 day ahead cum death,2020-06-06,889
US,AR,05,0.010,2020-05-25,13 day ahead cum death,2020-06-07,116
US,AR,05,0.025,2020-05-25,13 day ahead cum death,2020-06-07,117
US,AR,05,0.050,2020-05-25,13 day ahead cum death,2020-06-07,120
US,AR,05,0.100,2020-05-25,13 day ahead cum death,2020-06-07,125
US,AR,05,0.150,2020-05-25,13 day ahead cum death,2020-06-07,129
US,AR,05,0.200,2020-05-25,13 day ahead cum death,2020-06-07,134
US,AR,05,0.250,2020-05-25,13 day ahead cum death,2020-06-07,139
US,AR,05,0.300,2020-05-25,13 day ahead cum death,2020-06-07,144
US,AR,05,0.350,2020-05-25,13 day ahead cum death,2020-06-07,149
US,AR,05,0.400,2020-05-25,13 day ahead cum death,2020-06-07,154
US,AR,05,0.450,2020-05-25,13 day ahead cum death,2020-06-07,160
US,AR,05,0.500,2020-05-25,13 day ahead cum death,2020-06-07,166
US,AR,05,NA,2020-05-25,13 day ahead cum death,2020-06-07,166
US,AR,05,0.550,2020-05-25,13 day ahead cum death,2020-06-07,174
US,AR,05,0.600,2020-05-25,13 day ahead cum death,2020-06-07,184
US,AR,05,0.650,2020-05-25,13 day ahead cum death,2020-06-07,200
US,AR,05,0.700,2020-05-25,13 day ahead cum death,2020-06-07,930
US,AR,05,0.750,2020-05-25,13 day ahead cum death,2020-06-07,930
US,AR,05,0.800,2020-05-25,13 day ahead cum death,2020-06-07,930
US,AR,05,0.850,2020-05-25,13 day ahead cum death,2020-06-07,930
US,AR,05,0.900,2020-05-25,13 day ahead cum death,2020-06-07,930
US,AR,05,0.950,2020-05-25,13 day ahead cum death,2020-06-07,930
US,AR,05,0.975,2020-05-25,13 day ahead cum death,2020-06-07,930
US,AR,05,0.990,2020-05-25,13 day ahead cum death,2020-06-07,930
US,AR,05,0.010,2020-05-25,14 day ahead cum death,2020-06-08,116
US,AR,05,0.025,2020-05-25,14 day ahead cum death,2020-06-08,117
US,AR,05,0.050,2020-05-25,14 day ahead cum death,2020-06-08,120
US,AR,05,0.100,2020-05-25,14 day ahead cum death,2020-06-08,125
US,AR,05,0.150,2020-05-25,14 day ahead cum death,2020-06-08,130
US,AR,05,0.200,2020-05-25,14 day ahead cum death,2020-06-08,135
US,AR,05,0.250,2020-05-25,14 day ahead cum death,2020-06-08,140
US,AR,05,0.300,2020-05-25,14 day ahead cum death,2020-06-08,145
US,AR,05,0.350,2020-05-25,14 day ahead cum death,2020-06-08,150
US,AR,05,0.400,2020-05-25,14 day ahead cum death,2020-06-08,155
US,AR,05,0.450,2020-05-25,14 day ahead cum death,2020-06-08,161
US,AR,05,0.500,2020-05-25,14 day ahead cum death,2020-06-08,168
US,AR,05,NA,2020-05-25,14 day ahead cum death,2020-06-08,168
US,AR,05,0.550,2020-05-25,14 day ahead cum death,2020-06-08,176
US,AR,05,0.600,2020-05-25,14 day ahead cum death,2020-06-08,186
US,AR,05,0.650,2020-05-25,14 day ahead cum death,2020-06-08,201
US,AR,05,0.700,2020-05-25,14 day ahead cum death,2020-06-08,970
US,AR,05,0.750,2020-05-25,14 day ahead cum death,2020-06-08,970
US,AR,05,0.800,2020-05-25,14 day ahead cum death,2020-06-08,970
US,AR,05,0.850,2020-05-25,14 day ahead cum death,2020-06-08,970
US,AR,05,0.900,2020-05-25,14 day ahead cum death,2020-06-08,970
US,AR,05,0.950,2020-05-25,14 day ahead cum death,2020-06-08,970
US,AR,05,0.975,2020-05-25,14 day ahead cum death,2020-06-08,970
US,AR,05,0.990,2020-05-25,14 day ahead cum death,2020-06-08,970
US,AR,05,0.010,2020-05-25,15 day ahead cum death,2020-06-09,116
US,AR,05,0.025,2020-05-25,15 day ahead cum death,2020-06-09,117
US,AR,05,0.050,2020-05-25,15 day ahead cum death,2020-06-09,120
US,AR,05,0.100,2020-05-25,15 day ahead cum death,2020-06-09,125
US,AR,05,0.150,2020-05-25,15 day ahead cum death,2020-06-09,130
US,AR,05,0.200,2020-05-25,15 day ahead cum death,2020-06-09,135
US,AR,05,0.250,2020-05-25,15 day ahead cum death,2020-06-09,141
US,AR,05,0.300,2020-05-25,15 day ahead cum death,2020-06-09,146
US,AR,05,0.350,2020-05-25,15 day ahead cum death,2020-06-09,151
US,AR,05,0.400,2020-05-25,15 day ahead cum death,2020-06-09,157
US,AR,05,0.450,2020-05-25,15 day ahead cum death,2020-06-09,163
US,AR,05,0.500,2020-05-25,15 day ahead cum death,2020-06-09,169
US,AR,05,NA,2020-05-25,15 day ahead cum death,2020-06-09,169
US,AR,05,0.550,2020-05-25,15 day ahead cum death,2020-06-09,177
US,AR,05,0.600,2020-05-25,15 day ahead cum death,2020-06-09,187
US,AR,05,0.650,2020-05-25,15 day ahead cum death,2020-06-09,202
US,AR,05,0.700,2020-05-25,15 day ahead cum death,2020-06-09,1011
US,AR,05,0.750,2020-05-25,15 day ahead cum death,2020-06-09,1011
US,AR,05,0.800,2020-05-25,15 day ahead cum death,2020-06-09,1011
US,AR,05,0.850,2020-05-25,15 day ahead cum death,2020-06-09,1011
US,AR,05,0.900,2020-05-25,15 day ahead cum death,2020-06-09,1011
