target,location,location_name,type,quantile,value
3 day ahead cum death,20,Kansas,quantile,0.975,59
3 day ahead inc death,20,Kansas,quantile,0.975,17
3 wk ahead cum death,20,Kansas,quantile,0.975,294.025
4 day ahead cum death,20,Kansas,quantile,0.975,71
4 day ahead inc death,20,Kansas,quantile,0.975,19
4 wk ahead cum death,20,Kansas,quantile,0.975,376.125
5 day ahead cum death,20,Kansas,quantile,0.975,80.025
5 day ahead inc death,20,Kansas,quantile,0.975,21
5 wk ahead cum death,20,Kansas,quantile,0.975,431.05
6 day ahead cum death,20,Kansas,quantile,0.975,93
6 day ahead inc death,20,Kansas,quantile,0.975,30.025
6 wk ahead cum death,20,Kansas,quantile,0.975,464.05
7 day ahead cum death,20,Kansas,quantile,0.975,104.025
7 day ahead inc death,20,Kansas,quantile,0.975,28.025
1 day ahead cum death,21,Kentucky,point,NA,78.39
1 day ahead inc death,21,Kentucky,point,NA,12.427
1 wk ahead cum death,21,Kentucky,point,NA,151.789
2 day ahead cum death,21,Kentucky,point,NA,93.064
2 day ahead inc death,21,Kentucky,point,NA,14.674
2 wk ahead cum death,21,Kentucky,point,NA,391.784
3 day ahead cum death,21,Kentucky,point,NA,110.432
3 day ahead inc death,21,Kentucky,point,NA,17.368
3 wk ahead cum death,21,Kentucky,point,NA,744.65
4 day ahead cum death,21,Kentucky,point,NA,129.527
4 day ahead inc death,21,Kentucky,point,NA,19.095
4 wk ahead cum death,21,Kentucky,point,NA,1035.764
5 day ahead cum death,21,Kentucky,point,NA,151.789
5 day ahead inc death,21,Kentucky,point,NA,22.262
5 wk ahead cum death,21,Kentucky,point,NA,1289.188
6 day ahead cum death,21,Kentucky,point,NA,177.553
6 day ahead inc death,21,Kentucky,point,NA,25.764
6 wk ahead cum death,21,Kentucky,point,NA,1497.921
7 day ahead cum death,21,Kentucky,point,NA,208.1
7 day ahead inc death,21,Kentucky,point,NA,30.547
1 day ahead cum death,21,Kentucky,quantile,0.025,61
1 day ahead inc death,21,Kentucky,quantile,0.025,3
1 wk ahead cum death,21,Kentucky,quantile,0.025,101.975
2 day ahead cum death,21,Kentucky,quantile,0.025,69
2 day ahead inc death,21,Kentucky,quantile,0.025,3
2 wk ahead cum death,21,Kentucky,quantile,0.025,218.975
3 day ahead cum death,21,Kentucky,quantile,0.025,79
3 day ahead inc death,21,Kentucky,quantile,0.025,4
3 wk ahead cum death,21,Kentucky,quantile,0.025,470.95
4 day ahead cum death,21,Kentucky,quantile,0.025,90
4 day ahead inc death,21,Kentucky,quantile,0.025,4
4 wk ahead cum death,21,Kentucky,quantile,0.025,647.925
5 day ahead cum death,21,Kentucky,quantile,0.025,101.975
5 day ahead inc death,21,Kentucky,quantile,0.025,3.975
5 wk ahead cum death,21,Kentucky,quantile,0.025,740.95
6 day ahead cum death,21,Kentucky,quantile,0.025,113
6 day ahead inc death,21,Kentucky,quantile,0.025,3
6 wk ahead cum death,21,Kentucky,quantile,0.025,807.925
7 day ahead cum death,21,Kentucky,quantile,0.025,125.975
7 day ahead inc death,21,Kentucky,quantile,0.025,3
1 day ahead cum death,21,Kentucky,quantile,0.5,78.39
1 day ahead inc death,21,Kentucky,quantile,0.5,12.427
1 wk ahead cum death,21,Kentucky,quantile,0.5,151.789
2 day ahead cum death,21,Kentucky,quantile,0.5,93.064
2 day ahead inc death,21,Kentucky,quantile,0.5,14.674
2 wk ahead cum death,21,Kentucky,quantile,0.5,391.784
3 day ahead cum death,21,Kentucky,quantile,0.5,110.432
3 day ahead inc death,21,Kentucky,quantile,0.5,17.368
3 wk ahead cum death,21,Kentucky,quantile,0.5,744.65
4 day ahead cum death,21,Kentucky,quantile,0.5,129.527
4 day ahead inc death,21,Kentucky,quantile,0.5,19.095
4 wk ahead cum death,21,Kentucky,quantile,0.5,1035.764
5 day ahead cum death,21,Kentucky,quantile,0.5,151.789
5 day ahead inc death,21,Kentucky,quantile,0.5,22.262
5 wk ahead cum death,21,Kentucky,quantile,0.5,1289.188
6 day ahead cum death,21,Kentucky,quantile,0.5,177.553
6 day ahead inc death,21,Kentucky,quantile,0.5,25.764
6 wk ahead cum death,21,Kentucky,quantile,0.5,1497.921
7 day ahead cum death,21,Kentucky,quantile,0.5,208.1
7 day ahead inc death,21,Kentucky,quantile,0.5,30.547
1 day ahead cum death,21,Kentucky,quantile,0.975,110
1 day ahead inc death,21,Kentucky,quantile,0.975,36
1 wk ahead cum death,21,Kentucky,quantile,0.975,236.025
2 day ahead cum death,21,Kentucky,quantile,0.975,131.025
2 day ahead inc death,21,Kentucky,quantile,0.975,41
2 wk ahead cum death,21,Kentucky,quantile,0.975,751.05
3 day ahead cum death,21,Kentucky,quantile,0.975,168.05
3 day ahead inc death,21,Kentucky,quantile,0.975,58
3 wk ahead cum death,21,Kentucky,quantile,0.975,1197.5
4 day ahead cum death,21,Kentucky,quantile,0.975,191
4 day ahead inc death,21,Kentucky,quantile,0.975,63
4 wk ahead cum death,21,Kentucky,quantile,0.975,1640.2
5 day ahead cum death,21,Kentucky,quantile,0.975,236.025
5 day ahead inc death,21,Kentucky,quantile,0.975,87.1249999999999
5 wk ahead cum death,21,Kentucky,quantile,0.975,2222.075
6 day ahead cum death,21,Kentucky,quantile,0.975,300.1
6 day ahead inc death,21,Kentucky,quantile,0.975,128
6 wk ahead cum death,21,Kentucky,quantile,0.975,2685.075
7 day ahead cum death,21,Kentucky,quantile,0.975,393.125
7 day ahead inc death,21,Kentucky,quantile,0.975,146.075
1 day ahead cum death,22,Louisiana,point,NA,538.348
1 day ahead inc death,22,Louisiana,point,NA,39.688
1 wk ahead cum death,22,Louisiana,point,NA,656.502
2 day ahead cum death,22,Louisiana,point,NA,571.934
2 day ahead inc death,22,Louisiana,point,NA,33.586
2 wk ahead cum death,22,Louisiana,point,NA,735.607
3 day ahead cum death,22,Louisiana,point,NA,603.901
3 day ahead inc death,22,Louisiana,point,NA,31.967
3 wk ahead cum death,22,Louisiana,point,NA,745.952
4 day ahead cum death,22,Louisiana,point,NA,632.03
4 day ahead inc death,22,Louisiana,point,NA,28.129
4 wk ahead cum death,22,Louisiana,point,NA,745.959
5 day ahead cum death,22,Louisiana,point,NA,656.502
5 day ahead inc death,22,Louisiana,point,NA,24.472
5 wk ahead cum death,22,Louisiana,point,NA,745.959
6 day ahead cum death,22,Louisiana,point,NA,676.253
6 day ahead inc death,22,Louisiana,point,NA,19.751
6 wk ahead cum death,22,Louisiana,point,NA,745.959
7 day ahead cum death,22,Louisiana,point,NA,692.268
7 day ahead inc death,22,Louisiana,point,NA,16.015
1 day ahead cum death,22,Louisiana,quantile,0.025,471.975
1 day ahead inc death,22,Louisiana,quantile,0.025,12
1 wk ahead cum death,22,Louisiana,quantile,0.025,562
2 day ahead cum death,22,Louisiana,quantile,0.025,498
2 day ahead inc death,22,Louisiana,quantile,0.025,10.975
2 wk ahead cum death,22,Louisiana,quantile,0.025,628
3 day ahead cum death,22,Louisiana,quantile,0.025,522
3 day ahead inc death,22,Louisiana,quantile,0.025,9
3 wk ahead cum death,22,Louisiana,quantile,0.025,639
4 day ahead cum death,22,Louisiana,quantile,0.025,545.975
4 day ahead inc death,22,Louisiana,quantile,0.025,8
4 wk ahead cum death,22,Louisiana,quantile,0.025,639
5 day ahead cum death,22,Louisiana,quantile,0.025,562
5 day ahead inc death,22,Louisiana,quantile,0.025,6
5 wk ahead cum death,22,Louisiana,quantile,0.025,639
6 day ahead cum death,22,Louisiana,quantile,0.025,575.975
6 day ahead inc death,22,Louisiana,quantile,0.025,4.975
6 wk ahead cum death,22,Louisiana,quantile,0.025,639
7 day ahead cum death,22,Louisiana,quantile,0.025,590
7 day ahead inc death,22,Louisiana,quantile,0.025,3
1 day ahead cum death,22,Louisiana,quantile,0.5,538.348
1 day ahead inc death,22,Louisiana,quantile,0.5,39.688
1 wk ahead cum death,22,Louisiana,quantile,0.5,656.502
2 day ahead cum death,22,Louisiana,quantile,0.5,571.934
2 day ahead inc death,22,Louisiana,quantile,0.5,33.586
2 wk ahead cum death,22,Louisiana,quantile,0.5,735.607
3 day ahead cum death,22,Louisiana,quantile,0.5,603.901
3 day ahead inc death,22,Louisiana,quantile,0.5,31.967
3 wk ahead cum death,22,Louisiana,quantile,0.5,745.952
4 day ahead cum death,22,Louisiana,quantile,0.5,632.03
4 day ahead inc death,22,Louisiana,quantile,0.5,28.129
4 wk ahead cum death,22,Louisiana,quantile,0.5,745.959
5 day ahead cum death,22,Louisiana,quantile,0.5,656.502
5 day ahead inc death,22,Louisiana,quantile,0.5,24.472
5 wk ahead cum death,22,Louisiana,quantile,0.5,745.959
6 day ahead cum death,22,Louisiana,quantile,0.5,676.253
6 day ahead inc death,22,Louisiana,quantile,0.5,19.751
6 wk ahead cum death,22,Louisiana,quantile,0.5,745.959
7 day ahead cum death,22,Louisiana,quantile,0.5,692.268
7 day ahead inc death,22,Louisiana,quantile,0.5,16.015
1 day ahead cum death,22,Louisiana,quantile,0.975,635.025
1 day ahead inc death,22,Louisiana,quantile,0.975,94.025
1 wk ahead cum death,22,Louisiana,quantile,0.975,779.075
2 day ahead cum death,22,Louisiana,quantile,0.975,673
2 day ahead inc death,22,Louisiana,quantile,0.975,82
2 wk ahead cum death,22,Louisiana,quantile,0.975,869.025
3 day ahead cum death,22,Louisiana,quantile,0.975,719
3 day ahead inc death,22,Louisiana,quantile,0.975,93.025
3 wk ahead cum death,22,Louisiana,quantile,0.975,880.05
4 day ahead cum death,22,Louisiana,quantile,0.975,745.075
4 day ahead inc death,22,Louisiana,quantile,0.975,72
4 wk ahead cum death,22,Louisiana,quantile,0.975,880.05
5 day ahead cum death,22,Louisiana,quantile,0.975,779.075
5 day ahead inc death,22,Louisiana,quantile,0.975,71
5 wk ahead cum death,22,Louisiana,quantile,0.975,880.05
6 day ahead cum death,22,Louisiana,quantile,0.975,814.025
6 day ahead inc death,22,Louisiana,quantile,0.975,60
6 wk ahead cum death,22,Louisiana,quantile,0.975,880.05
7 day ahead cum death,22,Louisiana,quantile,0.975,822.025
7 day ahead inc death,22,Louisiana,quantile,0.975,50
1 day ahead cum death,23,Maine,point,NA,18.644
1 day ahead inc death,23,Maine,point,NA,3.204
1 wk ahead cum death,23,Maine,point,NA,35.04
2 day ahead cum death,23,Maine,point,NA,22.071
2 day ahead inc death,23,Maine,point,NA,3.427
2 wk ahead cum death,23,Maine,point,NA,72.914
3 day ahead cum death,23,Maine,point,NA,26.12
3 day ahead inc death,23,Maine,point,NA,4.049
3 wk ahead cum death,23,Maine,point,NA,104.919
4 day ahead cum death,23,Maine,point,NA,30.379
4 day ahead inc death,23,Maine,point,NA,4.259
4 wk ahead cum death,23,Maine,point,NA,113.896
5 day ahead cum death,23,Maine,point,NA,35.04
5 day ahead inc death,23,Maine,point,NA,4.661
5 wk ahead cum death,23,Maine,point,NA,115.212
6 day ahead cum death,23,Maine,point,NA,39.947
6 day ahead inc death,23,Maine,point,NA,4.907
6 wk ahead cum death,23,Maine,point,NA,115.313
7 day ahead cum death,23,Maine,point,NA,44.627
7 day ahead inc death,23,Maine,point,NA,4.68
1 day ahead cum death,23,Maine,quantile,0.025,12
1 day ahead inc death,23,Maine,quantile,0.025,0
1 wk ahead cum death,23,Maine,quantile,0.025,19.975
2 day ahead cum death,23,Maine,quantile,0.025,14
2 day ahead inc death,23,Maine,quantile,0.025,0
2 wk ahead cum death,23,Maine,quantile,0.025,39
3 day ahead cum death,23,Maine,quantile,0.025,16
3 day ahead inc death,23,Maine,quantile,0.025,0
3 wk ahead cum death,23,Maine,quantile,0.025,54
4 day ahead cum death,23,Maine,quantile,0.025,18
4 day ahead inc death,23,Maine,quantile,0.025,0
4 wk ahead cum death,23,Maine,quantile,0.025,57.975
5 day ahead cum death,23,Maine,quantile,0.025,19.975
5 day ahead inc death,23,Maine,quantile,0.025,0
5 wk ahead cum death,23,Maine,quantile,0.025,57.975
6 day ahead cum death,23,Maine,quantile,0.025,22
6 day ahead inc death,23,Maine,quantile,0.025,0
6 wk ahead cum death,23,Maine,quantile,0.025,57.975
7 day ahead cum death,23,Maine,quantile,0.025,25
7 day ahead inc death,23,Maine,quantile,0.025,0
1 day ahead cum death,23,Maine,quantile,0.5,18.644
1 day ahead inc death,23,Maine,quantile,0.5,3.204
1 wk ahead cum death,23,Maine,quantile,0.5,35.04
2 day ahead cum death,23,Maine,quantile,0.5,22.071
2 day ahead inc death,23,Maine,quantile,0.5,3.427
2 wk ahead cum death,23,Maine,quantile,0.5,72.914
3 day ahead cum death,23,Maine,quantile,0.5,26.12
3 day ahead inc death,23,Maine,quantile,0.5,4.049
3 wk ahead cum death,23,Maine,quantile,0.5,104.919
4 day ahead cum death,23,Maine,quantile,0.5,30.379
4 day ahead inc death,23,Maine,quantile,0.5,4.259
4 wk ahead cum death,23,Maine,quantile,0.5,113.896
5 day ahead cum death,23,Maine,quantile,0.5,35.04
5 day ahead inc death,23,Maine,quantile,0.5,4.661
5 wk ahead cum death,23,Maine,quantile,0.5,115.212
6 day ahead cum death,23,Maine,quantile,0.5,39.947
6 day ahead inc death,23,Maine,quantile,0.5,4.907
6 wk ahead cum death,23,Maine,quantile,0.5,115.313
7 day ahead cum death,23,Maine,quantile,0.5,44.627
7 day ahead inc death,23,Maine,quantile,0.5,4.68
1 day ahead cum death,23,Maine,quantile,0.975,32
1 day ahead inc death,23,Maine,quantile,0.975,12
1 wk ahead cum death,23,Maine,quantile,0.975,68.05
2 day ahead cum death,23,Maine,quantile,0.975,39
2 day ahead inc death,23,Maine,quantile,0.975,17
2 wk ahead cum death,23,Maine,quantile,0.975,151
3 day ahead cum death,23,Maine,quantile,0.975,49.025
3 day ahead inc death,23,Maine,quantile,0.975,21
3 wk ahead cum death,23,Maine,quantile,0.975,195.025
4 day ahead cum death,23,Maine,quantile,0.975,60
4 day ahead inc death,23,Maine,quantile,0.975,21
4 wk ahead cum death,23,Maine,quantile,0.975,211.025
5 day ahead cum death,23,Maine,quantile,0.975,68.05
5 day ahead inc death,23,Maine,quantile,0.975,20
5 wk ahead cum death,23,Maine,quantile,0.975,214.05
6 day ahead cum death,23,Maine,quantile,0.975,77.025
6 day ahead inc death,23,Maine,quantile,0.975,26
6 wk ahead cum death,23,Maine,quantile,0.975,216
7 day ahead cum death,23,Maine,quantile,0.975,87.025
7 day ahead inc death,23,Maine,quantile,0.975,22.025
1 day ahead cum death,24,Maryland,point,NA,142.021
1 day ahead inc death,24,Maryland,point,NA,31.495
1 wk ahead cum death,24,Maryland,point,NA,347.118
2 day ahead cum death,24,Maryland,point,NA,181.193
2 day ahead inc death,24,Maryland,point,NA,39.172
2 wk ahead cum death,24,Maryland,point,NA,1077.827
3 day ahead cum death,24,Maryland,point,NA,226.838
3 day ahead inc death,24,Maryland,point,NA,45.645
3 wk ahead cum death,24,Maryland,point,NA,1944.854
4 day ahead cum death,24,Maryland,point,NA,281.417
4 day ahead inc death,24,Maryland,point,NA,54.579
4 wk ahead cum death,24,Maryland,point,NA,2234.677
5 day ahead cum death,24,Maryland,point,NA,347.118
5 day ahead inc death,24,Maryland,point,NA,65.701
5 wk ahead cum death,24,Maryland,point,NA,2305.375
6 day ahead cum death,24,Maryland,point,NA,422.226
6 day ahead inc death,24,Maryland,point,NA,75.108
6 wk ahead cum death,24,Maryland,point,NA,2323.333
7 day ahead cum death,24,Maryland,point,NA,510.245
7 day ahead inc death,24,Maryland,point,NA,88.019
1 day ahead cum death,24,Maryland,quantile,0.025,100
1 day ahead inc death,24,Maryland,quantile,0.025,8
1 wk ahead cum death,24,Maryland,quantile,0.025,215.975
2 day ahead cum death,24,Maryland,quantile,0.025,121.975
2 day ahead inc death,24,Maryland,quantile,0.025,9
2 wk ahead cum death,24,Maryland,quantile,0.025,551.95
3 day ahead cum death,24,Maryland,quantile,0.025,148.975
3 day ahead inc death,24,Maryland,quantile,0.025,10
3 wk ahead cum death,24,Maryland,quantile,0.025,1179.9
4 day ahead cum death,24,Maryland,quantile,0.025,183
4 day ahead inc death,24,Maryland,quantile,0.025,12
4 wk ahead cum death,24,Maryland,quantile,0.025,1376.35
5 day ahead cum death,24,Maryland,quantile,0.025,215.975
5 day ahead inc death,24,Maryland,quantile,0.025,10
5 wk ahead cum death,24,Maryland,quantile,0.025,1393.975
6 day ahead cum death,24,Maryland,quantile,0.025,250
6 day ahead inc death,24,Maryland,quantile,0.025,11
6 wk ahead cum death,24,Maryland,quantile,0.025,1399.9
7 day ahead cum death,24,Maryland,quantile,0.025,308
7 day ahead inc death,24,Maryland,quantile,0.025,13
1 day ahead cum death,24,Maryland,quantile,0.5,142.021
1 day ahead inc death,24,Maryland,quantile,0.5,31.495
1 wk ahead cum death,24,Maryland,quantile,0.5,347.118
2 day ahead cum death,24,Maryland,quantile,0.5,181.193
2 day ahead inc death,24,Maryland,quantile,0.5,39.172
2 wk ahead cum death,24,Maryland,quantile,0.5,1077.827
3 day ahead cum death,24,Maryland,quantile,0.5,226.838
3 day ahead inc death,24,Maryland,quantile,0.5,45.645
3 wk ahead cum death,24,Maryland,quantile,0.5,1944.854
4 day ahead cum death,24,Maryland,quantile,0.5,281.417
4 day ahead inc death,24,Maryland,quantile,0.5,54.579
4 wk ahead cum death,24,Maryland,quantile,0.5,2234.677
5 day ahead cum death,24,Maryland,quantile,0.5,347.118
5 day ahead inc death,24,Maryland,quantile,0.5,65.701
5 wk ahead cum death,24,Maryland,quantile,0.5,2305.375
6 day ahead cum death,24,Maryland,quantile,0.5,422.226
6 day ahead inc death,24,Maryland,quantile,0.5,75.108
6 wk ahead cum death,24,Maryland,quantile,0.5,2323.333
7 day ahead cum death,24,Maryland,quantile,0.5,510.245
7 day ahead inc death,24,Maryland,quantile,0.5,88.019
1 day ahead cum death,24,Maryland,quantile,0.975,210.025
1 day ahead inc death,24,Maryland,quantile,0.975,85
1 wk ahead cum death,24,Maryland,quantile,0.975,577.025
2 day ahead cum death,24,Maryland,quantile,0.975,290.025
2 day ahead inc death,24,Maryland,quantile,0.975,112
2 wk ahead cum death,24,Maryland,quantile,0.975,2352.35
3 day ahead cum death,24,Maryland,quantile,0.975,343.025
3 day ahead inc death,24,Maryland,quantile,0.975,148.025
3 wk ahead cum death,24,Maryland,quantile,0.975,3584.65
4 day ahead cum death,24,Maryland,quantile,0.975,438.025
4 day ahead inc death,24,Maryland,quantile,0.975,174.025
4 wk ahead cum death,24,Maryland,quantile,0.975,3972.35
5 day ahead cum death,24,Maryland,quantile,0.975,577.025
5 day ahead inc death,24,Maryland,quantile,0.975,266.275
5 wk ahead cum death,24,Maryland,quantile,0.975,4050.9
6 day ahead cum death,24,Maryland,quantile,0.975,712
6 day ahead inc death,24,Maryland,quantile,0.975,270.1
6 wk ahead cum death,24,Maryland,quantile,0.975,4120.55
7 day ahead cum death,24,Maryland,quantile,0.975,929.475
7 day ahead inc death,24,Maryland,quantile,0.975,392.175
1 day ahead cum death,25,Massachusetts,point,NA,553.845
1 day ahead inc death,25,Massachusetts,point,NA,113.714
1 wk ahead cum death,25,Massachusetts,point,NA,1223.577
2 day ahead cum death,25,Massachusetts,point,NA,691.764
2 day ahead inc death,25,Massachusetts,point,NA,137.919
2 wk ahead cum death,25,Massachusetts,point,NA,3277.153
3 day ahead cum death,25,Massachusetts,point,NA,847.489
3 day ahead inc death,25,Massachusetts,point,NA,155.725
3 wk ahead cum death,25,Massachusetts,point,NA,5618.033
4 day ahead cum death,25,Massachusetts,point,NA,1026.156
4 day ahead inc death,25,Massachusetts,point,NA,178.667
4 wk ahead cum death,25,Massachusetts,point,NA,7095.939
5 day ahead cum death,25,Massachusetts,point,NA,1223.577
5 day ahead inc death,25,Massachusetts,point,NA,197.421
5 wk ahead cum death,25,Massachusetts,point,NA,7864.657
6 day ahead cum death,25,Massachusetts,point,NA,1450.52
6 day ahead inc death,25,Massachusetts,point,NA,226.943
6 wk ahead cum death,25,Massachusetts,point,NA,8162.14
7 day ahead cum death,25,Massachusetts,point,NA,1683.62
7 day ahead inc death,25,Massachusetts,point,NA,233.1
1 day ahead cum death,25,Massachusetts,quantile,0.025,386
1 day ahead inc death,25,Massachusetts,quantile,0.025,31
1 wk ahead cum death,25,Massachusetts,quantile,0.025,815
2 day ahead cum death,25,Massachusetts,quantile,0.025,472.95
2 day ahead inc death,25,Massachusetts,quantile,0.025,36
2 wk ahead cum death,25,Massachusetts,quantile,0.025,1766.675
3 day ahead cum death,25,Massachusetts,quantile,0.025,563.925
3 day ahead inc death,25,Massachusetts,quantile,0.025,33
3 wk ahead cum death,25,Massachusetts,quantile,0.025,3042.475
4 day ahead cum death,25,Massachusetts,quantile,0.025,675.975
4 day ahead inc death,25,Massachusetts,quantile,0.025,36.975
4 wk ahead cum death,25,Massachusetts,quantile,0.025,3410.925
5 day ahead cum death,25,Massachusetts,quantile,0.025,815
5 day ahead inc death,25,Massachusetts,quantile,0.025,37
5 wk ahead cum death,25,Massachusetts,quantile,0.025,3468.575
6 day ahead cum death,25,Massachusetts,quantile,0.025,913.95
6 day ahead inc death,25,Massachusetts,quantile,0.025,36
6 wk ahead cum death,25,Massachusetts,quantile,0.025,3471.625
7 day ahead cum death,25,Massachusetts,quantile,0.025,1065.775
7 day ahead inc death,25,Massachusetts,quantile,0.025,33
1 day ahead cum death,25,Massachusetts,quantile,0.5,553.845
1 day ahead inc death,25,Massachusetts,quantile,0.5,113.714
1 wk ahead cum death,25,Massachusetts,quantile,0.5,1223.577
2 day ahead cum death,25,Massachusetts,quantile,0.5,691.764
2 day ahead inc death,25,Massachusetts,quantile,0.5,137.919
2 wk ahead cum death,25,Massachusetts,quantile,0.5,3277.153
3 day ahead cum death,25,Massachusetts,quantile,0.5,847.489
3 day ahead inc death,25,Massachusetts,quantile,0.5,155.725
3 wk ahead cum death,25,Massachusetts,quantile,0.5,5618.033
4 day ahead cum death,25,Massachusetts,quantile,0.5,1026.156
4 day ahead inc death,25,Massachusetts,quantile,0.5,178.667
4 wk ahead cum death,25,Massachusetts,quantile,0.5,7095.939
5 day ahead cum death,25,Massachusetts,quantile,0.5,1223.577
5 day ahead inc death,25,Massachusetts,quantile,0.5,197.421
5 wk ahead cum death,25,Massachusetts,quantile,0.5,7864.657
6 day ahead cum death,25,Massachusetts,quantile,0.5,1450.52
6 day ahead inc death,25,Massachusetts,quantile,0.5,226.943
6 wk ahead cum death,25,Massachusetts,quantile,0.5,8162.14
7 day ahead cum death,25,Massachusetts,quantile,0.5,1683.62
7 day ahead inc death,25,Massachusetts,quantile,0.5,233.1
1 day ahead cum death,25,Massachusetts,quantile,0.975,835
1 day ahead inc death,25,Massachusetts,quantile,0.975,310.175
1 wk ahead cum death,25,Massachusetts,quantile,0.975,2098.2
2 day ahead cum death,25,Massachusetts,quantile,0.975,1090.025
2 day ahead inc death,25,Massachusetts,quantile,0.975,414.025
2 wk ahead cum death,25,Massachusetts,quantile,0.975,6702.3
3 day ahead cum death,25,Massachusetts,quantile,0.975,1357.1
3 day ahead inc death,25,Massachusetts,quantile,0.975,521.624999999999
3 wk ahead cum death,25,Massachusetts,quantile,0.975,10090.775
4 day ahead cum death,25,Massachusetts,quantile,0.975,1695.05
4 day ahead inc death,25,Massachusetts,quantile,0.975,581.45
4 wk ahead cum death,25,Massachusetts,quantile,0.975,12855.1
5 day ahead cum death,25,Massachusetts,quantile,0.975,2098.2
5 day ahead inc death,25,Massachusetts,quantile,0.975,711.45
5 wk ahead cum death,25,Massachusetts,quantile,0.975,14649.175
6 day ahead cum death,25,Massachusetts,quantile,0.975,2605.1
6 day ahead inc death,25,Massachusetts,quantile,0.975,887.075
6 wk ahead cum death,25,Massachusetts,quantile,0.975,15470.3
7 day ahead cum death,25,Massachusetts,quantile,0.975,2968.05
7 day ahead inc death,25,Massachusetts,quantile,0.975,1041.025
1 day ahead cum death,26,Michigan,point,NA,1109.847
1 day ahead inc death,26,Michigan,point,NA,167.371
1 wk ahead cum death,26,Michigan,point,NA,1853.249
2 day ahead cum death,26,Michigan,point,NA,1298.208
2 day ahead inc death,26,Michigan,point,NA,188.361
2 wk ahead cum death,26,Michigan,point,NA,2744.13
3 day ahead cum death,26,Michigan,point,NA,1488.455
3 day ahead inc death,26,Michigan,point,NA,190.247
3 wk ahead cum death,26,Michigan,point,NA,2954.699
4 day ahead cum death,26,Michigan,point,NA,1672.128
4 day ahead inc death,26,Michigan,point,NA,183.673
4 wk ahead cum death,26,Michigan,point,NA,2963.375
5 day ahead cum death,26,Michigan,point,NA,1853.249
5 day ahead inc death,26,Michigan,point,NA,181.121
5 wk ahead cum death,26,Michigan,point,NA,2963.375
6 day ahead cum death,26,Michigan,point,NA,2030.619
6 day ahead inc death,26,Michigan,point,NA,177.37
6 wk ahead cum death,26,Michigan,point,NA,2963.375
7 day ahead cum death,26,Michigan,point,NA,2189.6
7 day ahead inc death,26,Michigan,point,NA,158.981
1 day ahead cum death,26,Michigan,quantile,0.025,845
1 day ahead inc death,26,Michigan,quantile,0.025,47
1 wk ahead cum death,26,Michigan,quantile,0.025,1303.975
2 day ahead cum death,26,Michigan,quantile,0.025,970.925
2 day ahead inc death,26,Michigan,quantile,0.025,46.975
2 wk ahead cum death,26,Michigan,quantile,0.025,1849.825
3 day ahead cum death,26,Michigan,quantile,0.025,1097.925
3 day ahead inc death,26,Michigan,quantile,0.025,37.95
3 wk ahead cum death,26,Michigan,quantile,0.025,2010.9
4 day ahead cum death,26,Michigan,quantile,0.025,1200.975
4 day ahead inc death,26,Michigan,quantile,0.025,31
4 wk ahead cum death,26,Michigan,quantile,0.025,2020.875
5 day ahead cum death,26,Michigan,quantile,0.025,1303.975
5 day ahead inc death,26,Michigan,quantile,0.025,24
5 wk ahead cum death,26,Michigan,quantile,0.025,2020.875
6 day ahead cum death,26,Michigan,quantile,0.025,1377.925
6 day ahead inc death,26,Michigan,quantile,0.025,19.975
6 wk ahead cum death,26,Michigan,quantile,0.025,2020.875
7 day ahead cum death,26,Michigan,quantile,0.025,1480.975
7 day ahead inc death,26,Michigan,quantile,0.025,13
1 day ahead cum death,26,Michigan,quantile,0.5,1109.847
1 day ahead inc death,26,Michigan,quantile,0.5,167.371
1 wk ahead cum death,26,Michigan,quantile,0.5,1853.249
2 day ahead cum death,26,Michigan,quantile,0.5,1298.208
2 day ahead inc death,26,Michigan,quantile,0.5,188.361
2 wk ahead cum death,26,Michigan,quantile,0.5,2744.13
3 day ahead cum death,26,Michigan,quantile,0.5,1488.455
3 day ahead inc death,26,Michigan,quantile,0.5,190.247
3 wk ahead cum death,26,Michigan,quantile,0.5,2954.699
4 day ahead cum death,26,Michigan,quantile,0.5,1672.128
4 day ahead inc death,26,Michigan,quantile,0.5,183.673
4 wk ahead cum death,26,Michigan,quantile,0.5,2963.375
5 day ahead cum death,26,Michigan,quantile,0.5,1853.249
5 day ahead inc death,26,Michigan,quantile,0.5,181.121
5 wk ahead cum death,26,Michigan,quantile,0.5,2963.375
6 day ahead cum death,26,Michigan,quantile,0.5,2030.619
6 day ahead inc death,26,Michigan,quantile,0.5,177.37
6 wk ahead cum death,26,Michigan,quantile,0.5,2963.375
7 day ahead cum death,26,Michigan,quantile,0.5,2189.6
7 day ahead inc death,26,Michigan,quantile,0.5,158.981
1 day ahead cum death,26,Michigan,quantile,0.975,1514.225
1 day ahead inc death,26,Michigan,quantile,0.975,445.225
1 wk ahead cum death,26,Michigan,quantile,0.975,2878.35
2 day ahead cum death,26,Michigan,quantile,0.975,1826.05
2 day ahead inc death,26,Michigan,quantile,0.975,532.1
2 wk ahead cum death,26,Michigan,quantile,0.975,4544.975
3 day ahead cum death,26,Michigan,quantile,0.975,2100.05
3 day ahead inc death,26,Michigan,quantile,0.975,591
3 wk ahead cum death,26,Michigan,quantile,0.975,4735.625
4 day ahead cum death,26,Michigan,quantile,0.975,2388.075
