target,location,location_name,type,quantile,value
7 day ahead cum death,35,New Mexico,quantile,0.025,26
7 day ahead inc death,35,New Mexico,quantile,0.025,0
1 day ahead cum death,35,New Mexico,quantile,0.5,29.421
1 day ahead inc death,35,New Mexico,quantile,0.5,2.086
1 wk ahead cum death,35,New Mexico,quantile,0.5,39.499
2 day ahead cum death,35,New Mexico,quantile,0.5,31.674
2 day ahead inc death,35,New Mexico,quantile,0.5,2.253
2 wk ahead cum death,35,New Mexico,quantile,0.5,63.216
3 day ahead cum death,35,New Mexico,quantile,0.5,34.111
3 day ahead inc death,35,New Mexico,quantile,0.5,2.437
3 wk ahead cum death,35,New Mexico,quantile,0.5,89.385
4 day ahead cum death,35,New Mexico,quantile,0.5,36.705
4 day ahead inc death,35,New Mexico,quantile,0.5,2.594
4 wk ahead cum death,35,New Mexico,quantile,0.5,112.768
5 day ahead cum death,35,New Mexico,quantile,0.5,39.499
5 day ahead inc death,35,New Mexico,quantile,0.5,2.794
5 wk ahead cum death,35,New Mexico,quantile,0.5,130.552
6 day ahead cum death,35,New Mexico,quantile,0.5,42.473
6 day ahead inc death,35,New Mexico,quantile,0.5,2.974
6 wk ahead cum death,35,New Mexico,quantile,0.5,142.574
7 day ahead cum death,35,New Mexico,quantile,0.5,45.616
7 day ahead inc death,35,New Mexico,quantile,0.5,3.143
1 day ahead cum death,35,New Mexico,quantile,0.975,45
1 day ahead inc death,35,New Mexico,quantile,0.975,10
1 wk ahead cum death,35,New Mexico,quantile,0.975,86.0749999999999
2 day ahead cum death,35,New Mexico,quantile,0.975,55.025
2 day ahead inc death,35,New Mexico,quantile,0.975,10.025
2 wk ahead cum death,35,New Mexico,quantile,0.975,174
3 day ahead cum death,35,New Mexico,quantile,0.975,65.05
3 day ahead inc death,35,New Mexico,quantile,0.975,11
3 wk ahead cum death,35,New Mexico,quantile,0.975,286.05
4 day ahead cum death,35,New Mexico,quantile,0.975,75.0749999999999
4 day ahead inc death,35,New Mexico,quantile,0.975,11
4 wk ahead cum death,35,New Mexico,quantile,0.975,376.025
5 day ahead cum death,35,New Mexico,quantile,0.975,86.0749999999999
5 day ahead inc death,35,New Mexico,quantile,0.975,11.025
5 wk ahead cum death,35,New Mexico,quantile,0.975,458.45
6 day ahead cum death,35,New Mexico,quantile,0.975,100.05
6 day ahead inc death,35,New Mexico,quantile,0.975,12
6 wk ahead cum death,35,New Mexico,quantile,0.975,538.225
7 day ahead cum death,35,New Mexico,quantile,0.975,111.075
7 day ahead inc death,35,New Mexico,quantile,0.975,13
1 day ahead cum death,36,New York,point,NA,10778.413
1 day ahead inc death,36,New York,point,NA,650.758
1 wk ahead cum death,36,New York,point,NA,12795.945
2 day ahead cum death,36,New York,point,NA,11373.711
2 day ahead inc death,36,New York,point,NA,595.298
2 wk ahead cum death,36,New York,point,NA,14274.81
3 day ahead cum death,36,New York,point,NA,11909.451
3 day ahead inc death,36,New York,point,NA,535.74
3 wk ahead cum death,36,New York,point,NA,14522.26
4 day ahead cum death,36,New York,point,NA,12383.501
4 day ahead inc death,36,New York,point,NA,474.05
4 wk ahead cum death,36,New York,point,NA,14541.587
5 day ahead cum death,36,New York,point,NA,12795.945
5 day ahead inc death,36,New York,point,NA,412.444
5 wk ahead cum death,36,New York,point,NA,14541.611
6 day ahead cum death,36,New York,point,NA,13148.798
6 day ahead inc death,36,New York,point,NA,352.853
6 wk ahead cum death,36,New York,point,NA,14541.611
7 day ahead cum death,36,New York,point,NA,13445.668
7 day ahead inc death,36,New York,point,NA,296.87
1 day ahead cum death,36,New York,quantile,0.025,9722.875
1 day ahead inc death,36,New York,quantile,0.025,142
1 wk ahead cum death,36,New York,quantile,0.025,10279.875
2 day ahead cum death,36,New York,quantile,0.025,9859.95
2 day ahead inc death,36,New York,quantile,0.025,142
2 wk ahead cum death,36,New York,quantile,0.025,10847.775
3 day ahead cum death,36,New York,quantile,0.025,10008
3 day ahead inc death,36,New York,quantile,0.025,139.975
3 wk ahead cum death,36,New York,quantile,0.025,10996.775
4 day ahead cum death,36,New York,quantile,0.025,10143.95
4 day ahead inc death,36,New York,quantile,0.025,134.975
4 wk ahead cum death,36,New York,quantile,0.025,11007.9
5 day ahead cum death,36,New York,quantile,0.025,10279.875
5 day ahead inc death,36,New York,quantile,0.025,129.95
5 wk ahead cum death,36,New York,quantile,0.025,11007.9
6 day ahead cum death,36,New York,quantile,0.025,10394.725
6 day ahead inc death,36,New York,quantile,0.025,117.975
6 wk ahead cum death,36,New York,quantile,0.025,11007.9
7 day ahead cum death,36,New York,quantile,0.025,10487.925
7 day ahead inc death,36,New York,quantile,0.025,104
1 day ahead cum death,36,New York,quantile,0.5,10778.413
1 day ahead inc death,36,New York,quantile,0.5,650.758
1 wk ahead cum death,36,New York,quantile,0.5,12795.945
2 day ahead cum death,36,New York,quantile,0.5,11373.711
2 day ahead inc death,36,New York,quantile,0.5,595.298
2 wk ahead cum death,36,New York,quantile,0.5,14274.81
3 day ahead cum death,36,New York,quantile,0.5,11909.451
3 day ahead inc death,36,New York,quantile,0.5,535.74
3 wk ahead cum death,36,New York,quantile,0.5,14522.26
4 day ahead cum death,36,New York,quantile,0.5,12383.501
4 day ahead inc death,36,New York,quantile,0.5,474.05
4 wk ahead cum death,36,New York,quantile,0.5,14541.587
5 day ahead cum death,36,New York,quantile,0.5,12795.945
5 day ahead inc death,36,New York,quantile,0.5,412.444
5 wk ahead cum death,36,New York,quantile,0.5,14541.611
6 day ahead cum death,36,New York,quantile,0.5,13148.798
6 day ahead inc death,36,New York,quantile,0.5,352.853
6 wk ahead cum death,36,New York,quantile,0.5,14541.611
7 day ahead cum death,36,New York,quantile,0.5,13445.668
7 day ahead inc death,36,New York,quantile,0.5,296.87
1 day ahead cum death,36,New York,quantile,0.975,13500.1
1 day ahead inc death,36,New York,quantile,0.975,1952.425
1 wk ahead cum death,36,New York,quantile,0.975,19185.1
2 day ahead cum death,36,New York,quantile,0.975,15242.375
2 day ahead inc death,36,New York,quantile,0.975,1742.275
2 wk ahead cum death,36,New York,quantile,0.975,22566.8
3 day ahead cum death,36,New York,quantile,0.975,16767.2
3 day ahead inc death,36,New York,quantile,0.975,1518.175
3 wk ahead cum death,36,New York,quantile,0.975,22980.425
4 day ahead cum death,36,New York,quantile,0.975,18078.7
4 day ahead inc death,36,New York,quantile,0.975,1292.45
4 wk ahead cum death,36,New York,quantile,0.975,23000.475
5 day ahead cum death,36,New York,quantile,0.975,19185.1
5 day ahead inc death,36,New York,quantile,0.975,1079.475
5 wk ahead cum death,36,New York,quantile,0.975,23000.475
6 day ahead cum death,36,New York,quantile,0.975,20071.05
6 day ahead inc death,36,New York,quantile,0.975,886.225
6 wk ahead cum death,36,New York,quantile,0.975,23000.475
7 day ahead cum death,36,New York,quantile,0.975,20785.075
7 day ahead inc death,36,New York,quantile,0.975,716.1
1 day ahead cum death,37,North Carolina,point,NA,127.784
1 day ahead inc death,37,North Carolina,point,NA,16.932
1 wk ahead cum death,37,North Carolina,point,NA,204.773
2 day ahead cum death,37,North Carolina,point,NA,145.848
2 day ahead inc death,37,North Carolina,point,NA,18.064
2 wk ahead cum death,37,North Carolina,point,NA,333.283
3 day ahead cum death,37,North Carolina,point,NA,164.859
3 day ahead inc death,37,North Carolina,point,NA,19.011
3 wk ahead cum death,37,North Carolina,point,NA,398.287
4 day ahead cum death,37,North Carolina,point,NA,184.59
4 day ahead inc death,37,North Carolina,point,NA,19.731
4 wk ahead cum death,37,North Carolina,point,NA,413.747
5 day ahead cum death,37,North Carolina,point,NA,204.773
5 day ahead inc death,37,North Carolina,point,NA,20.183
5 wk ahead cum death,37,North Carolina,point,NA,415.133
6 day ahead cum death,37,North Carolina,point,NA,225.102
6 day ahead inc death,37,North Carolina,point,NA,20.329
6 wk ahead cum death,37,North Carolina,point,NA,415.133
7 day ahead cum death,37,North Carolina,point,NA,245.238
7 day ahead inc death,37,North Carolina,point,NA,20.136
1 day ahead cum death,37,North Carolina,quantile,0.025,92
1 day ahead inc death,37,North Carolina,quantile,0.025,1
1 wk ahead cum death,37,North Carolina,quantile,0.025,98
2 day ahead cum death,37,North Carolina,quantile,0.025,93
2 day ahead inc death,37,North Carolina,quantile,0.025,1
2 wk ahead cum death,37,North Carolina,quantile,0.025,119
3 day ahead cum death,37,North Carolina,quantile,0.025,94
3 day ahead inc death,37,North Carolina,quantile,0.025,1
3 wk ahead cum death,37,North Carolina,quantile,0.025,135.975
4 day ahead cum death,37,North Carolina,quantile,0.025,96
4 day ahead inc death,37,North Carolina,quantile,0.025,2
4 wk ahead cum death,37,North Carolina,quantile,0.025,138
5 day ahead cum death,37,North Carolina,quantile,0.025,98
5 day ahead inc death,37,North Carolina,quantile,0.025,2
5 wk ahead cum death,37,North Carolina,quantile,0.025,138
6 day ahead cum death,37,North Carolina,quantile,0.025,100
6 day ahead inc death,37,North Carolina,quantile,0.025,2
6 wk ahead cum death,37,North Carolina,quantile,0.025,138
7 day ahead cum death,37,North Carolina,quantile,0.025,103
7 day ahead inc death,37,North Carolina,quantile,0.025,3
1 day ahead cum death,37,North Carolina,quantile,0.5,127.784
1 day ahead inc death,37,North Carolina,quantile,0.5,16.932
1 wk ahead cum death,37,North Carolina,quantile,0.5,204.773
2 day ahead cum death,37,North Carolina,quantile,0.5,145.848
2 day ahead inc death,37,North Carolina,quantile,0.5,18.064
2 wk ahead cum death,37,North Carolina,quantile,0.5,333.283
3 day ahead cum death,37,North Carolina,quantile,0.5,164.859
3 day ahead inc death,37,North Carolina,quantile,0.5,19.011
3 wk ahead cum death,37,North Carolina,quantile,0.5,398.287
4 day ahead cum death,37,North Carolina,quantile,0.5,184.59
4 day ahead inc death,37,North Carolina,quantile,0.5,19.731
4 wk ahead cum death,37,North Carolina,quantile,0.5,413.747
5 day ahead cum death,37,North Carolina,quantile,0.5,204.773
5 day ahead inc death,37,North Carolina,quantile,0.5,20.183
5 wk ahead cum death,37,North Carolina,quantile,0.5,415.133
6 day ahead cum death,37,North Carolina,quantile,0.5,225.102
6 day ahead inc death,37,North Carolina,quantile,0.5,20.329
6 wk ahead cum death,37,North Carolina,quantile,0.5,415.133
7 day ahead cum death,37,North Carolina,quantile,0.5,245.238
7 day ahead inc death,37,North Carolina,quantile,0.5,20.136
1 day ahead cum death,37,North Carolina,quantile,0.975,287.2
1 day ahead inc death,37,North Carolina,quantile,0.975,88.025
1 wk ahead cum death,37,North Carolina,quantile,0.975,626.874999999999
2 day ahead cum death,37,North Carolina,quantile,0.975,375.3
2 day ahead inc death,37,North Carolina,quantile,0.975,88.0999999999999
2 wk ahead cum death,37,North Carolina,quantile,0.975,1072.6
3 day ahead cum death,37,North Carolina,quantile,0.975,462.45
3 day ahead inc death,37,North Carolina,quantile,0.975,91
3 wk ahead cum death,37,North Carolina,quantile,0.975,1238.75
4 day ahead cum death,37,North Carolina,quantile,0.975,546.674999999999
4 day ahead inc death,37,North Carolina,quantile,0.975,88.1249999999999
4 wk ahead cum death,37,North Carolina,quantile,0.975,1297.75
5 day ahead cum death,37,North Carolina,quantile,0.975,626.874999999999
5 day ahead inc death,37,North Carolina,quantile,0.975,86.0999999999999
5 wk ahead cum death,37,North Carolina,quantile,0.975,1307.525
6 day ahead cum death,37,North Carolina,quantile,0.975,709.749999999999
6 day ahead inc death,37,North Carolina,quantile,0.975,84.05
6 wk ahead cum death,37,North Carolina,quantile,0.975,1307.525
7 day ahead cum death,37,North Carolina,quantile,0.975,794.425
7 day ahead inc death,37,North Carolina,quantile,0.975,79.025
1 day ahead cum death,38,North Dakota,point,NA,7.823
1 day ahead inc death,38,North Dakota,point,NA,0.377
1 wk ahead cum death,38,North Dakota,point,NA,9.585
2 day ahead cum death,38,North Dakota,point,NA,8.221
2 day ahead inc death,38,North Dakota,point,NA,0.398
2 wk ahead cum death,38,North Dakota,point,NA,13.681
3 day ahead cum death,38,North Dakota,point,NA,8.641
3 day ahead inc death,38,North Dakota,point,NA,0.42
3 wk ahead cum death,38,North Dakota,point,NA,18.33
4 day ahead cum death,38,North Dakota,point,NA,9.096
4 day ahead inc death,38,North Dakota,point,NA,0.455
4 wk ahead cum death,38,North Dakota,point,NA,22.751
5 day ahead cum death,38,North Dakota,point,NA,9.585
5 day ahead inc death,38,North Dakota,point,NA,0.489
5 wk ahead cum death,38,North Dakota,point,NA,26.439
6 day ahead cum death,38,North Dakota,point,NA,10.101
6 day ahead inc death,38,North Dakota,point,NA,0.516
6 wk ahead cum death,38,North Dakota,point,NA,29.073
7 day ahead cum death,38,North Dakota,point,NA,10.647
7 day ahead inc death,38,North Dakota,point,NA,0.546
1 day ahead cum death,38,North Dakota,quantile,0.025,7
1 day ahead inc death,38,North Dakota,quantile,0.025,0
1 wk ahead cum death,38,North Dakota,quantile,0.025,7
2 day ahead cum death,38,North Dakota,quantile,0.025,7
2 day ahead inc death,38,North Dakota,quantile,0.025,0
2 wk ahead cum death,38,North Dakota,quantile,0.025,7
3 day ahead cum death,38,North Dakota,quantile,0.025,7
3 day ahead inc death,38,North Dakota,quantile,0.025,0
3 wk ahead cum death,38,North Dakota,quantile,0.025,7
4 day ahead cum death,38,North Dakota,quantile,0.025,7
4 day ahead inc death,38,North Dakota,quantile,0.025,0
4 wk ahead cum death,38,North Dakota,quantile,0.025,7
5 day ahead cum death,38,North Dakota,quantile,0.025,7
5 day ahead inc death,38,North Dakota,quantile,0.025,0
5 wk ahead cum death,38,North Dakota,quantile,0.025,7
6 day ahead cum death,38,North Dakota,quantile,0.025,7
6 day ahead inc death,38,North Dakota,quantile,0.025,0
6 wk ahead cum death,38,North Dakota,quantile,0.025,7
7 day ahead cum death,38,North Dakota,quantile,0.025,7
7 day ahead inc death,38,North Dakota,quantile,0.025,0
1 day ahead cum death,38,North Dakota,quantile,0.5,7.823
1 day ahead inc death,38,North Dakota,quantile,0.5,0.377
1 wk ahead cum death,38,North Dakota,quantile,0.5,9.585
2 day ahead cum death,38,North Dakota,quantile,0.5,8.221
2 day ahead inc death,38,North Dakota,quantile,0.5,0.398
2 wk ahead cum death,38,North Dakota,quantile,0.5,13.681
3 day ahead cum death,38,North Dakota,quantile,0.5,8.641
3 day ahead inc death,38,North Dakota,quantile,0.5,0.42
3 wk ahead cum death,38,North Dakota,quantile,0.5,18.33
4 day ahead cum death,38,North Dakota,quantile,0.5,9.096
4 day ahead inc death,38,North Dakota,quantile,0.5,0.455
4 wk ahead cum death,38,North Dakota,quantile,0.5,22.751
5 day ahead cum death,38,North Dakota,quantile,0.5,9.585
5 day ahead inc death,38,North Dakota,quantile,0.5,0.489
5 wk ahead cum death,38,North Dakota,quantile,0.5,26.439
6 day ahead cum death,38,North Dakota,quantile,0.5,10.101
6 day ahead inc death,38,North Dakota,quantile,0.5,0.516
6 wk ahead cum death,38,North Dakota,quantile,0.5,29.073
7 day ahead cum death,38,North Dakota,quantile,0.5,10.647
7 day ahead inc death,38,North Dakota,quantile,0.5,0.546
1 day ahead cum death,38,North Dakota,quantile,0.975,12.025
1 day ahead inc death,38,North Dakota,quantile,0.975,2.02499999999998
1 wk ahead cum death,38,North Dakota,quantile,0.975,24.05
2 day ahead cum death,38,North Dakota,quantile,0.975,15.025
2 day ahead inc death,38,North Dakota,quantile,0.975,3
2 wk ahead cum death,38,North Dakota,quantile,0.975,45.05
3 day ahead cum death,38,North Dakota,quantile,0.975,18.025
3 day ahead inc death,38,North Dakota,quantile,0.975,3
3 wk ahead cum death,38,North Dakota,quantile,0.975,66.05
4 day ahead cum death,38,North Dakota,quantile,0.975,21.05
4 day ahead inc death,38,North Dakota,quantile,0.975,3
4 wk ahead cum death,38,North Dakota,quantile,0.975,85.025
5 day ahead cum death,38,North Dakota,quantile,0.975,24.05
5 day ahead inc death,38,North Dakota,quantile,0.975,3
5 wk ahead cum death,38,North Dakota,quantile,0.975,103.025
6 day ahead cum death,38,North Dakota,quantile,0.975,27.05
6 day ahead inc death,38,North Dakota,quantile,0.975,3
6 wk ahead cum death,38,North Dakota,quantile,0.975,117.025
7 day ahead cum death,38,North Dakota,quantile,0.975,30.05
7 day ahead inc death,38,North Dakota,quantile,0.975,3
1 day ahead cum death,39,Ohio,point,NA,302.768
1 day ahead inc death,39,Ohio,point,NA,23.171
1 wk ahead cum death,39,Ohio,point,NA,382.901
2 day ahead cum death,39,Ohio,point,NA,324.908
2 day ahead inc death,39,Ohio,point,NA,22.14
2 wk ahead cum death,39,Ohio,point,NA,460.131
3 day ahead cum death,39,Ohio,point,NA,345.763
3 day ahead inc death,39,Ohio,point,NA,20.855
3 wk ahead cum death,39,Ohio,point,NA,480.385
4 day ahead cum death,39,Ohio,point,NA,365.142
4 day ahead inc death,39,Ohio,point,NA,19.379
4 wk ahead cum death,39,Ohio,point,NA,482.328
5 day ahead cum death,39,Ohio,point,NA,382.901
5 day ahead inc death,39,Ohio,point,NA,17.759
5 wk ahead cum death,39,Ohio,point,NA,482.328
6 day ahead cum death,39,Ohio,point,NA,398.94
6 day ahead inc death,39,Ohio,point,NA,16.039
6 wk ahead cum death,39,Ohio,point,NA,482.328
7 day ahead cum death,39,Ohio,point,NA,413.212
7 day ahead inc death,39,Ohio,point,NA,14.272
1 day ahead cum death,39,Ohio,quantile,0.025,258.975
1 day ahead inc death,39,Ohio,quantile,0.025,1.975
1 wk ahead cum death,39,Ohio,quantile,0.025,267
2 day ahead cum death,39,Ohio,quantile,0.025,260.975
2 day ahead inc death,39,Ohio,quantile,0.025,2
2 wk ahead cum death,39,Ohio,quantile,0.025,284
3 day ahead cum death,39,Ohio,quantile,0.025,263
3 day ahead inc death,39,Ohio,quantile,0.025,2
3 wk ahead cum death,39,Ohio,quantile,0.025,291.975
4 day ahead cum death,39,Ohio,quantile,0.025,265
4 day ahead inc death,39,Ohio,quantile,0.025,2
4 wk ahead cum death,39,Ohio,quantile,0.025,291.975
5 day ahead cum death,39,Ohio,quantile,0.025,267
5 day ahead inc death,39,Ohio,quantile,0.025,2
5 wk ahead cum death,39,Ohio,quantile,0.025,291.975
6 day ahead cum death,39,Ohio,quantile,0.025,269.975
6 day ahead inc death,39,Ohio,quantile,0.025,3
6 wk ahead cum death,39,Ohio,quantile,0.025,291.975
7 day ahead cum death,39,Ohio,quantile,0.025,271.975
7 day ahead inc death,39,Ohio,quantile,0.025,3
1 day ahead cum death,39,Ohio,quantile,0.5,302.768
1 day ahead inc death,39,Ohio,quantile,0.5,23.171
1 wk ahead cum death,39,Ohio,quantile,0.5,382.901
2 day ahead cum death,39,Ohio,quantile,0.5,324.908
2 day ahead inc death,39,Ohio,quantile,0.5,22.14
2 wk ahead cum death,39,Ohio,quantile,0.5,460.131
3 day ahead cum death,39,Ohio,quantile,0.5,345.763
3 day ahead inc death,39,Ohio,quantile,0.5,20.855
3 wk ahead cum death,39,Ohio,quantile,0.5,480.385
4 day ahead cum death,39,Ohio,quantile,0.5,365.142
4 day ahead inc death,39,Ohio,quantile,0.5,19.379
4 wk ahead cum death,39,Ohio,quantile,0.5,482.328
5 day ahead cum death,39,Ohio,quantile,0.5,382.901
5 day ahead inc death,39,Ohio,quantile,0.5,17.759
5 wk ahead cum death,39,Ohio,quantile,0.5,482.328
6 day ahead cum death,39,Ohio,quantile,0.5,398.94
6 day ahead inc death,39,Ohio,quantile,0.5,16.039
6 wk ahead cum death,39,Ohio,quantile,0.5,482.328
7 day ahead cum death,39,Ohio,quantile,0.5,413.212
7 day ahead inc death,39,Ohio,quantile,0.5,14.272
1 day ahead cum death,39,Ohio,quantile,0.975,479.225
1 day ahead inc death,39,Ohio,quantile,0.975,109.1
1 wk ahead cum death,39,Ohio,quantile,0.975,829.175
2 day ahead cum death,39,Ohio,quantile,0.975,581.275
2 day ahead inc death,39,Ohio,quantile,0.975,102.05
2 wk ahead cum death,39,Ohio,quantile,0.975,1086.35
3 day ahead cum death,39,Ohio,quantile,0.975,673.3
3 day ahead inc death,39,Ohio,quantile,0.975,92.025
3 wk ahead cum death,39,Ohio,quantile,0.975,1134.425
4 day ahead cum death,39,Ohio,quantile,0.975,756.25
4 day ahead inc death,39,Ohio,quantile,0.975,82.025
4 wk ahead cum death,39,Ohio,quantile,0.975,1137.45
5 day ahead cum death,39,Ohio,quantile,0.975,829.175
5 day ahead inc death,39,Ohio,quantile,0.975,71.05
5 wk ahead cum death,39,Ohio,quantile,0.975,1137.45
6 day ahead cum death,39,Ohio,quantile,0.975,892.075
6 day ahead inc death,39,Ohio,quantile,0.975,61.025
6 wk ahead cum death,39,Ohio,quantile,0.975,1137.45
7 day ahead cum death,39,Ohio,quantile,0.975,944.025
7 day ahead inc death,39,Ohio,quantile,0.975,52
1 day ahead cum death,04,Arizona,point,NA,138.003
1 day ahead inc death,04,Arizona,point,NA,11.674
1 wk ahead cum death,04,Arizona,point,NA,197.606
2 day ahead cum death,04,Arizona,point,NA,150.807
2 day ahead inc death,04,Arizona,point,NA,12.804
2 wk ahead cum death,04,Arizona,point,NA,347.05
3 day ahead cum death,04,Arizona,point,NA,164.955
3 day ahead inc death,04,Arizona,point,NA,14.148
3 wk ahead cum death,04,Arizona,point,NA,523.604
4 day ahead cum death,04,Arizona,point,NA,180.547
4 day ahead inc death,04,Arizona,point,NA,15.592
4 wk ahead cum death,04,Arizona,point,NA,695.492
5 day ahead cum death,04,Arizona,point,NA,197.606
5 day ahead inc death,04,Arizona,point,NA,17.059
5 wk ahead cum death,04,Arizona,point,NA,830.093
6 day ahead cum death,04,Arizona,point,NA,216.008
6 day ahead inc death,04,Arizona,point,NA,18.402
6 wk ahead cum death,04,Arizona,point,NA,918.568
7 day ahead cum death,04,Arizona,point,NA,235.586
7 day ahead inc death,04,Arizona,point,NA,19.578
1 day ahead cum death,04,Arizona,quantile,0.025,116
1 day ahead inc death,04,Arizona,quantile,0.025,0
1 wk ahead cum death,04,Arizona,quantile,0.025,117
2 day ahead cum death,04,Arizona,quantile,0.025,116
2 day ahead inc death,04,Arizona,quantile,0.025,0
2 wk ahead cum death,04,Arizona,quantile,0.025,135.975
3 day ahead cum death,04,Arizona,quantile,0.025,116
3 day ahead inc death,04,Arizona,quantile,0.025,0
3 wk ahead cum death,04,Arizona,quantile,0.025,169.975
4 day ahead cum death,04,Arizona,quantile,0.025,116
4 day ahead inc death,04,Arizona,quantile,0.025,0
4 wk ahead cum death,04,Arizona,quantile,0.025,193.95
5 day ahead cum death,04,Arizona,quantile,0.025,117
5 day ahead inc death,04,Arizona,quantile,0.025,1
5 wk ahead cum death,04,Arizona,quantile,0.025,204.975
6 day ahead cum death,04,Arizona,quantile,0.025,118
6 day ahead inc death,04,Arizona,quantile,0.025,1
6 wk ahead cum death,04,Arizona,quantile,0.025,208
7 day ahead cum death,04,Arizona,quantile,0.025,119
7 day ahead inc death,04,Arizona,quantile,0.025,1
1 day ahead cum death,04,Arizona,quantile,0.5,138.003
1 day ahead inc death,04,Arizona,quantile,0.5,11.674
1 wk ahead cum death,04,Arizona,quantile,0.5,197.606
2 day ahead cum death,04,Arizona,quantile,0.5,150.807
2 day ahead inc death,04,Arizona,quantile,0.5,12.804
2 wk ahead cum death,04,Arizona,quantile,0.5,347.05
3 day ahead cum death,04,Arizona,quantile,0.5,164.955
3 day ahead inc death,04,Arizona,quantile,0.5,14.148
3 wk ahead cum death,04,Arizona,quantile,0.5,523.604
4 day ahead cum death,04,Arizona,quantile,0.5,180.547
4 day ahead inc death,04,Arizona,quantile,0.5,15.592
4 wk ahead cum death,04,Arizona,quantile,0.5,695.492
5 day ahead cum death,04,Arizona,quantile,0.5,197.606
5 day ahead inc death,04,Arizona,quantile,0.5,17.059
5 wk ahead cum death,04,Arizona,quantile,0.5,830.093
6 day ahead cum death,04,Arizona,quantile,0.5,216.008
6 day ahead inc death,04,Arizona,quantile,0.5,18.402
6 wk ahead cum death,04,Arizona,quantile,0.5,918.568
7 day ahead cum death,04,Arizona,quantile,0.5,235.586
7 day ahead inc death,04,Arizona,quantile,0.5,19.578
1 day ahead cum death,04,Arizona,quantile,0.975,212.05
1 day ahead inc death,04,Arizona,quantile,0.975,50.025
1 wk ahead cum death,04,Arizona,quantile,0.975,458.15
2 day ahead cum death,04,Arizona,quantile,0.975,269.075
2 day ahead inc death,04,Arizona,quantile,0.975,54.025
2 wk ahead cum death,04,Arizona,quantile,0.975,974.35
3 day ahead cum death,04,Arizona,quantile,0.975,328
3 day ahead inc death,04,Arizona,quantile,0.975,59.025
3 wk ahead cum death,04,Arizona,quantile,0.975,1520.475
4 day ahead cum death,04,Arizona,quantile,0.975,387.075
4 day ahead inc death,04,Arizona,quantile,0.975,62.025
4 wk ahead cum death,04,Arizona,quantile,0.975,2162.225
5 day ahead cum death,04,Arizona,quantile,0.975,458.15
5 day ahead inc death,04,Arizona,quantile,0.975,67.025
5 wk ahead cum death,04,Arizona,quantile,0.975,2709.525
6 day ahead cum death,04,Arizona,quantile,0.975,528.025
6 day ahead inc death,04,Arizona,quantile,0.975,70.025
6 wk ahead cum death,04,Arizona,quantile,0.975,3138.625
7 day ahead cum death,04,Arizona,quantile,0.975,597.125
7 day ahead inc death,04,Arizona,quantile,0.975,73.025
1 day ahead cum death,40,Oklahoma,point,NA,121.821
1 day ahead inc death,40,Oklahoma,point,NA,13.004
1 wk ahead cum death,40,Oklahoma,point,NA,184.041
2 day ahead cum death,40,Oklahoma,point,NA,135.851
2 day ahead inc death,40,Oklahoma,point,NA,14.03
2 wk ahead cum death,40,Oklahoma,point,NA,327.569
3 day ahead cum death,40,Oklahoma,point,NA,150.901
3 day ahead inc death,40,Oklahoma,point,NA,15.05
3 wk ahead cum death,40,Oklahoma,point,NA,494.764
4 day ahead cum death,40,Oklahoma,point,NA,166.977
4 day ahead inc death,40,Oklahoma,point,NA,16.076
4 wk ahead cum death,40,Oklahoma,point,NA,655.259
5 day ahead cum death,40,Oklahoma,point,NA,184.041
5 day ahead inc death,40,Oklahoma,point,NA,17.064
5 wk ahead cum death,40,Oklahoma,point,NA,778.5
6 day ahead cum death,40,Oklahoma,point,NA,202.092
6 day ahead inc death,40,Oklahoma,point,NA,18.051
6 wk ahead cum death,40,Oklahoma,point,NA,857.105
7 day ahead cum death,40,Oklahoma,point,NA,221.038
7 day ahead inc death,40,Oklahoma,point,NA,18.946
1 day ahead cum death,40,Oklahoma,quantile,0.025,97
1 day ahead inc death,40,Oklahoma,quantile,0.025,0
1 wk ahead cum death,40,Oklahoma,quantile,0.025,102
2 day ahead cum death,40,Oklahoma,quantile,0.025,98
2 day ahead inc death,40,Oklahoma,quantile,0.025,1
2 wk ahead cum death,40,Oklahoma,quantile,0.025,132
3 day ahead cum death,40,Oklahoma,quantile,0.025,99
3 day ahead inc death,40,Oklahoma,quantile,0.025,1
3 wk ahead cum death,40,Oklahoma,quantile,0.025,169.975
4 day ahead cum death,40,Oklahoma,quantile,0.025,100
4 day ahead inc death,40,Oklahoma,quantile,0.025,1
4 wk ahead cum death,40,Oklahoma,quantile,0.025,198.925
5 day ahead cum death,40,Oklahoma,quantile,0.025,102
5 day ahead inc death,40,Oklahoma,quantile,0.025,2
5 wk ahead cum death,40,Oklahoma,quantile,0.025,212.875
6 day ahead cum death,40,Oklahoma,quantile,0.025,105
6 day ahead inc death,40,Oklahoma,quantile,0.025,2
6 wk ahead cum death,40,Oklahoma,quantile,0.025,216.9
7 day ahead cum death,40,Oklahoma,quantile,0.025,108
7 day ahead inc death,40,Oklahoma,quantile,0.025,3
1 day ahead cum death,40,Oklahoma,quantile,0.5,121.821
1 day ahead inc death,40,Oklahoma,quantile,0.5,13.004
1 wk ahead cum death,40,Oklahoma,quantile,0.5,184.041
2 day ahead cum death,40,Oklahoma,quantile,0.5,135.851
2 day ahead inc death,40,Oklahoma,quantile,0.5,14.03
2 wk ahead cum death,40,Oklahoma,quantile,0.5,327.569
