"target","location","location_name","type","quantile","value"
"2 wk ahead cum death","56","Wyoming","quantile",0.5,4.20491727462954
"3 wk ahead cum death","56","Wyoming","quantile",0.5,9.97906585688005
"4 wk ahead cum death","56","Wyoming","quantile",0.5,17.7775892901642
"5 wk ahead cum death","56","Wyoming","quantile",0.5,24.4478996148883
"6 wk ahead cum death","56","Wyoming","quantile",0.5,28.3280430729711
"1 wk ahead cum death","56","Wyoming","quantile",0.975,20.3160708776172
"2 wk ahead cum death","56","Wyoming","quantile",0.975,52.643991564609
"3 wk ahead cum death","56","Wyoming","quantile",0.975,107.615617665773
"4 wk ahead cum death","56","Wyoming","quantile",0.975,176.526533057215
"5 wk ahead cum death","56","Wyoming","quantile",0.975,256.100271278377
"6 wk ahead cum death","56","Wyoming","quantile",0.975,334.639307041903
"1 wk ahead cum death","06","California","quantile",0.025,712.66836027137
"2 wk ahead cum death","06","California","quantile",0.025,812.538798920301
"3 wk ahead cum death","06","California","quantile",0.025,884.764141202504
"4 wk ahead cum death","06","California","quantile",0.025,926.871102235385
"5 wk ahead cum death","06","California","quantile",0.025,953.44971429156
"6 wk ahead cum death","06","California","quantile",0.025,969.581699312335
"1 wk ahead cum death","06","California","quantile",0.5,908.014717393244
"2 wk ahead cum death","06","California","quantile",0.5,1223.85503263216
"3 wk ahead cum death","06","California","quantile",0.5,1461.10549950345
"4 wk ahead cum death","06","California","quantile",0.5,1624.48250528884
"5 wk ahead cum death","06","California","quantile",0.5,1755.56003718581
"6 wk ahead cum death","06","California","quantile",0.5,1870.54652551839
"1 wk ahead cum death","06","California","quantile",0.975,1377.85499986053
"2 wk ahead cum death","06","California","quantile",0.975,2216.84302785365
"3 wk ahead cum death","06","California","quantile",0.975,2932.45883653518
"4 wk ahead cum death","06","California","quantile",0.975,3641.78125285886
"5 wk ahead cum death","06","California","quantile",0.975,4498.98970055335
"6 wk ahead cum death","06","California","quantile",0.975,5505.9893231117
"1 wk ahead cum death","08","Colorado","quantile",0.025,318.531500772511
"2 wk ahead cum death","08","Colorado","quantile",0.025,353.798389102473
"3 wk ahead cum death","08","Colorado","quantile",0.025,382.359837042661
"4 wk ahead cum death","08","Colorado","quantile",0.025,403.504895753479
"5 wk ahead cum death","08","Colorado","quantile",0.025,415.995903978756
"6 wk ahead cum death","08","Colorado","quantile",0.025,425.80425576163
"1 wk ahead cum death","08","Colorado","quantile",0.5,395.929416510147
"2 wk ahead cum death","08","Colorado","quantile",0.5,517.850896346261
"3 wk ahead cum death","08","Colorado","quantile",0.5,631.921206561515
"4 wk ahead cum death","08","Colorado","quantile",0.5,733.03673696637
"5 wk ahead cum death","08","Colorado","quantile",0.5,823.92461203658
"6 wk ahead cum death","08","Colorado","quantile",0.5,903.52176765532
"1 wk ahead cum death","08","Colorado","quantile",0.975,575.416088379019
"2 wk ahead cum death","08","Colorado","quantile",0.975,952.16382778916
"3 wk ahead cum death","08","Colorado","quantile",0.975,1465.04833584352
"4 wk ahead cum death","08","Colorado","quantile",0.975,2169.86947483104
"5 wk ahead cum death","08","Colorado","quantile",0.975,3059.93493212712
"6 wk ahead cum death","08","Colorado","quantile",0.975,4170.73761856731
"1 wk ahead cum death","09","Connecticut","quantile",0.025,655.714749166521
"2 wk ahead cum death","09","Connecticut","quantile",0.025,806.554605671057
"3 wk ahead cum death","09","Connecticut","quantile",0.025,944.699556338491
"4 wk ahead cum death","09","Connecticut","quantile",0.025,1019.96082835307
"5 wk ahead cum death","09","Connecticut","quantile",0.025,1049.35926644804
"6 wk ahead cum death","09","Connecticut","quantile",0.025,1064.55871729606
"1 wk ahead cum death","09","Connecticut","quantile",0.5,1033.75195951173
"2 wk ahead cum death","09","Connecticut","quantile",0.5,1763.41750457975
"3 wk ahead cum death","09","Connecticut","quantile",0.5,2519.2412345587
"4 wk ahead cum death","09","Connecticut","quantile",0.5,3146.44982305731
"5 wk ahead cum death","09","Connecticut","quantile",0.5,3583.12789890245
"6 wk ahead cum death","09","Connecticut","quantile",0.5,3847.79308433938
"1 wk ahead cum death","09","Connecticut","quantile",0.975,2074.3472585307
"2 wk ahead cum death","09","Connecticut","quantile",0.975,4526.40425167231
"3 wk ahead cum death","09","Connecticut","quantile",0.975,7654.78545108631
"4 wk ahead cum death","09","Connecticut","quantile",0.975,11261.8169039546
"5 wk ahead cum death","09","Connecticut","quantile",0.975,15200.7644930897
"6 wk ahead cum death","09","Connecticut","quantile",0.975,19063.3475044184
"1 wk ahead cum death","01","Alabama","point",NA,152.238321626304
"2 wk ahead cum death","01","Alabama","point",NA,243.473905939223
"3 wk ahead cum death","01","Alabama","point",NA,338.592072259522
"4 wk ahead cum death","01","Alabama","point",NA,428.445974253916
"5 wk ahead cum death","01","Alabama","point",NA,506.208577254177
"6 wk ahead cum death","01","Alabama","point",NA,577.753080752729
"1 wk ahead cum death","10","Delaware","point",NA,51.8681026627892
"2 wk ahead cum death","10","Delaware","point",NA,71.2961344206246
"3 wk ahead cum death","10","Delaware","point",NA,89.92783391006
"4 wk ahead cum death","10","Delaware","point",NA,107.756709006967
"5 wk ahead cum death","10","Delaware","point",NA,123.940929254089
"6 wk ahead cum death","10","Delaware","point",NA,138.466359107809
"1 wk ahead cum death","11","District of Columbia","point",NA,75.239499215125
"2 wk ahead cum death","11","District of Columbia","point",NA,103.07595711158
"3 wk ahead cum death","11","District of Columbia","point",NA,127.223719978571
"4 wk ahead cum death","11","District of Columbia","point",NA,145.23480351315
"5 wk ahead cum death","11","District of Columbia","point",NA,159.609789192163
"6 wk ahead cum death","11","District of Columbia","point",NA,171.308267544065
"1 wk ahead cum death","12","Florida","point",NA,796.388864635274
"2 wk ahead cum death","12","Florida","point",NA,1291.47527498432
"3 wk ahead cum death","12","Florida","point",NA,1873.49373762436
"4 wk ahead cum death","12","Florida","point",NA,2490.23681737261
"5 wk ahead cum death","12","Florida","point",NA,3005.76526088086
"6 wk ahead cum death","12","Florida","point",NA,3382.32323576438
"1 wk ahead cum death","13","Georgia","point",NA,717.419908145202
"2 wk ahead cum death","13","Georgia","point",NA,1107.92783642603
"3 wk ahead cum death","13","Georgia","point",NA,1542.9604221659
"4 wk ahead cum death","13","Georgia","point",NA,1972.65725616987
"5 wk ahead cum death","13","Georgia","point",NA,2325.14073746855
"6 wk ahead cum death","13","Georgia","point",NA,2583.14948764413
"1 wk ahead cum death","15","Hawaii","point",NA,18.2261492487198
"2 wk ahead cum death","15","Hawaii","point",NA,33.6048274923309
"3 wk ahead cum death","15","Hawaii","point",NA,44.7322310085121
"4 wk ahead cum death","15","Hawaii","point",NA,49.5188674554758
"5 wk ahead cum death","15","Hawaii","point",NA,51.2444530673801
"6 wk ahead cum death","15","Hawaii","point",NA,52.409001349359
"1 wk ahead cum death","16","Idaho","point",NA,34.7854740881973
"2 wk ahead cum death","16","Idaho","point",NA,44.8958627844924
"3 wk ahead cum death","16","Idaho","point",NA,52.3995110140362
"4 wk ahead cum death","16","Idaho","point",NA,56.4248420554454
"5 wk ahead cum death","16","Idaho","point",NA,58.1233014115128
"6 wk ahead cum death","16","Idaho","point",NA,59.5783311947712
"1 wk ahead cum death","17","Illinois","point",NA,1173.80968448727
"2 wk ahead cum death","17","Illinois","point",NA,1677.88876028223
"3 wk ahead cum death","17","Illinois","point",NA,2176.53432863317
"4 wk ahead cum death","17","Illinois","point",NA,2655.65087103459
"5 wk ahead cum death","17","Illinois","point",NA,3096.55701976138
"6 wk ahead cum death","17","Illinois","point",NA,3496.97831042339
"1 wk ahead cum death","18","Indiana","point",NA,563.76479630618
"2 wk ahead cum death","18","Indiana","point",NA,800.693673589004
"3 wk ahead cum death","18","Indiana","point",NA,986.90263652369
"4 wk ahead cum death","18","Indiana","point",NA,1142.43510949456
"5 wk ahead cum death","18","Indiana","point",NA,1286.90943875607
"6 wk ahead cum death","18","Indiana","point",NA,1425.56282357204
"1 wk ahead cum death","19","Iowa","point",NA,72.1302545813634
"2 wk ahead cum death","19","Iowa","point",NA,126.87700543413
"3 wk ahead cum death","19","Iowa","point",NA,198.376367374746
"4 wk ahead cum death","19","Iowa","point",NA,278.59129449742
"5 wk ahead cum death","19","Iowa","point",NA,350.264211525938
"6 wk ahead cum death","19","Iowa","point",NA,406.934110601189
"1 wk ahead cum death","02","Alaska","point",NA,11.1581652996258
"2 wk ahead cum death","02","Alaska","point",NA,15.4597846749542
"3 wk ahead cum death","02","Alaska","point",NA,19.0145761582003
"4 wk ahead cum death","02","Alaska","point",NA,20.7279328885977
"5 wk ahead cum death","02","Alaska","point",NA,21.9878987147426
"6 wk ahead cum death","02","Alaska","point",NA,23.1693890931475
"1 wk ahead cum death","20","Kansas","point",NA,90.975023310391
"2 wk ahead cum death","20","Kansas","point",NA,148.183669050112
"3 wk ahead cum death","20","Kansas","point",NA,212.612924938144
"4 wk ahead cum death","20","Kansas","point",NA,275.457044387705
"5 wk ahead cum death","20","Kansas","point",NA,324.722622406971
"6 wk ahead cum death","20","Kansas","point",NA,362.275487564604
"1 wk ahead cum death","21","Kentucky","point",NA,189.933246859237
"2 wk ahead cum death","21","Kentucky","point",NA,342.521958336255
"3 wk ahead cum death","21","Kentucky","point",NA,526.237598606381
"4 wk ahead cum death","21","Kentucky","point",NA,722.749561516202
"5 wk ahead cum death","21","Kentucky","point",NA,896.580979811551
"6 wk ahead cum death","21","Kentucky","point",NA,1043.48347969664
"1 wk ahead cum death","22","Louisiana","point",NA,993.467075851954
"2 wk ahead cum death","22","Louisiana","point",NA,1111.67222879779
"3 wk ahead cum death","22","Louisiana","point",NA,1191.01661999207
"4 wk ahead cum death","22","Louisiana","point",NA,1253.41120165318
"5 wk ahead cum death","22","Louisiana","point",NA,1310.39396058305
"6 wk ahead cum death","22","Louisiana","point",NA,1356.39675507841
"1 wk ahead cum death","23","Maine","point",NA,27.1001249139092
"2 wk ahead cum death","23","Maine","point",NA,36.2439081275684
"3 wk ahead cum death","23","Maine","point",NA,43.3685244999646
"4 wk ahead cum death","23","Maine","point",NA,47.5455013432116
"5 wk ahead cum death","23","Maine","point",NA,49.9669056654853
"6 wk ahead cum death","23","Maine","point",NA,51.8102871880762
"1 wk ahead cum death","24","Maryland","point",NA,398.272177642139
"2 wk ahead cum death","24","Maryland","point",NA,623.149086455145
"3 wk ahead cum death","24","Maryland","point",NA,829.497328632175
"4 wk ahead cum death","24","Maryland","point",NA,1015.19709152579
"5 wk ahead cum death","24","Maryland","point",NA,1180.92444841086
"6 wk ahead cum death","24","Maryland","point",NA,1313.2499874477
"1 wk ahead cum death","25","Massachusetts","point",NA,1546.78845973801
"2 wk ahead cum death","25","Massachusetts","point",NA,2764.31905849771
"3 wk ahead cum death","25","Massachusetts","point",NA,4076.12748170949
"4 wk ahead cum death","25","Massachusetts","point",NA,5254.67189307705
"5 wk ahead cum death","25","Massachusetts","point",NA,6110.69653307802
"6 wk ahead cum death","25","Massachusetts","point",NA,6681.73818872692
"1 wk ahead cum death","26","Michigan","point",NA,1974.14665544202
"2 wk ahead cum death","26","Michigan","point",NA,2378.3368968599
"3 wk ahead cum death","26","Michigan","point",NA,2668.04841419472
"4 wk ahead cum death","26","Michigan","point",NA,2927.5702932637
"5 wk ahead cum death","26","Michigan","point",NA,3155.02949740069
"6 wk ahead cum death","26","Michigan","point",NA,3347.74199518555
"1 wk ahead cum death","27","Minnesota","point",NA,121.542659840047
"2 wk ahead cum death","27","Minnesota","point",NA,204.044537575343
"3 wk ahead cum death","27","Minnesota","point",NA,296.42305265856
"4 wk ahead cum death","27","Minnesota","point",NA,388.681808482009
"5 wk ahead cum death","27","Minnesota","point",NA,468.915476088579
"6 wk ahead cum death","27","Minnesota","point",NA,531.808334272309
"1 wk ahead cum death","28","Mississippi","point",NA,141.616363139006
"2 wk ahead cum death","28","Mississippi","point",NA,210.231631357699
"3 wk ahead cum death","28","Mississippi","point",NA,272.199994016351
"4 wk ahead cum death","28","Mississippi","point",NA,318.947535556549
"5 wk ahead cum death","28","Mississippi","point",NA,354.73770531612
"6 wk ahead cum death","28","Mississippi","point",NA,381.486262681552
"1 wk ahead cum death","29","Missouri","point",NA,220.030814097485
"2 wk ahead cum death","29","Missouri","point",NA,396.118284088944
"3 wk ahead cum death","29","Missouri","point",NA,601.680584079827
"4 wk ahead cum death","29","Missouri","point",NA,786.104577206716
"5 wk ahead cum death","29","Missouri","point",NA,930.386655889835
"6 wk ahead cum death","29","Missouri","point",NA,1028.0718985248
"1 wk ahead cum death","30","Montana","point",NA,8.75955669545188
"2 wk ahead cum death","30","Montana","point",NA,12.6277890964536
"3 wk ahead cum death","30","Montana","point",NA,15.6032196860448
"4 wk ahead cum death","30","Montana","point",NA,16.7410076449358
"5 wk ahead cum death","30","Montana","point",NA,17.5003826501182
"6 wk ahead cum death","30","Montana","point",NA,18.1973826135788
"1 wk ahead cum death","31","Nebraska","point",NA,33.8016645583511
"2 wk ahead cum death","31","Nebraska","point",NA,62.2827457900537
"3 wk ahead cum death","31","Nebraska","point",NA,100.241345939363
"4 wk ahead cum death","31","Nebraska","point",NA,141.494066052114
"5 wk ahead cum death","31","Nebraska","point",NA,180.404056398656
"6 wk ahead cum death","31","Nebraska","point",NA,212.063567418157
"1 wk ahead cum death","32","Nevada","point",NA,160.381777640413
"2 wk ahead cum death","32","Nevada","point",NA,215.628099014576
"3 wk ahead cum death","32","Nevada","point",NA,261.153676635959
"4 wk ahead cum death","32","Nevada","point",NA,296.92751308843
"5 wk ahead cum death","32","Nevada","point",NA,326.651731579945
"6 wk ahead cum death","32","Nevada","point",NA,350.504131974648
"1 wk ahead cum death","33","New Hampshire","point",NA,39.8200363658646
"2 wk ahead cum death","33","New Hampshire","point",NA,56.7737378853656
"3 wk ahead cum death","33","New Hampshire","point",NA,67.5092539182202
"4 wk ahead cum death","33","New Hampshire","point",NA,75.0235727911369
"5 wk ahead cum death","33","New Hampshire","point",NA,81.6903765205221
"6 wk ahead cum death","33","New Hampshire","point",NA,88.1032361058724
"1 wk ahead cum death","34","New Jersey","point",NA,3651.41233525524
"2 wk ahead cum death","34","New Jersey","point",NA,4717.30625488481
"3 wk ahead cum death","34","New Jersey","point",NA,5439.51901080643
"4 wk ahead cum death","34","New Jersey","point",NA,6012.1697667242
"5 wk ahead cum death","34","New Jersey","point",NA,6451.66426882223
"6 wk ahead cum death","34","New Jersey","point",NA,6802.72427776542
"1 wk ahead cum death","35","New Mexico","point",NA,38.0229555772056
"2 wk ahead cum death","35","New Mexico","point",NA,58.3114133549493
"3 wk ahead cum death","35","New Mexico","point",NA,81.7841140858111
"4 wk ahead cum death","35","New Mexico","point",NA,104.908341669793
"5 wk ahead cum death","35","New Mexico","point",NA,125.7948443603
"6 wk ahead cum death","35","New Mexico","point",NA,143.188498163557
"1 wk ahead cum death","36","New York","point",NA,13196.1860180856
"2 wk ahead cum death","36","New York","point",NA,16088.675814669
"3 wk ahead cum death","36","New York","point",NA,18014.9500621093
"4 wk ahead cum death","36","New York","point",NA,19514.505521203
"5 wk ahead cum death","36","New York","point",NA,20695.0977292734
"6 wk ahead cum death","36","New York","point",NA,21677.9778181547
"1 wk ahead cum death","37","North Carolina","point",NA,172.455242950629
"2 wk ahead cum death","37","North Carolina","point",NA,272.206656851863
"3 wk ahead cum death","37","North Carolina","point",NA,345.097535164515
"4 wk ahead cum death","37","North Carolina","point",NA,393.838174104309
"5 wk ahead cum death","37","North Carolina","point",NA,433.610914802964
"6 wk ahead cum death","37","North Carolina","point",NA,471.337274822898
"1 wk ahead cum death","38","North Dakota","point",NA,8.85906538217235
"2 wk ahead cum death","38","North Dakota","point",NA,11.8167567678723
"3 wk ahead cum death","38","North Dakota","point",NA,15.1358335096246
"4 wk ahead cum death","38","North Dakota","point",NA,18.3297039091183
"5 wk ahead cum death","38","North Dakota","point",NA,21.1467605421958
"6 wk ahead cum death","38","North Dakota","point",NA,23.4554870802529
"1 wk ahead cum death","39","Ohio","point",NA,371.51574873253
"2 wk ahead cum death","39","Ohio","point",NA,481.231201561416
"3 wk ahead cum death","39","Ohio","point",NA,568.414544342184
"4 wk ahead cum death","39","Ohio","point",NA,648.724139881788
"5 wk ahead cum death","39","Ohio","point",NA,731.017287672706
"6 wk ahead cum death","39","Ohio","point",NA,799.931178219185
"1 wk ahead cum death","04","Arizona","point",NA,175.192292886544
"2 wk ahead cum death","04","Arizona","point",NA,273.309743801628
"3 wk ahead cum death","04","Arizona","point",NA,384.549717691793
"4 wk ahead cum death","04","Arizona","point",NA,492.364228237858
"5 wk ahead cum death","04","Arizona","point",NA,580.72176549239
"6 wk ahead cum death","04","Arizona","point",NA,643.784169647769
"1 wk ahead cum death","40","Oklahoma","point",NA,155.248510491466
"2 wk ahead cum death","40","Oklahoma","point",NA,247.038179518056
"3 wk ahead cum death","40","Oklahoma","point",NA,352.402501224407
"4 wk ahead cum death","40","Oklahoma","point",NA,455.784403167783
"5 wk ahead cum death","40","Oklahoma","point",NA,539.595036235947
"6 wk ahead cum death","40","Oklahoma","point",NA,600.853642171711
"1 wk ahead cum death","41","Oregon","point",NA,73.9236926765225
"2 wk ahead cum death","41","Oregon","point",NA,103.70136520859
"3 wk ahead cum death","41","Oregon","point",NA,134.993200507361
"4 wk ahead cum death","41","Oregon","point",NA,163.650234779725
"5 wk ahead cum death","41","Oregon","point",NA,188.077803006967
"6 wk ahead cum death","41","Oregon","point",NA,208.043106137932
"1 wk ahead cum death","42","Pennsylvania","point",NA,1003.49494678636
"2 wk ahead cum death","42","Pennsylvania","point",NA,1539.36637167967
"3 wk ahead cum death","42","Pennsylvania","point",NA,1969.85852763489
"4 wk ahead cum death","42","Pennsylvania","point",NA,2299.85610975307
"5 wk ahead cum death","42","Pennsylvania","point",NA,2572.86006577311
"6 wk ahead cum death","42","Pennsylvania","point",NA,2801.26557809998
"1 wk ahead cum death","44","Rhode Island","point",NA,133.822876106598
"2 wk ahead cum death","44","Rhode Island","point",NA,263.412127032046
"3 wk ahead cum death","44","Rhode Island","point",NA,424.915516654033
"4 wk ahead cum death","44","Rhode Island","point",NA,580.900649914033
"5 wk ahead cum death","44","Rhode Island","point",NA,710.997409897554
"6 wk ahead cum death","44","Rhode Island","point",NA,806.664834354489
"1 wk ahead cum death","45","South Carolina","point",NA,133.880632852931
"2 wk ahead cum death","45","South Carolina","point",NA,205.791556576724
"3 wk ahead cum death","45","South Carolina","point",NA,286.528375609575
"4 wk ahead cum death","45","South Carolina","point",NA,366.553076454415
"5 wk ahead cum death","45","South Carolina","point",NA,435.06144941458
"6 wk ahead cum death","45","South Carolina","point",NA,487.432640778599
"1 wk ahead cum death","46","South Dakota","point",NA,18.4632087045143
"2 wk ahead cum death","46","South Dakota","point",NA,42.6928574084139
"3 wk ahead cum death","46","South Dakota","point",NA,75.7159595686528
"4 wk ahead cum death","46","South Dakota","point",NA,109.778752297691
"5 wk ahead cum death","46","South Dakota","point",NA,136.135523984004
"6 wk ahead cum death","46","South Dakota","point",NA,153.719144216737
"1 wk ahead cum death","47","Tennessee","point",NA,187.991012473836
"2 wk ahead cum death","47","Tennessee","point",NA,283.244880360778
"3 wk ahead cum death","47","Tennessee","point",NA,362.215677321803
"4 wk ahead cum death","47","Tennessee","point",NA,416.883456865766
"5 wk ahead cum death","47","Tennessee","point",NA,455.833016592196
"6 wk ahead cum death","47","Tennessee","point",NA,486.741583492074
"1 wk ahead cum death","48","Texas","point",NA,479.315301078337
"2 wk ahead cum death","48","Texas","point",NA,798.962598688732
"3 wk ahead cum death","48","Texas","point",NA,1169.30725955214
"4 wk ahead cum death","48","Texas","point",NA,1526.42603922973
"5 wk ahead cum death","48","Texas","point",NA,1829.26774842848
"6 wk ahead cum death","48","Texas","point",NA,2059.48833481364
"1 wk ahead cum death","49","Utah","point",NA,27.6970501908327
"2 wk ahead cum death","49","Utah","point",NA,43.3720046117379
"3 wk ahead cum death","49","Utah","point",NA,62.0309456612461
"4 wk ahead cum death","49","Utah","point",NA,80.8093036215857
"5 wk ahead cum death","49","Utah","point",NA,96.94941800502
"6 wk ahead cum death","49","Utah","point",NA,109.197348676286
"1 wk ahead cum death","05","Arkansas","point",NA,37.4086058844768
"2 wk ahead cum death","05","Arkansas","point",NA,53.9873110499672
"3 wk ahead cum death","05","Arkansas","point",NA,72.7255873603829
"4 wk ahead cum death","05","Arkansas","point",NA,92.1689310267835
"5 wk ahead cum death","05","Arkansas","point",NA,109.770230936994
"6 wk ahead cum death","05","Arkansas","point",NA,123.67787558636
"1 wk ahead cum death","50","Vermont","point",NA,29.8235798981163
"2 wk ahead cum death","50","Vermont","point",NA,33.9727790925483
"3 wk ahead cum death","50","Vermont","point",NA,38.643550119218
"4 wk ahead cum death","50","Vermont","point",NA,43.1331306391028
"5 wk ahead cum death","50","Vermont","point",NA,46.5446435507969
"6 wk ahead cum death","50","Vermont","point",NA,49.7953802220641
"1 wk ahead cum death","51","Virginia","point",NA,244.755066540019
"2 wk ahead cum death","51","Virginia","point",NA,415.2464575525
"3 wk ahead cum death","51","Virginia","point",NA,614.065372440911
"4 wk ahead cum death","51","Virginia","point",NA,808.614147002024
"5 wk ahead cum death","51","Virginia","point",NA,973.206331115016
"6 wk ahead cum death","51","Virginia","point",NA,1108.17621219835
"1 wk ahead cum death","53","Washington","point",NA,644.228432945019
"2 wk ahead cum death","53","Washington","point",NA,782.978401694714
"3 wk ahead cum death","53","Washington","point",NA,888.80829671228
"4 wk ahead cum death","53","Washington","point",NA,967.411633717025
"5 wk ahead cum death","53","Washington","point",NA,1028.16755932868
"6 wk ahead cum death","53","Washington","point",NA,1078.76220346252
"1 wk ahead cum death","54","West Virginia","point",NA,15.6623138603566
"2 wk ahead cum death","54","West Virginia","point",NA,29.3101516702891
"3 wk ahead cum death","54","West Virginia","point",NA,38.4053497281871
"4 wk ahead cum death","54","West Virginia","point",NA,42.7649649964192
"5 wk ahead cum death","54","West Virginia","point",NA,45.2283814481445
"6 wk ahead cum death","54","West Virginia","point",NA,47.2392089601259
"1 wk ahead cum death","55","Wisconsin","point",NA,217.072902999869
"2 wk ahead cum death","55","Wisconsin","point",NA,288.394250152179
"3 wk ahead cum death","55","Wisconsin","point",NA,339.356033987292
"4 wk ahead cum death","55","Wisconsin","point",NA,379.683950237275
"5 wk ahead cum death","55","Wisconsin","point",NA,414.591733809688
"6 wk ahead cum death","55","Wisconsin","point",NA,448.512521404519
"1 wk ahead cum death","56","Wyoming","point",NA,1.32963393686153
"2 wk ahead cum death","56","Wyoming","point",NA,4.20491727462954
"3 wk ahead cum death","56","Wyoming","point",NA,9.97906585688005
"4 wk ahead cum death","56","Wyoming","point",NA,17.7775892901642
"5 wk ahead cum death","56","Wyoming","point",NA,24.4478996148883
"6 wk ahead cum death","56","Wyoming","point",NA,28.3280430729711
"1 wk ahead cum death","06","California","point",NA,908.014717393244
"2 wk ahead cum death","06","California","point",NA,1223.85503263216
"3 wk ahead cum death","06","California","point",NA,1461.10549950345
"4 wk ahead cum death","06","California","point",NA,1624.48250528884
"5 wk ahead cum death","06","California","point",NA,1755.56003718581
"6 wk ahead cum death","06","California","point",NA,1870.54652551839
"1 wk ahead cum death","08","Colorado","point",NA,395.929416510147
"2 wk ahead cum death","08","Colorado","point",NA,517.850896346261
"3 wk ahead cum death","08","Colorado","point",NA,631.921206561515
"4 wk ahead cum death","08","Colorado","point",NA,733.03673696637
"5 wk ahead cum death","08","Colorado","point",NA,823.92461203658
"6 wk ahead cum death","08","Colorado","point",NA,903.52176765532
"1 wk ahead cum death","09","Connecticut","point",NA,1033.75195951173
"2 wk ahead cum death","09","Connecticut","point",NA,1763.41750457975
"3 wk ahead cum death","09","Connecticut","point",NA,2519.2412345587
"4 wk ahead cum death","09","Connecticut","point",NA,3146.44982305731
"5 wk ahead cum death","09","Connecticut","point",NA,3583.12789890245
"6 wk ahead cum death","09","Connecticut","point",NA,3847.79308433938
