"","forecast_date","target","target_end_date","location","location_name","type","quantile","value"
"155",2020-07-05,"2 day ahead inc death",2020-07-07,"26","Michigan","point",NA,6.62044787422747
"156",2020-07-05,"1 day ahead inc death",2020-07-06,"26","Michigan","point",NA,6.81177643643332
"157",2020-07-05,"6 day ahead inc death",2020-07-11,"27","Minnesota","point",NA,5.37915962175066
"158",2020-07-05,"5 day ahead inc death",2020-07-10,"27","Minnesota","point",NA,5.49383864493871
"159",2020-07-05,"4 day ahead inc death",2020-07-09,"27","Minnesota","point",NA,5.60733561925872
"160",2020-07-05,"3 day ahead inc death",2020-07-08,"27","Minnesota","point",NA,5.75646083983156
"161",2020-07-05,"2 day ahead inc death",2020-07-07,"27","Minnesota","point",NA,5.87526214308377
"162",2020-07-05,"1 day ahead inc death",2020-07-06,"27","Minnesota","point",NA,6.055101851372
"163",2020-07-05,"6 day ahead inc death",2020-07-11,"28","Mississippi","point",NA,7.02808752840315
"164",2020-07-05,"5 day ahead inc death",2020-07-10,"28","Mississippi","point",NA,7.25629968514659
"165",2020-07-05,"4 day ahead inc death",2020-07-09,"28","Mississippi","point",NA,7.50020678007945
"166",2020-07-05,"3 day ahead inc death",2020-07-08,"28","Mississippi","point",NA,7.76130384220914
"167",2020-07-05,"2 day ahead inc death",2020-07-07,"28","Mississippi","point",NA,8.01586810263211
"168",2020-07-05,"1 day ahead inc death",2020-07-06,"28","Mississippi","point",NA,8.27840909383008
"169",2020-07-05,"6 day ahead inc death",2020-07-11,"29","Missouri","point",NA,5.81899301789645
"170",2020-07-05,"5 day ahead inc death",2020-07-10,"29","Missouri","point",NA,5.81969348686289
"171",2020-07-05,"4 day ahead inc death",2020-07-09,"29","Missouri","point",NA,5.82038824692313
"172",2020-07-05,"3 day ahead inc death",2020-07-08,"29","Missouri","point",NA,5.82107734872352
"173",2020-07-05,"2 day ahead inc death",2020-07-07,"29","Missouri","point",NA,5.82176084256889
"174",2020-07-05,"1 day ahead inc death",2020-07-06,"29","Missouri","point",NA,5.82243877842348
"175",2020-07-05,"6 day ahead inc death",2020-07-11,"30","Montana","point",NA,0.375485755469203
"176",2020-07-05,"5 day ahead inc death",2020-07-10,"30","Montana","point",NA,0.358138776634775
"177",2020-07-05,"4 day ahead inc death",2020-07-09,"30","Montana","point",NA,0.341106226456844
"178",2020-07-05,"3 day ahead inc death",2020-07-08,"30","Montana","point",NA,0.324381384169417
"179",2020-07-05,"2 day ahead inc death",2020-07-07,"30","Montana","point",NA,0.307957692028538
"180",2020-07-05,"1 day ahead inc death",2020-07-06,"30","Montana","point",NA,0.291828750933171
"181",2020-07-05,"6 day ahead inc death",2020-07-11,"31","Nebraska","point",NA,2.19273876626829
"182",2020-07-05,"5 day ahead inc death",2020-07-10,"31","Nebraska","point",NA,2.23088452009932
"183",2020-07-05,"4 day ahead inc death",2020-07-09,"31","Nebraska","point",NA,2.26948602638674
"184",2020-07-05,"3 day ahead inc death",2020-07-08,"31","Nebraska","point",NA,2.30854873030546
"185",2020-07-05,"2 day ahead inc death",2020-07-07,"31","Nebraska","point",NA,2.34807814208745
"186",2020-07-05,"1 day ahead inc death",2020-07-06,"31","Nebraska","point",NA,2.38807983779913
"187",2020-07-05,"6 day ahead inc death",2020-07-11,"32","Nevada","point",NA,6.71198008747785
"188",2020-07-05,"5 day ahead inc death",2020-07-10,"32","Nevada","point",NA,6.52335021025431
"189",2020-07-05,"4 day ahead inc death",2020-07-09,"32","Nevada","point",NA,6.2992083834946
"190",2020-07-05,"3 day ahead inc death",2020-07-08,"32","Nevada","point",NA,6.08234523817521
"191",2020-07-05,"2 day ahead inc death",2020-07-07,"32","Nevada","point",NA,5.81592865740174
"192",2020-07-05,"1 day ahead inc death",2020-07-06,"32","Nevada","point",NA,5.57246027321116
"193",2020-07-05,"6 day ahead inc death",2020-07-11,"33","New Hampshire","point",NA,2.42169189453125
"194",2020-07-05,"5 day ahead inc death",2020-07-10,"33","New Hampshire","point",NA,2.42178344726562
"195",2020-07-05,"4 day ahead inc death",2020-07-09,"33","New Hampshire","point",NA,2.42190551757812
"196",2020-07-05,"3 day ahead inc death",2020-07-08,"33","New Hampshire","point",NA,2.4219970703125
"197",2020-07-05,"2 day ahead inc death",2020-07-07,"33","New Hampshire","point",NA,2.422119140625
"198",2020-07-05,"1 day ahead inc death",2020-07-06,"33","New Hampshire","point",NA,2.4222412109375
"199",2020-07-05,"6 day ahead inc death",2020-07-11,"34","New Jersey","point",NA,22.451171875
"200",2020-07-05,"5 day ahead inc death",2020-07-10,"34","New Jersey","point",NA,23.1953125
"201",2020-07-05,"4 day ahead inc death",2020-07-09,"34","New Jersey","point",NA,24.3681640625
"202",2020-07-05,"3 day ahead inc death",2020-07-08,"34","New Jersey","point",NA,26.1640625
"203",2020-07-05,"2 day ahead inc death",2020-07-07,"34","New Jersey","point",NA,28.8896484375
"204",2020-07-05,"1 day ahead inc death",2020-07-06,"34","New Jersey","point",NA,32.9140625
"205",2020-07-05,"6 day ahead inc death",2020-07-11,"35","New Mexico","point",NA,4.28110974205754
"206",2020-07-05,"5 day ahead inc death",2020-07-10,"35","New Mexico","point",NA,4.2269396545845
"207",2020-07-05,"4 day ahead inc death",2020-07-09,"35","New Mexico","point",NA,4.15535353044163
"208",2020-07-05,"3 day ahead inc death",2020-07-08,"35","New Mexico","point",NA,4.08137418775129
"209",2020-07-05,"2 day ahead inc death",2020-07-07,"35","New Mexico","point",NA,4.00931737187693
"210",2020-07-05,"1 day ahead inc death",2020-07-06,"35","New Mexico","point",NA,3.97616500257584
"211",2020-07-05,"6 day ahead inc death",2020-07-11,"36","New York","point",NA,34.150390625
"212",2020-07-05,"5 day ahead inc death",2020-07-10,"36","New York","point",NA,34.150390625
"213",2020-07-05,"4 day ahead inc death",2020-07-09,"36","New York","point",NA,34.150390625
"214",2020-07-05,"3 day ahead inc death",2020-07-08,"36","New York","point",NA,34.150390625
"215",2020-07-05,"2 day ahead inc death",2020-07-07,"36","New York","point",NA,34.150390625
"216",2020-07-05,"1 day ahead inc death",2020-07-06,"36","New York","point",NA,34.150390625
"217",2020-07-05,"6 day ahead inc death",2020-07-11,"37","North Carolina","point",NA,9.691650390625
"218",2020-07-05,"5 day ahead inc death",2020-07-10,"37","North Carolina","point",NA,9.74658203125
"219",2020-07-05,"4 day ahead inc death",2020-07-09,"37","North Carolina","point",NA,9.8021240234375
"220",2020-07-05,"3 day ahead inc death",2020-07-08,"37","North Carolina","point",NA,9.8759765625
"221",2020-07-05,"2 day ahead inc death",2020-07-07,"37","North Carolina","point",NA,9.970703125
"222",2020-07-05,"1 day ahead inc death",2020-07-06,"37","North Carolina","point",NA,10.073486328125
"223",2020-07-05,"6 day ahead inc death",2020-07-11,"38","North Dakota","point",NA,0.0833263632619605
"224",2020-07-05,"5 day ahead inc death",2020-07-10,"38","North Dakota","point",NA,0.089391079315007
"225",2020-07-05,"4 day ahead inc death",2020-07-09,"38","North Dakota","point",NA,0.0959580306598582
"226",2020-07-05,"3 day ahead inc death",2020-07-08,"38","North Dakota","point",NA,0.104550687902758
"227",2020-07-05,"2 day ahead inc death",2020-07-07,"38","North Dakota","point",NA,0.110524689159831
"228",2020-07-05,"1 day ahead inc death",2020-07-06,"38","North Dakota","point",NA,0.121349805284837
"229",2020-07-05,"6 day ahead inc death",2020-07-11,"69","Northern Mariana Islands","point",NA,0
"230",2020-07-05,"5 day ahead inc death",2020-07-10,"69","Northern Mariana Islands","point",NA,0
"231",2020-07-05,"4 day ahead inc death",2020-07-09,"69","Northern Mariana Islands","point",NA,0
"232",2020-07-05,"3 day ahead inc death",2020-07-08,"69","Northern Mariana Islands","point",NA,0
"233",2020-07-05,"2 day ahead inc death",2020-07-07,"69","Northern Mariana Islands","point",NA,0
"234",2020-07-05,"1 day ahead inc death",2020-07-06,"69","Northern Mariana Islands","point",NA,0
"235",2020-07-05,"6 day ahead inc death",2020-07-11,"39","Ohio","point",NA,8.26067628245937
"236",2020-07-05,"5 day ahead inc death",2020-07-10,"39","Ohio","point",NA,8.64904280630708
"237",2020-07-05,"4 day ahead inc death",2020-07-09,"39","Ohio","point",NA,9.06855640322783
"238",2020-07-05,"3 day ahead inc death",2020-07-08,"39","Ohio","point",NA,9.5252282326901
"239",2020-07-05,"2 day ahead inc death",2020-07-07,"39","Ohio","point",NA,9.94768047469915
"240",2020-07-05,"1 day ahead inc death",2020-07-06,"39","Ohio","point",NA,10.3707029425923
"241",2020-07-05,"6 day ahead inc death",2020-07-11,"40","Oklahoma","point",NA,2.0344825182309
"242",2020-07-05,"5 day ahead inc death",2020-07-10,"40","Oklahoma","point",NA,2.05654913201516
"243",2020-07-05,"4 day ahead inc death",2020-07-09,"40","Oklahoma","point",NA,2.07877621317425
"244",2020-07-05,"3 day ahead inc death",2020-07-08,"40","Oklahoma","point",NA,2.10116492861948
"245",2020-07-05,"2 day ahead inc death",2020-07-07,"40","Oklahoma","point",NA,2.1237164537477
"246",2020-07-05,"1 day ahead inc death",2020-07-06,"40","Oklahoma","point",NA,2.14643197250325
"247",2020-07-05,"6 day ahead inc death",2020-07-11,"41","Oregon","point",NA,1.5191650390625
"248",2020-07-05,"5 day ahead inc death",2020-07-10,"41","Oregon","point",NA,1.54885864257812
"249",2020-07-05,"4 day ahead inc death",2020-07-09,"41","Oregon","point",NA,1.57977294921875
"250",2020-07-05,"3 day ahead inc death",2020-07-08,"41","Oregon","point",NA,1.61204528808594
"251",2020-07-05,"2 day ahead inc death",2020-07-07,"41","Oregon","point",NA,1.644287109375
"252",2020-07-05,"1 day ahead inc death",2020-07-06,"41","Oregon","point",NA,1.67526245117188
"253",2020-07-05,"6 day ahead inc death",2020-07-11,"42","Pennsylvania","point",NA,19.5831173650495
"254",2020-07-05,"5 day ahead inc death",2020-07-10,"42","Pennsylvania","point",NA,19.8174086614281
"255",2020-07-05,"4 day ahead inc death",2020-07-09,"42","Pennsylvania","point",NA,20.054366823596
"256",2020-07-05,"3 day ahead inc death",2020-07-08,"42","Pennsylvania","point",NA,20.2940222076677
"257",2020-07-05,"2 day ahead inc death",2020-07-07,"42","Pennsylvania","point",NA,20.5364055152913
"258",2020-07-05,"1 day ahead inc death",2020-07-06,"42","Pennsylvania","point",NA,20.7815477975801
"259",2020-07-05,"6 day ahead inc death",2020-07-11,"72","Puerto Rico","point",NA,0.4903564453125
"260",2020-07-05,"5 day ahead inc death",2020-07-10,"72","Puerto Rico","point",NA,0.4903564453125
"261",2020-07-05,"4 day ahead inc death",2020-07-09,"72","Puerto Rico","point",NA,0.490341186523438
"262",2020-07-05,"3 day ahead inc death",2020-07-08,"72","Puerto Rico","point",NA,0.490341186523438
"263",2020-07-05,"2 day ahead inc death",2020-07-07,"72","Puerto Rico","point",NA,0.490341186523438
"264",2020-07-05,"1 day ahead inc death",2020-07-06,"72","Puerto Rico","point",NA,0.490341186523438
"265",2020-07-05,"6 day ahead inc death",2020-07-11,"44","Rhode Island","point",NA,2.3478996385553
"266",2020-07-05,"5 day ahead inc death",2020-07-10,"44","Rhode Island","point",NA,2.48503961130245
"267",2020-07-05,"4 day ahead inc death",2020-07-09,"44","Rhode Island","point",NA,2.62779724710867
"268",2020-07-05,"3 day ahead inc death",2020-07-08,"44","Rhode Island","point",NA,2.77640266223852
"269",2020-07-05,"2 day ahead inc death",2020-07-07,"44","Rhode Island","point",NA,2.93109539920624
"270",2020-07-05,"1 day ahead inc death",2020-07-06,"44","Rhode Island","point",NA,3.09212481290342
"271",2020-07-05,"6 day ahead inc death",2020-07-11,"45","South Carolina","point",NA,20.5648193359375
"272",2020-07-05,"5 day ahead inc death",2020-07-10,"45","South Carolina","point",NA,19.5780639648438
"273",2020-07-05,"4 day ahead inc death",2020-07-09,"45","South Carolina","point",NA,18.6527709960938
"274",2020-07-05,"3 day ahead inc death",2020-07-08,"45","South Carolina","point",NA,17.7754516601562
"275",2020-07-05,"2 day ahead inc death",2020-07-07,"45","South Carolina","point",NA,16.9471435546875
"276",2020-07-05,"1 day ahead inc death",2020-07-06,"45","South Carolina","point",NA,16.1842651367188
"277",2020-07-05,"6 day ahead inc death",2020-07-11,"46","South Dakota","point",NA,1.16891479492188
"278",2020-07-05,"5 day ahead inc death",2020-07-10,"46","South Dakota","point",NA,1.16762542724609
"279",2020-07-05,"4 day ahead inc death",2020-07-09,"46","South Dakota","point",NA,1.15525817871094
"280",2020-07-05,"3 day ahead inc death",2020-07-08,"46","South Dakota","point",NA,1.14249420166016
"281",2020-07-05,"2 day ahead inc death",2020-07-07,"46","South Dakota","point",NA,1.13770294189453
"282",2020-07-05,"1 day ahead inc death",2020-07-06,"46","South Dakota","point",NA,1.14037322998047
"283",2020-07-05,"6 day ahead inc death",2020-07-11,"47","Tennessee","point",NA,8.12603759765625
"284",2020-07-05,"5 day ahead inc death",2020-07-10,"47","Tennessee","point",NA,8.1258544921875
