,forecast_date,target,target_end_date,location,type,quantile,value
7927,2020-05-18,70 day ahead inc hosp,2020-07-27,30,point,,0.0016871801968818547
7930,2020-05-18,71 day ahead inc hosp,2020-07-28,30,point,,0.0015855324940354462
7933,2020-05-18,72 day ahead inc hosp,2020-07-29,30,point,,0.0014900085947912292
7936,2020-05-18,73 day ahead inc hosp,2020-07-30,30,point,,0.0014002395887932665
7939,2020-05-18,74 day ahead inc hosp,2020-07-31,30,point,,0.001315878787151038
7942,2020-05-18,75 day ahead inc hosp,2020-08-01,30,point,,0.0012366003843650422
7944,2020-05-18,11 wk ahead inc death,2020-08-01,30,point,,0.0026694055378185984
7945,2020-05-18,11 wk ahead cum death,2020-08-01,30,point,,17.805764258506912
7947,2020-05-18,76 day ahead inc hosp,2020-08-02,30,point,,0.00116209820038412
7950,2020-05-18,77 day ahead inc hosp,2020-08-03,30,point,,0.0010920844988766896
7953,2020-05-18,78 day ahead inc hosp,2020-08-04,30,point,,0.0010262888762370566
7956,2020-05-18,79 day ahead inc hosp,2020-08-05,30,point,,0.0009644572178221832
7959,2020-05-18,80 day ahead inc hosp,2020-08-06,30,point,,0.0009063507167205936
7962,2020-05-18,81 day ahead inc hosp,2020-08-07,30,point,,0.0008517449518242652
7965,2020-05-18,82 day ahead inc hosp,2020-08-08,30,point,,0.0008004290213469073
7967,2020-05-18,12 wk ahead inc death,2020-08-08,30,point,,0.00172786120208554
7968,2020-05-18,12 wk ahead cum death,2020-08-08,30,point,,17.807492119708996
7970,2020-05-18,83 day ahead inc hosp,2020-08-09,30,point,,0.0007522047284676495
7973,2020-05-18,84 day ahead inc hosp,2020-08-10,30,point,,0.0007068858161158705
7976,2020-05-18,85 day ahead inc hosp,2020-08-11,30,point,,0.0006642972477292321
7979,2020-05-18,86 day ahead inc hosp,2020-08-12,30,point,,0.0006242745314291546
7982,2020-05-18,87 day ahead inc hosp,2020-08-13,30,point,,0.0005866630847518853
7985,2020-05-18,88 day ahead inc hosp,2020-08-14,30,point,,0.0005513176378844247
7988,2020-05-18,89 day ahead inc hosp,2020-08-15,30,point,,0.0005181016725434627
7990,2020-05-18,13 wk ahead inc death,2020-08-15,30,point,,0.001118411357186458
7991,2020-05-18,13 wk ahead cum death,2020-08-15,30,point,,17.808610531066183
7993,2020-05-18,0 day ahead inc hosp,2020-05-18,31,point,,34.90581873339797
7996,2020-05-18,1 day ahead inc hosp,2020-05-19,31,point,,31.21391848104213
7999,2020-05-18,2 day ahead inc hosp,2020-05-20,31,point,,27.822993827153915
8002,2020-05-18,3 day ahead inc hosp,2020-05-21,31,point,,24.731275405000638
8005,2020-05-18,4 day ahead inc hosp,2020-05-22,31,point,,21.93001056193316
8008,2020-05-18,5 day ahead inc hosp,2020-05-23,31,point,,19.405511866226522
8010,2020-05-18,1 wk ahead inc death,2020-05-23,31,point,,12.019641540502768
8011,2020-05-18,1 wk ahead cum death,2020-05-23,31,point,,132.81359152541395
8013,2020-05-18,6 day ahead inc hosp,2020-05-24,31,point,,17.140855876709974
8016,2020-05-18,7 day ahead inc hosp,2020-05-25,31,point,,15.117241901132367
8019,2020-05-18,8 day ahead inc hosp,2020-05-26,31,point,,13.315041820766055
8022,2020-05-18,9 day ahead inc hosp,2020-05-27,31,point,,11.714582631993109
8025,2020-05-18,10 day ahead inc hosp,2020-05-28,31,point,,10.296706488260316
8028,2020-05-18,11 day ahead inc hosp,2020-05-29,31,point,,9.043151450680307
8031,2020-05-18,12 day ahead inc hosp,2020-05-30,31,point,,7.936791930238543
8033,2020-05-18,2 wk ahead inc death,2020-05-30,31,point,,5.110257329406024
8034,2020-05-18,2 wk ahead cum death,2020-05-30,31,point,,137.92384885481994
8036,2020-05-18,13 day ahead inc hosp,2020-05-31,31,point,,6.9617723711304285
8039,2020-05-18,14 day ahead inc hosp,2020-06-01,31,point,,6.103562023712947
8042,2020-05-18,15 day ahead inc hosp,2020-06-02,31,point,,5.348953249663464
8045,2020-05-18,16 day ahead inc hosp,2020-06-03,31,point,,4.686020987279335
8048,2020-05-18,17 day ahead inc hosp,2020-06-04,31,point,,4.104056900456999
8051,2020-05-18,18 day ahead inc hosp,2020-06-05,31,point,,3.593488350297048
8054,2020-05-18,19 day ahead inc hosp,2020-06-06,31,point,,3.145789610903376
8056,2020-05-18,3 wk ahead inc death,2020-06-06,31,point,,2.051227350738706
8057,2020-05-18,3 wk ahead cum death,2020-06-06,31,point,,139.97507620555865
8059,2020-05-18,20 day ahead inc hosp,2020-06-07,31,point,,2.7533906184893566
8062,2020-05-18,21 day ahead inc hosp,2020-06-08,31,point,,2.409586903150557
8065,2020-05-18,22 day ahead inc hosp,2020-06-09,31,point,,2.1084531158216118
8068,2020-05-18,23 day ahead inc hosp,2020-06-10,31,point,,1.844761647604537
8071,2020-05-18,24 day ahead inc hosp,2020-06-11,31,point,,1.6139071748493734
8074,2020-05-18,25 day ahead inc hosp,2020-06-12,31,point,,1.4118374927158586
8077,2020-05-18,26 day ahead inc hosp,2020-06-13,31,point,,1.2349906752959214
8079,2020-05-18,4 wk ahead inc death,2020-06-13,31,point,,0.8083728496782194
8080,2020-05-18,4 wk ahead cum death,2020-06-13,31,point,,140.78344905523682
8082,2020-05-18,27 day ahead inc hosp,2020-06-14,31,point,,1.0802383843176355
8085,2020-05-18,28 day ahead inc hosp,2020-06-15,31,point,,0.944835011842224
8088,2020-05-18,29 day ahead inc hosp,2020-06-16,31,point,,0.8263722629111726
8091,2020-05-18,30 day ahead inc hosp,2020-06-17,31,point,,0.7227387449765956
8094,2020-05-18,31 day ahead inc hosp,2020-06-18,31,point,,0.6320841195720277
8097,2020-05-18,32 day ahead inc hosp,2020-06-19,31,point,,0.5527873788494617
8100,2020-05-18,33 day ahead inc hosp,2020-06-20,31,point,,0.4834288286398078
8102,2020-05-18,5 wk ahead inc death,2020-06-20,31,point,,0.31680535615918143
8103,2020-05-18,5 wk ahead cum death,2020-06-20,31,point,,141.100254411396
8105,2020-05-18,34 day ahead inc hosp,2020-06-21,31,point,,0.4227653857858968
8108,2020-05-18,35 day ahead inc hosp,2020-06-22,31,point,,0.3697088273256668
8111,2020-05-18,36 day ahead inc hosp,2020-06-23,31,point,,0.3233066603290354
8114,2020-05-18,37 day ahead inc hosp,2020-06-24,31,point,,0.28272531233596965
8117,2020-05-18,38 day ahead inc hosp,2020-06-25,31,point,,0.2472353723063861
8120,2020-05-18,39 day ahead inc hosp,2020-06-26,31,point,,0.21619864030508326
8123,2020-05-18,40 day ahead inc hosp,2020-06-27,31,point,,0.18905677035472765
8125,2020-05-18,6 wk ahead inc death,2020-06-27,31,point,,0.1239425307828241
8126,2020-05-18,6 wk ahead cum death,2020-06-27,31,point,,141.22419694217885
8128,2020-05-18,41 day ahead inc hosp,2020-06-28,31,point,,0.16532131492131158
8131,2020-05-18,42 day ahead inc hosp,2020-06-29,31,point,,0.1445650013345585
8134,2020-05-18,43 day ahead inc hosp,2020-06-30,31,point,,0.12641409009847848
8137,2020-05-18,44 day ahead inc hosp,2020-07-01,31,point,,0.1105416826932924
8140,2020-05-18,45 day ahead inc hosp,2020-07-02,31,point,,0.09666186219474183
8143,2020-05-18,46 day ahead inc hosp,2020-07-03,31,point,,0.08452456403683756
8146,2020-05-18,47 day ahead inc hosp,2020-07-04,31,point,,0.07391108665287903
8148,2020-05-18,7 wk ahead inc death,2020-07-04,31,point,,0.04846151667369962
8149,2020-05-18,7 wk ahead cum death,2020-07-04,31,point,,141.27265845885256
8151,2020-05-18,48 day ahead inc hosp,2020-07-05,31,point,,0.06463016269553919
8154,2020-05-18,49 day ahead inc hosp,2020-07-06,31,point,,0.05651452123129275
8157,2020-05-18,50 day ahead inc hosp,2020-07-07,31,point,,0.049417879851171166
8160,2020-05-18,51 day ahead inc hosp,2020-07-08,31,point,,0.04321231314970647
8163,2020-05-18,52 day ahead inc hosp,2020-07-09,31,point,,0.03778595064432011
8166,2020-05-18,53 day ahead inc hosp,2020-07-10,31,point,,0.033040963013263536
8169,2020-05-18,54 day ahead inc hosp,2020-07-11,31,point,,0.028891800636847625
8171,2020-05-18,8 wk ahead inc death,2020-07-11,31,point,,0.018944537545604462
8172,2020-05-18,8 wk ahead cum death,2020-07-11,31,point,,141.29160299639815
8174,2020-05-18,55 day ahead inc hosp,2020-07-12,31,point,,0.025263652901412567
8177,2020-05-18,56 day ahead inc hosp,2020-07-13,31,point,,0.02209110064104607
8180,2020-05-18,57 day ahead inc hosp,2020-07-14,31,point,,0.019316937560506637
8183,2020-05-18,58 day ahead inc hosp,2020-07-15,31,point,,0.016891139465224116
8186,2020-05-18,59 day ahead inc hosp,2020-07-16,31,point,,0.014769962791251603
8189,2020-05-18,60 day ahead inc hosp,2020-07-17,31,point,,0.012915156229064452
8192,2020-05-18,61 day ahead inc hosp,2020-07-18,31,point,,0.011293271270551486
8194,2020-05-18,9 wk ahead inc death,2020-07-18,31,point,,0.0074052128159889955
8195,2020-05-18,9 wk ahead cum death,2020-07-18,31,point,,141.29900820921418
8197,2020-05-18,62 day ahead inc hosp,2020-07-19,31,point,,0.009875059272599173
8200,2020-05-18,63 day ahead inc hosp,2020-07-20,31,point,,0.00863494418663322
8203,2020-05-18,64 day ahead inc hosp,2020-07-21,31,point,,0.007550561468451632
8206,2020-05-18,65 day ahead inc hosp,2020-07-22,31,point,,0.006602354864298832
8209,2020-05-18,66 day ahead inc hosp,2020-07-23,31,point,,0.0057732238092285115
8212,2020-05-18,67 day ahead inc hosp,2020-07-24,31,point,,0.005048215091665043
8215,2020-05-18,68 day ahead inc hosp,2020-07-25,31,point,,0.004414253223876586
8217,2020-05-18,10 wk ahead inc death,2020-07-25,31,point,,0.002894531426628977
8218,2020-05-18,10 wk ahead cum death,2020-07-25,31,point,,141.30190274064086
8220,2020-05-18,69 day ahead inc hosp,2020-07-26,31,point,,0.0038599046656599967
8223,2020-05-18,70 day ahead inc hosp,2020-07-27,31,point,,0.003375171648076503
8226,2020-05-18,71 day ahead inc hosp,2020-07-28,31,point,,0.0029513118868635503
8229,2020-05-18,72 day ahead inc hosp,2020-07-29,31,point,,0.0025806809258938305
8232,2020-05-18,73 day ahead inc hosp,2020-07-30,31,point,,0.0022565942846995315
8235,2020-05-18,74 day ahead inc hosp,2020-07-31,31,point,,0.0019732069060410143
8238,2020-05-18,75 day ahead inc hosp,2020-08-01,31,point,,0.0017254077502002474
8240,2020-05-18,11 wk ahead inc death,2020-08-01,31,point,,0.0011313944199147414
8241,2020-05-18,11 wk ahead cum death,2020-08-01,31,point,,141.3030341350607
8243,2020-05-18,76 day ahead inc hosp,2020-08-02,31,point,,0.0015087276173289866
8246,2020-05-18,77 day ahead inc hosp,2020-08-03,31,point,,0.0013192585469369081
8249,2020-05-18,78 day ahead inc hosp,2020-08-04,31,point,,0.0011535833415109663
8252,2020-05-18,79 day ahead inc hosp,2020-08-05,31,point,,0.0010087139351526275
8255,2020-05-18,80 day ahead inc hosp,2020-08-06,31,point,,0.0008820375056529882
8258,2020-05-18,81 day ahead inc hosp,2020-08-07,31,point,,0.0007712693499343005
8261,2020-05-18,82 day ahead inc hosp,2020-08-08,31,point,,0.0006744116806657987
8263,2020-05-18,12 wk ahead inc death,2020-08-08,31,point,,0.00044222965667360556
8264,2020-05-18,12 wk ahead cum death,2020-08-08,31,point,,141.3034763647174
8266,2020-05-18,83 day ahead inc hosp,2020-08-09,31,point,,0.0005897175949939992
8269,2020-05-18,84 day ahead inc hosp,2020-08-10,31,point,,0.0005156595674634445
8272,2020-05-18,85 day ahead inc hosp,2020-08-11,31,point,,0.00045090190287737646
8275,2020-05-18,86 day ahead inc hosp,2020-08-12,31,point,,0.0003942766426916933
8278,2020-05-18,87 day ahead inc hosp,2020-08-13,31,point,,0.00034476250475563576
8281,2020-05-18,88 day ahead inc hosp,2020-08-14,31,point,,0.0003014664591319161
8284,2020-05-18,89 day ahead inc hosp,2020-08-15,31,point,,0.00026360762531112413
8286,2020-05-18,13 wk ahead inc death,2020-08-15,31,point,,0.00017285459986179542
8287,2020-05-18,13 wk ahead cum death,2020-08-15,31,point,,141.30364921931724
8289,2020-05-18,0 day ahead inc hosp,2020-05-18,32,point,,18.888337626266004
8292,2020-05-18,1 day ahead inc hosp,2020-05-19,32,point,,18.554811230879388
8295,2020-05-18,2 day ahead inc hosp,2020-05-20,32,point,,18.220765386202586
8298,2020-05-18,3 day ahead inc hosp,2020-05-21,32,point,,17.886560402635038
8301,2020-05-18,4 day ahead inc hosp,2020-05-22,32,point,,17.55254346282818
8304,2020-05-18,5 day ahead inc hosp,2020-05-23,32,point,,17.219048295935135
8306,2020-05-18,1 wk ahead inc death,2020-05-23,32,point,,32.11977498681652
8307,2020-05-18,1 wk ahead cum death,2020-05-23,32,point,,380.0409297226863
8309,2020-05-18,6 day ahead inc hosp,2020-05-24,32,point,,16.886394918040242
8312,2020-05-18,7 day ahead inc hosp,2020-05-25,32,point,,16.554889436037595
8315,2020-05-18,8 day ahead inc hosp,2020-05-26,32,point,,16.22482391203357
8318,2020-05-18,9 day ahead inc hosp,2020-05-27,32,point,,15.896476285170502
8321,2020-05-18,10 day ahead inc hosp,2020-05-28,32,point,,15.570110347644732
8324,2020-05-18,11 day ahead inc hosp,2020-05-29,32,point,,15.245975771594205
8327,2020-05-18,12 day ahead inc hosp,2020-05-30,32,point,,14.924308183461108
8329,2020-05-18,2 wk ahead inc death,2020-05-30,32,point,,28.029963015465306
8330,2020-05-18,2 wk ahead cum death,2020-05-30,32,point,,408.0708927381517
8332,2020-05-18,13 day ahead inc hosp,2020-05-31,32,point,,14.60532928240864
8335,2020-05-18,14 day ahead inc hosp,2020-06-01,32,point,,14.289246999359056
8338,2020-05-18,15 day ahead inc hosp,2020-06-02,32,point,,13.976255693239
8341,2020-05-18,16 day ahead inc hosp,2020-06-03,32,point,,13.666536381067274
8344,2020-05-18,17 day ahead inc hosp,2020-06-04,32,point,,13.36025699856764
8347,2020-05-18,18 day ahead inc hosp,2020-06-05,32,point,,13.057572688092115
8350,2020-05-18,19 day ahead inc hosp,2020-06-06,32,point,,12.75862611071134
8352,2020-05-18,3 wk ahead inc death,2020-06-06,32,point,,24.104071415819377
8353,2020-05-18,3 wk ahead cum death,2020-06-06,32,point,,432.174964153971
8355,2020-05-18,20 day ahead inc hosp,2020-06-07,32,point,,12.463547779454894
8358,2020-05-18,21 day ahead inc hosp,2020-06-08,32,point,,12.172456410804806
8361,2020-05-18,22 day ahead inc hosp,2020-06-09,32,point,,11.885459291662118
8364,2020-05-18,23 day ahead inc hosp,2020-06-10,32,point,,11.602652659160595
8367,2020-05-18,24 day ahead inc hosp,2020-06-11,32,point,,11.324122090830498
8370,2020-05-18,25 day ahead inc hosp,2020-06-12,32,point,,11.04994290277282
8373,2020-05-18,26 day ahead inc hosp,2020-06-13,32,point,,10.780180553637548
8375,2020-05-18,4 wk ahead inc death,2020-06-13,32,point,,20.468719665357
8376,2020-05-18,4 wk ahead cum death,2020-06-13,32,point,,452.643683819328
8378,2020-05-18,27 day ahead inc hosp,2020-06-14,32,point,,10.51489105237306
8381,2020-05-18,28 day ahead inc hosp,2020-06-15,32,point,,10.254121367831614
8384,2020-05-18,29 day ahead inc hosp,2020-06-16,32,point,,9.997909838489797
8387,2020-05-18,30 day ahead inc hosp,2020-06-17,32,point,,9.7462865806785
8390,2020-05-18,31 day ahead inc hosp,2020-06-18,32,point,,9.499273893846839
8393,2020-05-18,32 day ahead inc hosp,2020-06-19,32,point,,9.256886661542012
8396,2020-05-18,33 day ahead inc hosp,2020-06-20,32,point,,9.019132746905234
8398,2020-05-18,5 wk ahead inc death,2020-06-20,32,point,,17.197421031503428
8399,2020-05-18,5 wk ahead cum death,2020-06-20,32,point,,469.84110485083147
8401,2020-05-18,34 day ahead inc hosp,2020-06-21,32,point,,8.786013381615701
8404,2020-05-18,35 day ahead inc hosp,2020-06-22,32,point,,8.557523547334856
8407,2020-05-18,36 day ahead inc hosp,2020-06-23,32,point,,8.33365234882658
8410,2020-05-18,37 day ahead inc hosp,2020-06-24,32,point,,8.114383378026469
8413,2020-05-18,38 day ahead inc hosp,2020-06-25,32,point,,7.899695068444634
8416,2020-05-18,39 day ahead inc hosp,2020-06-26,32,point,,7.689561039382897
8419,2020-05-18,40 day ahead inc hosp,2020-06-27,32,point,,7.483950429543984
8421,2020-05-18,6 wk ahead inc death,2020-06-27,32,point,,14.320530088941787
8422,2020-05-18,6 wk ahead cum death,2020-06-27,32,point,,484.1616349397733
8424,2020-05-18,41 day ahead inc hosp,2020-06-28,32,point,,7.282828219671501
8427,2020-05-18,42 day ahead inc hosp,2020-06-29,32,point,,7.0861555439780215
8430,2020-05-18,43 day ahead inc hosp,2020-06-30,32,point,,6.893889990149182
8433,2020-05-18,44 day ahead inc hosp,2020-07-01,32,point,,6.705985887804128
8436,2020-05-18,45 day ahead inc hosp,2020-07-02,32,point,,6.5223945853496845
8439,2020-05-18,46 day ahead inc hosp,2020-07-03,32,point,,6.34306471521013
8442,2020-05-18,47 day ahead inc hosp,2020-07-04,32,point,,6.1679424474768885
8444,2020-05-18,7 wk ahead inc death,2020-07-04,32,point,,11.836804926157606
8445,2020-05-18,7 wk ahead cum death,2020-07-04,32,point,,495.9984398659309
8447,2020-05-18,48 day ahead inc hosp,2020-07-05,32,point,,5.996971732058957
8450,2020-05-18,49 day ahead inc hosp,2020-07-06,32,point,,5.830094529459166
8453,2020-05-18,50 day ahead inc hosp,2020-07-07,32,point,,5.667251030336411
8456,2020-05-18,51 day ahead inc hosp,2020-07-08,32,point,,5.508379864042945
8459,2020-05-18,52 day ahead inc hosp,2020-07-09,32,point,,5.353418296356541
8462,2020-05-18,53 day ahead inc hosp,2020-07-10,32,point,,5.202302416643943
8465,2020-05-18,54 day ahead inc hosp,2020-07-11,32,point,,5.054967314727401
8467,2020-05-18,8 wk ahead inc death,2020-07-11,32,point,,9.724193995012865
8468,2020-05-18,8 wk ahead cum death,2020-07-11,32,point,,505.72263386094386
8470,2020-05-18,55 day ahead inc hosp,2020-07-12,32,point,,4.911347247722734
8473,2020-05-18,56 day ahead inc hosp,2020-07-13,32,point,,4.77137579714472
8476,2020-05-18,57 day ahead inc hosp,2020-07-14,32,point,,4.634986016583935
8479,2020-05-18,58 day ahead inc hosp,2020-07-15,32,point,,4.5021105702689965
8482,2020-05-18,59 day ahead inc hosp,2020-07-16,32,point,,4.37268186282563
8485,2020-05-18,60 day ahead inc hosp,2020-07-17,32,point,,4.246632160564332
8488,2020-05-18,61 day ahead inc hosp,2020-07-18,32,point,,4.123893704611692
8490,2020-05-18,9 wk ahead inc death,2020-07-18,32,point,,7.948668568069299
8491,2020-05-18,9 wk ahead cum death,2020-07-18,32,point,,513.6713024290129
8493,2020-05-18,62 day ahead inc hosp,2020-07-19,32,point,,4.004398816220055
8496,2020-05-18,63 day ahead inc hosp,2020-07-20,32,point,,3.888079994574946
8499,2020-05-18,64 day ahead inc hosp,2020-07-21,32,point,,3.774870007424033
8502,2020-05-18,65 day ahead inc hosp,2020-07-22,32,point,,3.6647019748448657
8505,2020-05-18,66 day ahead inc hosp,2020-07-23,32,point,,3.557509446473341
8508,2020-05-18,67 day ahead inc hosp,2020-07-24,32,point,,3.453226472488677
8511,2020-05-18,68 day ahead inc hosp,2020-07-25,32,point,,3.3517876686750245
8513,2020-05-18,10 wk ahead inc death,2020-07-25,32,point,,6.4707879070695995
8514,2020-05-18,10 wk ahead cum death,2020-07-25,32,point,,520.1420903360826
8516,2020-05-18,69 day ahead inc hosp,2020-07-26,32,point,,3.2531282758413003
8519,2020-05-18,70 day ahead inc hosp,2020-07-27,32,point,,3.1571842138971986
8522,2020-05-18,71 day ahead inc hosp,2020-07-28,32,point,,3.063892130862587
8525,2020-05-18,72 day ahead inc hosp,2020-07-29,32,point,,2.9731894470867704
8528,2020-05-18,73 day ahead inc hosp,2020-07-30,32,point,,2.8850143949352063
8531,2020-05-18,74 day ahead inc hosp,2020-07-31,32,point,,2.7993060542103194
8534,2020-05-18,75 day ahead inc hosp,2020-08-01,32,point,,2.716004383541076
8536,2020-05-18,11 wk ahead inc death,2020-08-01,32,point,,5.250181044129416
8537,2020-05-18,11 wk ahead cum death,2020-08-01,32,point,,525.3922713802119
8539,2020-05-18,76 day ahead inc hosp,2020-08-02,32,point,,2.6350502479886933
8542,2020-05-18,77 day ahead inc hosp,2020-08-03,32,point,,2.5563854430933137
8545,2020-05-18,78 day ahead inc hosp,2020-08-04,32,point,,2.4799527155773835
8548,2020-05-18,79 day ahead inc hosp,2020-08-05,32,point,,2.405695780928727
8551,2020-05-18,80 day ahead inc hosp,2020-08-06,32,point,,2.3335593380496
8554,2020-05-18,81 day ahead inc hosp,2020-08-07,32,point,,2.2634890811739754
8557,2020-05-18,82 day ahead inc hosp,2020-08-08,32,point,,2.1954317092404385
8559,2020-05-18,12 wk ahead inc death,2020-08-08,32,point,,4.248343294443981
8560,2020-05-18,12 wk ahead cum death,2020-08-08,32,point,,529.640614674656
8562,2020-05-18,83 day ahead inc hosp,2020-08-09,32,point,,2.129334932884376
8565,2020-05-18,84 day ahead inc hosp,2020-08-10,32,point,,2.065147479229927
8568,2020-05-18,85 day ahead inc hosp,2020-08-11,32,point,,2.0028190946286486
8571,2020-05-18,86 day ahead inc hosp,2020-08-12,32,point,,1.9423005455126257
8574,2020-05-18,87 day ahead inc hosp,2020-08-13,32,point,,1.883543617484611
8577,2020-05-18,88 day ahead inc hosp,2020-08-14,32,point,,1.826501112801998
8580,2020-05-18,89 day ahead inc hosp,2020-08-15,32,point,,1.7711268463677698
8582,2020-05-18,13 wk ahead inc death,2020-08-15,32,point,,3.430184753287153
8583,2020-05-18,13 wk ahead cum death,2020-08-15,32,point,,533.0707994279431
8585,2020-05-18,0 day ahead inc hosp,2020-05-18,33,point,,7.913058716219169
8588,2020-05-18,1 day ahead inc hosp,2020-05-19,33,point,,7.89161357991455
8591,2020-05-18,2 day ahead inc hosp,2020-05-20,33,point,,7.864949950845965
8594,2020-05-18,3 day ahead inc hosp,2020-05-21,33,point,,7.8331455103244725
8597,2020-05-18,4 day ahead inc hosp,2020-05-22,33,point,,7.796291032344907
8600,2020-05-18,5 day ahead inc hosp,2020-05-23,33,point,,7.754489850171485
8602,2020-05-18,1 wk ahead inc death,2020-05-23,33,point,,27.253707258386928
8603,2020-05-18,1 wk ahead cum death,2020-05-23,33,point,,198.80512853872727
8605,2020-05-18,6 day ahead inc hosp,2020-05-24,33,point,,7.707857259733998
8608,2020-05-18,7 day ahead inc hosp,2020-05-25,33,point,,7.6565198655907984
8611,2020-05-18,8 day ahead inc hosp,2020-05-26,33,point,,7.6006148756424805
8614,2020-05-18,9 day ahead inc hosp,2020-05-27,33,point,,7.54028935111551
8617,2020-05-18,10 day ahead inc hosp,2020-05-28,33,point,,7.475699418591362
8620,2020-05-18,11 day ahead inc hosp,2020-05-29,33,point,,7.40700945101216
8623,2020-05-18,12 day ahead inc hosp,2020-05-30,33,point,,7.334391224670711
8625,2020-05-18,2 wk ahead inc death,2020-05-30,33,point,,26.13328417513951
8626,2020-05-18,2 wk ahead cum death,2020-05-30,33,point,,224.93841271386677
8628,2020-05-18,13 day ahead inc hosp,2020-05-31,33,point,,7.2580230591733645
8631,2020-05-18,14 day ahead inc hosp,2020-06-01,33,point,,7.178088947274369
8634,2020-05-18,15 day ahead inc hosp,2020-06-02,33,point,,7.094777681300792
8637,2020-05-18,16 day ahead inc hosp,2020-06-03,33,point,,7.008281982644951
8640,2020-05-18,17 day ahead inc hosp,2020-06-04,33,point,,6.918797640494732
8643,2020-05-18,18 day ahead inc hosp,2020-06-05,33,point,,6.8265226656021305
8646,2020-05-18,19 day ahead inc hosp,2020-06-06,33,point,,6.731656464483932
8648,2020-05-18,3 wk ahead inc death,2020-06-06,33,point,,24.29618885258667
8649,2020-05-18,3 wk ahead cum death,2020-06-06,33,point,,249.2346015664534
8651,2020-05-18,20 day ahead inc hosp,2020-06-07,33,point,,6.634399038990527
8654,2020-05-18,21 day ahead inc hosp,2020-06-08,33,point,,6.534950215700368
8657,2020-05-18,22 day ahead inc hosp,2020-06-09,33,point,,6.433508909089986
8660,2020-05-18,23 day ahead inc hosp,2020-06-10,33,point,,6.3302724219114435
8663,2020-05-18,24 day ahead inc hosp,2020-06-11,33,point,,6.225435785684443
8666,2020-05-18,25 day ahead inc hosp,2020-06-12,33,point,,6.11919114368866
8669,2020-05-18,26 day ahead inc hosp,2020-06-13,33,point,,6.011727178322598
8671,2020-05-18,4 wk ahead inc death,2020-06-13,33,point,,21.953289242832106
8672,2020-05-18,4 wk ahead cum death,2020-06-13,33,point,,271.18789080928553
8674,2020-05-18,27 day ahead inc hosp,2020-06-14,33,point,,5.903228584202839
8677,2020-05-18,28 day ahead inc hosp,2020-06-15,33,point,,5.79387558789103
8680,2020-05-18,29 day ahead inc hosp,2020-06-16,33,point,,5.683843514685347
8683,2020-05-18,30 day ahead inc hosp,2020-06-17,33,point,,5.573302402485262
8686,2020-05-18,31 day ahead inc hosp,2020-06-18,33,point,,5.4624166623454204
8689,2020-05-18,32 day ahead inc hosp,2020-06-19,33,point,,5.351344784973062
8692,2020-05-18,33 day ahead inc hosp,2020-06-20,33,point,,5.240239092100671
8694,2020-05-18,5 wk ahead inc death,2020-06-20,33,point,,19.33550175254636
8695,2020-05-18,5 wk ahead cum death,2020-06-20,33,point,,290.52339256183194
8697,2020-05-18,34 day ahead inc hosp,2020-06-21,33,point,,5.129245531377719
8700,2020-05-18,35 day ahead inc hosp,2020-06-22,33,point,,5.018503513173812
8703,2020-05-18,36 day ahead inc hosp,2020-06-23,33,point,,4.908145787476329
8706,2020-05-18,37 day ahead inc hosp,2020-06-24,33,point,,4.798298358879169
8709,2020-05-18,38 day ahead inc hosp,2020-06-25,33,point,,4.689080437528936
8712,2020-05-18,39 day ahead inc hosp,2020-06-26,33,point,,4.580604423773312
8715,2020-05-18,40 day ahead inc hosp,2020-06-27,33,point,,4.472975924186253
8717,2020-05-18,6 wk ahead inc death,2020-06-27,33,point,,16.6531956309511
8718,2020-05-18,6 wk ahead cum death,2020-06-27,33,point,,307.176588192783
8720,2020-05-18,41 day ahead inc hosp,2020-06-28,33,point,,4.366293796590091
8723,2020-05-18,42 day ahead inc hosp,2020-06-29,33,point,,4.26065022167744
8726,2020-05-18,43 day ahead inc hosp,2020-06-30,33,point,,4.156130798832516
8729,2020-05-18,44 day ahead inc hosp,2020-07-01,33,point,,4.052814663778365
8732,2020-05-18,45 day ahead inc hosp,2020-07-02,33,point,,3.950774625720116
8735,2020-05-18,46 day ahead inc hosp,2020-07-03,33,point,,3.850077321712626
8738,2020-05-18,47 day ahead inc hosp,2020-07-04,33,point,,3.7507833860576816
8740,2020-05-18,7 wk ahead inc death,2020-07-04,33,point,,14.071049763894642
8741,2020-05-18,7 wk ahead cum death,2020-07-04,33,point,,321.24763795667764
8743,2020-05-18,48 day ahead inc hosp,2020-07-05,33,point,,3.6529476326203736
8746,2020-05-18,49 day ahead inc hosp,2020-07-06,33,point,,3.556619248052815
8749,2020-05-18,50 day ahead inc hosp,2020-07-07,33,point,,3.461841994018961
8752,2020-05-18,51 day ahead inc hosp,2020-07-08,33,point,,3.3686544166198447
8755,2020-05-18,52 day ahead inc hosp,2020-07-09,33,point,,3.2770900613404783
8758,2020-05-18,53 day ahead inc hosp,2020-07-10,33,point,,3.1871776919480186
8761,2020-05-18,54 day ahead inc hosp,2020-07-11,33,point,,3.098941511898622
8763,2020-05-18,8 wk ahead inc death,2020-07-11,33,point,,11.699604840685444
8764,2020-05-18,8 wk ahead cum death,2020-07-11,33,point,,332.9472427973631
8766,2020-05-18,55 day ahead inc hosp,2020-07-12,33,point,,3.0124013869186514
