"V1","location_name","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper"
149,"Massachusetts","2020-05-30",67.8857122294372,0,360.2125,20.7555392857143,0,109.5375,17.642103968254,0,97.025,1.256,0,7,1.574,0,10.525,0.492,0,3,5621.904,1737.575,14774.95,0,0,0,0,0,0
150,"Massachusetts","2020-05-31",53.4986023088023,0,289.125,16.4192726190476,0,87.0125,13.9676753968254,0,76.5624999999999,0.969,0,6,1.069,0,8,0.358,0,2.5,5622.873,1737.575,14779,0,0,0,0,0,0
151,"Massachusetts","2020-06-01",42.0633095598846,0,229.5375,12.8230095238095,0,70.525,10.9193595238095,0,62.0125,0.722,0,4,0.7195,0,7,0.239,0,2,5623.595,1737.575,14782.025,0,0,0,0,0,0
152,"Massachusetts","2020-06-02",32.6012053030303,0,183.125,10.0184333333333,0,57.0125,8.53195,0,49.025,0.549,0,3,0.3475,0,5,0.1495,0,1.5,5624.144,1737.575,14785.025,0,0,0,0,0,0
153,"Massachusetts","2020-06-03",25.1240392857143,0,145.05,7.73671666666667,0,44.0125,6.5866,0,38.525,0.401,0,2,0.185,0,2.03749999999997,0.0795,0,1,5624.545,1737.575,14787.025,0,0,0,0,0,0
154,"Massachusetts","2020-06-04",19.0667726190476,0,111.55,5.93463333333333,0,34,5.05526666666667,0,29.5,0.304,0,2,0.0785,0,0,0.0495,0,0.5,5624.849,1737.575,14788.05,0,0,0,0,0,0
155,"Massachusetts","2020-06-05",14.1965095238095,0,87.0125,4.43973333333333,0,26.0125,3.77345,0,22.5,0.202,0,1,0.018,0,0,0.021,0,0,5625.051,1737.575,14789.05,0,0,0,0,0,0
156,"Massachusetts","2020-06-06",10.5884333333333,0,65.0125,3.31346666666667,0,19,2.82385,0,16.5125,0.136,0,1,0.0115,0,0,0.0135,0,0,5625.187,1737.575,14790.05,0,0,0,0,0,0
157,"Massachusetts","2020-06-07",7.83071666666667,0,48.525,2.4278,0,15.5,2.08335,0,13.5,0.065,0,1,0.006,0,0,0.0045,0,0,5625.252,1737.575,14791.05,0,0,0,0,0,0
158,"Massachusetts","2020-06-08",5.76813333333333,0,35.5125,1.8024,0,11.5,1.5454,0,9.5,0.028,0,1,0,0,0,0.002,0,0,5625.28,1737.575,14791.05,0,0,0,0,0,0
159,"Massachusetts","2020-06-09",4.26273333333333,0,24,1.2895,0,7.5,1.102,0,7,0.013,0,0,0,0,0,0,0,0,5625.293,1737.575,14791.05,0,0,0,0,0,0
160,"Massachusetts","2020-06-10",3.16546666666667,0,16.5,0.9295,0,6,0.8,0,5.01249999999999,0.004,0,0,0,0,0,0,0,0,5625.297,1737.575,14791.05,0,0,0,0,0,0
161,"Massachusetts","2020-06-11",2.3453,0,14,0.6565,0,4.5,0.5645,0,4,0.003,0,0,0,0,0,0,0,0,5625.3,1737.575,14791.05,0,0,0,0,0,0
162,"Massachusetts","2020-06-12",1.7679,0,11,0.4655,0,3.5,0.393,0,3,0.001,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
163,"Massachusetts","2020-06-13",1.2735,0,7.5,0.3085,0,2.5,0.2595,0,2,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
164,"Massachusetts","2020-06-14",0.9215,0,6,0.2055,0,2,0.175,0,1.5,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
165,"Massachusetts","2020-06-15",0.6525,0,4.5,0.121,0,1.5,0.1065,0,1,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
166,"Massachusetts","2020-06-16",0.4645,0,3.5,0.0695,0,1,0.06,0,0.512499999999989,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
167,"Massachusetts","2020-06-17",0.3085,0,2.5,0.033,0,0.5,0.0295,0,0.5,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
168,"Massachusetts","2020-06-18",0.2055,0,2,0.016,0,0,0.0155,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
169,"Massachusetts","2020-06-19",0.121,0,1.5,0.0055,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
170,"Massachusetts","2020-06-20",0.0695,0,1,0.002,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
171,"Massachusetts","2020-06-21",0.033,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
172,"Massachusetts","2020-06-22",0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
173,"Massachusetts","2020-06-23",0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
174,"Massachusetts","2020-06-24",0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
175,"Massachusetts","2020-06-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
176,"Massachusetts","2020-06-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
177,"Massachusetts","2020-06-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
178,"Massachusetts","2020-06-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
179,"Massachusetts","2020-06-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
180,"Massachusetts","2020-06-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
181,"Massachusetts","2020-07-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
182,"Massachusetts","2020-07-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
183,"Massachusetts","2020-07-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
184,"Massachusetts","2020-07-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
185,"Massachusetts","2020-07-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
186,"Massachusetts","2020-07-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
187,"Massachusetts","2020-07-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
188,"Massachusetts","2020-07-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
189,"Massachusetts","2020-07-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
190,"Massachusetts","2020-07-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
191,"Massachusetts","2020-07-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
192,"Massachusetts","2020-07-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
193,"Massachusetts","2020-07-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
194,"Massachusetts","2020-07-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
195,"Massachusetts","2020-07-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
196,"Massachusetts","2020-07-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
197,"Massachusetts","2020-07-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
198,"Massachusetts","2020-07-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
199,"Massachusetts","2020-07-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
200,"Massachusetts","2020-07-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
201,"Massachusetts","2020-07-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
202,"Massachusetts","2020-07-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
203,"Massachusetts","2020-07-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
204,"Massachusetts","2020-07-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
205,"Massachusetts","2020-07-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
206,"Massachusetts","2020-07-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
207,"Massachusetts","2020-07-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
208,"Massachusetts","2020-07-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
209,"Massachusetts","2020-07-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
210,"Massachusetts","2020-07-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
211,"Massachusetts","2020-07-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
212,"Massachusetts","2020-08-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
213,"Massachusetts","2020-08-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
214,"Massachusetts","2020-08-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
215,"Massachusetts","2020-08-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625.301,1737.575,14791.05,0,0,0,0,0,0
1,"Maryland","2020-01-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Maryland","2020-01-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"Maryland","2020-01-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"Maryland","2020-01-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"Maryland","2020-01-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Maryland","2020-01-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"Maryland","2020-01-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"Maryland","2020-01-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Maryland","2020-01-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Maryland","2020-01-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Maryland","2020-01-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Maryland","2020-01-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Maryland","2020-01-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"Maryland","2020-01-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Maryland","2020-01-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Maryland","2020-01-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Maryland","2020-01-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Maryland","2020-01-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Maryland","2020-01-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Maryland","2020-01-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Maryland","2020-01-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Maryland","2020-01-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Maryland","2020-01-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Maryland","2020-01-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Maryland","2020-01-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Maryland","2020-01-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Maryland","2020-01-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Maryland","2020-01-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Maryland","2020-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Maryland","2020-02-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Maryland","2020-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Maryland","2020-02-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Maryland","2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Maryland","2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Maryland","2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Maryland","2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Maryland","2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Maryland","2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Maryland","2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Maryland","2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Maryland","2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Maryland","2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Maryland","2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"Maryland","2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"Maryland","2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Maryland","2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"Maryland","2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"Maryland","2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,"Maryland","2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,"Maryland","2020-02-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,"Maryland","2020-02-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,"Maryland","2020-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,"Maryland","2020-02-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,"Maryland","2020-02-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"Maryland","2020-02-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"Maryland","2020-02-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,"Maryland","2020-02-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,"Maryland","2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,"Maryland","2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,"Maryland","2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,"Maryland","2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,"Maryland","2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,"Maryland","2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,"Maryland","2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Maryland","2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,"Maryland","2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"Maryland","2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,"Maryland","2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,"Maryland","2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,"Maryland","2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,"Maryland","2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,"Maryland","2020-03-14",7.01456237265486,5.35245098039216,9.935,1,1,1,0.84433745120119,0.642857142857143,1,0,0,0,7.01456237265486,5.35245098039216,9.935,1,1,1,0,0,0,0,0,0,0,0,0
73,"Maryland","2020-03-15",7.01456237265486,5.35245098039216,9.935,1,1,1,0.84433745120119,0.642857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,"Maryland","2020-03-16",14.0419488679621,11.3570378151261,17.8888888888889,2,2,2,1.69520528792243,1.4375,1.93333333333333,0,0,0,7.02738649530724,5.35703781512605,10,1,1,1,0,0,0,0,0,0,0,0,0
75,"Maryland","2020-03-17",21.0740028423374,17.6,26.105572755418,3.38247249146193,3.11764705882353,3.77777777777778,2.87105334795493,2.44427083333333,3.33333333333333,0,0,0,7.0320539743753,5.23496732026144,10.2791666666667,1.38247249146193,1.11764705882353,1.77777777777778,0,0,0,0,0,0,0,0,0
76,"Maryland","2020-03-18",21.0740028423374,17.6,26.105572755418,3.38247249146193,3.11764705882353,3.77777777777778,2.87105334795493,2.44427083333333,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,"Maryland","2020-03-19",27.992662843877,23.9983333333333,33.1678571428571,4.75741601196791,4.36842105263158,5.29411764705882,4.03960704528959,3.47368421052632,4.625,1,1,1,6.91866000153957,5.27777777777778,10.0014705882353,1.37494352050598,1.10455465587045,1.75,1,1,1,0,0,0,0,0,0
78,"Maryland","2020-03-20",26.992662843877,22.9983333333333,32.1678571428571,4.13587362424727,3.58823529411765,4.76470588235294,3.51862022357158,2.9375,4.17674632352941,0,0,0,0,0,0,0.378457612279361,0.0769230769230769,0.75,1,1,1,0,0,0,0,0,0
79,"Maryland","2020-03-21",21.360572962684,17.9986111111111,26.0026315789474,4.13587362424727,3.58823529411765,4.76470588235294,3.51862022357158,2.9375,4.17674632352941,1,1,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
80,"Maryland","2020-03-22",27.3234572776123,23.3118303571429,32.6260416666667,4.50451524694346,3.875,5.15384615384615,3.83160260789692,3.18168449197861,4.47058823529412,1,1,1,6.96288431492828,5.23529411764706,9.86705882352941,1.36864162269619,1.10526315789474,1.71428571428571,3,3,3,0,0,0,0,0,0
81,"Maryland","2020-03-23",20.6710143028111,17.2848214285714,25.3591517857143,3.50451524694346,2.875,4.15384615384615,2.97988787887809,2.36803405572755,3.58880718954248,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0
82,"Maryland","2020-03-24",49.9803622090285,44.2340992647059,57.6011764705882,8.50451524694346,7.875,9.15384615384615,7.22146962496138,6.46625,8.00138888888889,1,1,1,34.9629442683134,30.2,41.3765625,5,5,5,4,4,4,0,0,0,0,0,0
83,"Maryland","2020-03-25",84.17764494056,76.3120404411765,93.4311904761905,12.8823433287,12.1666666666667,13.6316985645933,10.9564636746595,10.0588235294118,11.8823529411765,0,0,0,35.1972827315315,30.1872242647059,41.3357142857143,5.37782808175657,5.08333333333333,5.73333333333333,4,4,4,0,0,0,0,0,0
84,"Maryland","2020-03-26",99.6439165771879,90.7058823529412,110.127430555556,15.8823433287,15.1666666666667,16.6316985645933,13.506136684553,12.5256578947368,14.4375,0,0,0,21.0162900154713,17.5882352941176,26.6274305555556,3,3,3,4,4,4,0,0,0,0,0,0
85,"Maryland","2020-03-27",190.403394753514,177.775833333333,204.004411764706,30.7840954686567,29.75,31.8666666666667,26.1850441405602,24.7997368421053,27.5,1,1,1,90.7594781763257,82.7218137254902,99.9335294117647,14.9017521399567,14.2346749226006,15.6470588235294,5,5,5,0,0,0,0,0,0
86,"Maryland","2020-03-28",224.354367611847,211.177272727273,238.295098039216,36.7026881833981,35.5555555555556,37.9411764705882,31.2135239064642,29.7643382352941,32.6875,0,0,0,34.9509728583336,30.3833333333333,40.9287946428571,6.9185927147414,6.23529411764706,7.64705882352941,5,5,5,0,0,0,0,0,0
87,"Maryland","2020-03-29",267.66959652735,254.100520833333,282.888888888889,44.8391237933936,43.5880030959752,46.2504166666667,38.1280776499258,36.5286764705882,39.7508928571429,5,5,5,48.9002851486749,43.0765625,56.3333333333333,8.13643560999544,7.58759191176471,8.76503267973856,10,10,10,0,0,0,0,0,0
88,"Maryland","2020-03-30",339.505776652149,323.352941176471,357.296764705882,55.3514882524983,53.6842105263158,57.1428571428571,47.0436980658918,45.0826388888889,48.9411764705882,5,5,5,76.8361801247987,69.6657894736842,85.1439732142857,15.8948369505666,14.75,17.1178308823529,15,15,15,0,0,0,0,0,0
89,"Maryland","2020-03-31",397.704087536831,380,417.628819444444,65.2479960761418,63.4,67.1767463235294,55.4371749105513,53.4,57.7058823529412,3,3,3,91.2595030130387,83.4102941176471,100.5025,14.8965078236435,14.1764705882353,15.7058823529412,18,18,18,0,0,0,0,0,0
90,"Maryland","2020-04-01",534.192098294121,515.116176470588,554.823774509804,88.5305707783273,86.5,90.6111111111111,75.2184950296436,73,77.600625,13,13,13,167.76670077408,155.931666666667,179.7353125,26.6575182226915,25.7891812865497,27.6111111111111,31,31,31,0,0,0,0,0,0
91,"Maryland","2020-04-02",588.183276613797,566.549479166667,610.6265625,91.3302974719424,89.0664705882353,93.7225877192983,77.6034980867688,75.0541666666667,80.1434523809524,5,5,5,83.8710327251524,76.4607142857143,92.2964869281046,16.1781843058945,15.1052631578947,17.2777777777778,36,36,36,0,0,0,0,0,0
92,"Maryland","2020-04-03",704.840479419321,592.998684210526,906.036666666667,119.13762326342,102.894736842105,147.834722222222,101.228844030376,87.7173245614035,125.671153846154,7,7,7,194.904316522745,86.3725877192982,393.7,32.8073257914772,17.1040204678363,61.4533333333333,43,43,43,0,0,0,0,0,0
93,"Maryland","2020-04-04",876.836024827546,659.829166666667,1233.37647058824,150.4903424954,118.719956140351,200.86875,127.890416209023,101.048903508772,169.875625,11,11,11,207.050010442915,72.0657894736842,459.126666666667,38.7213608546768,19.5159356725146,74.2683333333333,54,54,54,0,0,0,0,0,0
