forecast_date,location,location_name,target,type,target_end_date,quantile,value
2020-05-30,06,California,4 day ahead inc death,quantile,2020-06-03,0.750,81.63831733383681
2020-05-30,06,California,4 day ahead inc death,quantile,2020-06-03,0.800,86.45696877222349
2020-05-30,06,California,4 day ahead inc death,quantile,2020-06-03,0.850,92.07369553355292
2020-05-30,06,California,4 day ahead inc death,quantile,2020-06-03,0.900,99.14082033695601
2020-05-30,06,California,4 day ahead inc death,quantile,2020-06-03,0.950,109.61536388432538
2020-05-30,06,California,4 day ahead inc death,quantile,2020-06-03,0.975,118.70046830131423
2020-05-30,06,California,4 day ahead inc death,quantile,2020-06-03,0.990,129.2638655767638
2020-05-30,06,California,4 day ahead inc hosp,point,2020-06-03,,494.098128055863
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.010,358.6015311802928
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.025,379.94131906470784
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.050,398.2947139158973
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.100,419.4550027565364
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.150,433.7317491786188
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.200,445.0784546528183
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.250,454.81291761986864
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.300,463.55476622050566
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.350,471.6553917448721
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.400,479.3420932055987
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.450,486.77906582632295
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.500,494.098128055863
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.550,501.4171902854031
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.600,508.8541629061274
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.650,516.540864366854
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.700,524.6414898912204
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.750,533.3833384918574
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.800,543.1178014589077
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.850,554.4645069331073
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.900,568.7412533551898
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.950,589.9015421958287
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.975,608.2549370470182
2020-05-30,06,California,4 day ahead inc hosp,quantile,2020-06-03,0.990,629.5947249314332
2020-05-30,06,California,4 wk ahead cum death,point,2020-06-27,,7590.145355976942
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.010,3961.0
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.025,3961.0
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.050,4053.150093184668
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.100,4834.373205748401
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.150,5361.460730930105
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.200,5780.3731869299445
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.250,6139.762773505445
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.300,6462.505729652367
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.350,6761.575176838027
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.400,7045.362836152212
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.450,7319.930680786511
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.500,7590.145355976942
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.550,7860.360031167373
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.600,8134.927875801672
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.650,8418.715535115858
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.700,8717.784982301517
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.750,9040.527938448438
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.800,9399.917525023939
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.850,9818.829981023779
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.900,10345.917506205486
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.950,11127.140618769216
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.975,11804.73516200724
2020-05-30,06,California,4 wk ahead cum death,quantile,2020-06-27,0.990,12592.585254133353
2020-05-30,06,California,4 wk ahead inc death,point,2020-06-27,,515.438400660711
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.010,374.29072539218953
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.025,396.52051949819645
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.050,415.6393687997003
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.100,437.68217759887193
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.150,452.5543560472035
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.200,464.3742920202864
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.250,474.5147446181361
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.300,483.62118445486794
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.350,492.0596580944322
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.400,500.0669443782424
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.450,507.8140865253979
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.500,515.438400660711
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.550,523.062714796024
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.600,530.8098569431795
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.650,538.8171432269896
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.700,547.255616866554
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.750,556.3620567032858
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.800,566.5025093011354
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.850,578.3224452742184
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.900,593.19462372255
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.950,615.2374325217216
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.975,634.3562818232255
2020-05-30,06,California,4 wk ahead inc death,quantile,2020-06-27,0.990,656.5860759292324
2020-05-30,06,California,5 day ahead cum death,point,2020-06-04,,4837.416262693849
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.010,3961.0
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.025,3961.0
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.050,3961.0
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.100,3961.0
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.150,3961.0
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.200,3961.0
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.250,4100.621174002871
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.300,4264.574759679175
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.350,4416.502190776997
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.400,4560.6664658729505
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.450,4700.147070427849
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.500,4837.416262693849
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.550,4974.685454959848
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.600,5114.166059514747
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.650,5258.3303346107
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.700,5410.257765708522
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.750,5574.211351384827
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.800,5756.781443935364
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.850,5969.58918439113
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.900,6237.349914944301
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.950,6634.211652988613
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.975,6978.430025172073
2020-05-30,06,California,5 day ahead cum death,quantile,2020-06-04,0.990,7378.658272200586
2020-05-30,06,California,5 day ahead inc death,point,2020-06-04,,62.26523883134233
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.010,0.0
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.025,1.8548947904106967
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.050,11.567279947964693
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.100,22.765038015707553
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.150,30.320112222537958
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.200,36.32464570140057
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.250,41.47600077246583
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.300,46.102076835603995
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.350,50.388825731253704
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.400,54.45653123113679
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.450,58.392083377445914
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.500,62.26523883134233
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.550,66.13839428523875
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.600,70.07394643154788
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.650,74.14165193143097
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.700,78.42840082708067
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.750,83.05447689021884
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.800,88.2058319612841
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.850,94.2103654401467
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.900,101.76543964697714
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.950,112.96319771471998
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.975,122.67558287227395
2020-05-30,06,California,5 day ahead inc death,quantile,2020-06-04,0.990,133.9683295708778
2020-05-30,06,California,5 day ahead inc hosp,point,2020-06-04,,494.17462960328106
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.010,349.32267457979293
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.025,372.1358674283389
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.050,391.7564718332909
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.100,414.3777721323901
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.150,429.6402560493282
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.200,441.77039443592446
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.250,452.1769730836219
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.300,461.52240233808845
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.350,470.18233528972706
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.400,478.3997648041424
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.450,486.35022295887626
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.500,494.17462960328106
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.550,501.99903624768586
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.600,509.9494944024197
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.650,518.1669239168351
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.700,526.8268568684737
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.750,536.1722861229402
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.800,546.5788647706377
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.850,558.709003157234
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.900,573.9714870741722
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.950,596.5927873732712
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.975,616.2133917782232
2020-05-30,06,California,5 day ahead inc hosp,quantile,2020-06-04,0.990,639.0265846267691
2020-05-30,06,California,6 day ahead cum death,point,2020-06-05,,4947.244682751853
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.010,3961.0
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.025,3961.0
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.050,3961.0
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.100,3961.0
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.150,3961.0
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.200,3972.110651687841
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.250,4165.755477414353
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.300,4339.654515761699
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.350,4500.797890927982
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.400,4653.70719571577
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.450,4801.648717702921
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.500,4947.244682751853
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.550,5092.8406478007855
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.600,5240.782169787938
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.650,5393.691474575726
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.700,5554.834849742008
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.750,5728.733888089355
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.800,5922.378713815866
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.850,6148.095408363753
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.900,6432.09855082817
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.950,6853.03399007509
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.975,7218.1327078449685
2020-05-30,06,California,6 day ahead cum death,quantile,2020-06-05,0.990,7642.638869089367
2020-05-30,06,California,6 day ahead inc death,point,2020-06-05,,62.338711865948284
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.010,0.0
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.025,0.0
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.050,8.565406087818637
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.100,20.442422083499665
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.150,28.455788389525694
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.200,34.824557900673796
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.250,40.28839505524874
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.300,45.19508968704338
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.350,49.741873507080165
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.400,54.056326721335886
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.450,58.23061013688856
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.500,62.338711865948284
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.550,66.44681359500801
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.600,70.62109701056069
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.650,74.93555022481641
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.700,79.48233404485319
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.750,84.38902867664784
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.800,89.85286583122277
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.850,96.22163534237087
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.900,104.23500164839695
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.950,116.11201764407795
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.975,126.41355775368092
2020-05-30,06,California,6 day ahead inc death,quantile,2020-06-05,0.990,138.39132440688812
2020-05-30,06,California,6 day ahead inc hosp,point,2020-06-05,,494.1980167952357
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.010,340.55931729737983
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.025,364.75636234296474
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.050,385.56715598154506
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.100,409.56066824267054
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.150,425.74897705579684
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.200,438.61493172063706
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.250,449.65277521674403
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.300,459.56509981514273
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.350,468.7503457872295
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.400,477.46624598757785
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.450,485.8989802997061
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.500,494.1980167952357
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.550,502.4970532907652
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.600,510.92978760289355
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.650,519.6456878032419
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.700,528.8309337753286
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.750,538.7432583737274
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.800,549.7811018698343
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.850,562.6470565346744
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.900,578.8353653478009
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.950,602.8288776089263
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.975,623.6396712475066
2020-05-30,06,California,6 day ahead inc hosp,quantile,2020-06-05,0.990,647.8367162930915
2020-05-30,06,California,7 day ahead cum death,point,2020-06-06,,5057.146575844464
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.010,3961.0
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.025,3961.0
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.050,3961.0
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.100,3961.0
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.150,3961.0
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.200,4029.265055143242
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.250,4233.384623943957
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.300,4416.690305307484
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.350,4586.550337098306
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.400,4747.730896619072
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.450,4903.674953282832
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.500,5057.146575844464
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.550,5210.618198406096
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.600,5366.562255069855
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.650,5527.7428145906215
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.700,5697.602846381444
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.750,5880.90852774497
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.800,6085.028096545686
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.850,6322.9543834442975
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.900,6622.319981055245
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.950,7066.024893023143
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.975,7450.872732676413
2020-05-30,06,California,7 day ahead cum death,quantile,2020-06-06,0.990,7898.341516112079
2020-05-30,06,California,7 day ahead inc death,point,2020-06-06,,62.41218490055381
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.010,0.0
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.025,0.0
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.050,5.7301437086929425
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.100,18.249617826227812
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.150,26.696447576991858
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.200,33.4097200929469
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.250,39.169110150517
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.300,44.34122042364777
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.350,49.133951390220226
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.400,53.681784395314395
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.450,58.08186545938559
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.500,62.41218490055381
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.550,66.74250434172204
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.600,71.14258540579324
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.650,75.69041841088742
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.700,80.48314937745985
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.750,85.65525965059064
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.800,91.41464970816072
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.850,98.12792222411576
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.900,106.57475197487986
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.950,119.09422609241469
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.975,129.95300281039005
2020-05-30,06,California,7 day ahead inc death,quantile,2020-06-06,0.990,142.5786774457723
2020-05-30,06,California,7 day ahead inc hosp,point,2020-06-06,,494.16828963171685
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.010,332.2188805785861
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.025,357.72480557516644
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.050,379.66130817971873
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.100,404.9526907838298
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.150,422.0166665557152
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.200,435.5785735601696
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.250,447.21348219489425
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.300,457.66198974084546
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.350,467.34408912107267
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.400,476.53145461834555
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.450,485.4203370614718
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.500,494.16828963171685
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.550,502.91624220196195
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.600,511.80512464508814
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.650,520.992490142361
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.700,530.6745895225882
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.750,541.1230970685394
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.800,552.7580057032641
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.850,566.3199127077186
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.900,583.383888479604
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.950,608.675271083715
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.975,630.6117736882672
2020-05-30,06,California,7 day ahead inc hosp,quantile,2020-06-06,0.990,656.1176986848476
2020-05-30,06,California,8 day ahead cum death,point,2020-06-07,,5167.285133175448
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.010,3961.0
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.025,3961.0
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.050,3961.0
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.100,3961.0
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.150,3961.0
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.200,4089.2338993934163
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.250,4303.316309236283
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.300,4495.568929770207
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.350,4673.719634062885
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.400,4842.76723104128
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.450,5006.322737489779
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.500,5167.285133175448
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.550,5328.247528861118
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.600,5491.8030353096165
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.650,5660.850632288011
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.700,5839.00133658069
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.750,6031.253957114614
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.800,6245.33636695748
2020-05-30,06,California,8 day ahead cum death,quantile,2020-06-07,0.850,6494.875561869015
