forecast_date,location,target,type,target_end_date,quantile,value
2020-07-05,36,5 wk ahead inc death,quantile,2020-08-08,0.900,1446.5469685343078
2020-07-05,36,5 wk ahead inc death,quantile,2020-08-08,0.975,1891.1794912340658
2020-07-05,36,6 wk ahead inc death,quantile,2020-08-15,0.025,0.0
2020-07-05,36,6 wk ahead inc death,quantile,2020-08-15,0.100,0.0
2020-07-05,36,6 wk ahead inc death,quantile,2020-08-15,0.250,111.07505725379052
2020-07-05,36,6 wk ahead inc death,quantile,2020-08-15,0.500,590.1971963192988
2020-07-05,36,6 wk ahead inc death,quantile,2020-08-15,0.750,1069.3193353848073
2020-07-05,36,6 wk ahead inc death,quantile,2020-08-15,0.900,1500.5442063783512
2020-07-05,36,6 wk ahead inc death,quantile,2020-08-15,0.975,1982.4528036004936
2020-07-05,36,1 wk ahead inc case,quantile,2020-07-11,0.025,3501.3435957836855
2020-07-05,36,1 wk ahead inc case,quantile,2020-07-11,0.100,3734.5679208757533
2020-07-05,36,1 wk ahead inc case,quantile,2020-07-11,0.250,3943.2633666098795
2020-07-05,36,1 wk ahead inc case,quantile,2020-07-11,0.500,4175.139158335404
2020-07-05,36,1 wk ahead inc case,quantile,2020-07-11,0.750,4407.014950060928
2020-07-05,36,1 wk ahead inc case,quantile,2020-07-11,0.900,4615.710395795056
2020-07-05,36,1 wk ahead inc case,quantile,2020-07-11,0.975,4848.934720887123
2020-07-05,36,2 wk ahead inc case,quantile,2020-07-18,0.025,2932.0247629720698
2020-07-05,36,2 wk ahead inc case,quantile,2020-07-18,0.100,3237.934292788677
2020-07-05,36,2 wk ahead inc case,quantile,2020-07-18,0.250,3511.670429249537
2020-07-05,36,2 wk ahead inc case,quantile,2020-07-18,0.500,3815.8111503969
2020-07-05,36,2 wk ahead inc case,quantile,2020-07-18,0.750,4119.951871544264
2020-07-05,36,2 wk ahead inc case,quantile,2020-07-18,0.900,4393.688008005124
2020-07-05,36,2 wk ahead inc case,quantile,2020-07-18,0.975,4699.597537821731
2020-07-05,36,3 wk ahead inc case,quantile,2020-07-25,0.025,2491.073341746185
2020-07-05,36,3 wk ahead inc case,quantile,2020-07-25,0.100,2849.054315174254
2020-07-05,36,3 wk ahead inc case,quantile,2020-07-25,0.250,3169.3853903501195
2020-07-05,36,3 wk ahead inc case,quantile,2020-07-25,0.500,3525.296471252762
2020-07-05,36,3 wk ahead inc case,quantile,2020-07-25,0.750,3881.207552155405
2020-07-05,36,3 wk ahead inc case,quantile,2020-07-25,0.900,4201.538627331271
2020-07-05,36,3 wk ahead inc case,quantile,2020-07-25,0.975,4559.519600759339
2020-07-05,36,4 wk ahead inc case,quantile,2020-08-01,0.025,2133.029401947844
2020-07-05,36,4 wk ahead inc case,quantile,2020-08-01,0.100,2533.230018964716
2020-07-05,36,4 wk ahead inc case,quantile,2020-08-01,0.250,2891.340375242684
2020-07-05,36,4 wk ahead inc case,quantile,2020-08-01,0.500,3289.226980266399
2020-07-05,36,4 wk ahead inc case,quantile,2020-08-01,0.750,3687.1135852901148
2020-07-05,36,4 wk ahead inc case,quantile,2020-08-01,0.900,4045.223941568083
2020-07-05,36,4 wk ahead inc case,quantile,2020-08-01,0.975,4445.424558584954
2020-07-05,36,5 wk ahead inc case,quantile,2020-08-08,0.025,1836.645369964511
2020-07-05,36,5 wk ahead inc case,quantile,2020-08-08,0.100,2273.188569639462
2020-07-05,36,5 wk ahead inc case,quantile,2020-08-08,0.250,2663.8192536489505
2020-07-05,36,5 wk ahead inc case,quantile,2020-08-08,0.500,3097.838303793327
2020-07-05,36,5 wk ahead inc case,quantile,2020-08-08,0.750,3531.8573539377035
2020-07-05,36,5 wk ahead inc case,quantile,2020-08-08,0.900,3922.488037947192
2020-07-05,36,5 wk ahead inc case,quantile,2020-08-08,0.975,4359.031237622142
2020-07-05,36,6 wk ahead inc case,quantile,2020-08-15,0.025,1588.6735733271291
2020-07-05,36,6 wk ahead inc case,quantile,2020-08-15,0.100,2057.674706076965
2020-07-05,36,6 wk ahead inc case,quantile,2020-08-15,0.250,2477.349628109214
2020-07-05,36,6 wk ahead inc case,quantile,2020-08-15,0.500,2943.638935339947
2020-07-05,36,6 wk ahead inc case,quantile,2020-08-15,0.750,3409.92824257068
2020-07-05,36,6 wk ahead inc case,quantile,2020-08-15,0.900,3829.6031646029296
2020-07-05,36,6 wk ahead inc case,quantile,2020-08-15,0.975,4298.604297352765
2020-07-05,37,1 wk ahead inc death,quantile,2020-07-11,0.025,48.98478095114642
2020-07-05,37,1 wk ahead inc death,quantile,2020-07-11,0.100,62.129437429687215
2020-07-05,37,1 wk ahead inc death,quantile,2020-07-11,0.250,73.89163222531212
2020-07-05,37,1 wk ahead inc death,quantile,2020-07-11,0.500,86.96028459130558
2020-07-05,37,1 wk ahead inc death,quantile,2020-07-11,0.750,100.02893695729904
2020-07-05,37,1 wk ahead inc death,quantile,2020-07-11,0.900,111.79113175292395
2020-07-05,37,1 wk ahead inc death,quantile,2020-07-11,0.975,124.93578823146471
2020-07-05,37,2 wk ahead inc death,quantile,2020-07-18,0.025,39.237512431450746
2020-07-05,37,2 wk ahead inc death,quantile,2020-07-18,0.100,58.90550868264968
2020-07-05,37,2 wk ahead inc death,quantile,2020-07-18,0.250,76.50496466872984
2020-07-05,37,2 wk ahead inc death,quantile,2020-07-18,0.500,96.05923800879015
2020-07-05,37,2 wk ahead inc death,quantile,2020-07-18,0.750,115.61351134885048
2020-07-05,37,2 wk ahead inc death,quantile,2020-07-18,0.900,133.21296733493068
2020-07-05,37,2 wk ahead inc death,quantile,2020-07-18,0.975,152.88096358612958
2020-07-05,37,3 wk ahead inc death,quantile,2020-07-25,0.025,32.939571182069265
2020-07-05,37,3 wk ahead inc death,quantile,2020-07-25,0.100,58.05050187177931
2020-07-05,37,3 wk ahead inc death,quantile,2020-07-25,0.250,80.52044307975173
2020-07-05,37,3 wk ahead inc death,quantile,2020-07-25,0.500,105.48617910382522
2020-07-05,37,3 wk ahead inc death,quantile,2020-07-25,0.750,130.4519151278987
2020-07-05,37,3 wk ahead inc death,quantile,2020-07-25,0.900,152.92185633587118
2020-07-05,37,3 wk ahead inc death,quantile,2020-07-25,0.975,178.03278702558117
2020-07-05,37,4 wk ahead inc death,quantile,2020-08-01,0.025,28.20271535868572
2020-07-05,37,4 wk ahead inc death,quantile,2020-08-01,0.100,58.11259802769083
2020-07-05,37,4 wk ahead inc death,quantile,2020-08-01,0.250,84.87677150316063
2020-07-05,37,4 wk ahead inc death,quantile,2020-08-01,0.500,114.6137113423273
2020-07-05,37,4 wk ahead inc death,quantile,2020-08-01,0.750,144.35065118149402
2020-07-05,37,4 wk ahead inc death,quantile,2020-08-01,0.900,171.1148246569639
2020-07-05,37,4 wk ahead inc death,quantile,2020-08-01,0.975,201.0247073259689
2020-07-05,37,5 wk ahead inc death,quantile,2020-08-08,0.025,24.295078834275326
2020-07-05,37,5 wk ahead inc death,quantile,2020-08-08,0.100,58.532995061430405
2020-07-05,37,5 wk ahead inc death,quantile,2020-08-08,0.250,89.17001024075682
2020-07-05,37,5 wk ahead inc death,quantile,2020-08-08,0.500,123.20995838540148
2020-07-05,37,5 wk ahead inc death,quantile,2020-08-08,0.750,157.2499065300462
2020-07-05,37,5 wk ahead inc death,quantile,2020-08-08,0.900,187.88692170937264
2020-07-05,37,5 wk ahead inc death,quantile,2020-08-08,0.975,222.12483793652763
2020-07-05,37,6 wk ahead inc death,quantile,2020-08-15,0.025,21.43131056216859
2020-07-05,37,6 wk ahead inc death,quantile,2020-08-15,0.100,59.73232602166389
2020-07-05,37,6 wk ahead inc death,quantile,2020-08-15,0.250,94.0051124912298
2020-07-05,37,6 wk ahead inc death,quantile,2020-08-15,0.500,132.0846665002556
2020-07-05,37,6 wk ahead inc death,quantile,2020-08-15,0.750,170.1642205092814
2020-07-05,37,6 wk ahead inc death,quantile,2020-08-15,0.900,204.4370069788474
2020-07-05,37,6 wk ahead inc death,quantile,2020-08-15,0.975,242.73802243834254
2020-07-05,37,1 wk ahead inc case,quantile,2020-07-11,0.025,10941.350511917546
2020-07-05,37,1 wk ahead inc case,quantile,2020-07-11,0.100,11227.913753664632
2020-07-05,37,1 wk ahead inc case,quantile,2020-07-11,0.250,11484.338307337652
2020-07-05,37,1 wk ahead inc case,quantile,2020-07-11,0.500,11769.244603168103
2020-07-05,37,1 wk ahead inc case,quantile,2020-07-11,0.750,12054.150898998558
2020-07-05,37,1 wk ahead inc case,quantile,2020-07-11,0.900,12310.575452671575
2020-07-05,37,1 wk ahead inc case,quantile,2020-07-11,0.975,12597.13869441866
2020-07-05,37,2 wk ahead inc case,quantile,2020-07-18,0.025,11384.92402957048
2020-07-05,37,2 wk ahead inc case,quantile,2020-07-18,0.100,11779.142907496887
2020-07-05,37,2 wk ahead inc case,quantile,2020-07-18,0.250,12131.90064155049
2020-07-05,37,2 wk ahead inc case,quantile,2020-07-18,0.500,12523.84009467678
2020-07-05,37,2 wk ahead inc case,quantile,2020-07-18,0.750,12915.779547803071
2020-07-05,37,2 wk ahead inc case,quantile,2020-07-18,0.900,13268.537281856676
2020-07-05,37,2 wk ahead inc case,quantile,2020-07-18,0.975,13662.756159783079
2020-07-05,37,3 wk ahead inc case,quantile,2020-07-25,0.025,11893.112448414444
2020-07-05,37,3 wk ahead inc case,quantile,2020-07-25,0.100,12370.239664281233
2020-07-05,37,3 wk ahead inc case,quantile,2020-07-25,0.250,12797.186025677687
2020-07-05,37,3 wk ahead inc case,quantile,2020-07-25,0.500,13271.554429956408
2020-07-05,37,3 wk ahead inc case,quantile,2020-07-25,0.750,13745.922834235133
2020-07-05,37,3 wk ahead inc case,quantile,2020-07-25,0.900,14172.869195631587
2020-07-05,37,3 wk ahead inc case,quantile,2020-07-25,0.975,14649.996411498376
2020-07-05,37,4 wk ahead inc case,quantile,2020-08-01,0.025,12412.994407762395
2020-07-05,37,4 wk ahead inc case,quantile,2020-08-01,0.100,12960.744184395751
2020-07-05,37,4 wk ahead inc case,quantile,2020-08-01,0.250,13450.885526814222
2020-07-05,37,4 wk ahead inc case,quantile,2020-08-01,0.500,13995.468143032316
2020-07-05,37,4 wk ahead inc case,quantile,2020-08-01,0.750,14540.050759250415
2020-07-05,37,4 wk ahead inc case,quantile,2020-08-01,0.900,15030.192101668885
2020-07-05,37,4 wk ahead inc case,quantile,2020-08-01,0.975,15577.941878302241
2020-07-05,37,5 wk ahead inc case,quantile,2020-08-08,0.025,12918.445059925609
2020-07-05,37,5 wk ahead inc case,quantile,2020-08-08,0.100,13528.947807015118
2020-07-05,37,5 wk ahead inc case,quantile,2020-08-08,0.250,14075.242207804817
2020-07-05,37,5 wk ahead inc case,quantile,2020-08-08,0.500,14682.214948646084
2020-07-05,37,5 wk ahead inc case,quantile,2020-08-08,0.750,15289.187689487351
2020-07-05,37,5 wk ahead inc case,quantile,2020-08-08,0.900,15835.482090277052
2020-07-05,37,5 wk ahead inc case,quantile,2020-08-08,0.975,16445.98483736656
2020-07-05,37,6 wk ahead inc case,quantile,2020-08-15,0.025,13409.129030918
2020-07-05,37,6 wk ahead inc case,quantile,2020-08-15,0.100,14076.787735290525
2020-07-05,37,6 wk ahead inc case,quantile,2020-08-15,0.250,14674.22683540278
2020-07-05,37,6 wk ahead inc case,quantile,2020-08-15,0.500,15338.025050351851
2020-07-05,37,6 wk ahead inc case,quantile,2020-08-15,0.750,16001.823265300918
2020-07-05,37,6 wk ahead inc case,quantile,2020-08-15,0.900,16599.262365413175
2020-07-05,37,6 wk ahead inc case,quantile,2020-08-15,0.975,17266.921069785698
2020-07-05,38,1 wk ahead inc death,quantile,2020-07-11,0.025,0.0
2020-07-05,38,1 wk ahead inc death,quantile,2020-07-11,0.100,0.0
2020-07-05,38,1 wk ahead inc death,quantile,2020-07-11,0.250,0.5031621416039214
2020-07-05,38,1 wk ahead inc death,quantile,2020-07-11,0.500,2.2607057279767133
2020-07-05,38,1 wk ahead inc death,quantile,2020-07-11,0.750,4.018249314349506
2020-07-05,38,1 wk ahead inc death,quantile,2020-07-11,0.900,5.600093367261274
2020-07-05,38,1 wk ahead inc death,quantile,2020-07-11,0.975,7.367858400865537
2020-07-05,38,2 wk ahead inc death,quantile,2020-07-18,0.025,0.0
2020-07-05,38,2 wk ahead inc death,quantile,2020-07-18,0.100,0.0
2020-07-05,38,2 wk ahead inc death,quantile,2020-07-18,0.250,0.0
2020-07-05,38,2 wk ahead inc death,quantile,2020-07-18,0.500,1.3748412705439228
2020-07-05,38,2 wk ahead inc death,quantile,2020-07-18,0.750,3.1418174906489007
2020-07-05,38,2 wk ahead inc death,quantile,2020-07-18,0.900,4.732151208163151
2020-07-05,38,2 wk ahead inc death,quantile,2020-07-18,0.975,6.509403733409637
2020-07-05,38,3 wk ahead inc death,quantile,2020-07-25,0.025,0.0
2020-07-05,38,3 wk ahead inc death,quantile,2020-07-25,0.100,0.0
2020-07-05,38,3 wk ahead inc death,quantile,2020-07-25,0.250,0.0
2020-07-05,38,3 wk ahead inc death,quantile,2020-07-25,0.500,1.4996147100153177
2020-07-05,38,3 wk ahead inc death,quantile,2020-07-25,0.750,3.5787616717858297
2020-07-05,38,3 wk ahead inc death,quantile,2020-07-25,0.900,5.450058794717406
2020-07-05,38,3 wk ahead inc death,quantile,2020-07-25,0.975,7.541297570950438
2020-07-05,38,4 wk ahead inc death,quantile,2020-08-01,0.025,0.0
2020-07-05,38,4 wk ahead inc death,quantile,2020-08-01,0.100,0.0
2020-07-05,38,4 wk ahead inc death,quantile,2020-08-01,0.250,0.0
2020-07-05,38,4 wk ahead inc death,quantile,2020-08-01,0.500,1.5881960230047898
2020-07-05,38,4 wk ahead inc death,quantile,2020-08-01,0.750,3.928569375306372
2020-07-05,38,4 wk ahead inc death,quantile,2020-08-01,0.900,6.034978398465687
2020-07-05,38,4 wk ahead inc death,quantile,2020-08-01,0.975,8.38896279456042
2020-07-05,38,5 wk ahead inc death,quantile,2020-08-08,0.025,0.0
2020-07-05,38,5 wk ahead inc death,quantile,2020-08-08,0.100,0.0
2020-07-05,38,5 wk ahead inc death,quantile,2020-08-08,0.250,0.0
2020-07-05,38,5 wk ahead inc death,quantile,2020-08-08,0.500,1.6699821836369615
2020-07-05,38,5 wk ahead inc death,quantile,2020-08-08,0.750,4.243016456323131
2020-07-05,38,5 wk ahead inc death,quantile,2020-08-08,0.900,6.5588275655011925
2020-07-05,38,5 wk ahead inc death,quantile,2020-08-08,0.975,9.146825981464918
2020-07-05,38,6 wk ahead inc death,quantile,2020-08-15,0.025,0.0
2020-07-05,38,6 wk ahead inc death,quantile,2020-08-15,0.100,0.0
2020-07-05,38,6 wk ahead inc death,quantile,2020-08-15,0.250,0.0
2020-07-05,38,6 wk ahead inc death,quantile,2020-08-15,0.500,1.746235598820456
2020-07-05,38,6 wk ahead inc death,quantile,2020-08-15,0.750,4.530585506654067
2020-07-05,38,6 wk ahead inc death,quantile,2020-08-15,0.900,7.036587279288227
2020-07-05,38,6 wk ahead inc death,quantile,2020-08-15,0.975,9.837130290881847
2020-07-05,38,1 wk ahead inc case,quantile,2020-07-11,0.025,195.7011118890485
2020-07-05,38,1 wk ahead inc case,quantile,2020-07-11,0.100,233.925573145993
2020-07-05,38,1 wk ahead inc case,quantile,2020-07-11,0.250,268.12985684073965
2020-07-05,38,1 wk ahead inc case,quantile,2020-07-11,0.500,306.1332992935658
2020-07-05,38,1 wk ahead inc case,quantile,2020-07-11,0.750,344.136741746392
2020-07-05,38,1 wk ahead inc case,quantile,2020-07-11,0.900,378.3410254411387
2020-07-05,38,1 wk ahead inc case,quantile,2020-07-11,0.975,416.56548669808313
2020-07-05,38,2 wk ahead inc case,quantile,2020-07-18,0.025,161.55528699561586
2020-07-05,38,2 wk ahead inc case,quantile,2020-07-18,0.100,210.52401524855281
2020-07-05,38,2 wk ahead inc case,quantile,2020-07-18,0.250,254.34256018697516
2020-07-05,38,2 wk ahead inc case,quantile,2020-07-18,0.500,303.02814488728205
2020-07-05,38,2 wk ahead inc case,quantile,2020-07-18,0.750,351.71372958758894
2020-07-05,38,2 wk ahead inc case,quantile,2020-07-18,0.900,395.53227452601135
2020-07-05,38,2 wk ahead inc case,quantile,2020-07-18,0.975,444.5010027789482
2020-07-05,38,3 wk ahead inc case,quantile,2020-07-25,0.025,134.59644525150156
2020-07-05,38,3 wk ahead inc case,quantile,2020-07-25,0.100,191.73866886941602
2020-07-05,38,3 wk ahead inc case,quantile,2020-07-25,0.250,242.87107893629985
2020-07-05,38,3 wk ahead inc case,quantile,2020-07-25,0.500,299.68289878884013
2020-07-05,38,3 wk ahead inc case,quantile,2020-07-25,0.750,356.49471864138036
2020-07-05,38,3 wk ahead inc case,quantile,2020-07-25,0.900,407.62712870826425
2020-07-05,38,3 wk ahead inc case,quantile,2020-07-25,0.975,464.7693523261786
2020-07-05,38,4 wk ahead inc case,quantile,2020-08-01,0.025,112.56280068880785
2020-07-05,38,4 wk ahead inc case,quantile,2020-08-01,0.100,176.394543977804
2020-07-05,38,4 wk ahead inc case,quantile,2020-08-01,0.250,233.51291751120232
2020-07-05,38,4 wk ahead inc case,quantile,2020-08-01,0.500,296.9755773624571
2020-07-05,38,4 wk ahead inc case,quantile,2020-08-01,0.750,360.438237213712
2020-07-05,38,4 wk ahead inc case,quantile,2020-08-01,0.900,417.5566107471103
2020-07-05,38,4 wk ahead inc case,quantile,2020-08-01,0.975,481.38835403610636
2020-07-05,38,5 wk ahead inc case,quantile,2020-08-08,0.025,93.7125194297722
2020-07-05,38,5 wk ahead inc case,quantile,2020-08-08,0.100,163.29980481817395
2020-07-05,38,5 wk ahead inc case,quantile,2020-08-08,0.250,225.56839337911202
2020-07-05,38,5 wk ahead inc case,quantile,2020-08-08,0.500,294.75331603714056
2020-07-05,38,5 wk ahead inc case,quantile,2020-08-08,0.750,363.9382386951692
2020-07-05,38,5 wk ahead inc case,quantile,2020-08-08,0.900,426.2068272561073
2020-07-05,38,5 wk ahead inc case,quantile,2020-08-08,0.975,495.7941126445089
2020-07-05,38,6 wk ahead inc case,quantile,2020-08-15,0.025,77.26976864995785
2020-07-05,38,6 wk ahead inc case,quantile,2020-08-15,0.100,151.95408707321369
2020-07-05,38,6 wk ahead inc case,quantile,2020-08-15,0.250,218.7836389072173
2020-07-05,38,6 wk ahead inc case,quantile,2020-08-15,0.500,293.0361228924847
2020-07-05,38,6 wk ahead inc case,quantile,2020-08-15,0.750,367.28860687775216
2020-07-05,38,6 wk ahead inc case,quantile,2020-08-15,0.900,434.1181587117558
2020-07-05,38,6 wk ahead inc case,quantile,2020-08-15,0.975,508.80247713501154
2020-07-05,39,1 wk ahead inc death,quantile,2020-07-11,0.025,23.570040069955287
2020-07-05,39,1 wk ahead inc death,quantile,2020-07-11,0.100,45.87429867935499
2020-07-05,39,1 wk ahead inc death,quantile,2020-07-11,0.250,65.83275365792716
2020-07-05,39,1 wk ahead inc death,quantile,2020-07-11,0.500,88.00804614452242
2020-07-05,39,1 wk ahead inc death,quantile,2020-07-11,0.750,110.18333863111769
2020-07-05,39,1 wk ahead inc death,quantile,2020-07-11,0.900,130.1417936096899
2020-07-05,39,1 wk ahead inc death,quantile,2020-07-11,0.975,152.44605221908955
2020-07-05,39,2 wk ahead inc death,quantile,2020-07-18,0.025,0.0
2020-07-05,39,2 wk ahead inc death,quantile,2020-07-18,0.100,17.358742795162655
2020-07-05,39,2 wk ahead inc death,quantile,2020-07-18,0.250,43.90728167166718
2020-07-05,39,2 wk ahead inc death,quantile,2020-07-18,0.500,73.40463581607852
2020-07-05,39,2 wk ahead inc death,quantile,2020-07-18,0.750,102.90198996048989
2020-07-05,39,2 wk ahead inc death,quantile,2020-07-18,0.900,129.4505288369944
2020-07-05,39,2 wk ahead inc death,quantile,2020-07-18,0.975,159.11943243895146
2020-07-05,39,3 wk ahead inc death,quantile,2020-07-25,0.025,0.0
2020-07-05,39,3 wk ahead inc death,quantile,2020-07-25,0.100,0.0
2020-07-05,39,3 wk ahead inc death,quantile,2020-07-25,0.250,24.126846951022557
2020-07-05,39,3 wk ahead inc death,quantile,2020-07-25,0.500,58.647514596959354
2020-07-05,39,3 wk ahead inc death,quantile,2020-07-25,0.750,93.16818224289615
2020-07-05,39,3 wk ahead inc death,quantile,2020-07-25,0.900,124.23785996904854
2020-07-05,39,3 wk ahead inc death,quantile,2020-07-25,0.975,158.95929144552358
2020-07-05,39,4 wk ahead inc death,quantile,2020-08-01,0.025,0.0
2020-07-05,39,4 wk ahead inc death,quantile,2020-08-01,0.100,0.0
2020-07-05,39,4 wk ahead inc death,quantile,2020-08-01,0.250,5.462265393496048
2020-07-05,39,4 wk ahead inc death,quantile,2020-08-01,0.500,43.79663753379828
2020-07-05,39,4 wk ahead inc death,quantile,2020-08-01,0.750,82.13100967410057
2020-07-05,39,4 wk ahead inc death,quantile,2020-08-01,0.900,116.63314041066454
2020-07-05,39,4 wk ahead inc death,quantile,2020-08-01,0.975,155.19045596188522
2020-07-05,39,5 wk ahead inc death,quantile,2020-08-08,0.025,0.0
2020-07-05,39,5 wk ahead inc death,quantile,2020-08-08,0.100,0.0
2020-07-05,39,5 wk ahead inc death,quantile,2020-08-08,0.250,0.0
2020-07-05,39,5 wk ahead inc death,quantile,2020-08-08,0.500,28.86763502059981
2020-07-05,39,5 wk ahead inc death,quantile,2020-08-08,0.750,70.21274355963091
2020-07-05,39,5 wk ahead inc death,quantile,2020-08-08,0.900,107.42463097258153
2020-07-05,39,5 wk ahead inc death,quantile,2020-08-08,0.975,149.01019263521528
2020-07-05,39,6 wk ahead inc death,quantile,2020-08-15,0.025,0.0
2020-07-05,39,6 wk ahead inc death,quantile,2020-08-15,0.100,0.0
2020-07-05,39,6 wk ahead inc death,quantile,2020-08-15,0.250,0.0
2020-07-05,39,6 wk ahead inc death,quantile,2020-08-15,0.500,13.968436929676306
2020-07-05,39,6 wk ahead inc death,quantile,2020-08-15,0.750,57.744515516381966
2020-07-05,39,6 wk ahead inc death,quantile,2020-08-15,0.900,97.14435180441951
2020-07-05,39,6 wk ahead inc death,quantile,2020-08-15,0.975,141.17502144692835
2020-07-05,39,1 wk ahead inc case,quantile,2020-07-11,0.025,5934.307498992334
2020-07-05,39,1 wk ahead inc case,quantile,2020-07-11,0.100,6197.281620650857
2020-07-05,39,1 wk ahead inc case,quantile,2020-07-11,0.250,6432.597990478065
2020-07-05,39,1 wk ahead inc case,quantile,2020-07-11,0.500,6694.051561578861
2020-07-05,39,1 wk ahead inc case,quantile,2020-07-11,0.750,6955.505132679657
2020-07-05,39,1 wk ahead inc case,quantile,2020-07-11,0.900,7190.821502506865
2020-07-05,39,1 wk ahead inc case,quantile,2020-07-11,0.975,7453.795624165386
2020-07-05,39,2 wk ahead inc case,quantile,2020-07-18,0.025,5554.9256074306495
2020-07-05,39,2 wk ahead inc case,quantile,2020-07-18,0.100,5911.6225151312365
2020-07-05,39,2 wk ahead inc case,quantile,2020-07-18,0.250,6230.804573500028
2020-07-05,39,2 wk ahead inc case,quantile,2020-07-18,0.500,6585.439013310151
2020-07-05,39,2 wk ahead inc case,quantile,2020-07-18,0.750,6940.073453120273
2020-07-05,39,2 wk ahead inc case,quantile,2020-07-18,0.900,7259.255511489065
2020-07-05,39,2 wk ahead inc case,quantile,2020-07-18,0.975,7615.95241918965
2020-07-05,39,3 wk ahead inc case,quantile,2020-07-25,0.025,5240.409244489205
2020-07-05,39,3 wk ahead inc case,quantile,2020-07-25,0.100,5665.9327847500535
2020-07-05,39,3 wk ahead inc case,quantile,2020-07-25,0.250,6046.702778917881
2020-07-05,39,3 wk ahead inc case,quantile,2020-07-25,0.500,6469.765886751429
2020-07-05,39,3 wk ahead inc case,quantile,2020-07-25,0.750,6892.828994584979
2020-07-05,39,3 wk ahead inc case,quantile,2020-07-25,0.900,7273.598988752807
2020-07-05,39,3 wk ahead inc case,quantile,2020-07-25,0.975,7699.1225290136545
2020-07-05,39,4 wk ahead inc case,quantile,2020-08-01,0.025,4965.404499016162
2020-07-05,39,4 wk ahead inc case,quantile,2020-08-01,0.100,5447.27025025354
2020-07-05,39,4 wk ahead inc case,quantile,2020-08-01,0.250,5878.456781498926
2020-07-05,39,4 wk ahead inc case,quantile,2020-08-01,0.500,6357.536322320722
2020-07-05,39,4 wk ahead inc case,quantile,2020-08-01,0.750,6836.6158631425205
2020-07-05,39,4 wk ahead inc case,quantile,2020-08-01,0.900,7267.802394387906
2020-07-05,39,4 wk ahead inc case,quantile,2020-08-01,0.975,7749.668145625284
2020-07-05,39,5 wk ahead inc case,quantile,2020-08-08,0.025,4717.649917712234
2020-07-05,39,5 wk ahead inc case,quantile,2020-08-08,0.100,5248.030635401213
2020-07-05,39,5 wk ahead inc case,quantile,2020-08-08,0.250,5722.629673229673
2020-07-05,39,5 wk ahead inc case,quantile,2020-08-08,0.500,6249.943660660164
2020-07-05,39,5 wk ahead inc case,quantile,2020-08-08,0.750,6777.2576480906555
2020-07-05,39,5 wk ahead inc case,quantile,2020-08-08,0.900,7251.856685919116
2020-07-05,39,5 wk ahead inc case,quantile,2020-08-08,0.975,7782.237403608094
2020-07-05,39,6 wk ahead inc case,quantile,2020-08-15,0.025,4491.444311203393
2020-07-05,39,6 wk ahead inc case,quantile,2020-08-15,0.100,5064.877015152178
2020-07-05,39,6 wk ahead inc case,quantile,2020-08-15,0.250,5578.000136858608
2020-07-05,39,6 wk ahead inc case,quantile,2020-08-15,0.500,6148.117178367649
2020-07-05,39,6 wk ahead inc case,quantile,2020-08-15,0.750,6718.234219876689
2020-07-05,39,6 wk ahead inc case,quantile,2020-08-15,0.900,7231.357341583122
2020-07-05,39,6 wk ahead inc case,quantile,2020-08-15,0.975,7804.790045531906
2020-07-05,40,1 wk ahead inc death,quantile,2020-07-11,0.025,1.5503626361305365
2020-07-05,40,1 wk ahead inc death,quantile,2020-07-11,0.100,7.9911438497600535
2020-07-05,40,1 wk ahead inc death,quantile,2020-07-11,0.250,13.754529404520607
2020-07-05,40,1 wk ahead inc death,quantile,2020-07-11,0.500,20.15806918387965
2020-07-05,40,1 wk ahead inc death,quantile,2020-07-11,0.750,26.5616089632387
2020-07-05,40,1 wk ahead inc death,quantile,2020-07-11,0.900,32.324994517999265
2020-07-05,40,1 wk ahead inc death,quantile,2020-07-11,0.975,38.76577573162878
2020-07-05,40,2 wk ahead inc death,quantile,2020-07-18,0.025,0.0
2020-07-05,40,2 wk ahead inc death,quantile,2020-07-18,0.100,5.2818353495134245
2020-07-05,40,2 wk ahead inc death,quantile,2020-07-18,0.250,14.782096418390028
2020-07-05,40,2 wk ahead inc death,quantile,2020-07-18,0.500,25.33757619513296
2020-07-05,40,2 wk ahead inc death,quantile,2020-07-18,0.750,35.893055971875896
2020-07-05,40,2 wk ahead inc death,quantile,2020-07-18,0.900,45.39331704075253
2020-07-05,40,2 wk ahead inc death,quantile,2020-07-18,0.975,56.01018492779747
2020-07-05,40,3 wk ahead inc death,quantile,2020-07-25,0.025,0.0
2020-07-05,40,3 wk ahead inc death,quantile,2020-07-25,0.100,2.4097535907959475
2020-07-05,40,3 wk ahead inc death,quantile,2020-07-25,0.250,15.077107611238034
2020-07-05,40,3 wk ahead inc death,quantile,2020-07-25,0.500,29.151457591541337
2020-07-05,40,3 wk ahead inc death,quantile,2020-07-25,0.750,43.225807571844655
2020-07-05,40,3 wk ahead inc death,quantile,2020-07-25,0.900,55.89316159228676
2020-07-05,40,3 wk ahead inc death,quantile,2020-07-25,0.975,70.04936457854474
2020-07-05,40,4 wk ahead inc death,quantile,2020-08-01,0.025,0.0
2020-07-05,40,4 wk ahead inc death,quantile,2020-08-01,0.100,0.0
2020-07-05,40,4 wk ahead inc death,quantile,2020-08-01,0.250,15.123507455167141
