"V1","location_name","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper"
104,"South Carolina","2020-05-19",79.3957,18.74125,192.462368421053,21.758984502924,6.55,52.7947368421053,18.4901795321637,5.65,44.7368421052632,1.483,0,7,3.65661520467836,0,19.20875,0.92727514619883,0,3.75125,435.593,303.975,634.05,0,0,0,0,0,0
105,"South Carolina","2020-05-20",66.1702748538012,13,163.758698830409,18.6395614035088,5.245,44.3763157894737,15.8318657894737,4.35,37.7381578947368,1.341,0,6,2.83071374269006,0,16.86375,0.752029239766082,0,3.35,436.934,304,636.075,0,0,0,0,0,0
106,"South Carolina","2020-05-21",55.5354985380117,9.7975,141.834868421053,15.8440365497076,3.95,39.3710526315789,13.4652950292398,3.35,33.2697368421053,1.08,0,5,2.14547485380117,0,13.7984868421053,0.56742514619883,0,2.73684210526316,438.014,304,639.05,0,0,0,0,0,0
107,"South Carolina","2020-05-22",45.9287242690058,7.45,121.663157894737,13.4530470760234,3.09875,34.3263157894737,11.4282666666667,2.65,29.225,0.906,0,4,1.79657923976608,0,13.4223684210526,0.451100877192982,0,2.3166447368421,438.92,304.975,640.05,0,0,0,0,0,0
108,"South Carolina","2020-05-23",37.6082207602339,5.79875,100.532236842105,11.2552026315789,2.49875,29.0105263157895,9.56470964912281,2,24.5315789473684,0.688,0,3,1.25083304093567,0,8.40052631578947,0.33654649122807,0,1.73684210526316,439.608,304.975,641.025,0,0,0,0,0,0
109,"South Carolina","2020-05-24",30.2901783625731,4.5,83.2055263157895,9.36079152046784,1.8,23.6534868421053,7.95146929824561,1.49934210526316,20.0013157894737,0.527,0,3,0.82021783625731,0,8.31710526315789,0.231180116959064,0,1.75098684210526,440.135,304.975,641.025,0,0,0,0,0,0
110,"South Carolina","2020-05-25",24.4415269005848,3.75,69.4328947368421,7.63405526315789,1.15,20.1001315789474,6.48215467836257,0.99875,17.0526315789474,0.405,0,2,0.536056432748538,0,7.10013157894737,0.177803216374269,0,1.3166447368421,440.54,304.975,643.025,0,0,0,0,0,0
111,"South Carolina","2020-05-26",19.7080932748538,3,59.01875,6.26805730994152,0.85,17.1554605263158,5.33061988304094,0.7,14.7009210526316,0.306,0,2,0.369171052631579,0,6.70092105263158,0.121879532163743,0,1,440.846,304.975,643.025,0,0,0,0,0,0
112,"South Carolina","2020-05-27",15.7491090643275,2.44927631578947,48.7776315789473,5.03660497076023,0.49875,14.4743421052632,4.28300263157895,0.4,12.3197368421053,0.257,0,2,0.244573976608187,0,6.36973684210526,0.0781599415204678,0,1,441.103,304.975,644.025,0,0,0,0,0,0
113,"South Carolina","2020-05-28",12.4899830409357,1.79875,40.0026315789474,4.01576812865497,0.25,12.2140131578947,3.41726140350877,0.2,10.3692105263158,0.18,0,1,0.162759941520468,0,0,0.0540456140350877,0,0.844802631578945,441.283,304.975,645,0,0,0,0,0,0
114,"South Carolina","2020-05-29",9.53393859649123,1.15,31.4571710526316,3.11197923976608,0,9.31842105263158,2.64951111111111,0,8,0.119,0,1,0.0422710526315789,0,0,0.0235552631578947,0,0.350460526315789,441.402,304.975,645,0,0,0,0,0,0
115,"South Carolina","2020-05-30",7.36349619883041,0.85,25.6355263157895,2.45170292397661,0,7.94868421052631,2.08813128654971,0,6.68585526315789,0.079,0,1,0.0343885964912281,0,0,0.0184116959064327,0,0.316644736842104,441.481,304.975,645.025,0,0,0,0,0,0
116,"South Carolina","2020-05-31",5.62977339181287,0.49875,19.7907894736842,1.87615906432749,0,6.3166447368421,1.59851637426901,0,5.42105263157895,0.054,0,1,0.00694736842105263,0,0,0.00974678362573099,0,0,441.535,304.975,645.05,0,0,0,0,0,0
117,"South Carolina","2020-06-01",4.34440643274854,0.25,16.0592763157895,1.42677076023392,0,5.00131578947368,1.21675233918129,0,4.26447368421053,0.035,0,1,0.0125263157894737,0,0,0.00488684210526316,0,0,441.57,304.975,645.05,0,0,0,0,0,0
118,"South Carolina","2020-06-02",3.26444649122807,0,12.6208333333333,1.04693245614035,0,3.85243421052631,0.89361432748538,0,3.36842105263158,0.023,0,0,0,0,0,0.00219093567251462,0,0,441.593,304.975,645.05,0,0,0,0,0,0
119,"South Carolina","2020-06-03",2.48559619883041,0,9.75624999999999,0.762823099415205,0,3.10638157894737,0.649816666666667,0,2.61162280701754,0.006,0,0,0,0,0,0.000315789473684211,0,0,441.599,304.975,645.05,0,0,0,0,0,0
120,"South Carolina","2020-06-04",1.84229239766082,0,6.21276315789473,0.563511695906433,0,2.57894736842105,0.480835964912281,0,2.26315789473684,0.005,0,0,0,0,0,0.000789473684210526,0,0,441.604,304.975,645.05,0,0,0,0,0,0
121,"South Carolina","2020-06-05",1.40363304093567,0,4.90125,0.401965204678363,0,2.05394736842105,0.341668128654971,0,1.79078947368421,0.001,0,0,0,0,0,0,0,0,441.605,304.975,645.05,0,0,0,0,0,0
122,"South Carolina","2020-06-06",1.02840614035088,0,3.73717105263158,0.288785087719298,0,1.65085526315789,0.245576900584795,0,1.36842105263158,0.002,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
123,"South Carolina","2020-06-07",0.759349415204678,0,2.95,0.187981871345029,0,1.2,0.159886549707602,0,1,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
124,"South Carolina","2020-06-08",0.555511695906433,0,2.55,0.120102339181287,0,1.00125,0.102250584795322,0,0.842105263157895,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
125,"South Carolina","2020-06-09",0.398965204678363,0,2.05394736842105,0.0769423976608187,0,0.684605263157894,0.0654429824561403,0,0.579473684210526,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
126,"South Carolina","2020-06-10",0.286785087719298,0,1.63203947368421,0.045896783625731,0,0.578947368421053,0.0395982456140351,0,0.474342105263157,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
127,"South Carolina","2020-06-11",0.187981871345029,0,1.2,0.0283415204678363,0,0.45,0.0242350877192982,0,0.400526315789473,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
128,"South Carolina","2020-06-12",0.120102339181287,0,1.00125,0.0149298245614035,0,0.278728070175438,0.0126502923976608,0,0.25,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
129,"South Carolina","2020-06-13",0.0769423976608187,0,0.684605263157894,0.00618304093567251,0,0,0.00540906432748538,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
130,"South Carolina","2020-06-14",0.045896783625731,0,0.578947368421053,0.00329619883040936,0,0,0.0028827485380117,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
131,"South Carolina","2020-06-15",0.0283415204678363,0,0.45,0.00110526315789474,0,0,0.00105263157894737,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
132,"South Carolina","2020-06-16",0.0149298245614035,0,0.278728070175438,0.000789473684210526,0,0,0.000736842105263158,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
133,"South Carolina","2020-06-17",0.00618304093567251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
134,"South Carolina","2020-06-18",0.00329619883040936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
135,"South Carolina","2020-06-19",0.00110526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
136,"South Carolina","2020-06-20",0.000789473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
137,"South Carolina","2020-06-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
138,"South Carolina","2020-06-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
139,"South Carolina","2020-06-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
140,"South Carolina","2020-06-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
141,"South Carolina","2020-06-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
142,"South Carolina","2020-06-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
143,"South Carolina","2020-06-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
144,"South Carolina","2020-06-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
145,"South Carolina","2020-06-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
146,"South Carolina","2020-06-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
147,"South Carolina","2020-07-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
148,"South Carolina","2020-07-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
149,"South Carolina","2020-07-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
150,"South Carolina","2020-07-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
151,"South Carolina","2020-07-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
152,"South Carolina","2020-07-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
153,"South Carolina","2020-07-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
154,"South Carolina","2020-07-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
155,"South Carolina","2020-07-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
156,"South Carolina","2020-07-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
157,"South Carolina","2020-07-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
158,"South Carolina","2020-07-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
159,"South Carolina","2020-07-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
160,"South Carolina","2020-07-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
161,"South Carolina","2020-07-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
162,"South Carolina","2020-07-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
163,"South Carolina","2020-07-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
164,"South Carolina","2020-07-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
165,"South Carolina","2020-07-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
166,"South Carolina","2020-07-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
167,"South Carolina","2020-07-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
168,"South Carolina","2020-07-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
169,"South Carolina","2020-07-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
170,"South Carolina","2020-07-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
171,"South Carolina","2020-07-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
172,"South Carolina","2020-07-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
173,"South Carolina","2020-07-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
174,"South Carolina","2020-07-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
175,"South Carolina","2020-07-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
176,"South Carolina","2020-07-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
177,"South Carolina","2020-07-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
178,"South Carolina","2020-08-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
179,"South Carolina","2020-08-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
180,"South Carolina","2020-08-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
181,"South Carolina","2020-08-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.607,304.975,645.05,0,0,0,0,0,0
1,"Rhode Island","2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Rhode Island","2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"Rhode Island","2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"Rhode Island","2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"Rhode Island","2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Rhode Island","2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"Rhode Island","2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"Rhode Island","2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Rhode Island","2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Rhode Island","2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Rhode Island","2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Rhode Island","2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Rhode Island","2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"Rhode Island","2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Rhode Island","2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Rhode Island","2020-02-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Rhode Island","2020-02-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Rhode Island","2020-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Rhode Island","2020-02-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Rhode Island","2020-02-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Rhode Island","2020-02-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Rhode Island","2020-02-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Rhode Island","2020-02-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Rhode Island","2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Rhode Island","2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Rhode Island","2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Rhode Island","2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Rhode Island","2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Rhode Island","2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Rhode Island","2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Rhode Island","2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Rhode Island","2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Rhode Island","2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Rhode Island","2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Rhode Island","2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Rhode Island","2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Rhode Island","2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Rhode Island","2020-03-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Rhode Island","2020-03-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Rhode Island","2020-03-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Rhode Island","2020-03-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Rhode Island","2020-03-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Rhode Island","2020-03-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"Rhode Island","2020-03-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"Rhode Island","2020-03-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Rhode Island","2020-03-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"Rhode Island","2020-03-23",13.5964730862662,11.1109649122807,17.6675,2,2,2,1.69842678603217,1.41666666666667,2,0,0,0,13.5964730862662,11.1109649122807,17.6675,2,2,2,0,0,0,0,0,0,0,0,0
48,"Rhode Island","2020-03-24",20.2818279534191,16.8492045454545,25.3008333333333,3,3,3,2.54672607077735,2.22222222222222,2.83333333333333,0,0,0,6.68535486715297,5.1,9.5,1,1,1,0,0,0,0,0,0,0,0,0
49,"Rhode Island","2020-03-25",27.0073734460972,23,32.1461038961039,4,4,4,3.39935492237381,3,3.75,0,0,0,6.72554549267812,5.1,9.83375,1,1,1,0,0,0,0,0,0,0,0,0
50,"Rhode Island","2020-03-26",53.8414695549892,47.8989285714286,60.8025,8.73335931891036,8.3,9.25,7.42004477656846,6.75,8.12544642857143,0,0,0,26.834096108892,22.9088636363636,32.20125,4.73335931891036,4.3,5.25,0,0,0,0,0,0,0,0,0
51,"Rhode Island","2020-03-27",67.2854867256067,60.49875,75.16875,11.0965915428397,10.55,11.7692307692308,9.42844354753004,8.65,10.2860714285714,0,0,0,13.4440171706175,10.9088636363636,17.25125,2.36323222392932,2.08333333333333,2.75069444444444,0,0,0,0,0,0,0,0,0
52,"Rhode Island","2020-03-28",80.8950810885064,72.99625,89.3645454545454,13.4641793257869,12.85,14.2,11.4374702027419,10.5498863636364,12.35,2,2,2,13.6095943628997,10.8333333333333,17.5627232142857,2.36758778294719,2.1,2.75,2,2,2,0,0,0,0,0,0
53,"Rhode Island","2020-03-29",92.4055169236766,84.3976923076923,101.508653846154,14.9004207217662,14.05,15.9,12.6486840080413,11.615,13.75,1,1,1,13.5104358351702,10.875,17.4005263157895,3.43624139597932,2.81818181818182,4.14303571428571,3,3,3,0,0,0,0,0,0
54,"Rhode Island","2020-03-30",122.460679143947,94,190.752142857143,20.8348292418796,16.6916666666667,30.33375,17.6946600540971,14.1051315789474,26.3375,1,1,1,41.9182759876261,14.99,110.679166666667,6.93440852011336,2.95,16.66875,4,4,4,0,0,0,0,0,0
55,"Rhode Island","2020-03-31",150.344970529316,101.935416666667,272.557403846154,25.6105246167146,18.4283834586466,43.5807236842105,21.7494773120155,15.6,37.15125,4,4,4,34.2064140285927,5.25,126.35375,5.775695374835,1.46125,18.8895833333333,8,8,8,0,0,0,0,0,2.58072368421053
56,"Rhode Island","2020-04-01",179.759170908662,104.8975,334.102678571429,28.0895064520146,17,50.8954166666667,23.8621095782786,14.45,43.4526388888889,2,2,2,38.7721580890772,5.29964285714286,147.210113636364,6.47898183530006,1.39892857142857,22.70875,10,10,10,0,0,0,0,0,9.89541666666666
57,"Rhode Island","2020-04-02",201.399741967445,100.276071428571,412.581818181818,35.0178011369307,19.2473214285714,67.8556818181818,29.7528300912151,16.2964473684211,58.5011363636364,2,2,2,45.0384257716956,5.66625,205.1975,8.92829468491605,2,31.5675,12,12,12,0,0,0,0,0,26.8556818181818
58,"Rhode Island","2020-04-03",236.780645095183,108.273571428571,510.943977272727,42.0123396889016,20.84875,86.0125,35.6931632117495,17.6495394736842,73.08,2,2,2,48.1025117782415,5.84875,192.4775,8.9945385519709,1.55,29.8070833333333,14,14,14,0,0,0,1.01233968890157,0,45.0125
59,"Rhode Island","2020-04-04",276.682902113702,120.392083333333,593.807857142857,49.9297839421543,23.24875,102.4125,42.4279883082818,19.6991666666667,87.4729166666667,6.212,2,16,52.7751560065837,6.05,226.02625,9.91744425325277,1.99875,36.1459523809524,20.212,16,30,0,0,0,8.92978394215434,0,61.4125
60,"Rhode Island","2020-04-05",318.839678150268,131.33625,708.71,54.9501600865681,24.0925,119.291477272727,46.7067123431479,20.49,101.58375,5.039,1,18,59.1492300364367,6.54875,226.5425,11.2323761444137,2.24930555555556,39.0013157894737,25.251,18,43.025,0,0,0,13.9501600865681,0,78.2914772727272
61,"Rhode Island","2020-04-06",345.642216880608,135.49375,743.003125,62.2236113357618,25.95,131.600625,52.8725588378512,22.24,112.0025,5.749,1,22,65.28352003305,7.25,265.823809523809,12.3124512491937,2.49875,42.7305194805195,31,20,55,0,0,0,21.2236113357618,0,90.600625
62,"Rhode Island","2020-04-07",383.663609589645,139.33125,857.617916666667,69.7901474563276,29.5975,149.283333333333,59.2940546763608,24.94875,127.20125,6.664,1,30,71.0862681856585,12.09875,267.19423076923,13.3155361205659,2.69875,44.0425,37.664,23,70,0,0,62.6179166666666,28.7901474563276,0,108.283333333333
63,"Rhode Island","2020-04-08",422.986552688505,154.07875,974.917410714285,76.9920708064167,32.04875,168.014285714286,65.4210796996777,26.95,144.155952380952,7.143,1,29,76.9226569346847,7.29442307692308,306.68125,14.5992826689994,2.35,51.0020833333333,44.807,26,86.025,0,0,179.917410714285,35.9920708064167,0,127.014285714286
64,"Rhode Island","2020-04-09",464.958230782169,166.0575,1088.54464285714,85.5889580349003,34.64875,192.337053571428,72.7146081016764,29.5975,162.985416666667,7.83,1,34.025,85.0437277209461,8.8325,317.2625,16.1031194524129,3.2,52.0883928571429,52.637,30,99.05,0,0,293.544642857143,44.5889580349003,0,151.337053571428
65,"Rhode Island","2020-04-10",509.582317720721,180.51125,1145.35625,94.7020076044312,36.95,199.437019230769,80.490633447233,31.49875,170.253333333333,8.787,1,34.025,90.8251474675995,7.19625,388.489285714286,17.3106373524781,2.85,63.8110714285714,61.424,33,117.025,0,0,350.356249999999,53.7020076044312,0,158.437019230769
66,"Rhode Island","2020-04-11",563.350148156994,186.5175,1345.85698051948,104.135143824983,38.99375,231.385480769231,88.5141802148617,33.4475,195.81125,9.724,1,39,104.690450322291,9.86875,466.298684210526,19.6563776165312,2.8,74.2715277777778,71.148,38,134.025,0,0,550.85698051948,63.1351438249831,0,190.385480769231
67,"Rhode Island","2020-04-12",615.502989780803,185.2975,1473.60470779221,114.522959775957,39.8875,253.934868421053,97.3580357732524,33.6975,215.749671052632,10.506,2,39.05,109.782148310156,6.34651315789474,509.683552631579,20.834224471087,2.59875,84.365,81.654,42,155.025,0,0,678.604707792207,73.5229597759568,0,212.934868421053
68,"Rhode Island","2020-04-13",672.113950446101,183.62625,1589.57857142857,125.862002706813,41.3975,286.443686868687,107.00820965463,34.9,245.080808080808,11.409,1,46,119.569593469864,6.31539473684211,535.14875,22.5817383056916,2.54875,85.3816287878788,93.063,46.975,183.025,0,0,794.578571428571,84.8620027068133,0.397499999999999,245.443686868687
