"","forecast_date","target","target_end_date","quantile","type","location","value"
"13480","2023-08-06","11 day ahead inc hosp","2023-08-17","0.025","quantile","17",5.66475886344745
"13481","2023-08-06","11 day ahead inc hosp","2023-08-17","0.050","quantile","17",6.23706498344472
"13482","2023-08-06","11 day ahead inc hosp","2023-08-17","0.100","quantile","17",7.88499094609525
"13483","2023-08-06","11 day ahead inc hosp","2023-08-17","0.150","quantile","17",10.4686907242197
"13484","2023-08-06","11 day ahead inc hosp","2023-08-17","0.200","quantile","17",13.6011948569639
"13485","2023-08-06","11 day ahead inc hosp","2023-08-17","0.250","quantile","17",16.2221859896981
"13486","2023-08-06","11 day ahead inc hosp","2023-08-17","0.300","quantile","17",17.7583985552357
"13487","2023-08-06","11 day ahead inc hosp","2023-08-17","0.350","quantile","17",20.5671776651317
"13488","2023-08-06","11 day ahead inc hosp","2023-08-17","0.400","quantile","17",22.2819847564611
"13489","2023-08-06","11 day ahead inc hosp","2023-08-17","0.450","quantile","17",25.6219588531085
"13490","2023-08-06","11 day ahead inc hosp","2023-08-17","0.500","quantile","17",29.285891830004
"13491","2023-08-06","11 day ahead inc hosp","2023-08-17","0.550","quantile","17",31.1790705803857
"13492","2023-08-06","11 day ahead inc hosp","2023-08-17","0.600","quantile","17",35.9539571175118
"13493","2023-08-06","11 day ahead inc hosp","2023-08-17","0.650","quantile","17",39.3140635254867
"13494","2023-08-06","11 day ahead inc hosp","2023-08-17","0.700","quantile","17",42.611470464832
"13495","2023-08-06","11 day ahead inc hosp","2023-08-17","0.750","quantile","17",46.9548823826989
"13496","2023-08-06","11 day ahead inc hosp","2023-08-17","0.800","quantile","17",51.5047242215758
"13497","2023-08-06","11 day ahead inc hosp","2023-08-17","0.850","quantile","17",66.4882649604317
"13498","2023-08-06","11 day ahead inc hosp","2023-08-17","0.900","quantile","17",107.21268355205
"13499","2023-08-06","11 day ahead inc hosp","2023-08-17","0.950","quantile","17",221.766816308884
"13500","2023-08-06","11 day ahead inc hosp","2023-08-17","0.975","quantile","17",454.747769561931
"13501","2023-08-06","11 day ahead inc hosp","2023-08-17","0.990","quantile","17",539.501229316837
"13502","2023-08-06","11 day ahead inc hosp","2023-08-17","0.010","quantile","18",2.8533516497131
"13503","2023-08-06","11 day ahead inc hosp","2023-08-17","0.025","quantile","18",3.15753145443867
"13504","2023-08-06","11 day ahead inc hosp","2023-08-17","0.050","quantile","18",3.71916030655701
"13505","2023-08-06","11 day ahead inc hosp","2023-08-17","0.100","quantile","18",4.74253430043464
"13506","2023-08-06","11 day ahead inc hosp","2023-08-17","0.150","quantile","18",6.12426597768753
"13507","2023-08-06","11 day ahead inc hosp","2023-08-17","0.200","quantile","18",6.65141150106348
"13508","2023-08-06","11 day ahead inc hosp","2023-08-17","0.250","quantile","18",7.80296124093546
"13509","2023-08-06","11 day ahead inc hosp","2023-08-17","0.300","quantile","18",9.40039782643867
"13510","2023-08-06","11 day ahead inc hosp","2023-08-17","0.350","quantile","18",10.8051943642317
"13511","2023-08-06","11 day ahead inc hosp","2023-08-17","0.400","quantile","18",11.2451042525993
"13512","2023-08-06","11 day ahead inc hosp","2023-08-17","0.450","quantile","18",12.2247283145437
"13513","2023-08-06","11 day ahead inc hosp","2023-08-17","0.500","quantile","18",13.8681704007352
"13514","2023-08-06","11 day ahead inc hosp","2023-08-17","0.550","quantile","18",15.4667684001161
"13515","2023-08-06","11 day ahead inc hosp","2023-08-17","0.600","quantile","18",17.6848105496576
"13516","2023-08-06","11 day ahead inc hosp","2023-08-17","0.650","quantile","18",19.9125622786375
"13517","2023-08-06","11 day ahead inc hosp","2023-08-17","0.700","quantile","18",23.2808561496413
"13518","2023-08-06","11 day ahead inc hosp","2023-08-17","0.750","quantile","18",26.4991897379522
"13519","2023-08-06","11 day ahead inc hosp","2023-08-17","0.800","quantile","18",31.4923315992728
"13520","2023-08-06","11 day ahead inc hosp","2023-08-17","0.850","quantile","18",36.701688508508
"13521","2023-08-06","11 day ahead inc hosp","2023-08-17","0.900","quantile","18",49.6627328246412
"13522","2023-08-06","11 day ahead inc hosp","2023-08-17","0.950","quantile","18",72.067611944218
"13523","2023-08-06","11 day ahead inc hosp","2023-08-17","0.975","quantile","18",96.0810436127386
"13524","2023-08-06","11 day ahead inc hosp","2023-08-17","0.990","quantile","18",166.300246025443
"13525","2023-08-06","11 day ahead inc hosp","2023-08-17","0.010","quantile","20",0.617916397876412
"13526","2023-08-06","11 day ahead inc hosp","2023-08-17","0.025","quantile","20",1.15495363919328
"13527","2023-08-06","11 day ahead inc hosp","2023-08-17","0.050","quantile","20",1.4082613073208
"13528","2023-08-06","11 day ahead inc hosp","2023-08-17","0.100","quantile","20",1.8751595848077
"13529","2023-08-06","11 day ahead inc hosp","2023-08-17","0.150","quantile","20",2.01110960154793
"13530","2023-08-06","11 day ahead inc hosp","2023-08-17","0.200","quantile","20",2.3528434030968
"13531","2023-08-06","11 day ahead inc hosp","2023-08-17","0.250","quantile","20",2.58430836462989
"13532","2023-08-06","11 day ahead inc hosp","2023-08-17","0.300","quantile","20",3.04548369593609
"13533","2023-08-06","11 day ahead inc hosp","2023-08-17","0.350","quantile","20",3.32930452139488
"13534","2023-08-06","11 day ahead inc hosp","2023-08-17","0.400","quantile","20",3.57978824683418
"13535","2023-08-06","11 day ahead inc hosp","2023-08-17","0.450","quantile","20",3.97500456921505
"13536","2023-08-06","11 day ahead inc hosp","2023-08-17","0.500","quantile","20",4.43839553015698
"13537","2023-08-06","11 day ahead inc hosp","2023-08-17","0.550","quantile","20",5.18820183369394
"13538","2023-08-06","11 day ahead inc hosp","2023-08-17","0.600","quantile","20",5.82022404075049
"13539","2023-08-06","11 day ahead inc hosp","2023-08-17","0.650","quantile","20",7.05154996666136
"13540","2023-08-06","11 day ahead inc hosp","2023-08-17","0.700","quantile","20",8.89468881917784
"13541","2023-08-06","11 day ahead inc hosp","2023-08-17","0.750","quantile","20",11.3475147946082
"13542","2023-08-06","11 day ahead inc hosp","2023-08-17","0.800","quantile","20",13.4133504247555
"13543","2023-08-06","11 day ahead inc hosp","2023-08-17","0.850","quantile","20",16.2636080972024
"13544","2023-08-06","11 day ahead inc hosp","2023-08-17","0.900","quantile","20",19.2610909134014
"13545","2023-08-06","11 day ahead inc hosp","2023-08-17","0.950","quantile","20",27.9427941153205
"13546","2023-08-06","11 day ahead inc hosp","2023-08-17","0.975","quantile","20",31.2108222440347
"13547","2023-08-06","11 day ahead inc hosp","2023-08-17","0.990","quantile","20",37.6670249349008
"13548","2023-08-06","11 day ahead inc hosp","2023-08-17","0.010","quantile","21",2.20388724856453
"13549","2023-08-06","11 day ahead inc hosp","2023-08-17","0.025","quantile","21",2.41286112462133
"13550","2023-08-06","11 day ahead inc hosp","2023-08-17","0.050","quantile","21",2.6885427646487
"13551","2023-08-06","11 day ahead inc hosp","2023-08-17","0.100","quantile","21",4.1970611638983
"13552","2023-08-06","11 day ahead inc hosp","2023-08-17","0.150","quantile","21",4.82227950199723
"13553","2023-08-06","11 day ahead inc hosp","2023-08-17","0.200","quantile","21",5.89838968867891
"13554","2023-08-06","11 day ahead inc hosp","2023-08-17","0.250","quantile","21",7.24949964946765
"13555","2023-08-06","11 day ahead inc hosp","2023-08-17","0.300","quantile","21",9.83272770078315
"13556","2023-08-06","11 day ahead inc hosp","2023-08-17","0.350","quantile","21",11.4329898199062
"13557","2023-08-06","11 day ahead inc hosp","2023-08-17","0.400","quantile","21",12.4863802145011
"13558","2023-08-06","11 day ahead inc hosp","2023-08-17","0.450","quantile","21",13.8513208524553
"13559","2023-08-06","11 day ahead inc hosp","2023-08-17","0.500","quantile","21",15.0383370035589
"13560","2023-08-06","11 day ahead inc hosp","2023-08-17","0.550","quantile","21",18.9495662413778
"13561","2023-08-06","11 day ahead inc hosp","2023-08-17","0.600","quantile","21",21.7419504470449
"13562","2023-08-06","11 day ahead inc hosp","2023-08-17","0.650","quantile","21",24.1625653184159
"13563","2023-08-06","11 day ahead inc hosp","2023-08-17","0.700","quantile","21",26.6868547601814
"13564","2023-08-06","11 day ahead inc hosp","2023-08-17","0.750","quantile","21",33.1347618446772
"13565","2023-08-06","11 day ahead inc hosp","2023-08-17","0.800","quantile","21",39.7545552582552
"13566","2023-08-06","11 day ahead inc hosp","2023-08-17","0.850","quantile","21",49.2006190720939
"13567","2023-08-06","11 day ahead inc hosp","2023-08-17","0.900","quantile","21",83.5356596639617
"13568","2023-08-06","11 day ahead inc hosp","2023-08-17","0.950","quantile","21",127.251232533536
"13569","2023-08-06","11 day ahead inc hosp","2023-08-17","0.975","quantile","21",158.216504363512
"13570","2023-08-06","11 day ahead inc hosp","2023-08-17","0.990","quantile","21",177.313303169776
"13571","2023-08-06","11 day ahead inc hosp","2023-08-17","0.010","quantile","22",4.05145592103181
"13572","2023-08-06","11 day ahead inc hosp","2023-08-17","0.025","quantile","22",4.45385179934544
"13573","2023-08-06","11 day ahead inc hosp","2023-08-17","0.050","quantile","22",6.37077348415235
"13574","2023-08-06","11 day ahead inc hosp","2023-08-17","0.100","quantile","22",9.75785598665994
"13575","2023-08-06","11 day ahead inc hosp","2023-08-17","0.150","quantile","22",10.3627158963355
"13576","2023-08-06","11 day ahead inc hosp","2023-08-17","0.200","quantile","22",11.6976347736813
"13577","2023-08-06","11 day ahead inc hosp","2023-08-17","0.250","quantile","22",12.6422140336442
"13578","2023-08-06","11 day ahead inc hosp","2023-08-17","0.300","quantile","22",13.3400838184734
"13579","2023-08-06","11 day ahead inc hosp","2023-08-17","0.350","quantile","22",14.4543146750381
"13580","2023-08-06","11 day ahead inc hosp","2023-08-17","0.400","quantile","22",14.9254972801984
"13581","2023-08-06","11 day ahead inc hosp","2023-08-17","0.450","quantile","22",15.942915403172
"13582","2023-08-06","11 day ahead inc hosp","2023-08-17","0.500","quantile","22",17.3937468745285
"13583","2023-08-06","11 day ahead inc hosp","2023-08-17","0.550","quantile","22",20.9030977642674
"13584","2023-08-06","11 day ahead inc hosp","2023-08-17","0.600","quantile","22",25.7044888438002
"13585","2023-08-06","11 day ahead inc hosp","2023-08-17","0.650","quantile","22",34.026017665911
"13586","2023-08-06","11 day ahead inc hosp","2023-08-17","0.700","quantile","22",43.1447325259549
"13587","2023-08-06","11 day ahead inc hosp","2023-08-17","0.750","quantile","22",51.7672229739414
"13588","2023-08-06","11 day ahead inc hosp","2023-08-17","0.800","quantile","22",68.6892763057261
"13589","2023-08-06","11 day ahead inc hosp","2023-08-17","0.850","quantile","22",79.8925548267033
"13590","2023-08-06","11 day ahead inc hosp","2023-08-17","0.900","quantile","22",93.4924569207283
"13591","2023-08-06","11 day ahead inc hosp","2023-08-17","0.950","quantile","22",127.007215285983
"13592","2023-08-06","11 day ahead inc hosp","2023-08-17","0.975","quantile","22",145.47415242573
"13593","2023-08-06","11 day ahead inc hosp","2023-08-17","0.990","quantile","22",180.988067154319
"13594","2023-08-06","11 day ahead inc hosp","2023-08-17","0.010","quantile","25",3.42641951223827
"13595","2023-08-06","11 day ahead inc hosp","2023-08-17","0.025","quantile","25",4.09332506733724
"13596","2023-08-06","11 day ahead inc hosp","2023-08-17","0.050","quantile","25",4.75358956831843
"13597","2023-08-06","11 day ahead inc hosp","2023-08-17","0.100","quantile","25",7.43366231333164
"13598","2023-08-06","11 day ahead inc hosp","2023-08-17","0.150","quantile","25",8.73028499971573
"13599","2023-08-06","11 day ahead inc hosp","2023-08-17","0.200","quantile","25",9.8707202318337
"13600","2023-08-06","11 day ahead inc hosp","2023-08-17","0.250","quantile","25",10.546203595479
"13601","2023-08-06","11 day ahead inc hosp","2023-08-17","0.300","quantile","25",11.245516768542
"13602","2023-08-06","11 day ahead inc hosp","2023-08-17","0.350","quantile","25",12.2536905591046
"13603","2023-08-06","11 day ahead inc hosp","2023-08-17","0.400","quantile","25",12.8515420902978
"13604","2023-08-06","11 day ahead inc hosp","2023-08-17","0.450","quantile","25",14.3725121071214
"13605","2023-08-06","11 day ahead inc hosp","2023-08-17","0.500","quantile","25",15.6431679375478
"13606","2023-08-06","11 day ahead inc hosp","2023-08-17","0.550","quantile","25",16.5538030944417
"13607","2023-08-06","11 day ahead inc hosp","2023-08-17","0.600","quantile","25",17.3921520436522
"13608","2023-08-06","11 day ahead inc hosp","2023-08-17","0.650","quantile","25",20.2833129628029
"13609","2023-08-06","11 day ahead inc hosp","2023-08-17","0.700","quantile","25",22.6968216704819
"13610","2023-08-06","11 day ahead inc hosp","2023-08-17","0.750","quantile","25",25.8798117807415
"13611","2023-08-06","11 day ahead inc hosp","2023-08-17","0.800","quantile","25",30.0545248048596
"13612","2023-08-06","11 day ahead inc hosp","2023-08-17","0.850","quantile","25",35.3039136173898
"13613","2023-08-06","11 day ahead inc hosp","2023-08-17","0.900","quantile","25",46.4742219341732
"13614","2023-08-06","11 day ahead inc hosp","2023-08-17","0.950","quantile","25",76.3285822654096
"13615","2023-08-06","11 day ahead inc hosp","2023-08-17","0.975","quantile","25",117.230044965701
"13616","2023-08-06","11 day ahead inc hosp","2023-08-17","0.990","quantile","25",140.125199411113
"13617","2023-08-06","11 day ahead inc hosp","2023-08-17","0.010","quantile","24",2.26142973310167
"13618","2023-08-06","11 day ahead inc hosp","2023-08-17","0.025","quantile","24",2.39364388505834
"13619","2023-08-06","11 day ahead inc hosp","2023-08-17","0.050","quantile","24",2.62490265973406
"13620","2023-08-06","11 day ahead inc hosp","2023-08-17","0.100","quantile","24",3.02875452376742
"13621","2023-08-06","11 day ahead inc hosp","2023-08-17","0.150","quantile","24",4.05579982577187
"13622","2023-08-06","11 day ahead inc hosp","2023-08-17","0.200","quantile","24",4.89179586221666
"13623","2023-08-06","11 day ahead inc hosp","2023-08-17","0.250","quantile","24",5.36848054092944
"13624","2023-08-06","11 day ahead inc hosp","2023-08-17","0.300","quantile","24",5.72715802272249
"13625","2023-08-06","11 day ahead inc hosp","2023-08-17","0.350","quantile","24",6.44187548111029
"13626","2023-08-06","11 day ahead inc hosp","2023-08-17","0.400","quantile","24",8.1717164032167
"13627","2023-08-06","11 day ahead inc hosp","2023-08-17","0.450","quantile","24",9.16434925076002
"13628","2023-08-06","11 day ahead inc hosp","2023-08-17","0.500","quantile","24",10.5087880621436
"13629","2023-08-06","11 day ahead inc hosp","2023-08-17","0.550","quantile","24",11.4864057375924
"13630","2023-08-06","11 day ahead inc hosp","2023-08-17","0.600","quantile","24",12.1976386939079
"13631","2023-08-06","11 day ahead inc hosp","2023-08-17","0.650","quantile","24",12.957559524437
"13632","2023-08-06","11 day ahead inc hosp","2023-08-17","0.700","quantile","24",14.4112742637387
"13633","2023-08-06","11 day ahead inc hosp","2023-08-17","0.750","quantile","24",17.2011806074346
"13634","2023-08-06","11 day ahead inc hosp","2023-08-17","0.800","quantile","24",20.3368033664506
"13635","2023-08-06","11 day ahead inc hosp","2023-08-17","0.850","quantile","24",25.3581359015847
"13636","2023-08-06","11 day ahead inc hosp","2023-08-17","0.900","quantile","24",34.5345438758316
"13637","2023-08-06","11 day ahead inc hosp","2023-08-17","0.950","quantile","24",52.8990196291545
"13638","2023-08-06","11 day ahead inc hosp","2023-08-17","0.975","quantile","24",73.2928993038211
"13639","2023-08-06","11 day ahead inc hosp","2023-08-17","0.990","quantile","24",102.841246136912
"13640","2023-08-06","11 day ahead inc hosp","2023-08-17","0.010","quantile","23",0.539035646332574
"13641","2023-08-06","11 day ahead inc hosp","2023-08-17","0.025","quantile","23",0.563127748956477
"13642","2023-08-06","11 day ahead inc hosp","2023-08-17","0.050","quantile","23",0.584947088997821
"13643","2023-08-06","11 day ahead inc hosp","2023-08-17","0.100","quantile","23",0.749785929917357
"13644","2023-08-06","11 day ahead inc hosp","2023-08-17","0.150","quantile","23",0.879073754026059
"13645","2023-08-06","11 day ahead inc hosp","2023-08-17","0.200","quantile","23",0.971729052292292
"13646","2023-08-06","11 day ahead inc hosp","2023-08-17","0.250","quantile","23",1.02802328472875
"13647","2023-08-06","11 day ahead inc hosp","2023-08-17","0.300","quantile","23",1.2326515920024
"13648","2023-08-06","11 day ahead inc hosp","2023-08-17","0.350","quantile","23",1.41004359656867
"13649","2023-08-06","11 day ahead inc hosp","2023-08-17","0.400","quantile","23",1.51906096169598
"13650","2023-08-06","11 day ahead inc hosp","2023-08-17","0.450","quantile","23",1.63405177420362
"13651","2023-08-06","11 day ahead inc hosp","2023-08-17","0.500","quantile","23",1.74187672478339
"13652","2023-08-06","11 day ahead inc hosp","2023-08-17","0.550","quantile","23",1.95727328990252
"13653","2023-08-06","11 day ahead inc hosp","2023-08-17","0.600","quantile","23",2.34664974617998
"13654","2023-08-06","11 day ahead inc hosp","2023-08-17","0.650","quantile","23",2.91193772800237
"13655","2023-08-06","11 day ahead inc hosp","2023-08-17","0.700","quantile","23",3.78707115373344
"13656","2023-08-06","11 day ahead inc hosp","2023-08-17","0.750","quantile","23",4.66931675229241
"13657","2023-08-06","11 day ahead inc hosp","2023-08-17","0.800","quantile","23",6.42568585266106
"13658","2023-08-06","11 day ahead inc hosp","2023-08-17","0.850","quantile","23",8.12630024604185
"13659","2023-08-06","11 day ahead inc hosp","2023-08-17","0.900","quantile","23",10.9322607434257
"13660","2023-08-06","11 day ahead inc hosp","2023-08-17","0.950","quantile","23",14.4242565157242
"13661","2023-08-06","11 day ahead inc hosp","2023-08-17","0.975","quantile","23",17.7442631933148
"13662","2023-08-06","11 day ahead inc hosp","2023-08-17","0.990","quantile","23",29.0825828872692
"13663","2023-08-06","11 day ahead inc hosp","2023-08-17","0.010","quantile","26",1.67367528662582
"13664","2023-08-06","11 day ahead inc hosp","2023-08-17","0.025","quantile","26",2.65525166491881
"13665","2023-08-06","11 day ahead inc hosp","2023-08-17","0.050","quantile","26",3.44641987764608
"13666","2023-08-06","11 day ahead inc hosp","2023-08-17","0.100","quantile","26",4.14580138791523
"13667","2023-08-06","11 day ahead inc hosp","2023-08-17","0.150","quantile","26",5.36234775637383
"13668","2023-08-06","11 day ahead inc hosp","2023-08-17","0.200","quantile","26",6.55983832709869
"13669","2023-08-06","11 day ahead inc hosp","2023-08-17","0.250","quantile","26",8.24610708808265
"13670","2023-08-06","11 day ahead inc hosp","2023-08-17","0.300","quantile","26",9.27808194558953
"13671","2023-08-06","11 day ahead inc hosp","2023-08-17","0.350","quantile","26",10.2435859101383
"13672","2023-08-06","11 day ahead inc hosp","2023-08-17","0.400","quantile","26",11.0441228383482
"13673","2023-08-06","11 day ahead inc hosp","2023-08-17","0.450","quantile","26",12.4217328371921
"13674","2023-08-06","11 day ahead inc hosp","2023-08-17","0.500","quantile","26",13.5095926009006
"13675","2023-08-06","11 day ahead inc hosp","2023-08-17","0.550","quantile","26",15.832779744425
"13676","2023-08-06","11 day ahead inc hosp","2023-08-17","0.600","quantile","26",22.573488593061
"13677","2023-08-06","11 day ahead inc hosp","2023-08-17","0.650","quantile","26",29.6303221744145
"13678","2023-08-06","11 day ahead inc hosp","2023-08-17","0.700","quantile","26",33.9182116578202
"13679","2023-08-06","11 day ahead inc hosp","2023-08-17","0.750","quantile","26",47.0921707360975
"13680","2023-08-06","11 day ahead inc hosp","2023-08-17","0.800","quantile","26",54.0587726411331
"13681","2023-08-06","11 day ahead inc hosp","2023-08-17","0.850","quantile","26",79.4306920421359
"13682","2023-08-06","11 day ahead inc hosp","2023-08-17","0.900","quantile","26",97.8251646837798
"13683","2023-08-06","11 day ahead inc hosp","2023-08-17","0.950","quantile","26",140.819778095634
"13684","2023-08-06","11 day ahead inc hosp","2023-08-17","0.975","quantile","26",179.655876394949
"13685","2023-08-06","11 day ahead inc hosp","2023-08-17","0.990","quantile","26",225.078897463182
"13686","2023-08-06","11 day ahead inc hosp","2023-08-17","0.010","quantile","27",1.34829610610936
"13687","2023-08-06","11 day ahead inc hosp","2023-08-17","0.025","quantile","27",1.61136124340409
"13688","2023-08-06","11 day ahead inc hosp","2023-08-17","0.050","quantile","27",1.87364545807222
"13689","2023-08-06","11 day ahead inc hosp","2023-08-17","0.100","quantile","27",2.07428446109261
"13690","2023-08-06","11 day ahead inc hosp","2023-08-17","0.150","quantile","27",2.83836044616331
"13691","2023-08-06","11 day ahead inc hosp","2023-08-17","0.200","quantile","27",3.45386631813122
"13692","2023-08-06","11 day ahead inc hosp","2023-08-17","0.250","quantile","27",3.70586346133177
"13693","2023-08-06","11 day ahead inc hosp","2023-08-17","0.300","quantile","27",4.13950856005191
"13694","2023-08-06","11 day ahead inc hosp","2023-08-17","0.350","quantile","27",4.54949621250202
"13695","2023-08-06","11 day ahead inc hosp","2023-08-17","0.400","quantile","27",5.24312902301408
"13696","2023-08-06","11 day ahead inc hosp","2023-08-17","0.450","quantile","27",5.90389408428589
"13697","2023-08-06","11 day ahead inc hosp","2023-08-17","0.500","quantile","27",7.11251001998856
"13698","2023-08-06","11 day ahead inc hosp","2023-08-17","0.550","quantile","27",7.75412701596076
"13699","2023-08-06","11 day ahead inc hosp","2023-08-17","0.600","quantile","27",8.54396647264872
"13700","2023-08-06","11 day ahead inc hosp","2023-08-17","0.650","quantile","27",10.8274886347956
"13701","2023-08-06","11 day ahead inc hosp","2023-08-17","0.700","quantile","27",14.0306926845402
"13702","2023-08-06","11 day ahead inc hosp","2023-08-17","0.750","quantile","27",17.3935273987501
"13703","2023-08-06","11 day ahead inc hosp","2023-08-17","0.800","quantile","27",25.6951061790161
"13704","2023-08-06","11 day ahead inc hosp","2023-08-17","0.850","quantile","27",32.5882618117703
"13705","2023-08-06","11 day ahead inc hosp","2023-08-17","0.900","quantile","27",43.3335876686315
"13706","2023-08-06","11 day ahead inc hosp","2023-08-17","0.950","quantile","27",76.9509442992636
"13707","2023-08-06","11 day ahead inc hosp","2023-08-17","0.975","quantile","27",125.741850440592
"13708","2023-08-06","11 day ahead inc hosp","2023-08-17","0.990","quantile","27",178.608122514121
"13709","2023-08-06","11 day ahead inc hosp","2023-08-17","0.010","quantile","29",1.52642570342453
"13710","2023-08-06","11 day ahead inc hosp","2023-08-17","0.025","quantile","29",4.02133470865785
"13711","2023-08-06","11 day ahead inc hosp","2023-08-17","0.050","quantile","29",4.54669081688017
"13712","2023-08-06","11 day ahead inc hosp","2023-08-17","0.100","quantile","29",5.78351009985509
"13713","2023-08-06","11 day ahead inc hosp","2023-08-17","0.150","quantile","29",6.84617314738019
"13714","2023-08-06","11 day ahead inc hosp","2023-08-17","0.200","quantile","29",7.74804435392124
"13715","2023-08-06","11 day ahead inc hosp","2023-08-17","0.250","quantile","29",9.56821223059782
"13716","2023-08-06","11 day ahead inc hosp","2023-08-17","0.300","quantile","29",10.4771199150064
"13717","2023-08-06","11 day ahead inc hosp","2023-08-17","0.350","quantile","29",12.2284855019756
"13718","2023-08-06","11 day ahead inc hosp","2023-08-17","0.400","quantile","29",13.927813828118
"13719","2023-08-06","11 day ahead inc hosp","2023-08-17","0.450","quantile","29",15.1558598347581
"13720","2023-08-06","11 day ahead inc hosp","2023-08-17","0.500","quantile","29",15.7947973167713
"13721","2023-08-06","11 day ahead inc hosp","2023-08-17","0.550","quantile","29",19.8874506012693
"13722","2023-08-06","11 day ahead inc hosp","2023-08-17","0.600","quantile","29",23.8850623231452
"13723","2023-08-06","11 day ahead inc hosp","2023-08-17","0.650","quantile","29",26.8191837703958
"13724","2023-08-06","11 day ahead inc hosp","2023-08-17","0.700","quantile","29",30.1710761676423
"13725","2023-08-06","11 day ahead inc hosp","2023-08-17","0.750","quantile","29",35.4919294828073
"13726","2023-08-06","11 day ahead inc hosp","2023-08-17","0.800","quantile","29",41.3259169262148
"13727","2023-08-06","11 day ahead inc hosp","2023-08-17","0.850","quantile","29",49.1411288394108
"13728","2023-08-06","11 day ahead inc hosp","2023-08-17","0.900","quantile","29",67.3881788560394
"13729","2023-08-06","11 day ahead inc hosp","2023-08-17","0.950","quantile","29",99.2319931322505
"13730","2023-08-06","11 day ahead inc hosp","2023-08-17","0.975","quantile","29",202.075832022178
"13731","2023-08-06","11 day ahead inc hosp","2023-08-17","0.990","quantile","29",295.449357642899
"13732","2023-08-06","11 day ahead inc hosp","2023-08-17","0.010","quantile","28",1.63052409604995
"13733","2023-08-06","11 day ahead inc hosp","2023-08-17","0.025","quantile","28",1.89287231232155
"13734","2023-08-06","11 day ahead inc hosp","2023-08-17","0.050","quantile","28",2.77728078295756
"13735","2023-08-06","11 day ahead inc hosp","2023-08-17","0.100","quantile","28",3.81281418465695
"13736","2023-08-06","11 day ahead inc hosp","2023-08-17","0.150","quantile","28",4.8126370607342
"13737","2023-08-06","11 day ahead inc hosp","2023-08-17","0.200","quantile","28",6.3501489011743
"13738","2023-08-06","11 day ahead inc hosp","2023-08-17","0.250","quantile","28",7.02449656540584
"13739","2023-08-06","11 day ahead inc hosp","2023-08-17","0.300","quantile","28",8.15120006189169
"13740","2023-08-06","11 day ahead inc hosp","2023-08-17","0.350","quantile","28",9.2808303413554
"13741","2023-08-06","11 day ahead inc hosp","2023-08-17","0.400","quantile","28",11.0563305926665
"13742","2023-08-06","11 day ahead inc hosp","2023-08-17","0.450","quantile","28",11.7990743818714
"13743","2023-08-06","11 day ahead inc hosp","2023-08-17","0.500","quantile","28",12.9890555782402
"13744","2023-08-06","11 day ahead inc hosp","2023-08-17","0.550","quantile","28",13.7389771502223
"13745","2023-08-06","11 day ahead inc hosp","2023-08-17","0.600","quantile","28",15.2916912439718
"13746","2023-08-06","11 day ahead inc hosp","2023-08-17","0.650","quantile","28",17.1337650104684
"13747","2023-08-06","11 day ahead inc hosp","2023-08-17","0.700","quantile","28",18.4940132439112
"13748","2023-08-06","11 day ahead inc hosp","2023-08-17","0.750","quantile","28",21.5737900210022
"13749","2023-08-06","11 day ahead inc hosp","2023-08-17","0.800","quantile","28",24.7520514652469
"13750","2023-08-06","11 day ahead inc hosp","2023-08-17","0.850","quantile","28",33.6444213844404
"13751","2023-08-06","11 day ahead inc hosp","2023-08-17","0.900","quantile","28",38.6248872373427
"13752","2023-08-06","11 day ahead inc hosp","2023-08-17","0.950","quantile","28",45.0597172202666
"13753","2023-08-06","11 day ahead inc hosp","2023-08-17","0.975","quantile","28",52.5076963715685
"13754","2023-08-06","11 day ahead inc hosp","2023-08-17","0.990","quantile","28",58.1060720661662
"13755","2023-08-06","11 day ahead inc hosp","2023-08-17","0.010","quantile","30",0.569544959610219
"13756","2023-08-06","11 day ahead inc hosp","2023-08-17","0.025","quantile","30",0.643706017443163
"13757","2023-08-06","11 day ahead inc hosp","2023-08-17","0.050","quantile","30",0.763532506442744
"13758","2023-08-06","11 day ahead inc hosp","2023-08-17","0.100","quantile","30",1.24978809939302
"13759","2023-08-06","11 day ahead inc hosp","2023-08-17","0.150","quantile","30",1.53432433630223
"13760","2023-08-06","11 day ahead inc hosp","2023-08-17","0.200","quantile","30",1.64922643726997
"13761","2023-08-06","11 day ahead inc hosp","2023-08-17","0.250","quantile","30",1.76924121093617
"13762","2023-08-06","11 day ahead inc hosp","2023-08-17","0.300","quantile","30",1.95031374242649
"13763","2023-08-06","11 day ahead inc hosp","2023-08-17","0.350","quantile","30",2.30841580032335
"13764","2023-08-06","11 day ahead inc hosp","2023-08-17","0.400","quantile","30",2.86275614772424
"13765","2023-08-06","11 day ahead inc hosp","2023-08-17","0.450","quantile","30",3.41471098105384
"13766","2023-08-06","11 day ahead inc hosp","2023-08-17","0.500","quantile","30",3.81279306945227
"13767","2023-08-06","11 day ahead inc hosp","2023-08-17","0.550","quantile","30",4.44904035914235
"13768","2023-08-06","11 day ahead inc hosp","2023-08-17","0.600","quantile","30",5.09465592357483
"13769","2023-08-06","11 day ahead inc hosp","2023-08-17","0.650","quantile","30",5.97798687167516
"13770","2023-08-06","11 day ahead inc hosp","2023-08-17","0.700","quantile","30",7.23698237360201
