"","forecast_date","target","target_end_date","quantile","type","location","value"
"2326","2024-02-11","1 day ahead inc hosp","2024-02-12","0.050","quantile","56",1.04724184562552
"2327","2024-02-11","1 day ahead inc hosp","2024-02-12","0.100","quantile","56",1.29644680562733
"2328","2024-02-11","1 day ahead inc hosp","2024-02-12","0.150","quantile","56",1.58042356465202
"2329","2024-02-11","1 day ahead inc hosp","2024-02-12","0.200","quantile","56",1.78981985143659
"2330","2024-02-11","1 day ahead inc hosp","2024-02-12","0.250","quantile","56",2.08161668437027
"2331","2024-02-11","1 day ahead inc hosp","2024-02-12","0.300","quantile","56",2.26986115621119
"2332","2024-02-11","1 day ahead inc hosp","2024-02-12","0.350","quantile","56",2.90860122480875
"2333","2024-02-11","1 day ahead inc hosp","2024-02-12","0.400","quantile","56",3.56251173227782
"2334","2024-02-11","1 day ahead inc hosp","2024-02-12","0.450","quantile","56",4.14881176178006
"2335","2024-02-11","1 day ahead inc hosp","2024-02-12","0.500","quantile","56",4.99310962678903
"2336","2024-02-11","1 day ahead inc hosp","2024-02-12","0.550","quantile","56",5.77144159761206
"2337","2024-02-11","1 day ahead inc hosp","2024-02-12","0.600","quantile","56",7.11057488960999
"2338","2024-02-11","1 day ahead inc hosp","2024-02-12","0.650","quantile","56",8.61693503726279
"2339","2024-02-11","1 day ahead inc hosp","2024-02-12","0.700","quantile","56",11.3122380125643
"2340","2024-02-11","1 day ahead inc hosp","2024-02-12","0.750","quantile","56",14.7324357474718
"2341","2024-02-11","1 day ahead inc hosp","2024-02-12","0.800","quantile","56",22.1063313159842
"2342","2024-02-11","1 day ahead inc hosp","2024-02-12","0.850","quantile","56",32.7730588472548
"2343","2024-02-11","1 day ahead inc hosp","2024-02-12","0.900","quantile","56",57.3125049011259
"2344","2024-02-11","1 day ahead inc hosp","2024-02-12","0.950","quantile","56",95.766381554499
"2345","2024-02-11","1 day ahead inc hosp","2024-02-12","0.975","quantile","56",145.984819166626
"2346","2024-02-11","1 day ahead inc hosp","2024-02-12","0.990","quantile","56",169.312907624271
"2347","2024-02-11","2 day ahead inc hosp","2024-02-13","0.010","quantile","02",1.28811065706322
"2348","2024-02-11","2 day ahead inc hosp","2024-02-13","0.025","quantile","02",1.51777339091215
"2349","2024-02-11","2 day ahead inc hosp","2024-02-13","0.050","quantile","02",1.88942739050333
"2350","2024-02-11","2 day ahead inc hosp","2024-02-13","0.100","quantile","02",2.36598821083592
"2351","2024-02-11","2 day ahead inc hosp","2024-02-13","0.150","quantile","02",2.88122720389959
"2352","2024-02-11","2 day ahead inc hosp","2024-02-13","0.200","quantile","02",3.39288465270148
"2353","2024-02-11","2 day ahead inc hosp","2024-02-13","0.250","quantile","02",3.92028203398162
"2354","2024-02-11","2 day ahead inc hosp","2024-02-13","0.300","quantile","02",4.7181817080672
"2355","2024-02-11","2 day ahead inc hosp","2024-02-13","0.350","quantile","02",5.25375732696284
"2356","2024-02-11","2 day ahead inc hosp","2024-02-13","0.400","quantile","02",5.93240031161054
"2357","2024-02-11","2 day ahead inc hosp","2024-02-13","0.450","quantile","02",6.80710548370961
"2358","2024-02-11","2 day ahead inc hosp","2024-02-13","0.500","quantile","02",8.13322643612953
"2359","2024-02-11","2 day ahead inc hosp","2024-02-13","0.550","quantile","02",9.70842373755944
"2360","2024-02-11","2 day ahead inc hosp","2024-02-13","0.600","quantile","02",11.6793555342213
"2361","2024-02-11","2 day ahead inc hosp","2024-02-13","0.650","quantile","02",17.9665828588049
"2362","2024-02-11","2 day ahead inc hosp","2024-02-13","0.700","quantile","02",21.8738346842637
"2363","2024-02-11","2 day ahead inc hosp","2024-02-13","0.750","quantile","02",26.5560056941403
"2364","2024-02-11","2 day ahead inc hosp","2024-02-13","0.800","quantile","02",36.1967616589349
"2365","2024-02-11","2 day ahead inc hosp","2024-02-13","0.850","quantile","02",46.9957432282873
"2366","2024-02-11","2 day ahead inc hosp","2024-02-13","0.900","quantile","02",77.855081068855
"2367","2024-02-11","2 day ahead inc hosp","2024-02-13","0.950","quantile","02",135.421945187461
"2368","2024-02-11","2 day ahead inc hosp","2024-02-13","0.975","quantile","02",202.907826375806
"2369","2024-02-11","2 day ahead inc hosp","2024-02-13","0.990","quantile","02",240.440991531735
"2370","2024-02-11","2 day ahead inc hosp","2024-02-13","0.010","quantile","01",14.7110368325435
"2371","2024-02-11","2 day ahead inc hosp","2024-02-13","0.025","quantile","01",15.8938788785059
"2372","2024-02-11","2 day ahead inc hosp","2024-02-13","0.050","quantile","01",18.3175223846602
"2373","2024-02-11","2 day ahead inc hosp","2024-02-13","0.100","quantile","01",22.5759767772303
"2374","2024-02-11","2 day ahead inc hosp","2024-02-13","0.150","quantile","01",25.5754081569833
"2375","2024-02-11","2 day ahead inc hosp","2024-02-13","0.200","quantile","01",30.1257379154507
"2376","2024-02-11","2 day ahead inc hosp","2024-02-13","0.250","quantile","01",33.9297947744566
"2377","2024-02-11","2 day ahead inc hosp","2024-02-13","0.300","quantile","01",36.6534334132198
"2378","2024-02-11","2 day ahead inc hosp","2024-02-13","0.350","quantile","01",41.5231568508771
"2379","2024-02-11","2 day ahead inc hosp","2024-02-13","0.400","quantile","01",47.4611348798618
"2380","2024-02-11","2 day ahead inc hosp","2024-02-13","0.450","quantile","01",55.1208845426557
"2381","2024-02-11","2 day ahead inc hosp","2024-02-13","0.500","quantile","01",62.6853968020917
"2382","2024-02-11","2 day ahead inc hosp","2024-02-13","0.550","quantile","01",71.3382231186017
"2383","2024-02-11","2 day ahead inc hosp","2024-02-13","0.600","quantile","01",80.4137641434395
"2384","2024-02-11","2 day ahead inc hosp","2024-02-13","0.650","quantile","01",87.7443772481552
"2385","2024-02-11","2 day ahead inc hosp","2024-02-13","0.700","quantile","01",97.897034959414
"2386","2024-02-11","2 day ahead inc hosp","2024-02-13","0.750","quantile","01",115.142587572945
"2387","2024-02-11","2 day ahead inc hosp","2024-02-13","0.800","quantile","01",162.006466660585
"2388","2024-02-11","2 day ahead inc hosp","2024-02-13","0.850","quantile","01",207.190006425227
"2389","2024-02-11","2 day ahead inc hosp","2024-02-13","0.900","quantile","01",384.048264837744
"2390","2024-02-11","2 day ahead inc hosp","2024-02-13","0.950","quantile","01",738.268931372106
"2391","2024-02-11","2 day ahead inc hosp","2024-02-13","0.975","quantile","01",1035.70821520903
"2392","2024-02-11","2 day ahead inc hosp","2024-02-13","0.990","quantile","01",1822.17255993477
"2393","2024-02-11","2 day ahead inc hosp","2024-02-13","0.010","quantile","05",5.91190200581749
"2394","2024-02-11","2 day ahead inc hosp","2024-02-13","0.025","quantile","05",7.14488591507616
"2395","2024-02-11","2 day ahead inc hosp","2024-02-13","0.050","quantile","05",9.01941826744538
"2396","2024-02-11","2 day ahead inc hosp","2024-02-13","0.100","quantile","05",11.1819452566307
"2397","2024-02-11","2 day ahead inc hosp","2024-02-13","0.150","quantile","05",13.2722422387392
"2398","2024-02-11","2 day ahead inc hosp","2024-02-13","0.200","quantile","05",15.1921459192974
"2399","2024-02-11","2 day ahead inc hosp","2024-02-13","0.250","quantile","05",17.2087043231696
"2400","2024-02-11","2 day ahead inc hosp","2024-02-13","0.300","quantile","05",18.390666803742
"2401","2024-02-11","2 day ahead inc hosp","2024-02-13","0.350","quantile","05",21.4462845018031
"2402","2024-02-11","2 day ahead inc hosp","2024-02-13","0.400","quantile","05",24.6578667558288
"2403","2024-02-11","2 day ahead inc hosp","2024-02-13","0.450","quantile","05",26.9610122010029
"2404","2024-02-11","2 day ahead inc hosp","2024-02-13","0.500","quantile","05",30.1167076194617
"2405","2024-02-11","2 day ahead inc hosp","2024-02-13","0.550","quantile","05",36.3764726080686
"2406","2024-02-11","2 day ahead inc hosp","2024-02-13","0.600","quantile","05",45.6002490382509
"2407","2024-02-11","2 day ahead inc hosp","2024-02-13","0.650","quantile","05",53.9763480481262
"2408","2024-02-11","2 day ahead inc hosp","2024-02-13","0.700","quantile","05",66.1587035392935
"2409","2024-02-11","2 day ahead inc hosp","2024-02-13","0.750","quantile","05",74.810781114117
"2410","2024-02-11","2 day ahead inc hosp","2024-02-13","0.800","quantile","05",113.884367016443
"2411","2024-02-11","2 day ahead inc hosp","2024-02-13","0.850","quantile","05",169.023456826334
"2412","2024-02-11","2 day ahead inc hosp","2024-02-13","0.900","quantile","05",259.253408634346
"2413","2024-02-11","2 day ahead inc hosp","2024-02-13","0.950","quantile","05",508.293368593779
"2414","2024-02-11","2 day ahead inc hosp","2024-02-13","0.975","quantile","05",708.698004436527
"2415","2024-02-11","2 day ahead inc hosp","2024-02-13","0.990","quantile","05",1017.01432444105
"2416","2024-02-11","2 day ahead inc hosp","2024-02-13","0.010","quantile","04",15.269278607642
"2417","2024-02-11","2 day ahead inc hosp","2024-02-13","0.025","quantile","04",16.9670862962979
"2418","2024-02-11","2 day ahead inc hosp","2024-02-13","0.050","quantile","04",20.228229376466
"2419","2024-02-11","2 day ahead inc hosp","2024-02-13","0.100","quantile","04",24.7290430941127
"2420","2024-02-11","2 day ahead inc hosp","2024-02-13","0.150","quantile","04",30.9942366751877
"2421","2024-02-11","2 day ahead inc hosp","2024-02-13","0.200","quantile","04",35.370520213191
"2422","2024-02-11","2 day ahead inc hosp","2024-02-13","0.250","quantile","04",39.6711332693623
"2423","2024-02-11","2 day ahead inc hosp","2024-02-13","0.300","quantile","04",48.9219455448183
"2424","2024-02-11","2 day ahead inc hosp","2024-02-13","0.350","quantile","04",58.5784516221199
"2425","2024-02-11","2 day ahead inc hosp","2024-02-13","0.400","quantile","04",66.1489505603128
"2426","2024-02-11","2 day ahead inc hosp","2024-02-13","0.450","quantile","04",76.3460870766695
"2427","2024-02-11","2 day ahead inc hosp","2024-02-13","0.500","quantile","04",93.2386382397247
"2428","2024-02-11","2 day ahead inc hosp","2024-02-13","0.550","quantile","04",117.200152544705
"2429","2024-02-11","2 day ahead inc hosp","2024-02-13","0.600","quantile","04",151.582859778562
"2430","2024-02-11","2 day ahead inc hosp","2024-02-13","0.650","quantile","04",192.390655334605
"2431","2024-02-11","2 day ahead inc hosp","2024-02-13","0.700","quantile","04",260.810494910268
"2432","2024-02-11","2 day ahead inc hosp","2024-02-13","0.750","quantile","04",334.46872944968
"2433","2024-02-11","2 day ahead inc hosp","2024-02-13","0.800","quantile","04",529.727268311866
"2434","2024-02-11","2 day ahead inc hosp","2024-02-13","0.850","quantile","04",679.486309253171
"2435","2024-02-11","2 day ahead inc hosp","2024-02-13","0.900","quantile","04",984.878096486092
"2436","2024-02-11","2 day ahead inc hosp","2024-02-13","0.950","quantile","04",1431.90902036863
"2437","2024-02-11","2 day ahead inc hosp","2024-02-13","0.975","quantile","04",2049.16707828077
"2438","2024-02-11","2 day ahead inc hosp","2024-02-13","0.990","quantile","04",2417.97038696555
"2439","2024-02-11","2 day ahead inc hosp","2024-02-13","0.010","quantile","06",83.1102992994034
"2440","2024-02-11","2 day ahead inc hosp","2024-02-13","0.025","quantile","06",104.639887800562
"2441","2024-02-11","2 day ahead inc hosp","2024-02-13","0.050","quantile","06",127.812046122404
"2442","2024-02-11","2 day ahead inc hosp","2024-02-13","0.100","quantile","06",156.011737994534
"2443","2024-02-11","2 day ahead inc hosp","2024-02-13","0.150","quantile","06",198.523295203801
"2444","2024-02-11","2 day ahead inc hosp","2024-02-13","0.200","quantile","06",229.808078139893
"2445","2024-02-11","2 day ahead inc hosp","2024-02-13","0.250","quantile","06",274.547676889003
"2446","2024-02-11","2 day ahead inc hosp","2024-02-13","0.300","quantile","06",302.059776551024
"2447","2024-02-11","2 day ahead inc hosp","2024-02-13","0.350","quantile","06",345.176658057429
"2448","2024-02-11","2 day ahead inc hosp","2024-02-13","0.400","quantile","06",404.049406102734
"2449","2024-02-11","2 day ahead inc hosp","2024-02-13","0.450","quantile","06",447.75788999873
"2450","2024-02-11","2 day ahead inc hosp","2024-02-13","0.500","quantile","06",520.358314331228
"2451","2024-02-11","2 day ahead inc hosp","2024-02-13","0.550","quantile","06",619.76942264916
"2452","2024-02-11","2 day ahead inc hosp","2024-02-13","0.600","quantile","06",737.800580658304
"2453","2024-02-11","2 day ahead inc hosp","2024-02-13","0.650","quantile","06",920.27608948381
"2454","2024-02-11","2 day ahead inc hosp","2024-02-13","0.700","quantile","06",1094.87955322386
"2455","2024-02-11","2 day ahead inc hosp","2024-02-13","0.750","quantile","06",1475.40490962761
"2456","2024-02-11","2 day ahead inc hosp","2024-02-13","0.800","quantile","06",1929.84950203245
"2457","2024-02-11","2 day ahead inc hosp","2024-02-13","0.850","quantile","06",2489.488821431
"2458","2024-02-11","2 day ahead inc hosp","2024-02-13","0.900","quantile","06",3250.13492954619
"2459","2024-02-11","2 day ahead inc hosp","2024-02-13","0.950","quantile","06",5224.39593210676
"2460","2024-02-11","2 day ahead inc hosp","2024-02-13","0.975","quantile","06",9982.79176364254
"2461","2024-02-11","2 day ahead inc hosp","2024-02-13","0.990","quantile","06",12556.2316948804
"2462","2024-02-11","2 day ahead inc hosp","2024-02-13","0.010","quantile","08",8.09574825627264
"2463","2024-02-11","2 day ahead inc hosp","2024-02-13","0.025","quantile","08",11.388832491627
"2464","2024-02-11","2 day ahead inc hosp","2024-02-13","0.050","quantile","08",13.0773564893448
"2465","2024-02-11","2 day ahead inc hosp","2024-02-13","0.100","quantile","08",15.8605400803279
"2466","2024-02-11","2 day ahead inc hosp","2024-02-13","0.150","quantile","08",18.8431491338836
"2467","2024-02-11","2 day ahead inc hosp","2024-02-13","0.200","quantile","08",21.72678513403
"2468","2024-02-11","2 day ahead inc hosp","2024-02-13","0.250","quantile","08",24.5776754470716
"2469","2024-02-11","2 day ahead inc hosp","2024-02-13","0.300","quantile","08",27.0442151169475
"2470","2024-02-11","2 day ahead inc hosp","2024-02-13","0.350","quantile","08",32.2534936453608
"2471","2024-02-11","2 day ahead inc hosp","2024-02-13","0.400","quantile","08",35.0164859100565
"2472","2024-02-11","2 day ahead inc hosp","2024-02-13","0.450","quantile","08",38.8807705408698
"2473","2024-02-11","2 day ahead inc hosp","2024-02-13","0.500","quantile","08",44.5226608218346
"2474","2024-02-11","2 day ahead inc hosp","2024-02-13","0.550","quantile","08",50.3837403728509
"2475","2024-02-11","2 day ahead inc hosp","2024-02-13","0.600","quantile","08",57.406656221095
"2476","2024-02-11","2 day ahead inc hosp","2024-02-13","0.650","quantile","08",69.2726746774015
"2477","2024-02-11","2 day ahead inc hosp","2024-02-13","0.700","quantile","08",86.1830708352832
"2478","2024-02-11","2 day ahead inc hosp","2024-02-13","0.750","quantile","08",113.045020572462
"2479","2024-02-11","2 day ahead inc hosp","2024-02-13","0.800","quantile","08",140.466037838517
"2480","2024-02-11","2 day ahead inc hosp","2024-02-13","0.850","quantile","08",211.596641433473
"2481","2024-02-11","2 day ahead inc hosp","2024-02-13","0.900","quantile","08",284.217224958848
"2482","2024-02-11","2 day ahead inc hosp","2024-02-13","0.950","quantile","08",440.977124768573
"2483","2024-02-11","2 day ahead inc hosp","2024-02-13","0.975","quantile","08",685.042221615892
"2484","2024-02-11","2 day ahead inc hosp","2024-02-13","0.990","quantile","08",1066.08142831331
"2485","2024-02-11","2 day ahead inc hosp","2024-02-13","0.010","quantile","09",12.8905066257376
"2486","2024-02-11","2 day ahead inc hosp","2024-02-13","0.025","quantile","09",14.7140318267758
"2487","2024-02-11","2 day ahead inc hosp","2024-02-13","0.050","quantile","09",16.3238549051665
"2488","2024-02-11","2 day ahead inc hosp","2024-02-13","0.100","quantile","09",18.6200292114385
"2489","2024-02-11","2 day ahead inc hosp","2024-02-13","0.150","quantile","09",22.2035204010864
"2490","2024-02-11","2 day ahead inc hosp","2024-02-13","0.200","quantile","09",25.9822421260387
"2491","2024-02-11","2 day ahead inc hosp","2024-02-13","0.250","quantile","09",30.2724935499266
"2492","2024-02-11","2 day ahead inc hosp","2024-02-13","0.300","quantile","09",33.3080154321319
"2493","2024-02-11","2 day ahead inc hosp","2024-02-13","0.350","quantile","09",36.2895823710757
"2494","2024-02-11","2 day ahead inc hosp","2024-02-13","0.400","quantile","09",40.7972209286539
"2495","2024-02-11","2 day ahead inc hosp","2024-02-13","0.450","quantile","09",45.1914182612452
"2496","2024-02-11","2 day ahead inc hosp","2024-02-13","0.500","quantile","09",51.5141939355354
"2497","2024-02-11","2 day ahead inc hosp","2024-02-13","0.550","quantile","09",56.2086691967308
"2498","2024-02-11","2 day ahead inc hosp","2024-02-13","0.600","quantile","09",66.5744246246994
"2499","2024-02-11","2 day ahead inc hosp","2024-02-13","0.650","quantile","09",76.5080296363243
"2500","2024-02-11","2 day ahead inc hosp","2024-02-13","0.700","quantile","09",85.6240391910308
"2501","2024-02-11","2 day ahead inc hosp","2024-02-13","0.750","quantile","09",105.40842189517
"2502","2024-02-11","2 day ahead inc hosp","2024-02-13","0.800","quantile","09",151.880015989937
"2503","2024-02-11","2 day ahead inc hosp","2024-02-13","0.850","quantile","09",189.068280292235
"2504","2024-02-11","2 day ahead inc hosp","2024-02-13","0.900","quantile","09",275.45604355826
"2505","2024-02-11","2 day ahead inc hosp","2024-02-13","0.950","quantile","09",367.443785602363
"2506","2024-02-11","2 day ahead inc hosp","2024-02-13","0.975","quantile","09",564.882173417241
"2507","2024-02-11","2 day ahead inc hosp","2024-02-13","0.990","quantile","09",734.696859543089
"2508","2024-02-11","2 day ahead inc hosp","2024-02-13","0.010","quantile","11",2.96476941516203
"2509","2024-02-11","2 day ahead inc hosp","2024-02-13","0.025","quantile","11",3.30407101832573
"2510","2024-02-11","2 day ahead inc hosp","2024-02-13","0.050","quantile","11",4.11057913476336
"2511","2024-02-11","2 day ahead inc hosp","2024-02-13","0.100","quantile","11",5.56445036413198
"2512","2024-02-11","2 day ahead inc hosp","2024-02-13","0.150","quantile","11",6.24095443787458
"2513","2024-02-11","2 day ahead inc hosp","2024-02-13","0.200","quantile","11",8.47680335891119
"2514","2024-02-11","2 day ahead inc hosp","2024-02-13","0.250","quantile","11",10.1062313274628
"2515","2024-02-11","2 day ahead inc hosp","2024-02-13","0.300","quantile","11",11.6234659511053
"2516","2024-02-11","2 day ahead inc hosp","2024-02-13","0.350","quantile","11",13.1875829030637
"2517","2024-02-11","2 day ahead inc hosp","2024-02-13","0.400","quantile","11",14.8435115194168
"2518","2024-02-11","2 day ahead inc hosp","2024-02-13","0.450","quantile","11",16.8452763380315
"2519","2024-02-11","2 day ahead inc hosp","2024-02-13","0.500","quantile","11",18.9477861542743
"2520","2024-02-11","2 day ahead inc hosp","2024-02-13","0.550","quantile","11",20.9928711680735
"2521","2024-02-11","2 day ahead inc hosp","2024-02-13","0.600","quantile","11",24.8311249586914
"2522","2024-02-11","2 day ahead inc hosp","2024-02-13","0.650","quantile","11",28.4075097083704
"2523","2024-02-11","2 day ahead inc hosp","2024-02-13","0.700","quantile","11",34.6902617844291
"2524","2024-02-11","2 day ahead inc hosp","2024-02-13","0.750","quantile","11",48.8091139154913
"2525","2024-02-11","2 day ahead inc hosp","2024-02-13","0.800","quantile","11",57.1706434508547
"2526","2024-02-11","2 day ahead inc hosp","2024-02-13","0.850","quantile","11",78.0530293970364
"2527","2024-02-11","2 day ahead inc hosp","2024-02-13","0.900","quantile","11",101.349011320907
"2528","2024-02-11","2 day ahead inc hosp","2024-02-13","0.950","quantile","11",164.877700973848
"2529","2024-02-11","2 day ahead inc hosp","2024-02-13","0.975","quantile","11",200.569338227372
"2530","2024-02-11","2 day ahead inc hosp","2024-02-13","0.990","quantile","11",224.244056794742
"2531","2024-02-11","2 day ahead inc hosp","2024-02-13","0.010","quantile","10",3.35173917431109
"2532","2024-02-11","2 day ahead inc hosp","2024-02-13","0.025","quantile","10",4.77331828880213
"2533","2024-02-11","2 day ahead inc hosp","2024-02-13","0.050","quantile","10",5.66187225418789
"2534","2024-02-11","2 day ahead inc hosp","2024-02-13","0.100","quantile","10",6.68057657153002
"2535","2024-02-11","2 day ahead inc hosp","2024-02-13","0.150","quantile","10",7.93605640710339
"2536","2024-02-11","2 day ahead inc hosp","2024-02-13","0.200","quantile","10",9.96865071411132
"2537","2024-02-11","2 day ahead inc hosp","2024-02-13","0.250","quantile","10",11.5003291845032
"2538","2024-02-11","2 day ahead inc hosp","2024-02-13","0.300","quantile","10",12.3897563322361
"2539","2024-02-11","2 day ahead inc hosp","2024-02-13","0.350","quantile","10",14.1729648370054
"2540","2024-02-11","2 day ahead inc hosp","2024-02-13","0.400","quantile","10",16.4623846698949
"2541","2024-02-11","2 day ahead inc hosp","2024-02-13","0.450","quantile","10",19.2491923904827
"2542","2024-02-11","2 day ahead inc hosp","2024-02-13","0.500","quantile","10",21.8207184198207
"2543","2024-02-11","2 day ahead inc hosp","2024-02-13","0.550","quantile","10",24.0664968308967
"2544","2024-02-11","2 day ahead inc hosp","2024-02-13","0.600","quantile","10",27.057310301649
"2545","2024-02-11","2 day ahead inc hosp","2024-02-13","0.650","quantile","10",31.46378249663
"2546","2024-02-11","2 day ahead inc hosp","2024-02-13","0.700","quantile","10",37.968737341321
"2547","2024-02-11","2 day ahead inc hosp","2024-02-13","0.750","quantile","10",44.0520018608285
"2548","2024-02-11","2 day ahead inc hosp","2024-02-13","0.800","quantile","10",51.8271392419808
"2549","2024-02-11","2 day ahead inc hosp","2024-02-13","0.850","quantile","10",63.7504918702684
"2550","2024-02-11","2 day ahead inc hosp","2024-02-13","0.900","quantile","10",81.4813656132343
"2551","2024-02-11","2 day ahead inc hosp","2024-02-13","0.950","quantile","10",107.201305205589
"2552","2024-02-11","2 day ahead inc hosp","2024-02-13","0.975","quantile","10",165.385597197508
"2553","2024-02-11","2 day ahead inc hosp","2024-02-13","0.990","quantile","10",233.691765870139
"2554","2024-02-11","2 day ahead inc hosp","2024-02-13","0.010","quantile","12",77.2780696708362
"2555","2024-02-11","2 day ahead inc hosp","2024-02-13","0.025","quantile","12",83.8135925762272
"2556","2024-02-11","2 day ahead inc hosp","2024-02-13","0.050","quantile","12",95.7362200929234
"2557","2024-02-11","2 day ahead inc hosp","2024-02-13","0.100","quantile","12",116.043247618297
"2558","2024-02-11","2 day ahead inc hosp","2024-02-13","0.150","quantile","12",140.434354153712
"2559","2024-02-11","2 day ahead inc hosp","2024-02-13","0.200","quantile","12",163.724094017894
"2560","2024-02-11","2 day ahead inc hosp","2024-02-13","0.250","quantile","12",185.052736843164
"2561","2024-02-11","2 day ahead inc hosp","2024-02-13","0.300","quantile","12",201.205004172067
"2562","2024-02-11","2 day ahead inc hosp","2024-02-13","0.350","quantile","12",220.582236864019
"2563","2024-02-11","2 day ahead inc hosp","2024-02-13","0.400","quantile","12",236.911084794097
"2564","2024-02-11","2 day ahead inc hosp","2024-02-13","0.450","quantile","12",273.456088608428
"2565","2024-02-11","2 day ahead inc hosp","2024-02-13","0.500","quantile","12",299.456416297887
"2566","2024-02-11","2 day ahead inc hosp","2024-02-13","0.550","quantile","12",340.747361050489
"2567","2024-02-11","2 day ahead inc hosp","2024-02-13","0.600","quantile","12",412.602812160851
"2568","2024-02-11","2 day ahead inc hosp","2024-02-13","0.650","quantile","12",500.062122502614
"2569","2024-02-11","2 day ahead inc hosp","2024-02-13","0.700","quantile","12",632.494440156602
"2570","2024-02-11","2 day ahead inc hosp","2024-02-13","0.750","quantile","12",769.863044848744
"2571","2024-02-11","2 day ahead inc hosp","2024-02-13","0.800","quantile","12",1005.83414468066
"2572","2024-02-11","2 day ahead inc hosp","2024-02-13","0.850","quantile","12",1792.19584040185
"2573","2024-02-11","2 day ahead inc hosp","2024-02-13","0.900","quantile","12",2826.49169543844
"2574","2024-02-11","2 day ahead inc hosp","2024-02-13","0.950","quantile","12",5341.57973108607
"2575","2024-02-11","2 day ahead inc hosp","2024-02-13","0.975","quantile","12",9925.68615652634
"2576","2024-02-11","2 day ahead inc hosp","2024-02-13","0.990","quantile","12",11165.3513498163
"2577","2024-02-11","2 day ahead inc hosp","2024-02-13","0.010","quantile","13",33.3376629718226
"2578","2024-02-11","2 day ahead inc hosp","2024-02-13","0.025","quantile","13",36.3180605332386
"2579","2024-02-11","2 day ahead inc hosp","2024-02-13","0.050","quantile","13",42.1170419612998
"2580","2024-02-11","2 day ahead inc hosp","2024-02-13","0.100","quantile","13",48.6494788383212
"2581","2024-02-11","2 day ahead inc hosp","2024-02-13","0.150","quantile","13",57.8076423915939
"2582","2024-02-11","2 day ahead inc hosp","2024-02-13","0.200","quantile","13",69.2308305417552
"2583","2024-02-11","2 day ahead inc hosp","2024-02-13","0.250","quantile","13",79.2808000422535
"2584","2024-02-11","2 day ahead inc hosp","2024-02-13","0.300","quantile","13",86.1569673625227
"2585","2024-02-11","2 day ahead inc hosp","2024-02-13","0.350","quantile","13",95.7274973486707
"2586","2024-02-11","2 day ahead inc hosp","2024-02-13","0.400","quantile","13",107.715946938662
"2587","2024-02-11","2 day ahead inc hosp","2024-02-13","0.450","quantile","13",115.268478654176
"2588","2024-02-11","2 day ahead inc hosp","2024-02-13","0.500","quantile","13",121.957964238563
"2589","2024-02-11","2 day ahead inc hosp","2024-02-13","0.550","quantile","13",151.21739925903
"2590","2024-02-11","2 day ahead inc hosp","2024-02-13","0.600","quantile","13",178.184883025536
"2591","2024-02-11","2 day ahead inc hosp","2024-02-13","0.650","quantile","13",211.561565005273
"2592","2024-02-11","2 day ahead inc hosp","2024-02-13","0.700","quantile","13",254.400013537982
"2593","2024-02-11","2 day ahead inc hosp","2024-02-13","0.750","quantile","13",373.24165151543
"2594","2024-02-11","2 day ahead inc hosp","2024-02-13","0.800","quantile","13",434.205311791764
"2595","2024-02-11","2 day ahead inc hosp","2024-02-13","0.850","quantile","13",738.583262166041
"2596","2024-02-11","2 day ahead inc hosp","2024-02-13","0.900","quantile","13",1286.02388234358
"2597","2024-02-11","2 day ahead inc hosp","2024-02-13","0.950","quantile","13",2097.60894532647
"2598","2024-02-11","2 day ahead inc hosp","2024-02-13","0.975","quantile","13",2601.75072757036
"2599","2024-02-11","2 day ahead inc hosp","2024-02-13","0.990","quantile","13",3030.54604693513
"2600","2024-02-11","2 day ahead inc hosp","2024-02-13","0.010","quantile","15",5.23105245402248
"2601","2024-02-11","2 day ahead inc hosp","2024-02-13","0.025","quantile","15",6.24107988570619
"2602","2024-02-11","2 day ahead inc hosp","2024-02-13","0.050","quantile","15",7.54951507969781
"2603","2024-02-11","2 day ahead inc hosp","2024-02-13","0.100","quantile","15",9.30251570112502
"2604","2024-02-11","2 day ahead inc hosp","2024-02-13","0.150","quantile","15",10.9636685245995
"2605","2024-02-11","2 day ahead inc hosp","2024-02-13","0.200","quantile","15",11.9887998403555
"2606","2024-02-11","2 day ahead inc hosp","2024-02-13","0.250","quantile","15",13.7035413738009
"2607","2024-02-11","2 day ahead inc hosp","2024-02-13","0.300","quantile","15",15.3314814800976
"2608","2024-02-11","2 day ahead inc hosp","2024-02-13","0.350","quantile","15",18.1361678497793
"2609","2024-02-11","2 day ahead inc hosp","2024-02-13","0.400","quantile","15",19.856981433156
"2610","2024-02-11","2 day ahead inc hosp","2024-02-13","0.450","quantile","15",22.0781765022565
"2611","2024-02-11","2 day ahead inc hosp","2024-02-13","0.500","quantile","15",25.6470754309197
"2612","2024-02-11","2 day ahead inc hosp","2024-02-13","0.550","quantile","15",28.2908743706007
"2613","2024-02-11","2 day ahead inc hosp","2024-02-13","0.600","quantile","15",32.6549595226805
"2614","2024-02-11","2 day ahead inc hosp","2024-02-13","0.650","quantile","15",36.6533184716026
"2615","2024-02-11","2 day ahead inc hosp","2024-02-13","0.700","quantile","15",43.8790727912221
"2616","2024-02-11","2 day ahead inc hosp","2024-02-13","0.750","quantile","15",50.7437314132917
"2617","2024-02-11","2 day ahead inc hosp","2024-02-13","0.800","quantile","15",63.7642214106873
"2618","2024-02-11","2 day ahead inc hosp","2024-02-13","0.850","quantile","15",85.5671521662663
